6181ac0b4bc0bec8ac0c5905efaf2035aaa8b02ba06e812b5fa03f61adef7220,371a54c6168f9851d8dccae0a51e1526d58cc65bb0d5f67d6e1f7e88c00012e0,2234c4f7c705dcf9a48e9f9009b944b2c3a62b9921d4605e9bf4c770c05f26b1,489c87ea03f0463f82bd626ec228157917d79f314742ae780152f23d0ae64167,4e9753957fe25717a43c113913376232376e49a3be847125f3d1af84d8b6582f,5d92a52592e993aeff95a7d19dec3287524ffb9ba9577afa53612643a582e6b7,5c87576805a10d31ca753c1d9ac7acddff9bc63d39ecbab27bb8d180fbd3395a,9e0dae4c8524748bc6364b1bae99c702e5f7e1ad88c9da7569ac071d6cc11a93,32429a4aeeac1438e8fc4c0fe0f55b02720483613e8213af5d0b1ea30966c2a2,534effb0d311efd75d08e7494323cd9e78655c12150abbe392d531141548c09c,1c186feca60cafed43781c332fb534d1f9d7042356724358983995a0429c8d46
"","","","","","1","35314","","93","","35314019"
"wac_birthday_reaction_03","wac_birthday_reaction_02","1","0","0.2","102011","35314","0.2","3","","35314020"
"","","","","","0.1","35314","","93","","35314021"
"wac_birthday_reaction_03","wac_birthday_reaction_01","1","0","0.2","100411","35314","0.2","3","","35314022"
"","","","","","0.3","35314","","93","","35314023"
"","wac_birthday_kyoka_run_01","","1","0.2","103611","35314","","3","","35314024"
"3","0","","-70","","103611","35314","","2","","35314025"
"","","","","","2.5","35314","","93","","35314026"
"","1","","","","602","35314","","32","","35314027"
"","","","","","0.6","35314","","93","","35314028"
"","1","","","","502","35314","","32","","35314029"
"","0","","","","600","35314","","32","","35314030"
"","0","","","","615","35314","","32","","35314031"
"","0","","","","604","35314","","32","","35314032"
"","1","","","","701","35314","","32","","35314033"
"0.01","0","","0","","960","35314","","33","","35314034"
"wac_birthday_wish_04","wac_birthday_blowout_03","1","0","0.2","103611","35314","0.2","3","","35314035"
"0.01","-200","","-330","","103611","35314","","2","","35314036"
"","wac_birthday_idle_smile","","1","0.2","100411","35314","","3","","35314037"
"0.01","180","","-320","","100411","35314","","2","","35314038"
"","wac_birthday_idle_wish","","1","0.2","102011","35314","","3","","35314039"
"0.01","320","","-340","","102011","35314","","2","","35314040"
"","","","","","0","35314","","93","","35314041"
"","1","","","","800","35314","","32","","35314042"
"","","","","","0.7","35314","","93","","35314043"
"","1","","","","702","35314","","32","","35314044"
"","","","","","0.5","35314","","93","","35314045"
"","se_sys_login_birthday_blow_candle","","0","","se_common","35314","","23","","35314046"
"","0","","","","701","35314","","32","","35314047"
"","","","","","0.4","35314","","93","","35314048"
"","se_sys_login_birthday_cracker","","0","","se_common","35314","","23","","35314049"
"","1","","","","700","35314","","32","","35314050"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","35314","","23","","35314051"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","100411","35314","0.2","3","","35314052"
"","","","","","0.1","35314","","93","","35314053"
"wac_birthday_idle_wish","wac_birthday_clap_to_wish","1","0","0.2","102011","35314","0.2","3","","35314054"
"","","","","","2","35314","","93","","35314055"
"","","","","","1","35314","","131","","35314056"
"0","vo_wac_35314_000","","0","","vo_wac_35314","35314","","21","","35314057"
"1","那個，今天謝謝你們……！\n可是這麼壯觀的生日蛋糕，\n我真的可以收下嗎？\n錢沒問題嗎……？","1","10","0","103611","35314","0","11","0.5","35314058"
"","","","","","0","35314","","91","","35314059"
"","wac_birthday_idle_wish","","1","0.2","103611","35314","","3","","35314060"
"","wac_birthday_talk_normal","","1","0.2","100411","35314","","3","","35314061"
"0","vo_wac_35314_001","","0","","vo_wac_35314","35314","","21","","35314062"
"1","鏡華還真是認真耶～\n禊收到蛋糕時，只有思考\n該從哪個裝飾開始吃而已呢。","1","10","0","100411","35314","0","11","0.5","35314063"
"","","","","","0","35314","","91","","35314064"
"","wac_birthday_idle_normal","","1","0.2","100411","35314","","3","","35314065"
"","wac_birthday_talk_sad","","1","0.2","103611","35314","","3","","35314066"
"0","vo_wac_35314_002","","0","","vo_wac_35314","35314","","21","","35314067"
"1","可是，需要回禮對吧？\n我得努力準備跟這個一樣\n壯觀的禮物給大家才行！","1","10","0","103611","35314","0","11","0.5","35314068"
"","","","","","0","35314","","91","","35314069"
"","wac_birthday_idle_sad","","1","0.2","103611","35314","","3","","35314070"
"","wac_birthday_talk_smile","","1","0.2","102011","35314","","3","","35314071"
"0","vo_wac_35314_003","","0","","vo_wac_35314","35314","","21","","35314072"
"1","鏡華，不要緊的。\n美美我們，還有哥哥，\n只要看到鏡華高興，\n就覺得很開心了喔♪","1","10","0","102011","35314","0","11","0.5","35314073"
"","","","","","0","35314","","91","","35314074"
"","wac_birthday_idle_smile","","1","0.2","102011","35314","","3","","35314075"
"","wac_birthday_talk_wish","","1","0.2","103611","35314","","3","","35314076"
"0","vo_wac_35314_004","","0","","vo_wac_35314","35314","","21","","35314077"
"1","……嗯，我知道了。\n之後要是有誰生日，\n再像這樣一起慶生吧♪\n我想這樣就會是最棒的回禮了。","1","10","0","103611","35314","0","11","0.5","35314078"
"","","","","","0","35314","","91","","35314079"
"","","","","","0","35314","","22","","35314080"
"","bgm_M321_2C","","","","bgm_M321","35514","","25","","35514001"
"-1000","109311","-70","250","2","1","35514","0","1","wac_birthday_idle_normal","35514002"
"230","109211","-270","256","2","1","35514","1","1","wac_birthday_idle_smile","35514003"
"410","109411","-310","257","2","1","35514","1","1","wac_birthday_idle_normal","35514004"
"","300","","","","109311","35514","","13","","35514005"
"","300","","","","109211","35514","","13","","35514006"
"","300","","","","109411","35514","","13","","35514007"
"0","502","1","0","0","502","35514","","31","","35514008"
"0","600","1","0","1","600","35514","","31","","35514009"
"0","602","1","0","0","602","35514","","31","","35514010"
"0","603","1","0","0","603","35514","","31","","35514011"
"60","604","1","30","1","604","35514","","31","","35514012"
"0","615","1","0","1","615","35514","","31","","35514013"
"0","700","1","0","0","700","35514","","31","","35514014"
"0","701","1","0","0","701","35514","","31","","35514015"
"0","702","1","0","0","702","35514","","31","","35514016"
"0","800","1","0","0","800","35514","","31","","35514017"
"60","961","1","30","1","961","35514","","31","","35514018"
"","","","","","1","35514","","93","","35514019"
"wac_birthday_reaction_04","wac_birthday_reaction_02","1","0","0.2","109411","35514","0.2","3","","35514020"
"","","","","","0.1","35514","","93","","35514021"
"wac_birthday_reaction_03","wac_birthday_reaction_01","1","0","0.2","109211","35514","0.2","3","","35514022"
"","","","","","0.3","35514","","93","","35514023"
"","wac_birthday_run_01","","1","0.2","109311","35514","","3","","35514024"
"3","0","","-70","","109311","35514","","2","","35514025"
"","","","","","2.5","35514","","93","","35514026"
"","1","","","","602","35514","","32","","35514027"
"","","","","","0.6","35514","","93","","35514028"
"","1","","","","502","35514","","32","","35514029"
"","0","","","","600","35514","","32","","35514030"
"","0","","","","615","35514","","32","","35514031"
"","0","","","","604","35514","","32","","35514032"
"","1","","","","701","35514","","32","","35514033"
"0.01","0","","0","","961","35514","","33","","35514034"
"wac_birthday_wish_02","wac_birthday_blowout_01","1","0","0.2","109311","35514","0.2","3","","35514035"
"0.01","-200","","-330","","109311","35514","","2","","35514036"
"","wac_birthday_idle_smile","","1","0.2","109211","35514","","3","","35514037"
"0.01","180","","-320","","109211","35514","","2","","35514038"
"","wac_birthday_idle_normal","","1","0.2","109411","35514","","3","","35514039"
"0.01","320","","-340","","109411","35514","","2","","35514040"
"","","","","","0","35514","","93","","35514041"
"","1","","","","800","35514","","32","","35514042"
"","","","","","0.7","35514","","93","","35514043"
"","1","","","","702","35514","","32","","35514044"
"","","","","","0.5","35514","","93","","35514045"
"","se_sys_login_birthday_blow_candle","","0","","se_common","35514","","23","","35514046"
"","0","","","","701","35514","","32","","35514047"
"","","","","","0.4","35514","","93","","35514048"
"","se_sys_login_birthday_cracker","","0","","se_common","35514","","23","","35514049"
"","1","","","","700","35514","","32","","35514050"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","35514","","23","","35514051"
"wac_birthday_idle_smile","wac_birthday_clap","1","0","0.2","109211","35514","0.2","3","","35514052"
"","","","","","0.1","35514","","93","","35514053"
"wac_birthday_idle_normal","wac_birthday_clap","1","0","0.2","109411","35514","0.2","3","","35514054"
"","","","","","2","35514","","93","","35514055"
"","","","","","1","35514","","131","","35514056"
"0","vo_wac_35514_000","","0","","vo_wac_35514","35514","","21","","35514057"
"1","哇～咿！是露的蛋糕～～♪\n露一直很期待大家為露慶生呢！","1","10","0","109311","35514","0","11","0.5","35514058"
"","","","","","0","35514","","91","","35514059"
"","wac_birthday_idle_smile","","1","0.2","109311","35514","","3","","35514060"
"","wac_birthday_talk_normal","","1","0.2","109211","35514","","3","","35514061"
"0","vo_wac_35514_001","","0","","vo_wac_35514","35514","","21","","35514062"
"1","妳這麼期待真是太好了！\n因為這次是我和古蕾婭一起\n為露親手製作的呢！\n我負責把材料攪拌混合……","1","10","0","109211","35514","0","11","0.5","35514063"
"","","","","","0","35514","","91","","35514064"
"","wac_birthday_idle_normal","","1","0.2","109211","35514","","3","","35514065"
"","wac_birthday_talk_doya","","1","0.2","109411","35514","","3","","35514066"
"0","vo_wac_35514_002","","0","","vo_wac_35514","35514","","21","","35514067"
"1","我負責將用水果裝飾。\n還有，我們聽了那個人的建議，\n做得比較甜。\n想說露妳應該會喜歡……","1","10","0","109411","35514","0","11","0.5","35514068"
"","","","","","0","35514","","91","","35514069"
"","wac_birthday_idle_doya","","1","0.2","109411","35514","","3","","35514070"
"","wac_birthday_talk_kyapi","","1","0.2","109311","35514","","3","","35514071"
"0","vo_wac_35514_003","","0","","vo_wac_35514","35514","","21","","35514072"
"1","嗚嗚嗚……\n很甜的蛋糕、學姊們……\n還有你，我都最喜歡了！！","1","10","0","109311","35514","0","11","0.5","35514073"
"","","","","","0","35514","","91","","35514074"
"","","","","","0","35514","","22","","35514075"
"","bgm_M321_2C","","","","bgm_M321","35814","","25","","35814001"
"-1000","107111","-70","250","2","1","35814","0","1","wac_birthday_idle_normal","35814002"
"200","103711","-270","256","2","1","35814","1","1","wac_birthday_idle_doya","35814003"
"320","100511","-310","258","2","1","35814","1","1","wac_birthday_idle_normal","35814004"
"450","104711","-290","257","2","1","35814","1","1","wac_birthday_idle_normal","35814005"
"","300","","","","107111","35814","","13","","35814006"
"","300","","","","103711","35814","","13","","35814007"
"","300","","","","100511","35814","","13","","35814008"
"","300","","","","104711","35814","","13","","35814009"
"0","502","1","0","0","502","35814","","31","","35814010"
"0","600","1","0","1","600","35814","","31","","35814011"
"0","602","1","0","0","602","35814","","31","","35814012"
"0","603","1","0","0","603","35814","","31","","35814013"
"60","604","1","30","1","604","35814","","31","","35814014"
"0","615","1","0","1","615","35814","","31","","35814015"
"0","700","1","0","0","700","35814","","31","","35814016"
"0","701","1","0","0","701","35814","","31","","35814017"
"0","702","1","0","0","702","35814","","31","","35814018"
"0","800","1","0","0","800","35814","","31","","35814019"
"60","962","1","30","1","962","35814","","31","","35814020"
"","","","","","1","35814","","93","","35814021"
"wac_birthday_reaction_03","wac_birthday_reaction_01","1","0","0.2","100511","35814","0.2","3","","35814022"
"","","","","","0.1","35814","","93","","35814023"
"wac_birthday_reaction_03","wac_birthday_reaction_05","1","0","0.2","103711","35814","0.2","3","","35814024"
"wac_birthday_reaction_04","wac_birthday_reaction_01","1","0","0.2","104711","35814","0.2","3","","35814025"
"","","","","","0.3","35814","","93","","35814026"
"","wac_birthday_run_03","","1","0.2","107111","35814","","3","","35814027"
"3","0","","-70","","107111","35814","","2","","35814028"
"","","","","","2.5","35814","","93","","35814029"
"","1","","","","602","35814","","32","","35814030"
"","","","","","0.6","35814","","93","","35814031"
"","1","","","","502","35814","","32","","35814032"
"","0","","","","600","35814","","32","","35814033"
"","0","","","","615","35814","","32","","35814034"
"","0","","","","604","35814","","32","","35814035"
"","1","","","","701","35814","","32","","35814036"
"0.01","0","","0","","962","35814","","33","","35814037"
"wac_birthday_wish_04","wac_birthday_blowout_01","1","0","0.2","107111","35814","0.2","3","","35814038"
"0.01","-200","","-330","","107111","35814","","2","","35814039"
"","wac_birthday_idle_doya","","1","0.2","103711","35814","","3","","35814040"
"0.01","180","","-320","","103711","35814","","2","","35814041"
"","wac_birthday_idle_normal","","1","0.2","100511","35814","","3","","35814042"
"0.01","300","","-360","","100511","35814","","2","","35814043"
"","wac_birthday_idle_normal","","1","0.2","104711","35814","","3","","35814044"
"0.01","430","","-340","","104711","35814","","2","","35814045"
"","","","","","0","35814","","93","","35814046"
"","1","","","","800","35814","","32","","35814047"
"","","","","","0.7","35814","","93","","35814048"
"","1","","","","702","35814","","32","","35814049"
"","","","","","0.5","35814","","93","","35814050"
"","se_sys_login_birthday_blow_candle","","0","","se_common","35814","","23","","35814051"
"","0","","","","701","35814","","32","","35814052"
"","","","","","0.4","35814","","93","","35814053"
"","se_sys_login_birthday_cracker","","0","","se_common","35814","","23","","35814054"
"","1","","","","700","35814","","32","","35814055"
"","se_sys_login_birthday_calendar_applause","","0","","se_common","35814","","23","","35814056"
"wac_birthday_idle_doya","wac_birthday_clap","1","0","0.2","103711","35814","0.2","3","","35814057"
"","","","","","0.1","35814","","93","","35814058"
"wac_birthday_idle_normal","wac_birthday_clap","1","0","0.2","100511","35814","0.2","3","","35814059"
"","","","","","0.1","35814","","93","","35814060"
"wac_birthday_idle_normal","wac_birthday_clap","1","0","0.2","104711","35814","0.2","3","","35814061"
"","","","","","2","35814","","93","","35814062"
"","","","","","1","35814","","131","","35814063"
"0","vo_wac_35814_000","","0","","vo_wac_35814","35814","","21","","35814064"
"1","……雖然很感謝你們的心意，\n但幫我慶生沒問題嗎？\n我對外的形象，可是在問題嚴重的情形下\n逃離公會的女人耶。","1","10","0","107111","35814","0","11","0.5","35814065"
"","","","","","0","35814","","91","","35814066"
"","wac_birthday_idle_normal","","1","0.2","107111","35814","","3","","35814067"
