7ccb4a2910f7205e52d8fa8b84560e34baed3ddd9325e9c183acf0214402049e,bfb44d4f2466241754c7dcbd0b272b8327d6e873ef745874eb4dd17bd8cd861a,f79a70727036e87242c35ad282d4fd0b2e28ad66c0211a3b981be412f1920b34,d026f7603cec8505a724041c964e4d8b5202e34b871e655101648d773cf9d07b,44ba4a2c04b0b4ceb611a6042238025d544486a17734ad336ccc4fb4e4e39f86,34baa73f6b62dc44c6eecc51631eca0b922c4f31b058d3b2bf2cc1ef420664c4,79d5b74e7ddb6f51cc7f62b0fba38e4a193a520e52f1657bd855ca53d59c5548,0484a412bd0e087491878767057f455af26cfa6a7d6c9f49e3472ba06b74c126
"133501","10061032","10022032","10022033","32","10046032","109224","109614"
"133501","10061033","10022033","10022034","33","10046033","10022032","10061032"
"133501","10061034","10022034","10022035","34","10052034","10022033","10061033"
"133501","10061035","10022035","10022036","35","10052035","10022034","10061034"
"133501","10061036","10022036","10022037","36","10046036","10022035","10061035"
"133501","10061037","10022037","10022038","37","10046037","10022036","10061036"
"133501","10061038","10022038","10022039","38","10052038","10022037","10061037"
"133501","10061039","10022039","10022040","39","10052039","10022038","10061038"
"133501","999999","10022040","999999","40","999999","10022039","10061039"
"133601","101071","101071","101101","1","101281","101431","101551"
"133601","101551","102071","102101","2","102341","102431","101551"
"133601","102551","102101","103071","3","102342","102432","102551"
"133601","102552","103071","103101","4","103341","103431","102552"
"133601","103551","103101","103072","5","103342","103432","103551"
"133601","103342","103072","104101","6","103343","103432","103552"
"133601","103072","104101","104102","7","104341","103553","103552"
"133601","104551","104102","104073","8","104342","104101","103553"
"133601","104552","104313","104104","9","104343","104102","104551"
"133601","104554","104104","105101","10","104284","104283","104552"
"133601","105551","105101","105102","11","105341","104104","104553"
"133601","105552","105102","105103","12","105282","105101","105551"
"133601","105553","105103","105104","13","105343","105102","105552"
"133601","105554","105104","105105","14","105344","105103","105553"
"133601","105555","105105","105106","15","105285","105104","105554"
"133601","105556","105106","105107","16","105286","105105","105555"
"133601","105557","105107","106101","17","105287","105106","105556"
"133601","106551","106101","106102","18","106341","105107","105557"
"133601","106552","106102","106103","19","106282","106101","106551"
"133601","106553","106103","107101","20","106283","106102","106552"
"133601","107551","107101","107102","21","107281","106103","106553"
"133601","107552","107102","107103","22","107282","107101","107551"
"133601","107553","107103","108101","23","107283","107102","107552"
"133601","108551","108101","108102","24","108281","107103","107553"
"133601","108552","108102","108103","25","108282","108101","108551"
"133601","108553","108103","108104","26","108403","108102","108552"
"133601","108554","108104","109101","27","108434","108103","108553"
"133601","109551","109101","109102","28","109281","108104","108554"
"133601","109552","109102","109103","29","109282","109101","109551"
"133601","109553","109103","109104","30","109283","109102","109552"
"133601","109554","109104","10010032","31","109284","109103","109553"
"133601","10055032","10010032","10010033","32","10028032","109104","109554"
"133601","10055033","10010033","10010034","33","10028033","10010032","10055032"
"133601","10055034","10010034","10010035","34","10028034","10010033","10055033"
"133601","10055035","10010035","10010036","35","10028035","10010034","10055034"
"133601","10055036","10010036","10010037","36","10028036","10010035","10055035"
"133601","10055037","10010037","10010038","37","10028037","10010036","10055036"
"133601","10055038","10010038","10010039","38","10028038","10010037","10055037"
"133601","10055039","10010039","10010040","39","10028039","10010038","10055038"
"133601","999999","10010040","999999","40","999999","10010039","10055039"
"133701","101611","101251","101251","1","101371","101521","101611"
"133701","101611","102221","102222","2","102371","102461","101611"
"133701","102611","102222","103221","3","102372","102521","102611"
"133701","102613","103221","103252","4","103521","103521","102613"
"133701","103611","103252","103222","5","103371","103522","103611"
"133701","103371","103222","104221","6","103372","103522","103613"
"133701","103222","104221","104222","7","104371","103614","103613"
"133701","104611","104222","104223","8","104522","104221","103614"
"133701","104612","104223","104224","9","104462","104222","104611"
"133701","104613","104224","105221","10","104463","104223","104612"
"133701","105611","105221","105222","11","105521","104224","104613"
"133701","105612","105222","105223","12","105372","105221","105611"
"133701","105613","105223","105224","13","105373","105222","105612"
"133701","105614","105224","105225","14","105523","105223","105613"
"133701","105615","105225","105226","15","105375","105224","105614"
"133701","105616","105226","105227","16","105376","105225","105615"
"133701","105617","105227","106221","17","105377","105226","105616"
"133701","106611","106221","106222","18","106371","105227","105617"
"133701","106612","106222","106223","19","106372","106221","106611"
"133701","106613","106223","107221","20","106373","106222","106612"
"133701","107611","107221","107222","21","107371","106223","106613"
"133701","107612","107222","107223","22","107372","107221","107611"
"133701","107613","107223","108221","23","107373","107222","107612"
"133701","108611","108221","108222","24","108371","107223","107613"
"133701","108612","108222","108223","25","108462","108221","108611"
"133701","108613","108223","108224","26","108523","108222","108612"
"133701","108614","108224","109221","27","108524","108223","108613"
"133701","109611","109221","109222","28","109461","108224","108614"
"133701","109612","109222","109223","29","109522","109221","109611"
"133701","109613","109223","109224","30","109463","109222","109612"
"133701","109614","109224","10022032","31","109524","109223","109613"
"133701","10061032","10022032","10022033","32","10046032","109224","109614"
"133701","10061033","10022033","10022034","33","10046033","10022032","10061032"
"133701","10061034","10022034","10022035","34","10052034","10022033","10061033"
"133701","10061035","10022035","10022036","35","10052035","10022034","10061034"
"133701","10061036","10022036","10022037","36","10046036","10022035","10061035"
"133701","10061037","10022037","10022038","37","10046037","10022036","10061036"
"133701","10061038","10022038","10022039","38","10052038","10022037","10061037"
"133701","10061039","10022039","10022040","39","10052039","10022038","10061038"
"133701","999999","10022040","999999","40","999999","10022039","10061039"
"133801","101611","101251","101251","1","101371","101521","101611"
"133801","101611","102221","102252","2","102371","102461","101611"
"133801","102611","102222","103251","3","102372","102521","102611"
"133801","102613","103221","103252","4","103521","103521","102613"
"133801","103611","103252","103222","5","103371","103522","103611"
"133801","103371","103222","104251","6","103372","103522","103613"
"133801","103222","104221","104252","7","104371","103614","103613"
"133801","104611","104222","104223","8","104522","104371","103614"
"133801","104612","104223","104224","9","104462","104522","104611"
"133801","104613","104224","105221","10","104463","104462","104612"
"133801","105611","105221","105252","11","105521","104463","104613"
"133801","105612","105252","105253","12","105372","105251","105611"
"133801","105613","105253","105254","13","105373","105252","105612"
"133801","105614","105254","105255","14","105523","105223","105613"
"133801","105615","105255","105256","15","105375","105224","105614"
"133801","105616","105256","105257","16","105376","105225","105615"
"133801","105617","105257","106251","17","105377","105226","105616"
"133801","106611","106251","106252","18","106371","105227","105617"
"133801","106612","106252","106253","19","106372","106221","106611"
"133801","106613","106253","107251","20","106373","106222","106612"
"133801","107611","107251","107252","21","107371","106223","106613"
"133801","107612","107252","107253","22","107372","107221","107611"
"133801","107613","107253","108251","23","107373","107222","107612"
"133801","108611","108251","108252","24","108521","107223","107613"
"133801","108612","108252","108253","25","108462","108221","108611"
"133801","108613","108253","108254","26","108523","108222","108612"
"133801","108614","108254","109251","27","108524","108223","108613"
"133801","109611","109251","109252","28","109461","108224","108614"
"133801","109612","109252","109253","29","109522","109221","109611"
"133801","109613","109253","109224","30","109463","109222","109612"
"133801","109614","109224","10022032","31","109524","109223","109613"
"133801","10061032","10022032","10022033","32","10046032","109224","109614"
