0933bd5b72ed9fea3e04143f7f827c734adfb36de8b9c0448329cd8ee636356d,1203c373b452dd31c39fa76a7c6fb3fd972b3d669a37285e1080c75f7997ae6a,275e51616f2f1023c6d9af7ce3438b9aff04fec667c9f0dcaa9e62fd3433f646,5d04b0cc3f3aae39256b09dddca7ba4f4980bf826148e7f47e39f7a97c67e517,f3859d5e6945f6e7f35084968a8d79cbb1cd8ecbeceba3f6b7430fe40e7a292a,6de2f87ce99df5bdd062dbd08704858034bf6c1fef0a269835516e9457209747,d075abb5632542c5c9a462f23718c032a91fe6dd1f8448ab9ff7d461e43c44c2,b32e82edf92ba681543bd53367e0d089327bad4de3484cea7edde4a82d5d9a36,cda98b0b30dbd71868726f7052ac74ef3837db242178f40c743e52211a0ccfe3,73c5cdef4e83d5518bd9b3af89054799ae809beb27cf13ea1996097c2724a9e0,554af160301f81af1270b509768cfb454aa2208efb60b27fc6623c384a1749a0,3441dbc8f01c826859b2ba911bc379abae9c4b00ba2fe35fe4b7fb2e011d79ac,f38a11e7e8b1c1b67b055c9d1fcf29360d1ee5d23a2d2d849697e6f3b6ee2554
"12","0","0","0","7","29","10070684","0","0","0","10070685","0","10070683"
"3","0","0","2","7","28","10070685","0","0","0","10070686","0","10070684"
"5","0","0","0","7","27","10070686","0","0","0","10070687","0","10070685"
"7","0","0","10002","7","26","10070687","0","0","0","10070688","0","10070686"
"4","0","0","0","7","25","10070688","0","0","0","10070689","0","10070687"
"3","0","0","2","7","24","10070689","0","0","0","10070690","0","10070688"
"7","0","0","10001","7","23","10070690","0","0","0","10070691","0","10070689"
"4","0","0","0","7","22","10070691","0","0","0","10070692","0","10070690"
"2","0","0","2","7","21","10070692","0","0","0","10071133","0","10070691"
"3","0","0","2","7","19","10070694","0","0","0","10071117","0","10071133"
"2","0","0","2","7","1","10070886","0","0","0","10070887","0","10071116"
"13","0","0","0","7","0","10070887","0","0","0","10070888","0","10070886"
"12","0","0","0","7","66","10070888","0","0","0","10070890","0","10070887"
"6","0","0","0","7","65","10070890","0","0","0","10070891","0","10070888"
"3","0","0","1","7","64","10070891","0","0","0","10070892","0","10070890"
"7","0","0","10002","7","63","10070892","0","0","0","10070893","0","10070891"
"5","0","0","0","7","62","10070893","0","0","0","10070894","0","10070892"
"2","0","0","1","7","61","10070894","0","0","0","10070895","0","10070893"
"11","0","0","10001","7","60","10070895","0","0","0","10070896","0","10070894"
"4","0","0","0","7","59","10070896","0","0","0","10070897","0","10070895"
"2","0","0","1","7","58","10070897","0","0","0","10070898","0","10070896"
"14","0","0","2","7","57","10070898","0","0","0","10070899","0","10070897"
"2","0","0","1","7","56","10070899","0","0","0","10070900","0","10070898"
"3","0","0","1","7","55","10070900","0","10070901","0","10070907","0","10070899"
"14","0","0","4","7","56","10070901","0","0","0","10070902","0","10070900"
"4","0","0","0","7","55","10070902","0","0","0","10070903","0","10070901"
"2","0","0","3","7","54","10070903","0","0","0","10070904","0","10070902"
"14","0","0","6","7","53","10070904","0","0","0","10070905","0","10070903"
"3","0","0","3","7","52","10070905","0","0","0","10070906","0","10070904"
"6","0","0","0","7","51","10070906","10070909","0","0","10070910","0","10070905"
"4","0","0","0","7","54","10070907","0","0","0","10070908","0","10070900"
"12","0","0","0","7","53","10070908","0","0","0","10070909","0","10070907"
"2","0","0","1","7","52","10070909","0","0","0","10070906","0","10070908"
"11","0","0","10001","7","50","10070910","0","0","0","10070911","0","10070906"
"2","0","0","2","7","49","10070911","0","0","0","10070912","0","10070910"
"14","0","0","2","7","48","10070912","0","0","0","10070913","0","10070911"
"2","0","0","1","7","47","10070913","0","0","0","10070914","0","10070912"
"16","0","0","10070914","7","46","10070914","0","0","0","10070915","0","10070913"
"4","0","0","0","7","45","10070915","0","0","0","10070916","0","10070914"
"3","0","0","2","7","44","10070916","0","0","0","10070917","0","10070915"
"7","0","0","10002","7","43","10070917","0","0","0","10070918","0","10070916"
"6","0","0","0","7","42","10070918","0","0","0","10070919","0","10070917"
"7","0","0","10003","7","41","10070919","0","0","0","10070921","0","10070918"
"14","0","0","3","7","40","10070921","0","0","0","10070922","0","10070919"
"2","0","0","2","7","39","10070922","0","0","0","10070923","0","10070921"
"4","0","0","0","7","38","10070923","0","0","0","10070924","0","10070922"
"7","0","0","10002","7","37","10070924","0","0","0","10070925","0","10070923"
"14","0","0","3","7","36","10070925","0","0","0","10070926","0","10070924"
"11","0","0","10001","7","35","10070926","0","0","0","10070927","0","10070925"
"5","0","0","0","7","34","10070927","0","0","0","10070928","0","10070926"
"15","0","0","0","7","33","10070928","0","0","0","10070929","0","10070927"
"14","0","0","3","7","32","10070929","0","0","0","10070930","0","10070928"
"4","0","0","0","7","31","10070930","0","0","0","10070931","0","10070929"
"7","0","0","10002","7","30","10070931","0","0","0","10070932","0","10070930"
"6","0","0","0","7","29","10070932","0","10070937","0","10070933","0","10070931"
"7","0","0","10001","7","28","10070933","0","0","0","10070935","0","10070932"
"7","0","0","10003","7","25","10070934","0","0","0","10070945","0","10070943"
"2","0","0","1","7","27","10070935","0","0","0","10070943","0","10070933"
"2","0","0","3","7","24","10070936","0","0","0","10070942","0","10070940"
"2","0","0","2","7","28","10070937","0","0","0","10070939","0","10070932"
"3","0","0","2","7","27","10070939","0","0","0","10070946","0","10070937"
"3","0","0","3","7","25","10070940","0","0","0","10070936","0","10070946"
"11","0","0","10001","7","23","10070941","0","0","0","10070947","0","10070945"
"4","0","0","0","7","23","10070942","0","0","0","10070947","0","10070936"
"14","0","0","1","7","26","10070943","0","0","0","10070934","0","10070935"
"14","0","0","2","7","24","10070945","0","0","0","10070941","0","10070934"
"14","0","0","1","7","26","10070946","0","0","0","10070940","0","10070939"
"12","0","0","0","7","22","10070947","10070942","0","0","10071039","0","10070941"
"11","0","0","10001","7","20","10070949","0","10070956","0","10070950","0","10071039"
"5","0","0","0","7","19","10070950","0","0","0","10070951","0","10070949"
"6","0","0","0","7","18","10070951","0","0","0","10070952","0","10070950"
"2","0","0","3","7","17","10070952","0","0","0","10070953","0","10070951"
"14","0","0","5","7","16","10070953","10070954","0","0","10070957","0","10070952"
"4","0","0","0","7","17","10070954","0","0","0","10070953","0","10070955"
"3","0","0","2","7","18","10070955","0","0","0","10070954","0","10070956"
"7","0","0","10003","7","19","10070956","0","0","0","10070955","0","10070949"
"2","0","0","2","7","15","10070957","0","0","0","10070961","0","10070953"
"2","0","0","1","7","13","10070958","0","0","0","10070962","0","10070961"
"2","0","0","2","7","11","10070959","0","0","0","10070963","0","10070962"
"12","0","0","0","7","14","10070961","0","0","0","10070958","0","10070957"
"7","0","0","10001","7","12","10070962","0","0","0","10070959","0","10070958"
"7","0","0","10001","7","10","10070963","0","0","0","10070965","0","10070959"
"7","0","0","10001","7","8","10070964","0","0","0","10070966","0","10070965"
"3","0","0","1","7","9","10070965","0","0","0","10070964","0","10070963"
"6","0","0","0","7","7","10070966","0","10070967","0","10070968","0","10070964"
"5","0","0","0","7","8","10070967","0","0","0","10070970","0","10070966"
"7","0","0","10001","7","6","10070968","0","0","0","10070973","0","10070966"
"14","0","0","5","7","7","10070970","0","0","0","10070971","0","10070967"
"7","0","0","10003","7","6","10070971","0","0","0","10070974","0","10070970"
"7","0","0","10002","7","4","10070972","10070974","0","0","10070976","0","10070973"
"3","0","0","1","7","5","10070973","0","0","0","10070972","0","10070968"
"3","0","0","3","7","5","10070974","0","0","0","10070972","0","10070971"
"4","0","0","0","7","3","10070976","0","0","0","10070977","0","10070972"
"2","0","0","3","7","2","10070977","0","0","0","10070978","0","10070976"
"3","0","0","3","7","1","10070978","0","0","0","10070979","0","10070977"
"13","0","0","0","7","0","10070979","0","0","0","10070980","0","10070978"
"2","0","0","1","7","66","10070980","0","0","0","10070982","0","10070979"
"2","0","0","2","7","64","10070981","0","0","0","10070983","0","10070982"
"3","0","0","2","7","65","10070982","0","0","0","10070981","0","10070980"
"5","0","0","0","7","63","10070983","0","0","0","10070984","0","10070981"
"7","0","0","10002","7","62","10070984","0","10071002","0","10070985","0","10070983"
"12","0","0","0","7","61","10070985","0","0","0","10070986","0","10070984"
"6","0","0","0","7","60","10070986","0","0","0","10070987","0","10070985"
"11","0","0","10001","7","59","10070987","0","0","0","10070988","0","10070986"
"2","0","0","1","7","58","10070988","0","0","0","10070989","0","10070987"
"4","0","0","0","7","57","10070989","0","0","0","10070990","0","10070988"
"5","0","0","0","7","56","10070990","10070991","0","0","10071003","0","10070989"
"2","0","0","3","7","57","10070991","0","0","0","10070990","0","10070992"
"14","0","0","7","7","58","10070992","0","0","0","10070991","0","10070993"
"4","0","0","0","7","59","10070993","0","0","0","10070992","0","10070994"
"14","0","0","3","7","60","10070994","0","0","0","10070993","0","10070996"
"3","0","0","3","7","61","10070996","0","0","0","10070994","0","10070997"
"14","0","0","3","7","62","10070997","0","0","0","10070996","0","10070998"
"2","0","0","3","7","63","10070998","0","0","0","10070997","0","10070999"
"2","0","0","2","7","64","10070999","0","0","0","10070998","0","10071000"
"14","0","0","6","7","65","10071000","0","0","0","10070999","0","10071001"
"2","0","0","1","7","66","10071001","0","0","0","10071000","0","10071002"
"2","0","0","3","7","67","10071002","0","0","0","10071001","0","10070984"
"3","0","0","1","7","55","10071003","0","0","0","10071005","0","10070990"
"3","0","0","1","7","53","10071004","0","0","0","10071006","0","10071005"
"14","0","0","2","7","54","10071005","0","0","0","10071004","0","10071003"
"11","0","0","10001","7","52","10071006","0","10071013","0","10071007","0","10071004"
"2","0","0","1","7","51","10071007","0","0","0","10071008","0","10071006"
"3","0","0","1","7","50","10071008","0","0","0","10071009","0","10071007"
"4","0","0","0","7","49","10071009","0","0","0","10071011","0","10071008"
"4","0","0","0","7","46","10071010","0","0","0","10071023","0","10071012"
"2","0","0","2","7","48","10071011","0","0","0","10071012","0","10071009"
"6","0","0","0","7","47","10071012","0","0","0","10071010","0","10071011"
"3","0","0","3","7","53","10071013","0","0","0","10071014","0","10071006"
"2","0","0","3","7","52","10071014","0","0","0","10071015","0","10071013"
"4","0","0","0","7","51","10071015","0","0","0","10071016","0","10071014"
"7","0","0","10003","7","50","10071016","0","0","0","10071019","0","10071015"
"7","0","0","10003","7","47","10071017","0","0","0","10071020","0","10071018"
"2","0","0","3","7","48","10071018","0","0","0","10071017","0","10071019"
"14","0","0","4","7","49","10071019","0","0","0","10071018","0","10071016"
"12","0","0","0","7","46","10071020","0","0","0","10071021","0","10071017"
"2","0","0","3","7","45","10071021","0","0","0","10071022","0","10071020"
"12","0","0","0","7","44","10071022","10071023","0","0","10071024","0","10071021"
"7","0","0","10002","7","45","10071023","0","0","0","10071022","0","10071010"
"3","0","0","2","7","43","10071024","0","0","0","10071025","0","10071022"
"4","0","0","0","7","42","10071025","0","0","0","10071038","0","10071024"
"16","0","0","10071038","7","41","10071038","0","0","0","10071040","0","10071025"
"4","0","0","0","7","21","10071039","0","0","0","10070949","0","10070947"
"2","0","0","2","7","40","10071040","0","0","0","10071041","0","10071038"
"7","0","0","10001","7","39","10071041","0","0","0","10071042","0","10071040"
"11","0","0","10001","7","38","10071042","0","0","0","10071043","0","10071041"
"7","0","0","10002","7","37","10071043","0","0","0","10071044","0","10071042"
"14","0","0","3","7","36","10071044","0","0","0","10071045","0","10071043"
"4","0","0","0","7","35","10071045","0","0","0","10071046","0","10071044"
"7","0","0","10003","7","34","10071046","0","0","0","10071048","0","10071045"
"7","0","0","10001","7","32","10071047","0","0","0","10071049","0","10071048"
"6","0","0","0","7","33","10071048","0","0","0","10071047","0","10071046"
"14","0","0","4","7","31","10071049","0","0","0","10071052","0","10071047"
"12","0","0","0","7","29","10071051","0","0","0","10071053","0","10071052"
"4","0","0","0","7","30","10071052","0","0","0","10071051","0","10071049"
"11","0","0","10001","7","28","10071053","0","0","0","10071054","0","10071051"
"5","0","0","0","7","27","10071054","0","0","0","10071055","0","10071053"
"7","0","0","10001","7","26","10071055","0","0","0","10071056","0","10071054"
"3","0","0","2","7","25","10071056","0","0","0","10071057","0","10071055"
"2","0","0","1","7","24","10071057","0","0","0","10071058","0","10071056"
"14","0","0","5","7","23","10071058","0","0","0","10071059","0","10071057"
"4","0","0","0","7","22","10071059","0","0","0","10071060","0","10071058"
"11","0","0","10001","7","21","10071060","0","0","0","10071061","0","10071059"
"6","0","0","0","7","20","10071061","0","0","0","10071062","0","10071060"
"15","0","0","0","7","19","10071062","0","0","0","10071063","0","10071061"
"5","0","0","0","7","18","10071063","0","10071102","0","10071090","0","10071062"
"4","0","0","0","7","17","10071090","0","0","0","10071098","0","10071063"
"4","0","0","0","7","9","10071091","0","10071114","0","10071111","0","10071110"
"4","0","0","0","7","5","10071092","10071115","0","0","10071134","0","10071097"
"2","0","0","3","7","3","10071093","0","0","0","10071095","0","10071134"
"7","0","0","10003","7","1","10071094","0","0","0","10070357","0","10071095"
"7","0","0","10001","7","2","10071095","0","0","0","10071094","0","10071093"
"12","0","0","0","7","6","10071097","0","0","0","10071092","0","10071112"
"2","0","0","2","7","16","10071098","0","0","0","10071099","0","10071090"
"2","0","0","1","7","15","10071099","0","0","0","10071109","0","10071098"
"2","0","0","3","7","13","10071100","0","0","0","10071101","0","10071109"
"2","0","0","1","7","12","10071101","0","0","0","10071104","0","10071100"
"3","0","0","1","7","17","10071102","0","0","0","10071108","0","10071063"
"3","0","0","3","7","12","10071103","0","0","0","10071104","0","10071105"
"6","0","0","0","7","11","10071104","10071103","0","0","10071110","0","10071101"
"7","0","0","10001","7","13","10071105","0","0","0","10071103","0","10071106"
"2","0","0","2","7","14","10071106","0","0","0","10071105","0","10071107"
"11","0","0","10001","7","15","10071107","0","0","0","10071106","0","10071108"
"7","0","0","10002","7","16","10071108","0","0","0","10071107","0","10071102"
"7","0","0","10002","7","14","10071109","0","0","0","10071100","0","10071099"
"14","0","0","3","7","10","10071110","0","0","0","10071091","0","10071104"
"2","0","0","2","7","8","10071111","0","0","0","10071112","0","10071091"
"7","0","0","10003","7","7","10071112","0","0","0","10071097","0","10071111"
"3","0","0","3","7","7","10071113","0","0","0","10071115","0","10071114"
"6","0","0","0","7","8","10071114","0","0","0","10071113","0","10071091"
"11","0","0","10001","7","6","10071115","0","0","0","10071092","0","10071113"
"3","0","0","3","7","2","10071116","0","0","0","10070886","0","10071128"
"16","0","0","10071117","7","18","10071117","0","0","0","10071118","0","10070694"
"12","0","0","0","7","17","10071118","0","0","0","10071125","0","10071117"
"12","0","0","0","7","11","10071119","0","0","0","10071126","0","10071120"
"3","0","0","1","7","12","10071120","0","0","0","10071119","0","10071129"
"2","0","0","1","7","5","10071121","0","0","0","10071127","0","10071122"
"2","0","0","2","7","6","10071122","0","0","0","10071121","0","10071131"
"2","0","0","3","7","14","10071123","0","0","0","10071129","0","10071124"
"2","0","0","2","7","15","10071124","0","0","0","10071123","0","10071125"
"4","0","0","0","7","16","10071125","0","0","0","10071124","0","10071118"
"4","0","0","0","7","10","10071126","0","0","0","10071132","0","10071119"
"12","0","0","0","7","4","10071127","0","0","0","10071128","0","10071121"
"14","0","0","1","7","3","10071128","0","0","0","10071116","0","10071127"
"14","0","0","3","7","13","10071129","0","0","0","10071120","0","10071123"
