a2260023ba921b46ea37c631a09f33f8c43d08dc7fc673e9719ca53b5c9244e0,6406759b9d793842874e92e4ee3a818882c601cf96c764e1d098c1eed09e55ba,706413491bdc7593b2253e44e6fb6326d861b74aadd2ff69c2c08f0341767ee6,7831becc63b4fbaf0ca5a77eeec8478786434ffa9faa7f42f18c3ae0879f0c0d,e43bbdb6931fc38f423020d15a4398bc04648f63a6bbd05c4f9bdc5af144a16d,31571048bd9c03c5abb38336c38172724f79ec9e414b6ad7adb7694691977734,4d53a8589eeecd2922a870311b185c7da00babcb7f6e3c69df8695ebaeb17ae3,09a9d46d0eaf4140e2959f759a51a058016e484a3737853bbd81982fa92593b9,d7a29c60bfc08cc4c2e153bc9e9601aab42897ea3a1fe09e8937d1ee8ed1e621,44630c182a49435996fce771c3dcce24b787de73a606a0fd4ff0b8b5a4eed9f6,c436990e67de354addc49a4bfe0807aa97c119c5091ef33ba8a76e4bbca90c6b,94cf5d4d73400d5944a35983944a45f44da107263e2f709ee80feb9ebdd3178c,a1b275bc3a8ef3246d8dfe4e4bd7719e74dbd9111b87f8266e506a864e04c5c2,6ff850a1d297465441b3ad010b4956335cf2c62647c05b2841653408bc39cf5c,84c0f6807927690c288342ef794324dfde5292b1a95aac9f60b125c7e548a69b,04ed3803c070d54804663be8e2c8de0a51c266153133b2a3c21acb4e100b94bd,d8a1fa0f095f7397289fa1a74ccac6201c3a91b077a8e293c2fd175a7c3ac5e9,2fa4ffd58926bccde0acad5fe8e7995101ab43a50922c6c09518901f5eda9c17,cd65da23b5ac4f442738a83c8262c70d17bc6a39332a14de8e629dd00286be66,07e11aae912a4425b912d61149eb6ddfbe629b6d8882e8dfebb3aca3941e9f53,182f16dd548ea037eb4dcfe396a74a0c6694f8016c20678683c161faa03876c5,be472b40fa128baeac026447acb673bc95899421da4a1fb4d16446686162d3fb,16303b19164cb501be1dec1286e483a1a1fc44a418a0dcb6acb0d2540b2c2643,a28ad4f92abee13b71291570df33a2fc6aad7fd5fc6188a66c604a61e58abd76,674ec6ad1300ad929e474d8f6233120cd386b7bca116fa53bbcb4865b1c87880,b6846de94ef23fdad849ab1d1e21b91c0617957e8c7f0b1b5479169af076535f,8df1a0af6b45892c87ab0a2c4e932a95ca2f4e7da4846ebc975dc089f086beba,8bb281945f3d70e5db79f6a59fe95a5777536015144493a88ef72b01677494f2,01e75ea9a3197fb29597b340ea32810f4e70fa0a0c18eb74a839851b89025d78,35fdaba2b4fab0717afc1bcdb2ae9fdffbcef4711c426b9d2515aed8cd66beee,d3098b89975879eb26b385885f7d75ba5914b47e572431efd130a44e120b4f65,8eec5c39f991467a7037c37dac93005c2b548b01a734c713e439dea9989b5a7d,91b78c1a2cadb0e01a3598a8ac1b350d5620fd4f0a6740490d5f60ab7224d7bd,029aca253a4e83cfde60bf24c63b253e36d22aa5c1a5451da87d80e0b3237f02,6d1fe5f9743a70cb02700fbfa06462e21be8a8bdd9eee991705c499a1bd6fc7c,9d5d8c36d661948e3923f537cd22395559ddba7fd111eaa5ae4f3a4db22a8cc6,ac102dfb3823a46659efd2e60b5d08daa774015426df0ce8e1e135b3a9ddddb6,3f32434c287d4cf799cca97ab2043417d031a8fe1756636c2495d51c297571c6,286980f3c47d1c174c3130bb692e28c974de41e63a5e1910e70134cae62aea03,ad1311073e5b25e61021001448cdc2a4a37366d5edc6ed19559f6613c7e6a9e7,385061594e7b41bbac5c39bf4162a506f4d9e535f11deaaff8d1a22e423b10d0,25020c20fc05bd95761e5f6d87c4637bf73dabb1c69a27cdc31e0c23e7a316bd,4487f1e06905a1306f3c64bbefdfb8c3c195195bd8e08fa6a2c6b68c35b2fd28
"610113112","0","80","bgm_M41","150","0","0","0","10113102","10113112","81008503","81008501","bgm_M41","bgm_M41","0","1","5","bgm_M41","世界之間的夾縫 1-12","10","10","0","0","0","2023/06/21 16:00:00","81008502","0","1","2023/06/30 15:59:59","bgm_M41","81008503","0","610113121","bgm_M41","12","0","0","10113","100721","90","0","0","-245"
"610113113","0","-117","bgm_M41","150","0","0","0","10113102","10113113","81008503","81008501","bgm_M41","bgm_M41","0","1","5","bgm_M41","世界之間的夾縫 1-13","10","10","0","0","0","2023/06/21 16:00:00","81008502","0","1","2023/06/30 15:59:59","bgm_M41","81008503","0","610113121","bgm_M41","13","0","0","10113","100721","90","0","0","-167"
"610113114","0","-69","bgm_M41","150","0","0","0","10113102","10113114","81008503","81008501","bgm_M41","bgm_M41","0","1","5","bgm_M41","世界之間的夾縫 1-14","10","10","0","0","0","2023/06/21 16:00:00","81008502","0","1","2023/06/30 15:59:59","bgm_M41","81008503","0","610113121","bgm_M41","14","0","0","10113","100720","90","0","0","57"
"610113115","0","5","bgm_M41","150","0","0","0","10113102","10113115","81008503","81008501","bgm_M41","bgm_M41","0","1","5","bgm_M41","世界之間的夾縫 1-15","10","10","0","0","0","2023/06/21 16:00:00","81008502","0","1","2023/06/30 15:59:59","bgm_M41","81008503","0","610113123","bgm_M41","15","0","0","10113","100721","90","0","0","252"
"610113116","1","-26","bgm_M41","240","0","0","0","10113201","10113201","81008506","81008504","bgm_M41","bgm_M41","0","1","8","bgm_M41","世界之間的夾縫 1-1","16","16","0","31212","0","2023/06/21 16:00:00","81008505","0","2","2023/06/30 15:59:59","bgm_M41","81008506","0","610113121","bgm_M41","16","3","2","10113","100721","90","28","0","-499"
"610113117","1","-176","bgm_M41","240","0","0","0","10113201","10113202","81008506","81008504","bgm_M41","bgm_M41","0","1","8","bgm_M41","世界之間的夾縫 1-2","16","16","0","31058","0","2023/06/21 16:00:00","81008505","0","2","2023/06/30 15:59:59","bgm_M41","81008506","0","610113121","bgm_M41","17","3","2","10113","100720","90","28","0","-283"
"610113118","1","23","bgm_M41","270","0","0","0","10113201","10113203","81008506","81008504","bgm_M41","bgm_M41","0","1","9","bgm_M41","世界之間的夾縫 1-3","18","18","0","31212","0","2023/06/21 16:00:00","81008505","0","2","2023/06/30 15:59:59","bgm_M41","81008506","0","610113121","bgm_M41","18","3","2","10113","100720","90","29","0","-80"
"610113119","1","-153","bgm_M41","270","0","0","0","10113201","10113204","81008506","81008504","bgm_M41","bgm_M41","0","1","9","bgm_M41","世界之間的夾縫 1-4","18","18","0","31058","0","2023/06/21 16:00:00","81008505","0","2","2023/06/30 15:59:59","bgm_M41","81008506","0","610113121","bgm_M41","19","3","2","10113","100721","90","29","0","35"
"610113120","1","-12","bgm_M41","300","0","0","0","10113201","10113205","81008506","81008504","bgm_M41","bgm_M41","0","1","10","bgm_M41","世界之間的夾縫 1-5","20","20","0","31212","0","2023/06/21 16:00:00","81008505","0","2","2023/06/30 15:59:59","bgm_M41","81008506","0","610113121","bgm_M41","20","3","2","10113","100721","90","30","0","260"
"610114101","0","-150","bgm_M41","120","0","0","0","10114101","10114101","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","蘭德索爾 市中心 1-1","8","8","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114121","bgm_M41","1","0","0","10114","100190","90","0","0","-878"
"610114102","0","57","bgm_M41","120","0","0","0","10114101","10114102","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","蘭德索爾 市中心 1-2","8","8","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114121","bgm_M41","2","0","0","10114","100260","90","0","0","-812"
"610114103","0","82","bgm_M41","120","0","0","0","10114101","10114103","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","蘭德索爾 市中心 1-3","8","8","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114121","bgm_M41","3","0","0","10114","100260","90","0","0","-572"
"610114104","0","-154","bgm_M41","120","0","0","0","10114101","10114104","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","蘭德索爾 市中心 1-4","8","8","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114121","bgm_M41","4","0","0","10114","100190","90","0","0","-671"
"610114105","0","-118","bgm_M41","120","0","0","0","10114101","10114105","101241","101241","bgm_M41","bgm_M41","0","1","8","bgm_M41","蘭德索爾 市中心 1-5","8","8","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114121","bgm_M41","5","0","0","10114","100260","90","0","0","-446"
"610114106","0","-108","bgm_M41","135","0","0","0","10114101","10114106","101241","101241","bgm_M41","bgm_M41","0","1","9","bgm_M41","蘭德索爾 市中心 1-6","9","9","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114121","bgm_M41","6","0","0","10114","100190","90","0","0","-208"
"610114107","0","57","bgm_M41","135","0","0","0","10114101","10114107","101241","101241","bgm_M41","bgm_M41","0","1","9","bgm_M41","蘭德索爾 市中心 1-7","9","9","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114122","bgm_M41","7","0","0","10114","100190","90","0","0","-347"
"610114108","0","78","bgm_M41","135","0","0","0","10114101","10114108","101241","101241","bgm_M41","bgm_M41","0","1","9","bgm_M41","蘭德索爾 市中心 1-8","9","9","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114121","bgm_M41","8","0","0","10114","100260","90","0","0","-94"
"610114109","0","-90","bgm_M41","135","0","0","0","10114101","10114109","101241","101241","bgm_M41","bgm_M41","0","1","9","bgm_M41","蘭德索爾 市中心 1-9","9","9","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114121","bgm_M41","9","0","0","10114","100190","90","0","0","30"
"610114110","0","-89","bgm_M41","135","0","0","0","10114101","10114110","101241","101241","bgm_M41","bgm_M41","0","1","9","bgm_M41","蘭德索爾 市中心 1-10","9","9","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114121","bgm_M41","10","0","0","10114","100190","90","0","0","227"
"610114111","0","92","bgm_M41","150","0","0","0","10114101","10114111","101241","101241","bgm_M41","bgm_M41","0","1","10","bgm_M41","蘭德索爾 市中心 1-11","10","10","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114121","bgm_M41","11","0","0","10114","100190","90","0","0","135"
"610114112","0","80","bgm_M41","150","0","0","0","10114101","10114112","101241","101241","bgm_M41","bgm_M41","0","1","10","bgm_M41","蘭德索爾 市中心 1-12","10","10","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114121","bgm_M41","12","0","0","10114","100260","90","0","0","345"
"610114113","0","-85","bgm_M41","150","0","0","0","10114101","10114113","101241","101241","bgm_M41","bgm_M41","0","1","10","bgm_M41","蘭德索爾 市中心 1-13","10","10","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114121","bgm_M41","13","0","0","10114","100260","90","0","0","442"
"610114114","0","74","bgm_M41","150","0","0","0","10114101","10114114","101241","101241","bgm_M41","bgm_M41","0","1","10","bgm_M41","蘭德索爾 市中心 1-14","10","10","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114121","bgm_M41","14","0","0","10114","100260","90","0","0","548"
"610114115","0","-77","bgm_M41","150","0","0","0","10114101","10114115","101241","101241","bgm_M41","bgm_M41","0","1","10","bgm_M41","蘭德索爾 市中心 1-15","10","10","0","0","0","2023/07/02 16:00:00","101242","0","1","2023/07/20 15:59:59","bgm_M41","101243","0","610114123","bgm_M41","15","0","0","10114","100190","90","0","0","660"
"610114116","1","14","bgm_M41","240","0","0","0","10114201","10114201","101251","101251","bgm_M41","bgm_M41","0","1","16","bgm_M41","蘭德索爾 市中心 1-1","16","16","0","31053","0","2023/07/02 16:00:00","101252","0","2","2023/07/20 15:59:59","bgm_M41","101253","0","610114121","bgm_M41","16","3","2","10114","100190","90","28","0","-559"
"610114117","1","-149","bgm_M41","240","0","0","0","10114201","10114202","101251","101251","bgm_M41","bgm_M41","0","1","16","bgm_M41","蘭德索爾 市中心 1-2","16","16","0","31046","0","2023/07/02 16:00:00","101252","0","2","2023/07/20 15:59:59","bgm_M41","101253","0","610114121","bgm_M41","17","3","2","10114","100190","90","28","0","-448"
"610114118","1","-189","bgm_M41","270","0","0","0","10114201","10114203","101251","101251","bgm_M41","bgm_M41","0","1","18","bgm_M41","蘭德索爾 市中心 1-3","18","18","0","31053","0","2023/07/02 16:00:00","101252","0","2","2023/07/20 15:59:59","bgm_M41","101253","0","610114121","bgm_M41","18","3","2","10114","100260","90","29","0","-141"
"610114119","1","-28","bgm_M41","270","0","0","0","10114201","10114204","101251","101251","bgm_M41","bgm_M41","0","1","18","bgm_M41","蘭德索爾 市中心 1-4","18","18","0","31046","0","2023/07/02 16:00:00","101252","0","2","2023/07/20 15:59:59","bgm_M41","101253","0","610114121","bgm_M41","19","3","2","10114","100190","90","29","0","67"
"610114120","1","52","bgm_M41","300","0","0","0","10114201","10114205","101251","101251","bgm_M41","bgm_M41","0","1","20","bgm_M41","蘭德索爾 市中心 1-5","20","20","0","31053","0","2023/07/02 16:00:00","101252","0","2","2023/07/20 15:59:59","bgm_M41","101253","0","610114121","bgm_M41","20","3","2","10114","100260","90","30","0","281"
"610115101","0","84","bgm_M41","120","0","0","0","10115101","10115101","102991","102991","bgm_M41","bgm_M41","0","1","8","bgm_M41","咲戀育幼院內 1-1","8","8","0","0","0","2023/07/19 16:00:00","102992","0","1","2023/07/28 15:59:59","bgm_M41","102993","0","610115121","bgm_M41","1","0","0","10115","100280","90","0","0","-694"
"610115102","0","38","bgm_M41","120","0","0","0","10115101","10115102","102991","102991","bgm_M41","bgm_M41","0","1","8","bgm_M41","咲戀育幼院內 1-2","8","8","0","0","0","2023/07/19 16:00:00","102992","0","1","2023/07/28 15:59:59","bgm_M41","102993","0","610115121","bgm_M41","2","0","0","10115","100280","90","0","0","-500"
"610115103","0","-195","bgm_M41","120","0","0","0","10115101","10115103","102991","102991","bgm_M41","bgm_M41","0","1","8","bgm_M41","咲戀育幼院內 1-3","8","8","0","0","0","2023/07/19 16:00:00","102992","0","1","2023/07/28 15:59:59","bgm_M41","102993","0","610115121","bgm_M41","3","0","0","10115","100290","90","0","0","-583"
"610115104","0","-157","bgm_M41","120","0","0","0","10115101","10115104","102991","102991","bgm_M41","bgm_M41","0","1","8","bgm_M41","咲戀育幼院內 1-4","8","8","0","0","0","2023/07/19 16:00:00","102992","0","1","2023/07/28 15:59:59","bgm_M41","102993","0","610115121","bgm_M41","4","0","0","10115","100280","90","0","0","-377"
"610115105","0","45","bgm_M41","120","0","0","0","10115101","10115105","102991","102991","bgm_M41","bgm_M41","0","1","8","bgm_M41","咲戀育幼院內 1-5","8","8","0","0","0","2023/07/19 16:00:00","102992","0","1","2023/07/28 15:59:59","bgm_M41","102993","0","610115121","bgm_M41","5","0","0","10115","100290","90","0","0","-199"
"610115106","0","-103","bgm_M41","135","0","0","0","10115101","10115106","102991","102991","bgm_M41","bgm_M41","0","1","9","bgm_M41","咲戀育幼院內 1-6","9","9","0","0","0","2023/07/19 16:00:00","102992","0","1","2023/07/28 15:59:59","bgm_M41","102993","0","610115121","bgm_M41","6","0","0","10115","100290","90","0","0","-55"
"610115107","0","47","bgm_M41","135","0","0","0","10115101","10115107","102991","102991","bgm_M41","bgm_M41","0","1","9","bgm_M41","咲戀育幼院內 1-7","9","9","0","0","0","2023/07/19 16:00:00","102992","0","1","2023/07/28 15:59:59","bgm_M41","102993","0","610115122","bgm_M41","7","0","0","10115","100280","90","0","0","99"
"610115108","0","-79","bgm_M41","135","0","0","0","10115101","10115108","102991","102991","bgm_M41","bgm_M41","0","1","9","bgm_M41","咲戀育幼院內 1-8","9","9","0","0","0","2023/07/19 16:00:00","102992","0","1","2023/07/28 15:59:59","bgm_M41","102993","0","610115121","bgm_M41","8","0","0","10115","100290","90","0","0","298"
"610115109","0","-93","bgm_M41","135","0","0","0","10115101","10115109","102991","102991","bgm_M41","bgm_M41","0","1","9","bgm_M41","咲戀育幼院內 1-9","9","9","0","0","0","2023/07/19 16:00:00","102992","0","1","2023/07/28 15:59:59","bgm_M41","102993","0","610115121","bgm_M41","9","0","0","10115","100290","90","0","0","509"
"610115110","0","46","bgm_M41","135","0","0","0","10115101","10115110","102991","102991","bgm_M41","bgm_M41","0","1","9","bgm_M41","咲戀育幼院內 1-10","9","9","0","0","0","2023/07/19 16:00:00","102992","0","1","2023/07/28 15:59:59","bgm_M41","102993","0","610115121","bgm_M41","10","0","0","10115","100280","90","0","0","677"
"610115111","0","-168","bgm_M41","150","0","0","0","10115102","10115111","102481","102481","bgm_M41","bgm_M41","0","1","10","bgm_M41","伊麗莎白牧場　牧場溫泉 1-11","10","10","0","0","0","2023/07/19 16:00:00","102482","0","1","2023/07/28 15:59:59","bgm_M41","102483","0","610115121","bgm_M41","11","0","0","10115","100050","90","0","0","-435"
"610115112","0","105","bgm_M41","150","0","0","0","10115102","10115112","102481","102481","bgm_M41","bgm_M41","0","1","10","bgm_M41","伊麗莎白牧場　牧場溫泉 1-12","10","10","0","0","0","2023/07/19 16:00:00","102482","0","1","2023/07/28 15:59:59","bgm_M41","102483","0","610115121","bgm_M41","12","0","0","10115","100250","90","0","0","-304"
"610115113","0","-63","bgm_M41","150","0","0","0","10115102","10115113","102481","102481","bgm_M41","bgm_M41","0","1","10","bgm_M41","伊麗莎白牧場　牧場溫泉 1-13","10","10","0","0","0","2023/07/19 16:00:00","102482","0","1","2023/07/28 15:59:59","bgm_M41","102483","0","610115121","bgm_M41","13","0","0","10115","100440","90","0","0","-147"
"610115114","0","43","bgm_M41","150","0","0","0","10115102","10115114","102481","102481","bgm_M41","bgm_M41","0","1","10","bgm_M41","伊麗莎白牧場　牧場溫泉 1-14","10","10","0","0","0","2023/07/19 16:00:00","102482","0","1","2023/07/28 15:59:59","bgm_M41","102483","0","610115121","bgm_M41","14","0","0","10115","100250","90","0","0","54"
"610115115","0","-94","bgm_M41","150","0","0","0","10115102","10115115","102481","102481","bgm_M41","bgm_M41","0","1","10","bgm_M41","伊麗莎白牧場　牧場溫泉 1-15","10","10","0","0","0","2023/07/19 16:00:00","102482","0","1","2023/07/28 15:59:59","bgm_M41","102483","0","610115123","bgm_M41","15","0","0","10115","100440","90","0","0","212"
"610115116","1","38","bgm_M41","240","0","0","0","10115201","10115201","102491","102491","bgm_M41","bgm_M41","0","1","16","bgm_M41","伊麗莎白牧場　牧場溫泉 1-1","16","16","0","31128","0","2023/07/19 16:00:00","102492","0","2","2023/07/28 15:59:59","bgm_M41","102493","0","610115121","bgm_M41","16","3","2","10115","100250","90","28","0","-483"
"610115117","1","-192","bgm_M41","240","0","0","0","10115201","10115202","102491","102491","bgm_M41","bgm_M41","0","1","16","bgm_M41","伊麗莎白牧場　牧場溫泉 1-2","16","16","0","31026","0","2023/07/19 16:00:00","102492","0","2","2023/07/28 15:59:59","bgm_M41","102493","0","610115121","bgm_M41","17","3","2","10115","100440","90","28","0","-297"
"610115118","1","-190","bgm_M41","270","0","0","0","10115201","10115203","102491","102491","bgm_M41","bgm_M41","0","1","18","bgm_M41","伊麗莎白牧場　牧場溫泉 1-3","18","18","0","31128","0","2023/07/19 16:00:00","102492","0","2","2023/07/28 15:59:59","bgm_M41","102493","0","610115121","bgm_M41","18","3","2","10115","100050","90","29","0","-76"
"610115119","1","43","bgm_M41","270","0","0","0","10115201","10115204","102491","102491","bgm_M41","bgm_M41","0","1","18","bgm_M41","伊麗莎白牧場　牧場溫泉 1-4","18","18","0","31026","0","2023/07/19 16:00:00","102492","0","2","2023/07/28 15:59:59","bgm_M41","102493","0","610115121","bgm_M41","19","3","2","10115","100250","90","29","0","37"
"610115120","1","-76","bgm_M41","300","0","0","0","10115201","10115205","102491","102491","bgm_M41","bgm_M41","0","1","20","bgm_M41","伊麗莎白牧場　牧場溫泉 1-5","20","20","0","31128","0","2023/07/19 16:00:00","102492","0","2","2023/07/28 15:59:59","bgm_M41","102493","0","610115121","bgm_M41","20","3","2","10115","100440","90","30","0","204"
"610116101","0","-20","bgm_M41","120","0","0","0","10116101","10116101","100064","100064","bgm_M41","bgm_M41","0","1","8","bgm_M41","遊俠集訓所周圍 1-1","8","8","0","0","0","2023/08/01 16:00:00","100065","0","1","2023/08/19 15:59:59","bgm_M41","100066","0","610116121","bgm_M41","1","0","0","10116","100010","90","0","0","-806"
"610116102","0","-173","bgm_M41","120","0","0","0","10116101","10116102","100111","100111","bgm_M41","bgm_M41","0","1","8","bgm_M41","遊俠集訓所周圍 1-2","8","8","0","0","0","2023/08/01 16:00:00","100112","0","1","2023/08/19 15:59:59","bgm_M41","100113","0","610116121","bgm_M41","2","0","0","10116","100050","90","0","0","-706"
"610116103","0","-135","bgm_M41","120","0","0","0","10116101","10116103","100111","100111","bgm_M41","bgm_M41","0","1","8","bgm_M41","遊俠集訓所周圍 1-3","8","8","0","0","0","2023/08/01 16:00:00","100112","0","1","2023/08/19 15:59:59","bgm_M41","100113","0","610116121","bgm_M41","3","0","0","10116","100050","90","0","0","-552"
"610116104","0","96","bgm_M41","120","0","0","0","10116101","10116104","100021","100021","bgm_M41","bgm_M41","0","1","8","bgm_M41","遊俠集訓所周圍 1-4","8","8","0","0","0","2023/08/01 16:00:00","100022","0","1","2023/08/19 15:59:59","bgm_M41","100023","0","610116121","bgm_M41","4","0","0","10116","100020","90","0","0","-623"
"610116105","0","35","bgm_M41","120","0","0","0","10116101","10116105","100031","100031","bgm_M41","bgm_M41","0","1","8","bgm_M41","遊俠集訓所周圍 1-5","8","8","0","0","0","2023/08/01 16:00:00","100032","0","1","2023/08/19 15:59:59","bgm_M41","100033","0","610116121","bgm_M41","5","0","0","10116","100040","90","0","0","-443"
"610116106","0","-159","bgm_M41","135","0","0","0","10116101","10116106","100064","100064","bgm_M41","bgm_M41","0","1","9","bgm_M41","遊俠集訓所周圍 1-6","9","9","0","0","0","2023/08/01 16:00:00","100065","0","1","2023/08/19 15:59:59","bgm_M41","100066","0","610116121","bgm_M41","6","0","0","10116","100010","90","0","0","-356"
"610116107","0","-109","bgm_M41","135","0","0","0","10116101","10116107","100031","100031","bgm_M41","bgm_M41","0","1","9","bgm_M41","遊俠集訓所周圍 1-7","9","9","0","0","0","2023/08/01 16:00:00","100032","0","1","2023/08/19 15:59:59","bgm_M41","100033","0","610116122","bgm_M41","7","0","0","10116","100040","90","0","0","-214"
"610116108","0","64","bgm_M41","135","0","0","0","10116101","10116108","101621","101621","bgm_M41","bgm_M41","0","1","9","bgm_M41","遊俠集訓所周圍 1-8","9","9","0","0","0","2023/08/01 16:00:00","101622","0","1","2023/08/19 15:59:59","bgm_M41","101623","0","610116121","bgm_M41","8","0","0","10116","100450","90","0","0","-124"
"610116109","0","56","bgm_M41","135","0","0","0","10116101","10116109","102021","102021","bgm_M41","bgm_M41","0","1","9","bgm_M41","遊俠集訓所周圍 1-9","9","9","0","0","0","2023/08/01 16:00:00","102022","0","1","2023/08/19 15:59:59","bgm_M41","102023","0","610116121","bgm_M41","9","0","0","10116","100560","90","0","0","79"
"610116110","0","-99","bgm_M41","135","0","0","0","10116101","10116110","100021","100021","bgm_M41","bgm_M41","0","1","9","bgm_M41","遊俠集訓所周圍 1-10","9","9","0","0","0","2023/08/01 16:00:00","100022","0","1","2023/08/19 15:59:59","bgm_M41","100023","0","610116121","bgm_M41","10","0","0","10116","100020","90","0","0","-15"
"610116111","0","-85","bgm_M41","150","0","0","0","10116101","10116111","100021","100021","bgm_M41","bgm_M41","0","1","10","bgm_M41","遊俠集訓所周圍 1-11","10","10","0","0","0","2023/08/01 16:00:00","100022","0","1","2023/08/19 15:59:59","bgm_M41","100023","0","610116121","bgm_M41","11","0","0","10116","100020","90","0","0","176"
"610116112","0","15","bgm_M41","150","0","0","0","10116101","10116112","101671","101671","bgm_M41","bgm_M41","0","1","10","bgm_M41","遊俠集訓所周圍 1-12","10","10","0","0","0","2023/08/01 16:00:00","101672","0","1","2023/08/19 15:59:59","bgm_M41","101673","0","610116121","bgm_M41","12","0","0","10116","100460","90","0","0","302"
