7eaa81149c2b7f87b4e261f8b4ca1d6b3755e636e83eca06e374def37a5a162c,0dbee9d294b348b10b1a798518f9402b3286b6ddafefdcf2decb5145010bb92f,a0451eed5b4f63c4d6e150243f29ec61710d67a42fbce64bf988495b5df712b9,0f22b2b88bbd56ba0596decf8bd1a20030a1987593bff091548fd28bf6364b5f,c96f6261188e3d05111095dad9ec17a79f23ea4125f2cd84732df71c2b9ce3a2,8db7632423c9421aa5a62e52b91938d6fd063a78081d51c72aacc7cb08ca1c82,f9e54be707aa7912602b9d208cc1596f413b60200dff136c8190bf8023a91213,8201f16995cf4b959afa6b672c40f52d2ad2180dac6d06ae48cfcd72ff16adfc
"10028035","36","10001037","10055035","180901","10028036","10055036","10001036"
"10028036","37","10001038","10055036","180901","10028037","10055037","10001037"
"10028037","38","999999","10055037","180901","999999","10055038","10001038"
"101521","1","101251","101611","181001","101371","101611","101251"
"102461","2","102222","101611","181001","102371","101611","102221"
"102521","3","103221","102611","181001","102372","102611","102222"
"103521","4","103252","102613","181001","103521","102613","103221"
"103522","5","103222","103611","181001","103371","103611","103252"
"103522","6","104221","103613","181001","103372","103371","103222"
"103614","7","104222","103613","181001","104371","103222","104221"
"104221","8","104223","103614","181001","104522","104611","104222"
"104222","9","104224","104611","181001","104523","104612","104223"
"104223","10","105221","104612","181001","104463","104613","104224"
"104224","11","105222","104613","181001","105521","105611","105221"
"105221","12","105223","105611","181001","105372","105612","105222"
"105222","13","105224","105612","181001","105373","105613","105223"
"105223","14","105225","105613","181001","105523","105614","105224"
"105224","15","105226","105614","181001","105375","105615","105225"
"105225","16","105227","105615","181001","105376","105616","105226"
"105226","17","106221","105616","181001","105377","105617","105227"
"105227","18","106222","105617","181001","106371","106611","106221"
"106221","19","106223","106611","181001","106372","106612","106222"
"106222","20","107221","106612","181001","106373","106613","106223"
"106223","21","107222","106613","181001","107371","107611","107221"
"107221","22","107223","107611","181001","107372","107612","107222"
"107222","23","108221","107612","181001","107373","107613","107223"
"107223","24","108222","107613","181001","108521","108611","108221"
"108221","25","108223","108611","181001","108462","108612","108222"
"108222","26","108224","108612","181001","108523","108613","108223"
"108223","27","109221","108613","181001","108524","108614","108224"
"108224","28","109222","108614","181001","109461","109611","109221"
"109221","29","109223","109611","181001","109522","109612","109222"
"109222","30","109224","109612","181001","109463","109613","109223"
"109223","31","10022032","109613","181001","109524","109614","109224"
"109224","32","10022033","109614","181001","10046032","10061032","10022032"
"10022032","33","10022034","10061032","181001","10046033","10061033","10022033"
"10022033","34","10022035","10061033","181001","10052034","10061034","10022034"
"10022034","35","10022036","10061034","181001","10052035","10061035","10022035"
"10022035","36","10022037","10061035","181001","10046036","10061036","10022036"
"10022036","37","10022038","10061036","181001","10046037","10061037","10022037"
"10022037","38","999999","10061037","181001","999999","10061038","10022038"
"101401","1","101131","101581","181101","101281","101581","101131"
"102493","2","102131","101581","181101","102281","101581","102011"
"102401","3","103011","102581","181101","102282","102581","102013"
"103311","4","103131","102582","181101","103311","102552","103011"
"103282","5","103132","103581","181101","103282","103581","103012"
"103282","6","104131","103582","181101","103343","103582","103013"
"103583","7","104132","103552","181101","104431","103583","104011"
"104581","8","104133","103583","181101","104282","104581","104012"
"104312","9","104134","104581","181101","104313","104582","104013"
"104582","10","105131","104582","181101","104284","104583","104014"
"104583","11","105132","104583","181101","105311","105581","105011"
"105281","12","105133","105581","181101","105312","105582","105012"
"105312","13","105134","105582","181101","105283","105553","105013"
"105283","14","105135","105553","181101","105314","105584","105014"
"105314","15","105016","105584","181101","105315","105585","105015"
"105315","16","105017","105585","181101","105433","105586","105016"
"105316","17","106011","105586","181101","105347","105587","105017"
"105287","18","106012","105587","181101","106401","106581","106011"
"106281","19","106013","106581","181101","106431","106582","106012"
"106282","20","107011","106582","181101","106343","106583","106013"
"106313","21","107012","106583","181101","107341","107581","107011"
"107311","22","107013","107581","181101","107342","107582","107012"
"107312","23","108011","107582","181101","107313","107583","107013"
"107013","24","108012","107583","181101","108311","108581","108011"
"108011","25","108013","108581","181101","108312","108582","108012"
"108012","26","108014","108582","181101","108313","108583","108013"
"108013","27","109011","108583","181101","108314","108584","108014"
"108014","28","109012","108554","181101","109311","109551","109011"
"109011","29","109013","109581","181101","109312","109582","109012"
"109012","30","109014","109582","181101","109313","109583","109013"
"109013","31","10001032","109583","181101","109314","109584","109014"
"109014","32","10001033","109584","181101","10031032","10058032","10001032"
"10001032","33","10001034","10058032","181101","10031033","10058033","10001033"
"10001033","34","10001035","10058033","181101","10031034","10058034","10001034"
"10001034","35","10001036","10058034","181101","10031035","10058035","10001035"
"10001035","36","10001037","10058035","181101","10031036","10058036","10001036"
"10001036","37","10001038","10058036","181101","10031037","10058037","10001037"
"10001037","38","999999","10058037","181101","999999","10058038","10001038"
"101401","1","101011","101551","181201","101281","101011","101011"
"102493","2","102013","101551","181201","102281","101551","102011"
"102401","3","103011","102551","181201","102282","102011","102013"
"103431","4","103012","102552","181201","103281","102552","103011"
"103401","5","103013","103551","181201","103282","103071","103012"
"103401","6","104011","103552","181201","103283","103552","103013"
"103553","7","104012","103552","181201","104281","103013","104011"
"104011","8","104013","103553","181201","104282","104551","104012"
"104012","9","104014","104551","181201","104402","104552","104013"
"104013","10","105011","104552","181201","104284","104554","104014"
"104014","11","105012","104553","181201","105281","105551","105011"
"105011","12","105013","105551","181201","105282","105552","105012"
"105012","13","105014","105552","181201","105343","105553","105013"
"105013","14","105015","105553","181201","105284","105554","105014"
"105014","15","105016","105554","181201","105285","105555","105015"
"105015","16","105017","105555","181201","105286","105556","105016"
"105016","17","106011","105556","181201","105287","105557","105017"
"105017","18","106012","105557","181201","106281","106551","106011"
"106011","19","106013","106551","181201","106282","106552","106012"
"106012","20","107011","106552","181201","106283","106553","106013"
"106013","21","107012","106553","181201","107281","107551","107011"
"107011","22","107013","107551","181201","107492","107552","107012"
"107012","23","108011","107552","181201","107493","107553","107013"
"107013","24","108012","107553","181201","108431","108551","108011"
"108011","25","108013","108551","181201","108492","108552","108012"
"108012","26","108014","108552","181201","108343","108553","108013"
"108013","27","109011","108553","181201","108494","108554","108014"
"108014","28","109012","108554","181201","109341","109551","109011"
"109011","29","109013","109551","181201","109432","109552","109012"
"109012","30","109014","109552","181201","109493","109553","109013"
"109013","31","10001032","109553","181201","109434","109554","109014"
"109014","32","10001033","109554","181201","10034032","10055032","10001032"
"10001032","33","10001034","10055032","181201","10043033","10055033","10001033"
"10001033","34","10001035","10055033","181201","10034034","10055034","10001034"
"10001034","35","10001036","10055034","181201","10043035","10055035","10001035"
"10001035","36","10001037","10055035","181201","10034036","10055036","10001036"
"10001036","37","10001038","10055036","181201","10034037","10055037","10001037"
"10001037","38","999999","10055037","181201","999999","10055038","10001038"
"0","1","0","0","400401","0","0","0"
"0","2","0","0","400401","0","0","0"
"0","3","0","0","400401","0","0","0"
"0","4","0","0","400401","0","0","0"
"0","5","0","0","400401","0","0","0"
