2699566d4084e79256b591922b4a70793afae36cc49eb9c512b32947092dbe68,29eeba262bd4529e205dbc4c09244f5371f7a4f804c5bbde3a50933731e813f4,de982ec7a6574cf750f8a2a00f2329ad3537e0d84835ba09d222415d7fce46f6,1eb5564ab4f58468e02144664f1a420933b9a2b4bc14366e8419521c1b9e2200,c4dbc5df21c63660d80ebd9d61e53bfc699a64d1c1f9a5a872b71bdca8a0335d,8195d4592a5895f218bd9074801cab1e57236b69c73368a03e96aeead2e4b240,d9d296e14c52dd36a67fe9f5b9788fb51558436d3413a5fe48cef35f69b0dc34,870d05611401e15bc5dc04646dd17366d95cdf46d356f4a75b65eb5e25b99593,a44493850faf22b8509728815d924f6cbc3e8c116511cb7d0dd768c8a1932727,9745b7eb3cc054926c9f9a171c4663586d85bedaaa8dfe2cb80dcebfe0c2eb15,42c039cea526fa0ba01890bae78f515209f70f675789477e55e9dd8cb2b27d28,83eb114977d664c66e3e66a3ae2dd5fb660cfa60a31bf2eaa30cfec32206f607,e8901f2828a57f60c11c60b7f34cd6b4bc0b806063df87b497f92d29ef67e4f0,387c495a1aac2da5af489d514d9569c61065a7b4e6fc2275e1aad7a7a9d79e72,3e2e4914d86e3d6d10aaa82824aadfca97e807e0ba8d131cb2b47d729c5e9f53,d6c94a73f9ef88edb2dba409bba93af1fd911539b75555b24ef8e21174e8f912,622759867e537d2591d7802e837f53c443dc1b89557efd6e11a4c3c69599463c,3da50fda32fc33ce591a5847c1f02aa10fd055017d4fbcd20ee990c34f8a3992,a622243b65e36b953fb3298b77aa0d567622c2e8152521833280e79896043288,dcb6fc88c20a6f076f41e9a072346cc98eab95d4366d7acbfe4423dc18835dc6,d641cca6d796798447c170d2a99b5a7358bf8b73cd125a641b864092cc1cc7e5,90192f87e41d34bf84290a96e4e818db8d10ff086c453be717de77f12a06057a,b4219dc766bd68a943c339af8156ab3cab1760e726f9ecf47a00c9fa68065f65,9ae8150dcf25ea3bf586b061c76492bb4b307df29c07ffaebe25b25d4f8cd300
"21003001","0","0","21003402","收集12060個通關Rank☆","0","1002","0","0","2023/01/16 15:00:00","0","0","12060","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003403","收集12090個通關Rank☆","0","1002","0","0","2023/01/31 12:00:00","0","0","12090","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003404","收集12120個通關Rank☆","0","1002","0","0","2023/01/31 12:00:00","0","0","12120","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003405","收集12150個通關Rank☆","0","1002","0","0","2023/02/07 12:00:00","0","0","12150","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003406","收集12180個通關Rank☆","0","1002","0","0","2023/02/07 12:00:00","0","0","12180","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003407","收集12210個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","12210","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003408","收集12240個通關Rank☆","0","1002","0","0","2023/02/09 12:00:00","0","0","12240","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003409","收集12270個通關Rank☆","0","1002","0","0","2023/02/14 12:00:00","0","0","12270","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003410","收集12300個通關Rank☆","0","1002","0","0","2023/02/14 12:00:00","0","0","12300","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003411","收集12330個通關Rank☆","0","1002","0","0","2023/02/14 15:00:00","0","0","12330","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003412","收集12360個通關Rank☆","0","1002","0","0","2023/02/16 15:00:00","0","0","12360","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003413","收集12390個通關Rank☆","0","1002","0","0","2023/02/16 15:00:00","0","0","12390","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003414","收集12420個通關Rank☆","0","1002","0","0","2023/02/28 12:00:00","0","0","12420","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003415","收集12450個通關Rank☆","0","1002","0","0","2023/02/28 12:00:00","0","0","12450","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003416","收集12480個通關Rank☆","0","1002","0","0","2023/03/14 12:00:00","0","0","12480","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003417","收集12510個通關Rank☆","0","1002","0","0","2023/03/16 12:00:00","0","0","12510","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003418","收集12540個通關Rank☆","0","1002","0","0","2023/03/16 12:00:00","0","0","12540","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003419","收集12570個通關Rank☆","0","1002","0","0","2023/03/16 15:00:00","0","0","12570","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003420","收集12600個通關Rank☆","0","1002","0","0","2023/03/16 15:00:00","0","0","12600","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003421","收集12630個通關Rank☆","0","1002","0","0","2023/03/31 12:00:00","0","0","12630","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003422","收集12660個通關Rank☆","0","1002","0","0","2023/03/31 12:00:00","0","0","12660","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003423","收集12690個通關Rank☆","0","1002","0","0","2023/04/14 15:00:00","0","0","12690","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003424","收集12720個通關Rank☆","0","1002","0","0","2023/04/17 12:00:00","0","0","12720","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003425","收集12750個通關Rank☆","0","1002","0","0","2023/04/17 12:00:00","0","0","12750","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003426","收集12780個通關Rank☆","0","1002","0","0","2023/04/17 15:00:00","0","0","12780","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003427","收集12810個通關Rank☆","0","1002","0","0","2023/04/17 15:00:00","0","0","12810","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003428","收集12840個通關Rank☆","0","1002","0","0","2023/04/30 12:00:00","0","0","12840","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003429","收集12870個通關Rank☆","0","1002","0","0","2023/04/30 12:00:00","0","0","12870","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003430","收集12900個通關Rank☆","0","1002","0","0","2023/05/16 12:00:00","0","0","12900","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003431","收集12930個通關Rank☆","0","1002","0","0","2023/05/16 12:00:00","0","0","12930","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003432","收集12960個通關Rank☆","0","1002","0","0","2023/05/16 15:00:00","0","0","12960","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003433","收集12990個通關Rank☆","0","1002","0","0","2023/05/16 15:00:00","0","0","12990","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003434","收集13020個通關Rank☆","0","1002","0","0","2023/05/31 12:00:00","0","0","13020","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003001","0","0","21003435","收集13050個通關Rank☆","0","1002","0","0","2023/05/31 12:00:00","0","0","13050","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003436","收集13150個通關Rank☆","0","1002","0","0","2023/06/16 12:00:00","0","0","13150","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003437","收集13250個通關Rank☆","0","1002","0","0","2023/06/30 12:00:00","0","0","13250","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003438","收集13350個通關Rank☆","0","1002","0","0","2023/07/18 12:00:00","0","0","13350","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003439","收集13450個通關Rank☆","0","1002","0","0","2023/07/31 12:00:00","0","0","13450","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003440","收集13550個通關Rank☆","0","1002","0","0","2023/08/17 12:00:00","0","0","13550","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003441","收集13650個通關Rank☆","0","1002","0","0","2023/08/31 12:00:00","0","0","13650","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003442","收集13750個通關Rank☆","0","1002","0","0","2023/09/18 12:00:00","0","0","13750","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003443","收集13850個通關Rank☆","0","1002","0","0","2023/09/30 12:00:00","0","0","13850","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003444","收集13950個通關Rank☆","0","1002","0","0","2023/10/16 12:00:00","0","0","13950","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003445","收集14050個通關Rank☆","0","1002","0","0","2023/10/31 12:00:00","0","0","14050","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003446","收集14150個通關Rank☆","0","1002","0","0","2023/11/16 12:00:00","0","0","14150","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003447","收集14250個通關Rank☆","0","1002","0","0","2023/11/16 12:00:00","0","0","14250","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003448","收集14350個通關Rank☆","0","1002","0","0","2023/12/14 15:00:00","0","0","14350","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003449","收集14450個通關Rank☆","0","1002","0","0","2023/12/18 15:00:00","0","0","14450","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003450","收集14550個通關Rank☆","0","1002","0","0","2024/01/14 15:00:00","0","0","14550","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003451","收集14650個通關Rank☆","0","1002","0","0","2024/01/17 15:00:00","0","0","14650","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003452","收集14750個通關Rank☆","0","1002","0","0","2024/02/07 12:00:00","0","0","14750","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003453","收集14850個通關Rank☆","0","1002","0","0","2024/02/14 12:00:00","0","0","14850","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003454","收集14950個通關Rank☆","0","1002","0","0","2024/02/29 12:00:00","0","0","14950","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003455","收集15050個通關Rank☆","0","1002","0","0","2024/03/18 15:00:00","0","0","15050","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003456","收集15150個通關Rank☆","0","1002","0","0","2024/04/14 15:00:00","0","0","15150","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003457","收集15250個通關Rank☆","0","1002","0","0","2024/04/18 15:00:00","0","0","15250","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003458","收集15350個通關Rank☆","0","1002","0","0","2024/05/14 15:00:00","0","0","15350","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003459","收集15450個通關Rank☆","0","1002","0","0","2024/05/31 12:00:00","0","0","15450","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003460","收集15550個通關Rank☆","0","1002","0","0","2024/06/17 15:00:00","0","0","15550","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003461","收集15650個通關Rank☆","0","1002","0","0","2024/07/14 15:00:00","0","0","15650","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003462","收集15750個通關Rank☆","0","1002","0","0","2024/07/16 15:00:00","0","0","15750","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003463","收集15850個通關Rank☆","0","1002","0","0","2024/08/14 15:00:00","0","0","15850","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003464","收集15950個通關Rank☆","0","1002","0","0","2024/08/17 12:00:00","0","0","15950","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003465","收集16050個通關Rank☆","0","1002","0","0","2024/09/15 15:00:00","0","0","16050","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003466","收集16150個通關Rank☆","0","1002","0","0","2024/09/17 15:00:00","0","0","16150","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003467","收集16250個通關Rank☆","0","1002","0","0","2024/09/17 15:00:00","0","0","16250","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003468","收集16350個通關Rank☆","0","1002","0","0","2024/09/17 15:00:00","0","0","16350","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21003002","0","0","21003469","收集16450個通關Rank☆","0","1002","0","0","2024/11/16 12:00:00","0","0","16450","0","101","0","1","0","0","40","0","2030/04/01 14:59:59","0","102"
"21005001","0","0","21005001","征服地下城「雲海山脈」","0","1005","0","0","2015/04/01 15:00:00","0","0","1","0","104","0","1","0","31001007","110","0","2030/04/01 14:59:59","0","204"
"21005002","0","0","21005002","征服地下城「密林大樹」","0","1005","0","0","2015/04/01 15:00:00","0","0","1","0","104","0","1","0","31002010","110","0","2030/04/01 14:59:59","0","204"
"21005003","0","0","21005003","征服地下城「斷崖遺跡」","0","1005","0","0","2015/04/01 15:00:00","0","0","1","0","104","0","1","0","31003010","110","0","2030/04/01 14:59:59","0","204"
"21005004","0","0","21005004","征服地下城「蒼海孤塔」","0","1005","0","0","2018/12/13 16:00:00","0","0","1","0","104","0","1","0","31004005","110","0","2030/04/01 14:59:59","0","204"
"21005005","0","0","21005005","征服地下城「毒瘴闇稜」","0","1005","0","0","2019/08/15 16:00:00","0","0","1","0","104","0","1","0","31005005","110","0","2030/04/01 14:59:59","0","204"
"21005006","0","0","21005006","征服地下城「綠龍骸嶺」","0","1005","0","0","2020/08/03 16:00:00","0","0","1","0","104","0","1","0","31006005","110","0","2030/04/01 14:59:59","0","204"
"21005007","0","0","21005017","征服地下城「天上浮游城」","0","1005","0","0","2021/09/01 16:00:00","0","0","1","0","104","0","1","0","31007005","110","0","2030/04/01 14:59:59","0","204"
"21005018","0","0","21005018","在地下城EXV Boss戰的MODE1中獲勝","0","1013","0","0","2022/08/01 16:00:00","0","0","1","1","104","0","1","0","31008005","110","0","2030/04/01 14:59:59","0","204"
"21005028","0","0","21005028","在地下城EXV Boss戰的MODE2中獲勝","0","1013","0","0","2022/08/01 16:00:00","0","0","1","2","104","0","1","0","31008005","110","0","2030/04/01 14:59:59","0","204"
"21005038","0","0","21005038","征服地下城「砂瀑底都」","0","1005","0","0","2022/08/01 16:00:00","0","0","1","0","104","0","1","0","31008005","110","0","2030/04/01 14:59:59","0","204"
"21005039","0","0","21005039","征服地下城「蔚藍王寨」","0","1005","0","0","2023/08/01 16:00:00","0","0","1","0","104","0","1","0","31009005","110","0","2030/04/01 14:59:59","0","204"
"21005040","0","0","21005040","征服地下城「四彩靈峰」","0","1005","0","0","2024/10/01 16:00:00","0","0","1","0","104","0","1","0","31010005","110","0","2030/04/01 14:59:59","0","204"
"21007001","0","0","21007001","完成與 1 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","1","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007002","完成與 2 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","2","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007003","完成與 3 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","3","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007004","完成與 4 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","4","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007005","完成與 5 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","5","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007006","完成與 6 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","6","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007007","完成與 7 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","7","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007008","完成與 8 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","8","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007009","完成與 9 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","9","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007010","完成與 10 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","10","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007011","完成與 11 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","11","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007012","完成與 12 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","12","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007013","完成與 13 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","13","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007014","完成與 14 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","14","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007015","完成與 15 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","15","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007016","完成與 16 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","16","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007017","完成與 17 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","17","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007018","完成與 18 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","18","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007019","完成與 19 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","19","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21007001","0","0","21007020","完成與 20 位玩家的共鬥","0","1007","0","0","2018/08/14 16:00:00","0","0","20","0","105","0","1","0","0","140","0","2019/03/06 15:59:00","0","203"
"21011001","0","0","21011001","通過主線冒險(非常困難) 18-1","0","1011","0","0","2020/01/02 16:00:00","0","0","1","0","111","0","1","0","13018001","31","0","2030/04/01 14:59:59","0","201"
