289f2bde1947e330419708ce1bbc8b07ada075c3eda9d4328db35b8f06bbfd02,7dee409530ab1e1d6787728548df6de132e9571d5182ae906f51265aef96f796,7d6a6fecc376917beaa8d576aaad19173084c8c375987c3379d3d1b794bfda60,0e234b8cc3258fbb4472ff9d2542990a11c608ca0504f93cc3b73edd13ec533c,3c2795aa0d3ee38cde30881044171bb01127cc8f69e13f7d2db0ae70ad4ae748,6136226dd458954900c99d63ce22744bfab02ae8d677a050b879615ae46ec284,83de750a4f6e335b8fb5e1dc617d3bb3ee1f21a53754fb7c5991094eaef51851,e19ad0c91998296cda547e4c134e28634785318460a0b938dba09fa5dc1d3f43,fd92650b06d9c22504b5df103a26b60e7394cb959352c547eb498ac2bc85dd8a,c93615480830b2fa388418235459762bdb8aaa8719597d581a73a721ad8b2223,1c53954eea0121018ef478898027fcefe2149d7b8479ad4e6608598c681253e1,837e0675d5caa852b028b5ba018a22f1f39b76a4d61e7160ee8144d0e5db6868,440c627c226281d51dcaf46259e0c6a259e9958371182f15111bfb2425c03124,9951f6d5b68f2a4bcc3a4ba18cff364bf11d203bf570c112813ca282dfdef685,f8a03e8262d3a3c67dd1858bd9be59aaab67ba9cb38f6aefafebee957fc6db7d,f2957082353004523ee199853854d8d54eae30fcace314dadbc16645cbb176bd,14066122ea7fa4533888bb49a6a60bfe3bda1bbe4b6eb428f2486bf24bd8c77c,dd58e98bd490f38abfff81f5f6081d91eee6b395129e42e18f19d10091f0799c,5fdd87323e0894b010d32c9d14381ba7dfab20c1d9d01865beb6141ba9435a34,ef6eba077f2316fb6af9a810e16d94be92a5e467eb864450b5768c5e01b7388a,aa5af208b43de5c6b1dac7a9c9284f2ad5b6eaa7cfc6a35c1bd9812e7529cfef,6b969fa498d2030c37390ae7ca09d5f7ebd4a63e847e0f972194046a6a9fd567,18f68ae86a3f3f2454e8227ebb2552450a9e794a9beaf88e48390c4584caa44e,44e209eaaeb917dbe3c444d01f46800e228b4cdc69d5fced4e8277d19feb71f7,844e3b5ce2295756dd79727e0efc18a5e385d2cbfeff9563bf769d3bef1328b4,9841f3ce1fc550e2d6b30a5940019d0a18119b699dc7c0a62f3983cef8d41906,ee4437624891102a96790225266a110bbaf777907f74655082223d1c112f456c,b9183966440a11bcee0030c711d2422716be513f8d39316daf1763e46c60429d,1be5d1f4072510a86e6f32386184a40e7ce1a3913f00a7e9525a22a4ca8833b2,aca6cbc93748a2c69af81537a8537b2bd4e5253edc8aaabe741dad198cfeb977,28594aac2d93ba2e46a0eca4da4ee65f387e863345e028e81bc9003f336feb53,3982319e29bb7c7acb2f19ef1f5b029321aed929aadf2657443f73843e7e6f54,f7aad2bce183018396fbe9273ea951f29c2b9ce812f4c6de50f78ce4c5b7c347,de23d1805ec641d8929f23e0496660cbaf53c02c05ae7472e6c144a157bde1b9,01e5b461d5ab9c2e9e23dfbfe332b899686fafe31516373eb147349c18802476,cbf77f21278ff20557e30d36759e24efa9b773a86dbd236136ec714f119e5802,3ebea46bf031a5e6c2bf62132c2d805c9268b429c5dd7278821250d3404f41d3,03b59a14d3f891ea24ca6e89b44d0e56e588e8047171dfb895c74722b7cc68b1,7469c2ee8637d042b2e8e633440634e71204a3024e687e6a5ffb400c782fa3a2,3c8ba9b08ca7d94f436b5a3d4a39c0adb513fd5fa14872f6a3ae89e6cc317fdc,15b7930dbe0b75f00e59c69020b50751ca23de016aac3b340fe1fe70df58b430,26336194ea7f4fc5df2924c260530f96710c7dcc9967ed4fa4e27b70cc267004,81f093ecb88f8b179f78f6bfe5555356aeffec320a487c38c025bd3f8e524a17,3820196f686df18174d450ca00673f2d7481c321605061e749167d9e64139732,6f328e9654ff51a950f428349e74f1c1b366bb3dda2e965032fe92d7d56ddd4e,b67015c444a39aabfb79bcdeaaafb883e0df2d2bb1796d61bd5b6983d7c39bbb,fdb53946eb4189e1ae3a44cb5b68f0dc648b2d7e4980a1b9797096f5181f4988
"BOSS戰（HARD）","510332","0","145","1","1","0.7","0","30","-45","0","-224","bgm_MC150","2","0","10146","0","240","10146201","-191","-10","610146021","1","0","0","1","1","1","30","0","0.6","100000","2024/10/19 15:59:59","0","2024/10/01 16:00:00","bgm_MC150","5146302","0","81014602","1.18","0","81014602","0.03","610146002","10146201","90","1014602"
"Boss戰（VERY HARD）","510333","0","480","1","1","0.7","0","30","-45","0","481","bgm_MC150","3","0","10146","0","240","10146301","-60","-70","610146031","1","1","0","1","1","1","30","0","0.6","100000","2024/10/19 15:59:59","0","2024/10/01 16:00:00","bgm_MC150","5146308","0","81014602","1.18","0","81014602","0.03","610146003","10146201","90","1014603"
"0","0","0","0","1","0","0","0","0","-45","0","0","bgm_MC150","4","0","10146","0","240","10146401","0","0","610146041","0","0","0","1","0","1","0","0","0","100000","2024/10/19 15:59:59","0","2024/10/01 16:00:00","bgm_MC150","0","0","81014602","1.18","0","81014602","0.03","610146004","0","90","1014604"
"0","0","0","0","1","0","0","1","0","-45","0","0","bgm_MC150","5","0","10146","0","240","10146401","0","0","610146041","0","0","0","1","0","1","0","0","0","100000","2024/10/19 15:59:59","0","2024/10/01 16:00:00","bgm_MC150","0","0","81014602","1.18","0","81014602","0.03","610146004","0","90","1014605"
"0","0","0","0","1","0","0","1","0","-45","0","0","bgm_MC150","6","0","10146","0","240","0","0","0","610146061","0","0","0","1","0","1","0","0","0","0","2024/10/19 15:59:59","0","2024/10/01 16:00:00","bgm_MC150","0","0","81014602","1.18","0","81014602","0","610146007","0","90","1014606"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.6","1","10","-35","0","674","bgm_MC039","1","0","10147","0","150","10147101","0","-85","610147011","1","0","0","1","0.8","1","20","0","0.85","100000","2024/10/28 15:59:59","0","2024/10/18 16:00:00","bgm_MC039","5120301","0","81012007","1.55","0","81012007","0.03","610147001","10147101","90","1014701"
"BOSS戰（HARD）","510332","0","145","1","1","0.62","1","10","-35","0","-105","bgm_MC039","2","0","10147","0","150","10147201","-207","-10","610147021","1","0","0","1","0.8","1","30","0","0.85","100000","2024/10/28 15:59:59","0","2024/10/18 16:00:00","bgm_MC039","5120302","0","81012008","1.55","0","81012008","0.03","610147002","10147201","90","1014702"
"Boss戰（VERY HARD）","510333","0","480","1","1","0.62","1","10","-35","0","464","bgm_MC039","3","0","10147","0","150","10147301","-29","-70","610147031","1","1","0","1","0.8","1","30","0","0.85","100000","2024/10/28 15:59:59","0","2024/10/18 16:00:00","bgm_MC039","5120308","0","81012008","1.55","0","81012008","0.03","610147003","10147201","90","1014703"
"0","0","0","0","1","0","0","1","0","-35","0","0","bgm_MC039","4","0","10147","0","150","10147401","0","0","610147041","0","0","0","1","0","1","0","0","0","100000","2024/10/28 15:59:59","0","2024/10/18 16:00:00","bgm_MC039","0","0","81012008","1.55","0","81012008","0.03","610147004","0","90","1014704"
"0","0","0","0","1","0","0","1","0","-35","0","0","bgm_MC039","5","0","10147","0","150","10147401","0","0","610147041","0","0","0","1","0","1","0","0","0","100000","2024/10/28 15:59:59","0","2024/10/18 16:00:00","bgm_MC039","0","0","81012008","1.55","0","81012008","0.03","610147004","0","90","1014705"
"BOSS戰（NORMAL）","510331","0","770","1","1","0.65","0","-20","-50","-10","680","bgm_MC158","1","0","10148","0","150","10148101","-81","-40","610148011","1","0","0","1","0.8","1","20","0","0.7","100000","2024/11/19 15:59:59","0","2024/11/01 16:00:00","bgm_MC158","5148301","0","81014801","1.7","0","81014801","0.03","610148001","10148101","90","1014801"
"BOSS戰（HARD）","510332","0","450","1","1","0.5","0","-20","-50","-10","-243","bgm_MC158","2","0","10148","0","150","10148201","50","-40","610148021","1","0","0","1","0.8","1","30","0","0.7","100000","2024/11/19 15:59:59","0","2024/11/01 16:00:00","bgm_MC158","5148302","0","81014802","1.7","0","81014802","0.03","610148002","10148201","90","1014802"
"Boss戰（VERY HARD）","510333","0","450","1","1","0.57","0","-20","-50","-10","481","bgm_MC158","3","0","10148","0","150","10148301","-98","-40","610148031","1","1","0","1","0.9","1","30","0","0.7","100000","2024/11/19 15:59:59","0","2024/11/01 16:00:00","bgm_MC158","5148308","0","81014802","1.7","0","81014802","0.03","610148003","10148201","90","1014803"
"0","0","0","0","1","0","0","0","0","-50","0","0","bgm_MC158","4","0","10148","0","150","10148401","0","0","610148041","0","0","0","1","0","1","0","0","0","100000","2024/11/19 15:59:59","0","2024/11/01 16:00:00","bgm_MC158","0","0","81014802","1.7","0","81014802","0.03","610148004","0","90","1014804"
"0","0","0","0","1","0","0","1","0","-50","0","0","bgm_MC158","5","0","10148","0","150","10148401","0","0","610148041","0","0","0","1","0","1","0","0","0","100000","2024/11/19 15:59:59","0","2024/11/01 16:00:00","bgm_MC158","0","0","81014802","1.7","0","81014802","0.03","610148004","0","90","1014805"
"0","0","0","0","1","0","0","1","0","-50","0","0","bgm_MC158","6","0","10148","0","150","0","0","0","610148061","0","0","0","1","0","1","0","0","0","0","2024/11/19 15:59:59","0","2024/11/01 16:00:00","bgm_MC158","0","0","81014802","1.7","0","81014802","0","610148007","0","90","1014806"
"BOSS戰（NORMAL）","510331","0","800","0.8","1","0.7","1","-50","40","0","300","bgm_MC048","1","0","10149","0","100","10149101","55","-85","610149011","1","0","0","1","0.7","1","20","0","0.5","100000","2024/11/28 15:59:59","0","2024/11/18 16:00:00","bgm_MC048","5122301","0","81012207","1.7","0","81012207","0.03","610149001","10149102","90","1014901"
"BOSS戰（HARD）","510332","0","145","0.8","1","0.75","1","-50","40","0","-415","bgm_MC048","2","0","10149","0","100","10149201","-75","-10","610149021","1","0","0","1","0.7","1","30","0","0.5","100000","2024/11/28 15:59:59","0","2024/11/18 16:00:00","bgm_MC048","5122302","0","81012208","1.7","0","81012208","0.03","610149002","10149201","90","1014902"
"Boss戰（VERY HARD）","510333","0","480","0.8","1","0.75","1","-50","40","0","-240","bgm_MC048","3","0","10149","0","100","10149301","55","-70","610149031","1","1","0","1","0.7","1","30","0","0.5","100000","2024/11/28 15:59:59","0","2024/11/18 16:00:00","bgm_MC048","5122308","0","81012208","1.7","0","81012208","0.03","610149003","10149201","90","1014903"
"0","0","0","0","1","0","0","1","0","-120","0","0","bgm_MC048","4","0","10149","0","100","10149401","0","0","610149041","0","0","0","1","0","1","0","0","0","100000","2024/11/28 15:59:59","0","2024/11/18 16:00:00","bgm_MC048","0","0","81012208","1.3","0","81012208","0.03","610149004","0","90","1014904"
"0","0","0","0","1","0","0","1","0","-120","0","0","bgm_MC048","5","0","10149","0","100","10149401","0","0","610149041","0","0","0","1","0","1","0","0","0","100000","2024/11/28 15:59:59","0","2024/11/18 16:00:00","bgm_MC048","0","0","81012208","1.3","0","81012208","0.03","610149004","0","90","1014905"
"BOSS戰（NORMAL）","510331","0","800","1","1","0","0","0","-33","-5","562","bgm_MC164","1","0","10150","0","220","10150101","-66","-85","610150011","1","0","0","1","0","1","20","0","0.71","100000","2024/12/19 15:59:59","0","2024/12/01 16:00:00","bgm_MC164","5150301","0","81015001","1.35","0","81015001","0.03","610150001","10150101","90","1015001"
"BOSS戰（HARD）","510332","0","145","1","1","0.67","0","0","-33","-5","-431","bgm_MC164","2","0","10150","0","220","10150201","58","-10","610150021","1","0","0","1","0.82","1","30","0","0.71","100000","2024/12/19 15:59:59","0","2024/12/01 16:00:00","bgm_MC164","5150302","0","81015001","1.35","0","81015001","0.03","610150002","10150201","90","1015002"
"Boss戰（VERY HARD）","510333","0","480","1","1","0.7","0","0","-33","-5","-101","bgm_MC164","3","0","10150","0","220","10150301","1","-70","610150031","1","1","0","1","0.82","1","30","0","0.71","100000","2024/12/19 15:59:59","0","2024/12/01 16:00:00","bgm_MC164","5150308","0","81015001","1.35","0","81015001","0.03","610150003","10150201","90","1015003"
"0","0","0","0","1","0","0","0","0","-33","0","0","bgm_MC164","4","0","10150","0","220","10150401","0","0","610150041","0","0","0","1","0","1","0","0","0","100000","2024/12/19 15:59:59","0","2024/12/01 16:00:00","bgm_MC164","0","0","81015001","1.35","0","81015001","0.03","610150004","0","90","1015004"
"0","0","0","0","1","0","0","1","0","-33","0","0","bgm_MC164","5","0","10150","0","220","10150401","0","0","610150041","0","0","0","1","0","1","0","0","0","100000","2024/12/19 15:59:59","0","2024/12/01 16:00:00","bgm_MC164","0","0","81015001","1.35","0","81015001","0.03","610150004","0","90","1015005"
"0","0","0","0","1","0","0","1","0","-33","0","0","bgm_MC164","6","0","10150","0","220","0","0","0","610150061","0","0","0","1","0","1","0","0","0","0","2024/12/19 15:59:59","0","2024/12/01 16:00:00","bgm_MC164","0","0","81015001","1.35","0","81015001","0","610150007","0","90","1015006"
"BOSS戰（NORMAL）","510331","0","770","0.8","1","1","1","10","-20","-30","430","bgm_MC058","1","0","10151","0","200","10151101","-30","-85","610151011","1","0","0","1","1.1","1","20","0","0.5","100000","2024/12/28 15:59:59","0","2024/12/18 16:00:00","bgm_MC058","5124301","0","81012401","0.83","0","81012401","0.03","610151001","10151102","90","1015101"
"BOSS戰（HARD）","510332","0","720","0.8","1","1","1","10","-20","-30","-217","bgm_MC058","2","0","10151","0","200","10151201","-122","110","610151021","1","0","0","1","1.1","1","30","0","0.5","100000","2024/12/28 15:59:59","0","2024/12/18 16:00:00","bgm_MC058","5124302","0","81012402","0.83","0","81012402","0.03","610151002","10151201","90","1015102"
"Boss戰（VERY HARD）","510333","0","490","0.8","1","1","1","10","-20","-30","475","bgm_MC058","3","0","10151","0","200","10151301","-86","-40","610151031","1","1","0","1","1.1","1","30","0","0.5","100000","2024/12/28 15:59:59","0","2024/12/18 16:00:00","bgm_MC058","5124308","0","81012402","0.83","0","81012402","0.03","610151003","10151201","90","1015103"
"0","0","0","0","1","0","0","1","0","-20","0","0","bgm_MC058","4","0","10151","0","255","10151401","0","0","610151041","0","0","0","1","0","1","0","0","0","100000","2024/12/28 15:59:59","0","2024/12/18 16:00:00","bgm_MC058","0","0","81012402","0.83","0","81012402","0.03","610151004","0","90","1015104"
"0","0","0","0","1","0","0","1","0","-20","0","0","bgm_MC058","5","0","10151","0","255","10151401","0","0","610151041","0","0","0","1","0","1","0","0","0","100000","2024/12/28 15:59:59","0","2024/12/18 16:00:00","bgm_MC058","0","0","81012402","0.83","0","81012402","0.03","610151004","0","90","1015105"
"BOSS戰（NORMAL）","510331","0","800","1.15","1","0","0","30","30","-10","564","bgm_MC174","1","0","10152","0","122","10152101","-51","-85","610152011","1","0","-36","1.15","0","1","20","0","0.55","100000","2025/01/26 15:59:59","0","2025/01/01 16:00:00","bgm_MC174","5152301","0","81015201","0.96","0","81015201","0.03","610152001","10152101","90","1015201"
"BOSS戰（HARD）","510332","0","145","1.15","1","0.98","0","30","30","-10","-240","bgm_MC174","2","0","10152","0","122","10152201","-176","-10","610152021","1","0","-36","1.15","1.15","1","30","0","0.55","100000","2025/01/26 15:59:59","0","2025/01/01 16:00:00","bgm_MC174","5152302","0","81015202","0.96","0","81015202","0.03","610152002","10152201","90","1015202"
"Boss戰（VERY HARD）","510333","0","480","1.15","1","0.95","0","30","30","-10","407","bgm_MC174","3","0","10152","0","122","10152301","-86","-70","610152031","1","1","-36","1.15","1","1","30","0","0.55","100000","2025/01/26 15:59:59","0","2025/01/01 16:00:00","bgm_MC174","5152308","0","81015202","0.96","0","81015202","0.03","610152003","10152201","90","1015203"
"0","0","0","0","1","0","0","0","0","30","0","0","bgm_MC174","4","0","10152","0","122","10152401","0","0","610152041","0","0","0","1","0","1","0","0","0","100000","2025/01/26 15:59:59","0","2025/01/01 16:00:00","bgm_MC174","0","0","81015202","0.96","0","81015202","0.03","610152004","0","90","1015204"
"0","0","0","0","1","0","0","1","0","30","0","0","bgm_MC174","5","0","10152","0","122","10152401","0","0","610152041","0","0","0","1","0","1","0","0","0","100000","2025/01/26 15:59:59","0","2025/01/01 16:00:00","bgm_MC174","0","0","81015202","0.96","0","81015202","0.03","610152004","0","90","1015205"
"0","0","0","0","1","0","0","1","0","30","0","0","bgm_MC174","6","0","10152","0","122","0","0","0","610152061","0","0","0","1","0","1","0","0","0","0","2025/01/26 15:59:59","0","2025/01/01 16:00:00","bgm_MC174","0","0","81015202","0.96","0","81015202","0","610152007","0","90","1015206"
"BOSS戰（NORMAL）","510171","0","450","1","1","1","1","0","30","0","429","bgm_M999_Redo","1","0","10153","0","120","10153101","-57","-40","610153011","1","0","0","1","1","1","20","0","0.6","100000","2025/01/26 15:59:59","0","2025/01/16 16:00:00","bgm_M999","5017301","0","81001705","1","0","81001705","0.03","610153001","10153102","90","1015301"
"BOSS戰（HARD）","510172","0","450","1","1","1","1","0","30","0","-245","bgm_M999_Redo","2","0","10153","0","120","10153201","35","-40","610153021","1","0","0","1","1","1","30","0","0.6","100000","2025/01/26 15:59:59","0","2025/01/16 16:00:00","bgm_M999","5017302","0","81001706","1","0","81001706","0.03","610153002","10153201","90","1015302"
"Boss戰（VERY HARD）","510172","0","450","1","1","1","1","0","30","0","450","bgm_M231","3","0","10153","0","120","10153301","-76","-40","610153031","1","1","0","1","1","1","30","0","0.6","100000","2025/01/26 15:59:59","0","2025/01/16 16:00:00","bgm_M231","5017308","0","81001706","1","0","81001706","0.03","610153003","10153201","90","1015303"
"0","0","0","0","1","0","0","1","0","30","0","0","bgm_M231","4","0","10153","0","120","10153401","0","0","610153041","0","0","0","1","0","1","0","0","0","100000","2025/01/26 15:59:59","0","2025/01/16 16:00:00","bgm_M231","0","0","81001706","1","0","81001706","0.03","610153004","0","90","1015304"
"0","0","0","0","1","0","0","1","0","30","0","0","bgm_M231","5","0","10153","0","120","10153401","0","0","610153041","0","0","0","1","0","1","0","0","0","100000","2025/01/26 15:59:59","0","2025/01/16 16:00:00","bgm_M231","0","0","81001706","1","0","81001706","0.03","610153004","0","90","1015305"
"BOSS戰（NORMAL）","510331","0","800","1","1","0","0","10","-33","0","754","bgm_MC188","1","0","10154","0","100","10154101","-28","-85","610154011","1","0","0","1","0","1","20","0","0.6","100000","2025/02/19 15:59:59","0","2025/02/01 16:00:00","bgm_MC188","5154301","0","100053","1.25","0","100053","0.03","610154001","10154101","90","1015401"
"BOSS戰（HARD）","510332","0","145","1","1","0.74","0","10","-33","0","-233","bgm_MC188","2","0","10154","0","100","10154201","34","-10","610154021","1","0","0","1","0.95","1","30","0","0.6","100000","2025/02/19 15:59:59","0","2025/02/01 16:00:00","bgm_MC188","5154302","0","100933","1.25","0","100933","0.03","610154002","10154201","90","1015402"
"Boss戰（VERY HARD）","510333","0","480","1","1","0.75","0","10","-33","0","491","bgm_MC188","3","0","10154","0","100","10154301","-73","-70","610154031","1","1","0","1","0.95","1","30","0","0.6","100000","2025/02/19 15:59:59","0","2025/02/01 16:00:00","bgm_MC188","5154308","0","100933","1.25","0","100933","0.03","610154003","10154201","90","1015403"
"0","0","0","0","1","0","0","0","0","-33","0","0","bgm_MC188","4","0","10154","0","100","10154401","0","0","610154041","0","0","0","1","0","1","0","0","0","100000","2025/02/19 15:59:59","0","2025/02/01 16:00:00","bgm_MC188","0","0","100933","1.25","0","100933","0.03","610154004","0","90","1015404"
"0","0","0","0","1","0","0","1","0","-33","0","0","bgm_MC188","5","0","10154","0","100","10154401","0","0","610154041","0","0","0","1","0","1","0","0","0","100000","2025/02/19 15:59:59","0","2025/02/01 16:00:00","bgm_MC188","0","0","100933","1.25","0","100933","0.03","610154004","0","90","1015405"
"0","0","0","0","1","0","0","1","0","-33","0","0","bgm_MC188","6","0","10154","0","100","0","0","0","610154061","0","0","0","1","0","1","0","0","0","0","2025/02/19 15:59:59","0","2025/02/01 16:00:00","bgm_MC188","0","0","100933","1.25","0","100933","0","610154007","0","90","1015406"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.55","1","10","-25","-10","912","bgm_MC066","1","0","10155","0","145","10155101","-64","-85","610155011","1","0","0","1","0.7","1","20","0","0.8","100000","2025/02/27 15:59:59","0","2025/02/18 16:00:00","bgm_MC066","5126301","0","81012607","1.5","0","81012607","0.03","610126001","10155101","90","1015501"
"BOSS戰（HARD）","510332","0","145","1","1","0.55","1","10","-25","-10","-260","bgm_MC066","2","0","10155","0","145","10155201","48","-10","610155021","1","0","0","1","0.7","1","30","0","0.8","100000","2025/02/27 15:59:59","0","2025/02/18 16:00:00","bgm_MC066","5126302","0","81012608","1.5","0","81012608","0.03","610126002","10155201","90","1015502"
"Boss戰（VERY HARD）","510333","0","480","1","1","0.6","1","10","-25","-10","475","bgm_MC066","3","0","10155","0","145","10155301","-60","-70","610155031","1","1","0","1","0.7","1","30","0","0.8","100000","2025/02/27 15:59:59","0","2025/02/18 16:00:00","bgm_MC066","5126308","0","81012608","1.5","0","81012608","0.03","610126003","10155201","90","1015503"
"0","0","0","0","1","0","0","1","0","-25","0","0","bgm_MC066","4","0","10155","0","145","10155401","0","0","610155041","0","0","0","1","0","1","0","0","0","100000","2025/02/27 15:59:59","0","2025/02/18 16:00:00","bgm_MC066","0","0","81012608","1.5","0","81012608","0.03","610126004","0","90","1015504"
"0","0","0","0","1","0","0","1","0","-25","0","0","bgm_MC066","5","0","10155","0","145","10155401","0","0","610155041","0","0","0","1","0","1","0","0","0","100000","2025/02/27 15:59:59","0","2025/02/18 16:00:00","bgm_MC066","0","0","81012608","1.5","0","81012608","0.03","610126004","0","90","1015505"
"BOSS戰（NORMAL）","510331","0","800","1.1","1","0","0","-5","-10","-5","582","bgm_MC196","1","0","10156","0","230","10156101","-72","-85","610156011","1","0","0","1.1","0","1","20","0","0.6","100000","2025/03/19 15:59:59","0","2025/03/01 16:00:00","bgm_MC196","5156301","0","81015601","1.11","0","81015601","0.03","610156001","10156101","90","1015601"
"BOSS戰（HARD）","510332","0","145","1.1","1","0.7","0","-5","-10","-5","-410","bgm_MC196","2","0","10156","0","230","10156201","-163","-10","610156021","1","0","0","1.1","0.98","1","30","0","0.6","100000","2025/03/19 15:59:59","0","2025/03/01 16:00:00","bgm_MC196","5156302","0","81015602","1.11","0","81015602","0.03","610156002","10156201","90","1015602"
"Boss戰（VERY HARD）","510333","0","480","1.1","1","0.78","0","-5","-10","-5","474","bgm_MC196","3","0","10156","0","230","10156301","-70","-70","610156031","1","1","0","1.1","0.98","1","30","0","0.6","100000","2025/03/19 15:59:59","0","2025/03/01 16:00:00","bgm_MC196","5156308","0","81015602","1.11","0","81015602","0.03","610156003","10156201","90","1015603"
"0","0","0","0","1","0","0","0","0","-10","0","0","bgm_MC196","4","0","10156","0","230","10156401","0","0","610156041","0","0","0","1","0","1","0","0","0","100000","2025/03/19 15:59:59","0","2025/03/01 16:00:00","bgm_MC196","0","0","81015602","1.11","0","81015602","0.03","610156004","0","90","1015604"
"0","0","0","0","1","0","0","1","0","-10","0","0","bgm_MC196","5","0","10156","0","230","10156401","0","0","610156041","0","0","0","1","0","1","0","0","0","100000","2025/03/19 15:59:59","0","2025/03/01 16:00:00","bgm_MC196","0","0","81015602","1.11","0","81015602","0.03","610156004","0","90","1015605"
"0","0","0","0","1","0","0","1","0","-10","0","0","bgm_MC196","6","0","10156","0","230","0","0","0","610156061","0","0","0","1","0","1","0","0","0","0","2025/03/19 15:59:59","0","2025/03/01 16:00:00","bgm_MC196","0","0","81015602","1.11","0","81015602","0","610156007","0","90","1015606"
"BOSS戰（NORMAL）","510331","0","800","1","1","0.65","1","10","-25","-10","912","bgm_MC077","1","0","10157","0","200","10157101","-64","-85","610157011","1","0","0","1","0.8","1","20","0","0.95","100000","2025/03/27 15:59:59","0","2025/03/18 16:00:00","bgm_MC077","5128301","0","101111","1.85","0","101113","0.03","610128001","10157101","90","1015701"
"BOSS戰（HARD）","510332","0","145","1","1","0.65","1","10","-25","-10","-267","bgm_MC077","2","0","10157","0","200","10157201","28","-10","610157021","1","0","0","1","0.8","1","30","0","0.95","100000","2025/03/27 15:59:59","0","2025/03/18 16:00:00","bgm_MC077","5128302","0","101131","1.85","0","81012801","0.03","610128002","10157201","90","1015702"
"Boss戰（VERY HARD）","510333","0","480","1","1","0.65","1","10","-25","-10","478","bgm_MC077","3","0","10157","0","200","10157301","-81","-70","610157031","1","1","0","1","0.8","1","30","0","0.95","100000","2025/03/27 15:59:59","0","2025/03/18 16:00:00","bgm_MC077","5128308","0","101131","1.85","0","81012801","0.03","610128003","10157201","90","1015703"
