6c6e7ae8a55f73bc1f8f9543cd11b20455867b1eae4eb74109c0273502483fff,fbbb51a892162a271ad1781d6cb8025cb7723108f7c7f077b8b040b4fc4a968c,e9795cb8bf36bb204cea38e9299b26f1f0dfed01082f984411fa3550c6d20f94,0e91362d0566f037c20aa267d616ce97e5231336f386b79510796144029e65ca,90258f194a11eb60462e2cf3064cf4d8dacccdc9c7e7d521067e533c5f23f6ec,25e928fa9a91b24d84aa339e0f35817b24de8c6c65c753ecd7b9d84e2c6d030e,aa4c44bf084db1233f7e051a50d2b594ecd0714b3467ade359c9e73dd2e21cc8,4db8ceeb68a7e96b4b823a9505d9776c83fb09f76b48e4d6a88aecf5ede40967,c6c8b7ee9d9aeba67217a7825b6056bdf7c93f353db25038bfc201979f2656ef,4d83b96288c54f03334bc9d655fa93e7f370359316ce0712ffa7b9a3dea7cfa1,1af37774698cd4bbf8dcacae9c5a5835d5d1706418d689238b75cdec8f995b9f,207ca37f64ace1032a049aeb368666b018398f9b7bbd4cc3060b501c7a8c83e6,ff78c7e2e953897d1810a0a7655964e14d0de7baa3b1c93e89d2ec6f792928c3,76838fa7a77c7ad4eec52c990afc2469c17e7da79ec812d681a137b2fb031391
"80","1","0","0","1","81","2152","2025/02/12 05:00:00","101","2025/03/01 04:59:59","0","49","2000","0"
"80","316","0","0","1","81","2153","2025/02/12 05:00:00","101","2025/02/15 15:59:59","0","-1","2000","0"
"80","319","0","0","1","81","2154","2025/02/15 16:00:00","101","2025/03/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","82","2155","2025/02/12 05:00:00","102","2025/03/01 04:59:59","0","49","2000","0"
"80","316","0","0","1","82","2156","2025/02/12 05:00:00","102","2025/02/15 15:59:59","0","-1","2000","0"
"80","319","0","0","1","82","2157","2025/02/15 16:00:00","102","2025/03/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","83","2158","2025/02/12 05:00:00","111","2025/03/01 04:59:59","0","49","2000","0"
"80","316","0","0","1","83","2159","2025/02/12 05:00:00","111","2025/02/15 15:59:59","0","-1","2000","0"
"80","319","0","0","1","83","2160","2025/02/15 16:00:00","111","2025/03/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","84","2161","2025/02/12 05:00:00","109","2025/03/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","85","2162","2025/02/12 05:00:00","112","2025/03/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","351","2163","2025/02/12 05:00:00","8004","2025/03/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","352","2164","2025/02/12 05:00:00","8005","2025/03/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","641","2165","2025/02/12 05:00:00","130","2025/03/01 04:59:59","0","-1","2000","0"
"30","271","0","0","1","39","2166","2025/02/14 05:00:00","111","2025/02/15 15:59:59","0","-1","4000","0"
"40","271","0","0","1","49","2167","2025/02/14 05:00:00","111","2025/02/15 15:59:59","0","-1","4000","0"
"30","281","0","0","1","39","2168","2025/02/15 16:00:00","111","2025/02/20 04:59:59","0","-1","4000","0"
"40","281","0","0","1","49","2169","2025/02/15 16:00:00","111","2025/02/20 04:59:59","0","-1","4000","0"
"30","271","0","0","1","31","2170","2025/02/15 05:00:00","101","2025/02/15 15:59:59","0","-1","4000","0"
"40","271","0","0","1","41","2171","2025/02/15 05:00:00","101","2025/02/15 15:59:59","0","-1","2000","0"
"30","281","0","0","1","31","2172","2025/02/15 16:00:00","101","2025/02/22 04:59:59","0","-1","4000","0"
"40","281","0","0","1","41","2173","2025/02/15 16:00:00","101","2025/02/22 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","2174","2025/02/18 16:00:00","7004","2025/02/25 15:59:59","0","-1","2000","0"
"80","1","0","0","1","252","2175","2025/02/18 16:00:00","7005","2025/02/25 15:59:59","0","-1","2000","0"
"30","1","0","0","1","37","2176","2025/02/19 05:00:00","109","2025/03/01 04:59:59","0","-1","4000","0"
"30","1","0","0","1","38","2177","2025/02/19 05:00:00","112","2025/03/01 04:59:59","0","-1","4000","0"
"30","281","0","0","1","32","2178","2025/02/25 05:00:00","102","2025/03/01 04:59:59","0","-1","4000","0"
"40","281","0","0","1","42","2179","2025/02/25 05:00:00","102","2025/03/01 04:59:59","0","-1","4000","0"
"80","1","0","0","1","151","2182","2025/02/12 05:00:00","6004","2025/02/15 15:59:59","0","-1","2000","0"
"80","1","0","0","1","152","2183","2025/02/12 05:00:00","6005","2025/02/15 15:59:59","0","-1","2000","0"
"40","1","0","0","1","45","2184","2025/03/01 05:00:00","104","2025/03/17 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","2185","2025/03/01 05:00:00","109","2025/03/12 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","2186","2025/03/01 05:00:00","112","2025/03/12 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","2187","2025/03/01 05:00:00","103","2025/03/10 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","2188","2025/03/01 05:00:00","103","2025/03/10 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","2189","2025/03/01 16:00:00","6004","2025/03/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","2190","2025/03/01 16:00:00","6005","2025/03/15 15:59:59","0","-1","1500","0"
"30","281","0","0","1","39","2191","2025/03/12 05:00:00","111","2025/03/29 04:59:59","0","-1","2000","0"
"40","281","0","0","1","49","2192","2025/03/12 05:00:00","111","2025/03/29 04:59:59","0","-1","2000","0"
"30","281","0","0","1","31","2193","2025/03/15 05:00:00","101","2025/03/20 04:59:59","0","-1","3000","0"
"40","281","0","0","1","41","2194","2025/03/15 05:00:00","101","2025/03/20 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","2195","2025/03/18 16:00:00","7004","2025/03/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","2196","2025/03/18 16:00:00","7005","2025/03/25 15:59:59","0","-1","1500","0"
"30","281","0","0","1","31","2197","2025/03/22 05:00:00","101","2025/04/01 04:59:59","0","-1","2000","0"
"40","281","0","0","1","41","2198","2025/03/22 05:00:00","101","2025/04/01 04:59:59","0","-1","2000","0"
"30","281","0","0","1","32","2199","2025/03/23 05:00:00","102","2025/04/01 04:59:59","0","-1","2000","0"
"40","281","0","0","1","42","2200","2025/03/23 05:00:00","102","2025/04/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","2201","2025/03/24 05:00:00","101","2025/04/01 04:59:59","0","49","1500","0"
"80","322","0","0","1","81","2202","2025/03/24 05:00:00","101","2025/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","2203","2025/03/24 05:00:00","102","2025/04/01 04:59:59","0","49","1500","0"
"80","322","0","0","1","82","2204","2025/03/24 05:00:00","102","2025/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","2205","2025/03/24 05:00:00","111","2025/04/01 04:59:59","0","49","1500","0"
"80","322","0","0","1","83","2206","2025/03/24 05:00:00","111","2025/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","2207","2025/03/24 05:00:00","109","2025/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","2208","2025/03/24 05:00:00","112","2025/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","2209","2025/03/24 05:00:00","8004","2025/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","2210","2025/03/24 05:00:00","8005","2025/04/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","641","2211","2025/03/24 05:00:00","130","2025/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","91","2212","2025/03/27 05:00:00","101","2025/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","2213","2025/03/27 05:00:00","102","2025/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","2214","2025/03/27 05:00:00","111","2025/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","2215","2025/03/27 05:00:00","109","2025/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","2216","2025/03/27 05:00:00","112","2025/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","2217","2025/03/27 05:00:00","8004","2025/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","2218","2025/03/27 05:00:00","8005","2025/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","2219","2025/03/27 05:00:00","6004","2025/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","2220","2025/03/27 05:00:00","6005","2025/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","2221","2025/03/27 05:00:00","7004","2025/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","2222","2025/03/27 05:00:00","7005","2025/04/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","651","2223","2025/03/27 05:00:00","130","2025/04/01 04:59:59","0","-1","1500","0"
"40","1","0","0","1","45","2224","2025/04/01 05:00:00","104","2025/04/16 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","2225","2025/04/01 05:00:00","103","2025/04/11 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","2226","2025/04/01 05:00:00","103","2025/04/11 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","2227","2025/04/01 05:00:00","109","2025/04/11 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","2228","2025/04/01 05:00:00","112","2025/04/11 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","2229","2025/04/01 16:00:00","6004","2025/04/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","2230","2025/04/01 16:00:00","6005","2025/04/15 15:59:59","0","-1","1500","0"
"30","281","0","0","1","39","2231","2025/04/11 05:00:00","111","2025/04/26 04:59:59","0","-1","2000","0"
"40","281","0","0","1","49","2232","2025/04/11 05:00:00","111","2025/04/26 04:59:59","0","-1","2000","0"
"30","281","0","0","1","31","2233","2025/04/15 05:00:00","101","2025/04/20 04:59:59","0","-1","3000","0"
"40","281","0","0","1","41","2234","2025/04/15 05:00:00","101","2025/04/20 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","2235","2025/04/18 16:00:00","7004","2025/04/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","2236","2025/04/18 16:00:00","7005","2025/04/25 15:59:59","0","-1","1500","0"
"30","281","0","0","1","31","2237","2025/04/21 05:00:00","101","2025/05/01 04:59:59","0","-1","2000","0"
"40","281","0","0","1","41","2238","2025/04/21 05:00:00","101","2025/05/01 04:59:59","0","-1","2000","0"
"30","281","0","0","1","32","2239","2025/04/21 05:00:00","102","2025/05/01 04:59:59","0","-1","2000","0"
"40","281","0","0","1","42","2240","2025/04/21 05:00:00","102","2025/05/01 04:59:59","0","-1","2000","0"
"100","1","0","0","1","91","2241","2025/04/23 05:00:00","101","2025/04/28 04:59:59","0","-1","1500","0"
"100","1","0","0","1","92","2242","2025/04/23 05:00:00","102","2025/04/28 04:59:59","0","-1","1500","0"
"100","1","0","0","1","93","2243","2025/04/23 05:00:00","111","2025/04/28 04:59:59","0","-1","1500","0"
"100","1","0","0","1","94","2244","2025/04/23 05:00:00","109","2025/04/28 04:59:59","0","-1","1500","0"
"100","1","0","0","1","95","2245","2025/04/23 05:00:00","112","2025/04/28 04:59:59","0","-1","1500","0"
"100","1","0","0","1","100","2246","2025/04/23 05:00:00","8004","2025/04/28 04:59:59","0","-1","1500","0"
"100","1","0","0","1","101","2247","2025/04/23 05:00:00","8005","2025/04/28 04:59:59","0","-1","1500","0"
"100","1","0","0","1","96","2248","2025/04/23 05:00:00","6004","2025/04/28 04:59:59","0","-1","1500","0"
"100","1","0","0","1","97","2249","2025/04/23 05:00:00","6005","2025/04/28 04:59:59","0","-1","1500","0"
"100","1","0","0","1","98","2250","2025/04/23 05:00:00","7004","2025/04/28 04:59:59","0","-1","1500","0"
"100","1","0","0","1","99","2251","2025/04/23 05:00:00","7005","2025/04/28 04:59:59","0","-1","1500","0"
"100","1","0","0","1","651","2252","2025/04/23 05:00:00","130","2025/04/28 04:59:59","0","-1","1500","0"
"80","1","0","0","1","81","2253","2025/04/24 05:00:00","101","2025/05/01 04:59:59","0","49","1500","0"
"80","325","0","0","1","81","2254","2025/04/24 05:00:00","101","2025/05/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","2255","2025/04/24 05:00:00","102","2025/05/01 04:59:59","0","49","1500","0"
"80","325","0","0","1","82","2256","2025/04/24 05:00:00","102","2025/05/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","2257","2025/04/24 05:00:00","111","2025/05/01 04:59:59","0","49","1500","0"
"80","325","0","0","1","83","2258","2025/04/24 05:00:00","111","2025/05/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","2259","2025/04/24 05:00:00","109","2025/05/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","2260","2025/04/24 05:00:00","112","2025/05/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","2261","2025/04/24 05:00:00","8004","2025/05/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","2262","2025/04/24 05:00:00","8005","2025/05/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","641","2263","2025/04/24 05:00:00","130","2025/05/01 04:59:59","0","-1","1500","0"
"40","1","0","0","1","45","2264","2025/05/01 05:00:00","104","2025/05/18 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","2265","2025/05/01 05:00:00","109","2025/05/07 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","2266","2025/05/01 05:00:00","112","2025/05/07 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","2267","2025/05/01 05:00:00","103","2025/05/04 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","2268","2025/05/01 05:00:00","103","2025/05/04 04:59:59","0","-1","2000","0"
"80","1","0","0","1","151","2269","2025/05/01 16:00:00","6004","2025/05/15 15:59:59","0","-1","1500","0"
"80","1","0","0","1","152","2270","2025/05/01 16:00:00","6005","2025/05/15 15:59:59","0","-1","1500","0"
"30","1","0","0","1","34","2271","2025/05/04 05:00:00","103","2025/05/10 04:59:59","0","-1","3000","0"
"40","1","0","0","1","44","2272","2025/05/04 05:00:00","103","2025/05/10 04:59:59","0","-1","3000","0"
"30","1","0","0","1","37","2273","2025/05/07 05:00:00","109","2025/05/13 04:59:59","0","-1","3000","0"
"30","1","0","0","1","38","2274","2025/05/07 05:00:00","112","2025/05/13 04:59:59","0","-1","3000","0"
"30","281","0","0","1","39","2275","2025/05/13 05:00:00","111","2025/05/15 15:59:59","0","-1","2000","0"
"40","281","0","0","1","49","2276","2025/05/13 05:00:00","111","2025/05/15 15:59:59","0","-1","2000","0"
"30","291","0","0","1","39","2277","2025/05/15 16:00:00","111","2025/05/30 04:59:59","0","-1","2000","0"
"40","291","0","0","1","49","2278","2025/05/15 16:00:00","111","2025/05/30 04:59:59","0","-1","2000","0"
"30","281","0","0","1","31","2279","2025/05/15 05:00:00","101","2025/05/15 15:59:59","0","-1","3000","0"
"40","281","0","0","1","41","2280","2025/05/15 05:00:00","101","2025/05/15 15:59:59","0","-1","2000","0"
"30","291","0","0","1","31","2281","2025/05/15 16:00:00","101","2025/05/26 04:59:59","0","-1","3000","0"
"40","291","0","0","1","41","2282","2025/05/15 16:00:00","101","2025/05/26 04:59:59","0","-1","2000","0"
"80","1","0","0","1","251","2283","2025/05/18 16:00:00","7004","2025/05/25 15:59:59","0","-1","1500","0"
"80","1","0","0","1","252","2284","2025/05/18 16:00:00","7005","2025/05/25 15:59:59","0","-1","1500","0"
"30","291","0","0","1","32","2285","2025/05/22 05:00:00","102","2025/06/01 04:59:59","0","-1","2000","0"
"40","291","0","0","1","42","2286","2025/05/22 05:00:00","102","2025/06/01 04:59:59","0","-1","2000","0"
"80","1","0","0","1","81","2287","2025/05/24 05:00:00","101","2025/06/01 04:59:59","0","49","1500","0"
"80","328","0","0","1","81","2288","2025/05/24 05:00:00","101","2025/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","2289","2025/05/24 05:00:00","102","2025/06/01 04:59:59","0","49","1500","0"
"80","328","0","0","1","82","2290","2025/05/24 05:00:00","102","2025/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","2291","2025/05/24 05:00:00","111","2025/06/01 04:59:59","0","49","1500","0"
"80","328","0","0","1","83","2292","2025/05/24 05:00:00","111","2025/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","2293","2025/05/24 05:00:00","109","2025/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","2294","2025/05/24 05:00:00","112","2025/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","2295","2025/05/24 05:00:00","8004","2025/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","2296","2025/05/24 05:00:00","8005","2025/06/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","641","2297","2025/05/24 05:00:00","130","2025/06/01 04:59:59","0","-1","1500","0"
"100","1","0","0","1","91","2298","2025/05/26 05:00:00","101","2025/06/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","92","2299","2025/05/26 05:00:00","102","2025/06/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","93","2300","2025/05/26 05:00:00","111","2025/06/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","94","2301","2025/05/26 05:00:00","109","2025/06/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","95","2302","2025/05/26 05:00:00","112","2025/06/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","100","2303","2025/05/26 05:00:00","8004","2025/06/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","101","2304","2025/05/26 05:00:00","8005","2025/06/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","96","2305","2025/05/26 05:00:00","6004","2025/06/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","97","2306","2025/05/26 05:00:00","6005","2025/06/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","98","2307","2025/05/26 05:00:00","7004","2025/06/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","99","2308","2025/05/26 05:00:00","7005","2025/06/01 04:59:59","0","-1","2500","0"
"100","1","0","0","1","651","2309","2025/05/26 05:00:00","130","2025/06/01 04:59:59","0","-1","2500","0"
"30","291","0","0","1","31","2310","2025/05/27 05:00:00","101","2025/06/01 04:59:59","0","-1","2000","0"
"40","291","0","0","1","41","2311","2025/05/27 05:00:00","101","2025/06/01 04:59:59","0","-1","2000","0"
"40","1","0","0","1","45","2312","2025/06/01 05:00:00","104","2025/06/22 04:59:59","0","-1","2000","0"
"30","291","0","0","1","39","2313","2025/06/01 05:00:00","111","2025/06/17 04:59:59","0","-1","2000","0"
"40","291","0","0","1","49","2314","2025/06/01 05:00:00","111","2025/06/17 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","2315","2025/06/01 05:00:00","103","2025/06/07 04:59:59","0","-1","2000","0"
"40","1","0","0","1","44","2316","2025/06/01 05:00:00","103","2025/06/07 04:59:59","0","-1","2000","0"
"30","1","0","0","1","37","2317","2025/06/01 05:00:00","109","2025/06/12 04:59:59","0","-1","2000","0"
"30","1","0","0","1","38","2318","2025/06/01 05:00:00","112","2025/06/12 04:59:59","0","-1","2000","0"
"30","1","0","0","1","34","2319","2025/06/07 05:00:00","103","2025/06/12 04:59:59","0","-1","3000","0"
"40","1","0","0","1","44","2320","2025/06/07 05:00:00","103","2025/06/12 04:59:59","0","-1","3000","0"
"120","1","0","0","1","541","2321","2025/06/10 05:00:00","122","2025/06/15 04:59:59","0","-1","2000","0"
"30","291","0","0","1","31","2322","2025/06/15 05:00:00","101","2025/06/20 04:59:59","0","-1","3000","0"
"40","291","0","0","1","41","2323","2025/06/15 05:00:00","101","2025/06/20 04:59:59","0","-1","2000","0"
"30","291","0","0","1","39","2324","2025/06/17 05:00:00","111","2025/06/22 04:59:59","0","-1","3000","0"
"40","291","0","0","1","49","2325","2025/06/17 05:00:00","111","2025/06/22 04:59:59","0","-1","3000","0"
"80","1","0","0","1","81","2326","2025/06/19 05:00:00","101","2025/07/01 04:59:59","0","49","1500","0"
"80","331","0","0","1","81","2327","2025/06/19 05:00:00","101","2025/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","82","2328","2025/06/19 05:00:00","102","2025/07/01 04:59:59","0","49","1500","0"
"80","331","0","0","1","82","2329","2025/06/19 05:00:00","102","2025/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","83","2330","2025/06/19 05:00:00","111","2025/07/01 04:59:59","0","49","1500","0"
"80","331","0","0","1","83","2331","2025/06/19 05:00:00","111","2025/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","84","2332","2025/06/19 05:00:00","109","2025/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","85","2333","2025/06/19 05:00:00","112","2025/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","351","2334","2025/06/19 05:00:00","8004","2025/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","352","2335","2025/06/19 05:00:00","8005","2025/07/01 04:59:59","0","-1","1500","0"
"80","1","0","0","1","641","2336","2025/06/19 05:00:00","130","2025/07/01 04:59:59","0","-1","1500","0"
"30","291","0","0","1","32","2337","2025/06/20 05:00:00","102","2025/06/26 04:59:59","0","-1","2000","0"
"40","291","0","0","1","42","2338","2025/06/20 05:00:00","102","2025/06/26 04:59:59","0","-1","2000","0"
"30","291","0","0","1","31","2339","2025/06/23 05:00:00","101","2025/07/01 04:59:59","0","-1","2000","0"
"40","291","0","0","1","41","2340","2025/06/23 05:00:00","101","2025/07/01 04:59:59","0","-1","2000","0"
"30","291","0","0","1","32","2341","2025/06/26 05:00:00","102","2025/07/01 04:59:59","0","-1","3000","0"
"40","291","0","0","1","42","2342","2025/06/26 05:00:00","102","2025/07/01 04:59:59","0","-1","3000","0"
"100","1","0","0","1","91","2343","2025/06/26 05:00:00","101","2025/07/01 04:59:59","0","-1","1500","0"
