dc34b82d2ead1618e3919b014871671cc386dd71d0ba026d97751b16b97f9994,9a6cc38a9c441326954dea0dbb9797a138572c7f97e3d6f86107b4470ca37158,2156ec6087f986449294406249f4d08d3fc1b54327d7b6acd37094e3b700baad,ccc97c6d10ba083690b0a58ea9f23b74206dc6da5bc26f7af33c9c6eafe391a2,2996573f7e825957acf3252c6866cecb71d94163f5828eaa025a4bde6a15c61f,30f67b8132f392ef417b3699e0dac8de0dafce61acc6211c731c448ee1ed787b,be8ae4de9b7cb135bbb6f561fe9dc729c3299023ec84c5198851f130b7540d6d,e3f73156a7b6e71e776241afe58795d9b4c72688bea9764c5338b878914fc180,ecc27ab01b6b52ec362b7f94e6a1a3da024e161e44b19ccdd565a24b996ac4e4,c506f699b1affaaae25de2e3c208dc5e67cf8e074851a855ebf34ab8dcb9deb0,72761b0c538db51791342e310f33abf94ddd52b1254a2428eeaa4db2ba8bba8c,896114734bd9b1160575afe4863799f9e67ebfe7d32c5d4d44981e8c721d8786
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61451","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61452","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61461","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61462","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61471","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61472","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61481","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61482","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61491","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61492","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61501","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61502","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61511","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61512","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61521","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61522","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61531","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61532","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61541","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61542","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61551","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61552","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61561","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61562","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61571","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61572","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券","61581","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證","61582","1","13","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證","70001","1","32","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證","70002","1","32","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證","70003","1","32","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證","70004","1","32","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證","70005","1","32","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證","70006","1","32","0","0","9999"
"0","2030/04/24 14:59:59","2015/12/17 15:00:00","可於煉獄之叛亂得到的魔蜘蛛的金絲。使用魔蜘蛛的金絲即可挑戰Boss戰。","0","魔蜘蛛的金絲","79001","1","31","0","0","99"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","是只有挑戰過地下城的人，才能獲得的特殊貨幣。可以用來在地下城商店購買物品。","0","地城幣","90002","1","12","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","是只有挑戰過戰鬥競技場的人，才能獲得的特殊貨幣。可以用來在競技場商店購買物品。","0","競技幣","90003","1","12","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","是只有挑戰過公主競技場的人，才能獲得的特殊貨幣。可以用來在公主競技場商店購買物品。","0","公主競技幣","90004","1","12","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","蘊含神祕力量的不可思議之石。可以在女神的秘石商店中購買任意的記憶碎片。","0","女神的秘石","90005","1","12","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","是只有挑戰過戰隊競賽的人，才能獲得的特殊貨幣。可以用來在戰隊商店中購買物品。","0","戰隊幣","90006","1","12","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","是在阿斯特朗中於食衣住行上不可或缺的流通貨幣。可以用來在公會小屋的商店購買物品。","0","盧幣","90007","1","12","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","是只有將主角等級提升到最高的人，才可以取得的特殊貨幣。可以用於大師商店購買物品。","0","大師幣","90008","1","12","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","可以透過拆解EX裝備（武器）取得的特殊貨幣。可以用來在EX裝備商店購買物品。","0","EX武器幣","90009","1","12","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","可以透過拆解EX裝備（防具）取得的特殊貨幣。可以用來在EX裝備商店購買物品。","0","EX防具幣","90010","1","12","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","可以透過拆解EX裝備（配件）取得的特殊貨幣。可以用來在EX裝備商店購買物品。","0","EX配件幣","90011","1","12","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","可以透過抽取轉蛋取得的特殊貨幣。可以用來在連結商店購買物品。","0","連結硬幣","90012","1","12","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","可以透過分解EX★5裝備取得的特殊貨幣。可以用來在EX裝備商店交換EX★5裝備。","0","阿爾克絲幣","90013","1","12","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","此為透過寶物結算取得的特殊貨幣。可以用來在巡遊商店「賽季1」的標籤購買物品。","0","巡遊幣（賽季1）","96001","1","27","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","此為透過寶物結算取得的特殊貨幣。可以用來在巡遊商店「賽季2」的標籤購買物品。","0","巡遊幣（賽季2）","96002","1","27","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","此為透過寶物結算取得的特殊貨幣。可以用來在巡遊商店「賽季3」的標籤購買物品。","0","巡遊幣（賽季3）","96003","1","27","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","此為透過寶物結算取得的特殊貨幣。可以用來在巡遊商店「賽季4」的標籤購買物品。","0","巡遊幣（賽季4）","96004","1","27","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","此為透過寶物結算取得的特殊貨幣。可以用來在巡遊商店「賽季5」的標籤購買物品。","0","巡遊幣（賽季5）","96005","1","27","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","此為透過寶物結算取得的特殊貨幣。可以用來在巡遊商店「賽季6」的標籤購買物品。","0","巡遊幣（賽季6）","96006","1","27","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","此為透過寶物結算取得的特殊貨幣。可以用來在巡遊商店「賽季7」的標籤購買物品。","0","巡遊幣（賽季7）","96007","1","27","0","0","999999999"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","購買後道具會進入禮物箱，可以在禮物箱領取時開啟隨機獲得獎勵","0","豬年精選超值紅包","97001","2","6","97001","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","購買後道具會進入禮物箱，可以在禮物箱領取時開啟隨機獲得獎勵","0","春假精選超值福袋","97002","2","6","97002","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","購買後道具會進入禮物箱，可以在禮物箱領取時開啟隨機獲得獎勵","0","暑期精選超值福袋","97003","2","6","97003","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","購買後道具會進入禮物箱，可以在禮物箱領取時開啟隨機獲得獎勵","0","周年閃亮亮福袋","97004","2","6","97004","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","可以在禮物箱領取時開啟隨機獲得獎勵","0","牛年公主新春包","97005","2","6","97005","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","※立刻獲得寶石(有償)500個+瑪那(免費)20萬。購入起30天內地下城挑戰回數+1，可以從每日任務中獲得小禮包：寶石(免費)50個、掃蕩券10張。\n※每日寶石禮包可以在期間結束三天前開始再次購買。","0","每日寶石禮包卷","97101","2","6","97101","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","※首次購買後獲得公主之心碎片10個，後續30天每日可領取公主之心碎片3個，全部領完共100個。","0","公主之心碎片每日禮包","97102","2","6","97102","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","※立刻獲得瑪那(免費)150萬。購入起30天內可以從每日任務中獲得瑪那(免費)30萬。\n※每日瑪那禮包可以在期間結束三天前開始再次購買。","0","每日瑪那禮包(NEW!!)","97103","2","6","97103","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","※立刻獲得體力240。購入起30天內可以從每日任務中獲得體力120。\n※每日體力禮包可以在期間結束三天前開始再次購買。","0","每日體力禮包","97104","2","6","97104","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","購買後立刻獲得30個女神秘石，每日獲得10個女神秘石(30日)。","0","每日秘石禮包","97105","2","6","97105","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主招財進寶箱","97501","2","6","97501","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主紫裝自選箱","97502","2","6","97502","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","鼠年公主新春包","97503","2","6","97503","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","鼠年公主禮物箱","97504","2","6","97504","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主牛年限定福袋","97505","2","6","97505","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主紫裝自選箱A","97506","2","6","97506","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主紫裝自選箱B","97507","2","6","97507","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主紅裝自選箱","97508","2","6","97508","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","戰隊限定自選箱","97509","2","6","97509","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主新年限定福袋","97510","2","6","97510","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主紫裝自選箱A","97511","2","6","97511","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主紫裝自選箱B","97512","2","6","97512","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主紅裝自選箱","97513","2","6","97513","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主綠裝自選箱","97514","2","6","97514","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主兔年限定福袋","97515","2","6","97515","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主紫裝自選箱A","97516","2","6","97516","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主紫裝自選箱B","97517","2","6","97517","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主紅裝自選箱","97518","2","6","97518","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主綠裝自選箱","97519","2","6","97519","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主橘裝自選箱","97520","2","6","97520","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","公主龍年限定福袋","97521","2","6","97521","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","6周年限定福袋","97522","2","6","97522","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","領取道具會進入禮物箱，可以在禮物箱領取時選擇獎勵","0","蛇年限定福袋","97523","2","6","97523","0","1"
"0","2030/08/01 14:59:59","2015/12/17 15:00:00","用來強化角色裝備，使用後增加 10 點裝備強化值。","0","精鋼鎧甲","99001","2","99","10","0","999"
