1b52530787176794c10f317151da15f96ae0386f8ea52fd59792a24daaa48b98,f5a773a267dd7f4dd8f6eac98f77b0ca3c331db3074803d9b88c438b420a08db,2739997b16bf09b4bd02d618ed0a842cef2318dad6e439252e3b1594824b136b,05656d54a1ee6b9afab15427167095078deb0f3b83fd136d31ae4642e16ddd2f,c13732f39e75d936b4915b0d7c040745708238373b9b2afe3bc38fad6d9a1444,b5ffc4dc39a5824fba581fe559f16a8162f906dc8be6f86e5667ce1e9af9355d,03d6fae755c73bdabe657392b249b86d3a0bc5770879f73250fb996020d0f58b,3983d946a6f0f3520f5bd47f4b3ab2df8a103707e72c93d96f175d04e3934e16,19752ede12f9c5374dab07e3ddebfe1e5b73a0c8f1ace200af33eb9e147c9d72,6b152b2d17d2085d58c78f1a6ab232be6fcc0279c2693474bf5a8f503a7801e0,0e10c55c9ad3832259904a9f08c1f14c76435a032dfb4f6920c741e4cbe114cc,1d38fc51c151899fc78c5fea5b3b033b48342577aaca91ba70de952c8e94dfda,018566c928a8f197876661825a818835caecc2ba300869a101f2423f6c464f01,cd381740592f0a48922a20fdbc132beebb6096c8dc17abce9e8274bf057e99c3,7b1613dc9a2d8a6443ba82813f34cc24a213960de02a4fe1ddf7579a1cc5c58d,fba79596392817cafb0c443beca936e6fe15da87038cb439ab77249add5fe9ac,ec6d9b3097f1b8ff229539e2ccddeca34bc062c265090a8f44cfb3df31aa760c,ffa3e7fd3ec45a210da044d6daec36a8ba2d24eac6894ca1a3d9a139adf93ede,042911a7a26f9b81d9783c216ef8af1d888083ceeaec6d54b83c4b602498682f,16ce158056d80b4b45dfe3cf0df8a74e0f2ad2dc0294ddde2aefc88b4fc0b77a,3ab7f60b58d415a088a76f6d339db9334d34ea167b38a0ebed21c20eef62c0be,97bd27e33b14115a2eaedbf1ffda1b98c5cd9480f9eb6743a7757f1838d12fe0,14c7350a7635e9d83336ef1b7d14b2a544d10f3bbba4aae0073a9518b74fed77,4d71a1fbc5023434c513ce0cf11e1b5cfb60549e414bd31ee0fe8f70937c8171,5b7a82fbbba8fbf8254fab6d8bba23842e1c57d2b13d215ae243da1f2fcf8659,7ef1d5c37874605d0b83259afe1ff0c6020c774f2a6aa7d6d393e5e02e76bd19,1713c6b3d8718d17e0d2d13a0d8f24069ee8e869c4694b2ac89dad58c13461e8,c41dc6766a66e91d61451296c07ff646f7b601a82682688c56ab9fd1da9322e8,7fbc9f4bd907bb2c6d174ca18f6cebb69b023fb33db65c83dd7d9c0e923e043a,a10f474315ed5b00ba5ac5ed4f11ec4af7579d95b365bc9d3ca10e665ceb52a0,40b58e12c02c25d841cff60f3824c5ea94c8250f19e42cb3c660f9dab9ff534b,5359cec3e9ba00005232143066565efac02cead27525f3cf572bdfc0e45e1598,6e373adb9c4f791ed4165adb1ca9b125edfbe6144ca734c3fe034feac336077e,f72ad3745eb0015e23f6ec495497eb7c04dbeca1a35717d72ca660724e577b1c,48bf28a827388f6a0505e49dc7546bde93eaff8d49265a04650e0541a7f2abad,6a0116dff4d26a237af36198afdfa66a304bed4dccbbb116489f9bafd83c564a,38acdba66b34f90a070be64db2b837581e05eaf1219af59484317ac0c07aa980,056f09a04782ecff71809cee61614fd0cdb29d569eecf5384e58e892fa824918,4f645d092bcaaf47aae302bcb630011281bb7e5498264fb60d27259773270de9,485034f8b4f5961a45af152240dea852ac8b7dab3f6783e3910f3549009b76db
"1","44","44","44","0","44","0","0","1","0","0","44","9160","38","0","0","670390044","44","44","44","0","44","44","200000006","1261","44","30","0","10","44","10","37","44","44","44","203900","44","44","0","1"
"1","45","45","45","0","45","0","0","1","0","0","45","9513","39","0","0","670390045","45","45","45","0","45","45","200000006","1262","45","30","0","10","45","10","38","45","45","45","203900","45","45","0","1"
"1","46","46","46","0","46","0","0","1","0","0","46","9866","40","0","0","670390046","46","46","46","0","46","46","200000006","1277","46","30","0","10","46","10","39","46","46","46","203900","46","46","0","1"
"1","47","47","47","0","47","0","0","1","0","0","47","13752","42","0","0","670390047","47","47","47","0","47","47","200000006","1241","47","30","0","10","47","10","42","47","47","47","203900","47","47","0","1"
"1","48","48","48","0","48","0","0","1","0","0","48","11772","43","0","0","670390048","48","48","48","0","48","48","200000006","1306","48","30","0","10","48","10","42","48","48","48","203900","48","48","0","1"
"1","49","49","49","0","49","0","0","1","0","0","49","11772","46","0","0","670390049","49","49","49","0","49","49","200000006","1306","49","30","0","10","49","10","46","49","49","49","203900","49","49","0","1"
"1","50","50","50","0","50","0","0","1","0","0","50","11772","48","0","0","670390050","50","50","50","0","50","50","200000006","1306","50","30","0","10","50","10","50","50","50","50","203900","50","50","0","1"
"1","51","51","51","0","51","0","0","1","0","0","51","12772","48","0","0","670390051","51","51","51","0","51","51","200000006","1323","51","30","0","10","51","10","50","51","51","51","203900","51","51","0","1"
"1","52","52","52","0","52","0","0","1","0","0","52","13899","48","0","0","670390052","52","52","52","0","52","52","200000006","1340","52","30","0","10","52","10","51","52","52","52","203900","52","52","0","1"
"1","53","53","53","0","53","0","0","1","0","0","53","14772","48","0","0","670390053","53","53","53","0","53","53","200000006","1356","53","30","0","10","53","10","51","53","53","53","203900","53","53","0","1"
"1","54","54","54","0","54","0","0","1","0","0","54","15554","48","0","0","670390054","54","54","54","0","54","54","200000006","1379","54","30","0","10","54","10","51","54","54","54","203900","54","54","0","1"
"1","55","55","55","0","55","0","0","1","0","0","55","16336","49","0","0","670390055","55","55","55","0","55","55","200000006","1402","55","30","0","10","55","10","51","55","55","55","203900","55","55","0","1"
"1","56","56","56","0","56","0","0","1","0","0","56","17117","49","0","0","670390056","56","56","56","0","56","56","200000006","1424","56","30","0","10","56","10","51","56","56","56","203900","56","56","0","1"
"1","57","57","57","0","57","0","0","1","0","0","57","17899","49","0","0","670390057","57","57","57","0","57","57","200000006","1447","57","30","0","10","57","10","51","57","57","57","203900","57","57","0","1"
"1","58","58","58","0","58","0","0","1","0","0","58","18232","49","0","0","670390058","58","58","58","0","58","58","200000006","1447","58","30","0","10","58","10","52","58","58","58","203900","58","58","0","1"
"1","59","59","59","0","59","0","0","1","0","0","59","18566","50","0","0","670390059","59","59","59","0","59","59","200000006","1447","59","30","0","10","59","10","53","59","59","59","203900","59","59","0","1"
"1","60","60","60","0","60","0","0","1","0","0","60","18899","50","0","0","670390060","60","60","60","0","60","60","200000006","1447","60","30","0","10","60","10","54","60","60","60","203900","60","60","0","1"
"1","61","61","61","0","61","0","0","1","0","0","61","19232","50","0","0","670390061","61","61","61","0","61","61","200000006","1447","61","30","0","10","61","10","55","61","61","61","203900","61","61","0","1"
"1","62","62","62","0","62","0","0","1","0","0","62","20019","53","0","0","670390062","62","62","62","0","62","62","200000006","1573","62","30","0","10","62","10","58","62","62","62","203900","62","62","0","1"
"1","63","63","63","0","63","0","0","1","0","0","63","20806","57","0","0","670390063","63","63","63","0","63","63","200000006","1700","63","30","0","10","63","10","61","63","63","63","203900","63","63","0","1"
"1","64","64","64","0","64","0","0","1","0","0","64","21593","60","0","0","670390064","64","64","64","0","64","64","200000006","1826","64","30","0","10","64","10","64","64","64","64","203900","64","64","0","1"
"1","65","65","65","0","65","0","0","1","0","0","65","22380","64","0","0","670390065","65","65","65","0","65","65","200000006","1952","65","30","0","10","65","10","66","65","65","65","203900","65","65","0","1"
"1","66","66","66","0","66","0","0","1","0","0","66","23167","67","0","0","670390066","66","66","66","0","66","66","200000006","2078","66","30","0","10","66","10","69","66","66","66","203900","66","66","0","1"
"1","67","67","67","0","67","0","0","1","0","0","67","23954","70","0","0","670390067","67","67","67","0","67","67","200000006","2205","67","30","0","10","67","10","72","67","67","67","203900","67","67","0","1"
"1","68","68","68","0","68","0","0","1","0","0","68","24741","74","0","0","670390068","68","68","68","0","68","68","200000006","2331","68","30","0","10","68","10","75","68","68","68","203900","68","68","0","1"
"1","69","69","69","0","69","0","0","1","0","0","69","25528","77","0","0","670390069","69","69","69","0","69","69","200000006","2457","69","30","0","10","69","10","78","69","69","69","203900","69","69","0","1"
"1","70","70","70","0","70","0","0","1","0","0","70","26316","81","0","0","670390070","70","70","70","0","70","70","200000006","2584","70","30","0","10","70","10","81","70","70","70","203900","70","70","0","1"
"1","71","71","71","0","71","0","0","1","0","0","71","27103","84","0","0","670390071","71","71","71","0","71","71","200000006","2710","71","30","0","10","71","10","83","71","71","71","203900","71","71","0","1"
"1","1","1","1","0","1","0","0","1","0","0","1","355","3","0","0","670400001","1","1","1","0","1","1","200000001","38","1","30","0","10","1","10","2","1","1","1","204000","1","1","0","1"
"1","2","2","2","0","2","0","0","1","0","0","2","670","10","0","0","670400002","2","2","2","0","2","2","200000001","53","2","30","0","10","2","10","3","2","2","2","204000","2","2","0","1"
"1","3","3","3","0","3","0","0","1","0","0","3","566","6","0","0","670400003","3","3","3","0","3","3","200000001","79","3","30","0","10","3","10","4","3","3","3","204000","3","3","0","1"
"1","4","4","4","0","4","0","0","1","0","0","4","597","8","0","0","670400004","4","4","4","0","4","4","200000001","97","4","30","0","10","4","10","5","4","4","4","204000","4","4","0","1"
"1","5","5","5","0","5","0","0","1","0","0","5","627","9","0","0","670400005","5","5","5","0","5","5","200000001","114","5","30","0","10","5","10","6","5","5","5","204000","5","5","0","1"
"1","6","6","6","0","6","0","0","1","0","0","6","651","9","0","0","670400006","6","6","6","0","6","6","200000001","136","6","30","0","10","6","10","6","6","6","6","204000","6","6","0","1"
"1","7","7","7","0","7","0","0","1","0","0","7","855","10","0","0","670400007","7","7","7","0","7","7","200000001","161","7","30","0","10","7","10","7","7","7","7","204000","7","7","0","1"
"1","8","8","8","0","8","0","0","1","0","0","8","1059","10","0","0","670400008","8","8","8","0","8","8","200000001","186","8","30","0","10","8","10","7","8","8","8","204000","8","8","0","1"
"1","9","9","9","0","9","0","0","1","0","0","9","1091","11","0","0","670400009","9","9","9","0","9","9","200000001","205","9","30","0","10","9","10","7","9","9","9","204000","9","9","0","1"
"1","10","10","10","0","10","0","0","1","0","0","10","1121","11","0","0","670400010","10","10","10","0","10","10","200000001","212","10","30","0","10","10","10","8","10","10","10","204000","10","10","0","1"
"1","11","11","11","0","11","0","0","1","0","0","11","1121","11","0","0","670400011","11","11","11","0","11","11","200000001","212","11","30","0","10","11","10","8","11","11","11","204000","11","11","0","1"
"1","12","12","12","0","12","0","0","1","0","0","12","1180","12","0","0","670400012","12","12","12","0","12","12","200000001","225","12","30","0","10","12","10","8","12","12","12","204000","12","12","0","1"
"1","13","13","13","0","13","0","0","1","0","0","13","1180","12","0","0","670400013","13","13","13","0","13","13","200000001","225","13","30","0","10","13","10","9","13","13","13","204000","13","13","0","1"
"1","14","14","14","0","14","0","0","1","0","0","14","1180","12","0","0","670400014","14","14","14","0","14","14","200000001","225","14","30","0","10","14","10","9","14","14","14","204000","14","14","0","1"
"1","15","15","15","0","15","0","0","1","0","0","15","1184","18","0","0","670400015","15","15","15","0","15","15","200000001","220","15","30","0","10","15","10","12","15","15","15","204000","15","15","0","1"
"1","16","16","16","0","16","0","0","1","0","0","16","1305","18","0","0","670400016","16","16","16","0","16","16","200000001","248","16","30","0","10","16","10","12","16","16","16","204000","16","16","0","1"
"1","17","17","17","0","17","0","0","1","0","0","17","1426","18","0","0","670400017","17","17","17","0","17","17","200000001","275","17","30","0","10","17","10","12","17","17","17","204000","17","17","0","1"
"1","18","18","18","0","18","0","0","1","0","0","18","1734","18","0","0","670400018","18","18","18","0","18","18","200000001","310","18","30","0","10","18","10","12","18","18","18","204000","18","18","0","1"
"1","19","19","19","0","19","0","0","1","0","0","19","2043","19","0","0","670400019","19","19","19","0","19","19","200000001","346","19","30","0","10","19","10","13","19","19","19","204000","19","19","0","1"
"1","20","20","20","0","20","0","0","1","0","0","20","2351","19","0","0","670400020","20","20","20","0","20","20","200000001","381","20","30","0","10","20","10","13","20","20","20","204000","20","20","0","1"
"1","21","21","21","0","21","0","0","1","0","0","21","2659","19","0","0","670400021","21","21","21","0","21","21","200000001","416","21","30","0","10","21","10","13","21","21","21","204000","21","21","0","1"
"1","22","22","22","0","22","0","0","1","0","0","22","2724","24","0","0","670400022","22","22","22","0","22","22","200000001","469","22","30","0","10","22","10","17","22","22","22","204000","22","22","0","1"
"1","23","23","23","0","23","0","0","1","0","0","23","2788","28","0","0","670400023","23","23","23","0","23","23","200000001","521","23","30","0","10","23","10","21","23","23","23","204000","23","23","0","1"
"1","24","24","24","0","24","0","0","1","0","0","24","2985","28","0","0","670400024","24","24","24","0","24","24","200000001","539","24","30","0","10","24","10","21","24","24","24","204000","24","24","0","1"
"1","25","25","25","0","25","0","0","1","0","0","25","3182","29","0","0","670400025","25","25","25","0","25","25","200000001","557","25","30","0","10","25","10","22","25","25","25","204000","25","25","0","1"
"1","26","26","26","0","26","0","0","1","0","0","26","3379","29","0","0","670400026","26","26","26","0","26","26","200000001","575","26","30","0","10","26","10","22","26","26","26","204000","26","26","0","1"
"1","27","27","27","0","27","0","0","1","0","0","27","3576","29","0","0","670400027","27","27","27","0","27","27","200000001","593","27","30","0","10","27","10","22","27","27","27","204000","27","27","0","1"
"1","28","28","28","0","28","0","0","1","0","0","28","3808","30","0","0","670400028","28","28","28","0","28","28","200000001","617","28","30","0","10","28","10","22","28","28","28","204000","28","28","0","1"
"1","29","29","29","0","29","0","0","1","0","0","29","4040","31","0","0","670400029","29","29","29","0","29","29","200000001","642","29","30","0","10","29","10","22","29","29","29","204000","29","29","0","1"
"1","30","30","30","0","30","0","0","1","0","0","30","4272","32","0","0","670400030","30","30","30","0","30","30","200000001","666","30","30","0","10","30","10","22","30","30","30","204000","30","30","0","1"
"1","31","31","31","0","31","0","0","1","0","0","31","4685","32","0","0","670400031","31","31","31","0","31","31","200000001","694","31","30","0","10","31","10","22","31","31","31","204000","31","31","0","1"
"1","32","32","32","0","32","0","0","1","0","0","32","5099","32","0","0","670400032","32","32","32","0","32","32","200000001","723","32","30","0","10","32","10","23","32","32","32","204000","32","32","0","1"
"1","33","33","33","0","33","0","0","1","0","0","33","5512","32","0","0","670400033","33","33","33","0","33","33","200000001","751","33","30","0","10","33","10","23","33","33","33","204000","33","33","0","1"
"1","34","34","34","0","34","0","0","1","0","0","34","5925","32","0","0","670400034","34","34","34","0","34","34","200000001","779","34","30","0","10","34","10","23","34","34","34","204000","34","34","0","1"
"1","35","35","35","0","35","0","0","1","0","0","35","7661","37","0","0","670400035","35","35","35","0","35","35","200000001","885","35","30","0","10","35","10","27","35","35","35","204000","35","35","0","1"
"1","36","36","36","0","36","0","0","1","0","0","36","9398","42","0","0","670400036","36","36","36","0","36","36","200000001","992","36","30","0","10","36","10","31","36","36","36","204000","36","36","0","1"
"1","37","37","37","0","37","0","0","1","0","0","37","11134","47","0","0","670400037","37","37","37","0","37","37","200000001","1098","37","30","0","10","37","10","35","37","37","37","204000","37","37","0","1"
"1","38","38","38","0","38","0","0","1","0","0","38","12871","52","0","0","670400038","38","38","38","0","38","38","200000001","1204","38","30","0","10","38","10","38","38","38","38","204000","38","38","0","1"
"1","39","39","39","0","39","0","0","1","0","0","39","14607","57","0","0","670400039","39","39","39","0","39","39","200000001","1311","39","30","0","10","39","10","42","39","39","39","204000","39","39","0","1"
"1","40","40","40","0","40","0","0","1","0","0","40","16344","62","0","0","670400040","40","40","40","0","40","40","200000001","1417","40","30","0","10","40","10","46","40","40","40","204000","40","40","0","1"
"1","41","41","41","0","41","0","0","1","0","0","41","18080","66","0","0","670400041","41","41","41","0","41","41","200000001","1523","41","30","0","10","41","10","50","41","41","41","204000","41","41","0","1"
"1","42","42","42","0","42","0","0","1","0","0","42","19817","71","0","0","670400042","42","42","42","0","42","42","200000001","1629","42","30","0","10","42","10","54","42","42","42","204000","42","42","0","1"
"1","43","43","43","0","43","0","0","1","0","0","43","21553","76","0","0","670400043","43","43","43","0","43","43","200000001","1736","43","30","0","10","43","10","58","43","43","43","204000","43","43","0","1"
"1","44","44","44","0","44","0","0","1","0","0","44","23290","81","0","0","670400044","44","44","44","0","44","44","200000001","1842","44","30","0","10","44","10","64","44","44","44","204000","44","44","0","1"
"1","45","45","45","0","45","0","0","1","0","0","45","25026","86","0","0","670400045","45","45","45","0","45","45","200000001","1948","45","30","0","10","45","10","65","45","45","45","204000","45","45","0","1"
"1","46","46","46","0","46","0","0","1","0","0","46","26763","91","0","0","670400046","46","46","46","0","46","46","200000001","2055","46","30","0","10","46","10","69","46","46","46","204000","46","46","0","1"
"1","47","47","47","0","47","0","0","1","0","0","47","28499","96","0","0","670400047","47","47","47","0","47","47","200000001","2161","47","30","0","10","47","10","73","47","47","47","204000","47","47","0","1"
"1","48","48","48","0","48","0","0","1","0","0","48","28950","97","0","0","670400048","48","48","48","0","48","48","200000001","2182","48","30","0","10","48","10","74","48","48","48","204000","48","48","0","1"
"1","49","49","49","0","49","0","0","1","0","0","49","29402","98","0","0","670400049","49","49","49","0","49","49","200000001","2203","49","30","0","10","49","10","74","49","49","49","204000","49","49","0","1"
"1","50","50","50","0","50","0","0","1","0","0","50","29853","99","0","0","670400050","50","50","50","0","50","50","200000001","2224","50","30","0","10","50","10","75","50","50","50","204000","50","50","0","1"
"1","51","51","51","0","51","0","0","1","0","0","51","30304","100","0","0","670400051","51","51","51","0","51","51","200000001","2245","51","30","0","10","51","10","76","51","51","51","204000","51","51","0","1"
