778118de4d99a027cb891297221c91bb944f8d1959d30e0bf91265c64bd8598d,be0a83edcaffeddda713557331378fa9f5b688efb6a393aff5b6df84be20e1f1,497fc75047c82ddfac8f716e45e6314515b9da91d198179752a93be6d2701213,d854722957783cff4b09aadeb3b1cbf79fa2a4e3c4eadf2fec41f32d37b51a51,ee316bd1da47f2521e0ba8d9f814a0c65f2591c1722233b1d1734ddab56dad13,1be53dbb6644d5296905561a2f38151f42e6ae6bbd1d8473e75418834d0cc9bb,e8d86d885e35a6b5dd0fb83a085628372ac1c7dafa4d3916f9540a258eed1ea2,2e0f35a36baf7ba7cf5ff3645d40311ed327099797c135bfcb6c40ef3aad7760,068b1457f0b0e846bba2a846cc64090f078882a8795d90f7ea65a50273134998,54cd0fdb300bf89ebb44b5a23e1a5c3f2be8eb2c142bb081ee36c8574d3dad11,f4eca1ff71f1f182eb769a94d76e2aae6be65940f06bf0ebdfc9186bb4fe13ee,7129047db7220bad945ffba2ed3e7ece3ffa3e91f1977d81481fb9f7750d1069,748a46d0b08fde8ce8bcae9783824137db787e55e74ebacb3e5b8f440a1496f2,123aaffb34cf937678c10db22081fcc6a346711b5c6b2d4a8b3e4faa8d84ba60,f2d2fe03fda29de369b57156a6561a3068671b67c1090ec8900ca8247fce2d67,dca3698ead003dbf224959ffa0424d3c028b84763341ed0bce31c7fa58a092a2,5a0a039237d7707238d1e74830280dc5074c6cf4d570959aa5c42bcc31b23197,ccf45ca90e684c21276b090435bd0d744ffb3e623be55c3fbd2f19802f7eea3d,962a6390006fde2711558d780655d3cc8bd6f23aa1fd61972447c797174e9370
"8680","0","0","11","0","780","38","433","164","21","17","165","0","136","0","17","50","180901","5162"
"9165","0","0","11","0","780","38","537","179","21","18","165","0","171","0","17","50","180901","5735"
"9610","0","0","11","0","780","38","656","197","21","19","165","0","195","0","17","50","180901","6454"
"9935","0","0","11","0","780","38","775","217","21","20","165","0","220","0","17","50","180901","7268"
"10220","0","0","11","0","780","38","906","235","21","21","165","0","244","0","17","50","180901","8192"
"10435","0","0","11","0","780","38","1024","251","21","22","165","0","257","0","17","50","180901","9375"
"10780","0","0","11","0","780","38","1095","275","21","23","165","0","276","0","17","50","180901","10665"
"11140","0","0","11","0","780","38","1178","300","21","24","165","0","301","0","17","50","180901","12026"
"11340","0","0","11","0","780","38","1263","316","21","25","165","0","323","0","17","50","180901","13624"
"12165","0","0","11","0","780","38","1302","322","21","26","165","0","332","0","17","50","180901","15435"
"13410","0","0","11","0","780","38","1326","327","21","27","165","0","339","0","17","50","180901","17331"
"14655","0","0","11","0","780","38","1350","332","21","28","165","0","346","0","17","50","180901","19355"
"15900","0","0","11","0","780","38","1375","337","21","29","165","0","351","0","17","50","180901","21553"
"16620","0","0","11","0","780","38","1410","352","21","30","165","0","366","0","17","50","180901","23850"
"17340","0","0","11","0","780","38","1445","367","21","31","165","0","381","0","17","50","180901","26256"
"18685","0","0","11","0","780","38","1471","372","21","32","165","0","386","0","17","50","180901","28807"
"19810","0","0","11","0","780","38","1504","383","21","33","165","0","397","0","17","50","180901","31464"
"20410","0","0","11","0","780","38","1544","405","21","34","165","0","419","0","17","50","180901","34229"
"21010","0","0","11","0","780","38","1584","427","21","35","165","0","441","0","17","50","180901","37122"
"21610","0","0","11","0","780","38","1624","450","21","36","165","0","464","0","17","50","180901","40115"
"22210","0","0","11","0","780","38","1664","474","21","37","165","0","488","0","17","50","180901","43208"
"22810","0","0","11","0","780","38","1704","498","21","38","165","0","512","0","17","50","180901","46404"
"55","0","0","0","26","50","0","0","0","0","2","0","0","3","0","0","0","181001","0"
"150","0","0","0","94","100","0","0","0","0","3","0","0","7","0","0","0","181001","0"
"270","0","0","0","214","100","0","0","2","0","4","0","0","14","0","0","10","181001","0"
"450","0","0","0","405","100","0","0","2","0","5","0","0","29","0","0","10","181001","0"
"800","0","0","0","634","100","0","0","4","0","6","50","0","42","0","0","10","181001","0"
"1395","0","0","0","894","100","0","0","8","0","7","85","0","56","0","0","15","181001","0"
"1560","0","0","1","1286","100","0","0","10","4","8","120","0","63","0","0","30","181001","0"
"1700","16","0","2","1710","100","0","0","10","9","9","155","0","70","0","0","45","181001","0"
"1970","45","0","4","2175","320","0","0","13","14","10","170","0","75","0","0","45","181001","0"
"2130","90","0","5","2687","540","0","0","13","14","11","186","5","80","0","0","45","181001","0"
"2230","143","0","6","3211","640","0","0","16","14","12","222","11","85","0","0","45","181001","0"
"2370","205","0","6","3744","640","0","0","21","16","13","242","17","92","0","0","45","181001","0"
"2510","281","0","6","4324","760","0","0","25","18","14","272","17","99","0","0","45","181001","0"
"2540","351","0","6","4929","880","0","0","33","22","15","282","17","108","0","0","45","181001","0"
"2570","426","0","6","5602","880","0","0","38","22","16","312","17","116","0","0","45","181001","0"
"2570","498","0","6","6330","880","0","0","42","22","17","342","17","125","0","0","45","181001","0"
"2570","587","0","6","7114","880","0","0","48","22","18","372","17","134","0","0","45","181001","0"
"2570","720","0","6","8002","880","0","0","53","22","19","372","17","141","0","0","45","181001","0"
"2570","877","0","6","8923","880","0","0","63","22","20","372","17","155","0","0","45","181001","0"
"2570","1079","0","6","9942","980","0","0","69","22","21","372","17","163","0","0","45","181001","0"
"2570","1297","0","6","11139","1080","0","0","74","22","22","372","17","170","0","0","45","181001","0"
"2570","1481","0","6","12462","1080","0","0","80","22","23","372","17","186","0","0","45","181001","0"
"2570","1624","0","6","13937","1080","0","0","86","22","24","372","17","203","0","0","45","181001","0"
"2570","1733","0","6","15647","1080","0","0","92","22","25","372","17","211","0","0","45","181001","0"
"3030","1805","0","6","17487","1080","0","0","98","22","26","372","17","220","0","0","45","181001","0"
"3030","1850","0","6","19522","1080","0","0","104","22","27","372","17","228","0","0","45","181001","0"
"3030","1882","0","6","21720","1080","0","0","109","22","28","372","17","233","0","0","45","181001","0"
"3490","1915","0","6","24042","1080","0","0","113","22","29","372","17","237","0","0","45","181001","0"
"3490","1949","0","6","26563","1080","0","0","117","22","30","372","17","241","0","0","45","181001","0"
"3950","1983","0","6","29142","1080","0","0","121","22","31","372","17","245","0","0","45","181001","0"
"3950","2017","0","6","31884","1080","0","0","125","22","32","372","17","249","0","0","45","181001","0"
"4450","2050","0","6","34717","1080","0","0","129","22","33","372","17","253","0","0","45","181001","0"
"4950","2082","0","6","37699","1080","0","0","133","22","34","372","17","257","0","0","45","181001","0"
"4950","2114","0","6","40886","1080","0","0","137","22","35","372","17","261","0","0","45","181001","0"
"4950","2146","0","6","44185","1080","0","0","141","22","36","372","17","265","0","0","45","181001","0"
"5450","2178","0","6","47529","1080","0","0","146","22","37","372","17","270","0","0","45","181001","0"
"5950","2210","0","6","50977","1080","0","0","151","22","38","372","17","275","0","0","45","181001","0"
"65","0","0","0","0","100","0","0","3","0","2","0","0","2","0","0","0","181101","10"
"275","0","0","0","0","200","0","0","6","0","3","0","0","4","0","0","0","181101","55"
"820","0","0","0","0","250","0","0","12","0","4","0","0","7","0","0","0","181101","136"
"1520","0","0","0","0","250","0","0","21","0","5","10","0","16","0","0","5","181101","249"
"2645","0","0","0","0","250","0","0","31","0","6","10","0","29","0","0","5","181101","393"
"3310","0","0","0","0","620","0","0","45","0","7","10","0","45","0","0","5","181101","609"
"4180","0","0","0","0","975","0","0","61","4","8","10","0","61","0","6","5","181101","810"
"5030","0","0","0","20","975","0","15","79","14","9","50","0","86","0","6","5","181101","990"
"6060","0","0","0","30","1435","5","25","101","23","10","50","0","115","0","6","5","181101","1165"
"7160","0","0","2","30","1435","5","39","129","25","11","50","0","138","0","6","15","181101","1404"
"8000","0","0","4","30","1535","8","56","161","25","12","50","0","168","0","6","35","181101","1619"
"8480","0","0","4","30","1735","14","71","200","28","13","50","0","196","0","6","37","181101","1892"
"8760","0","0","4","30","1835","14","95","232","28","14","58","0","221","0","6","39","181101","2290"
"9070","0","0","4","30","1935","14","123","264","28","15","58","0","249","0","6","39","181101","2705"
"9430","0","0","4","30","2085","14","147","309","28","16","58","0","293","0","6","39","181101","3003"
"9880","0","0","4","30","2135","14","177","347","28","17","58","0","344","0","9","39","181101","3323"
"10230","0","0","4","30","2135","14","226","391","28","18","58","0","382","0","14","39","181101","3749"
"10460","0","0","4","30","2230","14","287","434","28","19","58","0","427","0","14","39","181101","4285"
"10625","0","0","4","30","2325","14","325","486","28","20","58","0","483","0","14","39","181101","4838"
"10865","0","0","4","30","2325","14","371","540","28","21","58","0","527","0","14","39","181101","5530"
"11630","0","0","4","30","2325","14","405","601","28","22","78","0","582","0","14","39","181101","6243"
"12540","0","0","4","30","2325","14","435","679","28","23","98","0","655","0","14","39","181101","6934"
"13640","0","0","4","30","2325","14","467","777","28","24","98","0","744","0","14","39","181101","7550"
"14920","0","0","4","30","2325","14","511","856","28","25","98","0","816","0","14","39","181101","8518"
"17415","0","0","4","30","2325","14","544","923","28","26","98","0","888","0","14","39","181101","9564"
"20725","0","0","4","30","2325","14","562","988","28","27","98","0","957","0","14","39","181101","10662"
"24365","0","0","4","30","2325","14","571","1058","28","28","98","0","1027","0","14","39","181101","11828"
"27055","0","0","4","30","2325","14","599","1074","28","29","98","0","1043","0","14","39","181101","13797"
"31440","0","0","4","30","2325","14","608","1152","28","30","98","0","1121","0","14","39","181101","15113"
"36050","0","0","4","30","2325","14","617","1233","28","31","98","0","1202","0","14","39","181101","16485"
"41065","0","0","4","30","2325","14","626","1316","28","32","98","0","1285","0","14","39","181101","17902"
"46645","0","0","4","30","2325","14","635","1401","28","33","98","0","1370","0","14","39","181101","19383"
"52885","0","0","4","30","2325","14","644","1487","28","34","98","0","1456","0","14","39","181101","20928"
"59685","0","0","4","30","2325","14","653","1574","28","35","98","0","1543","0","14","39","181101","22548"
"66895","0","0","4","30","2325","14","662","1662","28","36","98","0","1631","0","14","39","181101","24224"
"74500","0","0","4","30","2325","14","671","1751","28","37","98","0","1720","0","14","39","181101","25956"
"82445","0","0","4","30","2325","14","680","1841","28","38","98","0","1810","0","14","39","181101","27744"
"110","0","0","0","0","25","0","0","2","0","2","0","0","0","0","0","0","181201","25"
"380","0","0","0","0","75","0","0","5","0","3","0","0","1","0","0","0","181201","76"
"845","0","0","0","0","105","0","0","9","0","4","5","0","2","0","0","0","181201","181"
"1385","0","0","0","0","105","0","0","14","0","5","25","0","4","0","3","10","181201","330"
"2250","0","0","0","0","195","0","0","25","0","6","40","0","6","0","3","10","181201","540"
"3220","0","0","0","0","665","0","0","37","0","7","40","0","8","0","3","10","181201","787"
"4110","0","0","0","0","900","0","0","45","0","8","55","0","10","0","3","10","181201","1119"
"4665","0","0","0","0","900","0","20","54","9","9","95","0","12","0","3","10","181201","1512"
"4875","0","0","5","0","900","0","50","60","18","10","110","0","18","0","3","20","181201","1968"
"5295","0","0","7","0","900","13","98","64","22","11","110","0","23","0","5","30","181201","2431"
"6045","0","0","9","0","900","29","130","70","25","12","110","0","27","0","5","30","181201","2916"
"6575","0","0","9","0","900","45","163","76","25","13","143","0","33","0","5","30","181201","3446"
"6995","0","0","9","0","900","48","214","81","25","14","176","0","37","0","5","30","181201","4064"
"7355","0","0","9","0","900","48","280","87","25","15","196","0","43","0","5","30","181201","4715"
"7655","0","0","9","0","900","51","374","95","25","16","196","0","45","0","5","30","181201","5417"
"7905","0","0","9","0","900","54","472","101","25","17","196","0","49","0","5","30","181201","6166"
"8250","0","0","9","0","900","54","610","104","25","18","196","0","54","0","5","30","181201","6984"
"8635","0","0","9","0","900","54","745","113","25","19","196","0","61","0","5","30","181201","7870"
"9115","0","0","9","0","900","54","885","126","25","20","196","0","66","0","5","30","181201","8852"
"9475","0","0","9","0","900","54","1036","132","25","21","196","0","71","0","5","30","181201","9978"
"9745","0","0","9","0","900","54","1180","143","25","22","196","0","79","0","5","30","181201","11262"
"10130","0","0","9","0","900","54","1269","148","25","23","196","0","87","0","5","30","181201","12726"
"11100","0","0","9","0","900","54","1346","148","25","24","196","0","87","0","5","30","181201","14310"
"11470","0","0","9","0","900","54","1423","154","25","25","196","0","96","0","5","30","181201","16045"
"12395","0","0","9","0","900","54","1480","154","25","26","196","0","96","0","5","30","181201","17952"
"13215","0","0","9","0","900","54","1516","159","25","27","196","0","103","0","5","30","181201","19933"
"14340","0","0","9","0","900","54","1543","159","25","28","196","0","103","0","5","30","181201","22073"
"15260","0","0","9","0","900","54","1571","164","25","29","196","0","108","0","5","30","181201","24351"
"15860","0","0","9","0","900","54","1600","169","25","30","196","0","113","0","5","30","181201","26814"
"16985","0","0","9","0","900","54","1629","169","25","31","196","0","113","0","5","30","181201","29378"
"17685","0","0","9","0","900","54","1658","175","25","32","196","0","119","0","5","30","181201","32041"
"18855","0","0","9","0","900","54","1686","181","25","33","196","0","125","0","5","30","181201","34798"
"19755","0","0","9","0","900","54","1713","187","25","34","196","0","131","0","5","30","181201","37735"
"21025","0","0","9","0","900","54","1740","193","25","35","196","0","137","0","5","30","181201","40778"
"21925","0","0","9","0","900","54","1767","200","25","36","196","0","144","0","5","30","181201","43964"
"23245","0","0","9","0","900","54","1794","207","25","37","196","0","151","0","5","30","181201","47214"
"24565","0","0","9","0","900","54","1821","214","25","38","196","0","158","0","5","30","181201","50574"
"0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","400401","0"
"0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","400401","0"
