ca55c9eed091ee562053b02cd508f31e5efa42c225a564d282241527e5cb5e71,66c9d81d1a92622c491f0a7f808e1af0008e802ce0ec9914ca44231d5df78c0b,710617797ccc5cc413403ca63390940859caeaf84bf9bf1f20e28cf969f2487c,1c236f9579f532f46748daf10afc34a94885e3fb203129bc9474ef6421294665,4e9df12c6515bf1f668ff50b1a4c8ab66b8bb7c1ebfaa9cc509ef68ff2bd0f24,f185d2fc493d86d82e3eb94020c404f9c0634ca47f83934a99380b1a1942e5c8,2283b5b631ab7b767890304588cbbb1bf2f05eb61f74614dd20c777d4e493da7,f6812abc63372d818a7cb127d5704d0674a8ecfb904baed2682804a03e960a41,5567bb8bf22b0812ffaf0c7f1e59403190cdcc71c14b4e5549daad1e07dbc4c2,50edd8f64cd8c2586d277be833d86eaa20f98442ae5ebd9beae1f975a3217bd8,93c4c39612bd2d98ad95382bf1c5c820b77ebd743080980717460897e28cac42,ffc630ad854bf8bf9f564af094e16ac1090a608b9c9a4b6f36a6b3287f29a569,a7329a813db91984d7c394f9170fc26fa278884f16f2b2ed0d29a5f05b965298,5ab507105e2b9dd75161f611b95b70aba62651c2a055006d520034c752471eed,e3e9820dd133f7de92b8752fea3103afd43a098c2a70140b53f7c79e3244e45a,bc04ae879054961f5b011845640b93dc6c95bd9dc1bc0321bace29ba1b87c364,4fcc2cb8ac7f099281812306b2ff6f763a06ab4becb96d2cedc6f144de0760ca,5008109578c10a25f5b1097ece0d03a5705e1b1c86c14796d46e93a6fc50c9f0,3cdfdbe259427930162c6f7ce1bc98f75ac329180b896b662a81a7d73d3f5bdc,16a75ead3adcc4e7ab762d068a235ac0922c801294f45e984b58d421ce784724,747069f67410a32b43a92ce383f5915a34bb2936dfbf1414306b5fe854e1ea22,f82a126bfb5f326507b26688a58c921917b023a2875776cea28ba26c2cbe45d6,1edb2c45567b2a027e8d8cd74af6ca326cee4e66fb8a2c2ab880f215b252993b,01d4ee9f25e26c9d8270782b05c75ade69e886ecd91d5ce4f41e4687dec672bf,36b886029ef30135f68e5453fd9625828041bd95cb0380807b5ac0405660c437,547f7cab2f61b7d771f95bbe5ddc3a169f6b5e16963da7b01c09e2db43fe4a20,48362fe1e4dc970a211aa53e4b51791acf126b6f23d836b899fe36e9614c772c,33f84e61d18933c8ef2ba9cc23e5ff7d0702f4c7aadb347c3ea0ffbd83742597,076559c9321600f974b2f8ad02b666eb4e359a09b461e3cfbc85df6f881d0406,68c9e60b014f8add7c5c28a9b7474512f36cd4722c687da674ba85df6122ee00,5e6465d7862092d3bce54ad4b0147481e1b7aa3a63e0be86f1e3f235c9e6cbb5,9ed717e4632e40750a752fab1db60a94d7e249b3abc6ca8cc20460943acbad35,538d4e5f7b23b15f8707f459e9212ce402b40d4c24a1749493b1ab6643e78136,4da40679e965ec1d7a7fd2152ebf7e76ff20916fbe7839f07f3a45b38346e83c,1780717f463555241393f22549d7c2adeda81445c733719c98784e6f2ef3b885,0c8aeea2d9e76194624d015207e6f68461156890a75608b65d500a801647171c,fbdc3b22ca2e634eae617d880d282ae663de7f5ec40524f8e6ee5ac622965ebc,e2ff133190825b14e4867551fc2955d74a7af71926b46fe6fb3265f8faa64fc7,13a182bfbff1650d909940eaec2738ea500e5b1a68fbaef8f633962db18a6329,bcf9015124a9900732860bbc6634578e85dad83c112647050ae11803a09d4087
"0","3746","29","27","29","29","29","30","204400","29","0","0","1","0","29","29","0","19","0","249","29","200000006","10","0","29","29","29","0","29","0","29","29","0","29","620440029","10","29","1","29","1"
"0","3890","30","28","30","30","30","30","204400","30","0","0","1","0","30","30","0","20","0","315","30","200000006","10","0","30","30","30","0","30","0","30","30","0","30","620440030","10","30","1","30","1"
"0","3890","31","28","31","31","31","30","204400","31","0","0","1","0","31","31","0","20","0","315","31","200000006","10","0","31","31","31","0","31","0","31","31","0","31","620440031","10","31","1","31","1"
"0","4470","32","28","32","32","32","30","204400","32","0","0","1","0","32","32","0","20","0","344","32","200000006","10","0","32","32","32","0","32","0","32","32","0","32","620440032","10","32","1","32","1"
"0","5051","33","28","33","33","33","30","204400","33","0","0","1","0","33","33","0","21","0","372","33","200000006","10","0","33","33","33","0","33","0","33","33","0","33","620440033","10","33","1","33","1"
"0","5631","34","28","34","34","34","30","204400","34","0","0","1","0","34","34","0","21","0","401","34","200000006","10","0","34","34","34","0","34","0","34","34","0","34","620440034","10","34","1","34","1"
"0","6574","35","28","35","35","35","30","204400","35","0","0","1","0","35","35","0","21","0","433","35","200000006","10","0","35","35","35","0","35","0","35","35","0","35","620440035","10","35","1","35","1"
"0","7073","36","30","36","36","36","30","204400","36","0","0","1","0","36","36","0","23","0","481","36","200000006","10","0","36","36","36","0","36","0","36","36","0","36","620440036","10","36","1","36","1"
"0","7571","37","33","37","37","37","30","204400","37","0","0","1","0","37","37","0","24","0","528","37","200000006","10","0","37","37","37","0","37","0","37","37","0","37","620440037","10","37","1","37","1"
"0","8070","38","35","38","38","38","30","204400","38","0","0","1","0","38","38","0","26","0","576","38","200000006","10","0","38","38","38","0","38","0","38","38","0","38","620440038","10","38","1","38","1"
"0","8569","39","38","39","39","39","30","204400","39","0","0","1","0","39","39","0","27","0","623","39","200000006","10","0","39","39","39","0","39","0","39","39","0","39","620440039","10","39","1","39","1"
"0","9068","40","40","40","40","40","30","204400","40","0","0","1","0","40","40","0","29","0","671","40","200000006","10","0","40","40","40","0","40","0","40","40","0","40","620440040","10","40","1","40","1"
"0","9566","41","43","41","41","41","30","204400","41","0","0","1","0","41","41","0","30","0","718","41","200000006","10","0","41","41","41","0","41","0","41","41","0","41","620440041","10","41","1","41","1"
"0","10065","42","45","42","42","42","30","204400","42","0","0","1","0","42","42","0","32","0","766","42","200000006","10","0","42","42","42","0","42","0","42","42","0","42","620440042","10","42","1","42","1"
"0","10202","43","47","43","43","43","30","204400","43","0","0","1","0","43","43","0","32","0","780","43","200000006","10","0","43","43","43","0","43","0","43","43","0","43","620440043","10","43","1","43","1"
"0","10338","44","49","44","44","44","30","204400","44","0","0","1","0","44","44","0","33","0","794","44","200000006","10","0","44","44","44","0","44","0","44","44","0","44","620440044","10","44","1","44","1"
"0","10475","45","51","45","45","45","30","204400","45","0","0","1","0","45","45","0","33","0","808","45","200000006","10","0","45","45","45","0","45","0","45","45","0","45","620440045","10","45","1","45","1"
"0","10611","46","53","46","46","46","30","204400","46","0","0","1","0","46","46","0","34","0","822","46","200000006","10","0","46","46","46","0","46","0","46","46","0","46","620440046","10","46","1","46","1"
"0","13149","47","63","47","47","47","30","204400","47","0","0","1","0","47","47","0","38","0","1110","47","200000006","10","0","47","47","47","0","47","0","47","47","0","47","620440047","10","47","1","47","1"
"0","13202","48","63","48","48","48","30","204400","48","0","0","1","0","48","48","0","38","0","1170","48","200000006","10","0","48","48","48","0","48","0","48","48","0","48","620440048","10","48","1","48","1"
"0","13202","49","69","49","49","49","30","204400","49","0","0","1","0","49","49","0","40","0","1170","49","200000006","10","0","49","49","49","0","49","0","49","49","0","49","620440049","10","49","1","49","1"
"0","13202","50","75","50","50","50","30","204400","50","0","0","1","0","50","50","0","43","0","1170","50","200000006","10","0","50","50","50","0","50","0","50","50","0","50","620440050","10","50","1","50","1"
"0","13734","51","76","51","51","51","30","204400","51","0","0","1","0","51","51","0","43","0","1177","51","200000006","10","0","51","51","51","0","51","0","51","51","0","51","620440051","10","51","1","51","1"
"0","14266","52","76","52","52","52","30","204400","52","0","0","1","0","52","52","0","43","0","1185","52","200000006","10","0","52","52","52","0","52","0","52","52","0","52","620440052","10","52","1","52","1"
"0","14798","53","77","53","53","53","30","204400","53","0","0","1","0","53","53","0","43","0","1193","53","200000006","10","0","53","53","53","0","53","0","53","53","0","53","620440053","10","53","1","53","1"
"0","15330","54","77","54","54","54","30","204400","54","0","0","1","0","54","54","0","43","0","1201","54","200000006","10","0","54","54","54","0","54","0","54","54","0","54","620440054","10","54","1","54","1"
"0","16301","55","77","55","55","55","30","204400","55","0","0","1","0","55","55","0","43","0","1248","55","200000006","10","0","55","55","55","0","55","0","55","55","0","55","620440055","10","55","1","55","1"
"0","18731","56","77","56","56","56","30","204400","56","0","0","1","0","56","56","0","43","0","1318","56","200000006","10","0","56","56","56","0","56","0","56","56","0","56","620440056","10","56","1","56","1"
"0","21160","57","77","57","57","57","30","204400","57","0","0","1","0","57","57","0","43","0","1388","57","200000006","10","0","57","57","57","0","57","0","57","57","0","57","620440057","10","57","1","57","1"
"0","21160","58","80","58","58","58","30","204400","58","0","0","1","0","58","58","0","45","0","1499","58","200000006","10","0","58","58","58","0","58","0","58","58","0","58","620440058","10","58","1","58","1"
"0","23904","59","80","59","59","59","30","204400","59","0","0","1","0","59","59","0","45","0","1579","59","200000006","10","0","59","59","59","0","59","0","59","59","0","59","620440059","10","59","1","59","1"
"0","23904","60","83","60","60","60","30","204400","60","0","0","1","0","60","60","0","47","0","1706","60","200000006","10","0","60","60","60","0","60","0","60","60","0","60","620440060","10","60","1","60","1"
"0","27004","61","83","61","61","61","30","204400","61","0","0","1","0","61","61","0","47","0","1797","61","200000006","10","0","61","61","61","0","61","0","61","61","0","61","620440061","10","61","1","61","1"
"0","27302","62","85","62","62","62","30","204400","62","0","0","1","0","62","62","0","50","0","1881","62","200000006","10","0","62","62","62","0","62","0","62","62","0","62","620440062","10","62","1","62","1"
"0","27600","63","86","63","63","63","30","204400","63","0","0","1","0","63","63","0","52","0","1965","63","200000006","10","0","63","63","63","0","63","0","63","63","0","63","620440063","10","63","1","63","1"
"0","27899","64","88","64","64","64","30","204400","64","0","0","1","0","64","64","0","55","0","2049","64","200000006","10","0","64","64","64","0","64","0","64","64","0","64","620440064","10","64","1","64","1"
"0","28197","65","90","65","65","65","30","204400","65","0","0","1","0","65","65","0","58","0","2132","65","200000006","10","0","65","65","65","0","65","0","65","65","0","65","620440065","10","65","1","65","1"
"0","28495","66","91","66","66","66","30","204400","66","0","0","1","0","66","66","0","60","0","2216","66","200000006","10","0","66","66","66","0","66","0","66","66","0","66","620440066","10","66","1","66","1"
"0","28793","67","93","67","67","67","30","204400","67","0","0","1","0","67","67","0","63","0","2300","67","200000006","10","0","67","67","67","0","67","0","67","67","0","67","620440067","10","67","1","67","1"
"0","29092","68","94","68","68","68","30","204400","68","0","0","1","0","68","68","0","66","0","2384","68","200000006","10","0","68","68","68","0","68","0","68","68","0","68","620440068","10","68","1","68","1"
"0","29390","69","96","69","69","69","30","204400","69","0","0","1","0","69","69","0","68","0","2468","69","200000006","10","0","69","69","69","0","69","0","69","69","0","69","620440069","10","69","1","69","1"
"0","29688","70","98","70","70","70","30","204400","70","0","0","1","0","70","70","0","71","0","2552","70","200000006","10","0","70","70","70","0","70","0","70","70","0","70","620440070","10","70","1","70","1"
"0","29986","71","99","71","71","71","30","204400","71","0","0","1","0","71","71","0","74","0","2636","71","200000006","10","0","71","71","71","0","71","0","71","71","0","71","620440071","10","71","1","71","1"
"0","904","1","5","1","1","1","30","205300","1","0","0","1","0","1","1","0","6","0","31","1","200000010","10","0","1","1","1","0","1","0","1","1","0","1","620530001","10","1","1","1","1"
"0","924","2","7","2","2","2","30","205300","2","0","0","1","0","2","2","0","15","0","31","2","200000010","10","0","2","2","2","0","2","0","2","2","0","2","620530002","10","2","1","2","1"
"0","942","3","12","3","3","3","30","205300","3","0","0","1","0","3","3","0","9","0","35","3","200000010","10","0","3","3","3","0","3","0","3","3","0","3","620530003","10","3","1","3","1"
"0","1034","4","12","4","4","4","30","205300","4","0","0","1","0","4","4","0","9","0","40","4","200000010","10","0","4","4","4","0","4","0","4","4","0","4","620530004","10","4","1","4","1"
"0","1313","5","17","5","5","5","30","205300","5","0","0","1","0","5","5","0","13","0","49","5","200000010","10","0","5","5","5","0","5","0","5","5","0","5","620530005","10","5","1","5","1"
"0","1582","6","20","6","6","6","30","205300","6","0","0","1","0","6","6","0","13","0","109","6","200000010","10","0","6","6","6","0","6","0","6","6","0","6","620530006","10","6","1","6","1"
"0","1701","7","20","7","7","7","30","205300","7","0","0","1","0","7","7","0","13","0","138","7","200000010","10","0","7","7","7","0","7","0","7","7","0","7","620530007","10","7","1","7","1"
"0","1820","8","21","8","8","8","30","205300","8","0","0","1","0","8","8","0","14","0","167","8","200000010","10","0","8","8","8","0","8","0","8","8","0","8","620530008","10","8","1","8","1"
"0","1938","9","21","9","9","9","30","205300","9","0","0","1","0","9","9","0","14","0","196","9","200000010","10","0","9","9","9","0","9","0","9","9","0","9","620530009","10","9","1","9","1"
"0","2057","10","22","10","10","10","30","205300","10","0","0","1","0","10","10","0","15","0","225","10","200000010","10","0","10","10","10","0","10","0","10","10","0","10","620530010","10","10","1","10","1"
"0","2412","11","22","11","11","11","30","205300","11","0","0","1","0","11","11","0","15","0","252","11","200000010","10","0","11","11","11","0","11","0","11","11","0","11","620530011","10","11","1","11","1"
"0","2766","12","23","12","12","12","30","205300","12","0","0","1","0","12","12","0","16","0","279","12","200000010","10","0","12","12","12","0","12","0","12","12","0","12","620530012","10","12","1","12","1"
"0","3121","13","34","13","13","13","30","205300","13","0","0","1","0","13","13","0","22","0","320","13","200000010","10","0","13","13","13","0","13","0","13","13","0","13","620530013","10","13","1","13","1"
"0","3362","14","35","14","14","14","30","205300","14","0","0","1","0","14","14","0","23","0","339","14","200000010","10","0","14","14","14","0","14","0","14","14","0","14","620530014","10","14","1","14","1"
"0","3602","15","36","15","15","15","30","205300","15","0","0","1","0","15","15","0","23","0","358","15","200000010","10","0","15","15","15","0","15","0","15","15","0","15","620530015","10","15","1","15","1"
"0","3842","16","37","16","16","16","30","205300","16","0","0","1","0","16","16","0","23","0","376","16","200000010","10","0","16","16","16","0","16","0","16","16","0","16","620530016","10","16","1","16","1"
"0","4083","17","38","17","17","17","30","205300","17","0","0","1","0","17","17","0","24","0","395","17","200000010","10","0","17","17","17","0","17","0","17","17","0","17","620530017","10","17","1","17","1"
"0","4323","18","38","18","18","18","30","205300","18","0","0","1","0","18","18","0","24","0","414","18","200000010","10","0","18","18","18","0","18","0","18","18","0","18","620530018","10","18","1","18","1"
"0","4564","19","39","19","19","19","30","205300","19","0","0","1","0","19","19","0","25","0","432","19","200000010","10","0","19","19","19","0","19","0","19","19","0","19","620530019","10","19","1","19","1"
"0","4804","20","40","20","20","20","30","205300","20","0","0","1","0","20","20","0","25","0","451","20","200000010","10","0","20","20","20","0","20","0","20","20","0","20","620530020","10","20","1","20","1"
"0","5045","21","41","21","21","21","30","205300","21","0","0","1","0","21","21","0","25","0","469","21","200000010","10","0","21","21","21","0","21","0","21","21","0","21","620530021","10","21","1","21","1"
"0","5285","22","42","22","22","22","30","205300","22","0","0","1","0","22","22","0","26","0","488","22","200000010","10","0","22","22","22","0","22","0","22","22","0","22","620530022","10","22","1","22","1"
"0","5785","23","45","23","23","23","30","205300","23","0","0","1","0","23","23","0","28","0","527","23","200000010","10","0","23","23","23","0","23","0","23","23","0","23","620530023","10","23","1","23","1"
"0","6285","24","49","24","24","24","30","205300","24","0","0","1","0","24","24","0","31","0","565","24","200000010","10","0","24","24","24","0","24","0","24","24","0","24","620530024","10","24","1","24","1"
"0","6785","25","53","25","25","25","30","205300","25","0","0","1","0","25","25","0","33","0","604","25","200000010","10","0","25","25","25","0","25","0","25","25","0","25","620530025","10","25","1","25","1"
"0","7285","26","57","26","26","26","30","205300","26","0","0","1","0","26","26","0","35","0","642","26","200000010","10","0","26","26","26","0","26","0","26","26","0","26","620530026","10","26","1","26","1"
"0","7785","27","61","27","27","27","30","205300","27","0","0","1","0","27","27","0","38","0","681","27","200000010","10","0","27","27","27","0","27","0","27","27","0","27","620530027","10","27","1","27","1"
"0","8285","28","65","28","28","28","30","205300","28","0","0","1","0","28","28","0","40","0","719","28","200000010","10","0","28","28","28","0","28","0","28","28","0","28","620530028","10","28","1","28","1"
"0","8785","29","69","29","29","29","30","205300","29","0","0","1","0","29","29","0","42","0","758","29","200000010","10","0","29","29","29","0","29","0","29","29","0","29","620530029","10","29","1","29","1"
"0","9827","30","70","30","30","30","30","205300","30","0","0","1","0","30","30","0","44","0","822","30","200000010","10","0","30","30","30","0","30","0","30","30","0","30","620530030","10","30","1","30","1"
"0","10869","31","72","31","31","31","30","205300","31","0","0","1","0","31","31","0","46","0","886","31","200000010","10","0","31","31","31","0","31","0","31","31","0","31","620530031","10","31","1","31","1"
"0","11911","32","73","32","32","32","30","205300","32","0","0","1","0","32","32","0","48","0","950","32","200000010","10","0","32","32","32","0","32","0","32","32","0","32","620530032","10","32","1","32","1"
"0","12953","33","75","33","33","33","30","205300","33","0","0","1","0","33","33","0","50","0","1014","33","200000010","10","0","33","33","33","0","33","0","33","33","0","33","620530033","10","33","1","33","1"
"0","13995","34","76","34","34","34","30","205300","34","0","0","1","0","34","34","0","52","0","1078","34","200000010","10","0","34","34","34","0","34","0","34","34","0","34","620530034","10","34","1","34","1"
"0","15038","35","78","35","35","35","30","205300","35","0","0","1","0","35","35","0","54","0","1142","35","200000010","10","0","35","35","35","0","35","0","35","35","0","35","620530035","10","35","1","35","1"
"0","16080","36","80","36","36","36","30","205300","36","0","0","1","0","36","36","0","56","0","1207","36","200000010","10","0","36","36","36","0","36","0","36","36","0","36","620530036","10","36","1","36","1"
"0","17122","37","81","37","37","37","30","205300","37","0","0","1","0","37","37","0","58","0","1271","37","200000010","10","0","37","37","37","0","37","0","37","37","0","37","620530037","10","37","1","37","1"
