006fb82ebff786a761caefbc6b949a3c95cb927c958f52b393b2967551aafbf4,c971d7cd6923ba013ed5f7d582c30385cdf91438032ce25396aff973aa320e4f,7a7075ea4c04c35efb375fe95494d6ad2f9d92c322c97e8f050d136f2569d356,39c556dccfb5e0dd036a5165cdc4b835e26f35705c89565bd3c47bcf53a5272e,d988096e28cf18d1da73570b5858241d8459a9bb9ede3e93b6219cb0734b381a,4fc17c1bc632d0a17fda73719828b468eb8dfcbee77013235af6d377c8bc9307,d1763208e1e40e4dab153e7fac8a5480fd4b07d6544549f18cbfa6370b87f43d,33294b66c305e03978e9dbd6f36b4160fede96040d26d7cb74f6ec39152f909c,cfdc7f796580dbb3f2d3c4bf96151e9e33145289407cb7db6674c985aaa582a8,0fb7f83e53824a78ccc9fc8c87db6337666d1c68073ff3da4c7397b366d3aad7,4da9ba9bf0087d9c0d604ad470ba962158a3f6d4ede97afe16ccad0bca9b8162
"946","19460030","","1000","","8.64253393665158","33","","","-180","122411"
"946","19460031","","0","","","93","","","","3"
"946","19460032","0.1","46_hiyori_flutterKick_handWave","1","46_hiyori_flutterKick_handWave_loop","3","","0.1","0","122411"
"946","19460033","","vo_fpc_30605","","0","21","","","","vo_fpc"
"946","19460034","0","啊，哈囉──！","0","1","11","1","0","10","122411"
"946","19460035","","0","","","93","","","","2"
"946","19460036","0.1","46_tamaki_handwave","1","46_tamaki_handwave_loop","3","","0.1","","107911"
"946","19460037","0.1","46_kyaru_idle_smile","1","46_kyaru_idle_smile_loop","3","","0.1","","107811"
"946","19460038","","0","","","93","","","","1.5"
"946","19460039","","vo_fpc_30606","","0","21","","","","vo_fpc"
"946","19460040","0","哈囉──\n不過，當然還是有例外啦喵。","0","1","11","1","0","5","107911"
"946","19460041","","","","","91","","","","0"
"946","19460042","0.1","46_tamaki_talk2","1","46_tamaki_talk2_loop","3","","0.1","0","107911"
"946","19460043","","vo_fpc_30607","","0","21","","","","vo_fpc"
"946","19460044","0","是啊。\n……話說回來，她還真有精神呢。","0","1","11","0.5","0","6","107811"
"946","19460045","","","","","91","","","","0"
"946","19460046","0.1","46_kyaru_idle_normal","1","46_kyaru_idle_normal_loop","3","","0.1","0","107811"
"946","19460047","","0","","","93","","","","0.5"
"946","19460048","","0","","","32","","","","115"
"946","19460049","","0","","","32","","","","122411"
"946","19460050","","-910","","0","2","","","-180","122411"
"946","19460051","","-910","","0","33","","","-180","115"
"946","19460052","","1000","","4.80140774258421","2","","","-180","122411"
"946","19460053","","1000","","4.80140774258421","33","","","-180","115"
"946","19460054","","1","","","32","","","","115"
"946","19460055","0.1","46_hiyori_flutterKickFast","","","3","","","1","122411"
"946","19460056","","0","","","93","","","","1.5"
"946","19460057","","vo_fpc_30608","","0","21","","","","vo_fpc"
"946","19460058","0","哇──！","0","1","11","1","0","15","122411"
"946","19460059","","0","","","93","","","","0.766666666666667"
"946","19460060","","0","","","93","","","","1.5"
"946","19460061","","","","","91","","","","19460052"
"946","19460062","0.1","46_tamaki_talk3","1","46_tamaki_talk3_loop","3","","0.1","","107911"
"946","19460063","","vo_fpc_30609","","0","21","","","","vo_fpc"
"946","19460064","0","……咦？這個泳池\n應該相當地長才對喵。","0","1","11","0.5","0","7","107911"
"946","19460065","","","","","91","","","","0"
"946","19460066","0.1","46_kyaru_idle_normal2","1","46_kyaru_idle_normal2_loop","3","","0.1","0","107811"
"946","19460067","","0","","","32","","","","115"
"946","19460068","","-910","","0","2","","","-180","122411"
"946","19460069","","-910","","0","33","","","-180","115"
"946","19460070","","1000","","2.1606334841629","2","","","-180","122411"
"946","19460071","","1000","","2.1606334841629","33","","","-180","115"
"946","19460072","","1","","","32","","","","115"
"946","19460073","1","se_10053800_946_hiyori","","","23","","","0","se_10053800"
"946","19460074","","0","","","93","","","","0.5"
"946","19460075","","vo_fpc_30610","","0","21","","","","vo_fpc"
"946","19460076","0","哇──！","0","1","11","1","0","27","122411"
"946","19460077","","0","","","93","","","","0.65"
"946","19460078","","0","","","93","","","","1.5"
"946","19460079","0.1","46_kyaru_surprise","1","46_kyaru_surprise_loop","3","","0.1","0","107811"
"946","19460080","0.1","46_tamaki_talk4","1","46_tamaki_talk4_loop","3","","0.1","","107911"
"946","19460081","","vo_fpc_30611","","0","21","","","","vo_fpc"
"946","19460082","0","她剛剛才剛通過這裡吧？\n是游得多快啊！？","0","1","11","0.5","0","7","107811"
"946","19460083","","","","","91","","","","0"
"946","19460084","","0","","","32","","","","115"
"946","19460085","","-910","","0","2","","","-180","122411"
"946","19460086","","-910","","0","33","","","-180","115"
"946","19460087","","1000","","2.1606334841629","2","","","-180","122411"
"946","19460088","","1000","","2.1606334841629","33","","","-180","115"
"946","19460089","","1","","","32","","","","115"
"946","19460090","1","se_10053800_946_hiyori","","","23","","","0","se_10053800"
"946","19460091","","0","","","93","","","","0.5"
"946","19460092","","vo_fpc_30612","","0","21","","","","vo_fpc"
"946","19460093","0","好──好玩！","0","1","11","1","0","20","122411"
"946","19460094","","0","","","93","","","","0.8"
"946","19460095","","0","","","93","","","","1.5"
"946","19460096","0.1","46_cmn_run","","","3","","","1","107911"
"946","19460097","0.1","46_cmn_run","","","3","","","1","107811"
"946","19460098","","800","","2.8657616892911","2","","","-15","107911"
"946","19460099","","800","","3.46907993966818","2","","","-15","107811"
"946","19460100","","","","","91","","","","0"
"947","19470001","1.75","129411","-180","-850","1","cmn_float_r","0","22","1"
"947","19470002","1.75","31","-180","320","5","empty","0","23","3"
"947","19470003","1.75","129511","-125","-1100","1","cmn_float","0","12","1"
"947","19470004","1.75","32","-125","70","5","empty","0","13","3"
"947","19470005","1.75","26","-180","-900","5","47_yuni_float","0","22","26"
"947","19470006","1","61","1","-180","31","","","-820","6"
"947","19470007","0","41","1","-180","31","","","320","4"
"947","19470008","0","1031","1","-180","31","","","320","103"
"947","19470009","0","1241","1","-180","31","","","320","124"
"947","19470010","0","91","1","-180","31","","","320","9"
"947","19470011","1","101","1","-180","31","","","850","10"
"947","19470012","1","62","1","-125","31","","","-1100","6"
"947","19470013","0","42","1","-125","31","","","70","4"
"947","19470014","0","1032","1","-125","31","","","70","103"
"947","19470015","0","1242","1","-125","31","","","70","124"
"947","19470016","0","92","1","-125","31","","","70","9"
"947","19470017","1","102","1","-125","31","","","850","10"
"947","19470018","1","26","1","-180","31","","","-900","102"
"947","19470019","0","1009","1","0","31","","","-975","1009"
"947","19470020","0","1010","1","0","31","","","-310","1010"
"947","19470021","0","1011","1","30","31","","","570","1011"
"947","19470022","1","se_fpc_water_random","","","23","","","1","se_10053800"
"947","19470023","","","","","91","","","","19470021"
"947","19470024","0.1","cmn_float_r","","","3","","","1","129411"
"947","19470025","","320","12","6.88235294117647","2","","","-180","129411"
"947","19470026","","350","12","6.88235294117647","33","","","-180","61"
"947","19470027","","70","12","6.88235294117647","2","","","-125","129511"
"947","19470028","","70","12","6.88235294117647","33","","","-125","62"
"947","19470029","","195","12","6.88235294117647","33","","","0","1009"
"947","19470030","","1","","","32","","","","1009"
"947","19470031","","","","","91","","","","19470025"
"947","19470032","","-280","12","4.55882352941176","2","","","-180","26"
"947","19470033","","-280","12","4.55882352941176","33","","","-180","26"
"947","19470034","","","","","91","","","","19470032"
"947","19470035","","0","","","32","","","","1009"
"947","19470036","","vo_fpc_30701","","0","21","","","","vo_fpc"
"947","19470037","0","流逝的泳池水源源不絕，\n而且那並非原本的水……是嗎。","0","1","11","0.5","0","4","26"
"947","19470038","","","","","91","","","","0"
"947","19470039","","vo_fpc_30702","","0","21","","","","vo_fpc"
"947","19470040","0","喲，各位，玩得天真無邪呢。\n這世界的無常真令我感到虛幻啊。\n講白一點，\n我把羅塞塔弄丟了。","0","1","11","1","0","4","26"
"947","19470041","","","","","91","","","","0"
"947","19470042","0.1","47_chieru_surprise_in","1","47_cmn_surprise_loop","3","","0.1","0","129511"
"947","19470043","","100","12","0.2","33","","","-125","62"
"947","19470044","0.1","47_kuroe_surprise_in","1","47_cmn_surprise_loop","3","","0.1","0","129411"
"947","19470045","","vo_fpc_30703","","0","21","","","","vo_fpc"
"947","19470046","0","喂……\n妳在搞什麼啦，得快去找才行……！","0","1","11","0.5","0","17","129411"
"947","19470047","","","","","91","","","","0"
"947","19470048","0.1","47_cmn_diving_in","1","cmn_swm_diving","3","","0.1","0","129411"
"947","19470049","","0","","","93","","","","0.2"
"947","19470050","","0","","","32","","","","61"
"947","19470051","","1","","","32","","","","1031"
"947","19470052","","1","","","32","","","","91"
"947","19470053","","850","","1.59879336349925","2","","","-180","129411"
"947","19470054","","850","","1.59879336349925","33","","","-180","91"
"947","19470055","0.1","47_cmn_diving_in","1","cmn_swm_diving","3","","0.1","0","129511"
"947","19470056","","0","","","93","","","","0.2"
"947","19470057","","0","","","32","","","","62"
"947","19470058","","1","","","32","","","","1032"
"947","19470059","","1","","","32","","","","92"
"947","19470060","","850","","1.96078431372549","2","","","-125","129511"
"947","19470061","","850","","1.96078431372549","33","","","-125","92"
"947","19470062","","","","","91","","","","19470060"
"947","19470063","","0","","","32","","","","91"
"947","19470064","","0","","","32","","","","92"
"947","19470065","","70","12","2.94117647058824","2","","","-125","129511"
"947","19470066","","70","12","2.94117647058824","33","","","-125","102"
"947","19470067","0.1","cmn_swm_diving_r","","","3","","","1","129511"
"947","19470068","","0","","","93","","","","1"
"947","19470069","","vo_fpc_30704","","0","21","","","","vo_fpc"
"947","19470070","0","有找到嗎？","0","1","11","0.5","0","13","26"
"947","19470071","","0","","","93","","","","0.9"
"947","19470072","","0","","","93","","","","1"
"947","19470073","","","","","91","","","","19470065"
"947","19470074","0.1","47_yuni_surprise_in","1","47_yuni_surprise_loop","3","","0.1","0","26"
"947","19470075","0.1","47_cmn_item_in","1","47_cmn_item_loop","3","","0.1","0","129511"
"947","19470076","0.1","47_cmn_item_in_book","1","47_cmn_item_loop_book","3","","0.1","0","32"
"947","19470077","","0","","","93","","","","0.2"
"947","19470078","","1","","","32","","","","42"
"947","19470079","","1","","","32","","","","1242"
"947","19470080","","0","","","32","","","","102"
"947","19470081","","vo_fpc_30705","","0","21","","","","vo_fpc"
"947","19470082","0","有優妮學姐的書。","0","1","11","1","0","6","129511"
"947","19470083","","0","","","93","","","","1.8"
"947","19470084","","320","12","1.99849170437406","2","","","-180","129411"
"947","19470085","","320","12","1.99849170437406","33","","","-180","101"
"947","19470086","0.1","cmn_swm_diving_r","","","3","","","1","129411"
"947","19470087","","0","","","93","","","","1.5"
"947","19470088","","","","","91","","","","19470084"
"947","19470089","0.1","47_cmn_item_in","1","47_cmn_item_loop","3","","0.1","0","129411"
"947","19470090","0.1","47_cmn_item_in_weapon","1","47_cmn_item_loop_weapon","3","","0.1","0","31"
"947","19470091","","0","","","93","","","","0.2"
"947","19470092","","1","","","32","","","","41"
"947","19470093","","1","","","32","","","","1241"
"947","19470094","","0","","","32","","","","101"
"947","19470095","","vo_fpc_30706","","0","21","","","","vo_fpc"
"947","19470096","0","有優妮學姐的斧頭還是長槍。","0","1","11","1","70","7","129411"
"947","19470097","","","","","91","","","","0"
"947","19470098","","1","","","32","","","","1011"
"947","19470099","","vo_fpc_30707","","0","21","","","","vo_fpc"
"947","19470100","730","砰～！\n警告優妮博士！\n泳池並不是垃圾桶！","0","1","11","1","140","5","26"
"947","19470101","","0","","","93","","","","5.25"
"947","19470102","","0","","","93","","","","1.5"
"947","19470103","0.3","47_yuni_float","","","3","","","1","26"
"947","19470104","","1","","","32","","","","1010"
"947","19470105","","0","","","93","","","","1.5"
"947","19470106","0.1","47_cmn_float_in","1","cmn_float","3","","0.1","0","129511"
"947","19470107","0.1","47_cmn_float_in_book","0","empty","3","","0.1","0","32"
"947","19470108","0.1","47_cmn_float_in","1","cmn_float","3","","0.1","0","129411"
"947","19470109","0.1","47_cmn_float_in_weapon","0","empty","3","","0.1","0","31"
"947","19470110","","0","","","93","","","","1.1"
"947","19470111","","1000","","3.07692307692308","2","","","-180","129411"
"947","19470112","","1000","","3.07692307692308","33","","","-180","41"
"947","19470113","","1000","","5.79185520361991","2","","","-180","26"
"947","19470114","","1000","","5.79185520361991","33","","","-180","26"
"947","19470115","","1000","","4.20814479638009","2","","","-125","129511"
"947","19470116","","1000","","4.20814479638009","33","","","-125","42"
"947","19470117","","","","","91","","","","19470113"
"951","19510001","","se_fpc_water_random","","","23","","","","se_10053800"
"951","19510002","1.75","1","-180","-850","5","cmn_float_monster_01","0","22","1"
"951","19510003","","850","","15","2","","","-180","1"
"952","19520001","","se_fpc_water_random","","","23","","","","se_10053800"
"952","19520002","1.75","1","-180","-850","5","cmn_float_monster_02","0","22","1"
"952","19520003","","850","","15","2","","","-180","1"
"953","19530001","","se_fpc_water_random","","","23","","","","se_10053800"
"953","19530002","1.75","1","-180","-850","5","cmn_float_monster_03","0","22","1"
"953","19530003","","850","","15","2","","","-180","1"
"954","19540001","","se_fpc_water_random","","","23","","","","se_10053800"
"954","19540002","1.75","1","-180","-850","5","cmn_float_monster_04","0","22","1"
"954","19540003","","850","","15","2","","","-180","1"
"955","19550001","","se_fpc_water_random","","","23","","","","se_10053800"
"955","19550002","1.75","1","-180","-850","5","cmn_float_monster_05","0","22","1"
"955","19550003","","850","","15","2","","","-180","1"
"956","19560001","","se_fpc_water_random","","","23","","","","se_10053800"
"956","19560002","1.75","1","-180","-850","5","cmn_float_monster_06","0","22","1"
"956","19560003","","850","","15","2","","","-180","1"
"957","19570001","","se_fpc_water_random","","","23","","","","se_10053800"
"957","19570002","1.75","1","-180","-850","5","cmn_float_monster_07","0","22","1"
"957","19570003","","850","","15","2","","","-180","1"
"958","19580001","","se_fpc_water_random","","","23","","","","se_10053800"
"958","19580002","1.75","1","-180","-850","5","cmn_float_monster_08","0","22","1"
"958","19580003","","850","","15","2","","","-180","1"
"959","19590001","","se_fpc_water_random","","","23","","","","se_10053800"
"959","19590002","1.75","1","-180","-850","5","cmn_float_monster_09","0","22","1"
"959","19590003","","850","","15","2","","","-180","1"
"960","19600001","","se_fpc_water_random","","","23","","","","se_10053800"
"960","19600002","1.75","1","-180","-850","5","cmn_float_monster_10","0","22","1"
"960","19600003","","850","","15","2","","","-180","1"
"961","19610001","","se_fpc_water_random","","","23","","","","se_10053800"
"961","19610002","1.75","1","-180","-850","5","cmn_float_monster_11","0","22","1"
"961","19610003","","850","","15","2","","","-180","1"
"962","19620001","","se_fpc_water_random","","","23","","","","se_10053800"
"962","19620002","1.75","1","-180","-850","5","cmn_float_monster_12","0","22","1"
"962","19620003","","850","","15","2","","","-180","1"
"963","19630001","","se_fpc_water_random","","","23","","","","se_10053800"
"963","19630002","1.75","1","-180","-850","5","cmn_float_monster_13","0","22","1"
