79183d7069354f8e1bed69b5a042467cf41b3b2a31f3d2dfc2f039ec091c4c8d,b53646cf1ef8dcc5298b590261f078e1e5f352fbd7a1da7586e1a7f9b044ff06,5bd157e08010df47a706f05c59f50b1b2b20b3cdf198f71b96c23598ebd0d8d5,f4f0f310685cfe336af506dd8694eecc2f82782869a64c735f18bb78bb12bcce,e665c0bc55f78257bd061a51a1c7dad81fa1e1f165fe66e1e54d710eea13c017,15a2044578aa738c6f2c2d0436457210252f00423992dba11ee0c2de8f2309ab,f17e495600ffa8fb9fa3b9975afee061f2d3a127e2a188b66148603af2335154,aee9a77a353090536d72d3248bf7c0a3dce6bd62d439a7adc552bae37e1399a4,baea566145a7b5626ff774877b84193ba699d779c85613976704b6cba228a283,afa40dc4bcd9c58298cf5a5bf0a09e30e6a788ef7749fde422de061ca09a2eb3,994d2df8755660cedd0fbb7b6a507fa1c4ceb7af082d659c03f73699ca9ba49e
"1","","shefy_skate_laugh_talk","4","3","0","shefy_skate_laugh_in","1021602322","0.2","1021602","0"
"","","0","vo_adv_5216062","21","","vo_adv_5216062_033","1021602323","","1021602","0"
"1","0","1","4","11","0","呵呵，那兩人，\n果然感情很好呢♪♪","1021602324","20","1021602","10"
"","","","0","91","","","1021602325","","1021602",""
"","","","0","22","","0","1021602326","","1021602",""
"","","","4","3","","shefy_skate_laugh_idle","1021602327","0.2","1021602","1"
"","","","0","22","","0","1021602328","","1021602",""
"","","","0.3","93","","0","1021602329","","1021602",""
"","","","1","37","","fadeout","1021602330","","1021602",""
"","","","1","93","","0","1021602331","","1021602",""
"-194","idle_normal","203","1","5","0","1","1021603001","1.75","1021603","50"
"-241","idle_normal","54","2","5","0","2","1021603002","1.75","1021603","51"
"-200","idle_normal","363","3","5","1","3","1021603003","1.75","1021603","52"
"-246","idle_normal","520","4","5","1","4","1021603004","1.75","1021603","53"
"-203","idle_normal","-366","5","5","0","5","1021603005","1.75","1021603","50"
"-218","idle_normal","-226","6","5","0","6","1021603006","1.75","1021603","51"
"-263","idle_normal","-510","7","5","0","7","1021603007","1.75","1021603","52"
"-263","empty","-510","11","5","0","11","1021603008","1.75","1021603","55"
"1","","0","1","31","","1","1021603009","1","1021603","0"
"1","","50","2","31","","2","1021603010","1","1021603","0"
"0.85","","-30","7","31","","7","1021603011","0","1021603","180"
"","","","2","37","","panzer_3","1021603012","","1021603",""
"","","","1","141","","","1021603013","","1021603",""
"","","","0","91","","","1021603014","","1021603",""
"","","","bgm_M71","25","","bgm_M71","1021603015","","1021603",""
"","","","1","93","","0","1021603016","","1021603",""
"1","","anger_talk_Anger2","3","3","0","angerJump_in_Anger2","1021603017","0.2","1021603","0"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_000","1021603018","","1021603","0"
"1","0","1","3","11","0","喂──！\n這根本就完全不對吧！！","1021603019","0","1021603","10"
"","","","0","91","","","1021603020","","1021603",""
"","","","3","3","","anger_idle_sad","1021603021","0.2","1021603","1"
"","","","2","3","","surprise_talk","1021603022","0.2","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_001","1021603023","","1021603","0"
"1","0","1","2","11","0","不對……這話，嗯，\n您是指\n這可愛的裝甲嗎？","1021603024","0","1021603","10"
"","","","0","91","","","1021603025","","1021603",""
"","","","2","3","","idle_normal","1021603026","0.2","1021603","1"
"","","","3","3","","anger_talk_shy","1021603027","0.2","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_002","1021603028","","1021603","0"
"1","0","1","3","11","0","我搭乘的「虎式」，\n應該更有厚重感……\n就是又大又沉穩的那樣啊……","1021603029","0","1021603","10"
"","","","0","91","","","1021603030","","1021603",""
"","","","3","3","","anger_idle_sad","1021603031","0.2","1021603","1"
"1","","gutsB_talk_joy","1","3","0","gutsB_in_joy","1021603032","0.2","1021603","0"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_003","1021603033","","1021603","0"
"1","0","1","1","11","0","我想說做成飯糰一樣的形狀，\n看起來會很好吃嘛～♪","1021603034","0","1021603","10"
"","","","0","91","","","1021603035","","1021603",""
"","","","1","3","","gutsB_idle_joy1_room","1021603036","0.2","1021603","1"
"","","","3","3","","anger_quake_Ex0012","1021603037","0.2","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_004","1021603038","","1021603","0"
"1","0","1","3","11","0","戰車才不需要追求什麼好吃啦！\n……真是的，果然不出所料，\n犯人是白癡佩可……！","1021603039","0","1021603","10"
"","","","0","91","","","1021603040","","1021603",""
"","","","3","3","","idle_normal","1021603041","0.2","1021603","1"
"","","","6","3","","cool_talk","1021603042","0.2","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_005","1021603043","","1021603","0"
"1","0","1","6","11","0","美穗，\n看來她並非是\n想要小戰車呢。","1021603044","0","1021603","10"
"","","","0","91","","","1021603045","","1021603",""
"","","","6","3","","cool_idle","1021603046","0.2","1021603","1"
"","","","5","3","","see_talk","1021603047","0.2","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_006","1021603048","","1021603","0"
"1","0","1","5","11","0","因為在和佩可小姐商量時，\n我誤以為她想製作的是\n可愛款式的戰車……","1021603049","0","1021603","10"
"","","","0","91","","","1021603050","","1021603",""
"","","","5","3","","see_idle_Ex0012","1021603051","0.2","1021603","1"
"","","","7","3","","thinkB_loop_sad","1021603052","0.4","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_007","1021603053","","1021603","0"
"1","0","1","7","11","3","怎麼辦？\n重型戰車和小戰車感覺也完全不同。\n對凱留她們來說，\n操縱或許會很困難呢……","1021603054","0","1021603","10"
"","","","0","91","","","1021603055","","1021603",""
"","","","7","3","","thinkB_loop_Normal","1021603056","0.2","1021603","1"
"1","","doya_talk","3","3","0","doya_in","1021603057","0.2","1021603","0"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_008","1021603058","","1021603","0"
"1","0","1","3","11","0","妳在說什麼啊，\n就算是那個叫什麼小戰車的？\n我也會完美駕馭給妳看♪","1021603059","0","1021603","10"
"","","","0","91","","","1021603060","","1021603",""
"","","","3","3","","doya_idle","1021603061","0.2","1021603","1"
"","","","1","4","","1","1021603062","","1021603",""
"","","","2","4","","1","1021603063","","1021603",""
"","","","1","3","0","idle_normal","1021603064","0.2","1021603","1"
"","","","2","3","0","idle_normal","1021603065","0.2","1021603","1"
"","","","5","3","0","idle_normal","1021603066","0.2","1021603","1"
"","","","7","3","0","idle_normal","1021603067","0.2","1021603","1"
"","","","6","3","","cool_talk","1021603068","0.2","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_009","1021603069","","1021603","0"
"1","0","1","6","11","0","雖說是以小戰車為基底，\n但砲身是採用了正規的規格。\n具備了足以\n壓制魔物的強大火力。","1021603070","0","1021603","10"
"","","","0","91","","","1021603071","","1021603",""
"","","","6","4","","1","1021603072","","1021603",""
"1","","armcrossed_talk_Talk2","6","3","0","armcrossed_in_Talk2","1021603073","0.2","1021603","0"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_010","1021603074","","1021603","0"
"1","0","1","6","11","0","那麼，既然裝甲完成了，\n還有一件重要的東西。\n……對吧？美穗。艾麗卡。","1021603075","0","1021603","10"
"","","","0","91","","","1021603076","","1021603",""
"","","","6","3","","armcrossed_idle_normal","1021603077","0.2","1021603","1"
"1","","surprise_talk_shy","3","3","0","surprise_in_shy","1021603078","0.2","1021603","0"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_011","1021603079","","1021603","0"
"1","0","1","3","11","0","什、什麼東西？","1021603080","0","1021603","10"
"","","","0","91","","","1021603081","","1021603",""
"","","","3","3","","idle_normal","1021603082","0.2","1021603","1"
"","","","3","26","","","1021603083","","1021603",""
"1","","pointingB_loop_normal2","7","3","0","pointingB_in_normal2","1021603084","0.2","1021603","0"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_012","1021603085","","1021603","0"
"1","0","1","7","11","3","那就是──徽章！","1021603086","0","1021603","10"
"","","","0","91","","","1021603087","","1021603",""
"","","","7","3","","cool_idle","1021603088","0.2","1021603","1"
"","","","6","4","","0","1021603089","","1021603",""
"","","","bgm_MC345","25","","bgm_MC345_02","1021603090","","1021603",""
"","","","2","3","","sad_talk_Surprise1","1021603091","0.3","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_013","1021603092","","1021603","0"
"1","0","1","2","11","0","徽章……\n就是在那輛虎式上也裝飾著，\n讓各位引以為傲的\n「黑森峰」校徽吧。","1021603093","0","1021603","10"
"","","","0","91","","","1021603094","","1021603",""
"","","","2","3","","sad_idle_Joy","1021603095","0.2","1021603","1"
"1","","gutsB_talk","5","3","0","gutsB_in","1021603096","0.2","1021603","0"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_014","1021603097","","1021603","0"
"1","0","1","5","11","0","嗯。\n在大洗時大家搭乘的戰車上，\n也畫有「大洗女子學園」的\n校徽對吧？","1021603098","0","1021603","10"
"","","","0","91","","","1021603099","","1021603",""
"","","0","vo_adv_5216063","21","","vo_adv_5216063_015","1021603100","","1021603","0"
"1","0","1","5","11","0","和「黑森峰」\n有著截然不同的氛圍，\n是個相當親切的設計……","1021603101","0","1021603","10"
"","","","0","91","","","1021603102","","1021603",""
"","","","5","3","","wish_talk_Ex0007","1021603103","0.2","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_016","1021603104","","1021603","0"
"1","0","1","5","11","0","徽章是\n各個隊伍的象徵，\n也像是\n團結之類的證明喔！","1021603105","0","1021603","10"
"","","","0","91","","","1021603106","","1021603",""
"","","","5","3","","joy_idle_Normal","1021603107","0.4","1021603","1"
"","","","1","4","","0","1021603108","","1021603",""
"","","","2","4","","0","1021603109","","1021603",""
"","","","5","3","0","idle_normal","1021603110","0.2","1021603","1"
"","","","2","3","0","idle_normal","1021603111","0.2","1021603","1"
"","","","4","3","","joy_talk","1021603112","0.2","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_017","1021603113","","1021603","0"
"1","0","1","4","11","0","對了，我們也\n裝一個上去嘛。\n專屬於我們的徽章！","1021603114","0","1021603","10"
"","","","0","91","","","1021603115","","1021603",""
"","","","4","3","","idle_normal_Ex0011","1021603116","0.2","1021603","1"
"","","","2","3","","surprise_talk_Nomal2","1021603117","0.2","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_018","1021603118","","1021603","0"
"1","0","1","2","11","0","好主意。\n請務必讓我們【美食殿堂】\n的羈絆之證，在車體上閃耀發光！","1021603119","0","1021603","10"
"","","","0","91","","","1021603120","","1021603",""
"","","","2","3","","surprise_idle_joy","1021603121","0.2","1021603","1"
"1","","eieio_loop","1","3","0","eieio_in","1021603122","0.2","1021603","0"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_019","1021603123","","1021603","0"
"1","0","1","1","11","0","贊～成☆\n讓人開始興奮起來了呢☆","1021603124","0","1021603","10"
"","","","0","91","","","1021603125","","1021603",""
"","","","1","3","","idle_normal","1021603126","0.2","1021603","1"
"","","","3","3","","joy_talk_Surprise1","1021603127","0.2","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_020","1021603128","","1021603","0"
"1","0","1","3","11","0","是說，\n設計要怎麼辦？","1021603129","0","1021603","10"
"","","","0","91","","","1021603130","","1021603",""
"","","","3","3","","idle_normal","1021603131","0.2","1021603","1"
"","","","2","3","","surprise_talk","1021603132","0.2","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_021","1021603133","","1021603","0"
"1","0","1","2","11","0","嗯。\n這是我們重要的戰車。","1021603134","0","1021603","10"
"","","","0","91","","","1021603135","","1021603",""
"","","","2","3","","guid_talk","1021603136","0.3","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_022","1021603137","","1021603","0"
"1","0","1","2","11","0","不如每個人\n各提出一個點子，\n再從中挑選不錯的方案，\n各位意下如何呢？","1021603138","0","1021603","10"
"","","","0","91","","","1021603139","","1021603",""
"","","","2","3","","idle_normal_joy","1021603140","0.2","1021603","1"
"","","","4","3","","surprise_talk_joy","1021603141","0.2","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_023","1021603142","","1021603","0"
"1","0","1","4","11","0","這主意不錯！\n那麼我就……","1021603143","0","1021603","10"
"","","","0","91","","","1021603144","","1021603",""
"","","","4","3","","joy_talk","1021603145","0.2","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_024","1021603146","","1021603","0"
"1","0","1","4","11","0","使用刀叉的圖案\n怎麼樣呢？\n我覺得很有【美食殿堂】的風格。","1021603147","0","1021603","10"
"","","","0","91","","","1021603148","","1021603",""
"","","","4","3","","idle_normal_Ex0011","1021603149","0.2","1021603","1"
"","","","1","4","","0","1021603150","","1021603",""
"","","","1","3","","anger_talk_joy","1021603151","0.2","1021603","1"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_025","1021603152","","1021603","0"
"1","0","1","1","11","0","我覺得狂野野豬的\n帶骨肉不錯☆\n很好吃喔♪","1021603153","0","1021603","10"
"","","","0","91","","","1021603154","","1021603",""
"","","","1","3","","anger_idle_joy1_room","1021603155","0.2","1021603","1"
"1","","angry_talk","3","3","0","angry_in","1021603156","0.2","1021603","0"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_026","1021603157","","1021603","0"
"1","0","1","3","11","0","別一臉自信地\n把魔物料理放進設計裡啦──！","1021603158","0","1021603","10"
"","","","0","91","","","1021603159","","1021603",""
"","","","3","3","","angry_loop","1021603160","0.2","1021603","1"
"1","","watchB_loop_Ex0004","1","3","0","watchB_in_Ex0004","1021603161","0.2","1021603","0"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_027","1021603162","","1021603","0"
"1","0","1","1","11","0","那麼那麼，\n凱留的臉頰如何？\n看起來很好吃呢♪","1021603163","0","1021603","10"
"","","","0","91","","","1021603164","","1021603",""
"","","","1","3","","watchB_loop_Ex0010","1021603165","0.2","1021603","1"
"1","","panic_loop_Ex0002","3","3","0","panic_in_Ex0002","1021603166","0.2","1021603","0"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_028","1021603167","","1021603","0"
"1","0","1","3","11","0","別把我算進食材裡啦！\n呼嚇──！","1021603168","0","1021603","10"
"","","","0","91","","","1021603169","","1021603",""
"1","","doya_idle_talk","3","3","0","doya_idle_angry","1021603170","0.2","1021603","0"
"","","","1","3","0","idle_normal_talk","1021603171","0.2","1021603","1"
"","","","2","3","0","sad_idle_talk","1021603172","0.2","1021603","1"
"","","","4","3","0","idle_normal_talk","1021603173","0.2","1021603","1"
"","","","7","3","0","cool_idle_sad","1021603174","0.2","1021603","1"
"","","","7","32","","1","1021603175","","1021603",""
"1","","wish_talk_Ex0007","5","3","0","wish_in_Ex0007","1021603176","0.2","1021603","0"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_029","1021603177","","1021603","0"
"1","0","1","5","11","0","呵呵……♪她們看起來很開心呢……\n如果我們三人也有個\n共同冒險的\n紀念徽章就好了呢。","1021603178","0","1021603","10"
"","","","0","91","","","1021603179","","1021603",""
"","","","5","3","","wish_idle_Ex0011","1021603180","0.2","1021603","1"
"","","","6","4","","1","1021603181","","1021603",""
"1","","notice_loop_Ex0017","7","3","0","notice_in_Ex0017","1021603182","0.2","1021603","0"
"1","","cool_talk","6","3","0","cool_in","1021603183","0.2","1021603","0"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_030","1021603184","","1021603","0"
"1","0","1","6","11","0","如何，艾麗卡？","1021603185","0","1021603","10"
"","","","0","91","","","1021603186","","1021603",""
"","","","6","3","","cool_idle","1021603187","0.2","1021603","1"
"","","","5","4","","1","1021603188","","1021603",""
"1","","idle_normal_Ex0018","7","3","0.2","thinkB_in_EX0015","1021603189","0.2","1021603","0"
"1","","idle_normal_Ex0018","11","3","0.2","thinkB_in_EX0015","1021603190","0","1021603","0"
"","","0","vo_adv_5216063","21","","vo_adv_5216063_031","1021603191","","1021603","0"
