3cd016456b460bf4e03acdfc4f02675bb92cee30afce75eaabed2ed6daaeac22,a7056cd85c2a17d7030ae74fbf232115ee643b2d83786d2a8834949900051962,342eb5a58419e95486fac5983b3bfabf8363731d5549b1e56ec615b889327963,922a8c416ae5de1059c38c4f37b5cf91b2e634c3cc801deefb9454d11b9569e0,74dcac37523e918c2d60119e2843889be97bd427e259206221aac938dcd94b18
"61462","100","2","81147003","10147062"
"91002","50","8","81147004","10147063"
"94002","120000","12","81147004","10147064"
"61472","5","2","61148001","10148001"
"61472","5","2","61148002","10148002"
"91002","30","8","71148001","10148003"
"22002","1","2","71148001","10148004"
"91002","30","8","71148002","10148005"
"22002","1","2","71148002","10148006"
"91002","30","8","71148003","10148007"
"22002","1","2","71148003","10148008"
"91002","30","8","71148004","10148009"
"22002","1","2","71148004","10148010"
"91002","30","8","71148005","10148011"
"22002","1","2","71148005","10148012"
"91002","30","8","71148006","10148013"
"22002","1","2","71148006","10148014"
"91002","30","8","71148007","10148015"
"22002","1","2","71148007","10148016"
"91002","30","8","71148008","10148017"
"22002","1","2","71148008","10148018"
"91002","30","8","71148009","10148019"
"22002","1","2","71148009","10148020"
"91002","30","8","71148010","10148021"
"22002","1","2","71148010","10148022"
"91002","60","8","71148016","10148023"
"22002","2","2","71148016","10148024"
"91002","60","8","71148017","10148025"
"22002","2","2","71148017","10148026"
"91002","60","8","71148018","10148027"
"22002","2","2","71148018","10148028"
"91002","60","8","71148019","10148029"
"22002","2","2","71148019","10148030"
"91002","60","8","71148020","10148031"
"22002","2","2","71148020","10148032"
"94002","50000","12","71148021","10148033"
"94002","100000","12","71148022","10148034"
"94002","150000","12","71148023","10148035"
"94002","200000","12","71148024","10148036"
"94002","250000","12","71148025","10148037"
"91002","50","8","71148026","10148038"
"31029","1","2","71148027","10148039"
"31029","1","2","71148028","10148040"
"31029","2","2","71148029","10148041"
"31029","2","2","71148030","10148042"
"31029","4","2","71148031","10148043"
"31029","10","2","71148033","10148044"
"31029","2","2","81148001","10148045"
"91002","30","8","81148001","10148046"
"61472","200","2","81148001","10148047"
"31029","2","2","81148002","10148048"
"91002","30","8","81148002","10148049"
"61472","200","2","81148002","10148050"
"31029","2","2","81148003","10148051"
"91002","30","8","81148003","10148052"
"94002","120000","12","81148003","10148053"
"91002","100","8","81148004","10148054"
"94002","500000","12","81148011","10148055"
"94002","500000","12","81148012","10148056"
"140001","20","4","81148013","10148057"
"94002","1000000","12","81148013","10148058"
"61482","5","2","61149001","10149001"
"61482","5","2","61149002","10149002"
"91002","30","8","71149001","10149003"
"22002","1","2","71149001","10149004"
"91002","30","8","71149002","10149005"
"22002","1","2","71149002","10149006"
"91002","30","8","71149003","10149007"
"22002","1","2","71149003","10149008"
"91002","30","8","71149004","10149009"
"22002","1","2","71149004","10149010"
"91002","30","8","71149005","10149011"
"22002","1","2","71149005","10149012"
"91002","30","8","71149006","10149013"
"22002","1","2","71149006","10149014"
"91002","30","8","71149007","10149015"
"22002","1","2","71149007","10149016"
"91002","30","8","71149008","10149017"
"22002","1","2","71149008","10149018"
"91002","30","8","71149009","10149019"
"22002","1","2","71149009","10149020"
"91002","30","8","71149010","10149021"
"22002","1","2","71149010","10149022"
"91002","30","8","71149011","10149023"
"22002","1","2","71149011","10149024"
"91002","30","8","71149012","10149025"
"22002","1","2","71149012","10149026"
"91002","30","8","71149013","10149027"
"22002","1","2","71149013","10149028"
"91002","30","8","71149014","10149029"
"22002","1","2","71149014","10149030"
"91002","30","8","71149015","10149031"
"22002","1","2","71149015","10149032"
"91002","60","8","71149016","10149033"
"22002","2","2","71149016","10149034"
"91002","60","8","71149017","10149035"
"22002","2","2","71149017","10149036"
"91002","60","8","71149018","10149037"
"22002","2","2","71149018","10149038"
"91002","60","8","71149019","10149039"
"22002","2","2","71149019","10149040"
"91002","60","8","71149020","10149041"
"22002","2","2","71149020","10149042"
"94002","50000","12","71149021","10149043"
"94002","100000","12","71149022","10149044"
"94002","150000","12","71149023","10149045"
"94002","200000","12","71149024","10149046"
"94002","250000","12","71149025","10149047"
"91002","50","8","71149026","10149048"
"31267","1","2","71149027","10149049"
"31267","1","2","71149028","10149050"
"31267","1","2","71149029","10149051"
"31267","1","2","71149030","10149052"
"31267","1","2","71149031","10149053"
"126701","1","1","71149032","10149054"
"31267","4","2","71149033","10149055"
"31267","1","2","81149001","10149056"
"91002","25","8","81149001","10149057"
"61482","100","2","81149001","10149058"
"31267","1","2","81149002","10149059"
"91002","25","8","81149002","10149060"
"31267","1","2","81149003","10149061"
"91002","25","8","81149003","10149062"
"61482","100","2","81149003","10149063"
"91002","50","8","81149004","10149064"
"94002","120000","12","81149004","10149065"
"61492","5","2","61150001","10150001"
"61492","5","2","61150002","10150002"
"91002","30","8","71150001","10150003"
"22002","1","2","71150001","10150004"
"91002","30","8","71150002","10150005"
"22002","1","2","71150002","10150006"
"91002","30","8","71150003","10150007"
"22002","1","2","71150003","10150008"
"91002","30","8","71150004","10150009"
"22002","1","2","71150004","10150010"
"91002","30","8","71150005","10150011"
"22002","1","2","71150005","10150012"
"91002","30","8","71150006","10150013"
"22002","1","2","71150006","10150014"
"91002","30","8","71150007","10150015"
"22002","1","2","71150007","10150016"
"91002","30","8","71150008","10150017"
"22002","1","2","71150008","10150018"
"91002","30","8","71150009","10150019"
"22002","1","2","71150009","10150020"
"91002","30","8","71150010","10150021"
"22002","1","2","71150010","10150022"
"91002","60","8","71150016","10150023"
"22002","2","2","71150016","10150024"
"91002","60","8","71150017","10150025"
"22002","2","2","71150017","10150026"
"91002","60","8","71150018","10150027"
"22002","2","2","71150018","10150028"
"91002","60","8","71150019","10150029"
"22002","2","2","71150019","10150030"
"91002","60","8","71150020","10150031"
"22002","2","2","71150020","10150032"
"94002","50000","12","71150021","10150033"
"94002","100000","12","71150022","10150034"
"94002","150000","12","71150023","10150035"
"94002","200000","12","71150024","10150036"
"94002","250000","12","71150025","10150037"
"91002","50","8","71150026","10150038"
"31047","1","2","71150027","10150039"
"31047","1","2","71150028","10150040"
"31047","2","2","71150029","10150041"
"31047","2","2","71150030","10150042"
"31047","4","2","71150031","10150043"
"31047","10","2","71150032","10150044"
"31047","2","2","81150001","10150045"
"91002","30","8","81150001","10150046"
"61492","200","2","81150001","10150047"
"31047","2","2","81150002","10150048"
"91002","30","8","81150002","10150049"
"61492","200","2","81150002","10150050"
"31047","2","2","81150003","10150051"
"91002","30","8","81150003","10150052"
"94002","120000","12","81150003","10150053"
"91002","100","8","81150004","10150054"
"94002","500000","12","81150011","10150055"
"94002","500000","12","81150012","10150056"
"140001","20","4","81150013","10150057"
"94002","1000000","12","81150013","10150058"
"61502","5","2","61151001","10151001"
"61502","5","2","61151002","10151002"
"91002","30","8","71151001","10151003"
"22002","1","2","71151001","10151004"
"91002","30","8","71151002","10151005"
"22002","1","2","71151002","10151006"
"91002","30","8","71151003","10151007"
"22002","1","2","71151003","10151008"
"91002","30","8","71151004","10151009"
"22002","1","2","71151004","10151010"
"91002","30","8","71151005","10151011"
"22002","1","2","71151005","10151012"
"91002","30","8","71151006","10151013"
"22002","1","2","71151006","10151014"
"91002","30","8","71151007","10151015"
"22002","1","2","71151007","10151016"
"91002","30","8","71151008","10151017"
"22002","1","2","71151008","10151018"
"91002","30","8","71151009","10151019"
"22002","1","2","71151009","10151020"
"91002","30","8","71151010","10151021"
"22002","1","2","71151010","10151022"
"91002","30","8","71151011","10151023"
"22002","1","2","71151011","10151024"
"91002","30","8","71151012","10151025"
"22002","1","2","71151012","10151026"
"91002","30","8","71151013","10151027"
"22002","1","2","71151013","10151028"
"91002","30","8","71151014","10151029"
"22002","1","2","71151014","10151030"
"91002","30","8","71151015","10151031"
"22002","1","2","71151015","10151032"
"91002","60","8","71151016","10151033"
"22002","2","2","71151016","10151034"
"91002","60","8","71151017","10151035"
"22002","2","2","71151017","10151036"
"91002","60","8","71151018","10151037"
"22002","2","2","71151018","10151038"
"91002","60","8","71151019","10151039"
"22002","2","2","71151019","10151040"
"91002","60","8","71151020","10151041"
"22002","2","2","71151020","10151042"
"94002","50000","12","71151021","10151043"
"94002","100000","12","71151022","10151044"
"94002","150000","12","71151023","10151045"
"94002","200000","12","71151024","10151046"
"94002","250000","12","71151025","10151047"
"91002","50","8","71151026","10151048"
"31270","1","2","71151027","10151049"
"31270","1","2","71151028","10151050"
"31270","1","2","71151029","10151051"
"31270","1","2","71151030","10151052"
"31270","1","2","71151031","10151053"
"127001","1","1","71151032","10151054"
"31270","4","2","71151033","10151055"
"31270","1","2","81151001","10151056"
"91002","25","8","81151001","10151057"
"61502","100","2","81151001","10151058"
"31270","1","2","81151002","10151059"
"91002","25","8","81151002","10151060"
"31270","1","2","81151003","10151061"
"91002","25","8","81151003","10151062"
"61502","100","2","81151003","10151063"
"91002","50","8","81151004","10151064"
"94002","120000","12","81151004","10151065"
"61512","5","2","61152001","10152001"
"61512","5","2","61152002","10152002"
"91002","30","8","71152001","10152003"
"22002","1","2","71152001","10152004"
"91002","30","8","71152002","10152005"
"22002","1","2","71152002","10152006"
"91002","30","8","71152003","10152007"
"22002","1","2","71152003","10152008"
"91002","30","8","71152004","10152009"
"22002","1","2","71152004","10152010"
"91002","30","8","71152005","10152011"
"22002","1","2","71152005","10152012"
"91002","30","8","71152006","10152013"
"22002","1","2","71152006","10152014"
"91002","30","8","71152007","10152015"
"22002","1","2","71152007","10152016"
"91002","30","8","71152008","10152017"
"22002","1","2","71152008","10152018"
"91002","30","8","71152009","10152019"
"22002","1","2","71152009","10152020"
"91002","30","8","71152010","10152021"
"22002","1","2","71152010","10152022"
"91002","60","8","71152016","10152023"
"22002","2","2","71152016","10152024"
"91002","60","8","71152017","10152025"
"22002","2","2","71152017","10152026"
"91002","60","8","71152018","10152027"
"22002","2","2","71152018","10152028"
"91002","60","8","71152019","10152029"
"22002","2","2","71152019","10152030"
"91002","60","8","71152020","10152031"
"22002","2","2","71152020","10152032"
"94002","50000","12","71152021","10152033"
"94002","100000","12","71152022","10152034"
"94002","150000","12","71152023","10152035"
"94002","200000","12","71152024","10152036"
"94002","250000","12","71152025","10152037"
"91002","50","8","71152026","10152038"
"31319","1","2","71152027","10152039"
"31319","1","2","71152028","10152040"
"31319","2","2","71152029","10152041"
"31319","2","2","71152030","10152042"
"31319","4","2","71152031","10152043"
"131901","1","1","71152032","10152044"
"31319","10","2","71152033","10152045"
"31319","2","2","81152001","10152046"
"91002","30","8","81152001","10152047"
"61512","200","2","81152001","10152048"
"31319","2","2","81152002","10152049"
"91002","30","8","81152002","10152050"
"61512","200","2","81152002","10152051"
"31319","2","2","81152003","10152052"
"91002","30","8","81152003","10152053"
"94002","120000","12","81152003","10152054"
"91002","100","8","81152004","10152055"
"94002","500000","12","81152011","10152056"
"94002","500000","12","81152012","10152057"
"140001","20","4","81152013","10152058"
"94002","1000000","12","81152013","10152059"
"61522","5","2","61153001","10153001"
"61522","5","2","61153002","10153002"
"91002","30","8","71153001","10153003"
"22002","1","2","71153001","10153004"
"91002","30","8","71153002","10153005"
"22002","1","2","71153002","10153006"
"91002","30","8","71153003","10153007"
"22002","1","2","71153003","10153008"
"91002","30","8","71153004","10153009"
"22002","1","2","71153004","10153010"
"91002","30","8","71153005","10153011"
"22002","1","2","71153005","10153012"
"91002","30","8","71153006","10153013"
"22002","1","2","71153006","10153014"
"91002","30","8","71153007","10153015"
"22002","1","2","71153007","10153016"
"91002","30","8","71153008","10153017"
"22002","1","2","71153008","10153018"
"91002","30","8","71153009","10153019"
"22002","1","2","71153009","10153020"
"91002","30","8","71153010","10153021"
"22002","1","2","71153010","10153022"
"91002","30","8","71153011","10153023"
"22002","1","2","71153011","10153024"
"91002","30","8","71153012","10153025"
"22002","1","2","71153012","10153026"
"91002","30","8","71153013","10153027"
"22002","1","2","71153013","10153028"
"91002","30","8","71153014","10153029"
"22002","1","2","71153014","10153030"
"91002","30","8","71153015","10153031"
"22002","1","2","71153015","10153032"
"91002","60","8","71153016","10153033"
"22002","2","2","71153016","10153034"
