2ff4ac320839b1fb34b67f246ffd3f74e139153bb1e74bf1a1b9e77004416b0a,4fd5ee6b510fbc25be66ab1f6ea8d316c349fa6b154efeebcd8f8c31b4fe36b4,e35f4f7c3ecb9d57f5627fce0e6905c9f62e977570a33818e3945ddca02c11f1,1fe3e3f65a08aee7fac7f37fff01f4e7ffd6a98b8d2e534affbf9dfd9b795a84,04b8c0260af31ea90d83c5f12a838e6996e50f6fdd2ffb50feaccc7ac4041bed,a68917c5837a94cd4e426e57782d6fb282fd1ace6179e79b7940386d88925954,42c8f1e79ef3ef33e2c42ac2af6763cfb5352655dc41aefe5801d1ac8ffe13d4,79b52b5049156caa78ce5a6dcff90b6168c1ab7963268169bce53e44bcf8d441,a1a8fe9e3492b49d547f488b43e11973a9611200eacec3167c7fbb59e9a17a19,8ccf3da504c46c343bd1599d961232a0abcdef4961a16e5c514826eda5513703,5255d3a02d52c2bb6456807c3291979f6690fb035d0af6bcf529b97034a0ad91
"103711","0","0","1","11","1","10","啊哈哈，不要緊，我不會真的這麼做啦。\n不過，真想畫魔法少女的圖呢……\n乾脆畫成漫畫……嗯嗯，\n點子接二連三地浮現了呢。","36012","36012012","0.5"
"0","","","","91","","","","36012","36012013",""
"0","","","","22","","","0","36012","36012014",""
"103711","0.2","","","3","","1","wac_idle_doya","36013","36013001",""
"111","0.2","","","3","","1","wac_no_items","36013","36013002",""
"103711","","","0","2","","-340","200","36013","36013003",""
"111","","","0","2","","-340","200","36013","36013004",""
"43","","","","32","","","0","36013","36013005",""
"57","","","","32","","","1","36013","36013006",""
"11","","","","32","","","0","36013","36013007",""
"0","","","","91","","","","36013","36013008",""
"1","2","0","-108","1","-213","202","100511","36111","36111001","wac_default_11"
"1","2","0","-108","5","-213","201","111","36111","36111002","wac_default_12"
"43","1","","0","31","1","0","43","36111","36111003",""
"57","0","","0","31","1","0","57","36111","36111004",""
"11","0","","0","31","1","0","11","36111","36111005",""
"502","1","","0","31","1","0","502","36111","36111006",""
"100511","0.2","","","3","0","0","wac_paint_11","36111","36111007",""
"111","0.2","","","3","0","0","wac_paint_12","36111","36111008",""
"0.3","","","","93","","","0","36111","36111009",""
"11","","","","32","","","1","36111","36111010",""
"se_10035700","","","","23","","0","se_10035700_roller","36111","36111011",""
"100511","","","","13","","","300","36111","36111012",""
"1","","","","131","","","","36111","36111013",""
"100511","0.2","","wac_talk_sad_loop","3","1","0","wac_talk_sad_in","36112","36112001",""
"111","0.2","","","3","","1","wac_no_items","36112","36112002",""
"100511","","","0","2","","-340","200","36112","36112003",""
"111","","","0","2","","-340","200","36112","36112004",""
"43","","","","32","","","0","36112","36112005",""
"57","","","","32","","","1","36112","36112006",""
"11","","","","32","","","0","36112","36112007",""
"vo_wac_230210","","","0","21","","0","vo_wac_230210_000","36112","36112008",""
"100511","0","0","1","11","1","10","嘿啊～咿……\n終、終於重新畫好了……\n克莉絲提娜阿姨的檢查，\n怎麼說都太嚴格了啦……","36112","36112009","0.5"
"0","","","","91","","","","36112","36112010",""
"vo_wac_230210","","","0","21","","0","vo_wac_230210_001","36112","36112011",""
"100511","0","0","1","11","1","10","……你說她是因為喜歡我，\n才會那麼熱心地告訴我？\n騙人！她絕對、絕對是因為\n覺得我的反應很有趣才這樣的～！","36112","36112012","0.5"
"0","","","","91","","","","36112","36112013",""
"0","","","","22","","","0","36112","36112014",""
"100511","0.2","","","3","","1","wac_idle_sad","36113","36113001",""
"111","0.2","","","3","","1","wac_no_items","36113","36113002",""
"100511","","","0","2","","-340","200","36113","36113003",""
"111","","","0","2","","-340","200","36113","36113004",""
"43","","","","32","","","0","36113","36113005",""
"57","","","","32","","","1","36113","36113006",""
"11","","","","32","","","0","36113","36113007",""
"0","","","","91","","","","36113","36113008",""
"1","2","0","-108","1","-213","202","103611","36211","36211001","wac_default_01"
"1","2","0","-108","5","-213","201","111","36211","36211002","wac_default_02"
"43","1","","0","31","1","0","43","36211","36211003",""
"57","0","","0","31","1","0","57","36211","36211004",""
"11","0","","0","31","1","0","11","36211","36211005",""
"502","1","","0","31","1","0","502","36211","36211006",""
"103611","0.2","","","3","0","0","wac_paint_01","36211","36211007",""
"111","0.2","","","3","0","0","wac_paint_02","36211","36211008",""
"0","","","","93","","","0","36211","36211009",""
"11","","","","32","","","1","36211","36211010",""
"se_10035700","","","","23","","0","se_10035700_brush","36211","36211011",""
"103611","","","","13","","","300","36211","36211012",""
"1","","","","131","","","","36211","36211013",""
"103611","0.2","","wac_talk_sad_loop_surprise","3","1","0","wac_talk_sad_in_surprise","36212","36212001",""
"111","0.2","","","3","","1","wac_no_items","36212","36212002",""
"103611","","","0","2","","-340","200","36212","36212003",""
"111","","","0","2","","-340","200","36212","36212004",""
"43","","","","32","","","0","36212","36212005",""
"57","","","","32","","","1","36212","36212006",""
"11","","","","32","","","0","36212","36212007",""
"vo_wac_230211","","","0","21","","0","vo_wac_230211_000","36212","36212008",""
"103611","0","0","1","11","1","10","完成了……！\n那個，為了保險起見，\n可以拜託你幫忙確認嗎？","36212","36212009","0.5"
"0","","","","91","","","","36212","36212010",""
"103611","0.2","","","3","","1","wac_talk_anger","36212","36212011",""
"vo_wac_230211","","","0","21","","0","vo_wac_230211_001","36212","36212012",""
"103611","0","0","1","11","1","10","……咦！？你的臉\n為什麼要靠近我！？\n希望你幫忙確認的是圖畫，\n你真的是變態可疑分子耶！","36212","36212013","0.5"
"0","","","","91","","","","36212","36212014",""
"0","","","","22","","","0","36212","36212015",""
"103611","0.2","","","3","","1","wac_idle_sad_shy","36213","36213001",""
"111","0.2","","","3","","1","wac_no_items","36213","36213002",""
"103611","","","0","2","","-340","200","36213","36213003",""
"111","","","0","2","","-340","200","36213","36213004",""
"43","","","","32","","","0","36213","36213005",""
"57","","","","32","","","1","36213","36213006",""
"11","","","","32","","","0","36213","36213007",""
"0","","","","91","","","","36213","36213008",""
"1","2","0","-108","1","-213","202","100211","36311","36311001","wac_default_01"
"1","2","0","-108","5","-213","201","111","36311","36311002","wac_default_03"
"43","1","","0","31","1","0","43","36311","36311003",""
"57","0","","0","31","1","0","57","36311","36311004",""
"11","0","","0","31","1","0","11","36311","36311005",""
"502","1","","0","31","1","0","502","36311","36311006",""
"100211","0.2","","","3","0","0","wac_paint_01","36311","36311007",""
"111","0.2","","","3","0","0","wac_paint_03","36311","36311008",""
"0","","","","93","","","0","36311","36311009",""
"11","","","","32","","","1","36311","36311010",""
"se_10035700","","","","23","","0","se_10035700_brush","36311","36311011",""
"100211","","","","13","","","300","36311","36311012",""
"1","","","","131","","","","36311","36311013",""
"100211","0.2","","wac_talk_wish_loop","3","1","0","wac_talk_wish_in","36312","36312001",""
"111","0.2","","","3","","1","wac_no_items","36312","36312002",""
"100211","","","0","2","","-340","200","36312","36312003",""
"111","","","0","2","","-340","200","36312","36312004",""
"43","","","","32","","","0","36312","36312005",""
"57","","","","32","","","1","36312","36312006",""
"11","","","","32","","","0","36312","36312007",""
"vo_wac_230212","","","0","21","","0","vo_wac_230212_000","36312","36312008",""
"100211","0","0","1","11","1","10","說起來，騎士先生開始和大家\n一起畫圖，已經經過了\n很長一段時間呢……？","36312","36312009","0.5"
"0","","","","91","","","","36312","36312010",""
"vo_wac_230212","","","0","21","","0","vo_wac_230212_001","36312","36312011",""
"100211","0","0","1","11","1","10","一回過神來，牆壁上已經\n充滿了各式各樣的畫，每一幅都\n非常漂亮……完成之後，\n一定會有很多人來看吧♪","36312","36312012","0.5"
"0","","","","91","","","","36312","36312013",""
"0","","","","22","","","0","36312","36312014",""
"100211","0.2","","","3","","1","wac_idle_wish","36313","36313001",""
"111","0.2","","","3","","1","wac_no_items","36313","36313002",""
"100211","","","0","2","","-340","200","36313","36313003",""
"111","","","0","2","","-340","200","36313","36313004",""
"43","","","","32","","","0","36313","36313005",""
"57","","","","32","","","1","36313","36313006",""
"11","","","","32","","","0","36313","36313007",""
"0","","","","91","","","","36313","36313008",""
"1","2","0","-108","1","-213","202","106011","36411","36411001","wac_default_11"
"1","2","0","-108","5","-213","201","111","36411","36411002","wac_default_13"
"43","1","","0","31","1","0","43","36411","36411003",""
"57","0","","0","31","1","0","57","36411","36411004",""
"11","0","","0","31","1","0","11","36411","36411005",""
"502","1","","0","31","1","0","502","36411","36411006",""
"106011","0.2","","","3","0","0","wac_paint_11","36411","36411007",""
"111","0.2","","","3","0","0","wac_paint_13","36411","36411008",""
"0.3","","","","93","","","0","36411","36411009",""
"11","","","","32","","","1","36411","36411010",""
"se_10035700","","","","23","","0","se_10035700_roller","36411","36411011",""
"106011","","","","13","","","300","36411","36411012",""
"1","","","","131","","","","36411","36411013",""
"106011","0.2","","wac_talk_wish_loop","3","1","0","wac_talk_wish_in","36412","36412001",""
"111","0.2","","","3","","1","wac_no_items","36412","36412002",""
"106011","","","0","2","","-340","200","36412","36412003",""
"111","","","0","2","","-340","200","36412","36412004",""
"43","","","","32","","","0","36412","36412005",""
"57","","","","32","","","1","36412","36412006",""
"11","","","","32","","","0","36412","36412007",""
"vo_wac_230213","","","0","21","","0","vo_wac_230213_000","36412","36412008",""
"106011","0","0","1","11","1","10","今天的工作也完成了～\n……呃，噗呵呵……！\n你到底是怎麼塗的\n才會在那種地方沾到油漆啊？","36412","36412009","0.5"
"0","","","","91","","","","36412","36412010",""
"vo_wac_230213","","","0","21","","0","vo_wac_230213_001","36412","36412011",""
"106011","0","0","1","11","1","10","來，過來吧。\n你的嘴巴四周像是\n沾了番茄醬一樣喔？\n我幫你用毛巾擦一擦。","36412","36412012","0.5"
"0","","","","91","","","","36412","36412013",""
"0","","","","22","","","0","36412","36412014",""
"106011","0.2","","","3","","1","wac_idle_wish","36413","36413001",""
"111","0.2","","","3","","1","wac_no_items","36413","36413002",""
"106011","","","0","2","","-340","200","36413","36413003",""
"111","","","0","2","","-340","200","36413","36413004",""
"43","","","","32","","","0","36413","36413005",""
"57","","","","32","","","1","36413","36413006",""
"11","","","","32","","","0","36413","36413007",""
"0","","","","91","","","","36413","36413008",""
"1","2","0","-108","1","-100","202","105911","36511","36511001","wac_default_21"
"1","2","0","-108","5","-100","201","111","36511","36511002","wac_default_23"
"53","1","","0","31","1","0","53","36511","36511003",""
"57","0","","0","31","1","0","57","36511","36511004",""
"20","0","","0","31","1","0","20","36511","36511005",""
"502","1","","0","31","1","0","502","36511","36511006",""
"105911","0.2","","","3","0","0","wac_paint_21","36511","36511007",""
"111","0.2","","","3","0","0","wac_paint_23","36511","36511008",""
"0","","","","93","","","0","36511","36511009",""
"20","","","","32","","","1","36511","36511010",""
"se_common","","","","23","","0","se_sys_login_birthday_calendar_brush","36511","36511011",""
"105911","","","","13","","","300","36511","36511012",""
"1","","","","131","","","","36511","36511013",""
"105911","0.2","","wac_talk_sad_loop","3","1","0","wac_talk_sad_in","36512","36512001",""
"111","0.2","","","3","","1","wac_no_items","36512","36512002",""
"105911","","","0","2","","-340","200","36512","36512003",""
"111","","","0","2","","-340","200","36512","36512004",""
"53","","","","32","","","0","36512","36512005",""
"57","","","","32","","","1","36512","36512006",""
"20","","","","32","","","0","36512","36512007",""
"vo_wac_230214","","","0","21","","0","vo_wac_230214_000","36512","36512008",""
"105911","0","0","1","11","1","10","在下畫到高處的時候\n都需要用到梯子，\n很不方便……如果\n長得再高一點就好了。","36512","36512009","0.5"
"0","","","","91","","","","36512","36512010",""
"vo_wac_230214","","","0","21","","0","vo_wac_230214_001","36512","36512011",""
"105911","0","0","1","11","1","10","……讓在下坐在您的肩膀上嗎？\n不，不能讓主人做這種事……\n不過，確實是\n很吸引人的提議呢。","36512","36512012","0.5"
"0","","","","91","","","","36512","36512013",""
"0","","","","22","","","0","36512","36512014",""
"105911","0.2","","","3","","1","wac_idle_sad","36513","36513001",""
"111","0.2","","","3","","1","wac_no_items","36513","36513002",""
"105911","","","0","2","","-340","200","36513","36513003",""
"111","","","0","2","","-340","200","36513","36513004",""
"53","","","","32","","","0","36513","36513005",""
"57","","","","32","","","1","36513","36513006",""
"20","","","","32","","","0","36513","36513007",""
"0","","","","91","","","","36513","36513008",""
"1","2","0","-108","1","-213","202","105811","36611","36611001","wac_default_01"
"1","2","0","-108","5","-213","201","111","36611","36611002","wac_default_03"
"43","1","","0","31","1","0","43","36611","36611003",""
"57","0","","0","31","1","0","57","36611","36611004",""
"11","0","","0","31","1","0","11","36611","36611005",""
"502","1","","0","31","1","0","502","36611","36611006",""
"105811","0.2","","","3","0","0","wac_paint_01","36611","36611007",""
"111","0.2","","","3","0","0","wac_paint_03","36611","36611008",""
"0","","","","93","","","0","36611","36611009",""
"11","","","","32","","","1","36611","36611010",""
"se_10035700","","","","23","","0","se_10035700_brush","36611","36611011",""
"105811","","","","13","","","300","36611","36611012",""
"1","","","","131","","","","36611","36611013",""
"105811","0.2","","wac_talk_smile_loop","3","1","0","wac_talk_smile_in","36612","36612001",""
"111","0.2","","","3","","1","wac_no_items","36612","36612002",""
"105811","","","0","2","","-340","200","36612","36612003",""
"111","","","0","2","","-340","200","36612","36612004",""
"43","","","","32","","","0","36612","36612005",""
"57","","","","32","","","1","36612","36612006",""
"11","","","","32","","","0","36612","36612007",""
"vo_wac_230215","","","0","21","","0","vo_wac_230215_000","36612","36612008",""
"105811","0","0","1","11","1","10","這次也畫得很棒！\n手也已經完全習慣使用畫筆了，\n就這樣開始做畫圖的工作\n好像也會很有趣呢～♪","36612","36612009","0.5"
"0","","","","91","","","","36612","36612010",""
"vo_wac_230215","","","0","21","","0","vo_wac_230215_001","36612","36612011",""
"105811","0","0","1","11","1","10","什麼？……啊～不是不是！\n我並沒有打算放棄當公主喔？\n因為我還有許多要為\n這個國家的人們做的事情☆","36612","36612012","0.5"
