4563e4f27e17dc12c2f653f4b61e06bbe59b8102cff0d1532ea1e6b6a1b549c0,8a260a6d330ef388ac03f8b477bafff6cc2b3efc98e3921d5077ac97efb4e50c,c95b71138c8e4cfdaed790d4f1074446a58768b7fd88076b2851bb9ab96f22a8,0d02dcbfe41fe002c2b2e6990c3115d80b031c5a18a8baedb1243f6f387b35aa,3620d3d7df916bc54d3429cc4da67cedbe027a66026e16654ee8afc76ff5e43b,e0d02397e5de9b6b175f2729a8c0160ee356c02f49fc0791c5e1118e0cd08153,9bfe0454dfd6f0a33f3e06f66385e9079b9f7cfd385db6022e4f0e2e7f159c11,620945de1a820aa46e99c62052b33091833209a1a58d3a8b5ef6de4b52756f74,5f946a0959fad1cfc7dae15f18ce42ef3dc59513565f40e48b0e4bab546c6717,b3925e9d4198d9b37a0f7dd7c063f1649f475753267a158c74c0c76dd486df35,133cd0e218a6500e36583994389cff368f58d1fdb8b4548b56c7cbca3c7f3a30,7ad66d0f0238c5b1dc1bcee18e0c666606c19da6561e03d04f7293cc07b111a9,b7abb7008768c18c5f396559361181b2c9a8a267b9df2997d264d18c170f6015
"0","0","0","0","10070684","10070685","7","0","29","0","12","0","10070683"
"2","0","0","0","10070685","10070686","7","0","28","0","3","0","10070684"
"0","0","0","0","10070686","10070687","7","0","27","0","5","0","10070685"
"10002","0","0","0","10070687","10070688","7","0","26","0","7","0","10070686"
"0","0","0","0","10070688","10070689","7","0","25","0","4","0","10070687"
"2","0","0","0","10070689","10070690","7","0","24","0","3","0","10070688"
"10001","0","0","0","10070690","10070691","7","0","23","0","7","0","10070689"
"0","0","0","0","10070691","10070692","7","0","22","0","4","0","10070690"
"2","0","0","0","10070692","10071133","7","0","21","0","2","0","10070691"
"2","0","0","0","10070694","10071117","7","0","19","0","3","0","10071133"
"2","0","0","0","10070886","10070887","7","0","1","0","2","0","10071116"
"0","0","0","0","10070887","10070888","7","0","0","0","13","0","10070886"
"0","0","0","0","10070888","10070890","7","0","66","0","12","0","10070887"
"0","0","0","0","10070890","10070891","7","0","65","0","6","0","10070888"
"1","0","0","0","10070891","10070892","7","0","64","0","3","0","10070890"
"10002","0","0","0","10070892","10070893","7","0","63","0","7","0","10070891"
"0","0","0","0","10070893","10070894","7","0","62","0","5","0","10070892"
"1","0","0","0","10070894","10070895","7","0","61","0","2","0","10070893"
"10001","0","0","0","10070895","10070896","7","0","60","0","11","0","10070894"
"0","0","0","0","10070896","10070897","7","0","59","0","4","0","10070895"
"1","0","0","0","10070897","10070898","7","0","58","0","2","0","10070896"
"2","0","0","0","10070898","10070899","7","0","57","0","14","0","10070897"
"1","0","0","0","10070899","10070900","7","0","56","0","2","0","10070898"
"1","0","0","0","10070900","10070907","7","0","55","0","3","10070901","10070899"
"4","0","0","0","10070901","10070902","7","0","56","0","14","0","10070900"
"0","0","0","0","10070902","10070903","7","0","55","0","4","0","10070901"
"3","0","0","0","10070903","10070904","7","0","54","0","2","0","10070902"
"6","0","0","0","10070904","10070905","7","0","53","0","14","0","10070903"
"3","0","0","0","10070905","10070906","7","0","52","0","3","0","10070904"
"0","0","0","0","10070906","10070910","7","10070909","51","0","6","0","10070905"
"0","0","0","0","10070907","10070908","7","0","54","0","4","0","10070900"
"0","0","0","0","10070908","10070909","7","0","53","0","12","0","10070907"
"1","0","0","0","10070909","10070906","7","0","52","0","2","0","10070908"
"10001","0","0","0","10070910","10070911","7","0","50","0","11","0","10070906"
"2","0","0","0","10070911","10070912","7","0","49","0","2","0","10070910"
"2","0","0","0","10070912","10070913","7","0","48","0","14","0","10070911"
"1","0","0","0","10070913","10070914","7","0","47","0","2","0","10070912"
"10070914","0","0","0","10070914","10070915","7","0","46","0","16","0","10070913"
"0","0","0","0","10070915","10070916","7","0","45","0","4","0","10070914"
"2","0","0","0","10070916","10070917","7","0","44","0","3","0","10070915"
"10002","0","0","0","10070917","10070918","7","0","43","0","7","0","10070916"
"0","0","0","0","10070918","10070919","7","0","42","0","6","0","10070917"
"10003","0","0","0","10070919","10070921","7","0","41","0","7","0","10070918"
"3","0","0","0","10070921","10070922","7","0","40","0","14","0","10070919"
"2","0","0","0","10070922","10070923","7","0","39","0","2","0","10070921"
"0","0","0","0","10070923","10070924","7","0","38","0","4","0","10070922"
"10002","0","0","0","10070924","10070925","7","0","37","0","7","0","10070923"
"3","0","0","0","10070925","10070926","7","0","36","0","14","0","10070924"
"10001","0","0","0","10070926","10070927","7","0","35","0","11","0","10070925"
"0","0","0","0","10070927","10070928","7","0","34","0","5","0","10070926"
"0","0","0","0","10070928","10070929","7","0","33","0","15","0","10070927"
"3","0","0","0","10070929","10070930","7","0","32","0","14","0","10070928"
"0","0","0","0","10070930","10070931","7","0","31","0","4","0","10070929"
"10002","0","0","0","10070931","10070932","7","0","30","0","7","0","10070930"
"0","0","0","0","10070932","10070933","7","0","29","0","6","10070937","10070931"
"10001","0","0","0","10070933","10070935","7","0","28","0","7","0","10070932"
"10003","0","0","0","10070934","10070945","7","0","25","0","7","0","10070943"
"1","0","0","0","10070935","10070943","7","0","27","0","2","0","10070933"
"3","0","0","0","10070936","10070942","7","0","24","0","2","0","10070940"
"2","0","0","0","10070937","10070939","7","0","28","0","2","0","10070932"
"2","0","0","0","10070939","10070946","7","0","27","0","3","0","10070937"
"3","0","0","0","10070940","10070936","7","0","25","0","3","0","10070946"
"10001","0","0","0","10070941","10070947","7","0","23","0","11","0","10070945"
"0","0","0","0","10070942","10070947","7","0","23","0","4","0","10070936"
"1","0","0","0","10070943","10070934","7","0","26","0","14","0","10070935"
"2","0","0","0","10070945","10070941","7","0","24","0","14","0","10070934"
"1","0","0","0","10070946","10070940","7","0","26","0","14","0","10070939"
"0","0","0","0","10070947","10071039","7","10070942","22","0","12","0","10070941"
"10001","0","0","0","10070949","10070950","7","0","20","0","11","10070956","10071039"
"0","0","0","0","10070950","10070951","7","0","19","0","5","0","10070949"
"0","0","0","0","10070951","10070952","7","0","18","0","6","0","10070950"
"3","0","0","0","10070952","10070953","7","0","17","0","2","0","10070951"
"5","0","0","0","10070953","10070957","7","10070954","16","0","14","0","10070952"
"0","0","0","0","10070954","10070953","7","0","17","0","4","0","10070955"
"2","0","0","0","10070955","10070954","7","0","18","0","3","0","10070956"
"10003","0","0","0","10070956","10070955","7","0","19","0","7","0","10070949"
"2","0","0","0","10070957","10070961","7","0","15","0","2","0","10070953"
"1","0","0","0","10070958","10070962","7","0","13","0","2","0","10070961"
"2","0","0","0","10070959","10070963","7","0","11","0","2","0","10070962"
"0","0","0","0","10070961","10070958","7","0","14","0","12","0","10070957"
"10001","0","0","0","10070962","10070959","7","0","12","0","7","0","10070958"
"10001","0","0","0","10070963","10070965","7","0","10","0","7","0","10070959"
"10001","0","0","0","10070964","10070966","7","0","8","0","7","0","10070965"
"1","0","0","0","10070965","10070964","7","0","9","0","3","0","10070963"
"0","0","0","0","10070966","10070968","7","0","7","0","6","10070967","10070964"
"0","0","0","0","10070967","10070970","7","0","8","0","5","0","10070966"
"10001","0","0","0","10070968","10070973","7","0","6","0","7","0","10070966"
"5","0","0","0","10070970","10070971","7","0","7","0","14","0","10070967"
"10003","0","0","0","10070971","10070974","7","0","6","0","7","0","10070970"
"10002","0","0","0","10070972","10070976","7","10070974","4","0","7","0","10070973"
"1","0","0","0","10070973","10070972","7","0","5","0","3","0","10070968"
"3","0","0","0","10070974","10070972","7","0","5","0","3","0","10070971"
"0","0","0","0","10070976","10070977","7","0","3","0","4","0","10070972"
"3","0","0","0","10070977","10070978","7","0","2","0","2","0","10070976"
"3","0","0","0","10070978","10070979","7","0","1","0","3","0","10070977"
"0","0","0","0","10070979","10070980","7","0","0","0","13","0","10070978"
"1","0","0","0","10070980","10070982","7","0","66","0","2","0","10070979"
"2","0","0","0","10070981","10070983","7","0","64","0","2","0","10070982"
"2","0","0","0","10070982","10070981","7","0","65","0","3","0","10070980"
"0","0","0","0","10070983","10070984","7","0","63","0","5","0","10070981"
"10002","0","0","0","10070984","10070985","7","0","62","0","7","10071002","10070983"
"0","0","0","0","10070985","10070986","7","0","61","0","12","0","10070984"
"0","0","0","0","10070986","10070987","7","0","60","0","6","0","10070985"
"10001","0","0","0","10070987","10070988","7","0","59","0","11","0","10070986"
"1","0","0","0","10070988","10070989","7","0","58","0","2","0","10070987"
"0","0","0","0","10070989","10070990","7","0","57","0","4","0","10070988"
"0","0","0","0","10070990","10071003","7","10070991","56","0","5","0","10070989"
"3","0","0","0","10070991","10070990","7","0","57","0","2","0","10070992"
"7","0","0","0","10070992","10070991","7","0","58","0","14","0","10070993"
"0","0","0","0","10070993","10070992","7","0","59","0","4","0","10070994"
"3","0","0","0","10070994","10070993","7","0","60","0","14","0","10070996"
"3","0","0","0","10070996","10070994","7","0","61","0","3","0","10070997"
"3","0","0","0","10070997","10070996","7","0","62","0","14","0","10070998"
"3","0","0","0","10070998","10070997","7","0","63","0","2","0","10070999"
"2","0","0","0","10070999","10070998","7","0","64","0","2","0","10071000"
"6","0","0","0","10071000","10070999","7","0","65","0","14","0","10071001"
"1","0","0","0","10071001","10071000","7","0","66","0","2","0","10071002"
"3","0","0","0","10071002","10071001","7","0","67","0","2","0","10070984"
"1","0","0","0","10071003","10071005","7","0","55","0","3","0","10070990"
"1","0","0","0","10071004","10071006","7","0","53","0","3","0","10071005"
"2","0","0","0","10071005","10071004","7","0","54","0","14","0","10071003"
"10001","0","0","0","10071006","10071007","7","0","52","0","11","10071013","10071004"
"1","0","0","0","10071007","10071008","7","0","51","0","2","0","10071006"
"1","0","0","0","10071008","10071009","7","0","50","0","3","0","10071007"
"0","0","0","0","10071009","10071011","7","0","49","0","4","0","10071008"
"0","0","0","0","10071010","10071023","7","0","46","0","4","0","10071012"
"2","0","0","0","10071011","10071012","7","0","48","0","2","0","10071009"
"0","0","0","0","10071012","10071010","7","0","47","0","6","0","10071011"
"3","0","0","0","10071013","10071014","7","0","53","0","3","0","10071006"
"3","0","0","0","10071014","10071015","7","0","52","0","2","0","10071013"
"0","0","0","0","10071015","10071016","7","0","51","0","4","0","10071014"
"10003","0","0","0","10071016","10071019","7","0","50","0","7","0","10071015"
"10003","0","0","0","10071017","10071020","7","0","47","0","7","0","10071018"
"3","0","0","0","10071018","10071017","7","0","48","0","2","0","10071019"
"4","0","0","0","10071019","10071018","7","0","49","0","14","0","10071016"
"0","0","0","0","10071020","10071021","7","0","46","0","12","0","10071017"
"3","0","0","0","10071021","10071022","7","0","45","0","2","0","10071020"
"0","0","0","0","10071022","10071024","7","10071023","44","0","12","0","10071021"
"10002","0","0","0","10071023","10071022","7","0","45","0","7","0","10071010"
"2","0","0","0","10071024","10071025","7","0","43","0","3","0","10071022"
"0","0","0","0","10071025","10071038","7","0","42","0","4","0","10071024"
"10071038","0","0","0","10071038","10071040","7","0","41","0","16","0","10071025"
"0","0","0","0","10071039","10070949","7","0","21","0","4","0","10070947"
"2","0","0","0","10071040","10071041","7","0","40","0","2","0","10071038"
"10001","0","0","0","10071041","10071042","7","0","39","0","7","0","10071040"
"10001","0","0","0","10071042","10071043","7","0","38","0","11","0","10071041"
"10002","0","0","0","10071043","10071044","7","0","37","0","7","0","10071042"
"3","0","0","0","10071044","10071045","7","0","36","0","14","0","10071043"
"0","0","0","0","10071045","10071046","7","0","35","0","4","0","10071044"
"10003","0","0","0","10071046","10071048","7","0","34","0","7","0","10071045"
"10001","0","0","0","10071047","10071049","7","0","32","0","7","0","10071048"
"0","0","0","0","10071048","10071047","7","0","33","0","6","0","10071046"
"4","0","0","0","10071049","10071052","7","0","31","0","14","0","10071047"
"0","0","0","0","10071051","10071053","7","0","29","0","12","0","10071052"
"0","0","0","0","10071052","10071051","7","0","30","0","4","0","10071049"
"10001","0","0","0","10071053","10071054","7","0","28","0","11","0","10071051"
"0","0","0","0","10071054","10071055","7","0","27","0","5","0","10071053"
"10001","0","0","0","10071055","10071056","7","0","26","0","7","0","10071054"
"2","0","0","0","10071056","10071057","7","0","25","0","3","0","10071055"
"1","0","0","0","10071057","10071058","7","0","24","0","2","0","10071056"
"5","0","0","0","10071058","10071059","7","0","23","0","14","0","10071057"
"0","0","0","0","10071059","10071060","7","0","22","0","4","0","10071058"
"10001","0","0","0","10071060","10071061","7","0","21","0","11","0","10071059"
"0","0","0","0","10071061","10071062","7","0","20","0","6","0","10071060"
"0","0","0","0","10071062","10071063","7","0","19","0","15","0","10071061"
"0","0","0","0","10071063","10071090","7","0","18","0","5","10071102","10071062"
"0","0","0","0","10071090","10071098","7","0","17","0","4","0","10071063"
"0","0","0","0","10071091","10071111","7","0","9","0","4","10071114","10071110"
"0","0","0","0","10071092","10071134","7","10071115","5","0","4","0","10071097"
"3","0","0","0","10071093","10071095","7","0","3","0","2","0","10071134"
"10003","0","0","0","10071094","10070357","7","0","1","0","7","0","10071095"
"10001","0","0","0","10071095","10071094","7","0","2","0","7","0","10071093"
"0","0","0","0","10071097","10071092","7","0","6","0","12","0","10071112"
"2","0","0","0","10071098","10071099","7","0","16","0","2","0","10071090"
"1","0","0","0","10071099","10071109","7","0","15","0","2","0","10071098"
"3","0","0","0","10071100","10071101","7","0","13","0","2","0","10071109"
"1","0","0","0","10071101","10071104","7","0","12","0","2","0","10071100"
"1","0","0","0","10071102","10071108","7","0","17","0","3","0","10071063"
"3","0","0","0","10071103","10071104","7","0","12","0","3","0","10071105"
"0","0","0","0","10071104","10071110","7","10071103","11","0","6","0","10071101"
"10001","0","0","0","10071105","10071103","7","0","13","0","7","0","10071106"
"2","0","0","0","10071106","10071105","7","0","14","0","2","0","10071107"
"10001","0","0","0","10071107","10071106","7","0","15","0","11","0","10071108"
"10002","0","0","0","10071108","10071107","7","0","16","0","7","0","10071102"
"10002","0","0","0","10071109","10071100","7","0","14","0","7","0","10071099"
"3","0","0","0","10071110","10071091","7","0","10","0","14","0","10071104"
"2","0","0","0","10071111","10071112","7","0","8","0","2","0","10071091"
"10003","0","0","0","10071112","10071097","7","0","7","0","7","0","10071111"
"3","0","0","0","10071113","10071115","7","0","7","0","3","0","10071114"
"0","0","0","0","10071114","10071113","7","0","8","0","6","0","10071091"
"10001","0","0","0","10071115","10071092","7","0","6","0","11","0","10071113"
"3","0","0","0","10071116","10070886","7","0","2","0","3","0","10071128"
"10071117","0","0","0","10071117","10071118","7","0","18","0","16","0","10070694"
"0","0","0","0","10071118","10071125","7","0","17","0","12","0","10071117"
"0","0","0","0","10071119","10071126","7","0","11","0","12","0","10071120"
"1","0","0","0","10071120","10071119","7","0","12","0","3","0","10071129"
"1","0","0","0","10071121","10071127","7","0","5","0","2","0","10071122"
"2","0","0","0","10071122","10071121","7","0","6","0","2","0","10071131"
"3","0","0","0","10071123","10071129","7","0","14","0","2","0","10071124"
"2","0","0","0","10071124","10071123","7","0","15","0","2","0","10071125"
"0","0","0","0","10071125","10071124","7","0","16","0","4","0","10071118"
"0","0","0","0","10071126","10071132","7","0","10","0","4","0","10071119"
"0","0","0","0","10071127","10071128","7","0","4","0","12","0","10071121"
"1","0","0","0","10071128","10071116","7","0","3","0","14","0","10071127"
"3","0","0","0","10071129","10071120","7","0","13","0","14","0","10071123"
