709ab31ad96c44ad4f33078e15c69892bb7c6ae2008adce2382f9f78d852bfb4,c5a1f912046761f01c47961b2c008391a570d5859dab7faa8a9a4731fcfa2a25,c166b3b04841c4d9cc0f48364394cd0eb7f041d5da7de7f42d06fb3c8afed6ba,06547bc27f146f77268bd34885031bebfe56949b50291d59af905a478f99acb5,3c667f2269d2972929ad54cef66b198901150a6dee68582e36ec2034f8c23c11,0502e6a6175c6ba9d4596daf37d913f4ad6c1513a45f50f794bd2fbe9fda9224,c1f3d4ed2c183b4ca29fd2001296e063985a94c67e080bd2b7e87be7267daafd,3781aefbf8f7844f157007cf1ff4e2b4c300cdd86aaa1d0980b64cea756ae2d8,75b897c98b721894b0e6174a7c214762d8d5d0c14bcc19a1acc1865e17371796,1dceb52d2b23be1e3f63b3efa624dd529127c635053379f3848610ec9d45898e,e9b071f23b99e6873b11117daf2bd3c28a5ca8ed1d84e91330fb5e33b639d823
"","","0","","93","36111009","","36111","","","0.3"
"","","1","","32","36111010","","36111","","","11"
"","","se_10035700_roller","","23","36111011","","36111","","0","se_10035700"
"","","300","","13","36111012","","36111","","","100511"
"","","","","131","36111013","","36111","","","1"
"1","","wac_talk_sad_in","wac_talk_sad_loop","3","36112001","","36112","0.2","0","100511"
"","","wac_no_items","","3","36112002","","36112","0.2","1","111"
"","","200","0","2","36112003","","36112","","-340","100511"
"","","200","0","2","36112004","","36112","","-340","111"
"","","0","","32","36112005","","36112","","","43"
"","","1","","32","36112006","","36112","","","57"
"","","0","","32","36112007","","36112","","","11"
"","","vo_wac_230210_000","0","21","36112008","","36112","","0","vo_wac_230210"
"1","0","嘿啊～咿……\n終、終於重新畫好了……\n克莉絲提娜阿姨的檢查，\n怎麼說都太嚴格了啦……","1","11","36112009","0.5","36112","0","10","100511"
"","","","","91","36112010","","36112","","","0"
"","","vo_wac_230210_001","0","21","36112011","","36112","","0","vo_wac_230210"
"1","0","……你說她是因為喜歡我，\n才會那麼熱心地告訴我？\n騙人！她絕對、絕對是因為\n覺得我的反應很有趣才這樣的～！","1","11","36112012","0.5","36112","0","10","100511"
"","","","","91","36112013","","36112","","","0"
"","","0","","22","36112014","","36112","","","0"
"","","wac_idle_sad","","3","36113001","","36113","0.2","1","100511"
"","","wac_no_items","","3","36113002","","36113","0.2","1","111"
"","","200","0","2","36113003","","36113","","-340","100511"
"","","200","0","2","36113004","","36113","","-340","111"
"","","0","","32","36113005","","36113","","","43"
"","","1","","32","36113006","","36113","","","57"
"","","0","","32","36113007","","36113","","","11"
"","","","","91","36113008","","36113","","","0"
"-213","0","103611","-108","1","36211001","wac_default_01","36211","2","202","1"
"-213","0","111","-108","5","36211002","wac_default_02","36211","2","201","1"
"1","","43","0","31","36211003","","36211","1","0","43"
"1","","57","0","31","36211004","","36211","0","0","57"
"1","","11","0","31","36211005","","36211","0","0","11"
"1","","502","0","31","36211006","","36211","1","0","502"
"0","","wac_paint_01","","3","36211007","","36211","0.2","0","103611"
"0","","wac_paint_02","","3","36211008","","36211","0.2","0","111"
"","","0","","93","36211009","","36211","","","0"
"","","1","","32","36211010","","36211","","","11"
"","","se_10035700_brush","","23","36211011","","36211","","0","se_10035700"
"","","300","","13","36211012","","36211","","","103611"
"","","","","131","36211013","","36211","","","1"
"1","","wac_talk_sad_in_surprise","wac_talk_sad_loop_surprise","3","36212001","","36212","0.2","0","103611"
"","","wac_no_items","","3","36212002","","36212","0.2","1","111"
"","","200","0","2","36212003","","36212","","-340","103611"
"","","200","0","2","36212004","","36212","","-340","111"
"","","0","","32","36212005","","36212","","","43"
"","","1","","32","36212006","","36212","","","57"
"","","0","","32","36212007","","36212","","","11"
"","","vo_wac_230211_000","0","21","36212008","","36212","","0","vo_wac_230211"
"1","0","完成了……！\n那個，為了保險起見，\n可以拜託你幫忙確認嗎？","1","11","36212009","0.5","36212","0","10","103611"
"","","","","91","36212010","","36212","","","0"
"","","wac_talk_anger","","3","36212011","","36212","0.2","1","103611"
"","","vo_wac_230211_001","0","21","36212012","","36212","","0","vo_wac_230211"
"1","0","……咦！？你的臉\n為什麼要靠近我！？\n希望你幫忙確認的是圖畫，\n你真的是變態可疑分子耶！","1","11","36212013","0.5","36212","0","10","103611"
"","","","","91","36212014","","36212","","","0"
"","","0","","22","36212015","","36212","","","0"
"","","wac_idle_sad_shy","","3","36213001","","36213","0.2","1","103611"
"","","wac_no_items","","3","36213002","","36213","0.2","1","111"
"","","200","0","2","36213003","","36213","","-340","103611"
"","","200","0","2","36213004","","36213","","-340","111"
"","","0","","32","36213005","","36213","","","43"
"","","1","","32","36213006","","36213","","","57"
"","","0","","32","36213007","","36213","","","11"
"","","","","91","36213008","","36213","","","0"
"-213","0","100211","-108","1","36311001","wac_default_01","36311","2","202","1"
"-213","0","111","-108","5","36311002","wac_default_03","36311","2","201","1"
"1","","43","0","31","36311003","","36311","1","0","43"
"1","","57","0","31","36311004","","36311","0","0","57"
"1","","11","0","31","36311005","","36311","0","0","11"
"1","","502","0","31","36311006","","36311","1","0","502"
"0","","wac_paint_01","","3","36311007","","36311","0.2","0","100211"
"0","","wac_paint_03","","3","36311008","","36311","0.2","0","111"
"","","0","","93","36311009","","36311","","","0"
"","","1","","32","36311010","","36311","","","11"
"","","se_10035700_brush","","23","36311011","","36311","","0","se_10035700"
"","","300","","13","36311012","","36311","","","100211"
"","","","","131","36311013","","36311","","","1"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","36312001","","36312","0.2","0","100211"
"","","wac_no_items","","3","36312002","","36312","0.2","1","111"
"","","200","0","2","36312003","","36312","","-340","100211"
"","","200","0","2","36312004","","36312","","-340","111"
"","","0","","32","36312005","","36312","","","43"
"","","1","","32","36312006","","36312","","","57"
"","","0","","32","36312007","","36312","","","11"
"","","vo_wac_230212_000","0","21","36312008","","36312","","0","vo_wac_230212"
"1","0","說起來，騎士先生開始和大家\n一起畫圖，已經經過了\n很長一段時間呢……？","1","11","36312009","0.5","36312","0","10","100211"
"","","","","91","36312010","","36312","","","0"
"","","vo_wac_230212_001","0","21","36312011","","36312","","0","vo_wac_230212"
"1","0","一回過神來，牆壁上已經\n充滿了各式各樣的畫，每一幅都\n非常漂亮……完成之後，\n一定會有很多人來看吧♪","1","11","36312012","0.5","36312","0","10","100211"
"","","","","91","36312013","","36312","","","0"
"","","0","","22","36312014","","36312","","","0"
"","","wac_idle_wish","","3","36313001","","36313","0.2","1","100211"
"","","wac_no_items","","3","36313002","","36313","0.2","1","111"
"","","200","0","2","36313003","","36313","","-340","100211"
"","","200","0","2","36313004","","36313","","-340","111"
"","","0","","32","36313005","","36313","","","43"
"","","1","","32","36313006","","36313","","","57"
"","","0","","32","36313007","","36313","","","11"
"","","","","91","36313008","","36313","","","0"
"-213","0","106011","-108","1","36411001","wac_default_11","36411","2","202","1"
"-213","0","111","-108","5","36411002","wac_default_13","36411","2","201","1"
"1","","43","0","31","36411003","","36411","1","0","43"
"1","","57","0","31","36411004","","36411","0","0","57"
"1","","11","0","31","36411005","","36411","0","0","11"
"1","","502","0","31","36411006","","36411","1","0","502"
"0","","wac_paint_11","","3","36411007","","36411","0.2","0","106011"
"0","","wac_paint_13","","3","36411008","","36411","0.2","0","111"
"","","0","","93","36411009","","36411","","","0.3"
"","","1","","32","36411010","","36411","","","11"
"","","se_10035700_roller","","23","36411011","","36411","","0","se_10035700"
"","","300","","13","36411012","","36411","","","106011"
"","","","","131","36411013","","36411","","","1"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","36412001","","36412","0.2","0","106011"
"","","wac_no_items","","3","36412002","","36412","0.2","1","111"
"","","200","0","2","36412003","","36412","","-340","106011"
"","","200","0","2","36412004","","36412","","-340","111"
"","","0","","32","36412005","","36412","","","43"
"","","1","","32","36412006","","36412","","","57"
"","","0","","32","36412007","","36412","","","11"
"","","vo_wac_230213_000","0","21","36412008","","36412","","0","vo_wac_230213"
"1","0","今天的工作也完成了～\n……呃，噗呵呵……！\n你到底是怎麼塗的\n才會在那種地方沾到油漆啊？","1","11","36412009","0.5","36412","0","10","106011"
"","","","","91","36412010","","36412","","","0"
"","","vo_wac_230213_001","0","21","36412011","","36412","","0","vo_wac_230213"
"1","0","來，過來吧。\n你的嘴巴四周像是\n沾了番茄醬一樣喔？\n我幫你用毛巾擦一擦。","1","11","36412012","0.5","36412","0","10","106011"
"","","","","91","36412013","","36412","","","0"
"","","0","","22","36412014","","36412","","","0"
"","","wac_idle_wish","","3","36413001","","36413","0.2","1","106011"
"","","wac_no_items","","3","36413002","","36413","0.2","1","111"
"","","200","0","2","36413003","","36413","","-340","106011"
"","","200","0","2","36413004","","36413","","-340","111"
"","","0","","32","36413005","","36413","","","43"
"","","1","","32","36413006","","36413","","","57"
"","","0","","32","36413007","","36413","","","11"
"","","","","91","36413008","","36413","","","0"
"-100","0","105911","-108","1","36511001","wac_default_21","36511","2","202","1"
"-100","0","111","-108","5","36511002","wac_default_23","36511","2","201","1"
"1","","53","0","31","36511003","","36511","1","0","53"
"1","","57","0","31","36511004","","36511","0","0","57"
"1","","20","0","31","36511005","","36511","0","0","20"
"1","","502","0","31","36511006","","36511","1","0","502"
"0","","wac_paint_21","","3","36511007","","36511","0.2","0","105911"
"0","","wac_paint_23","","3","36511008","","36511","0.2","0","111"
"","","0","","93","36511009","","36511","","","0"
"","","1","","32","36511010","","36511","","","20"
"","","se_sys_login_birthday_calendar_brush","","23","36511011","","36511","","0","se_common"
"","","300","","13","36511012","","36511","","","105911"
"","","","","131","36511013","","36511","","","1"
"1","","wac_talk_sad_in","wac_talk_sad_loop","3","36512001","","36512","0.2","0","105911"
"","","wac_no_items","","3","36512002","","36512","0.2","1","111"
"","","200","0","2","36512003","","36512","","-340","105911"
"","","200","0","2","36512004","","36512","","-340","111"
"","","0","","32","36512005","","36512","","","53"
"","","1","","32","36512006","","36512","","","57"
"","","0","","32","36512007","","36512","","","20"
"","","vo_wac_230214_000","0","21","36512008","","36512","","0","vo_wac_230214"
"1","0","在下畫到高處的時候\n都需要用到梯子，\n很不方便……如果\n長得再高一點就好了。","1","11","36512009","0.5","36512","0","10","105911"
"","","","","91","36512010","","36512","","","0"
"","","vo_wac_230214_001","0","21","36512011","","36512","","0","vo_wac_230214"
"1","0","……讓在下坐在您的肩膀上嗎？\n不，不能讓主人做這種事……\n不過，確實是\n很吸引人的提議呢。","1","11","36512012","0.5","36512","0","10","105911"
"","","","","91","36512013","","36512","","","0"
"","","0","","22","36512014","","36512","","","0"
"","","wac_idle_sad","","3","36513001","","36513","0.2","1","105911"
"","","wac_no_items","","3","36513002","","36513","0.2","1","111"
"","","200","0","2","36513003","","36513","","-340","105911"
"","","200","0","2","36513004","","36513","","-340","111"
"","","0","","32","36513005","","36513","","","53"
"","","1","","32","36513006","","36513","","","57"
"","","0","","32","36513007","","36513","","","20"
"","","","","91","36513008","","36513","","","0"
"-213","0","105811","-108","1","36611001","wac_default_01","36611","2","202","1"
"-213","0","111","-108","5","36611002","wac_default_03","36611","2","201","1"
"1","","43","0","31","36611003","","36611","1","0","43"
"1","","57","0","31","36611004","","36611","0","0","57"
"1","","11","0","31","36611005","","36611","0","0","11"
"1","","502","0","31","36611006","","36611","1","0","502"
"0","","wac_paint_01","","3","36611007","","36611","0.2","0","105811"
"0","","wac_paint_03","","3","36611008","","36611","0.2","0","111"
"","","0","","93","36611009","","36611","","","0"
"","","1","","32","36611010","","36611","","","11"
"","","se_10035700_brush","","23","36611011","","36611","","0","se_10035700"
"","","300","","13","36611012","","36611","","","105811"
"","","","","131","36611013","","36611","","","1"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","36612001","","36612","0.2","0","105811"
"","","wac_no_items","","3","36612002","","36612","0.2","1","111"
"","","200","0","2","36612003","","36612","","-340","105811"
"","","200","0","2","36612004","","36612","","-340","111"
"","","0","","32","36612005","","36612","","","43"
"","","1","","32","36612006","","36612","","","57"
"","","0","","32","36612007","","36612","","","11"
"","","vo_wac_230215_000","0","21","36612008","","36612","","0","vo_wac_230215"
"1","0","這次也畫得很棒！\n手也已經完全習慣使用畫筆了，\n就這樣開始做畫圖的工作\n好像也會很有趣呢～♪","1","11","36612009","0.5","36612","0","10","105811"
"","","","","91","36612010","","36612","","","0"
"","","vo_wac_230215_001","0","21","36612011","","36612","","0","vo_wac_230215"
"1","0","什麼？……啊～不是不是！\n我並沒有打算放棄當公主喔？\n因為我還有許多要為\n這個國家的人們做的事情☆","1","11","36612012","0.5","36612","0","10","105811"
"","","","","91","36612013","","36612","","","0"
"","","0","","22","36612014","","36612","","","0"
"","","wac_idle_smile","","3","36613001","","36613","0.2","1","105811"
"","","wac_no_items","","3","36613002","","36613","0.2","1","111"
"","","200","0","2","36613003","","36613","","-340","105811"
"","","200","0","2","36613004","","36613","","-340","111"
"","","0","","32","36613005","","36613","","","43"
"","","1","","32","36613006","","36613","","","57"
"","","0","","32","36613007","","36613","","","11"
"","","","","91","36613008","","36613","","","0"
"-213","0","107111","-108","1","36711001","wac_default_01","36711","2","202","1"
"-213","0","111","-108","5","36711002","wac_default_03","36711","2","201","1"
"1","","43","0","31","36711003","","36711","1","0","43"
"1","","57","0","31","36711004","","36711","0","0","57"
"1","","11","0","31","36711005","","36711","0","0","11"
"1","","502","0","31","36711006","","36711","1","0","502"
"0","","wac_paint_01","","3","36711007","","36711","0.2","0","107111"
"0","","wac_paint_03","","3","36711008","","36711","0.2","0","111"
"","","0","","93","36711009","","36711","","","0"
"","","1","","32","36711010","","36711","","","11"
"","","se_10035700_brush","","23","36711011","","36711","","0","se_10035700"
