1a185e64bf4d58dc837938501b41f72654b712b8b8bb05e0a1334e81506256fc,7848b15a2b11f3fd3811d93b63ff170ad03e18adfe34dbabdeb6d9378c73c759,f5af5a1e433ef1ebaaf5ad2a15f7694f61ac6f24cb792cd62dd5a2edb8dfa6e5,5a96170b30f3095e6941f1af2d92d5727e9c6512749c599d949191a21432658c,f10bfa2575ef425e5d9667d43cd9c9b26f183b3d7a885c08ae9ba0b47a5ebf4e,30292094d04159a541380ebe10a795b39e1557533ffb1ac5f62b90daf3ae74f6,24011d0997e61c4fda5b876df28cb873718052dd571f1ca03171260347ea5875,1401d422119d2c5215b497cba9d156152f983f21b0e316279b7ddbf66a5b833f,6117caef09f5f6db9ae56678c7a7fa43b8635dee214550c3d8aa0e85bcdd4a64,3cae9815ef26291d882f43270ad9957d9bb76d7a8847bad0947e04eeb23cbaec,79bfa6204cbd77eaa599d2dcf99b0c8639568a53f336284fe97a175e1977d0fc,30e4ed64a392c7d97f3a43b9503da69575a4632e05f6945ddfc604eb687bb5b7,51a53f7cbc9bd7d68948de1c94c2f7274fd9940ce27ae4788869ffc0726b60ac,3d7da15fab6612fbb57694e1cb0f6f2af64a8697963a1d569a9057c180db5e62,8941de88300a6f5153ce29be490e8df115679128106e710d975dfd5d328f84f9,8f79a6a88b4a85a66b6af34d7df4e3bd786d21531b7bbc42f71c5c84b776c079,6388b796e1f9ef41f06079f265cccb2748975e03fb3a71ce6712055697ffa0b1,b086c448064fee29a7da85b00ed4c519c000d80fdfc9d4fb347508cb310e266a,8b66695a32d70f36e80d927b9ecf3894af04ce4a6626251bdc456d27c021a9dd,a10e3c17805cfb4239e1380e50d29d26ffaea2ad826b800c0dbfa44adead918f
"6","0","2","6","6","35576","芬里爾是神話中登場的巨狼。據說在□□□□□中將奧丁吞噬。","6162","40643","26127","","6","31070","這個的名稱是什麼？","30340","6","6","諸神的黃昏","3","諸神的黃昏"
"6","0","1","6","6","20844","管理蘭德索爾各公會的公家機關。","6164","29702","21332","公會管理協會","6","26371","這個的名稱是什麼？","31649","2","6","公會管理協","1","公會管理協會"
"6","6165","1","6","6","29123","將「日和」升到★6時\n可獲得的稱號。","6165","32020","30495","燃燒中的純真少女","6","29138","這個的名稱是什麼？","20013","6","6","燃燒中純真","2","燃燒中的純真少女"
"6","6166","1","6","6","35442","","6166","37857","22899","該死的眼鏡女","6","27515","左側的角色如何稱呼右邊的角色？","30524","6","6","該死眼鏡女","2","該死的眼鏡女"
"6","0","2","6","6","35010","貓等動物在聞到強烈的氣味時會張著眼睛或嘴巴，露出獨特表情的現象。","6167","21453","25033","","6","21767","這個的名稱是什麼？","21957","6","6","裂唇嗅反應","3","裂唇嗅反應"
"3","0","2","3","2","83","「鯊魚」的英文。","6168","114","107","","3","104","這個的名稱是什麼？","97","6","3","Shark","1","Shark"
"6","0","1","6","6","23308","「鏡華」的角色介紹詞。","6169","31561","29983","端莊正直的嬌小優等生","6","23567","這個的名稱是什麼？","20778","6","6","嬌小優等生","2","端莊正直的嬌小優等生"
"6","0","2","6","6","34382","又名珍珠草，其花為頭狀花序，是很有名的觀賞植物。","6170","24180","38738","","6","30524","這個的名稱是什麼？","33836","6","6","虎眼萬年青","3","虎眼萬年青"
"6","0","2","6","6","26579","在櫻花樹種中非常受歡迎的一種。一般作為櫻花的形象最廣為人知。","6171","37326","27387","","6","20117","這個的名稱是什麼？","21513","6","6","染井吉野櫻","2","染井吉野櫻"
"3","0","2","3","2","68","「蒲公英」的英文名。","6172","100","101","Dandelion","3","97","這個的名稱是什麼？","110","6","3","Dande","3","Dandelion"
"6","0","1","6","6","33021","「初音」的角色介紹詞。","6173","32654","20154","為了大家使用超能力的睡美人","6","21147","這個的名稱是什麼？","30561","6","6","能力睡美人","3","為了大家使用超能力的睡美人"
"3","0","2","3","2","67","「康乃馨」的英文。","6174","110","97","Carnation","3","97","這個的名稱是什麼？","114","6","3","Carna","3","Carnation"
"6","0","2","6","6","38463","貓的品種之一。美國最受歡迎的短毛貓種。","6175","23612","20126","阿比西尼亞貓","6","27604","這個的名稱是什麼？","35199","6","6","阿比西尼亞","2","阿比西尼亞貓"
"6","0","1","6","6","24265","將「怜」升到★5時可獲得的稱號。","6176","21133","22763","清廉克勤的劍士","6","20811","這個的名稱是什麼？","21220","6","6","廉克勤劍士","2","清廉克勤的劍士"
"6","0","2","6","6","32654","貓的品種之一，有很強適應力的掠食者。","6177","23665","35987","","6","22283","這個的名稱是什麼？","22823","6","6","美國大山貓","2","美國大山貓"
"6","0","2","6","6","33521","貓的品種之一。恬靜、溫馴，易於相處。長得像泰迪熊。","6178","27611","35987","","6","22283","這個的名稱是什麼？","30701","6","6","英國短毛貓","2","英國短毛貓"
"6","0","2","6","6","21560","非常廣為人知的怪物。特徵是會吸取獵物的血，據說十字架和大蒜是弱點。","6179","21476","25289","吸血鬼德古拉","6","34880","這個的名稱是什麼？","24503","6","6","吸血德古拉","1","吸血鬼德古拉"
"6","0","2","6","6","35199","貓的品種之一，為古老的俄羅斯純種家貓品種，是俄羅斯的「國貓」。","6180","20126","35987","","6","20271","這個的名稱是什麼？","21033","6","6","西伯利亞貓","2","西伯利亞貓"
"6","0","2","6","6","26031","貓的品種之一，肌肉發達，皮膚皺褶。又稱為加拿大無毛貓。","6181","26031","35987","","6","33452","這個的名稱是什麼？","20811","6","6","斯芬克斯貓","2","斯芬克斯貓"
"6","0","2","6","6","30064","貓的品種之一。特徵是鼻樑很低，擁有像是板著臉一般惹人憐愛的長相。","6182","27611","35987","異國短毛貓","6","22283","這個的名稱是什麼？","30701","6","6","異國短毛貓","3","異國短毛貓"
"3","0","2","3","2","80","鴿子象徵「和平」，其英文為：","6183","99","101","和平=Peace","3","101","這個的名稱是什麼？","97","6","3","Peace","1","和平=Peace"
"6","0","1","6","6","37326","「真琴」的角色介紹詞。","6184","23569","22899","不輸男人的狂野義氣少女","6","32681","這個的名稱是什麼？","27683","6","6","野義氣少女","2","不輸男人的狂野義氣少女"
"6","0","1","6","6","23569","「霞」的角色介紹詞。","6185","20597","25506","頭腦聰明的美少女名偵探","6","22899","這個的名稱是什麼？","21517","6","6","少女名偵探","1","頭腦聰明的美少女名偵探"
"6","0","1","6","6","27489","「真陽」的角色介紹詞。","6186","22580","20154","令大家歡笑的歡樂牧場主人","6","27138","這個的名稱是什麼？","29287","6","6","歡樂牧場人","2","令大家歡笑的歡樂牧場主人"
"6","0","1","6","6","20919","「怜」的角色介紹詞。","6187","29575","30452","冷酷又率直的劍士","6","37239","這個的名稱是什麼？","21448","6","6","冷酷又率直","2","冷酷又率直的劍士"
"6","0","1","6","6","27611","「莉瑪」的角色介紹詞。","6188","29983","29289","少女心的毛茸茸生物","6","33592","這個的名稱是什麼？","33592","6","6","毛茸茸生物","1","少女心的毛茸茸生物"
"6","0","1","6","6","24101","「流夏」的角色介紹詞。","6189","22992","38957","散發人情味的帥氣「大姐頭」","6","27683","左側的角色如何稱呼右邊的角色？","22823","6","6","帥氣大姐頭","3","散發人情味的帥氣「大姐頭」"
"6","0","2","6","6","34311","貓的品種之一。特徵是下垂的耳朵。","6190","25722","32819","蘇格蘭摺耳貓","6","26684","這個的名稱是什麼？","34349","6","6","蘇格蘭摺耳","2","蘇格蘭摺耳貓"
"6","0","2","6","6","27861","一種小型犬。他們對溫度比較敏感，不耐冷熱。名字裡有著某個國家。","6191","29275","29356","","6","22283","這個的名稱是什麼？","39717","6","6","法國鬥牛犬","1","法國鬥牛犬"
"6","0","2","6","6","36814","臺灣第一座狗運動公園。","6192","36939","21205","迎風狗運動公園","6","39080","這個的名稱是什麼？","29399","6","6","迎風狗運動","2","迎風狗運動公園"
"6","0","2","6","6","25289","作為尋回犬的一種與黃金獵犬齊名的名犬。作為導盲犬、警犬也很活躍。","6193","22810","29356","拉布拉多犬","6","24067","這個的名稱是什麼？","25289","6","6","拉布拉多犬","1","拉布拉多犬"
"6","0","2","6","6","27161","三種貴賓犬之中，體型上算最大，是從水中和沼澤地中搜尋獵物的高手。","6194","36020","36051","標準型貴賓犬","6","28310","這個的名稱是什麼？","22411","6","6","標準型貴賓","2","標準型貴賓犬"
"6","0","2","6","6","36855","三種貴賓犬之中，聰明，體態小，好動且容易訓練。","6195","36020","36051","迷你型貴賓犬","6","20320","這個的名稱是什麼？","22411","6","6","迷你型貴賓","2","迷你型貴賓犬"
"6","0","2","6","6","36855","狗的品種之一。長身體，短毛，雙耳下垂，寬且能動。比標準體型小一點，短毛。","6196","33144","29399","短毛迷你臘腸狗","6","20320","這個的名稱是什麼？","33240","6","6","迷你臘腸狗","2","短毛迷你臘腸狗"
"6","0","2","6","6","26085","蝦子的一種。身體有鮮明的條紋，蜷縮的模樣看起來像車輪。","6197","23565","34662","","6","26412","這個的名稱是什麼？","22218","6","6","日本囊對蝦","1","日本囊對蝦"
"6","0","2","6","6","21490","狐狸犬家族中最小的一種，毛髮長且粗操濃密。","6198","20811","29356","","6","22855","這個的名稱是什麼？","27966","6","6","史奇派克犬","3","史奇派克犬"
"6","0","2","6","6","35199","中型犬。毛短而光滑、寬而直的三角形耳朵、長而直的前腿、胸前有白色斑紋。","6199","29557","29356","","6","35199","這個的名稱是什麼？","37324","6","6","西西里獵犬","2","西西里獵犬"
"6","0","2","6","6","32173","鴿類中體型最大的品種之一，它有巨大的扇形頭冠。","6200","20126","20896","維多利亞冠鳩","6","22810","這個的名稱是什麼？","21033","6","6","維多利亞冠","2","維多利亞冠鳩"
"6","0","2","6","6","30701","最大的信天翁，唯一白色身體的信天翁。","6201","22825","32705","","6","23614","這個的名稱是什麼？","20449","6","6","短尾信天翁","2","短尾信天翁"
"6","0","2","6","6","21360","鴿子品種之一，尾巴像扇子。名字內有某個國家。","6202","23614","40255","","6","24230","這個的名稱是什麼？","25159","6","6","印度扇尾鴿","3","印度扇尾鴿"
"6","0","2","6","6","20126","古希臘哲學家，也是三大哲學家之一。是柏拉圖的學生，亞歷山大的老師。","6203","22810","24503","","6","37324","這個的名稱是什麼？","22763","6","6","亞里士多德","1","亞里士多德"
"6","0","2","6","6","22823","蝴蝶的品種之一。外觀近似紅紋鳳蝶但本種體型較大。","6204","40179","34678","","6","32005","這個的名稱是什麼？","32011","6","6","大紅紋鳳蝶","3","大紅紋鳳蝶"
"6","0","2","6","6","21313","瓢蟲的一種。身體有13個點狀圖案。","6205","29922","34802","","6","19977","這個的名稱是什麼？","26143","6","6","十三星瓢蟲","2","十三星瓢蟲"
"6","0","2","6","6","33540","瓢蟲的一種。身體有28個點狀圖案。","6206","20843","26143","茄二十八星瓢蟲","6","20108","這個的名稱是什麼？","21313","6","6","茄二十八星","3","茄二十八星瓢蟲"
"6","0","2","6","6","28023","在吃生魚時，需要非常小心的有名寄生蟲。模樣像白色線頭。","6207","32218","34802","","6","29560","這個的名稱是什麼？","32963","6","6","海獸胃線蟲","2","海獸胃線蟲"
"6","0","2","6","6","33274","蝴蝶的品種之一。外觀近似麝香鳳蝶但本種雄蝶翅膀表面黑褐色，後翅腹面有紅色大斑排列，尾突黑色。","6208","39321","40179","臺灣麝香鳳蝶","6","28771","這個的名稱是什麼？","40605","6","6","臺灣麝香鳳","3","臺灣麝香鳳蝶"
"6","0","2","6","6","28450","企鵝的一種，特徵是橫穿過身體的黑色線條。在動物園看到最多的便是這種企鵝。","6209","20225","40285","","6","27874","這個的名稱是什麼？","24503","6","6","漢波德企鵝","3","漢波德企鵝"
"6","0","2","6","6","30333","鳥的一種。誠如其名，頭上羽毛的輪廓就像是戴著「烏帽子」一樣。","6210","34121","40273","","6","26786","這個的名稱是什麼？","20896","6","6","白梢冠蕉鵑","3","白梢冠蕉鵑"
"6","0","2","6","6","33655","兔子的品種中最廣為人知的一種。身體偏小，耳朵豎得很直。","6211","20754","20820","","6","34349","這個的名稱是什麼？","20367","6","6","荷蘭侏儒兔","3","荷蘭侏儒兔"
"6","0","2","6","6","33655","兔子的品種中很廣為人知的一種。最大的特徵是垂下來的大耳朵。","6212","32819","20820","","6","34349","這個的名稱是什麼？","22402","6","6","荷蘭垂耳兔","3","荷蘭垂耳兔"
"6","0","2","6","6","28961","蝴蝶的品種之一。翅膀黑色，前翅無斑，後翅中央有4-7枚白色的斑紋，外緣波浪狀。","6213","32011","40179","無尾白紋鳳蝶","6","23614","這個的名稱是什麼？","30333","6","6","無尾白紋鳳","3","無尾白紋鳳蝶"
"6","0","2","6","6","38463","大致區分的話，是與猿猴同類的動物，特徵是擁有看起來像是披著斗篷般的體毛。","6214","29394","29394","","6","25289","這個的名稱是什麼？","20271","6","6","阿拉伯狒狒","2","阿拉伯狒狒"
"6","0","2","6","6","23567","雪貂有四種類型的牙齒：12顆□□□、4顆犬齒、12顆前臼齒、6顆□□。","6215","33276","40786","小門齒、臼齒","6","38272","這個的名稱是什麼？","40786","6","6","小門齒臼齒","2","小門齒、臼齒"
"3","0","2","3","2","87","「白鯨」的英文。","6216","108","101","Beluga Whale","3","104","這個的名稱是什麼？","97","6","3","Whale","3","Beluga Whale"
"6","0","2","6","6","22240","在神話中登場的有名動物。","6217","30333","20820","","6","24161","這個的名稱是什麼？","20043","6","6","因幡之白兔","2","因幡之白兔"
"3","0","2","3","2","83","片假名的稱呼是？","6218","114","112","蠍子=Scorpion","3","99","這個的名稱是什麼？","111","6","3","Scorp","1","蠍子=Scorpion"
"6","0","2","6","6","19978","彎曲手臂並用力時，上臂隆起部分的俗稱。","6219","38957","32908","","6","33218","這個的名稱是什麼？","20108","6","6","上臂二頭肌","2","上臂二頭肌"
"6","0","2","6","6","22823","外觀近似琉璃紋鳳蝶但前翅亞外緣的綠色帶較不明顯，體型較大，後翅藍色斑紋較發達且大，此為命名的由來。","6220","32011","40179","大琉璃紋鳳蝶","6","29705","這個的名稱是什麼？","29827","6","6","大琉璃紋鳳","3","大琉璃紋鳳蝶"
"6","0","2","6","6","22823","蝴蝶品種之一。大型粉蝶，上翅表面白色具褐色邊，下翅黃色。","6221","31881","34678","","6","40643","這個的名稱是什麼？","35033","6","6","大黃裙粉蝶","3","大黃裙粉蝶"
"6","0","2","6","6","26397","蝴蝶品種之一。翅膀表面黑褐色，近翅基藍色。又稱小紫灰蝶。","6222","28784","34678","","6","20489","這個的名稱是什麼？","23567","6","6","朝倉小灰蝶","3","朝倉小灰蝶"
"6","0","2","6","6","32160","蝴蝶品種之一。翅腹面粉綠色，具細長的尾突，前端有2枚小黑點。","6223","28784","34678","","6","24213","這個的名稱是什麼？","23567","6","6","綠底小灰蝶","2","綠底小灰蝶"
"6","6224","1","6","6","34987","代表空花的「抖M」一詞，這個「M」是什麼詞彙的縮寫？","6224","22909","32773","被虐狂=被虐癖好者","6","34384","這個的名稱是什麼？","30294","6","6","被虐癖好者","2","被虐狂=被虐癖好者"
"6","0","2","6","6","32701","實際存在於遠古，非常巨大的翼龍。以神話中登場的神明命名。","6225","32764","40845","","6","34503","這個的名稱是什麼？","31070","6","6","羽蛇神翼龍","3","羽蛇神翼龍"
"6","0","2","6","6","27498","蝴蝶品種之一。中小型，翅膀表面黑褐色。下翅有個Y字形的白色斑紋，此為命名的由來。","6226","28784","34678","","6","32011","這個的名稱是什麼？","23567","6","6","歪紋小灰蝶","2","歪紋小灰蝶"
"6","0","2","6","6","23532","蝴蝶品種之一。翅面深藍色，具寬大的黑緣。","6227","29827","34678","寬邊琉璃小灰蝶","6","37002","這個的名稱是什麼？","29705","6","6","寬邊琉璃蝶","3","寬邊琉璃小灰蝶"
"6","0","2","6","6","37504","蝴蝶的品種之一。翅面黑褐色，中央有橙色斑。又稱銀灰蝶。","6228","28784","34678","","6","26001","這個的名稱是什麼？","23567","6","6","銀斑小灰蝶","3","銀斑小灰蝶"
"6","0","2","6","6","34311","蝴蝶品種之一。翅膀表面為光亮的水青色。 ","6229","28784","34678","","6","37941","這個的名稱是什麼？","23567","6","6","蘇鐵小灰蝶","2","蘇鐵小灰蝶"
