6a6fbfee023a867f22e1e8882bdef20d9cd7bba72179f8771e877049fa018434,36198957b9359c097f7752159273f3f242be470eb469e5fa5625d5b136521c56,8661b2e5605f2120f9488da477c062613c08130157f9fae1b49e369ebb96f92a,776d369162170028db2d1d0691f203db64b3e885411ef7bf51d05dc4a87d8440,11c37e273747ab82165bfd8c7d7a0308e9a58d71f3e8cd3b280ff3411f1fd8ce,f746db6911f5e454d10a964ae9339ff201de886d3f19a286abf472b93ccf931c,b72f2ed213f4d4f74c4512073dcbcaef61fb210c53ae32ca9ff618b446f19a6b,97324dea169d2a0cea3af0a9f0d3c0c0fb29235d163cc48fc8d2ec9168244aa4,c4570ec7d51fedb45b8c8384e65fe089402d2802da07c70b1b3e4396a0ca41c8,4d8e451686115e7dfccf1e6a1af11c02994aa41d38dd25c07f419fe7989d993f,213caef6dccaadb449e30889d4b5f774c0f5fa81687ed8b250e97ab3ddb5c1bd,2a34980e764f951458c34620eeb0fbd43ddda54ef989130080cf043c1587acc1,5ae307585ad498c34bf45224ebe73a27aafd0c8fcfb69720c6cd792a539428f7
"0","0","0","0","10080614","10080615","8","5","0","0","50","10080616","0"
"0","0","0","0","10080615","10080616","8","4","0","0","49","10080617","0"
"6","0","0","0","10080616","10080617","8","14","0","0","48","10080618","0"
"1","0","0","0","10080617","10080618","8","2","0","0","47","10080619","0"
"2","0","0","0","10080618","10080619","8","3","0","0","46","10080620","0"
"0","0","0","0","10080619","10080620","8","4","0","0","45","10080621","0"
"10001","0","0","0","10080620","10080621","8","11","0","0","44","10080622","0"
"0","0","0","0","10080621","10080622","8","6","0","0","43","10080623","0"
"0","0","0","0","10080622","10080623","8","15","0","0","42","10080624","0"
"10001","0","0","0","10080623","10080624","8","11","0","0","41","10080625","0"
"10001","10080627","0","0","10080624","10080625","8","7","0","0","40","10080626","0"
"10002","0","0","0","10080625","10080626","8","7","0","0","39","10080632","0"
"2","0","0","0","10080625","10080627","8","14","0","0","39","10080628","0"
"2","0","0","0","10080627","10080628","8","3","0","0","38","10080629","0"
"3","0","0","0","10080628","10080629","8","3","0","0","37","10080630","0"
"0","0","0","10080631","10080629","10080630","8","4","0","0","36","10080633","0"
"10003","0","0","0","10080632","10080631","8","7","0","0","37","10080630","0"
"1","0","0","0","10080626","10080632","8","14","0","0","38","10080631","0"
"5","0","0","0","10080630","10080633","8","14","0","0","35","10080634","0"
"1","0","0","0","10080633","10080634","8","3","0","0","34","10080635","0"
"0","0","0","0","10080634","10080635","8","4","0","0","33","10080636","0"
"0","0","0","0","10080635","10080636","8","12","0","0","32","10080637","0"
"10001","0","0","0","10080636","10080637","8","7","0","0","31","10080638","0"
"3","0","0","0","10080637","10080638","8","2","0","0","30","10080639","0"
"10001","0","0","0","10080638","10080639","8","11","0","0","29","10080529","0"
"10080640","0","0","0","10080532","10080640","8","16","0","0","24","10080641","0"
"10002","0","0","0","10080640","10080641","8","7","0","0","23","10080832","0"
"2","0","0","0","10080832","10080643","8","2","0","0","21","10080644","0"
"0","0","0","0","10080643","10080644","8","4","0","0","20","10080645","0"
"10001","0","0","0","10080644","10080645","8","11","0","0","19","10080646","0"
"2","0","0","0","10080645","10080646","8","2","0","0","18","10080647","0"
"0","0","0","0","10080646","10080647","8","4","0","0","17","10080833","0"
"0","0","0","0","10080833","10080649","8","5","0","0","15","10080650","0"
"10003","0","0","0","10080649","10080650","8","7","0","0","14","10080835","0"
"0","0","0","0","10080851","10080653","8","4","0","0","8","10080654","0"
"0","0","0","0","10080653","10080654","8","15","0","0","7","10080404","0"
"0","0","0","0","10080092","10080655","8","15","0","0","68","10080656","0"
"2","0","0","0","10080655","10080656","8","2","0","0","67","10080101","0"
"0","0","0","0","10080574","10080658","8","5","0","0","44","10080564","0"
"10080659","0","0","0","10080146","10080659","8","16","0","0","41","10080660","0"
"1","0","0","0","10080659","10080660","8","2","0","0","40","10080661","0"
"3","0","0","0","10080660","10080661","8","14","0","0","39","10080662","0"
"0","0","0","0","10080661","10080662","8","5","0","0","38","10080663","0"
"2","0","0","0","10080662","10080663","8","3","0","0","37","10080664","0"
"0","0","0","0","10080663","10080664","8","4","0","0","36","10080665","0"
"2","0","0","0","10080664","10080665","8","2","0","0","35","10080666","0"
"0","0","0","0","10080665","10080666","8","6","0","0","34","10080839","0"
"2","0","0","0","10080839","10080668","8","14","0","0","32","10080670","0"
"0","0","0","0","10080668","10080670","8","4","0","0","31","10080671","0"
"10001","0","0","0","10080670","10080671","8","11","0","0","30","10080672","0"
"0","0","0","0","10080671","10080672","8","4","0","0","29","10080673","0"
"1","0","0","0","10080672","10080673","8","2","0","0","28","10080674","0"
"10001","0","0","0","10080673","10080674","8","7","0","0","27","10080675","0"
"3","0","0","0","10080674","10080675","8","3","0","0","26","10080676","0"
"6","0","0","0","10080675","10080676","8","14","0","0","25","10080677","0"
"0","0","0","0","10080676","10080677","8","12","0","0","24","10080678","0"
"10002","10080684","0","0","10080677","10080678","8","7","0","0","23","10080679","0"
"2","0","0","0","10080678","10080679","8","3","0","0","22","10080681","0"
"2","0","0","0","10080682","10080680","8","3","0","0","18","10080689","0"
"10003","0","0","0","10080679","10080681","8","7","0","0","21","10080683","0"
"10003","0","0","0","10080683","10080682","8","7","0","0","19","10080680","0"
"1","0","0","0","10080681","10080683","8","2","0","0","20","10080682","0"
"3","0","0","0","10080678","10080684","8","2","0","0","22","10080686","0"
"3","0","0","0","10080688","10080685","8","2","0","0","18","10080689","0"
"0","0","0","0","10080684","10080686","8","4","0","0","21","10080687","0"
"0","0","0","0","10080686","10080687","8","6","0","0","20","10080688","0"
"10001","0","0","0","10080687","10080688","8","11","0","0","19","10080685","0"
"10001","0","0","10080685","10080680","10080689","8","7","0","0","17","10080690","0"
"0","0","0","0","10080689","10080690","8","4","0","0","16","10080691","0"
"0","0","0","0","10080690","10080691","8","15","0","0","15","10080692","0"
"5","0","0","0","10080691","10080692","8","14","0","0","14","10080693","0"
"0","0","0","0","10080692","10080693","8","6","0","0","13","10080694","0"
"10001","0","0","0","10080693","10080694","8","11","0","0","12","10080695","0"
"2","0","0","0","10080694","10080695","8","2","0","0","11","10080696","0"
"0","0","0","0","10080695","10080696","8","4","0","0","10","10080180","0"
"0","0","0","0","10080183","10080697","8","4","0","0","6","10080840","0"
"4","0","0","0","10080192","10080698","8","14","0","0","72","10080699","0"
"0","0","0","0","10080698","10080699","8","4","0","0","71","10080700","0"
"1","0","0","0","10080699","10080700","8","2","0","0","70","10080701","0"
"10001","0","0","0","10080700","10080701","8","7","0","0","69","10080702","0"
"2","0","0","0","10080701","10080702","8","2","0","0","68","10080712","0"
"4","0","0","0","10080712","10080704","8","14","0","0","66","10080705","0"
"0","0","0","0","10080704","10080705","8","4","0","0","65","10080841","0"
"10001","0","0","0","10080841","10080707","8","7","0","0","63","10080708","0"
"2","0","0","0","10080707","10080708","8","2","0","0","62","10080713","0"
"3","0","0","0","10080713","10080710","8","14","0","0","60","10080711","0"
"10001","10080715","0","0","10080710","10080711","8","11","0","0","59","10080714","0"
"10001","0","0","0","10080702","10080712","8","11","0","0","67","10080704","0"
"0","0","0","0","10080708","10080713","8","12","0","0","61","10080710","0"
"1","0","0","0","10080711","10080714","8","3","0","0","58","10080717","0"
"0","0","0","0","10080711","10080715","8","4","0","0","58","10080716","0"
"2","0","0","0","10080715","10080716","8","2","0","0","57","10080719","0"
"0","0","0","0","10080714","10080717","8","12","0","0","57","10080718","0"
"4","0","0","0","10080717","10080718","8","14","0","0","56","10080720","0"
"3","0","0","0","10080716","10080719","8","3","0","0","56","10080720","0"
"0","0","0","10080719","10080718","10080720","8","4","0","0","55","10080721","0"
"0","0","0","0","10080720","10080721","8","5","0","0","54","10080722","0"
"1","0","0","0","10080721","10080722","8","3","0","0","53","10080723","0"
"10080723","0","0","0","10080722","10080723","8","16","0","0","52","10080724","0"
"2","0","0","0","10080723","10080724","8","14","0","0","51","10080725","0"
"10001","0","0","0","10080724","10080725","8","7","0","0","50","10080726","0"
"0","0","0","0","10080725","10080726","8","5","0","0","49","10080842","0"
"10002","0","0","0","10080842","10080728","8","7","0","0","47","10080729","0"
"2","0","0","0","10080728","10080729","8","2","0","0","46","10080730","0"
"0","0","0","0","10080729","10080730","8","4","0","0","45","10080731","0"
"3","0","0","0","10080730","10080731","8","14","0","0","44","10080732","0"
"0","0","0","0","10080731","10080732","8","6","0","0","43","10080733","0"
"1","0","0","0","10080732","10080733","8","3","0","0","42","10080734","0"
"10001","0","0","0","10080733","10080734","8","7","0","0","41","10080735","0"
"4","0","0","0","10080734","10080735","8","14","0","0","40","10080843","0"
"0","0","0","0","10080473","10080737","8","4","0","0","37","10080738","0"
"0","0","0","0","10080737","10080738","8","15","0","0","36","10080739","0"
"3","0","0","0","10080738","10080739","8","14","0","0","35","10080740","0"
"0","0","0","0","10080739","10080740","8","6","0","0","34","10080235","0"
"1","0","0","0","10080237","10080741","8","2","0","0","30","10080253","0"
"2","0","0","0","10080253","10080742","8","2","0","0","28","10080255","0"
"0","0","0","0","10080844","10080744","8","4","0","0","25","10080845","0"
"0","0","0","0","10080845","10080746","8","15","0","0","23","10080747","0"
"2","0","0","0","10080746","10080747","8","3","0","0","22","10080748","0"
"10001","0","0","0","10080747","10080748","8","11","0","0","21","10080749","0"
"0","0","0","0","10080748","10080749","8","4","0","0","20","10080750","0"
"0","0","0","0","10080749","10080750","8","5","0","0","19","10080751","0"
"2","0","0","0","10080750","10080751","8","2","0","0","18","10080752","0"
"10003","0","0","0","10080751","10080752","8","7","0","0","17","10080753","0"
"0","0","0","0","10080752","10080753","8","4","0","0","16","10080754","0"
"4","0","0","0","10080753","10080754","8","14","0","0","15","10080846","0"
"0","0","0","0","10080846","10080756","8","12","0","0","13","10080757","0"
"10001","0","0","0","10080756","10080757","8","11","0","0","12","10080758","0"
"3","0","0","0","10080757","10080758","8","2","0","0","11","10080759","0"
"0","10080761","0","0","10080758","10080759","8","4","0","0","10","10080760","0"
"1","0","0","0","10080759","10080760","8","2","0","0","9","10080762","0"
"3","0","0","0","10080759","10080761","8","2","0","0","9","10080763","0"
"3","0","0","0","10080760","10080762","8","2","0","0","8","10080766","0"
"0","0","0","0","10080761","10080763","8","6","0","0","8","10080764","0"
"5","0","0","0","10080763","10080764","8","14","0","0","7","10080765","0"
"10003","0","0","10080766","10080764","10080765","8","7","0","0","6","10080767","0"
"2","0","0","0","10080762","10080766","8","3","0","0","7","10080765","0"
"1","0","0","0","10080765","10080767","8","2","0","0","5","10080768","0"
"3","0","0","0","10080767","10080768","8","14","0","0","4","10080769","0"
"3","0","0","0","10080768","10080769","8","2","0","0","3","10080770","0"
"0","0","0","0","10080769","10080770","8","6","0","0","2","10080771","0"
"1","0","0","0","10080770","10080771","8","2","0","0","1","10080772","0"
"0","0","0","0","10080771","10080772","8","13","0","0","0","10080773","0"
"10001","0","0","0","10080772","10080773","8","7","0","0","74","10080774","0"
"0","0","0","0","10080773","10080774","8","5","0","0","73","10080775","0"
"4","0","0","0","10080774","10080775","8","14","0","0","72","10080776","0"
"0","0","0","0","10080775","10080776","8","6","0","0","71","10080777","0"
"0","0","0","0","10080776","10080777","8","12","0","0","70","10080778","0"
"2","0","0","0","10080777","10080778","8","3","0","0","69","10080779","0"
"0","10080783","0","0","10080778","10080779","8","4","0","0","68","10080780","0"
"10003","0","0","0","10080779","10080780","8","7","0","0","67","10080781","0"
"0","0","0","0","10080780","10080781","8","15","0","0","66","10080782","0"
"4","0","0","0","10080781","10080782","8","14","0","0","65","10080786","0"
"1","0","0","0","10080779","10080783","8","2","0","0","67","10080784","0"
"10001","0","0","0","10080783","10080784","8","7","0","0","66","10080785","0"
"0","0","0","0","10080784","10080785","8","6","0","0","65","10080786","0"
"10001","0","0","10080785","10080782","10080786","8","11","0","0","64","10080787","0"
"0","0","0","0","10080786","10080787","8","4","0","0","63","10080788","0"
"4","0","0","0","10080787","10080788","8","14","0","0","62","10080847","0"
"10001","10080792","0","0","10080847","10080790","8","7","0","0","60","10080791","0"
"10002","0","0","0","10080790","10080791","8","7","0","0","59","10080794","0"
"2","0","0","0","10080790","10080792","8","3","0","0","59","10080793","0"
"10003","0","0","0","10080792","10080793","8","7","0","0","58","10080796","0"
"3","0","0","0","10080791","10080794","8","3","0","0","58","10080795","0"
"3","0","0","0","10080794","10080795","8","2","0","0","57","10080797","0"
"3","0","0","0","10080793","10080796","8","3","0","0","57","10080798","0"
"0","0","0","0","10080795","10080797","8","12","0","0","56","10080803","0"
"0","0","0","0","10080796","10080798","8","4","0","0","56","10080799","0"
"10001","0","0","0","10080798","10080799","8","7","0","0","55","10080800","0"
"10001","0","0","0","10080799","10080800","8","11","0","0","54","10080801","0"
"0","0","0","10080802","10080800","10080801","8","6","0","0","53","10080804","0"
"0","0","0","0","10080803","10080802","8","4","0","0","54","10080801","0"
"2","0","0","0","10080797","10080803","8","2","0","0","55","10080802","0"
"10002","0","0","0","10080801","10080804","8","7","0","0","52","10080805","0"
"0","0","0","0","10080804","10080805","8","15","0","0","51","10080806","0"
"4","0","0","0","10080805","10080806","8","14","0","0","50","10080807","0"
"10002","0","0","0","10080806","10080807","8","7","0","0","49","10080808","0"
"0","0","0","0","10080807","10080808","8","4","0","0","48","10080809","0"
"1","0","0","0","10080808","10080809","8","2","0","0","47","10080810","0"
"3","0","0","0","10080809","10080810","8","3","0","0","46","10080811","0"
"6","0","0","0","10080810","10080811","8","14","0","0","45","10080812","0"
"0","0","0","0","10080811","10080812","8","12","0","0","44","10080813","0"
"10001","0","0","0","10080812","10080813","8","11","0","0","43","10080814","0"
"2","0","0","0","10080813","10080814","8","3","0","0","42","10080815","0"
"2","0","0","0","10080814","10080815","8","2","0","0","41","10080816","0"
"0","0","0","0","10080815","10080816","8","4","0","0","40","10080817","0"
"2","0","0","0","10080816","10080817","8","3","0","0","39","10080818","0"
"10080818","0","0","0","10080817","10080818","8","16","0","0","38","10080819","0"
"0","0","0","0","10080818","10080819","8","12","0","0","37","10080820","0"
"3","0","0","0","10080819","10080820","8","14","0","0","36","10080821","0"
"1","0","0","0","10080820","10080821","8","2","0","0","35","10080822","0"
"3","0","0","0","10080821","10080822","8","14","0","0","34","10080823","0"
"0","0","0","0","10080822","10080823","8","6","0","0","33","10080824","0"
"2","0","0","0","10080823","10080824","8","2","0","0","32","10080349","0"
"1","0","0","0","10080349","10080825","8","14","0","0","30","10080353","0"
"6","0","0","0","10080352","10080826","8","14","0","0","30","10080356","0"
"0","0","0","0","10080370","10080827","8","15","0","0","14","10080441","0"
"0","0","0","0","10080448","10080828","8","4","0","0","5","10080382","0"
"10003","0","0","0","10080383","10080829","8","7","0","0","2","10080385","0"
"3","0","0","0","10080597","10080830","8","14","0","0","62","10080599","0"
"10001","0","0","0","10080850","10080831","8","11","0","0","52","10080614","0"
"2","0","0","0","10080641","10080832","8","14","0","0","22","10080643","0"
"2","0","0","0","10080647","10080833","8","14","0","0","16","10080649","0"
"0","0","0","0","10080835","10080834","8","15","0","0","12","10080063","0"
"3","0","0","0","10080650","10080835","8","14","0","0","13","10080834","0"
