08bf7d63075eab7a931a8d43ce587799fd3116ff87b1b81c5969f61d054359b7,3a5f6af322747637cac99633371f415731a5e47ca48e101913db549b1d2cac37,ba6c39bdd91484e96668339813d69c0b282d3257f60db2be378496789fa9fe6b,9ecfea11a3970038fd05950d6e1bf7c9785dc128b407714ef13f5279e844be80,008e8ceedb9e3a718c67847df7cb6ba43fce42af7e531bfa63fabfbf9905883d,37d076043316c5e0fe8099448b70ff2ab322f8185d4a77468f838ccfeb8d68ba,08eef09ad2dc09aaaf0941a9c4d91b2cc079dabb82b71b8de8d80166928ae204,64aa37d72ff26e9012978bd4518aafdaf47319580529e043f5e8f31b47019567,b1781607922d264989d31c11dc1b2e5fa0d2a745215eb61dd7b3516fd0b0c217,eb800081d31058f1606161f6d55957fc3b4c7387125d90837093b076078e3493,c71728ea6f475203009f7c859316252812c5079ca0083b2c371f075097f91742
"33214","0.5","100311","1","0","11","10","0","1","謝謝你們今天為我準備了\n這麼棒的生日蛋糕。\n那個……抱歉，總覺得太害羞了，\n所以沒辦法表達得很好。","33214058"
"33214","","0","","","91","","","","","33214059"
"33214","","100311","","","3","1","0.2","","wac_birthday_idle_normal","33214060"
"33214","","100211","","","3","1","0.2","","wac_birthday_talk_smile","33214061"
"33214","","vo_wac_33214","0","","21","0","","","vo_wac_33214_001","33214062"
"33214","0.5","100211","1","0","11","10","0","1","沒關係的。\n看怜妳現在的表情，\n就知道妳非常高興了♪","33214063"
"33214","","0","","","91","","","","","33214064"
"33214","","100211","","","3","1","0.2","","wac_birthday_idle_smile","33214065"
"33214","","100111","","","3","1","0.2","","wac_birthday_talk_doya","33214066"
"33214","","vo_wac_33214","0","","21","0","","","vo_wac_33214_002","33214067"
"33214","0.5","100111","1","0","11","10","0","1","難得能看到怜滿臉通紅的模樣呢～\n來吧來吧，騎士先生也要牢牢地\n把這副模樣烙印在腦海裡喔♪","33214068"
"33214","","0","","","91","","","","","33214069"
"33214","","100111","","","3","1","0.2","","wac_birthday_idle_doya","33214070"
"33214","","100311","","","3","1","0.2","","wac_birthday_talk_wish","33214071"
"33214","","vo_wac_33214","0","","21","0","","","vo_wac_33214_003","33214072"
"33214","0.5","100311","1","0","11","10","0","1","日、日和妳別這樣……！\n你也別把這種話當真，\n別目不轉睛地盯著我看！\n我的表情會變得更奇怪的……！","33214073"
"33214","","0","","","91","","","","","33214074"
"33214","","0","","","22","","","","","33214075"
"34314","","bgm_M321","","","25","","","","bgm_M321_2C","34314001"
"34314","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","100711","34314002"
"34314","wac_birthday_idle_normal","1","170","1","1","256","2","-260","100611","34314003"
"34314","wac_birthday_idle_wish","1","270","1","1","259","2","-310","102211","34314004"
"34314","wac_birthday_idle_smile","1","385","1","1","257","2","-270","103111","34314005"
"34314","wac_birthday_idle_smile","1","510","1","1","258","2","-310","104411","34314006"
"34314","","100711","","","13","","","","300","34314007"
"34314","","100611","","","13","","","","300","34314008"
"34314","","102211","","","13","","","","300","34314009"
"34314","","103111","","","13","","","","300","34314010"
"34314","","104411","","","13","","","","300","34314011"
"34314","","502","0","","31","0","0","1","502","34314012"
"34314","","600","0","","31","0","1","1","600","34314013"
"34314","","602","0","","31","0","0","1","602","34314014"
"34314","","603","0","","31","0","0","1","603","34314015"
"34314","","604","60","","31","30","1","1","604","34314016"
"34314","","615","0","","31","0","1","1","615","34314017"
"34314","","700","0","","31","0","0","1","700","34314018"
"34314","","701","0","","31","0","0","1","701","34314019"
"34314","","702","0","","31","0","0","1","702","34314020"
"34314","","800","0","","31","0","0","1","800","34314021"
"34314","","958","60","","31","30","1","1","958","34314022"
"34314","","1","","","93","","","","","34314023"
"34314","","102211","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_05","34314024"
"34314","","100611","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_01","34314025"
"34314","","0.1","","","93","","","","","34314026"
"34314","","103111","wac_birthday_reaction_04","0.2","3","0","0.2","1","wac_birthday_reaction_01","34314027"
"34314","","104411","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_02","34314028"
"34314","","0.3","","","93","","","","","34314029"
"34314","","100711","","","3","1","0.2","","wac_birthday_run_01","34314030"
"34314","","100711","3","","2","-70","","","0","34314031"
"34314","","2.5","","","93","","","","","34314032"
"34314","","602","","","32","","","","1","34314033"
"34314","","0.6","","","93","","","","","34314034"
"34314","","502","","","32","","","","1","34314035"
"34314","","600","","","32","","","","0","34314036"
"34314","","615","","","32","","","","0","34314037"
"34314","","604","","","32","","","","0","34314038"
"34314","","701","","","32","","","","1","34314039"
"34314","","958","0.01","","33","0","","","0","34314040"
"34314","","100711","wac_birthday_wish_02","0.2","3","0","0.2","1","wac_birthday_blowout_02","34314041"
"34314","","100711","0.01","","2","-330","","","-200","34314042"
"34314","","100611","","","3","1","0.2","","wac_birthday_idle_normal","34314043"
"34314","","100611","0.01","","2","-320","","","150","34314044"
"34314","","102211","","","3","1","0.2","","wac_birthday_idle_wish","34314045"
"34314","","102211","0.01","","2","-360","","","250","34314046"
"34314","","103111","","","3","1","0.2","","wac_birthday_idle_smile","34314047"
"34314","","103111","0.01","","2","-320","","","370","34314048"
"34314","","104411","","","3","1","0.2","","wac_birthday_idle_smile","34314049"
"34314","","104411","0.01","","2","-360","","","490","34314050"
"34314","","0","","","93","","","","","34314051"
"34314","","800","","","32","","","","1","34314052"
"34314","","0.7","","","93","","","","","34314053"
"34314","","702","","","32","","","","1","34314054"
"34314","","0.5","","","93","","","","","34314055"
"34314","","se_common","","","23","0","","","se_sys_login_birthday_blow_candle","34314056"
"34314","","701","","","32","","","","0","34314057"
"34314","","0.4","","","93","","","","","34314058"
"34314","","se_common","","","23","0","","","se_sys_login_birthday_cracker","34314059"
"34314","","700","","","32","","","","1","34314060"
"34314","","se_common","","","23","0","","","se_sys_login_birthday_calendar_applause","34314061"
"34314","","100611","wac_birthday_idle_normal","0.2","3","0","0.2","1","wac_birthday_clap","34314062"
"34314","","103111","wac_birthday_idle_smile","0.2","3","0","0.2","1","wac_birthday_clap","34314063"
"34314","","0.1","","","93","","","","","34314064"
"34314","","102211","wac_birthday_idle_wish","0.2","3","0","0.2","1","wac_birthday_clap_to_wish","34314065"
"34314","","0.1","","","93","","","","","34314066"
"34314","","104411","wac_birthday_idle_smile","0.2","3","0","0.2","1","wac_birthday_clap","34314067"
"34314","","2","","","93","","","","","34314068"
"34314","","1","","","131","","","","","34314069"
"34314","","vo_wac_34314","0","","21","0","","","vo_wac_34314_000","34314070"
"34314","0.5","100711","1","0","11","10","0","1","這天終於到來了～！\n今天是宮子的生日，\n所以要準備像山一樣多的布丁，\n盛大地慶祝一番～♪","34314071"
"34314","","0","","","91","","","","","34314072"
"34314","","100711","","","3","1","0.2","","wac_birthday_idle_smile","34314073"
"34314","","100611","","","3","1","0.2","","wac_birthday_talk_smile","34314074"
"34314","","vo_wac_34314","0","","21","0","","","vo_wac_34314_001","34314075"
"34314","0.5","100611","1","0","11","10","0","1","我們當然準備了很多\n香甜又滑嫩的布丁囉～♪\n一口氣塞滿嘴巴，\n可能會從嘴邊滴下來唷～♪","34314076"
"34314","","0","","","91","","","","","34314077"
"34314","","100611","","","3","1","0.2","","wac_birthday_idle_smile","34314078"
"34314","","100711","","","3","1","0.2","","wac_birthday_talk_doya","34314079"
"34314","","vo_wac_34314","0","","21","0","","","vo_wac_34314_002","34314080"
"34314","0.5","100711","1","0","11","10","0","1","你們很懂該送什麼禮物嘛！\n真的很感謝喲～♪\n之後除了生日以外，\n盂蘭盆節和忌日時也交出布丁來吧～","34314081"
"34314","","0","","","91","","","","","34314082"
"34314","","100711","","","3","1","0.2","","wac_birthday_idle_doya","34314083"
"34314","","102211","","","3","1","0.2","","wac_birthday_talk_sad","34314084"
"34314","","vo_wac_34314","0","","21","0","","","vo_wac_34314_003","34314085"
"34314","0.5","102211","1","0","11","10","0","1","等一下，妳也太貪心了吧！？\n一年內辦好幾次的話，\n蘭德索爾的布丁\n會全消失的！","34314086"
"34314","","0","","","91","","","","","34314087"
"34314","","102211","","","3","1","0.2","","wac_birthday_idle_sad","34314088"
"34314","","103111","","","3","1","0.2","","wac_birthday_talk_wish","34314089"
"34314","","vo_wac_34314","0","","21","0","","","vo_wac_34314_004","34314090"
"34314","0.5","103111","1","0","11","10","0","1","不過，妳開心真是太好了。\n只要宮子一直都這麼開心，\n靈魂就能維持純潔，\n不會轉變成惡靈吧……","34314091"
"34314","","0","","","91","","","","","34314092"
"34314","","103111","","","3","1","0.2","","wac_birthday_idle_wish","34314093"
"34314","","104411","","","3","1","0.2","","wac_birthday_talk_sad","34314094"
"34314","","vo_wac_34314","0","","21","0","","","vo_wac_34314_005","34314095"
"34314","0.5","104411","1","0","11","10","0","1","嗯～\n無止境地要求布丁，\n其實已經有一半算是惡靈了吧？","34314096"
"34314","","0","","","91","","","","","34314097"
"34314","","0","","","22","","","","","34314098"
"34414","","bgm_M321","","","25","","","","bgm_M321_2C","34414001"
"34414","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","102911","34414002"
"34414","wac_birthday_idle_smile","1","230","1","1","256","2","-270","104211","34414003"
"34414","wac_birthday_idle_normal","1","410","1","1","257","2","-310","105411","34414004"
"34414","","102911","","","13","","","","300","34414005"
"34414","","104211","","","13","","","","300","34414006"
"34414","","105411","","","13","","","","300","34414007"
"34414","","502","0","","31","0","0","1","502","34414008"
"34414","","600","0","","31","0","1","1","600","34414009"
"34414","","602","0","","31","0","0","1","602","34414010"
"34414","","603","0","","31","0","0","1","603","34414011"
"34414","","604","60","","31","30","1","1","604","34414012"
"34414","","615","0","","31","0","1","1","615","34414013"
"34414","","700","0","","31","0","0","1","700","34414014"
"34414","","701","0","","31","0","0","1","701","34414015"
"34414","","702","0","","31","0","0","1","702","34414016"
"34414","","800","0","","31","0","0","1","800","34414017"
"34414","","959","60","","31","30","1","1","959","34414018"
"34414","","1","","","93","","","","","34414019"
"34414","","105411","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_01","34414020"
"34414","","0.1","","","93","","","","","34414021"
"34414","","104211","wac_birthday_reaction_04","0.2","3","0","0.2","1","wac_birthday_reaction_01","34414022"
"34414","","0.3","","","93","","","","","34414023"
"34414","","102911","","","3","1","0.2","","wac_birthday_run_01","34414024"
"34414","","102911","3","","2","-70","","","0","34414025"
"34414","","2.5","","","93","","","","","34414026"
"34414","","602","","","32","","","","1","34414027"
"34414","","0.6","","","93","","","","","34414028"
"34414","","502","","","32","","","","1","34414029"
"34414","","600","","","32","","","","0","34414030"
"34414","","615","","","32","","","","0","34414031"
"34414","","604","","","32","","","","0","34414032"
"34414","","701","","","32","","","","1","34414033"
"34414","","959","0.01","","33","0","","","0","34414034"
"34414","","102911","wac_birthday_wish_02","0.2","3","0","0.2","1","wac_birthday_blowout_01","34414035"
"34414","","102911","0.01","","2","-330","","","-200","34414036"
"34414","","104211","","","3","1","0.2","","wac_birthday_idle_smile","34414037"
"34414","","104211","0.01","","2","-320","","","180","34414038"
"34414","","105411","","","3","1","0.2","","wac_birthday_idle_normal","34414039"
"34414","","105411","0.01","","2","-340","","","320","34414040"
"34414","","0","","","93","","","","","34414041"
"34414","","800","","","32","","","","1","34414042"
"34414","","0.7","","","93","","","","","34414043"
"34414","","702","","","32","","","","1","34414044"
"34414","","0.5","","","93","","","","","34414045"
"34414","","se_common","","","23","0","","","se_sys_login_birthday_blow_candle","34414046"
"34414","","701","","","32","","","","0","34414047"
"34414","","0.4","","","93","","","","","34414048"
"34414","","se_common","","","23","0","","","se_sys_login_birthday_cracker","34414049"
"34414","","700","","","32","","","","1","34414050"
"34414","","se_common","","","23","0","","","se_sys_login_birthday_calendar_applause","34414051"
"34414","","104211","wac_birthday_idle_smile","0.2","3","0","0.2","1","wac_birthday_clap","34414052"
"34414","","0.1","","","93","","","","","34414053"
"34414","","105411","wac_birthday_idle_normal","0.2","3","0","0.2","1","wac_birthday_clap","34414054"
"34414","","2","","","93","","","","","34414055"
"34414","","1","","","131","","","","","34414056"
"34414","","vo_wac_34414","0","","21","0","","","vo_wac_34414_000","34414057"
"34414","0.5","102911","1","0","11","10","0","1","各位，今天謝謝你們為我慶生♪\n這種時候果然該來場\n生日演唱會之類的嗎？","34414058"
"34414","","0","","","91","","","","","34414059"
"34414","","102911","","","3","1","0.2","","wac_birthday_idle_normal","34414060"
"34414","","104211","","","3","1","0.2","","wac_birthday_talk_normal","34414061"
"34414","","vo_wac_34414","0","","21","0","","","vo_wac_34414_001","34414062"
"34414","0.5","104211","1","0","11","10","0","1","好像會很開心……\n但仔細想想，\n由慶生對象來唱歌跳舞，\n是件很奇怪的事呢。","34414063"
"34414","","0","","","91","","","","","34414064"
"34414","","104211","","","3","1","0.2","","wac_birthday_idle_normal","34414065"
"34414","","105411","","","3","1","0.2","","wac_birthday_talk_wish","34414066"
"34414","","vo_wac_34414","0","","21","0","","","vo_wac_34414_002","34414067"
"34414","0.5","105411","1","0","11","10","0","1","就想成是回禮怎麼樣？\n想想，這次騎士先生也\n幫忙準備了蛋糕。\n這樣不就能成為偶像風格的回禮嗎？","34414068"
"34414","","0","","","91","","","","","34414069"
"34414","","105411","","","3","1","0.2","","wac_birthday_idle_wish","34414070"
"34414","","102911","","","3","1","0.2","","wac_birthday_talk_smile","34414071"
"34414","","vo_wac_34414","0","","21","0","","","vo_wac_34414_003","34414072"
"34414","0.5","102911","1","0","11","10","0","1","紡希，說得好♪\n那麼就注入感謝的心意……\n為你舉辦一場生日演唱會吧♪","34414073"
"34414","","0","","","91","","","","","34414074"
"34414","","0","","","22","","","","","34414075"
"35314","","bgm_M321","","","25","","","","bgm_M321_2C","35314001"
"35314","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","103611","35314002"
