631e35e269649bd5a9b1d221c35ca4d9b4c94035f89e78a8bf0dd8587f1eaa6c,9fb283816b3a77311198ea734bd6e1a77d30bb19cf4fceee5c0488237e1d097a,8e59e72612fb0703e8cd664f7e317d1dc84786e3892a5d148dabb76292504c22,bbf2c1c04f38f54cff6d5b152b2b100475cbf2c049f69e7c30d0e5ecf8279f19,d126b850cd0e242c3cfd68114a0e9a0bd024da12aaf682d84593b1aa7c12ca88,21e38a7950a8a1eae72b02e868636058f50fff00f2711c15bd0b764d711deeaa,76335a37c9a36a9d2a81708fca26ce59974787a534f88cf240683da41d1fa9a0,8db21eb9e013fe4cd95a4422b30fdb8799551e5ff74e84bfb4b373ed0362f1db,041133faf84d49f184c72d3036355c5ce4650055b4d26be5565c516866a5daca,2e45eeaa604fa6c22e0aa1521034b708e560a7a296bbb7a0c580db65ef40ee4d,cbd0b8d31d02826c20782791dfae45835fe9b917a769ef5b7dfa5ff6fec45fcf,e2668de34219bc2d6bc66c9545dc81c3571e42d345715662378ac2c834a6f9ac,a5926108cac622c192d7eab11a6f1aacdb59b79daf23cfb55d9ea11b7eef3eea,d3e050bc4ba3df51719981136055d38897926c7be53306c35b795fc172f9d6c7,61ac974e5d3fbff313e87e4ffa1b6a1a3ec4996b6e0452e1716301e4dade1174,717228cb95506f8aa007d78cd8bf6473778835d752c69072a0727430484fee8e,cec04e38cfa78e2ce71c30957e8011a04b3ec448323b5b851de17d65c6e9ce53,df5bfa44e900023c7ecf5190ae2eb69e19b6e9a56f6cf9c0bdacefe2d09a6ec2,2d80980fec5779acea68bc29dcab45bbc96a40cb66fded8a3824e7f31da7a250,5d504b3e9baf5f0be38f30fa26d495b1cbb0b5505274658b35df5551adc9e8d7,ad01f6e6d52d7b3f916b594d3d99a548f029d2ea51d84a650be26b1dc3091df0,ca633b05efe3d30d6e6340ac68451e15ce7921d27465127c32d23af38229b6f0,048161c357142a1c4ccb84d1bba3135670d9548115bc854d3bd0b45c581d6149,10c331fad66001e90a18252172b9160428ab9cea38c970679321c58c4bc0958a,db9fab1f14d2920b3ddf882569f444dd4042860bea3a9ed2eac93277040baca0,5571411acdd4207df312b4444e2d4289e2f6ba8b4bb980dac16831e6cd4ad0a5,418d9b528441dd710af4021a28d6e36c7fb97bf35792cb360f060e966a204a74,4db4af6e1f4f5720a1db24cc9d16f033fe2cfcc84046191f66a9afa2fbef43f8,2777c6b2a39eea27fd5c3eca5f378e2b8d5484e5098fde98f35424917bd5053d,133829278a73788921449df70f25984e61544291241f0b2165540e84d4e78e9a,2ce5cc346ff9aa6e01bb10d6b0b09dd8388cafb09e813b978e12a4fdfb312e47,f758d3facceb605c816030be64b18ca562aae5fdeb0b3f0242dc66d443802354,ab680a85d4889db85e73f07245d81c7f87d093a032544b91e2b9914288a42e1e,6b4a740ce4356fe783b3b1a8d737fb2c14e4180e49eb3a96e847675551083d41,2735b9a613f81a1376ff0296d782ba2a1fdf57c9e49e7aee07ad62397d82b1ac,5d32a44720f4b7dc0f56f75dc9c729b0afc323a97808946ecdf9adc82b6b3efa,22f2515707fb7aa9ab36a858701b55ff4b4b9536d96d4362a9a16d7d9e9237a3,829100072d0295a8164c43abbcaef3f31a09be4053d19878c8a0940eaf3fe271,a38b2380086aa833ac972779fa4be41a60e8cb7fd8c37891576107fae574dd4f,46ee90fa070c22ae6e2d6d5f80f46c557e48af3b7f7431d61f4a6de7f499eb00
"0","0","0","10","61","61","61","30","0","61","1","2706","61","61","85","10","0","61","36608","53","61","61","1","61","0","620340061","0","61","61","203400","61","1","61","0","0","61","61","200000001","0","61"
"0","0","0","10","62","62","62","30","0","62","1","2766","62","62","86","10","0","62","37216","54","62","62","1","62","0","620340062","0","62","62","203400","62","1","62","0","0","62","62","200000001","0","62"
"0","0","0","10","63","63","63","30","0","63","1","2827","63","63","88","10","0","63","37824","56","63","63","1","63","0","620340063","0","63","63","203400","63","1","63","0","0","63","63","200000001","0","63"
"0","0","0","10","64","64","64","30","0","64","1","2887","64","64","89","10","0","64","38432","57","64","64","1","64","0","620340064","0","64","64","203400","64","1","64","0","0","64","64","200000001","0","64"
"0","0","0","10","65","65","65","30","0","65","1","2947","65","65","90","10","0","65","39040","59","65","65","1","65","0","620340065","0","65","65","203400","65","1","65","0","0","65","65","200000001","0","65"
"0","0","0","10","66","66","66","30","0","66","1","3008","66","66","92","10","0","66","39648","60","66","66","1","66","0","620340066","0","66","66","203400","66","1","66","0","0","66","66","200000001","0","66"
"0","0","0","10","67","67","67","30","0","67","1","3068","67","67","93","10","0","67","40256","62","67","67","1","67","0","620340067","0","67","67","203400","67","1","67","0","0","67","67","200000001","0","67"
"0","0","0","10","68","68","68","30","0","68","1","3128","68","68","94","10","0","68","40864","63","68","68","1","68","0","620340068","0","68","68","203400","68","1","68","0","0","68","68","200000001","0","68"
"0","0","0","10","69","69","69","30","0","69","1","3189","69","69","95","10","0","69","41472","65","69","69","1","69","0","620340069","0","69","69","203400","69","1","69","0","0","69","69","200000001","0","69"
"0","0","0","10","70","70","70","30","0","70","1","3249","70","70","97","10","0","70","42080","66","70","70","1","70","0","620340070","0","70","70","203400","70","1","70","0","0","70","70","200000001","0","70"
"0","0","0","10","71","71","71","30","0","71","1","3309","71","71","98","10","0","71","42688","67","71","71","1","71","0","620340071","0","71","71","203400","71","1","71","0","0","71","71","200000001","0","71"
"24","0","0","10","1","1","1","30","0","1","1","0","1","1","3","10","0","1","563","5","1","1","1","1","0","620350001","0","1","1","203500","1","1","1","0","0","1","1","200000006","0","1"
"28","0","0","10","2","2","2","30","0","2","1","0","2","2","3","10","0","2","578","12","2","2","1","2","0","620350002","0","2","2","203500","2","1","2","0","0","2","2","200000006","0","2"
"32","0","0","10","3","3","3","30","0","3","1","0","3","3","4","10","0","3","594","6","3","3","1","3","0","620350003","0","3","3","203500","3","1","3","0","0","3","3","200000006","0","3"
"32","0","0","10","4","4","4","30","0","4","1","0","4","4","4","10","0","4","594","6","4","4","1","4","0","620350004","0","4","4","203500","4","1","4","0","0","4","4","200000006","0","4"
"35","0","0","10","5","5","5","30","0","5","1","0","5","5","4","10","0","5","597","6","5","5","1","5","0","620350005","0","5","5","203500","5","1","5","0","0","5","5","200000006","0","5"
"49","0","0","10","6","6","6","30","0","6","1","0","6","6","6","10","0","6","628","9","6","6","1","6","0","620350006","0","6","6","203500","6","1","6","0","0","6","6","200000006","0","6"
"69","0","0","10","7","7","7","30","0","7","1","0","7","7","6","10","0","7","856","10","7","7","1","7","0","620350007","0","7","7","203500","7","1","7","0","0","7","7","200000006","0","7"
"80","0","0","10","8","8","8","30","0","8","1","0","8","8","7","10","0","8","1063","10","8","8","1","8","0","620350008","0","8","8","203500","8","1","8","0","0","8","8","200000006","0","8"
"93","0","0","10","9","9","9","30","0","9","1","0","9","9","7","10","0","9","1091","11","9","9","1","9","0","620350009","0","9","9","203500","9","1","9","0","0","9","9","200000006","0","9"
"97","0","0","10","10","10","10","30","0","10","1","0","10","10","8","10","0","10","1121","11","10","10","1","10","0","620350010","0","10","10","203500","10","1","10","0","0","10","10","200000006","0","10"
"100","0","0","10","11","11","11","30","0","11","1","0","11","11","8","10","0","11","1151","12","11","11","1","11","0","620350011","0","11","11","203500","11","1","11","0","0","11","11","200000006","0","11"
"103","0","0","10","12","12","12","30","0","12","1","0","12","12","8","10","0","12","1180","12","12","12","1","12","0","620350012","0","12","12","203500","12","1","12","0","0","12","12","200000006","0","12"
"103","0","0","10","13","13","13","30","0","13","1","0","13","13","8","10","0","13","1180","12","13","13","1","13","0","620350013","0","13","13","203500","13","1","13","0","0","13","13","200000006","0","13"
"96","0","0","10","14","14","14","30","0","14","1","0","14","14","12","10","0","14","1158","17","14","14","1","14","0","620350014","0","14","14","203500","14","1","14","0","0","14","14","200000006","0","14"
"99","0","0","10","15","15","15","30","0","15","1","0","15","15","12","10","0","15","1184","18","15","15","1","15","0","620350015","0","15","15","203500","15","1","15","0","0","15","15","200000006","0","15"
"113","0","0","10","16","16","16","30","0","16","1","0","16","16","12","10","0","16","1589","18","16","16","1","16","0","620350016","0","16","16","203500","16","1","16","0","0","16","16","200000006","0","16"
"134","0","0","10","17","17","17","30","0","17","1","0","17","17","12","10","0","17","1882","18","17","17","1","17","0","620350017","0","17","17","203500","17","1","17","0","0","17","17","200000006","0","17"
"156","0","0","10","18","18","18","30","0","18","1","0","18","18","13","10","0","18","2176","19","18","18","1","18","0","620350018","0","18","18","203500","18","1","18","0","0","18","18","200000006","0","18"
"177","0","0","10","19","19","19","30","0","19","1","0","19","19","13","10","0","19","2469","19","19","19","1","19","0","620350019","0","19","19","203500","19","1","19","0","0","19","19","200000006","0","19"
"186","0","0","10","20","20","20","30","0","20","1","0","20","20","13","10","0","20","2621","19","20","20","1","20","0","620350020","0","20","20","203500","20","1","20","0","0","20","20","200000006","0","20"
"189","0","0","10","21","21","21","30","0","21","1","0","21","21","13","10","0","21","2659","19","21","21","1","21","0","620350021","0","21","21","203500","21","1","21","0","0","21","21","200000006","0","21"
"213","0","0","10","22","22","22","30","0","22","1","0","22","22","14","10","0","22","2777","20","22","22","1","22","0","620350022","0","22","22","203500","22","1","22","0","0","22","22","200000006","0","22"
"215","0","0","10","23","23","23","30","0","23","1","0","23","23","21","10","0","23","2788","28","23","23","1","23","0","620350023","0","23","23","203500","23","1","23","0","0","23","23","200000006","0","23"
"218","0","0","10","24","24","24","30","0","24","1","0","24","24","21","10","0","24","3065","29","24","24","1","24","0","620350024","0","24","24","203500","24","1","24","0","0","24","24","200000006","0","24"
"244","0","0","10","25","25","25","30","0","25","1","0","25","25","21","10","0","25","3346","29","25","25","1","25","0","620350025","0","25","25","203500","25","1","25","0","0","25","25","200000006","0","25"
"269","0","0","10","26","26","26","30","0","26","1","0","26","26","21","10","0","26","3627","29","26","26","1","26","0","620350026","0","26","26","203500","26","1","26","0","0","26","26","200000006","0","26"
"272","0","0","10","27","27","27","30","0","27","1","0","27","27","22","10","0","27","3576","29","27","27","1","27","0","620350027","0","27","27","203500","27","1","27","0","0","27","27","200000006","0","27"
"278","0","0","10","28","28","28","30","0","28","1","0","28","28","23","10","0","28","3981","31","28","28","1","28","0","620350028","0","28","28","203500","28","1","28","0","0","28","28","200000006","0","28"
"320","0","0","10","29","29","29","30","0","29","1","0","29","29","24","10","0","29","4571","32","29","29","1","29","0","620350029","0","29","29","203500","29","1","29","0","0","29","29","200000006","0","29"
"362","0","0","10","30","30","30","30","0","30","1","0","30","30","24","10","0","30","5161","32","30","30","1","30","0","620350030","0","30","30","203500","30","1","30","0","0","30","30","200000006","0","30"
"377","0","0","10","31","31","31","30","0","31","1","0","31","31","24","10","0","31","5211","32","31","31","1","31","0","620350031","0","31","31","203500","31","1","31","0","0","31","31","200000006","0","31"
"392","0","0","10","32","32","32","30","0","32","1","0","32","32","24","10","0","32","5261","32","32","32","1","32","0","620350032","0","32","32","203500","32","1","32","0","0","32","32","200000006","0","32"
"412","0","0","10","33","33","33","30","0","33","1","0","33","33","26","10","0","33","5728","32","33","33","1","33","0","620350033","0","33","33","203500","33","1","33","0","0","33","33","200000006","0","33"
"431","0","0","10","34","34","34","30","0","34","1","0","34","34","28","10","0","34","6195","33","34","34","1","34","0","620350034","0","34","34","203500","34","1","34","0","0","34","34","200000006","0","34"
"451","0","0","10","35","35","35","30","0","35","1","0","35","35","31","10","0","35","6662","33","35","35","1","35","0","620350035","0","35","35","203500","35","1","35","0","0","35","35","200000006","0","35"
"471","0","0","10","36","36","36","30","0","36","1","0","36","36","33","10","0","36","7129","33","36","36","1","36","0","620350036","0","36","36","203500","36","1","36","0","0","36","36","200000006","0","36"
"494","0","0","10","37","37","37","30","0","37","1","0","37","37","34","10","0","37","7457","41","37","37","1","37","0","620350037","0","37","37","203500","37","1","37","0","0","37","37","200000006","0","37"
"516","0","0","10","38","38","38","30","0","38","1","0","38","38","35","10","0","38","7784","48","38","38","1","38","0","620350038","0","38","38","203500","38","1","38","0","0","38","38","200000006","0","38"
"595","0","0","10","39","39","39","30","0","39","1","0","39","39","35","10","0","39","10059","48","39","39","1","39","0","620350039","0","39","39","203500","39","1","39","0","0","39","39","200000006","0","39"
"673","0","0","10","40","40","40","30","0","40","1","0","40","40","35","10","0","40","12334","48","40","40","1","40","0","620350040","0","40","40","203500","40","1","40","0","0","40","40","200000006","0","40"
"829","0","0","10","41","41","41","30","0","41","1","0","41","41","36","10","0","41","13262","49","41","41","1","41","0","620350041","0","41","41","203500","41","1","41","0","0","41","41","200000006","0","41"
"984","0","0","10","42","42","42","30","0","42","1","0","42","42","36","10","0","42","14190","50","42","42","1","42","0","620350042","0","42","42","203500","42","1","42","0","0","42","42","200000006","0","42"
"1010","0","0","10","43","43","43","30","0","43","1","0","43","43","36","10","0","43","14464","50","43","43","1","43","0","620350043","0","43","43","203500","43","1","43","0","0","43","43","200000006","0","43"
"1365","0","0","10","44","44","44","30","0","44","1","0","44","44","47","10","0","44","20501","64","44","44","1","44","0","620350044","0","44","44","203500","44","1","44","0","0","44","44","200000006","0","44"
"1721","0","0","10","45","45","45","30","0","45","1","0","45","45","58","10","0","45","26537","79","45","45","1","45","0","620350045","0","45","45","203500","45","1","45","0","0","45","45","200000006","0","45"
"2076","0","0","10","46","46","46","30","0","46","1","0","46","46","69","10","0","46","32574","93","46","46","1","46","0","620350046","0","46","46","203500","46","1","46","0","0","46","46","200000006","0","46"
"2190","0","0","10","47","47","47","30","0","47","1","0","47","47","70","10","0","47","34796","95","47","47","1","47","0","620350047","0","47","47","203500","47","1","47","0","0","47","47","200000006","0","47"
"2304","0","0","10","48","48","48","30","0","48","1","0","48","48","72","10","0","48","37018","97","48","48","1","48","0","620350048","0","48","48","203500","48","1","48","0","0","48","48","200000006","0","48"
"2321","0","0","10","49","49","49","30","0","49","1","0","49","49","72","10","0","49","37448","97","49","49","1","49","0","620350049","0","49","49","203500","49","1","49","0","0","49","49","200000006","0","49"
"2434","0","0","10","50","50","50","30","0","50","1","0","50","50","75","10","0","50","38292","103","50","50","1","50","0","620350050","0","50","50","203500","50","1","50","0","0","50","50","200000006","0","50"
"2546","0","0","10","51","51","51","30","0","51","1","0","51","51","78","10","0","51","39137","109","51","51","1","51","0","620350051","0","51","51","203500","51","1","51","0","0","51","51","200000006","0","51"
"2660","0","0","10","52","52","52","30","0","52","1","0","52","52","82","10","0","52","39981","115","52","52","1","52","0","620350052","0","52","52","203500","52","1","52","0","0","52","52","200000006","0","52"
"2773","0","0","10","53","53","53","30","0","53","1","0","53","53","85","10","0","53","40825","121","53","53","1","53","0","620350053","0","53","53","203500","53","1","53","0","0","53","53","200000006","0","53"
"2885","0","0","10","54","54","54","30","0","54","1","0","54","54","88","10","0","54","41670","127","54","54","1","54","0","620350054","0","54","54","203500","54","1","54","0","0","54","54","200000006","0","54"
"2998","0","0","10","55","55","55","30","0","55","1","0","55","55","92","10","0","55","42514","133","55","55","1","55","0","620350055","0","55","55","203500","55","1","55","0","0","55","55","200000006","0","55"
"3110","0","0","10","56","56","56","30","0","56","1","0","56","56","95","10","0","56","43358","139","56","56","1","56","0","620350056","0","56","56","203500","56","1","56","0","0","56","56","200000006","0","56"
"3222","0","0","10","57","57","57","30","0","57","1","0","57","57","98","10","0","57","44203","145","57","57","1","57","0","620350057","0","57","57","203500","57","1","57","0","0","57","57","200000006","0","57"
"3335","0","0","10","58","58","58","30","0","58","1","0","58","58","102","10","0","58","45047","151","58","58","1","58","0","620350058","0","58","58","203500","58","1","58","0","0","58","58","200000006","0","58"
"3488","0","0","10","59","59","59","30","0","59","1","0","59","59","107","10","0","59","48787","157","59","59","1","59","0","620350059","0","59","59","203500","59","1","59","0","0","59","59","200000006","0","59"
"3642","0","0","10","60","60","60","30","0","60","1","0","60","60","112","10","0","60","52526","163","60","60","1","60","0","620350060","0","60","60","203500","60","1","60","0","0","60","60","200000006","0","60"
"3795","0","0","10","61","61","61","30","0","61","1","0","61","61","117","10","0","61","56266","170","61","61","1","61","0","620350061","0","61","61","203500","61","1","61","0","0","61","61","200000006","0","61"
"3948","0","0","10","62","62","62","30","0","62","1","0","62","62","122","10","0","62","57110","176","62","62","1","62","0","620350062","0","62","62","203500","62","1","62","0","0","62","62","200000006","0","62"
"4101","0","0","10","63","63","63","30","0","63","1","0","63","63","127","10","0","63","57954","182","63","63","1","63","0","620350063","0","63","63","203500","63","1","63","0","0","63","63","200000006","0","63"
"4254","0","0","10","64","64","64","30","0","64","1","0","64","64","132","10","0","64","58798","188","64","64","1","64","0","620350064","0","64","64","203500","64","1","64","0","0","64","64","200000006","0","64"
"4407","0","0","10","65","65","65","30","0","65","1","0","65","65","137","10","0","65","59642","194","65","65","1","65","0","620350065","0","65","65","203500","65","1","65","0","0","65","65","200000006","0","65"
"4560","0","0","10","66","66","66","30","0","66","1","0","66","66","142","10","0","66","60486","200","66","66","1","66","0","620350066","0","66","66","203500","66","1","66","0","0","66","66","200000006","0","66"
"4713","0","0","10","67","67","67","30","0","67","1","0","67","67","147","10","0","67","61330","206","67","67","1","67","0","620350067","0","67","67","203500","67","1","67","0","0","67","67","200000006","0","67"
"4866","0","0","10","68","68","68","30","0","68","1","0","68","68","152","10","0","68","62174","212","68","68","1","68","0","620350068","0","68","68","203500","68","1","68","0","0","68","68","200000006","0","68"
