033bdd533ff2119dcc98f9293bc9c1d037341c5bbe207215d2b3b18ea5ffbbc9,ccdb69d6d1eb656bd6b638a165ec4db86341681e3c8eba4e104a060054f4b062,623fd5a8528505a8ac30c5ef6c9172be27aabf880c8574b51a927b2225664d93,d8ce4b6e1100d1d7a17cdcc28a75ca6500aab758096a153cf983b0c5f8843363,69be37369f953f6cea8ce32965dcd575b0c97c30cb6935468d75096d388c7af4,7fd165f4c35edac15a9f86ea7e732ce730e0b78166ad4a24818439d5e2e454f8,b6120888f53a9b84a4931ec9a520983aa3e970a6d2f48ae001666f8ec0c60d94,1f79f8a42bb8f5466a4fbe948d4bd059fe623c43bb7d52c1edc0c93354c196fa,637f9a2d301f524ad8a4ec572e9688b48b354ff85c994ba2240a830b2a7830d0,02f363d88b1d8d75a00da5e1301a20931ce42dce64bf1a09bc650cfbdb458005,620a2d87319e438fd2d4247a4e2c2f371b4a2b2d38866b012bd05860a595a45f,834673caae093c0ab2f6c43ac242956bdb411f08dac31eb23ffe850acb89a6c2,398834f8eb61330b4d9492b26511bde5a5386f0021aa2e842a5878be6d7a8977,24a9745b15734c849220cc1191ae139d35f28d4b168631a7dd4f540613df0c96,8a2118ce312e9b137186e3b828ba61ae5a9bbc8bf1f69f0968e0339719d49eae,547c4c213ffbc20d13d9ecf58cb3e7fb3145b594ce17bd9f60b68ba6dfdc55f8,7ebb96ac2f6b156a6a0ddbb41161db2e3eeb06f8dc9bc9478f27cb7e54b04519,0c95f114775aa617c9c6ed974802c2def5d63288074a95cee302e79b028612bc,67264f041ea18f902750157ab8404544e9312fb0200b0220b659614181b44f72,c5ccb977ac013584e1af103698a7f86c2a74aab5a235c76f77abb6edc2dfe362,b2f884b6d0666ba8221efc8f2dc4b0a31605bfac056491840756815641e43f54,b7d9cfccea8d47de846c265d4d41a769a279add9588727ef295d5d2d81ea99e2,e54b08fbdec5464023001e01157c51832b3c9f8bbe563e582546e8ab15899fa6,df5ca4f413da5ec6da63d1e48fc0b47fd2e1d5b6a47e6a15e6524f2208c43616,8ac1bec584757db87133b05fbfaa267c022aa693db65ab04383dc58b8013fe78,9f4bcd9f2b3ae8b8d231283358b82fdd29fb14525e77bcd271429daa94be3990,66226b6422425d6379383be9ee311c94b4bbc21e450682562c28bbaed16af31c,423116652894f46405b3de2e18c706d7b47be0510b6868414ff02cc40378637e,5da3e08e341599e95077485b9229fb428814d1a8227454b37d8141be0097605a,648103164263e2b361aea5c066bdcb01e5de74ff6c6fc0a9f104bceb3287172c,5e2080d3a0c274a96b5ad4a6b7f2badd88cdbd3ca056dadb764afb5694b77675,7b2343911e223e160230ff06a282f79061936c66957c43a7f348d342d0c32631,c8620ed1bf7cdcbf07ba85f1290c72a9c238fa36bfea93b6a5da48dca6917602,3401926ade1104f3cccacd3b1a38a6b17ae80394741fdb820df152aa79dc2750,7beb6a42980d9bc8970e23a6df04c03152b7eb2956fb39eabaf075a4b10aac89,f7e75f00950b04c57579ec04da7ce591c10a63da7073c7d5a2c2591f7a2de95b,27639456b127c479bbfcfd391cf1a38d6ed2383ae6f160a9cfbf3fdd1068e2f8,5ebdc331c9e23748d97c6ce65623022617475b683ac8866a9ee651657068c167,97ce175e72e2d46412a2ab8b2f988b23b610f742686abe2a113e9d4dfdef05d2,42c434978adeee1fdd8d66c7630f52c23a960a636cc080853914ad6f43526e94
"10","0","0","0","10","38","0","203001","509","32","0","0","0","32","32","32","32","32","1","1","0","26","32","32","620300132","1","30","32","32","32","32","32","32","5642","0","200000005","0","32","32","32"
"10","0","0","0","10","38","0","203001","510","33","0","0","0","33","33","33","33","33","1","1","0","26","33","33","620300133","1","30","33","33","33","33","33","33","5656","0","200000005","0","33","33","33"
"10","0","0","0","10","38","0","203001","571","34","0","0","0","34","34","34","34","34","1","1","0","26","34","34","620300134","1","30","34","34","34","34","34","34","6570","0","200000005","0","34","34","34"
"10","0","0","0","10","39","0","203001","575","35","0","0","0","35","35","35","35","35","1","1","0","26","35","35","620300135","1","30","35","35","35","35","35","35","6638","0","200000005","0","35","35","35"
"10","0","0","0","10","39","0","203001","594","36","0","0","0","36","36","36","36","36","1","1","0","26","36","36","620300136","1","30","36","36","36","36","36","36","7208","0","200000005","0","36","36","36"
"10","0","0","0","10","43","0","203001","642","37","0","0","0","37","37","37","37","37","1","1","0","28","37","37","620300137","1","30","37","37","37","37","37","37","8013","0","200000005","0","37","37","37"
"10","0","0","0","10","57","0","203001","690","38","0","0","0","38","38","38","38","38","1","1","0","40","38","38","620300138","1","30","38","38","38","38","38","38","8819","0","200000005","0","38","38","38"
"10","0","0","0","10","57","0","203001","780","39","0","0","0","39","39","39","39","39","1","1","0","40","39","39","620300139","1","30","39","39","39","39","39","39","9708","0","200000005","0","39","39","39"
"10","0","0","0","10","57","0","203001","870","40","0","0","0","40","40","40","40","40","1","1","0","40","40","40","620300140","1","30","40","40","40","40","40","40","10596","0","200000005","0","40","40","40"
"10","0","0","0","10","58","0","203001","990","41","0","0","0","41","41","41","41","41","1","1","0","41","41","41","620300141","1","30","41","41","41","41","41","41","13310","0","200000005","0","41","41","41"
"10","0","0","0","10","60","0","203001","1111","42","0","0","0","42","42","42","42","42","1","1","0","41","42","42","620300142","1","30","42","42","42","42","42","42","16024","0","200000005","0","42","42","42"
"10","0","0","0","10","61","0","203001","1129","43","0","0","0","43","43","43","43","43","1","1","0","42","43","43","620300143","1","30","43","43","43","43","43","43","16099","0","200000005","0","43","43","43"
"10","0","0","0","10","62","0","203001","1147","44","0","0","0","44","44","44","44","44","1","1","0","42","44","44","620300144","1","30","44","44","44","44","44","44","16173","0","200000005","0","44","44","44"
"10","0","0","0","10","63","0","203001","1165","45","0","0","0","45","45","45","45","45","1","1","0","43","45","45","620300145","1","30","45","45","45","45","45","45","16248","0","200000005","0","45","45","45"
"10","0","0","0","10","67","0","203001","1209","46","0","0","0","46","46","46","46","46","1","1","0","45","46","46","620300146","1","30","46","46","46","46","46","46","17127","0","200000005","0","46","46","46"
"10","0","0","0","10","69","0","203001","1252","47","0","0","0","47","47","47","47","47","1","1","0","47","47","47","620300147","1","30","47","47","47","47","47","47","18007","0","200000005","0","47","47","47"
"10","0","0","0","10","72","0","203001","1296","48","0","0","0","48","48","48","48","48","1","1","0","51","48","48","620300148","1","30","48","48","48","48","48","48","18007","0","200000005","0","48","48","48"
"10","0","0","0","10","72","0","203001","1296","49","0","0","0","49","49","49","49","49","1","1","0","51","49","49","620300149","1","30","49","49","49","49","49","49","18007","0","200000005","0","49","49","49"
"10","0","0","0","10","74","0","203001","1329","50","0","0","0","50","50","50","50","50","1","1","0","56","50","50","620300150","1","30","50","50","50","50","50","50","18157","0","200000005","0","50","50","50"
"10","0","0","0","10","76","0","203001","1361","51","0","0","0","51","51","51","51","51","1","1","0","61","51","51","620300151","1","30","51","51","51","51","51","51","18308","0","200000005","0","51","51","51"
"10","0","0","0","10","76","0","203001","1361","52","0","0","0","52","52","52","52","52","1","1","0","61","52","52","620300152","1","30","52","52","52","52","52","52","18308","0","200000005","0","52","52","52"
"10","0","0","0","10","77","0","203001","1425","53","0","0","0","53","53","53","53","53","1","1","0","62","53","53","620300153","1","30","53","53","53","53","53","53","19061","0","200000005","0","53","53","53"
"10","0","0","0","10","77","0","203001","1488","54","0","0","0","54","54","54","54","54","1","1","0","62","54","54","620300154","1","30","54","54","54","54","54","54","19815","0","200000005","0","54","54","54"
"10","0","0","0","10","77","0","203001","1530","55","0","0","0","55","55","55","55","55","1","1","0","62","55","55","620300155","1","30","55","55","55","55","55","55","20819","0","200000005","0","55","55","55"
"10","0","0","0","10","77","0","203001","1573","56","0","0","0","56","56","56","56","56","1","1","0","62","56","56","620300156","1","30","56","56","56","56","56","56","21823","0","200000005","0","56","56","56"
"10","0","0","0","10","78","0","203001","1721","57","0","0","0","57","57","57","57","57","1","1","0","63","57","57","620300157","1","30","57","57","57","57","57","57","22827","0","200000005","0","57","57","57"
"10","0","0","0","10","79","0","203001","1869","58","0","0","0","58","58","58","58","58","1","1","0","65","58","58","620300158","1","30","58","58","58","58","58","58","23832","0","200000005","0","58","58","58"
"10","0","0","0","10","80","0","203001","2060","59","0","0","0","59","59","59","59","59","1","1","0","66","59","59","620300159","1","30","59","59","59","59","59","59","24836","0","200000005","0","59","59","59"
"10","0","0","0","10","81","0","203001","2251","60","0","0","0","60","60","60","60","60","1","1","0","67","60","60","620300160","1","30","60","60","60","60","60","60","25840","0","200000005","0","60","60","60"
"10","0","0","0","10","81","0","203001","2441","61","0","0","0","61","61","61","61","61","1","1","0","68","61","61","620300161","1","30","61","61","61","61","61","61","26845","0","200000005","0","61","61","61"
"10","0","0","0","10","82","0","203001","2473","62","0","0","0","62","62","62","62","62","1","1","0","70","62","62","620300162","1","30","62","62","62","62","62","62","27227","0","200000005","0","62","62","62"
"10","0","0","0","10","83","0","203001","2504","63","0","0","0","63","63","63","63","63","1","1","0","72","63","63","620300163","1","30","63","63","63","63","63","63","27608","0","200000005","0","63","63","63"
"10","0","0","0","10","83","0","203001","2536","64","0","0","0","64","64","64","64","64","1","1","0","73","64","64","620300164","1","30","64","64","64","64","64","64","27990","0","200000005","0","64","64","64"
"10","0","0","0","10","84","0","203001","2568","65","0","0","0","65","65","65","65","65","1","1","0","75","65","65","620300165","1","30","65","65","65","65","65","65","28371","0","200000005","0","65","65","65"
"10","0","0","0","10","85","0","203001","2600","66","0","0","0","66","66","66","66","66","1","1","0","77","66","66","620300166","1","30","66","66","66","66","66","66","28753","0","200000005","0","66","66","66"
"10","0","0","0","10","86","0","203001","2631","67","0","0","0","67","67","67","67","67","1","1","0","79","67","67","620300167","1","30","67","67","67","67","67","67","29134","0","200000005","0","67","67","67"
"10","0","0","0","10","87","0","203001","2663","68","0","0","0","68","68","68","68","68","1","1","0","81","68","68","620300168","1","30","68","68","68","68","68","68","29516","0","200000005","0","68","68","68"
"10","0","0","0","10","87","0","203001","2695","69","0","0","0","69","69","69","69","69","1","1","0","82","69","69","620300169","1","30","69","69","69","69","69","69","29897","0","200000005","0","69","69","69"
"10","0","0","0","10","88","0","203001","2727","70","0","0","0","70","70","70","70","70","1","1","0","84","70","70","620300170","1","30","70","70","70","70","70","70","30279","0","200000005","0","70","70","70"
"10","0","0","0","10","89","0","203001","2758","71","0","0","0","71","71","71","71","71","1","1","0","86","71","71","620300171","1","30","71","71","71","71","71","71","30660","0","200000005","0","71","71","71"
"10","0","0","0","10","7","0","203100","8","1","0","0","0","1","1","1","1","1","1","1","0","2","1","1","620310001","1","30","1","1","1","1","1","1","368","0","200000006","0","1","1","1"
"10","0","0","0","10","7","0","203100","17","2","0","0","0","2","2","2","2","2","1","1","0","3","2","2","620310002","1","30","2","2","2","2","2","2","409","0","200000006","0","2","2","2"
"10","0","0","0","10","7","0","203100","24","3","0","0","0","3","3","3","3","3","1","1","0","4","3","3","620310003","1","30","3","3","3","3","3","3","428","0","200000006","0","3","3","3"
"10","0","0","0","10","7","0","203100","52","4","0","0","0","4","4","4","4","4","1","1","0","5","4","4","620310004","1","30","4","4","4","4","4","4","476","0","200000006","0","4","4","4"
"10","0","0","0","10","7","0","203100","24","5","0","0","0","5","5","5","5","5","1","1","0","4","5","5","620310005","1","30","5","5","5","5","5","5","428","0","200000006","0","5","5","5"
"10","0","0","0","10","7","0","203100","94","6","0","0","0","6","6","6","6","6","1","1","0","8","6","6","620310006","1","30","6","6","6","6","6","6","520","0","200000006","0","6","6","6"
"10","0","0","0","10","7","0","203100","112","7","0","0","0","7","7","7","7","7","1","1","0","9","7","7","620310007","1","30","7","7","7","7","7","7","645","0","200000006","0","7","7","7"
"10","0","0","0","10","8","0","203100","129","8","0","0","0","8","8","8","8","8","1","1","0","9","8","8","620310008","1","30","8","8","8","8","8","8","770","0","200000006","0","8","8","8"
"10","0","0","0","10","8","0","203100","147","9","0","0","0","9","9","9","9","9","1","1","0","10","9","9","620310009","1","30","9","9","9","9","9","9","895","0","200000006","0","9","9","9"
"10","0","0","0","10","9","0","203100","164","10","0","0","0","10","10","10","10","10","1","1","0","11","10","10","620310010","1","30","10","10","10","10","10","10","1020","0","200000006","0","10","10","10"
"10","0","0","0","10","9","0","203100","182","11","0","0","0","11","11","11","11","11","1","1","0","11","11","11","620310011","1","30","11","11","11","11","11","11","1144","0","200000006","0","11","11","11"
"10","0","0","0","10","9","0","203100","199","12","0","0","0","12","12","12","12","12","1","1","0","12","12","12","620310012","1","30","12","12","12","12","12","12","1269","0","200000006","0","12","12","12"
"10","0","0","0","10","10","0","203100","217","13","0","0","0","13","13","13","13","13","1","1","0","13","13","13","620310013","1","30","13","13","13","13","13","13","1394","0","200000006","0","13","13","13"
"10","0","0","0","10","10","0","203100","234","14","0","0","0","14","14","14","14","14","1","1","0","13","14","14","620310014","1","30","14","14","14","14","14","14","1519","0","200000006","0","14","14","14"
"10","0","0","0","10","11","0","203100","252","15","0","0","0","15","15","15","15","15","1","1","0","14","15","15","620310015","1","30","15","15","15","15","15","15","1644","0","200000006","0","15","15","15"
"10","0","0","0","10","11","0","203100","269","16","0","0","0","16","16","16","16","16","1","1","0","14","16","16","620310016","1","30","16","16","16","16","16","16","1769","0","200000006","0","16","16","16"
"10","0","0","0","10","12","0","203100","287","17","0","0","0","17","17","17","17","17","1","1","0","15","17","17","620310017","1","30","17","17","17","17","17","17","1894","0","200000006","0","17","17","17"
"10","0","0","0","10","12","0","203100","304","18","0","0","0","18","18","18","18","18","1","1","0","16","18","18","620310018","1","30","18","18","18","18","18","18","2019","0","200000006","0","18","18","18"
"10","0","0","0","10","12","0","203100","322","19","0","0","0","19","19","19","19","19","1","1","0","16","19","19","620310019","1","30","19","19","19","19","19","19","2143","0","200000006","0","19","19","19"
"10","0","0","0","10","13","0","203100","339","20","0","0","0","20","20","20","20","20","1","1","0","17","20","20","620310020","1","30","20","20","20","20","20","20","2268","0","200000006","0","20","20","20"
"10","0","0","0","10","13","0","203100","357","21","0","0","0","21","21","21","21","21","1","1","0","18","21","21","620310021","1","30","21","21","21","21","21","21","2393","0","200000006","0","21","21","21"
"10","0","0","0","10","14","0","203100","374","22","0","0","0","22","22","22","22","22","1","1","0","18","22","22","620310022","1","30","22","22","22","22","22","22","2518","0","200000006","0","22","22","22"
"10","0","0","0","10","14","0","203100","392","23","0","0","0","23","23","23","23","23","1","1","0","19","23","23","620310023","1","30","23","23","23","23","23","23","2643","0","200000006","0","23","23","23"
"10","0","0","0","10","18","0","203100","393","24","0","0","0","24","24","24","24","24","1","1","0","24","24","24","620310024","1","30","24","24","24","24","24","24","2892","0","200000006","0","24","24","24"
"10","0","0","0","10","21","0","203100","393","25","0","0","0","25","25","25","25","25","1","1","0","29","25","25","620310025","1","30","25","25","25","25","25","25","3141","0","200000006","0","25","25","25"
"10","0","0","0","10","22","0","203100","422","26","0","0","0","26","26","26","26","26","1","1","0","30","26","26","620310026","1","30","26","26","26","26","26","26","3568","0","200000006","0","26","26","26"
"10","0","0","0","10","23","0","203100","451","27","0","0","0","27","27","27","27","27","1","1","0","32","27","27","620310027","1","30","27","27","27","27","27","27","3995","0","200000006","0","27","27","27"
"10","0","0","0","10","24","0","203100","480","28","0","0","0","28","28","28","28","28","1","1","0","33","28","28","620310028","1","30","28","28","28","28","28","28","4422","0","200000006","0","28","28","28"
"10","0","0","0","10","25","0","203100","509","29","0","0","0","29","29","29","29","29","1","1","0","34","29","29","620310029","1","30","29","29","29","29","29","29","4850","0","200000006","0","29","29","29"
"10","0","0","0","10","26","0","203100","538","30","0","0","0","30","30","30","30","30","1","1","0","35","30","30","620310030","1","30","30","30","30","30","30","30","5277","0","200000006","0","30","30","30"
"10","0","0","0","10","27","0","203100","567","31","0","0","0","31","31","31","31","31","1","1","0","37","31","31","620310031","1","30","31","31","31","31","31","31","5704","0","200000006","0","31","31","31"
"10","0","0","0","10","28","0","203100","596","32","0","0","0","32","32","32","32","32","1","1","0","38","32","32","620310032","1","30","32","32","32","32","32","32","6131","0","200000006","0","32","32","32"
"10","0","0","0","10","29","0","203100","625","33","0","0","0","33","33","33","33","33","1","1","0","39","33","33","620310033","1","30","33","33","33","33","33","33","6558","0","200000006","0","33","33","33"
"10","0","0","0","10","29","0","203100","653","34","0","0","0","34","34","34","34","34","1","1","0","40","34","34","620310034","1","30","34","34","34","34","34","34","6985","0","200000006","0","34","34","34"
"10","0","0","0","10","30","0","203100","682","35","0","0","0","35","35","35","35","35","1","1","0","42","35","35","620310035","1","30","35","35","35","35","35","35","7412","0","200000006","0","35","35","35"
"10","0","0","0","10","31","0","203100","711","36","0","0","0","36","36","36","36","36","1","1","0","43","36","36","620310036","1","30","36","36","36","36","36","36","7839","0","200000006","0","36","36","36"
"10","0","0","0","10","32","0","203100","740","37","0","0","0","37","37","37","37","37","1","1","0","44","37","37","620310037","1","30","37","37","37","37","37","37","8267","0","200000006","0","37","37","37"
"10","0","0","0","10","33","0","203100","769","38","0","0","0","38","38","38","38","38","1","1","0","45","38","38","620310038","1","30","38","38","38","38","38","38","8694","0","200000006","0","38","38","38"
"10","0","0","0","10","34","0","203100","798","39","0","0","0","39","39","39","39","39","1","1","0","47","39","39","620310039","1","30","39","39","39","39","39","39","9121","0","200000006","0","39","39","39"
