d3a4014053812cd4091ec5fd4664e39b0b68df735a83e23ad107b4cf8b8422a9,9c97ba69483aa4b1cefd307e2bfe5699cd0711e4f231d6863a01c63881ff1c48,ff2ff736199d4cba54fecffc4aeecd48b66117881b3a830580bb0cef1bf13710,9964deaf4c9e0e3ccf1bffe45048096460ef0068d3fa0811b9b6c35688956c83,677c78e7a3f6a93a8531563e2c9ae17f87f0a1b06ac90d48b5d127908926a738,dc1ef557bf29d9cba94193e4a94da2ab9c14811048242becdff8decb0029a202,bd63bf379b5b2a6f3d7e6d21cd46e575a29a24df1f9629b51985b0e829097d1e,1b912f97a6dc2563a179abf28272861ee9af3772b373e0ac57f6195a3c92961a,67496a56e1157c6e7f98333bafce212073287a1b71487cbd172ddba37bab7cb2,74e01b8d540646ce8f551aa57137fb63e7476f673b4c5eff108295d76a48c1a1,0a3bbadf1d87c64a607bd8b80ed2b23166c128e36652fcb04f594bcc8f37e12b,aca0087fabe02e0565a485951699b09cf54d7e7231f05762241c4ccef1791182,c7abee00163ca72a01fc3234cd5871885c3bf549f25f815191d285ced6d6b3aa,60d002bc3f548e92389af61c616ccad1d9eb10485b08be52c0fca8ca75b99e5c,3526b8ec6ef6051723d0105a659ab3a5eabc5ae9805983a08cb46a01c46ed940,539ab06c363764a8f3e4a1418f7c57b2702c0e0c83c5c3d03c37612949749556,e67ab180115131dfc59debb59fa7446e40fc329aa3bf66a34ecb74e55833dcac,080e421280148e2b8846f50150134ab64cfd8a17fe03895b9f1a791fc9c166c5,aab8c4c5df0f625885b7d321fc06f70e3c776b62f69ab7df43e603094e9b8ec9,0652b2a848354a4423796d18dd7eab41125ac3af7cb56f7be1e0637344386117,c8b3c7c566f9faa63802f0b32c6129d74edd73a9b180a0165ec3648c51af1a9f,5ddfbd3f6ad6e76e89b8587e09e795b1adf2867d6c6c99912a59f94ac662e003,34be92be80b251fc5220ddf2cb66937f1758e5150864281f83f0846fa09d7f1b,01d88b3c100a6d749a4a821dfbd37fa8dbfeb0b03925f1ae37dce41b10c8be91,7e6ea5f13c893e2182634688fa79ab626d4599d11cc0a6017403fb5ed3e66443,17848f11311a38143d968cebe3ae59677a032a521a3f55519f62a37761eb9f15,6984604de4a074478e604d5ccca3717bb670de1f3af701b0166f28a1ef74534d,f36f881d9aa21f78beb6b745d1ae84fdda154af664983e59039eb943e9eaf37c,7fe2b97be0a633928174063a8d0c2a54bb015a470026bfac1fc7660a4f6fc951,0507d96329046bb2c634020a018d790d21424af88ba033cf9a22cebe17594d34,1207ba8315682efc077f078e13e9fee6fab809e659e0a9b7af0e56a78b051369,2034179067f9afc37d6b0742263c111734dce180b981bfda81ba5d661e44446a,9f6863e8f8ef5d2972a90940300ee79ada207db30995d82094760142de71f613,23fbff28d6463cfa2a4d1037aeca40bf1aa198c7f9be4b34a7c9aad0eab3544e,f26e0c2c99f4f925ed769bd2fc8ab7455711084b83ad7ea90ce0d289e3284c4a,28316dda8ce8921ed7082498f59a5f259d2eb8444842728651e8f4053b809a02,132d06c1f253572b395dd9687ddd907fc4adf3d00ac88bffcb05c481d541e1a5,64a9ee53eceace65bef1ef202a74734e81d4aca4f51ae2f539318e65c18590fa,88c28c04056347ece5f025722afb31254b79b4e482c38db168cce56d1365821c,d2b1888bf82bb7314ca5b6db4605ce78543082464692cbde24a9a2aa73ad47f6
"0","35","26","0","203700","35","0","0","0","670370035","33","10","7652","35","35","675","35","35","35","1","0","35","200000006","35","35","35","1","0","0","35","35","35","0","1","35","10","35","0","35","30"
"0","36","27","0","203700","36","0","0","0","670370036","35","10","8189","36","36","702","36","36","36","1","0","36","200000006","36","36","36","1","0","0","36","36","36","0","1","36","10","36","0","36","30"
"0","37","29","0","203700","37","0","0","0","670370037","37","10","7611","37","37","657","37","37","37","1","0","37","200000006","37","37","37","1","0","0","37","37","37","0","1","37","10","37","0","37","30"
"0","38","30","0","203700","38","0","0","0","670370038","39","10","9264","38","38","756","38","38","38","1","0","38","200000006","38","38","38","1","0","0","38","38","38","0","1","38","10","38","0","38","30"
"0","39","30","0","203700","39","0","0","0","670370039","39","10","11050","39","39","819","39","39","39","1","0","39","200000006","39","39","39","1","0","0","39","39","39","0","1","39","10","39","0","39","30"
"0","40","31","0","203700","40","0","0","0","670370040","40","10","11521","40","40","897","40","40","40","1","0","40","200000006","40","40","40","1","0","0","40","40","40","0","1","40","10","40","0","40","30"
"0","41","31","0","203700","41","0","0","0","670370041","41","10","13112","41","41","913","41","41","41","1","0","41","200000006","41","41","41","1","0","0","41","41","41","0","1","41","10","41","0","41","30"
"0","42","31","0","203700","42","0","0","0","670370042","41","10","14703","42","42","928","42","42","42","1","0","42","200000006","42","42","42","1","0","0","42","42","42","0","1","42","10","42","0","42","30"
"0","43","32","0","203700","43","0","0","0","670370043","41","10","13629","43","43","1068","43","43","43","1","0","43","200000006","43","43","43","1","0","0","43","43","43","0","1","43","10","43","0","43","30"
"0","44","32","0","203700","44","0","0","0","670370044","41","10","14145","44","44","1208","44","44","44","1","0","44","200000006","44","44","44","1","0","0","44","44","44","0","1","44","10","44","0","44","30"
"0","45","33","0","203700","45","0","0","0","670370045","43","10","14662","45","45","1348","45","45","45","1","0","45","200000006","45","45","45","1","0","0","45","45","45","0","1","45","10","45","0","45","30"
"0","46","35","0","203700","46","0","0","0","670370046","45","10","15259","46","46","1377","46","46","46","1","0","46","200000006","46","46","46","1","0","0","46","46","46","0","1","46","10","46","0","46","30"
"0","47","37","0","203700","47","0","0","0","670370047","47","10","15856","47","47","1406","47","47","47","1","0","47","200000006","47","47","47","1","0","0","47","47","47","0","1","47","10","47","0","47","30"
"0","48","38","0","203700","48","0","0","0","670370048","50","10","16454","48","48","1435","48","48","48","1","0","48","200000006","48","48","48","1","0","0","48","48","48","0","1","48","10","48","0","48","30"
"0","49","40","0","203700","49","0","0","0","670370049","52","10","17051","49","49","1464","49","49","49","1","0","49","200000006","49","49","49","1","0","0","49","49","49","0","1","49","10","49","0","49","30"
"0","50","42","0","203700","50","0","0","0","670370050","54","10","17648","50","50","1494","50","50","50","1","0","50","200000006","50","50","50","1","0","0","50","50","50","0","1","50","10","50","0","50","30"
"0","51","44","0","203700","51","0","0","0","670370051","56","10","18246","51","51","1523","51","51","51","1","0","51","200000006","51","51","51","1","0","0","51","51","51","0","1","51","10","51","0","51","30"
"0","52","46","0","203700","52","0","0","0","670370052","58","10","18843","52","52","1552","52","52","52","1","0","52","200000006","52","52","52","1","0","0","52","52","52","0","1","52","10","52","0","52","30"
"0","53","47","0","203700","53","0","0","0","670370053","61","10","19440","53","53","1582","53","53","53","1","0","53","200000006","53","53","53","1","0","0","53","53","53","0","1","53","10","53","0","53","30"
"0","54","49","0","203700","54","0","0","0","670370054","63","10","20038","54","54","1611","54","54","54","1","0","54","200000006","54","54","54","1","0","0","54","54","54","0","1","54","10","54","0","54","30"
"0","55","51","0","203700","55","0","0","0","670370055","65","10","20635","55","55","1640","55","55","55","1","0","55","200000006","55","55","55","1","0","0","55","55","55","0","1","55","10","55","0","55","30"
"0","56","52","0","203700","56","0","0","0","670370056","66","10","20935","56","56","1670","56","56","56","1","0","56","200000006","56","56","56","1","0","0","56","56","56","0","1","56","10","56","0","56","30"
"0","57","52","0","203700","57","0","0","0","670370057","66","10","21235","57","57","1700","57","57","57","1","0","57","200000006","57","57","57","1","0","0","57","57","57","0","1","57","10","57","0","57","30"
"0","58","54","0","203700","58","0","0","0","670370058","68","10","22248","58","58","1770","58","58","58","1","0","58","200000006","58","58","58","1","0","0","58","58","58","0","1","58","10","58","0","58","30"
"0","59","56","0","203700","59","0","0","0","670370059","71","10","23262","59","59","1840","59","59","59","1","0","59","200000006","59","59","59","1","0","0","59","59","59","0","1","59","10","59","0","59","30"
"0","60","58","0","203700","60","0","0","0","670370060","73","10","24275","60","60","1910","60","60","60","1","0","60","200000006","60","60","60","1","0","0","60","60","60","0","1","60","10","60","0","60","30"
"0","61","60","0","203700","61","0","0","0","670370061","76","10","25288","61","61","1981","61","61","61","1","0","61","200000006","61","61","61","1","0","0","61","61","61","0","1","61","10","61","0","61","30"
"0","62","61","0","203700","62","0","0","0","670370062","77","10","25739","62","62","2049","62","62","62","1","0","62","200000006","62","62","62","1","0","0","62","62","62","0","1","62","10","62","0","62","30"
"0","63","62","0","203700","63","0","0","0","670370063","78","10","26189","63","63","2117","63","63","63","1","0","63","200000006","63","63","63","1","0","0","63","63","63","0","1","63","10","63","0","63","30"
"0","64","64","0","203700","64","0","0","0","670370064","78","10","26640","64","64","2185","64","64","64","1","0","64","200000006","64","64","64","1","0","0","64","64","64","0","1","64","10","64","0","64","30"
"0","65","65","0","203700","65","0","0","0","670370065","79","10","27091","65","65","2253","65","65","65","1","0","65","200000006","65","65","65","1","0","0","65","65","65","0","1","65","10","65","0","65","30"
"0","66","66","0","203700","66","0","0","0","670370066","80","10","27541","66","66","2321","66","66","66","1","0","66","200000006","66","66","66","1","0","0","66","66","66","0","1","66","10","66","0","66","30"
"0","67","67","0","203700","67","0","0","0","670370067","81","10","27992","67","67","2389","67","67","67","1","0","67","200000006","67","67","67","1","0","0","67","67","67","0","1","67","10","67","0","67","30"
"0","68","68","0","203700","68","0","0","0","670370068","81","10","28443","68","68","2456","68","68","68","1","0","68","200000006","68","68","68","1","0","0","68","68","68","0","1","68","10","68","0","68","30"
"0","69","69","0","203700","69","0","0","0","670370069","82","10","28893","69","69","2524","69","69","69","1","0","69","200000006","69","69","69","1","0","0","69","69","69","0","1","69","10","69","0","69","30"
"0","70","71","0","203700","70","0","0","0","670370070","83","10","29344","70","70","2592","70","70","70","1","0","70","200000006","70","70","70","1","0","0","70","70","70","0","1","70","10","70","0","70","30"
"0","71","72","0","203700","71","0","0","0","670370071","84","10","29795","71","71","2660","71","71","71","1","0","71","200000006","71","71","71","1","0","0","71","71","71","0","1","71","10","71","0","71","30"
"0","1","2","0","203800","1","0","0","0","670380001","5","10","370","1","1","36","1","1","1","1","0","1","200000001","1","1","1","1","0","0","1","1","1","0","1","1","10","1","0","1","30"
"0","2","3","0","203800","2","0","0","0","670380002","6","10","485","2","2","39","2","2","2","1","0","2","200000001","2","2","2","1","0","0","2","2","2","0","1","2","10","2","0","2","30"
"0","3","4","0","203800","3","0","0","0","670380003","8","10","809","3","3","43","3","3","3","1","0","3","200000001","3","3","3","1","0","0","3","3","3","0","1","3","10","3","0","3","30"
"0","4","4","0","203800","4","0","0","0","670380004","8","10","713","4","4","62","4","4","4","1","0","4","200000001","4","4","4","1","0","0","4","4","4","0","1","4","10","4","0","4","30"
"0","5","5","0","203800","5","0","0","0","670380005","9","10","792","5","5","93","5","5","5","1","0","5","200000001","5","5","5","1","0","0","5","5","5","0","1","5","10","5","0","5","30"
"0","6","6","0","203800","6","0","0","0","670380006","11","10","869","6","6","122","6","6","6","1","0","6","200000001","6","6","6","1","0","0","6","6","6","0","1","6","10","6","0","6","30"
"0","7","7","0","203800","7","0","0","0","670380007","12","10","1071","7","7","151","7","7","7","1","0","7","200000001","7","7","7","1","0","0","7","7","7","0","1","7","10","7","0","7","30"
"0","8","8","0","203800","8","0","0","0","670380008","14","10","1270","8","8","181","8","8","8","1","0","8","200000001","8","8","8","1","0","0","8","8","8","0","1","8","10","8","0","8","30"
"0","9","8","0","203800","9","0","0","0","670380009","14","10","1306","9","9","195","9","9","9","1","0","9","200000001","9","9","9","1","0","0","9","9","9","0","1","9","10","9","0","9","30"
"0","10","9","0","203800","10","0","0","0","670380010","15","10","1344","10","10","208","10","10","10","1","0","10","200000001","10","10","10","1","0","0","10","10","10","0","1","10","10","10","0","10","30"
"0","11","9","0","203800","11","0","0","0","670380011","15","10","1380","11","11","222","11","11","11","1","0","11","200000001","11","11","11","1","0","0","11","11","11","0","1","11","10","11","0","11","30"
"0","12","9","0","203800","12","0","0","0","670380012","15","10","1416","12","12","234","12","12","12","1","0","12","200000001","12","12","12","1","0","0","12","12","12","0","1","12","10","12","0","12","30"
"0","13","10","0","203800","13","0","0","0","670380013","17","10","1678","13","13","258","13","13","13","1","0","13","200000001","13","13","13","1","0","0","13","13","13","0","1","13","10","13","0","13","30"
"0","14","11","0","203800","14","0","0","0","670380014","18","10","1940","14","14","283","14","14","14","1","0","14","200000001","14","14","14","1","0","0","14","14","14","0","1","14","10","14","0","14","30"
"0","15","11","0","203800","15","0","0","0","670380015","18","10","2201","15","15","307","15","15","15","1","0","15","200000001","15","15","15","1","0","0","15","15","15","0","1","15","10","15","0","15","30"
"0","16","12","0","203800","16","0","0","0","670380016","18","10","2463","16","16","331","16","16","16","1","0","16","200000001","16","16","16","1","0","0","16","16","16","0","1","16","10","16","0","16","30"
"0","17","13","0","203800","17","0","0","0","670380017","18","10","2893","17","17","374","17","17","17","1","0","17","200000001","17","17","17","1","0","0","17","17","17","0","1","17","10","17","0","17","30"
"0","18","13","0","203800","18","0","0","0","670380018","18","10","3323","18","18","416","18","18","18","1","0","18","200000001","18","18","18","1","0","0","18","18","18","0","1","18","10","18","0","18","30"
"0","19","13","0","203800","19","0","0","0","670380019","19","10","3626","19","19","424","19","19","19","1","0","19","200000001","19","19","19","1","0","0","19","19","19","0","1","19","10","19","0","19","30"
"0","20","13","0","203800","20","0","0","0","670380020","19","10","3768","20","20","439","20","20","20","1","0","20","200000001","20","20","20","1","0","0","20","20","20","0","1","20","10","20","0","20","30"
"0","21","13","0","203800","21","0","0","0","670380021","19","10","3910","21","21","454","21","21","21","1","0","21","200000001","21","21","21","1","0","0","21","21","21","0","1","21","10","21","0","21","30"
"0","22","14","0","203800","22","0","0","0","670380022","20","10","4036","22","22","482","22","22","22","1","0","22","200000001","22","22","22","1","0","0","22","22","22","0","1","22","10","22","0","22","30"
"0","23","14","0","203800","23","0","0","0","670380023","20","10","4236","23","23","482","23","23","23","1","0","23","200000001","23","23","23","1","0","0","23","23","23","0","1","23","10","23","0","23","30"
"0","24","20","0","203800","24","0","0","0","670380024","28","10","4597","24","24","633","24","24","24","1","0","24","200000001","24","24","24","1","0","0","24","24","24","0","1","24","10","24","0","24","30"
"0","25","21","0","203800","25","0","0","0","670380025","29","10","4957","25","25","639","25","25","25","1","0","25","200000001","25","25","25","1","0","0","25","25","25","0","1","25","10","25","0","25","30"
"0","26","21","0","203800","26","0","0","0","670380026","29","10","5057","26","26","639","26","26","26","1","0","26","200000001","26","26","26","1","0","0","26","26","26","0","1","26","10","26","0","26","30"
"0","27","22","0","203800","27","0","0","0","670380027","29","10","5177","27","27","646","27","27","27","1","0","27","200000001","27","27","27","1","0","0","27","27","27","0","1","27","10","27","0","27","30"
"0","28","23","0","203800","28","0","0","0","670380028","31","10","5828","28","28","687","28","28","28","1","0","28","200000001","28","28","28","1","0","0","28","28","28","0","1","28","10","28","0","28","30"
"0","29","23","0","203800","29","0","0","0","670380029","31","10","6987","29","29","734","29","29","29","1","0","29","200000001","29","29","29","1","0","0","29","29","29","0","1","29","10","29","0","29","30"
"0","30","23","0","203800","30","0","0","0","670380030","32","10","7048","30","30","785","30","30","30","1","0","30","200000001","30","30","30","1","0","0","30","30","30","0","1","30","10","30","0","30","30"
"0","31","23","0","203800","31","0","0","0","670380031","32","10","7065","31","31","787","31","31","31","1","0","31","200000001","31","31","31","1","0","0","31","31","31","0","1","31","10","31","0","31","30"
"0","58","23","0","203800","58","0","0","0","670380032","32","10","7083","58","58","790","58","58","58","1","0","58","200000001","58","58","58","1","0","0","58","58","58","0","1","58","10","32","0","58","30"
"0","59","23","0","203800","59","0","0","0","670380033","32","10","7100","59","59","792","59","59","59","1","0","59","200000001","59","59","59","1","0","0","59","59","59","0","1","59","10","33","0","59","30"
"0","60","23","0","203800","60","0","0","0","670380034","32","10","8247","60","60","794","60","60","60","1","0","60","200000001","60","60","60","1","0","0","60","60","60","0","1","60","10","34","0","60","30"
"0","61","23","0","203800","61","0","0","0","670380035","33","10","8333","61","61","800","61","61","61","1","0","61","200000001","61","61","61","1","0","0","61","61","61","0","1","61","10","35","0","61","30"
"0","62","23","0","203800","62","0","0","0","670380036","33","10","9048","62","62","845","62","62","62","1","0","62","200000001","62","62","62","1","0","0","62","62","62","0","1","62","10","36","0","62","30"
"0","63","25","0","203800","63","0","0","0","670380037","36","10","10059","63","63","936","63","63","63","1","0","63","200000001","63","63","63","1","0","0","63","63","63","0","1","63","10","37","0","63","30"
"0","64","35","0","203800","64","0","0","0","670380038","48","10","11070","64","64","1026","64","64","64","1","0","64","200000001","64","64","64","1","0","0","64","64","64","0","1","64","10","38","0","64","30"
"0","65","35","0","203800","65","0","0","0","670380039","48","10","12186","65","65","1143","65","65","65","1","0","65","200000001","65","65","65","1","0","0","65","65","65","0","1","65","10","39","0","65","30"
"0","66","35","0","203800","66","0","0","0","670380040","48","10","13301","66","66","1260","66","66","66","1","0","66","200000001","66","66","66","1","0","0","66","66","66","0","1","66","10","40","0","66","30"
"0","67","36","0","203800","67","0","0","0","670380041","49","10","16708","67","67","1371","67","67","67","1","0","67","200000001","67","67","67","1","0","0","67","67","67","0","1","67","10","41","0","67","30"
"0","42","36","0","203800","42","0","0","0","670380042","50","10","20115","42","42","1481","42","42","42","1","0","42","200000001","42","42","42","1","0","0","42","42","42","0","1","42","10","42","0","42","30"
