c1654e28e3f4944c01bb3d588523213a3eb3c96947722c7958e2715cbf72f631,d12bbff886227b83eb4c41de81dfa06d6ae6b78d17525c76a60fede87c039316,afabd234a7b82f75a7b505d3410c99b37495b21df50d462e5298e9104a4f3664,3a513b33e31371cc54c3c85dc1a582eea566c729104a1ec52c57cf90ccdfd9b6,347c299ebd0246d2d3d1db73ef1ddb50686a07585933c7e39fed0056bd6efd88,056245e4753475fb585aee3b6c51a8110b7f3d532311d11103dad581c8454573,ce967781fffbde7a53d2014f7fbe2cc70938029d29e014a47e619260c8007f22,891e5248aecb85590674c34f3af1fb87cc1be5dbaade17c6aab1a4b65a1a43a5,4b6fd8f11009a812d1fbc119e19e2ebd8bce03e53ab528718fb002ca78feb83d,bd918a12986cbf6d12c1e9f69ebf1f1dd2da494ef5e3494a3636627b304b5f5f,c3a737a97be769a279b31b6aecaa7943ff13b60e421dda1f64b2a70d99f4e058,d54f2bee5d2956c10153ece864df9f0fc5584b4983cea126e71367983c12915b
"113701","20028010","3","5048407","2030/01/01 14:59:59","0","5048001","20028","1003","1","0","2022/10/26 16:00:00"
"113801","20028011","4","5048408","2030/01/01 14:59:59","0","0","20028","1003","0","0","2022/10/26 16:00:00"
"113801","20028012","5","5048409","2030/01/01 14:59:59","0","0","20028","1003","0","0","2022/10/26 16:00:00"
"100601","20028013","6","5048430","2030/01/01 14:59:59","0","0","20028","1003","0","0","2022/10/26 16:00:00"
"113701","20028014","6","5048410","2030/01/01 14:59:59","0","5048001","20028","1003","1","0","2022/10/26 16:00:00"
"113801","20028015","7","5048411","2030/01/01 14:59:59","0","0","20028","1003","0","0","2022/10/26 16:00:00"
"114101","20029001","114101","5050401","2030/01/01 14:59:59","0","0","20029","1004","0","0","2022/11/25 16:00:00"
"100501","20029002","2002903","5050422","2030/01/01 14:59:59","1","0","20029","1002","0","0","2022/11/25 16:00:00"
"105401","20029006","2","5050426","2030/01/01 14:59:59","0","0","20029","1003","0","0","2022/11/25 16:00:00"
"100301","20029007","3","5050427","2030/01/01 14:59:59","0","0","20029","1003","0","0","2022/11/25 16:00:00"
"100501","20029008","4","5050428","2030/01/01 14:59:59","0","0","20029","1003","0","0","2022/11/25 16:00:00"
"105401","20029009","5","5050429","2030/01/01 14:59:59","0","0","20029","1003","0","0","2022/11/25 16:00:00"
"100301","20029010","6","5050430","2030/01/01 14:59:59","0","0","20029","1003","0","0","2022/11/25 16:00:00"
"105401","20029011","7","5050431","2030/01/01 14:59:59","0","0","20029","1003","0","0","2022/11/25 16:00:00"
"114101","20029012","2002903","5050402","2030/01/01 14:59:59","1","5050001","20029","1002","1","0","2022/11/25 16:00:00"
"113901","20029016","2","5050406","2030/01/01 14:59:59","0","5050001","20029","1003","1","0","2022/11/25 16:00:00"
"114001","20029017","3","5050407","2030/01/01 14:59:59","0","5050001","20029","1003","1","0","2022/11/25 16:00:00"
"114101","20029018","4","5050408","2030/01/01 14:59:59","0","5050001","20029","1003","1","0","2022/11/25 16:00:00"
"113901","20029019","5","5050409","2030/01/01 14:59:59","0","5050001","20029","1003","1","0","2022/11/25 16:00:00"
"114001","20029020","6","5050410","2030/01/01 14:59:59","0","5050001","20029","1003","1","0","2022/11/25 16:00:00"
"113901","20029021","7","5050411","2030/01/01 14:59:59","0","5050001","20029","1003","1","0","2022/11/25 16:00:00"
"114201","20030001","2003003","5052422","2030/01/01 14:59:59","1","0","20030","1002","0","0","2022/12/25 16:00:00"
"114201","20030005","2","5052406","2030/01/01 14:59:59","0","0","20030","1003","0","0","2022/12/25 16:00:00"
"103701","20030006","3","5052427","2030/01/01 14:59:59","0","0","20030","1003","0","0","2022/12/25 16:00:00"
"114201","20030007","4","5052408","2030/01/01 14:59:59","0","0","20030","1003","0","0","2022/12/25 16:00:00"
"103701","20030008","5","5052429","2030/01/01 14:59:59","0","0","20030","1003","0","0","2022/12/25 16:00:00"
"114201","20030009","6","5052410","2030/01/01 14:59:59","0","0","20030","1003","0","0","2022/12/25 16:00:00"
"114201","20030010","7","5052431","2030/01/01 14:59:59","0","0","20030","1003","0","0","2022/12/25 16:00:00"
"114201","20030011","2003003","5052402","2030/01/01 14:59:59","1","5052002","20030","1002","1","0","2022/12/25 16:00:00"
"114301","20030013","3","5052407","2030/01/01 14:59:59","0","5052002","20030","1003","1","0","2022/12/25 16:00:00"
"114301","20030014","5","5052409","2030/01/01 14:59:59","0","5052002","20030","1003","1","0","2022/12/25 16:00:00"
"114201","20030015","7","5052411","2030/01/01 14:59:59","0","5052002","20030","1003","1","0","2022/12/25 16:00:00"
"114601","20031001","114601","5054401","2030/01/01 14:59:59","0","0","20031","1004","0","0","2023/01/24 16:00:00"
"114501","20031002","2003103","5054402","2030/01/01 14:59:59","1","0","20031","1002","0","0","2023/01/24 16:00:00"
"114501","20031006","2","5054406","2030/01/01 14:59:59","0","0","20031","1003","0","0","2023/01/24 16:00:00"
"114401","20031007","3","5054407","2030/01/01 14:59:59","0","0","20031","1003","0","0","2023/01/24 16:00:00"
"114501","20031008","4","5054408","2030/01/01 14:59:59","0","0","20031","1003","0","0","2023/01/24 16:00:00"
"114401","20031009","5","5054409","2030/01/01 14:59:59","0","0","20031","1003","0","0","2023/01/24 16:00:00"
"114401","20031010","6","5054410","2030/01/01 14:59:59","0","0","20031","1003","0","0","2023/01/24 16:00:00"
"114401","20031011","7","5054411","2030/01/01 14:59:59","0","0","20031","1003","0","0","2023/01/24 16:00:00"
"114701","20032001","114701","5056401","2030/01/01 14:59:59","0","0","20032","1004","0","0","2023/02/23 16:00:00"
"105801","20032002","2003203","5056402","2030/01/01 14:59:59","1","0","20032","1002","0","0","2023/02/23 16:00:00"
"111801","20032003","2003203","5056422","2030/01/01 14:59:59","1","5056001","20032","1002","1","0","2023/02/23 16:00:00"
"105801","20032010","2","5056406","2030/01/01 14:59:59","0","0","20032","1003","0","0","2023/02/23 16:00:00"
"111801","20032011","2","5056426","2030/01/01 14:59:59","0","5056001","20032","1003","1","0","2023/02/23 16:00:00"
"106001","20032012","3","5056407","2030/01/01 14:59:59","0","0","20032","1003","0","0","2023/02/23 16:00:00"
"112001","20032013","3","5056427","2030/01/01 14:59:59","0","5056001","20032","1003","1","0","2023/02/23 16:00:00"
"105901","20032014","4","5056408","2030/01/01 14:59:59","0","0","20032","1003","0","0","2023/02/23 16:00:00"
"111901","20032015","4","5056428","2030/01/01 14:59:59","0","5056001","20032","1003","1","0","2023/02/23 16:00:00"
"106101","20032016","5","5056409","2030/01/01 14:59:59","0","0","20032","1003","0","0","2023/02/23 16:00:00"
"114701","20032017","5","5056429","2030/01/01 14:59:59","0","5056001","20032","1003","1","0","2023/02/23 16:00:00"
"107001","20032018","6","5056410","2030/01/01 14:59:59","0","0","20032","1003","0","0","2023/02/23 16:00:00"
"115001","20032019","6","5056430","2030/01/01 14:59:59","0","5056001","20032","1003","1","0","2023/02/23 16:00:00"
"105801","20032020","7","5056411","2030/01/01 14:59:59","0","0","20032","1003","0","0","2023/02/23 16:00:00"
"111801","20032021","7","5056431","2030/01/01 14:59:59","0","5056001","20032","1003","1","0","2023/02/23 16:00:00"
"115601","20033001","115601","5058401","2030/01/01 14:59:59","0","0","20033","1004","0","0","2023/03/24 16:00:00"
"106001","20033002","2003303","5058402","2030/01/01 14:59:59","1","0","20033","1002","0","0","2023/03/24 16:00:00"
"105901","20033006","2","5058406","2030/01/01 14:59:59","0","0","20033","1003","0","0","2023/03/24 16:00:00"
"106001","20033007","3","5058407","2030/01/01 14:59:59","0","0","20033","1003","0","0","2023/03/24 16:00:00"
"105801","20033008","4","5058408","2030/01/01 14:59:59","0","0","20033","1003","0","0","2023/03/24 16:00:00"
"191401","20034001","2003403","5059402","2030/01/01 14:59:59","1","0","20034","1002","0","0","2023/03/24 16:00:00"
"115501","20034002","2003403","5059422","2030/01/01 14:59:59","1","5059005","20034","1002","1","0","2023/03/24 16:00:00"
"191401","20034007","2","5059408","2030/01/01 14:59:59","0","0","20034","1003","0","0","2023/03/24 16:00:00"
"115501","20034008","2","5059428","2030/01/01 14:59:59","0","5059005","20034","1003","1","0","2023/03/24 16:00:00"
"105801","20034009","3","5059406","2030/01/01 14:59:59","0","0","20034","1003","0","0","2023/03/24 16:00:00"
"106001","20034010","4","5059407","2030/01/01 14:59:59","0","0","20034","1003","0","0","2023/03/24 16:00:00"
"191401","20034011","5","5059411","2030/01/01 14:59:59","0","0","20034","1003","0","0","2023/03/24 16:00:00"
"115501","20034012","5","5059431","2030/01/01 14:59:59","0","5059005","20034","1003","1","0","2023/03/24 16:00:00"
"115801","20035001","115801","5061401","2030/01/01 14:59:59","0","0","20035","1004","0","0","2023/04/25 16:00:00"
"105202","20035002","2003503","5061402","2030/01/01 14:59:59","1","0","20035","1002","0","0","2023/04/25 16:00:00"
"115801","20035012","2003503","5061422","2030/01/01 14:59:59","1","5061001","20035","1002","1","0","2023/04/25 16:00:00"
"115801","20035016","2","5061426","2030/01/01 14:59:59","0","5061001","20035","1003","1","0","2023/04/25 16:00:00"
"116001","20035017","3","5061427","2030/01/01 14:59:59","0","5061002","20035","1003","1","0","2023/04/25 16:00:00"
"115901","20035018","4","5061428","2030/01/01 14:59:59","0","5061003","20035","1003","1","0","2023/04/25 16:00:00"
"116001","20035019","5","5061429","2030/01/01 14:59:59","0","5061002","20035","1003","1","0","2023/04/25 16:00:00"
"115801","20035020","6","5061430","2030/01/01 14:59:59","0","5061001","20035","1003","1","0","2023/04/25 16:00:00"
"115801","20035021","7","5061431","2030/01/01 14:59:59","0","5061003","20035","1003","1","0","2023/04/25 16:00:00"
"110801","20036001","2003603","5064402","2030/01/01 14:59:59","1","0","20036","1002","0","0","2023/05/26 16:00:00"
"110801","20036005","2","5064406","2030/01/01 14:59:59","0","0","20036","1003","0","0","2023/05/26 16:00:00"
"110801","20036006","3","5064407","2030/01/01 14:59:59","0","0","20036","1003","0","0","2023/05/26 16:00:00"
"110901","20036007","4","5064408","2030/01/01 14:59:59","0","0","20036","1003","0","0","2023/05/26 16:00:00"
"111001","20036008","5","5064409","2030/01/01 14:59:59","0","0","20036","1003","0","0","2023/05/26 16:00:00"
"110801","20036009","6","5064410","2030/01/01 14:59:59","0","0","20036","1003","0","0","2023/05/26 16:00:00"
"110801","20036010","7","5064411","2030/01/01 14:59:59","0","0","20036","1003","0","0","2023/05/26 16:00:00"
"116201","20036011","2003603","5064422","2030/01/01 14:59:59","1","5064001","20036","1002","1","0","2023/05/26 16:00:00"
"116201","20036015","2","5064426","2030/01/01 14:59:59","0","5064001","20036","1003","1","0","2023/05/26 16:00:00"
"116201","20036016","3","5064427","2030/01/01 14:59:59","0","5064001","20036","1003","1","0","2023/05/26 16:00:00"
"116301","20036017","4","5064428","2030/01/01 14:59:59","0","5064001","20036","1003","1","0","2023/05/26 16:00:00"
"116401","20036018","5","5064429","2030/01/01 14:59:59","0","5064001","20036","1003","1","0","2023/05/26 16:00:00"
"116201","20036019","6","5064430","2030/01/01 14:59:59","0","5064001","20036","1003","1","0","2023/05/26 16:00:00"
"116201","20036020","7","5064431","2030/01/01 14:59:59","0","5064001","20036","1003","1","0","2023/05/26 16:00:00"
"106601","20037001","2003703","5066402","2030/01/01 14:59:59","1","0","20037","1002","0","0","2023/06/26 16:00:00"
"116501","20037002","2003703","5066422","2030/01/01 14:59:59","1","5066003","20037","1002","1","0","2023/06/26 16:00:00"
"116501","20037003","2003703","5066442","2030/01/01 14:59:59","1","5066005","20037","1002","1","0","2023/06/26 16:00:00"
"106601","20037012","2","5066406","2030/01/01 14:59:59","0","0","20037","1003","0","0","2023/06/26 16:00:00"
"116501","20037013","2","5066426","2030/01/01 14:59:59","0","5066003","20037","1003","1","0","2023/06/26 16:00:00"
"116501","20037014","2","5066446","2030/01/01 14:59:59","0","5066005","20037","1003","1","0","2023/06/26 16:00:00"
"116601","20037015","3","5066407","2030/01/01 14:59:59","0","0","20037","1003","0","0","2023/06/26 16:00:00"
"116601","20037016","3","5066427","2030/01/01 14:59:59","0","5066005","20037","1003","1","0","2023/06/26 16:00:00"
"106601","20037017","4","5066408","2030/01/01 14:59:59","0","0","20037","1003","0","0","2023/06/26 16:00:00"
"116501","20037018","4","5066428","2030/01/01 14:59:59","0","5066003","20037","1003","1","0","2023/06/26 16:00:00"
"116501","20037019","4","5066448","2030/01/01 14:59:59","0","5066005","20037","1003","1","0","2023/06/26 16:00:00"
"116601","20037020","5","5066409","2030/01/01 14:59:59","0","0","20037","1003","0","0","2023/06/26 16:00:00"
"116601","20037021","5","5066429","2030/01/01 14:59:59","0","5066005","20037","1003","1","0","2023/06/26 16:00:00"
"106601","20037022","6","5066410","2030/01/01 14:59:59","0","0","20037","1003","0","0","2023/06/26 16:00:00"
"116501","20037023","6","5066430","2030/01/01 14:59:59","0","5066003","20037","1003","1","0","2023/06/26 16:00:00"
"116501","20037024","6","5066450","2030/01/01 14:59:59","0","5066005","20037","1003","1","0","2023/06/26 16:00:00"
"106601","20037025","7","5066411","2030/01/01 14:59:59","0","0","20037","1003","0","0","2023/06/26 16:00:00"
"116501","20037026","7","5066431","2030/01/01 14:59:59","0","5066003","20037","1003","1","0","2023/06/26 16:00:00"
"116501","20037027","7","5066451","2030/01/01 14:59:59","0","5066005","20037","1003","1","0","2023/06/26 16:00:00"
"116801","20038001","116801","5068401","2030/01/01 14:59:59","0","0","20038","1004","0","0","2023/07/26 16:00:00"
"116701","20038002","2003803","5068402","2030/01/01 14:59:59","1","0","20038","1002","0","0","2023/07/26 16:00:00"
"116701","20038006","2","5068406","2030/01/01 14:59:59","0","0","20038","1003","0","0","2023/07/26 16:00:00"
"116701","20038007","3","5068407","2030/01/01 14:59:59","0","0","20038","1003","0","0","2023/07/26 16:00:00"
"116901","20038008","4","5068408","2030/01/01 14:59:59","0","0","20038","1003","0","0","2023/07/26 16:00:00"
"116901","20038009","5","5068409","2030/01/01 14:59:59","0","0","20038","1003","0","0","2023/07/26 16:00:00"
"116801","20038010","6","5068410","2030/01/01 14:59:59","0","0","20038","1003","0","0","2023/07/26 16:00:00"
"116701","20038011","7","5068411","2030/01/01 14:59:59","0","0","20038","1003","0","0","2023/07/26 16:00:00"
"116701","20038012","2003803","5068422","2030/01/01 14:59:59","1","5068001","20038","1002","1","0","2023/07/26 16:00:00"
"116701","20038016","2","5068426","2030/01/01 14:59:59","0","5068001","20038","1003","1","0","2023/07/26 16:00:00"
"116701","20038017","3","5068427","2030/01/01 14:59:59","0","5068001","20038","1003","1","0","2023/07/26 16:00:00"
"116901","20038018","4","5068428","2030/01/01 14:59:59","0","5068001","20038","1003","1","0","2023/07/26 16:00:00"
"116901","20038019","5","5068429","2030/01/01 14:59:59","0","5068001","20038","1003","1","0","2023/07/26 16:00:00"
"116801","20038020","6","5068430","2030/01/01 14:59:59","0","5068001","20038","1003","1","0","2023/07/26 16:00:00"
"116701","20038021","7","5068431","2030/01/01 14:59:59","0","5068001","20038","1003","1","0","2023/07/26 16:00:00"
"104901","20039001","2003903","5070402","2030/01/01 14:59:59","1","0","20039","1002","0","0","2023/08/25 16:00:00"
"117101","20039002","2003903","5070422","2030/01/01 14:59:59","1","5070001","20039","1002","1","0","2023/08/25 16:00:00"
"117101","20039003","2003903","5070442","2030/01/01 14:59:59","1","5070004","20039","1002","1","0","2023/08/25 16:00:00"
"117101","20039004","2003903","5070422","2030/01/01 14:59:59","1","5070005","20039","1002","1","0","2023/08/25 16:00:00"
"104901","20039017","2","5070406","2030/01/01 14:59:59","0","0","20039","1003","0","0","2023/08/25 16:00:00"
"117101","20039018","2","5070426","2030/01/01 14:59:59","0","5070001","20039","1003","1","0","2023/08/25 16:00:00"
"117101","20039019","2","5070446","2030/01/01 14:59:59","0","5070004","20039","1003","1","0","2023/08/25 16:00:00"
"117101","20039020","2","5070426","2030/01/01 14:59:59","0","5070005","20039","1003","1","0","2023/08/25 16:00:00"
"102701","20039021","3","5070407","2030/01/01 14:59:59","0","0","20039","1003","0","0","2023/08/25 16:00:00"
"117001","20039022","3","5070427","2030/01/01 14:59:59","0","5070001","20039","1003","1","0","2023/08/25 16:00:00"
"117001","20039023","3","5070447","2030/01/01 14:59:59","0","5070004","20039","1003","1","0","2023/08/25 16:00:00"
"117001","20039024","3","5070427","2030/01/01 14:59:59","0","5070005","20039","1003","1","0","2023/08/25 16:00:00"
"104901","20039025","4","5070408","2030/01/01 14:59:59","0","0","20039","1003","0","0","2023/08/25 16:00:00"
"117101","20039026","4","5070428","2030/01/01 14:59:59","0","5070001","20039","1003","1","0","2023/08/25 16:00:00"
"117101","20039027","4","5070448","2030/01/01 14:59:59","0","5070004","20039","1003","1","0","2023/08/25 16:00:00"
"117101","20039028","4","5070428","2030/01/01 14:59:59","0","5070005","20039","1003","1","0","2023/08/25 16:00:00"
"102701","20039029","5","5070409","2030/01/01 14:59:59","0","0","20039","1003","0","0","2023/08/25 16:00:00"
"117001","20039030","5","5070429","2030/01/01 14:59:59","0","5070001","20039","1003","1","0","2023/08/25 16:00:00"
"117001","20039031","5","5070449","2030/01/01 14:59:59","0","5070004","20039","1003","1","0","2023/08/25 16:00:00"
"117001","20039032","5","5070429","2030/01/01 14:59:59","0","5070005","20039","1003","1","0","2023/08/25 16:00:00"
"102701","20039033","6","5070410","2030/01/01 14:59:59","0","0","20039","1003","0","0","2023/08/25 16:00:00"
"117001","20039034","6","5070430","2030/01/01 14:59:59","0","5070001","20039","1003","1","0","2023/08/25 16:00:00"
"117001","20039035","6","5070450","2030/01/01 14:59:59","0","5070004","20039","1003","1","0","2023/08/25 16:00:00"
"117001","20039036","6","5070430","2030/01/01 14:59:59","0","5070005","20039","1003","1","0","2023/08/25 16:00:00"
"102701","20039037","7","5070411","2030/01/01 14:59:59","0","0","20039","1003","0","0","2023/08/25 16:00:00"
"117001","20039038","7","5070431","2030/01/01 14:59:59","0","5070001","20039","1003","1","0","2023/08/25 16:00:00"
"117001","20039039","7","5070451","2030/01/01 14:59:59","0","5070004","20039","1003","1","0","2023/08/25 16:00:00"
"117001","20039040","7","5070431","2030/01/01 14:59:59","0","5070005","20039","1003","1","0","2023/08/25 16:00:00"
"117401","20040001","117401","5072401","2030/01/01 14:59:59","0","0","20040","1004","0","0","2023/09/25 16:00:00"
"117201","20040002","2004003","5072402","2030/01/01 14:59:59","1","0","20040","1002","0","0","2023/09/25 16:00:00"
"117201","20040006","2","5072406","2030/01/01 14:59:59","0","0","20040","1003","0","0","2023/09/25 16:00:00"
"117301","20040007","3","5072407","2030/01/01 14:59:59","0","0","20040","1003","0","0","2023/09/25 16:00:00"
"117401","20040008","4","5072408","2030/01/01 14:59:59","0","0","20040","1003","0","0","2023/09/25 16:00:00"
"117301","20040009","5","5072409","2030/01/01 14:59:59","0","0","20040","1003","0","0","2023/09/25 16:00:00"
"117201","20040010","6","5072410","2030/01/01 14:59:59","0","0","20040","1003","0","0","2023/09/25 16:00:00"
