c97dff3f90a9589f4077aadf6a267903ac7d18b23544339b294d9ec65db52476,312cde2be9787a3b4c8c2d800c341e85659fbec1488a527f6fcb98ddd66cbb97,8555040160f76780922fba2d95dd91216049124bae72adc273f05913af70f5f3,03ece7cdf88605e8b5b31ba8f2804425105c4e34e25bdb21012de511605ecd21,745e49df5cc2518b01d12f70c839d98f670229f3acaf3c4136354b328e3d4548,4a3c18c86187a881ee866a99fd7ec6b8d77be31796bd1ddfa7d32f143f608ce0,6afbda510f306db9c4122952dffd73a6ec51c3470c9637d5e2832fc1096701fa,4d00e0ee9729e4c8b81d021bf435bacd4d2b4bcacc27354107b53af471418aa7,fc119b417e2087d3175878839835098794d221727f9108374169343c27c7127b,911e47b1fe215dd3129acb41d0bf80f86e65ff12b93816b21d8490f4cc7b5b99,dfb2acc0e18874414e5a57a389ca198f83ff55ff9e0533448f14e5f38bf45046,c0ae8c12bab0dec2daeba84236dfd33601637127e01f81740aa519494ef37100,57e8a3e4b9fcd888a1ff86fbe57c40c5ba9a4c4d73b26dcc80529c3c4467d3cc
"0","10100587","0","10100586","0","0","6","10","0","33","10100398","0","0"
"0","10100540","0","10100367","0","0","12","10","0","58","10100539","0","0"
"2","10100541","0","10100539","0","0","2","10","0","57","10100540","0","0"
"2","10100542","0","10100540","0","0","14","10","0","56","10100541","0","0"
"10001","10100543","0","10100541","0","0","7","10","0","55","10100542","0","0"
"0","10100369","0","10100542","0","0","4","10","0","54","10100543","0","0"
"10001","10100387","0","10100379","0","0","7","10","0","42","10100577","0","0"
"1","10100579","10100581","10100388","0","0","2","10","0","39","10100578","0","0"
"2","10100584","0","10100578","0","0","3","10","0","38","10100579","0","0"
"2","10100583","0","10100582","0","0","3","10","0","36","10100580","0","0"
"0","10100582","0","10100578","0","0","12","10","0","38","10100581","0","0"
"10002","10100580","0","10100581","0","0","7","10","0","37","10100582","0","0"
"0","10100586","0","10100580","0","0","4","10","0","35","10100583","0","10100585"
"2","10100585","0","10100579","0","0","2","10","0","37","10100584","0","0"
"10001","10100583","0","10100584","0","0","11","10","0","36","10100585","0","0"
"0","10100398","0","10100583","0","0","5","10","0","34","10100586","0","0"
"1","10100588","0","10100398","0","0","2","10","0","32","10100587","0","0"
"10001","10100589","0","10100587","0","0","11","10","0","31","10100588","0","0"
"5","10100590","0","10100588","0","0","14","10","0","30","10100589","0","0"
"0","10100591","0","10100589","0","0","4","10","0","29","10100590","0","0"
"0","10100592","0","10100590","0","0","12","10","0","28","10100591","0","0"
"0","10100593","0","10100591","0","0","15","10","0","27","10100592","0","0"
"2","10100594","0","10100592","0","0","3","10","0","26","10100593","0","0"
"0","10100595","0","10100593","0","0","4","10","0","25","10100594","0","0"
"2","10100596","0","10100594","0","0","2","10","0","24","10100595","0","0"
"3","10100597","0","10100595","0","0","14","10","0","23","10100596","0","0"
"1","10100598","10100601","10100596","0","0","3","10","0","22","10100597","0","0"
"1","10100603","0","10100597","0","0","2","10","0","21","10100598","0","0"
"3","10100606","0","10100601","0","0","2","10","0","20","10100599","0","0"
"2","10100605","0","10100606","0","0","2","10","0","18","10100600","0","0"
"2","10100599","0","10100597","0","0","3","10","0","21","10100601","0","0"
"2","10100604","0","10100603","0","0","3","10","0","19","10100602","0","0"
"10003","10100602","0","10100598","0","0","7","10","0","20","10100603","0","0"
"10002","10100605","0","10100602","0","0","7","10","0","18","10100604","0","0"
"10001","10100607","0","10100600","0","0","7","10","0","17","10100605","0","10100604"
"10001","10100600","0","10100599","0","0","11","10","0","19","10100606","0","0"
"0","10100608","0","10100605","0","0","5","10","0","16","10100607","0","0"
"10100608","10100609","0","10100607","0","0","16","10","0","15","10100608","0","0"
"0","10100611","0","10100608","0","0","4","10","0","14","10100609","0","0"
"3","10100619","0","10100611","0","0","2","10","0","12","10100610","0","0"
"3","10100610","0","10100609","0","0","14","10","0","13","10100611","0","0"
"0","10100620","0","10100610","0","0","12","10","0","11","10100619","0","0"
"0","10100621","0","10100619","0","0","6","10","0","10","10100620","0","0"
"2","10100622","0","10100620","0","0","14","10","0","9","10100621","0","0"
"10002","10100623","0","10100621","0","0","7","10","0","8","10100622","0","0"
"10003","10100624","0","10100622","0","0","7","10","0","7","10100623","0","0"
"10001","10100625","0","10100623","0","0","11","10","0","6","10100624","0","0"
"0","10100626","0","10100624","0","0","4","10","0","5","10100625","0","0"
"10001","10100628","0","10100625","0","0","7","10","0","4","10100626","0","0"
"1","10100629","0","10100626","0","0","3","10","0","3","10100628","0","0"
"3","10100630","0","10100628","0","0","2","10","0","2","10100629","0","0"
"10001","10100631","0","10100629","0","0","7","10","0","1","10100630","0","0"
"0","10100632","0","10100630","0","0","13","10","0","0","10100631","0","0"
"1","10100633","0","10100631","0","0","3","10","0","66","10100632","0","0"
"1","10100634","0","10100632","0","0","2","10","0","65","10100633","0","0"
"10001","10100635","0","10100633","0","0","11","10","0","64","10100634","0","0"
"0","10100636","0","10100634","0","0","12","10","0","63","10100635","0","0"
"1","10100637","0","10100635","0","0","2","10","0","62","10100636","0","0"
"2","10100638","0","10100636","0","0","2","10","0","61","10100637","0","0"
"0","10100639","0","10100637","0","0","4","10","0","60","10100638","0","0"
"1","10100640","0","10100638","0","0","3","10","0","59","10100639","0","0"
"0","10100641","0","10100639","0","0","12","10","0","58","10100640","0","0"
"0","10100642","0","10100640","0","0","5","10","0","57","10100641","0","0"
"1","10100643","10100644","10100641","0","0","2","10","0","56","10100642","0","0"
"10001","10100645","0","10100642","0","0","11","10","0","55","10100643","0","0"
"0","10100664","0","10100642","0","0","4","10","0","55","10100644","0","0"
"0","10100646","0","10100643","0","0","4","10","0","54","10100645","0","0"
"3","10100647","0","10100645","0","0","2","10","0","53","10100646","0","0"
"3","10100648","0","10100646","0","0","14","10","0","52","10100647","0","0"
"2","10100649","0","10100647","0","0","2","10","0","51","10100648","0","0"
"10001","10100650","0","10100648","0","0","7","10","0","50","10100649","0","0"
"10003","10100651","0","10100649","0","0","7","10","0","49","10100650","0","0"
"0","10100652","0","10100650","0","0","4","10","0","48","10100651","0","0"
"10001","10100653","0","10100651","0","0","7","10","0","47","10100652","0","0"
"2","10100655","0","10100652","0","0","2","10","0","46","10100653","0","0"
"3","10100665","0","10100653","0","0","14","10","0","45","10100655","0","10100656"
"3","10100655","0","10100657","0","0","3","10","0","46","10100656","0","0"
"0","10100656","0","10100658","0","0","6","10","0","47","10100657","0","0"
"0","10100657","0","10100659","0","0","4","10","0","48","10100658","0","0"
"3","10100658","0","10100660","0","0","14","10","0","49","10100659","0","0"
"1","10100659","0","10100661","0","0","2","10","0","50","10100660","0","0"
"3","10100660","0","10100662","0","0","2","10","0","51","10100661","0","0"
"2","10100661","0","10100663","0","0","2","10","0","52","10100662","0","0"
"3","10100662","0","10100664","0","0","14","10","0","53","10100663","0","0"
"2","10100663","0","10100644","0","0","2","10","0","54","10100664","0","0"
"10001","10100666","0","10100655","0","0","7","10","0","44","10100665","0","0"
"0","10100667","0","10100665","0","0","6","10","0","43","10100666","0","0"
"1","10100673","10100668","10100666","0","0","2","10","0","42","10100667","0","0"
"3","10100674","0","10100667","0","0","2","10","0","43","10100668","0","0"
"0","10100671","0","10100674","0","0","6","10","0","41","10100669","0","0"
"0","10100675","0","10100671","0","0","6","10","0","39","10100670","0","10100672"
"10003","10100670","0","10100669","0","0","7","10","0","40","10100671","0","0"
"0","10100670","0","10100673","0","0","12","10","0","40","10100672","0","0"
"10001","10100672","0","10100667","0","0","11","10","0","41","10100673","0","0"
"3","10100669","0","10100668","0","0","14","10","0","42","10100674","0","0"
"0","10100676","0","10100670","0","0","4","10","0","38","10100675","0","0"
"0","10100677","0","10100675","0","0","15","10","0","37","10100676","0","0"
"2","10100678","0","10100676","0","0","3","10","0","36","10100677","0","0"
"5","10100679","0","10100677","0","0","14","10","0","35","10100678","0","0"
"0","10100680","0","10100678","0","0","4","10","0","34","10100679","0","0"
"2","10100122","0","10100679","0","0","2","10","0","33","10100680","0","0"
"3","10100683","0","10100122","0","0","14","10","0","31","10100681","0","0"
"10001","10100684","0","10100681","0","0","11","10","0","30","10100683","0","0"
"0","10100685","0","10100683","0","0","12","10","0","29","10100684","0","0"
"2","10100686","0","10100684","0","0","3","10","0","28","10100685","0","0"
"0","10100687","0","10100685","0","0","5","10","0","27","10100686","0","0"
"10002","10100688","0","10100686","0","0","7","10","0","26","10100687","0","0"
"0","10100689","0","10100687","0","0","4","10","0","25","10100688","0","0"
"2","10100690","0","10100688","0","0","3","10","0","24","10100689","0","0"
"10001","10100691","0","10100689","0","0","7","10","0","23","10100690","0","0"
"0","10100692","0","10100690","0","0","4","10","0","22","10100691","0","0"
"2","10101133","0","10100691","0","0","2","10","0","21","10100692","0","0"
"2","10101117","0","10101133","0","0","3","10","0","19","10100694","0","0"
"2","10100887","0","10101116","0","0","2","10","0","1","10100886","0","0"
"0","10100888","0","10100886","0","0","13","10","0","0","10100887","0","0"
"0","10100890","0","10100887","0","0","12","10","0","66","10100888","0","0"
"0","10100891","0","10100888","0","0","6","10","0","65","10100890","0","0"
"1","10100892","0","10100890","0","0","3","10","0","64","10100891","0","0"
"10002","10100893","0","10100891","0","0","7","10","0","63","10100892","0","0"
"0","10100894","0","10100892","0","0","5","10","0","62","10100893","0","0"
"1","10100895","0","10100893","0","0","2","10","0","61","10100894","0","0"
"10001","10100896","0","10100894","0","0","11","10","0","60","10100895","0","0"
"0","10100897","0","10100895","0","0","4","10","0","59","10100896","0","0"
"1","10100898","0","10100896","0","0","2","10","0","58","10100897","0","0"
"2","10100899","0","10100897","0","0","14","10","0","57","10100898","0","0"
"1","10100900","0","10100898","0","0","2","10","0","56","10100899","0","0"
"1","10100907","10100901","10100899","0","0","3","10","0","55","10100900","0","0"
"4","10100902","0","10100900","0","0","14","10","0","56","10100901","0","0"
"0","10100903","0","10100901","0","0","4","10","0","55","10100902","0","0"
"3","10100904","0","10100902","0","0","2","10","0","54","10100903","0","0"
"6","10100905","0","10100903","0","0","14","10","0","53","10100904","0","0"
"3","10100906","0","10100904","0","0","3","10","0","52","10100905","0","0"
"0","10100910","0","10100905","0","0","6","10","0","51","10100906","0","10100909"
"0","10100908","0","10100900","0","0","4","10","0","54","10100907","0","0"
"0","10100909","0","10100907","0","0","12","10","0","53","10100908","0","0"
"1","10100906","0","10100908","0","0","2","10","0","52","10100909","0","0"
"10001","10100911","0","10100906","0","0","11","10","0","50","10100910","0","0"
"2","10100912","0","10100910","0","0","2","10","0","49","10100911","0","0"
"2","10100913","0","10100911","0","0","14","10","0","48","10100912","0","0"
"1","10100914","0","10100912","0","0","2","10","0","47","10100913","0","0"
"10100914","10100915","0","10100913","0","0","16","10","0","46","10100914","0","0"
"0","10100916","0","10100914","0","0","4","10","0","45","10100915","0","0"
"2","10100917","0","10100915","0","0","3","10","0","44","10100916","0","0"
"10002","10100918","0","10100916","0","0","7","10","0","43","10100917","0","0"
"0","10100919","0","10100917","0","0","6","10","0","42","10100918","0","0"
"10003","10100921","0","10100918","0","0","7","10","0","41","10100919","0","0"
"3","10100922","0","10100919","0","0","14","10","0","40","10100921","0","0"
"2","10100923","0","10100921","0","0","2","10","0","39","10100922","0","0"
"0","10100924","0","10100922","0","0","4","10","0","38","10100923","0","0"
"10002","10100925","0","10100923","0","0","7","10","0","37","10100924","0","0"
"3","10100926","0","10100924","0","0","14","10","0","36","10100925","0","0"
"10001","10100927","0","10100925","0","0","11","10","0","35","10100926","0","0"
"0","10100928","0","10100926","0","0","5","10","0","34","10100927","0","0"
"0","10100929","0","10100927","0","0","15","10","0","33","10100928","0","0"
"3","10100930","0","10100928","0","0","14","10","0","32","10100929","0","0"
"0","10100931","0","10100929","0","0","4","10","0","31","10100930","0","0"
"10002","10100932","0","10100930","0","0","7","10","0","30","10100931","0","0"
"0","10100933","10100937","10100931","0","0","6","10","0","29","10100932","0","0"
"10001","10100935","0","10100932","0","0","7","10","0","28","10100933","0","0"
"10003","10100945","0","10100943","0","0","7","10","0","25","10100934","0","0"
"1","10100943","0","10100933","0","0","2","10","0","27","10100935","0","0"
"3","10100942","0","10100940","0","0","2","10","0","24","10100936","0","0"
"2","10100939","0","10100932","0","0","2","10","0","28","10100937","0","0"
"2","10100946","0","10100937","0","0","3","10","0","27","10100939","0","0"
"3","10100936","0","10100946","0","0","3","10","0","25","10100940","0","0"
"10001","10100947","0","10100945","0","0","11","10","0","23","10100941","0","0"
"0","10100947","0","10100936","0","0","4","10","0","23","10100942","0","0"
"1","10100934","0","10100935","0","0","14","10","0","26","10100943","0","0"
"2","10100941","0","10100934","0","0","14","10","0","24","10100945","0","0"
"1","10100940","0","10100939","0","0","14","10","0","26","10100946","0","0"
"0","10101039","0","10100941","0","0","12","10","0","22","10100947","0","10100942"
"10001","10100950","10100956","10101039","0","0","11","10","0","20","10100949","0","0"
"0","10100951","0","10100949","0","0","5","10","0","19","10100950","0","0"
"0","10100952","0","10100950","0","0","6","10","0","18","10100951","0","0"
"3","10100953","0","10100951","0","0","2","10","0","17","10100952","0","0"
"5","10100957","0","10100952","0","0","14","10","0","16","10100953","0","10100954"
"0","10100953","0","10100955","0","0","4","10","0","17","10100954","0","0"
"2","10100954","0","10100956","0","0","3","10","0","18","10100955","0","0"
"10003","10100955","0","10100949","0","0","7","10","0","19","10100956","0","0"
"2","10100961","0","10100953","0","0","2","10","0","15","10100957","0","0"
"1","10100962","0","10100961","0","0","2","10","0","13","10100958","0","0"
"2","10100963","0","10100962","0","0","2","10","0","11","10100959","0","0"
"0","10100958","0","10100957","0","0","12","10","0","14","10100961","0","0"
"10001","10100959","0","10100958","0","0","7","10","0","12","10100962","0","0"
"10001","10100965","0","10100959","0","0","7","10","0","10","10100963","0","0"
"10001","10100966","0","10100965","0","0","7","10","0","8","10100964","0","0"
"1","10100964","0","10100963","0","0","3","10","0","9","10100965","0","0"
"0","10100968","10100967","10100964","0","0","6","10","0","7","10100966","0","0"
"0","10100970","0","10100966","0","0","5","10","0","8","10100967","0","0"
"10001","10100973","0","10100966","0","0","7","10","0","6","10100968","0","0"
"5","10100971","0","10100967","0","0","14","10","0","7","10100970","0","0"
"10003","10100974","0","10100970","0","0","7","10","0","6","10100971","0","0"
"10002","10100976","0","10100973","0","0","7","10","0","4","10100972","0","10100974"
"1","10100972","0","10100968","0","0","3","10","0","5","10100973","0","0"
"3","10100972","0","10100971","0","0","3","10","0","5","10100974","0","0"
"0","10100977","0","10100972","0","0","4","10","0","3","10100976","0","0"
"3","10100978","0","10100976","0","0","2","10","0","2","10100977","0","0"
"3","10100979","0","10100977","0","0","3","10","0","1","10100978","0","0"
"0","10100980","0","10100978","0","0","13","10","0","0","10100979","0","0"
"1","10100982","0","10100979","0","0","2","10","0","66","10100980","0","0"
"2","10100983","0","10100982","0","0","2","10","0","64","10100981","0","0"
"2","10100981","0","10100980","0","0","3","10","0","65","10100982","0","0"
