dd35ea0b3a17ca7c0008f9ff95435308d874cbd905b0505730843dd6a7a811fe,85477d8b1f14c398a2a3ea20468501c4af32b8c1b3812a4f5fd3259437761135,843e8036f6ca7b82e31a2764a505acdc623659e7cebb2647775dbeba60fb722f,da9803ec9889e0321862406d3053f70e99f96f280df137edcd83174ec026dbb6,b96754452f3b917c9ae6369ab4506b66ea3ccaa83079e9ef6ff0800af24b189a,9ac7a74e3519bc439b5e0815a1376b5422141df3c84bc7e9af7a6f95d9facf24,cb6d20383a922a4c1c73d71c60ee7abdf00625d0b939ef2d2b780a5d47a58175,2286b748a5eb3dafec0bd265bf143a3a1f258411a4cb8b436cb7e0b97d08ee10,a428688bbae11cb8ceaadbb053d3579c5337a1d572a7a6b43520e1175e57631a,cb432587d9348df3d72202c6cb24d08ae4123acd66c49af1958ab99ea01b6a23,7269b5c78f815a7fd810c28c24e04e7f610708fb7192dfa42db3a7930e06ddbe
"93","0","2","1009814018","","","","1009814","","",""
"3","lsv_idle_normal","122911","1009814019","1","","","1009814","","0.2",""
"3","lsv_idle_normal","122711","1009814020","1","","","1009814","","0.2",""
"93","0","0.6","1009814021","","","","1009814","","",""
"3","lsv_idle_sad","122711","1009814022","1","","","1009814","","0.2",""
"3","lsv_idle_sad","122911","1009814023","1","","","1009814","","0.2",""
"21","vo_lsv_1421","vo_lsv","1009814024","0","","","1009814","0","",""
"11","…………","122711","1009814025","10","0","0","1009814","1","0","1"
"11","…………","122911","1009814026","10","0","0","1009814","1","0","1"
"91","","0","1009814027","","","","1009814","","",""
"3","lsv_idle_normal","122711","1009814028","1","","","1009814","","0.2",""
"3","lsv_idle_normal","122911","1009814029","1","","","1009814","","0.2",""
"3","lsv_walk","122811","1009814030","1","","","1009814","","0.2",""
"2","-200","122811","1009814031","-235","","","1009814","2","","0"
"6","1","122811","1009814032","1","","0","1009814","1","0.4","1"
"93","0","2","1009814033","","","","1009814","","",""
"3","lsv_idle_normal","122811","1009814034","1","","","1009814","","0.2",""
"93","0","0.6","1009814035","","","","1009814","","",""
"3","lsv_talk_bitter","122811","1009814036","1","","","1009814","","0.2",""
"21","vo_lsv_1422","vo_lsv","1009814037","0","","","1009814","0","",""
"11","啊……\n啊哈哈，對不起唷？\n觀察日記寫不太出來……","122811","1009814038","10","0","0","1009814","1","0","1"
"91","","0","1009814039","","","","1009814","","",""
"3","lsv_talk_bitter_sad","122811","1009814040","1","","","1009814","","0.2",""
"21","vo_lsv_1423","vo_lsv","1009814041","0","","","1009814","0","",""
"11","而且……\n禊還把真正的心情\n寫上去了。","122811","1009814042","10","0","0","1009814","1","0","1"
"91","","0","1009814043","","","","1009814","","",""
"3","lsv_idle_sad2","122811","1009814044","1","","","1009814","","0.2",""
"3","lsv_talk_normal_suprise1","122711","1009814045","1","","","1009814","","0.2",""
"21","vo_lsv_1424","vo_lsv","1009814046","0","","","1009814","0","",""
"11","不會，沒關係唷。\n……我懂的。","122711","1009814047","10","0","0","1009814","1","0","1"
"91","","0","1009814048","","","","1009814","","",""
"3","lsv_idle_normal_talkR","122711","1009814049","1","","","1009814","","0.2",""
"3","lsv_talk_normal_bitter","122911","1009814050","1","","","1009814","","0.2",""
"21","vo_lsv_1425","vo_lsv","1009814051","0","","","1009814","0","",""
"11","……美美也懂唷。\n禊，\n謝謝妳寫出來。","122911","1009814052","10","0","0","1009814","1","0","1"
"91","","0","1009814053","","","","1009814","","",""
"3","lsv_idle_sad_normal","122911","1009814054","1","","","1009814","","0.2",""
"3","lsv_idle_sad","122811","1009814055","1","","","1009814","","0.2",""
"21","vo_lsv_1426","vo_lsv","1009814056","0","","","1009814","0","",""
"11","……嗯。","122811","1009814057","10","0","0","1009814","1","0","1"
"91","","0","1009814058","","","","1009814","","",""
"3","lsv_idle_normal_talkR","122811","1009814059","1","","","1009814","","0.2",""
"3","lsv_talk_wish_sad","122911","1009814060","1","","","1009814","","0.2",""
"21","vo_lsv_1427","vo_lsv","1009814061","0","","","1009814","0","",""
"11","……為什麼\n一定要說掰掰了呢？","122911","1009814062","10","0","0","1009814","1","0","1"
"91","","0","1009814063","","","","1009814","","",""
"3","lsv_idle_wish_sad","122911","1009814064","1","","","1009814","","0.2",""
"3","lsv_talk_normal_sad","122711","1009814065","1","","","1009814","","0.2",""
"21","vo_lsv_1428","vo_lsv","1009814066","0","","","1009814","0","",""
"11","美美……","122711","1009814067","10","0","0","1009814","1","0","1"
"91","","0","1009814068","","","","1009814","","",""
"3","lsv_idle_normal_talkR","122711","1009814069","1","","","1009814","","0.2",""
"3","lsv_talk_wish_surprise","122911","1009814070","1","","","1009814","","0.2",""
"21","vo_lsv_1429","vo_lsv","1009814071","0","","","1009814","0","",""
"11","美美明白唷？\n理由美美很清楚。\n可是……","122911","1009814072","10","0","0","1009814","1","0","1"
"91","","0","1009814073","","","","1009814","","",""
"3","lsv_talk_wish_sad","122911","1009814074","1","","","1009814","","0.2",""
"21","vo_lsv_1430","vo_lsv","1009814075","0","","","1009814","0","",""
"11","怎麼會……\n為什麼……\n忍不住會這麼想。","122911","1009814076","10","0","0","1009814","1","0","1"
"91","","0","1009814077","","","","1009814","","",""
"3","lsv_idle_normal","122911","1009814078","1","","","1009814","","0.2",""
"3","lsv_talk_anger_shy","122811","1009814079","1","","","1009814","","0.2",""
"21","vo_lsv_1431","vo_lsv","1009814080","0","","","1009814","0","",""
"11","……為什麼呢。\n啊──真是的！\n好難喔～！！","122811","1009814081","10","0","0","1009814","1","0","1"
"91","","0","1009814082","","","","1009814","","",""
"3","lsv_idle_normal_talkR","122811","1009814083","1","","","1009814","","0.2",""
"3","lsv_talk_joy3_blink2","122711","1009814084","1","","","1009814","","0.2",""
"21","vo_lsv_1432","vo_lsv","1009814085","0","","","1009814","0","",""
"11","……對啊，\n真的好難喔。","122711","1009814086","10","0","0","1009814","1","0","1"
"91","","0","1009814087","","","","1009814","","",""
"3","lsv_talk_sad","122711","1009814088","1","","","1009814","","0.2",""
"21","vo_lsv_1433","vo_lsv","1009814089","0","","","1009814","0","",""
"11","一定比任何學習……\n都還來得困難……\n困難很多很多。","122711","1009814090","10","0","0","1009814","1","0","1"
"91","","0","1009814091","","","","1009814","","",""
"3","lsv_idle_wish_angerR","122711","1009814092","1","","","1009814","","0.2",""
"22","0","0","1009814093","1","","","1009814","","0.2",""
"91","","0","1009814094","","","","1009814","","",""
"25","bgm_M612","bgm_M612","1009814095","0","","","1009814","0","",""
"102","","","1009814096","","","","1009814","","",""
"22","0.2","0","1009814097","","","","1009814","","",""
"93","","0.2","1009814098","","","","1009814","","",""
"12","12","122811","1009814099","1","0","0","1009814","0","0","0"
"3","lsv_talk_anger","122811","1009814100","1","","","1009814","","0.2",""
"93","0","3","1009814101","","","","1009814","","",""
"3","lsv_idle_anger1","122811","1009814102","1","","","1009814","","0.2",""
"12","12","122711","1009814103","1","0","0","1009814","0","0","0"
"3","lsv_talk_thinking","122711","1009814104","1","","","1009814","","0.2",""
"93","0","3","1009814105","","","","1009814","","",""
"3","lsv_idle_wish_angerR","122711","1009814106","1","","","1009814","","0.2",""
"12","12","122911","1009814107","1","0","0","1009814","0","0","0"
"3","lsv_idle_bitter","122911","1009814108","1","","","1009814","","0.2",""
"93","0","3","1009814109","","","","1009814","","",""
"3","lsv_idle_normal","122911","1009814110","1","","","1009814","","0.2",""
"101","","1009814099","1009814111","","","","1009814","","",""
"6","1","333","1009814112","1","","0","1009814","1","1","0"
"4","1","122811","1009814113","","","","1009814","","",""
"3","lsv_run_sad","122811","1009814114","1","","","1009814","","0.2",""
"2","-750","122811","1009814115","-235","","","1009814","0.8","","0"
"4","0","122911","1009814116","","","","1009814","","",""
"3","lsv_run_sad","122911","1009814117","1","","","1009814","","0.2",""
"2","750","122911","1009814118","-220","","","1009814","0.8","","0"
"4","0","122711","1009814119","","","","1009814","","",""
"3","lsv_run_sad","122711","1009814120","1","","","1009814","","0.2",""
"2","850","122711","1009814121","-250","","","1009814","0.8","","0"
"93","","0.6","1009814122","","","","1009814","","",""
"6","1","122811","1009814123","1","","0","1009814","1","0.2","0"
"6","1","122911","1009814124","1","","0","1009814","1","0.2","0"
"6","1","122711","1009814125","1","","0","1009814","1","0.2","0"
"91","","0","1009814126","","","","1009814","","",""
"1","122711","1","1009815001","102","lsv_idle_normal","0","1009815","-650","1.95","-235"
"1","122911","1","1009815002","100","lsv_idle_normal","1","1009815","650","1.95","-220"
"1","122811","1","1009815003","101","lsv_idle_normal","1","1009815","750","1.95","-250"
"5","333","1","1009815004","0","lsv_white_loop","0","1009815","0","1","0"
"6","1","333","1009815005","1","","0","1009815","1","0","0"
"6","1","122711","1009815006","1","","0","1009815","1","0","0"
"6","1","122911","1009815007","1","","0","1009815","1","0","0"
"6","1","122811","1009815008","1","","0","1009815","1","0","0"
"93","0","1","1009815009","","","","1009815","","",""
"6","1","333","1009815010","1","","0","1009815","1","0.8","0.4"
"3","lsv_walk","122711","1009815011","1","","","1009815","","0.2",""
"2","-200","122711","1009815012","-235","","","1009815","2","","0"
"6","1","122711","1009815013","1","","0","1009815","1","0.4","1"
"3","lsv_walk","122911","1009815014","1","","","1009815","","0.2",""
"2","100","122911","1009815015","-220","","","1009815","2","","0"
"6","1","122911","1009815016","1","","0","1009815","1","0.4","1"
"3","lsv_walk","122811","1009815017","1","","","1009815","","0.2",""
"2","270","122811","1009815018","-250","","","1009815","2","","0"
"6","1","122811","1009815019","1","","0","1009815","1","0.4","1"
"93","0","2","1009815020","","","","1009815","","",""
"3","lsv_idle_normal","122711","1009815021","1","","","1009815","","0.2",""
"3","lsv_idle_normal","122911","1009815022","1","","","1009815","","0.2",""
"3","lsv_idle_normal","122811","1009815023","1","","","1009815","","0.2",""
"93","0","0.6","1009815024","","","","1009815","","",""
"3","lsv_talk_surprise","122911","1009815025","1","","","1009815","","0.2",""
"21","vo_lsv_1521","vo_lsv","1009815026","0","","","1009815","0","",""
"11","圖畫和日記\n累積了很多呢。","122911","1009815027","10","0","0","1009815","1","0","1"
"91","","0","1009815028","","","","1009815","","",""
"3","lsv_idle_surprise","122911","1009815029","1","","","1009815","","0.2",""
"3","lsv_talk_cool_joy","122811","1009815030","0","","0.2","1009815","lsv_talk_cool_joy_loop","0","1"
"21","vo_lsv_1522","vo_lsv","1009815031","0","","","1009815","0","",""
"11","這表示，\n我們和小繆的回憶\n就是有這麼多啊。","122811","1009815032","10","0","0","1009815","1","0","1"
"91","","0","1009815033","","","","1009815","","",""
"3","lsv_idle_cool","122811","1009815034","1","","","1009815","","0.2",""
"3","lsv_talk_wish_dere","122911","1009815035","1","","","1009815","","0.2",""
"21","vo_lsv_1523","vo_lsv","1009815036","0","","","1009815","0","",""
"11","……嗯。\n製造了很多回憶呢。\n和小繆一起的回憶……","122911","1009815037","10","0","0","1009815","1","0","1"
"91","","0","1009815038","","","","1009815","","",""
"3","lsv_idle_normal_joyR","122911","1009815039","1","","","1009815","","0.2",""
"3","lsv_talk_wish_joy","122711","1009815040","1","","","1009815","","0.2",""
"21","vo_lsv_1524","vo_lsv","1009815041","0","","","1009815","0","",""
"11","……很難忘記呢。\n不對……\n是不想忘記呢。","122711","1009815042","10","0","0","1009815","1","0","1"
"91","","0","1009815043","","","","1009815","","",""
"3","lsv_idle_wish_joy","122711","1009815044","1","","","1009815","","0.2",""
"3","lsv_talk_joy3_blink2","122811","1009815045","1","","","1009815","","0.2",""
"21","vo_lsv_1525","vo_lsv","1009815046","0","","","1009815","0","",""
"11","對啊……\n禊也是一樣的心情。","122811","1009815047","10","0","0","1009815","1","0","1"
"91","","0","1009815048","","","","1009815","","",""
"3","lsv_idle_sad_normal","122811","1009815049","1","","","1009815","","0.2",""
"3","lsv_talk_wish_dere","122911","1009815050","1","","","1009815","","0.2",""
"21","vo_lsv_1526","vo_lsv","1009815051","0","","","1009815","0","",""
"11","美美也是唷。\n一定永遠都……","122911","1009815052","10","0","0","1009815","1","0","1"
"91","","0","1009815053","","","","1009815","","",""
"3","lsv_idle_normal","122911","1009815054","1","","","1009815","","0.2",""
"3","lsv_talk_joy1_normal","122711","1009815055","1","","","1009815","","0.2",""
"21","vo_lsv_1527","vo_lsv","1009815056","0","","","1009815","0","",""
"11","那麼……下次再\n見到小繆時，\n再繼續寫這本日記吧。","122711","1009815057","10","0","0","1009815","1","0","1"
"91","","0","1009815058","","","","1009815","","",""
"3","lsv_idle_normal","122711","1009815059","1","","","1009815","","0.2",""
"3","lsv_exactly_in","122811","1009815060","0","","0.2","1009815","lsv_exactly_loop","0","1"
"21","vo_lsv_1528","vo_lsv","1009815061","0","","","1009815","0","",""
"11","好主意！\n禊贊成！","122811","1009815062","10","0","0","1009815","1","0","1"
"91","","0","1009815063","","","","1009815","","",""
"3","lsv_idle_joy","122811","1009815064","1","","","1009815","","0.2",""
"3","lsv_handsup_joy","122911","1009815065","0","","0.2","1009815","lsv_idle_normal_joy","0.2","1"
"21","vo_lsv_1529","vo_lsv","1009815066","0","","","1009815","0","",""
"11","美美也贊成～♪","122911","1009815067","10","0","0","1009815","1","0","1"
"91","","0","1009815068","","","","1009815","","",""
"3","lsv_talk_wish_dere","122711","1009815069","1","","","1009815","","0.2",""
"21","vo_lsv_1530","vo_lsv","1009815070","0","","","1009815","0","",""
"11","也要好好珍惜這本日記。\n……感覺期待的事\n好像又多了一件。呵呵。","122711","1009815071","10","0","0","1009815","1","0","1"
"91","","0","1009815072","","","","1009815","","",""
"3","lsv_idle_wish_dere","122711","1009815073","1","","","1009815","","0.2",""
"3","lsv_talk_wish_joy","122811","1009815074","1","","","1009815","","0.2",""
"21","vo_lsv_1531","vo_lsv","1009815075","0","","","1009815","0","",""
"11","那麼，\n就期待那一天的到來吧！","122811","1009815076","10","0","0","1009815","1","0","1"
"91","","0","1009815077","","","","1009815","","",""
"3","lsv_idle_normal","122811","1009815078","1","","","1009815","","0.2",""
"3","lsv_smile","122811","1009815079","0","","0.2","1009815","lsv_idle_normal","0","1"
"3","lsv_smile_mimi","122911","1009815080","0","","0.2","1009815","lsv_idle_normal_joyR","0","1"
"3","lsv_smile_kyouka","122711","1009815081","0","","0.2","1009815","lsv_idle_normal_joy","0","1"
"21","vo_lsv_1532","vo_lsv","1009815082","0","","","1009815","0","",""
"11","……再見囉！","122811","1009815083","10","0","0","1009815","1","0","1"
"11","……再見囉！","122911","1009815084","10","0","0","1009815","1","0","1"
"11","……再見囉！","122711","1009815085","10","0","0","1009815","1","0","1"
"91","","0","1009815086","","","","1009815","","",""
"22","0","0","1009815087","1","","","1009815","","0.2",""
"91","","0","1009815088","","","","1009815","","",""
"102","","","1009815089","","","","1009815","","",""
"22","0.2","0","1009815090","","","","1009815","","",""
"93","","0.2","1009815091","","","","1009815","","",""
"12","10","122811","1009815092","1","0","0","1009815","0","0","0"
"3","lsv_talk_normal","122811","1009815093","1","","","1009815","","0.2",""
"93","0","3","1009815094","","","","1009815","","",""
"3","lsv_idle_normal","122811","1009815095","1","","","1009815","","0.2",""
"12","6","122911","1009815096","1","0","0","1009815","0","0","0"
"3","lsv_talk_joy3","122911","1009815097","1","","","1009815","","0.2",""
"93","0","3","1009815098","","","","1009815","","",""
"3","lsv_idle_normal_joyR","122911","1009815099","1","","","1009815","","0.2",""
"12","7","122711","1009815100","1","0","0","1009815","0","0","0"
"3","lsv_talk_surprise_dere","122711","1009815101","1","","","1009815","","0.2",""
"93","0","3","1009815102","","","","1009815","","",""
"3","lsv_idle_wish_joy","122711","1009815103","1","","","1009815","","0.2",""
"101","","1009815092","1009815104","","","","1009815","","",""
"6","1","333","1009815105","1","","0","1009815","1","1","0"
"4","1","122711","1009815106","","","","1009815","","",""
"3","lsv_run","122711","1009815107","1","","","1009815","","0.2",""
"2","-750","122711","1009815108","-235","","","1009815","0.8","","0"
"4","0","122911","1009815109","","","","1009815","","",""
"3","lsv_run","122911","1009815110","1","","","1009815","","0.2",""
