85266909c8537c3554e34426ac3617043392f20202e45bb41e0a99f7fbf7ac05,116d5ea5ea445880de6b35b26873bd8a6c056821366d288166f789f4a3193408,78d52cdd3ef12ea62ec679bf9095ffbc05127fc0e7141834f4b96f917035625b,bc7db4bd7d3a9756698656e6865a55c0616b4f0d61a5ac0ccedb60bf5991fbd5,7be111bfb0001cf7092d724ee304f37449837a03b649a034653fbe539c114b2c,ace72ba46386a5e935010300825a09d401e72957fb1d35088d9f37b0905b8406,3bdc8ffb4943e542bcef44e72f72c1d3b9fc68aff1f344c8fe56d576539a5e87,d023f3fc52cff825bc01d1041e48a029b0e2fc85fdb6b8e3b4230776f29caed3,fcd86ad69260a48b22e060c7aa13664ddf34359d15020e48631b341e093852a1,e0d271ec8a77ac72c9c27f0ae724c76967130f047c57e63bbfd9967015182d5f,3d54afdc6f93945df40ef8e6bdfcedb5de393a128f6998fc8576e95df64d4ebc
"21","vo_mhp_1007416","","","0","vo_mhp_6006","","","1007416","1007416050","0"
"11","103111","0","0","5","很抱歉突然來叨擾，\n我們馬上回去……","0","0.5","1007416","1007416051","1"
"91","0","","","","","","","1007416","1007416052",""
"3","31","","","1","mhp_skull_talk","0.2","","1007416","1007416053",""
"3","103111","","","1","mhp_idle_worry","0.2","","1007416","1007416054",""
"21","vo_mhp_1007416","","","0","vo_mhp_6007","","","1007416","1007416055","0"
"11","31","0","0","4","等、等等，忍！\n妳還沒跟那位女醫談談啊！","0","0.5","1007416","1007416056","1"
"91","0","","","","","","","1007416","1007416057",""
"22","0","","","","0","","","1007416","1007416058",""
"103","不可燃垃圾是什麼時候會有人來收？","","","0","1007416062","","","1007416","1007416059",""
"103","會說話的骷髏頭，真想砍砍看。","","","0","1007416075","","","1007416","1007416060",""
"103","默默地拿下眼罩。","","","0","1007416088","","","1007416","1007416061",""
"3","117531","","","1","mhp_sit_idle_bitter2","0.2","","1007416","1007416062",""
"93","0.5","","","","","","","1007416","1007416063",""
"3","31","1","0","0","mhp_skull_trouble_in","0.2","","1007416","1007416064","mhp_skull_trouble_loop"
"21","vo_mhp_1007416","","","0","vo_mhp_6008","","","1007416","1007416065","0"
"11","31","0","0","5","咿！好、好冷淡的眼神……\n但、但也讓人興奮到全身顫抖！","0","0.5","1007416","1007416066","1"
"93","6","","","","1","","","1007416","1007416067",""
"3","31","1","0","0","mhp_skull_excite_in","0.2","","1007416","1007416068","mhp_skull_excite_loop"
"91","1007416066","","","","","","","1007416","1007416069",""
"3","103111","","","1","mhp_talk_sad2","0.2","","1007416","1007416070",""
"21","vo_mhp_1007416","","","0","vo_mhp_6009","","","1007416","1007416071","0"
"11","103111","0","0","6","爸爸，你安靜一下。","0","0.5","1007416","1007416072","1"
"91","0","","","","","","","1007416","1007416073",""
"101","1007416097","","","","","","","1007416","1007416074",""
"3","117531","","","1","mhp_sit_idle_bitter2","0.2","","1007416","1007416075",""
"93","0.5","","","","","","","1007416","1007416076",""
"3","31","1","0","0","mhp_skull_trouble_in","0.2","","1007416","1007416077","mhp_skull_trouble_loop"
"21","vo_mhp_1007416","","","0","vo_mhp_6010","","","1007416","1007416078","0"
"11","31","0","0","5","嗚咿！解剖就饒了本大爺吧……\n不過，想到能被那隻美麗的手觸碰，\n就讓人有點興奮起來啦……！","0","0.5","1007416","1007416079","1"
"93","9","","","","1","","","1007416","1007416080",""
"3","31","1","0","0","mhp_skull_excite_in","0.2","","1007416","1007416081","mhp_skull_excite_loop"
"91","1007416079","","","","","","","1007416","1007416082",""
"3","103111","0","","1","mhp_talk_sad2","0.2","","1007416","1007416083",""
"21","vo_mhp_1007416","","","0","vo_mhp_6011","","","1007416","1007416084","0"
"11","103111","0","0","5","爸爸，這樣很噁心。","0","0.5","1007416","1007416085","1"
"91","0","","","","","","","1007416","1007416086",""
"101","1007416097","","","","","","","1007416","1007416087",""
"3","117531","1","0","0","mhp_mitsuki_sit_kaihou_in","0.2","","1007416","1007416088","mhp_mitsuki_sit_kaihou_loop"
"93","1","","","","","","","1007416","1007416089",""
"3","31","1","0","0","mhp_skull_trouble_in","0.2","","1007416","1007416090","mhp_skull_trouble_loop"
"21","vo_mhp_1007416","","","0","vo_mhp_6012","","","1007416","1007416091","0"
"11","31","0","0","5","慢、慢著慢著！那東西不行。\n本大爺的第六感正在奮力說著快逃！\n忍，撤退！撤退～！","0","0.5","1007416","1007416092","1"
"91","0","","","","","","","1007416","1007416093",""
"3","103111","0","","1","mhp_talk_sad2","0.2","","1007416","1007416094",""
"21","vo_mhp_1007416","","","0","vo_mhp_6013","","","1007416","1007416095","0"
"11","103111","0","0","5","是嗎？但我覺得\n讓你吃到一點苦頭比較好喔？","0","0.5","1007416","1007416096","1"
"91","0","","","","","","","1007416","1007416097",""
"93","1","","","","","","","1007416","1007416098",""
"3","103111","0","","1","mhp_talk_sad","0.2","","1007416","1007416099",""
"21","vo_mhp_1007416","","","0","vo_mhp_6014","","","1007416","1007416100","0"
"11","103111","0","0","3","打擾到各位了……\n我日後再來為此致歉。","0","0.5","1007416","1007416101","1"
"91","0","","","","","","","1007416","1007416102",""
"22","0","","","","0","","","1007416","1007416103",""
"3","103111","1","0.2","0","mhp_shinobu_bow","0.2","","1007416","1007416104","mhp_idle_normal"
"93","4","","","","","","","1007416","1007416105",""
"3","103111","0","","1","mhp_walk","0.2","","1007416","1007416106",""
"4","103111","","","","1","","","1007416","1007416107",""
"4","31","","","","1","","","1007416","1007416108",""
"2","103111","0","","-220","-1100","","","1007416","1007416109","5"
"2","31","0","","-220","-1000","","","1007416","1007416110","2"
"93","4","","","","","","","1007416","1007416111",""
"91","0","","","","","","","1007416","1007416112",""
"3","117631","","","1","mhp_sit_talk_worry","0.2","","1007416","1007416113",""
"21","vo_mhp_1007416","","","0","vo_mhp_6015","","","1007416","1007416114","0"
"11","117631","0","0","6","剛、剛才那是什麼啊……","","0.5","1007416","1007416115","1"
"91","0","","","","","","","1007416","1007416116",""
"22","0","","","","0","","","1007416","1007416117",""
"91","0","","","","","","","1007416","1007416118",""
"1","1","-240","0","100","103111","1.7","mhp_idle_normal","1007417","1007417001","-1000"
"1","1","-200","1","100","117631","1.7","mhp_sit_idle","1007417","1007417002","365"
"1","1","-220","1","104","117531","1.7","mhp_sit_idle","1007417","1007417003","185"
"31","1","0.85","","-240","1","1","","1007417","1007417004","-154"
"31","20","1","","173","120","0","","1007417","1007417005","-237"
"31","30","1","","0","130","0","","1007417","1007417006","160"
"31","11","1","","0","111","0","","1007417","1007417007","0"
"5","1","-220","0","110","11","1.7","NoItem","1007417","1007417008","-200"
"5","1","-220","0","105","12","1.7","NoItem","1007417","1007417009","-200"
"5","1","-220","1","110","21","1.7","NoItem","1007417","1007417010","185"
"5","1","-220","1","105","22","1.7","NoItem","1007417","1007417011","185"
"6","11","0","0","1","1","0","","1007417","1007417012","1"
"6","12","0","0","1","1","0","","1007417","1007417013","1"
"6","21","0","0","1","1","0","","1007417","1007417014","1"
"6","22","0","0","1","1","0","","1007417","1007417015","1"
"91","0","","","","","","","1007417","1007417016",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007417","1007417017",""
"21","vo_mhp_1007417","","","0","vo_mhp_6101","","","1007417","1007417018","0"
"11","117531","0","0","4","忍，請進～","0","0.5","1007417","1007417019","1"
"91","0","","","","","","","1007417","1007417020",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007417","1007417021",""
"3","103111","0","","1","mhp_walk","0.2","","1007417","1007417022",""
"2","103111","0","","-220","-200","","","1007417","1007417023","4"
"91","0","","","","","","","1007417","1007417024",""
"3","103111","0","","0","mhp_sit_in","0.2","","1007417","1007417025",""
"91","0","","","","","","","1007417","1007417026",""
"3","103111","0","","1","mhp_sit_idle_sad","0.2","","1007417","1007417027",""
"91","0","","","","","","","1007417","1007417028",""
"3","103111","0","","1","mhp_sit_talk_sad","0.2","","1007417","1007417029",""
"21","vo_mhp_1007417","","","0","vo_mhp_6102","","","1007417","1007417030","0"
"11","103111","0","0","3","打擾了。\n父親前幾天真的是失禮了，\n我是為此來道歉的……","0","1","1007417","1007417031","1"
"91","0","","","","","","","1007417","1007417032",""
"3","103111","0","","1","mhp_sit_idle_sad","0.2","","1007417","1007417033",""
"3","117531","0","","1","mhp_sit_talk_normal","0.2","","1007417","1007417034",""
"21","vo_mhp_1007417","","","0","vo_mhp_6103","","","1007417","1007417035","0"
"11","117531","0","0","7","哎呀，謝謝妳特地過來。\n但妳可以不用放在心上啊。","0","0.5","1007417","1007417036","1"
"91","0","","","","","","","1007417","1007417037",""
"3","117531","0","","1","mhp_sit_idle","0.2","","1007417","1007417038",""
"3","103111","0","","1","mhp_sit_talk_wish2","0.2","","1007417","1007417039",""
"21","vo_mhp_1007417","","","0","vo_mhp_6104","","","1007417","1007417040","0"
"11","103111","0","0","4","我不能這麼做。","0","0.5","1007417","1007417041","1"
"91","0","","","","","","","1007417","1007417042",""
"3","103111","0","","1","mhp_sit_idle_sad","0.2","","1007417","1007417043",""
"3","117531","0","","1","mhp_sit_talk_normal","0.2","","1007417","1007417044",""
"21","vo_mhp_1007417","","","0","vo_mhp_6105","","","1007417","1007417045","0"
"11","117531","0","0","5","有禮貌是很好，\n但妳好像是個經常操勞的人，\n妳再放鬆一點會比較好喔。","0","0.5","1007417","1007417046","1"
"91","0","","","","","","","1007417","1007417047",""
"3","117531","0","","1","mhp_sit_idle","0.2","","1007417","1007417048",""
"3","103111","0","","1","mhp_sit_talk_sad","0.2","","1007417","1007417049",""
"21","vo_mhp_1007417","","","0","vo_mhp_6106","","","1007417","1007417050","0"
"11","103111","0","0","4","是這樣嗎……\n這並不是父親造成的，\n只是因為我成長的環境很特殊……","0","1","1007417","1007417051","1"
"91","0","","","","","","","1007417","1007417052",""
"3","103111","0","","1","mhp_sit_talk_sad2","0.2","","1007417","1007417053",""
"21","vo_mhp_1007417","","","0","vo_mhp_6107","","","1007417","1007417054","0"
"11","103111","0","0","5","該說就算和公會成員在一起時，\n我也沒辦法和大家一樣，\n露出開心的笑容嗎……","0","0.5","1007417","1007417055","1"
"91","0","","","","","","","1007417","1007417056",""
"3","103111","0","","1","mhp_sit_talk_worry","0.2","","1007417","1007417057",""
"21","vo_mhp_1007417","","","0","vo_mhp_6108","","","1007417","1007417058","0"
"11","103111","0","0","5","沒辦法好好擺出笑臉，\n這樣果然不太好嗎？","0","0.5","1007417","1007417059","1"
"91","0","","","","","","","1007417","1007417060",""
"3","103111","0","","1","mhp_sit_idle_sad","0.2","","1007417","1007417061",""
"3","117531","0","","1","mhp_sit_talk_normal","0.2","","1007417","1007417062",""
"21","vo_mhp_1007417","","","0","vo_mhp_6109","","","1007417","1007417063","0"
"11","117531","0","0","5","沒這回事喔。\n就算能夠露出笑容，\n也不見得就是正常人。","0","0.5","1007417","1007417064","1"
"91","0","","","","","","","1007417","1007417065",""
"3","117531","0","","1","mhp_sit_talk_joy1","0.2","","1007417","1007417066",""
"21","vo_mhp_1007417","","","0","vo_mhp_6110","","","1007417","1007417067","0"
"11","117531","0","0","5","像我們公會，雖然大家都笑臉迎人，\n但基本上都是些很不妙的人。\n包含我在內，呢♪","0","0.5","1007417","1007417068","1"
"91","0","","","","","","","1007417","1007417069",""
"3","117531","0","","1","mhp_sit_talk_normal","0.2","","1007417","1007417070",""
"21","vo_mhp_1007417","","","0","vo_mhp_6111","","","1007417","1007417071","0"
"11","117531","0","0","5","但大家還是充滿了魅力喔。\n沒辦法單憑一個表情來判斷人的好壞，\n也不應該這麼做。","0","0.5","1007417","1007417072","1"
"91","0","","","","","","","1007417","1007417073",""
"3","117531","0","","1","mhp_sit_talk_wish","0.2","","1007417","1007417074",""
"21","vo_mhp_1007417","","","0","vo_mhp_6112","","","1007417","1007417075","0"
"11","117531","0","0","5","我對妳還不太了解，\n但我知道妳就算無法露出笑容，\n也不是那種會讓別人感到不快的女孩。","0","0.5","1007417","1007417076","1"
"91","0","","","","","","","1007417","1007417077",""
"3","117531","0","","1","mhp_sit_talk_bitter","0.2","","1007417","1007417078",""
"21","vo_mhp_1007417","","","0","vo_mhp_6113","","","1007417","1007417079","0"
"11","117531","0","0","5","我是醫生，\n所以很有看人的眼光喔♪","0","0.5","1007417","1007417080","1"
"91","0","","","","","","","1007417","1007417081",""
"3","117531","0","","1","mhp_sit_idle","0.2","","1007417","1007417082",""
"3","103111","0","","1","mhp_sit_talk_wish","0.2","","1007417","1007417083",""
"21","vo_mhp_1007417","","","0","vo_mhp_6114","","","1007417","1007417084","0"
"11","103111","0","0","5","……原來醫生\n也有在做人生諮詢啊。","0","0.5","1007417","1007417085","1"
"91","0","","","","","","","1007417","1007417086",""
"3","103111","0","","1","mhp_sit_idle_wish","0.2","","1007417","1007417087",""
"3","117531","0","","1","mhp_sit_talk_normal","0.2","","1007417","1007417088",""
"21","vo_mhp_1007417","","","0","vo_mhp_6115","","","1007417","1007417089","0"
"11","117531","0","0","6","其實這不是我的專門，\n但要為迷惘的少年少女做諮商，這我還是辦得到的。","0","0.5","1007417","1007417090","1"
"91","0","","","","","","","1007417","1007417091",""
"3","117531","0","","1","mhp_sit_idle","0.2","","1007417","1007417092",""
"3","103111","0","","1","mhp_sit_talk_normal","0.2","","1007417","1007417093",""
"21","vo_mhp_1007417","","","0","vo_mhp_6116","","","1007417","1007417094","0"
"11","103111","0","0","4","……謝謝妳。\n我總覺得心裡輕鬆了一點。","0","1","1007417","1007417095","1"
"91","0","","","","","","","1007417","1007417096",""
"22","0","","","","0","","","1007417","1007417097",""
"3","103111","0","","1","mhp_sit_idle","0.2","","1007417","1007417098",""
"3","117531","1","0","0","mhp_sit_out","0.2","","1007417","1007417099","mhp_idle_normal"
"93","1","","","","","","","1007417","1007417100",""
"32","111","1","","","1","1","","1007417","1007417101",""
"32","120","1","","","1","1","","1007417","1007417102",""
"23","se_10031400","","","","se_10031400_rose","","","1007417","1007417103",""
"3","117531","0","","0","mhp_mitsuki_kime","0.2","","1007417","1007417104",""
"93","1","","","","","","","1007417","1007417105",""
"32","130","1","","","1","1","","1007417","1007417106",""
"93","4","","","","","","","1007417","1007417107",""
"32","130","1","","","0","1","","1007417","1007417108",""
"93","1.2","","","","","","","1007417","1007417109",""
"3","117531","1","0","0","mhp_sit_in","0.2","","1007417","1007417110","mhp_sit_idle"
"93","2","","","","","","","1007417","1007417111",""
"3","117531","0","","1","mhp_sit_talk_normal","0.2","","1007417","1007417112",""
"21","vo_mhp_1007417","","","0","vo_mhp_6117","","","1007417","1007417113","0"
"11","117531","0","0","4","那真是太好了。\n不提這個，妳很擅長占卜吧？\n我也想更了解妳，\n所以能請妳為我占卜一下嗎？","0","0.5","1007417","1007417114","1"
"91","0","","","","","","","1007417","1007417115",""
"3","117531","0","","1","mhp_sit_idle","0.2","","1007417","1007417116",""
"3","103111","0","","1","mhp_sit_talk_wish","0.2","","1007417","1007417117",""
"21","vo_mhp_1007417","","","0","vo_mhp_6118","","","1007417","1007417118","0"
"11","103111","0","0","4","好的，我也想更了解醫生，\n那我就認真地為妳占卜囉。","0","0.5","1007417","1007417119","1"
"91","0","","","","","","","1007417","1007417120",""
"3","103111","0","","1","mhp_sit_idle_wish","0.2","","1007417","1007417121",""
"3","117531","0","","1","mhp_sit_talk_normal","0.2","","1007417","1007417122",""
"21","vo_mhp_1007417","","","0","vo_mhp_6119","","","1007417","1007417123","0"
"11","117531","0","0","3","這真令人開心。那麼，那個……\n能用占卜算出我接下來\n有、有沒有好姻緣之類嗎？","0","1.5","1007417","1007417124","1"
"93","3","","","","1","","","1007417","1007417125",""
"3","117531","0","","1","mhp_mitsuki_sit_shy","0.2","","1007417","1007417126",""
"91","1007417124","","","","","","","1007417","1007417127",""
"22","0","","","","0","","","1007417","1007417128",""
"93","0.5","","","","0","","","1007417","1007417129",""
"3","117631","1","0","0","mhp_yuki_sit_yareyare_in","0.2","","1007417","1007417130","mhp_yuki_sit_yareyare_loop"
"93","2","","","","0","","","1007417","1007417131",""
"91","0","","","","","","","1007417","1007417132",""
"1","1","0","0","100","100931","1.7","mhp_sit_idle_sad","1009011","1009011001","0"
"5","1","0","0","101","31","1.7","NoItem_sit_idle","1009011","1009011002","0"
"3","100931","","","1","mhp_anna_dark_loop","0.2","","1009011","1009011003",""
"3","31","","","1","mhp_anna_dark_loop","0.2","","1009011","1009011004",""
"21","vo_mhp","","","0","vo_mhp_0301","","","1009011","1009011005","0"
"11","100931","0","0","3","嗚，我的頭……給我\n平靜下來！可惡，又有\n攻擊從某個地方……！","0","0","1009011","1009011006","0"
