1cec05db4346251cd24056a68b2235da3d61c999bb2d898ca8c10cc2254c5d10,ee8046e5a756ee93b9d6734af590ce678bacd779a81599257930a30eb2976205,e2a29441d2add4ef27f49760e1f17f86338b5e13b5db28d4e4ced912b7c6d714,aef375f74db4b69c2c089919678ee7ead40299d60966d45aa6abf2a0a88eee67,e28ae48e17bc88b79166f25a9e7f90595c0a77c42d0ed4d8ed276e46eaea2359,77f4604f6871ca05f2cee144cab4606025f306d0ba083a98054843c428816442,2c3cc830608d8391ab312e1005b65c039008b5e8439af5902cded218d49e9874,d825c09861290c7ecfc39a3b2869493824390abb71c4ce69470487ea8fcf2944,6593a037e99b8b4e5882e3d09a09afe74a9116b7c7da4a29b3d62279bc18095c,7c8293a787c65425c2d5353e4805f047936a4f8ab5dc594a309f7ba9235d4eef,662326148720d7c0da751571cfbcd28fabd6e12864b4bce2a581b4b44357d38f,e7d040d96d98160b42a0b583d6a1c77be914306ddbb446598dae42cccea028c9,f3d36ff251c94104645a553a0707e8c57b92a9a9b7672853047ad247817c7045,47b0abed9f990121ee0d87f86587e1b3ac9b24a4369c81eb049af8605f0e40bf,9ea60b69cddaeb788ffe717a0be17a14979557b96275c525c7be362097d14be6,42ebec93f840e4877273e89b6a66afedbfea89cf3034709030bf493fb88c70cf,ba474095b4792a8f22fb35114baa9854e1f5d2916c615aa24269f3f2745330b3,8e0085a27136e80234faf3581ce028ab07543a6339b0355d79fdb2c4a19c093d,30943dca50e913fb5383b911367b769d5136de86e961844ce0f4c2d2bac6ac49,008f3563305b85ac221df2f5eb48db7c112c8846dc70e46aa5ea78afc3d096ab,b4f512ed6497cb08e6010666bdc795c83d3859bba478697ae8a693ff8c81fa7c
"1","28","7","0","310304104","0","","310304102","0","0","310304103","0","1","0","99","0","1","2","1","0","反逆獸　【分歧1】左60%時至分岐2　右40%時至效果1"
"3","28","7","2","310304106","0","","310304103","0","0","310304105","0","1","0","1","0","1","2","1","0","反逆獸　【分歧2】左66%時至效果2　右34%時至效果3"
"10000","10","3","1","0","250","","310304104","0","10","1","0","1","0","11","2160","3","1","99","0","反逆獸　【給予】降低敵人的物理攻擊力"
"10000","10","3","1","0","250","","310304105","0","10","1","0","1","0","31","2160","3","1","99","0","反逆獸　【給予】降低敵人的魔法攻擊力"
"10","9","3","50","0","7","","310304106","0","0","0","0","1","0","3","2160","3","1","99","0","反逆獸　【給予】對敵人進行詛咒"
"0.25","46","3","0","0","0","","310306101","0","0","1","0","1","0","1","2160","3","1","99","0","必殺技：比例傷害"
"1","28","7","0","310306104","0","","310306102","0","0","310306103","0","1","0","60","0","1","2","1","0","反逆獸　【分歧1】左60%時至分岐2　右40%時至效果1"
"3","28","7","2","310306106","0","","310306103","0","0","310306105","0","1","0","66","0","1","2","1","0","反逆獸　【分歧2】左66%時至效果2　右34%時至效果3"
"10000","10","3","1","0","250","","310306104","0","20","1","0","1","0","11","2160","3","1","99","0","反逆獸　【給予】降低敵人的物理攻擊力"
"10000","10","3","1","0","250","","310306105","0","20","1","0","1","0","31","2160","3","1","99","0","反逆獸　【給予】降低敵人的魔法攻擊力"
"11","9","3","30","0","7","","310306106","0","0","0","0","1","0","3","2160","3","1","99","0","反逆獸　【給予】對敵人進行詛咒"
"0","92","3","0.5","0","0","","310307101","0","0","0","0","1","0","0","3000","3","1","99","0",""
"0.01","46","3","0","0","0","","310307102","0","0","1","0","1","0","1","3000","3","1","99","0",""
"1","28","7","0","310307105","0","","310307103","0","0","310307104","0","1","0","60","0","1","2","1","0",""
"3","28","7","2","310307107","0","","310307104","0","0","310307106","0","1","0","66","0","1","2","1","0",""
"0","10","3","1","0","10","","310307105","0","15","1","0","1","0","11","3000","3","1","99","0",""
"0","10","3","1","0","10","","310307106","0","15","1","0","1","0","31","3000","3","1","99","0",""
"0","8","3","0","0","2.5","","310307107","0","0","0","0","1","0","7","3000","3","1","99","0",""
"0","7","3","0","0","0","","310307201","0","0","0","0","1","0","4","3000","1","1","1","0",""
"0","92","3","0.5","0","0","","310307202","0","0","0","0","1","0","0","360","2","1","99","0",""
"0.4","1","3","40","0","1.5","","310307203","0","0.0006","0","0","1","0","1","360","2","1","99","0",""
"0","3","3","540","0","1080","","310307204","0","1080","0","0","1","0","3","360","2","1","99","0",""
"0","92","3","0.5","0","0","","310307301","0","0","0","0","1","0","0","540","1","1","99","0",""
"0.4","1","3","40","0","1.5","","310307302","0","0.0004","0","0","1","0","1","540","1","1","99","0",""
"0","92","3","0.5","0","0","","310307401","0","0","0","0","1","0","0","3000","1","1","1","0",""
"0.9","1","3","90","0","1.5","","310307402","0","0.0018","0","0","1","0","1","3000","1","1","1","0",""
"0","17","7","100","0","50","","310307501","0","0","0","0","1","0","3","0","1","2","1","0",""
"0","8","7","1.5","0","90","","310307502","0","0","0","2","1","0","2","0","1","2","1","0",""
"0","17","7","100","0","90","","310307601","0","0","0","0","1","0","7","0","3","2","1","0",""
"0","10","7","1","0","1","","310307602","0","90","0","1","1","0","1020","0","3","2","1","0",""
"0","10","7","1","0","1","","310307603","0","90","0","1","1","0","1040","0","3","2","1","0",""
"1.5","1","3","18","0","2","","310400101","0","0","0","0","1","0","1","3000","3","1","99","0","對全體敵人造成物理傷害"
"250","10","1","1","0","0","","310400102","0","8","1","0","1","0","21","3000","3","1","0","0","對全體敵人造成大幅度的物防減益下降"
"0","14","7","12","1","0","","310400201","0","0","31040002","0","1","0","1","0","1","2","1","0","變身1攻擊模式變更"
"0","14","7","0","0","0","","310400202","0","0","31040001","0","1","0","3","0","1","2","1","0","變身2攻擊模式變更解除"
"400","10","7","1","0","0","","310400203","0","14","1","2","1","0","50","0","1","2","1","0","特大幅度提升自己的迴避"
"300","10","7","1","0","0","","310400204","0","19","1","2","1","0","21","0","1","2","1","0","特大幅度降低自己的物防"
"0","8","7","4","0","14","","310400205","0","0","0","0","1","0","2","0","1","2","1","0","給予自身加速"
"0","1","2","0","0","0.85","","310400301","0","0","0","0","1","0","1","3000","1","1","1","0","普通攻擊：隨機對象"
"0","1","3","0","0","0.55","","310400401","0","0","0","0","1","0","1","3000","1","1","3","0","普通攻擊：對象前方的 3 名角色"
"0.25","46","3","0","0","0","","310500101","0","0","1","0","1","0","1","2160","3","1","99","0",""
"0","3","3","500","0","3000","","310500102","0","0","0","1","1","0","3","2160","1","1","99","0",""
"100","10","7","2","0","0","","310500103","0","4","1","1","1","0","21","0","2","2","1","0",""
"100","10","7","2","0","0","","310500104","0","4","1","1","1","0","41","0","2","2","1","0",""
"0","7","3","0","0","0","","310500201","0","0","0","0","1","0","4","2160","1","1","1","0",""
"14","1","3","150","0","2","","310500202","0","0","0","0","1","0","1","230","2","1","99","0",""
"0","8","1","0.25","0","6","","310500203","0","0","0","0","1","0","1","0","2","1","99","0",""
"10","1","3","120","0","1.5","","310500301","0","0","0","0","1","0","1","2160","2","1","3","0",""
"40","10","3","2","0","0","","310500302","0","8","1","0","1","0","21","2160","2","1","3","0",""
"0","17","7","100","0","40","","310500401","0","0","0","0","1","0","3","0","1","2","1","0",""
"0","8","7","1.25","0","90","","310500402","0","0","0","2","1","0","2","0","1","2","1","0",""
"30","10","7","2","0","0","","310500403","0","90","1","2","1","0","10","0","3","2","1","0",""
"0","17","7","100","0","100","","310501401","0","0","0","0","1","0","3","0","1","2","1","0",""
"0","8","7","1.25","0","90","","310501402","0","0","0","2","1","0","2","0","1","2","1","0",""
"30","10","7","2","0","0","","310501403","0","90","1","2","1","0","10","0","3","2","1","0",""
"0","46","3","70","0","0","","310507101","0","0","1","0","1","0","1","2160","3","1","99","0",""
"0","3","3","1000","0","3000","","310507102","0","0","0","1","1","0","3","2160","1","1","99","0",""
"100","10","7","2","0","0","","310507103","0","4","1","1","1","0","21","0","2","2","1","0",""
"100","10","7","2","0","0","","310507104","0","4","1","1","1","0","41","0","2","2","1","0",""
"0","7","3","0","0","0","","310507201","0","0","0","0","1","0","4","2160","1","1","1","0",""
"0.4","1","3","40","0","2.5","","310507202","0","0.0004","0","0","1","0","1","230","2","1","99","0",""
"0","8","3","0.25","0","6","","310507203","0","0","0","0","1","0","1","230","2","1","99","0",""
"0","8","3","0","0","3","","310507204","0","0","0","0","1","0","7","230","2","1","99","0",""
"0.2","1","3","20","0","2.5","","310507301","0","0.0002","0","0","1","0","1","2160","2","1","3","0",""
"40","10","3","2","0","0","","310507302","0","8","1","0","1","0","21","2160","2","1","3","0",""
"0.4","1","3","40","0","3.5","","310507401","0","0.0008","0","0","1","0","1","3000","3","1","1","0",""
"0.25","46","3","0","0","0","","310600101","0","0","2","0","1","0","1","2160","3","1","99","0",""
"20","10","1","2","0","0","","310600102","0","8","1","1","1","0","21","2160","1","1","1","0","盆栽小花UB：物防減益"
"20","10","1","2","0","0","","310600103","0","8","1","1","1","0","41","2160","1","1","1","0","盆栽小花UB：魔防減益"
"0.25","46","3","0","0","0","","310600201","0","0","1","0","1","0","1","400","1","1","99","0",""
"0","3","1","300","0","2160","","310600202","0","0","0","0","1","0","3","-1","1","1","1","0","盆栽小花Skill1：擊退"
"0","15","7","0","1","0","","310600301","200","0","610036205","200","1","2","2","0","1","2","1","0","盆栽小花Skill2：召喚小球根（和奄美魔物還有鏡餅一樣）"
"0","17","0","100","0","40","","310600401","0","0","0","0","1","0","3","0","0","0","0","0","盆栽小花覺醒：HP觸發"
"10","10","7","2","0","0","","310600402","0","90","1","2","1","0","10","-1","3","2","1","0","盆栽小花覺醒："
"10","10","7","2","0","0","","310600403","0","90","1","2","1","0","30","-1","3","2","1","0","盆栽小花覺醒："
"0","16","3","80","0","0","","310600501","0","0","0","0","1","0","1","400","1","1","99","0","盆栽小花覺醒Skill3：TP上升領域"
"2.5","36","7","4000","0","2","","310600502","0","0","0","1500","1","6","4","0","1","1","1","0","盆栽小花覺醒Skill3：魔法傷害領域"
"0","17","7","100","0","20","","310600601","0","0","0","0","1","0","9","0","1","2","1","0","盆栽小花：當左邊的葉子被破壞時"
"15","10","7","2","0","0","","310600602","0","0","2","0","1","0","21","0","1","2","1","0",""
"15","10","7","2","0","0","","310600603","0","0","2","0","1","0","41","0","1","2","1","0",""
"0","17","7","100","0","25","","310600701","0","0","0","0","1","0","9","0","1","2","1","0","盆栽小花：當右邊的葉子被破壞時"
"65","10","7","2","0","0","","310600702","0","0","2","0","1","0","21","0","1","2","1","0",""
"65","10","7","2","0","0","","310600703","0","0","2","0","1","0","41","0","1","2","1","0",""
"0","17","7","100","0","25","","310600801","0","0","0","0","1","0","9","0","1","2","1","0","盆栽小花：當本體被破壞時"
"15","10","7","2","0","0","","310600802","0","0","2","0","1","0","21","0","1","2","1","0",""
"15","10","7","2","0","0","","310600803","0","0","2","0","1","0","41","0","1","2","1","0",""
"0","17","7","100","0","90","","310600901","0","0","0","0","1","0","7","0","1","2","1","0",""
"0","21","7","180","0","0","","310600902","0","0","0","0","1","0","6","0","1","2","1","0",""
"0","15","7","0","1","0","","310601001","200","0","610063305","200","1","2","2","0","1","2","1","0","盆栽小花Skill2：召喚小球根（和奄美魔物還有鏡餅一樣）"
"0","15","7","0","1","0","","310601101","200","0","610063424","200","1","2","2","0","1","2","1","0","盆栽小花Skill2：召喚小球根（和奄美魔物還有鏡餅一樣）"
"0","15","7","0","1","0","","310601201","200","0","610063434","200","1","2","2","0","1","2","1","0","盆栽小花Skill2：召喚小球根（和奄美魔物還有鏡餅一樣）"
"0","17","7","100","0","20","","310601601","0","0","0","0","1","0","9","0","1","2","1","0","盆栽小花：當左邊的葉子被破壞時"
"12","10","7","2","0","0","","310601602","0","0","2","0","1","0","21","0","1","2","1","0",""
"15","10","7","2","0","0","","310601603","0","0","2","0","1","0","41","0","1","2","1","0",""
"0","17","7","100","0","25","","310601701","0","0","0","0","1","0","9","0","1","2","1","0","盆栽小花：當右邊的葉子被破壞時"
"55","10","7","2","0","0","","310601702","0","0","2","0","1","0","21","0","1","2","1","0",""
"65","10","7","2","0","0","","310601703","0","0","2","0","1","0","41","0","1","2","1","0",""
"0","17","7","100","0","25","","310601801","0","0","0","0","1","0","9","0","1","2","1","0","盆栽小花：當本體被破壞時"
"12","10","7","2","0","0","","310601802","0","0","2","0","1","0","21","0","1","2","1","0",""
"15","10","7","2","0","0","","310601803","0","0","2","0","1","0","41","0","1","2","1","0",""
"0.25","46","3","0","0","0","","310700101","0","0","2","0","1","0","1","2160","3","1","99","0","必殺技：比例傷害"
"15","10","7","2","0","0","","310700201","0","12","1","2","1","0","10","-1","3","2","1","0",""
"2","1","3","25","0","0.5","","310700202","0","0","0","0","1","0","1","2160","1","1","99","0",""
"0","7","3","0","0","0","","310700301","0","0","0","0","1","0","1","3000","2","1","1","0",""
"0.25","46","3","0","0","0","","310700302","0","0","2","0","1","0","1","300","1","1","3","0",""
"0","8","1","0.6","0","10","","310700303","0","0","0","0","1","0","1","0","2","1","99","0",""
"0","17","0","100","0","40","","310700401","0","0","0","0","1","0","3","0","0","0","0","0",""
"10","10","7","2","0","0","","310700402","0","90","1","2","1","0","10","-1","3","2","1","0",""
"10","10","7","2","0","0","","310700403","0","90","1","2","1","0","30","-1","3","2","1","0",""
"0","14","7","100","1","0","","310700501","0","0","31070502","0","1","0","1","0","1","2","1","0",""
"0","14","7","0","0","0","","310700502","0","0","31070501","0","1","0","3","0","1","2","1","0",""
"2.3","1","2","20","0","3.7","","310700601","0","0","0","0","1","0","2","2160","2","1","1","0",""
"0","11","1","10","0","33","","310700602","0","0","0","0","1","0","0","0","2","1","99","0",""
"0","13","1","10","0","100","","310700603","0","0","0","0","1","0","0","0","2","1","99","0",""
"0","17","0","100","0","0","","310700701","0","1","0","0","1","0","10","0","0","0","0","0",""
"0","8","7","0.25","0","8","","310700702","0","0","0","0","1","0","1","0","3","2","1","0",""
"38","10","7","2","0","0","","310700703","0","8","1","2","1","0","21","-1","3","2","1","0",""
"38","10","7","2","0","0","","310700704","0","8","1","2","1","0","41","-1","3","2","1","0",""
"15","10","7","2","0","0","","310701201","0","12","1","2","1","0","10","-1","3","2","1","0",""
"2","1","3","25","0","0.3","","310701202","0","0","0","0","1","0","1","2160","1","1","99","0",""
"0","17","0","100","0","100","","310701401","0","0","0","0","1","0","3","0","0","0","0","0",""
"10","10","7","2","0","0","","310701402","0","90","1","2","1","0","10","-1","3","2","1","0",""
"10","10","7","2","0","0","","310701403","0","90","1","2","1","0","30","-1","3","2","1","0",""
"0","17","0","100","0","0","","310701701","0","1","0","0","1","0","10","0","0","0","0","0",""
"0","8","7","0.25","0","8","","310701702","0","0","0","0","1","0","1","0","3","2","1","0",""
"63","10","7","2","0","0","","310701703","0","8","1","2","1","0","21","-1","3","2","1","0",""
"63","10","7","2","0","0","","310701704","0","8","1","2","1","0","41","-1","3","2","1","0",""
"0.25","46","3","0","0","0","","310800101","0","0","1","0","1","0","1","-1","3","1","99","0",""
"1.5","9","3","1","0","1","","310800201","0","0.03","0","0","1","0","1","-1","3","1","99","0",""
"1","1","3","1","0","0.13","","310800301","0","0.002","0","0","1","0","1","-1","3","1","99","0",""
"0","17","7","100","0","30","","310800401","0","0","0","0","1","0","3","0","1","2","1","0",""
"0","22","7","180","0","0","","310800402","0","0","31080002","0","1","0","1","0","1","2","1","0",""
"1.7","9","3","1","0","1","","310800501","0","0.03","0","0","1","0","4","-1","3","1","99","0",""
"1","1","3","1","0","0.03","","310800601","0","0.001","0","0","1","0","1","-1","3","1","99","0",""
"0","8","3","0","0","1","","310800602","0","0","0","0","1","0","7","-1","3","1","99","0",""
"0","17","7","100","0","90","","310800701","0","0","0","0","1","0","7","0","1","2","1","0",""
"0","15","7","0","1","0","","310800702","-480","0","610067996","-480","1","1","2","-1","1","2","1","0",""
"0","17","7","100","0","90","","310800801","0","0","0","0","1","0","7","0","1","2","1","0",""
"0","54","7","90","0","0","","310800802","0","0","0","0","1","0","0","0","1","2","1","0",""
"1.5","9","3","1","0","5","","310801201","0","0","0","0","1","0","1","-1","3","1","99","0",""
"2.2","9","3","1","0","5","","310801501","0","0","0","0","1","0","4","-1","3","1","99","0",""
"0","17","7","100","0","90","","310801701","0","0","0","0","1","0","7","0","1","2","1","0",""
"0","15","7","0","1","0","","310801702","-480","0","610067996","-480","1","1","2","-1","1","2","1","0",""
"0","17","7","100","0","90","","310802701","0","0","0","0","1","0","7","0","1","2","1","0",""
"0","15","7","0","1","0","","310802702","-480","0","610067997","-480","1","1","2","-1","1","2","1","0",""
"0","17","7","100","0","90","","310803701","0","0","0","0","1","0","7","0","1","2","1","0",""
"0","15","7","0","1","0","","310803702","-480","0","610067998","-480","1","1","2","-1","1","2","1","0",""
"0.25","46","3","0","0","0","","310805101","0","0","1","0","1","0","1","-1","3","1","99","0",""
"1.5","9","3","1","0","1","","310805201","0","0.03","0","0","1","0","1","-1","3","1","99","0",""
"1","1","3","1","0","1","","310805301","0","0.0007","0","0","1","0","1","-1","3","1","99","0",""
"0","17","7","100","0","40","","310805401","0","0","0","0","1","0","3","0","1","2","1","0",""
"0","22","7","180","0","0","","310805402","0","0","31080002","0","1","0","1","0","1","2","1","0",""
"3.1","9","3","1","0","1","","310805501","0","0.03","0","0","1","0","4","-1","3","1","99","0",""
"1","1","3","1","0","0.13","","310805601","0","0.002","0","0","1","0","1","-1","3","1","99","0",""
"0","8","3","0","0","1","","310805602","0","0","0","0","1","0","7","-1","3","1","99","0",""
"0","17","7","100","0","90","","310805701","0","0","0","0","1","0","7","0","1","2","1","0",""
"0","15","7","0","1","0","","310805702","-480","0","610067999","-480","1","1","2","-1","1","2","1","0",""
"0.25","46","3","0","0","0","","310806101","0","0","1","0","1","0","1","-1","3","1","99","0",""
