6a2936a2ec7f272445d31916c236dfe3db1a9b4cf78976504730125194d203ba,e4b53865dea85c2b3488d999d8895a18d3cd9a2bd215abd1b45545c4148ed4a8,a8e1f24a68d97f3fa839403a1587d16b033bb1803a2dfdabe673a89f3badcbfe,7e5387629a2fcfe960fcb18b66a7321fabc6612090569d22b3d3a9175afc4c02,84e02abdaf34cd6276ee8052016437d03fe1ae3d9c23b1fa798c5e4625178d4b,0052949e949336efd49ea188d31f2c062dcfb983a60670de81fe18e3810c5878,d4a832041f84a615fd9ba5ba63b5728cf52cc3e2fbdd22f3b42dd1859a6d330b,17b7261a7ab82eb12e442296dba8c811ad06c9932d168d2681dc0696c0c29180,c80e8ca5b7014dcf197988ac2b5f841648d649451f5b40823feb8d3df56dca42,27d06861bc1bc4711c822924dd321a9dd2d961c058f9ba5bd0705bd37be46eba,615c4661eb19205f01a2a85f865648807903684009f839e7fad0b159eabfccc4,74f822da1971aa5ae1b6449fd9fa4cf850a8bdf32c6a71350775715fc75f815e,657633a785bd1c6df7b871493bca972c3c9cd2446c250c733eb63c17f93c1357
"10110616","50","10110614","11","10110615","0","0","0","5","0","0","0","0"
"10110617","49","10110615","11","10110616","0","0","0","4","0","0","0","0"
"10110618","48","10110616","11","10110617","0","0","0","14","0","6","0","0"
"10110619","47","10110617","11","10110618","0","0","0","2","0","1","0","0"
"10110620","46","10110618","11","10110619","0","0","0","3","0","2","0","0"
"10110621","45","10110619","11","10110620","0","0","0","4","0","0","0","0"
"10110622","44","10110620","11","10110621","0","0","0","11","0","10001","0","0"
"10110623","43","10110621","11","10110622","0","0","0","6","0","0","0","0"
"10110624","42","10110622","11","10110623","0","0","0","15","0","0","0","0"
"10110625","41","10110623","11","10110624","0","0","0","11","0","10001","0","0"
"10110626","40","10110624","11","10110625","0","10110627","0","7","0","10001","0","0"
"10110632","39","10110625","11","10110626","0","0","0","7","0","10002","0","0"
"10110628","39","10110625","11","10110627","0","0","0","14","0","2","0","0"
"10110629","38","10110627","11","10110628","0","0","0","3","0","2","0","0"
"10110630","37","10110628","11","10110629","0","0","0","3","0","3","0","0"
"10110633","36","10110629","11","10110630","10110631","0","0","4","0","0","0","0"
"10110630","37","10110632","11","10110631","0","0","0","7","0","10003","0","0"
"10110631","38","10110626","11","10110632","0","0","0","14","0","1","0","0"
"10110634","35","10110630","11","10110633","0","0","0","14","0","5","0","0"
"10110635","34","10110633","11","10110634","0","0","0","3","0","1","0","0"
"10110636","33","10110634","11","10110635","0","0","0","4","0","0","0","0"
"10110637","32","10110635","11","10110636","0","0","0","12","0","0","0","0"
"10110638","31","10110636","11","10110637","0","0","0","7","0","10001","0","0"
"10110639","30","10110637","11","10110638","0","0","0","2","0","3","0","0"
"10110529","29","10110638","11","10110639","0","0","0","11","0","10001","0","0"
"10110641","24","10110532","11","10110640","0","0","0","16","0","10110640","0","0"
"10110832","23","10110640","11","10110641","0","0","0","7","0","10002","0","0"
"10110644","21","10110832","11","10110643","0","0","0","2","0","2","0","0"
"10110645","20","10110643","11","10110644","0","0","0","4","0","0","0","0"
"10110646","19","10110644","11","10110645","0","0","0","11","0","10001","0","0"
"10110647","18","10110645","11","10110646","0","0","0","2","0","2","0","0"
"10110833","17","10110646","11","10110647","0","0","0","4","0","0","0","0"
"10110650","15","10110833","11","10110649","0","0","0","5","0","0","0","0"
"10110835","14","10110649","11","10110650","0","0","0","7","0","10003","0","0"
"10110654","8","10110851","11","10110653","0","0","0","4","0","0","0","0"
"10110404","7","10110653","11","10110654","0","0","0","15","0","0","0","0"
"10110656","68","10110092","11","10110655","0","0","0","15","0","0","0","0"
"10110101","67","10110655","11","10110656","0","0","0","2","0","2","0","0"
"10110564","44","10110574","11","10110658","0","0","0","5","0","0","0","0"
"10110660","41","10110146","11","10110659","0","0","0","16","0","10110659","0","0"
"10110661","40","10110659","11","10110660","0","0","0","2","0","1","0","0"
"10110662","39","10110660","11","10110661","0","0","0","14","0","3","0","0"
"10110663","38","10110661","11","10110662","0","0","0","5","0","0","0","0"
"10110664","37","10110662","11","10110663","0","0","0","3","0","2","0","0"
"10110665","36","10110663","11","10110664","0","0","0","4","0","0","0","0"
"10110666","35","10110664","11","10110665","0","0","0","2","0","2","0","0"
"10110839","34","10110665","11","10110666","0","0","0","6","0","0","0","0"
"10110670","32","10110839","11","10110668","0","0","0","14","0","2","0","0"
"10110671","31","10110668","11","10110670","0","0","0","4","0","0","0","0"
"10110672","30","10110670","11","10110671","0","0","0","11","0","10001","0","0"
"10110673","29","10110671","11","10110672","0","0","0","4","0","0","0","0"
"10110674","28","10110672","11","10110673","0","0","0","2","0","1","0","0"
"10110675","27","10110673","11","10110674","0","0","0","7","0","10001","0","0"
"10110676","26","10110674","11","10110675","0","0","0","3","0","3","0","0"
"10110677","25","10110675","11","10110676","0","0","0","14","0","6","0","0"
"10110678","24","10110676","11","10110677","0","0","0","12","0","0","0","0"
"10110679","23","10110677","11","10110678","0","10110684","0","7","0","10002","0","0"
"10110681","22","10110678","11","10110679","0","0","0","3","0","2","0","0"
"10110689","18","10110682","11","10110680","0","0","0","3","0","2","0","0"
"10110683","21","10110679","11","10110681","0","0","0","7","0","10003","0","0"
"10110680","19","10110683","11","10110682","0","0","0","7","0","10003","0","0"
"10110682","20","10110681","11","10110683","0","0","0","2","0","1","0","0"
"10110686","22","10110678","11","10110684","0","0","0","2","0","3","0","0"
"10110689","18","10110688","11","10110685","0","0","0","2","0","3","0","0"
"10110687","21","10110684","11","10110686","0","0","0","4","0","0","0","0"
"10110688","20","10110686","11","10110687","0","0","0","6","0","0","0","0"
"10110685","19","10110687","11","10110688","0","0","0","11","0","10001","0","0"
"10110690","17","10110680","11","10110689","10110685","0","0","7","0","10001","0","0"
"10110691","16","10110689","11","10110690","0","0","0","4","0","0","0","0"
"10110692","15","10110690","11","10110691","0","0","0","15","0","0","0","0"
"10110693","14","10110691","11","10110692","0","0","0","14","0","5","0","0"
"10110694","13","10110692","11","10110693","0","0","0","6","0","0","0","0"
"10110695","12","10110693","11","10110694","0","0","0","11","0","10001","0","0"
"10110696","11","10110694","11","10110695","0","0","0","2","0","2","0","0"
"10110180","10","10110695","11","10110696","0","0","0","4","0","0","0","0"
"10110840","6","10110183","11","10110697","0","0","0","4","0","0","0","0"
"10110699","72","10110192","11","10110698","0","0","0","14","0","4","0","0"
"10110700","71","10110698","11","10110699","0","0","0","4","0","0","0","0"
"10110701","70","10110699","11","10110700","0","0","0","2","0","1","0","0"
"10110702","69","10110700","11","10110701","0","0","0","7","0","10001","0","0"
"10110712","68","10110701","11","10110702","0","0","0","2","0","2","0","0"
"10110705","66","10110712","11","10110704","0","0","0","14","0","4","0","0"
"10110841","65","10110704","11","10110705","0","0","0","4","0","0","0","0"
"10110708","63","10110841","11","10110707","0","0","0","7","0","10001","0","0"
"10110713","62","10110707","11","10110708","0","0","0","2","0","2","0","0"
"10110711","60","10110713","11","10110710","0","0","0","14","0","3","0","0"
"10110714","59","10110710","11","10110711","0","10110715","0","11","0","10001","0","0"
"10110704","67","10110702","11","10110712","0","0","0","11","0","10001","0","0"
"10110710","61","10110708","11","10110713","0","0","0","12","0","0","0","0"
"10110717","58","10110711","11","10110714","0","0","0","3","0","1","0","0"
"10110716","58","10110711","11","10110715","0","0","0","4","0","0","0","0"
"10110719","57","10110715","11","10110716","0","0","0","2","0","2","0","0"
"10110718","57","10110714","11","10110717","0","0","0","12","0","0","0","0"
"10110720","56","10110717","11","10110718","0","0","0","14","0","4","0","0"
"10110720","56","10110716","11","10110719","0","0","0","3","0","3","0","0"
"10110721","55","10110718","11","10110720","10110719","0","0","4","0","0","0","0"
"10110722","54","10110720","11","10110721","0","0","0","5","0","0","0","0"
"10110723","53","10110721","11","10110722","0","0","0","3","0","1","0","0"
"10110724","52","10110722","11","10110723","0","0","0","16","0","10110723","0","0"
"10110725","51","10110723","11","10110724","0","0","0","14","0","2","0","0"
"10110726","50","10110724","11","10110725","0","0","0","7","0","10001","0","0"
"10110842","49","10110725","11","10110726","0","0","0","5","0","0","0","0"
"10110729","47","10110842","11","10110728","0","0","0","7","0","10002","0","0"
"10110730","46","10110728","11","10110729","0","0","0","2","0","2","0","0"
"10110731","45","10110729","11","10110730","0","0","0","4","0","0","0","0"
"10110732","44","10110730","11","10110731","0","0","0","14","0","3","0","0"
"10110733","43","10110731","11","10110732","0","0","0","6","0","0","0","0"
"10110734","42","10110732","11","10110733","0","0","0","3","0","1","0","0"
"10110735","41","10110733","11","10110734","0","0","0","7","0","10001","0","0"
"10110843","40","10110734","11","10110735","0","0","0","14","0","4","0","0"
"10110738","37","10110473","11","10110737","0","0","0","4","0","0","0","0"
"10110739","36","10110737","11","10110738","0","0","0","15","0","0","0","0"
"10110740","35","10110738","11","10110739","0","0","0","14","0","3","0","0"
"10110235","34","10110739","11","10110740","0","0","0","6","0","0","0","0"
"10110253","30","10110237","11","10110741","0","0","0","2","0","1","0","0"
"10110255","28","10110253","11","10110742","0","0","0","2","0","2","0","0"
"10110845","25","10110844","11","10110744","0","0","0","4","0","0","0","0"
"10110747","23","10110845","11","10110746","0","0","0","15","0","0","0","0"
"10110748","22","10110746","11","10110747","0","0","0","3","0","2","0","0"
"10110749","21","10110747","11","10110748","0","0","0","11","0","10001","0","0"
"10110750","20","10110748","11","10110749","0","0","0","4","0","0","0","0"
"10110751","19","10110749","11","10110750","0","0","0","5","0","0","0","0"
"10110752","18","10110750","11","10110751","0","0","0","2","0","2","0","0"
"10110753","17","10110751","11","10110752","0","0","0","7","0","10003","0","0"
"10110754","16","10110752","11","10110753","0","0","0","4","0","0","0","0"
"10110846","15","10110753","11","10110754","0","0","0","14","0","4","0","0"
"10110757","13","10110846","11","10110756","0","0","0","12","0","0","0","0"
"10110758","12","10110756","11","10110757","0","0","0","11","0","10001","0","0"
"10110759","11","10110757","11","10110758","0","0","0","2","0","3","0","0"
"10110760","10","10110758","11","10110759","0","10110761","0","4","0","0","0","0"
"10110762","9","10110759","11","10110760","0","0","0","2","0","1","0","0"
"10110763","9","10110759","11","10110761","0","0","0","2","0","3","0","0"
"10110766","8","10110760","11","10110762","0","0","0","2","0","3","0","0"
"10110764","8","10110761","11","10110763","0","0","0","6","0","0","0","0"
"10110765","7","10110763","11","10110764","0","0","0","14","0","5","0","0"
"10110767","6","10110764","11","10110765","10110766","0","0","7","0","10003","0","0"
"10110765","7","10110762","11","10110766","0","0","0","3","0","2","0","0"
"10110768","5","10110765","11","10110767","0","0","0","2","0","1","0","0"
"10110769","4","10110767","11","10110768","0","0","0","14","0","3","0","0"
"10110770","3","10110768","11","10110769","0","0","0","2","0","3","0","0"
"10110771","2","10110769","11","10110770","0","0","0","6","0","0","0","0"
"10110772","1","10110770","11","10110771","0","0","0","2","0","1","0","0"
"10110773","0","10110771","11","10110772","0","0","0","13","0","0","0","0"
"10110774","74","10110772","11","10110773","0","0","0","7","0","10001","0","0"
"10110775","73","10110773","11","10110774","0","0","0","5","0","0","0","0"
"10110776","72","10110774","11","10110775","0","0","0","14","0","4","0","0"
"10110777","71","10110775","11","10110776","0","0","0","6","0","0","0","0"
"10110778","70","10110776","11","10110777","0","0","0","12","0","0","0","0"
"10110779","69","10110777","11","10110778","0","0","0","3","0","2","0","0"
"10110780","68","10110778","11","10110779","0","10110783","0","4","0","0","0","0"
"10110781","67","10110779","11","10110780","0","0","0","7","0","10003","0","0"
"10110782","66","10110780","11","10110781","0","0","0","15","0","0","0","0"
"10110786","65","10110781","11","10110782","0","0","0","14","0","4","0","0"
"10110784","67","10110779","11","10110783","0","0","0","2","0","1","0","0"
"10110785","66","10110783","11","10110784","0","0","0","7","0","10001","0","0"
"10110786","65","10110784","11","10110785","0","0","0","6","0","0","0","0"
"10110787","64","10110782","11","10110786","10110785","0","0","11","0","10001","0","0"
"10110788","63","10110786","11","10110787","0","0","0","4","0","0","0","0"
"10110847","62","10110787","11","10110788","0","0","0","14","0","4","0","0"
"10110791","60","10110847","11","10110790","0","10110792","0","7","0","10001","0","0"
"10110794","59","10110790","11","10110791","0","0","0","7","0","10002","0","0"
"10110793","59","10110790","11","10110792","0","0","0","3","0","2","0","0"
"10110796","58","10110792","11","10110793","0","0","0","7","0","10003","0","0"
"10110795","58","10110791","11","10110794","0","0","0","3","0","3","0","0"
"10110797","57","10110794","11","10110795","0","0","0","2","0","3","0","0"
"10110798","57","10110793","11","10110796","0","0","0","3","0","3","0","0"
"10110803","56","10110795","11","10110797","0","0","0","12","0","0","0","0"
"10110799","56","10110796","11","10110798","0","0","0","4","0","0","0","0"
"10110800","55","10110798","11","10110799","0","0","0","7","0","10001","0","0"
"10110801","54","10110799","11","10110800","0","0","0","11","0","10001","0","0"
"10110804","53","10110800","11","10110801","10110802","0","0","6","0","0","0","0"
"10110801","54","10110803","11","10110802","0","0","0","4","0","0","0","0"
"10110802","55","10110797","11","10110803","0","0","0","2","0","2","0","0"
"10110805","52","10110801","11","10110804","0","0","0","7","0","10002","0","0"
"10110806","51","10110804","11","10110805","0","0","0","15","0","0","0","0"
"10110807","50","10110805","11","10110806","0","0","0","14","0","4","0","0"
"10110808","49","10110806","11","10110807","0","0","0","7","0","10002","0","0"
"10110809","48","10110807","11","10110808","0","0","0","4","0","0","0","0"
"10110810","47","10110808","11","10110809","0","0","0","2","0","1","0","0"
"10110811","46","10110809","11","10110810","0","0","0","3","0","3","0","0"
"10110812","45","10110810","11","10110811","0","0","0","14","0","6","0","0"
"10110813","44","10110811","11","10110812","0","0","0","12","0","0","0","0"
"10110814","43","10110812","11","10110813","0","0","0","11","0","10001","0","0"
"10110815","42","10110813","11","10110814","0","0","0","3","0","2","0","0"
"10110816","41","10110814","11","10110815","0","0","0","2","0","2","0","0"
"10110817","40","10110815","11","10110816","0","0","0","4","0","0","0","0"
"10110818","39","10110816","11","10110817","0","0","0","3","0","2","0","0"
"10110819","38","10110817","11","10110818","0","0","0","16","0","10110818","0","0"
"10110820","37","10110818","11","10110819","0","0","0","12","0","0","0","0"
"10110821","36","10110819","11","10110820","0","0","0","14","0","3","0","0"
"10110822","35","10110820","11","10110821","0","0","0","2","0","1","0","0"
"10110823","34","10110821","11","10110822","0","0","0","14","0","3","0","0"
"10110824","33","10110822","11","10110823","0","0","0","6","0","0","0","0"
"10110349","32","10110823","11","10110824","0","0","0","2","0","2","0","0"
"10110353","30","10110349","11","10110825","0","0","0","14","0","1","0","0"
"10110356","30","10110352","11","10110826","0","0","0","14","0","6","0","0"
"10110441","14","10110370","11","10110827","0","0","0","15","0","0","0","0"
