9a124796ffcbf0ddf3293e0a4c7b8ccdc044c055952463b2342e37cc2e5db34e,89b1a75d220c8a2ecc0c1566d46a8544ec7f0cfbf22293c4b5efca79bdaf7bd0,ee6ca56de259870cc4f7b838b55314e7dec6b8a4c7666629a512ae48da8b1882,fe66d5b93a8eed30cffb75849ff9c5022c98e002693e6ab50ea14b70577533d9,6793ea7b6e6d4809077aba9567b8b20713ac63f7e1a66617f1d19d8cf067bdaf,d7bc55ff153aeea42925ecb04d17c9b885febd8f42a7467a32f43a8f321f9cc5,67e8bc4b47d3995b2a5cfab24e225e929bf26ff23aa95c8358f6f58da9ca04a8,520b1d6069a61b9b11dd3e2c00dee9ea3b9bedad2b3bef26517a8ab737529566,6c180144a2bb0fb276616b369dacb8e612fd9b4d82bc2354e31ac7cf25e7c396,97f424932234e7a541cd187d9bcaab7fb15473893860dbf01af2c58697b3a391,a07645275814c889b6a4528665429282f744b7650a457a3d887b4888ed7723b1,60ad415449a9c83c6c61ceb1458c129844b468d2be0af54552b087938c990c2a,2d24070d731e5724e1bf753a21eafdad60c96560bafc24a1eb8f9d8a49ff2de5,64eda3c086a491aad52227dc9c8c40cccc1d5ab47a1c0adaf44fb33889115439,263f2d5b2edf6e361a52e194cc3635e33215245ca0a9f0bc25d59d16f7e9657a,ef9462b66318da19f7e18496afdd638dbcc83e922f6c540ad2087323bb6a2c21,38f0d1202fd977774973d12f54f27dcbaf4d3ccad2773f9e4f0efbc38c99dd9a,4266011291a9bcb4b2d2bfcf6e7266fa5a7710eb9eadf0962f6853afdae70f9e,6d65ef8d0e2847a4a297e62cac2d97c2665862667b36e1db9324b8a2f4ad8c0d,f759319ed0ec9f74cdcf120f531287a89ecc433a6feb1a14cbad1ab3bafe619a
"6","這個的名稱是什麼？","34892","6","0","22812","6","21205","夜行性動物","6","貓頭鷹屬於□□□□□，大部分活動時間都是在夜晚。","6","29289","6","","6079","24615","1","2","夜行性動物"
"6","這個的名稱是什麼？","20154","6","0","40845","6","23569","失去記憶的龍人族少女","6","「雪菲」的角色介紹詞。","6","22899","6","失去記憶的龍人族少女","6080","26063","2","1","龍人族少女"
"6","這個的名稱是什麼？","28145","6","0","37411","6","34092","高鈣深色蔬菜","6","比一般的蔬菜含有較多的鈣質。","6","33756","6","高鈣深色蔬菜","6081","33394","3","2","鈣深色蔬菜"
"2","這個的名稱是什麼？","117","3","0","83","6","97","Sugar cane","3","「甘蔗」的英文。","3","114","3","Sugar cane","6082","103","2","2","Sugar"
"2","這個的名稱是什麼？","104","3","0","80","6","101","不死鳥=Phoenix","3","別稱菲尼克斯","3","110","3","不死鳥=Phoenix","6083","111","2","2","Phoen"
"2","這個的名稱是什麼？","109","3","0","83","6","108","視覺=See、聽覺=Sound、觸覺=Feel、味覺=Taste、嗅覺=Smell","3","所謂「五感」是指：","3","108","3","視覺=See、聽覺=Sound、觸覺=Feel、味覺=Taste、嗅覺=Smell","6084","101","1","2","Smell"
"6","這個的名稱是什麼？","20154","6","0","36229","6","20598","能歌善舞的超人氣偶像","6","「望」的角色介紹詞。","6","20687","6","能歌善舞的超人氣偶像","6085","27683","1","1","超人氣偶像"
"6","這個的名稱是什麼？","21914","6","0","21809","6","23569","守護人們而歌唱的唱喚士少女","6","「千歌」的角色介紹詞。","6","22899","6","守護人們而歌唱的唱喚士少女","6086","22763","3","1","唱喚士少女"
"3","這個的名稱是什麼？","111","3","0","118","6","111","Omnivorous","3","「草食性」的英文為「Herbivorous」，那「雜食性」呢？","3","117","3","Omnivorous","6087","114","3","2","vorou"
"6","這個的名稱是什麼？","32722","6","0","35211","6","22763","仰慕英雄的見習騎士少女","6","「茉莉」的角色介紹詞。","6","22899","6","仰慕英雄的見習騎士少女","6088","39438","2","1","見習騎士女"
"3","這個的名稱是什麼？","99","3","0","105","6","114","雙角獸＝Bicorn","3","獨角獸＝Unicorn。　","3","110","3","雙角獸＝Bicorn","6089","111","3","2","icorn"
"6","這個的名稱是什麼？","29508","6","0","22320","6","38957","地獄三頭犬","6","被稱作「地獄看門犬」的三頭怪物。","6","29356","6","","6090","19977","1","2","地獄三頭犬"
"6","這個的名稱是什麼？","38748","6","0","25991","6","22986","隱居在研究所，相當文靜的大姊姊","6","「似似花」的角色介紹詞。","6","22986","6","隱居在研究所，相當文靜的大姊姊","6091","22823","2","1","文靜大姊姊"
"6","這個的名稱是什麼？","25163","6","0","25171","6","23569","專門用拳頭來交朋友的打手龍少女","6","「嘉夜」的角色介紹詞。","6","22899","6","專門用拳頭來交朋友的打手龍少女","6092","40845","2","1","打手龍少女"
"6","這個的名稱是什麼？","29392","6","0","23614","6","34299","九尾狐玉藻前","6","被稱為是「三國傳來之金毛九尾狐」、「九尾狐」、「殺生石」。","6","21069","6","九尾狐玉藻前","6093","29577","1","2","尾狐玉藻前"
"6","這個的名稱是什麼？","27683","6","0","20803","6","23567","目標成為頂尖商人的元氣大小姐","6","「秋乃」的角色介紹詞。","6","22992","6","目標成為頂尖商人的元氣大小姐","6094","22823","2","1","元氣大小姐"
"6","這個的名稱是什麼？","27155","6","6095","22825","6","26039","天樓霸斷劍","6","「矛依未」持有的大劍的名稱。","6","21133","6","","6095","38712","2","1","天樓霸斷劍"
"6","這個的名稱是什麼？","34174","6","0","20811","6","27874","克蕾雅•波洋希亞","6","「克蕾琪塔」在夢境裡的姓名為？","6","27915","6","克蕾雅•波洋希亞","6096","38597","3","1","克蕾雅波洋"
"3","這個的唸法是什麼？","114","3","6097","99","6","119","七冠（Seven crowns)","3","","3","110","3","七冠（Seven crowns)","6097","111","1","1","crown"
"6","這個的名稱是什麼？","20013","6","0","27874","6","30446","波中比目魚","6","古代常用「比目魚」比喻形影不離的情侶或朋友。 宋·梅堯臣的詩：「不見沙上雙飛鳥，莫取□□□□□」。","6","39770","6","","6098","27604","2","2","波中比目魚"
"6","這個的名稱是什麼？","20043","6","0","19968","6","31048","一之瀨祈梨","6","「祈梨」在夢境裡的姓名為？","6","26792","6","","6100","28712","3","1","一之瀨祈梨"
"6","左側的角色如何稱呼右邊的角色？","22887","6","0","20126","6","26031","伊莉亞•奧恩斯坦","6","「伊莉亞」在夢境裡的姓名為？","6","22374","6","伊莉亞•奧恩斯坦","6102","24681","3","1","亞奧恩斯坦"
"6","這個角色的名稱是？","32654","6","0","32654","6","37857","美美=粉色頭髮、禊=橘色頭髮、鏡華=紫色頭髮","6","公會【小小甜心】的成員。","6","33775","6","美美=粉色頭髮、禊=橘色頭髮、鏡華=紫色頭髮","6104","31114","1","1","美美禊鏡華"
"6","這個的名稱是什麼？","30707","6","0","20489","6","29702","倉石惠理子","6","「惠理子」在夢境裡的姓名為？","6","23376","6","","6105","24800","2","1","倉石惠理子"
"6","這個角色的本名是？","32114","6","6112","23588","6","20126","尤絲蒂亞娜•F•阿斯特賴亞","6","","6","23068","6","尤絲蒂亞娜•F•阿斯特賴亞","6112","33922","1","1","尤絲蒂亞娜"
"6","這個的名稱是什麼？","32114","6","6113","23588","6","20126","尤絲蒂亞娜","6","霸瞳皇帝的假名為：","6","23068","6","","6113","33922","1","1","尤絲蒂亞娜"
"6","這個角色的名稱是？","27604","6","6114","25289","6","26031","拉比林斯達","6","","6","36948","6","","6114","26519","1","1","拉比林斯達"
"6","這個的唸法是什麼？","27604","6","6115","25289","6","26031","迷宮女王=拉比林斯的女王","6","「拉比林斯達」的綽號。","6","22899","6","迷宮女王=拉比林斯的女王","6115","26519","2","1","拉比林斯女"
"6","這個角色的名稱是？","22522","6","6116","25289","6","21345","拉基庫瑪爾‧拉基尼卡東","6","「拉基拉基」的全名。","6","26481","6","拉基庫瑪爾‧拉基尼卡東","6116","23612","3","1","拉基尼卡東"
"6","這個的唸法是什麼？","24481","6","6117","32113","6","22812","悠久的統御黑夜之人","6","將「伊莉亞」升到★5時\n可獲得的稱號。","6","20154","6","悠久的統御黑夜之人","6117","40657","2","1","統御黑夜人"
"6","這個童話故事是？","23376","6","0","26691","6","22826","從桃子裡生出來的桃太郎","6","與桃子有關","6","37070","6","從桃子裡生出來的桃太郎","6119","26691","1","2","桃子桃太郎"
"6","這個童話故事是？","34315","6","0","27602","6","30333","吃毒蘋果的白雪公主","6","","6","38634","6","吃毒蘋果的白雪公主","6120","26524","1","2","毒蘋果白雪"
"6","這個的名稱是什麼？","24950","6","0","24321","6","23475","弁慶的要害脛骨","6","脛骨正面。此外，就算是強壯的人，這個部位也容易感到疼痛，是人體的弱點。","6","39592","6","弁慶的要害脛骨","6122","35201","2","2","弁慶要害骨"
"6","這個的名稱是什麼？","20154","6","0","35242","6","22810","親人又多話的妹系少女","6","「璃乃」的角色介紹詞。","6","35441","6","親人又多話的妹系少女","6132","21448","2","1","親人又多話"
"2","這個的名稱是什麼？","97","3","0","84","6","112","蝌蚪=Tadpole","3","長大後會變成「青蛙」的生物。","3","111","3","蝌蚪=Tadpole","6134","100","3","2","Tadpo"
"6","這個角色的名字是什麼？","37324","6","0","20381","6","33564","依里和茜里","6","公主連結中登場的角色，作為「雙胞胎姊妹」廣為人知的兩人。(也請填入連接詞)","6","37324","6","","6135","21644","1","1","依里和茜里"
"6","這個的名稱是什麼？","36042","6","6136","32681","6","24433","義賊幻影貓","6","將「珠希」升到★6時\n可獲得的稱號。","6","35987","6","","6136","24187","1","1","義賊幻影貓"
"6","這隻怪物的名稱是什麼？","26292","6","6137","29378","6","37324","狂暴格里芬","6","","6","33452","6","","6137","26684","1","1","狂暴格里芬"
"6","這個的名稱是什麼？","38728","6","0","31934","6","22899","嚮往「朋友」的精靈之森女孩","6","「碧」的角色介紹詞。","6","23401","6","嚮往「朋友」的精靈之森女孩","6138","26862","2","1","精靈森女孩"
"6","這句台詞為？","21653","6","0","38728","6","38728","靈咕嚕靈波","6","真步口頭禪之一：「神奇真步魔法□，□□□□～……☆」。","6","27874","6","","6139","22165","1","1","靈咕嚕靈波"
"6","這個的名稱是什麼？","29087","6","6140","25104","6","28113","成熟的淑女","6","將「美咲」升到★5時\n可獲得的稱號。","6","22899","6","","6140","30340","2","1","成熟的淑女"
"6","這個的名稱是什麼？","35441","6","6141","31461","6","24515","常保童話之心的公主","6","將「真步」升到★6時\n可獲得的稱號。","6","30340","6","常保童話之心的公主","6141","20043","2","1","童話之心的"
"6","這個的名稱是什麼？","19979","6","6142","22312","6","20027","在下的主人","6","將「可可蘿」升到★5時\n可獲得的稱號。","6","20154","6","","6142","30340","2","1","在下的主人"
"6","左側的角色如何稱呼右邊的角色？","24453","6","6143","34384","6","20808","虐待狂先生","6","","6","29983","6","","6143","29378","2","1","虐待狂先生"
"6","這個的名稱是什麼？","22958","6","6144","20778","6","32317","優妮們的總裁","6","將「優妮」升到★5時\n可獲得的稱號。","6","35009","6","優妮們的總裁","6144","20497","2","1","優妮們總裁"
"2","這個的名稱是什麼？","108","3","0","83","6","116","Sloth","3","「樹懶」的英文。","3","104","3","","6146","111","2","2","Sloth"
"6","這個的名稱是什麼？","20320","6","0","36855","6","28784","迷你小灰蝶","6","蝴蝶品種之一，翅膀表面黑褐色，近基部處有藍紫色光澤，又稱為迷你藍灰蝶。","6","34678","6","","6147","23567","3","2","迷你小灰蝶"
"2","這個角色的名稱是？","117","3","6151","80","6","101","魔法少女Purely★栞","3","","3","108","3","魔法少女Purely★栞","6151","114","3","1","Purel"
"2","這個角色的名稱是？","104","3","6153","83","6","110","魔法少女Shiny★智","3","","3","121","3","魔法少女Shiny★智","6153","105","3","1","Shiny"
"2","這個的名稱是什麼？","117","3","0","72","6","97","Human","3","「人類」的英文。","3","110","3","","6155","109","1","2","Human"
"2","這個的名稱是什麼？","97","3","0","69","6","108","獅子=Lion 老鷹=Eagle","3","","3","101","3","獅子=Lion 老鷹=Eagle","6157","103","1","2","Eagle"
"6","這個的名稱是什麼？","30707","6","0","26827","6","28784","棋石小灰蝶","6","蝴蝶的品種之一，前後翅面黑褐色，翅腹面白色密布黑色的斑點。又稱為林灰蝶。","6","34678","6","","6160","23567","3","2","棋石小灰蝶"
"6","這個的名稱是什麼？","22899","6","6161","23569","6","20597","知性的美少女名偵探","6","將「霞」升到★5時\n可獲得的稱號。","6","25506","6","知性的美少女名偵探","6161","21517","1","1","少女名偵探"
"6","這個的名稱是什麼？","31070","6","0","35576","6","40643","諸神的黃昏","6","芬里爾是神話中登場的巨狼。據說在□□□□□中將奧丁吞噬。","6","26127","6","","6162","30340","3","2","諸神的黃昏"
"6","這個的名稱是什麼？","26371","6","0","20844","2","29702","公會管理協會","6","管理蘭德索爾各公會的公家機關。","6","21332","6","公會管理協會","6164","31649","1","1","公會管理協"
"6","這個的名稱是什麼？","29138","6","6165","29123","6","32020","燃燒中的純真少女","6","將「日和」升到★6時\n可獲得的稱號。","6","30495","6","燃燒中的純真少女","6165","20013","2","1","燃燒中純真"
"6","左側的角色如何稱呼右邊的角色？","27515","6","6166","35442","6","37857","該死的眼鏡女","6","","6","22899","6","該死的眼鏡女","6166","30524","2","1","該死眼鏡女"
"6","這個的名稱是什麼？","21767","6","0","35010","6","21453","裂唇嗅反應","6","貓等動物在聞到強烈的氣味時會張著眼睛或嘴巴，露出獨特表情的現象。","6","25033","6","","6167","21957","3","2","裂唇嗅反應"
"2","這個的名稱是什麼？","104","3","0","83","6","114","Shark","3","「鯊魚」的英文。","3","107","3","","6168","97","1","2","Shark"
"6","這個的名稱是什麼？","23567","6","0","23308","6","31561","端莊正直的嬌小優等生","6","「鏡華」的角色介紹詞。","6","29983","6","端莊正直的嬌小優等生","6169","20778","2","1","嬌小優等生"
"6","這個的名稱是什麼？","30524","6","0","34382","6","24180","虎眼萬年青","6","又名珍珠草，其花為頭狀花序，是很有名的觀賞植物。","6","38738","6","","6170","33836","3","2","虎眼萬年青"
"6","這個的名稱是什麼？","20117","6","0","26579","6","37326","染井吉野櫻","6","在櫻花樹種中非常受歡迎的一種。一般作為櫻花的形象最廣為人知。","6","27387","6","","6171","21513","2","2","染井吉野櫻"
"2","這個的名稱是什麼？","97","3","0","68","6","100","Dandelion","3","「蒲公英」的英文名。","3","101","3","Dandelion","6172","110","3","2","Dande"
"6","這個的名稱是什麼？","21147","6","0","33021","6","32654","為了大家使用超能力的睡美人","6","「初音」的角色介紹詞。","6","20154","6","為了大家使用超能力的睡美人","6173","30561","3","1","能力睡美人"
"2","這個的名稱是什麼？","97","3","0","67","6","110","Carnation","3","「康乃馨」的英文。","3","97","3","Carnation","6174","114","3","2","Carna"
"6","這個的名稱是什麼？","27604","6","0","38463","6","23612","阿比西尼亞貓","6","貓的品種之一。美國最受歡迎的短毛貓種。","6","20126","6","阿比西尼亞貓","6175","35199","2","2","阿比西尼亞"
"6","這個的名稱是什麼？","20811","6","0","24265","6","21133","清廉克勤的劍士","6","將「怜」升到★5時可獲得的稱號。","6","22763","6","清廉克勤的劍士","6176","21220","2","1","廉克勤劍士"
"6","這個的名稱是什麼？","22283","6","0","32654","6","23665","美國大山貓","6","貓的品種之一，有很強適應力的掠食者。","6","35987","6","","6177","22823","2","2","美國大山貓"
"6","這個的名稱是什麼？","22283","6","0","33521","6","27611","英國短毛貓","6","貓的品種之一。恬靜、溫馴，易於相處。長得像泰迪熊。","6","35987","6","","6178","30701","2","2","英國短毛貓"
