4b10e59f05ff69c08dec3958275d47533c827ee67ca167a2e60767c5688dc7b5,7ab489389644ea2446a983df29f67b1ab6153dfb4f9aa81c8181f315542936dd,6d61206b31cc388b39a6b84e29a1f7fd5cb173868ea86623daf9e0ad58340510,2cb1bd806d9632a8a1338a4d4b9d971cc39d80a685b67eef03f75b9c8ca0f17e,130e7ebfb01ea08b8c5fd124bdac0d08727e3bc8291760e660106dd4def35910,dd219de4c4a21759915057029959fe3b2c700ac76641208ed57021927e3641e9,3827cd4fb829cdbf55d0e9fe5c556d73105b9629b1cfc354f6d4545421623565,b1fb34264ba126b0cc1e8e130d328abbd4a9edf2be53ac0b18fab884487b8632,33f02f7dc3ab74c4cce5ad8f2a3fa7ddacf4dad5b7ea767a5c0c16ec7da57b5c,a347587ad48bf5c636788b9f6d47068a61aeef878392322d2501e14193b32e29,fc210a5a92089305364eca23a4a5879d6a24efab95af084315cd96299a6edc8a,ab96aab995b8a6d66e86bf9689e4038a8846a38a8264baba1e8992272a64a1f7,c90466e5e8de551206dfd755e41465bce4ef93fe4aa1d1b18803a7c1c7c4f574,1c2991ba08db3a74eea069d5d23808fe0ec4abf5ba6a10832ce978ab8d77ab4a,ea5e80008bf5e02646adf4f583d97d07f080cde4ca26d1c3688dc44dd3611611,1ba91568e125cf3d91ba29001c4604a9920f9cabbba8f7448f9fb79164e5c19a,bd5713c0cb8546701757508c01ec2fc88c9735f37d294503245cea74e8d0946c,295d7371b9420e63d3979d5032428759eeaafc70e9b897cb232855a9d017612a,04b13e1a0fa4a88031fed088a40fa540a8a6c6d61198f04cd2f4437466aa7295,81cc1f18c8d0c09a46eef9b8bf51c08ccb8f5492a1fa6b10f3a85d622789b651,07564f84eea76f11bc9e143e79a1f28a51636892e8635a6c1590cacef0a408c9,05354f2d63f659c06ab1e9fd69b2c7fd9df3ba04c3a580ebfc484954293da8cd,4929add3264ec1754db47e68676bb57ddb48725d90f03789c66880d2f858fe41,7a4649deb52863f829e622bc021015a016a6e5b8dad22c809d72d958b68a933b,e28dee28db3f26c70e0a7a96694b64d8e5e61d3c268c9da6bd39e48b5b1f4599,1c3282dfb810ca8a0c1de3b74371bc8d3d004b0468f9f6f3596acc515fd28f70,85bbd5727a430abb953bbf649c9d539d400caaf3c12d76aff01f6661268ab484,1774699e120b6025e1b114ef36111f24978cd84ebf4ca72573538248e63e65bd,382ce6152a7628bc9d736a160d9fcb08a368ff7f543c329a4d35f28d2c99f259,2a7cf96e04226747f3411b5a8b0e3a8df7dd8bd4967691eaa41391eb9bf44543,6cd34630d9d8bed719ee93896c8fe347207e0ee1269b5bf5599b34c8e26179cb,6e4b39c6a07c820fc52f38ae3c74ae12f5c7e177932204feaf8709f954a77c2f,27b240a4c1256a2c9612cce4077627c46d3a0a3a519aa3c23b62ba7ac05ae2a7,94a4d697c78bde891f82bd659a15957f19171002fd85ea373ab3624582468090,749fd7434ae8dfb74964111e592c6b54f7e39811b814fae43ff7aa65f6e36a61,677326045a3ebee753c7351816f012b68aca449a62d068f8ee1d6f14b57694cc,5244a946a3ddbada18d5b3df2895ee2a0d3cccfc0ade155f8c044b52f60c5a16,a1858a58355eb6f5f80207cad811637701c4df97cfe1af7068f8063293c0e963,3dafd3d022061747787990b5bcf2b5938709174f3cdf2fc5034496ffe06cd118,c45f5b1ae839d51ab356738007356a7384790e6c78e5208ce28300834d9d20c9,ed2da98408cb72dad59c17efac114d43a788d0a239b577a6d010bd2a2e3f1cef,318472ced39d241be77ec9b14c93d23c44352cf62342620d31b9a019dcf602ad,5ba2f944416bbda216f54444fb5c5233ba62f97214ba71816acb63f73e653cd2
"10","0","bgm_M41","100067","2023/12/28 15:59:59","0","0","11","1","小小甜心祕密基地附近 1-11","0","0","0","10","bgm_M41","100066","0","0","0","100010","0","0","bgm_M41","10125","bgm_M41","-12","2023/12/18 16:00:00","0","90","0","10","10125111","bgm_M41","100065","610125111","10125102","425","0","bgm_M41","100065","1","610125121","150"
"10","0","bgm_M41","102593","2023/12/28 15:59:59","0","0","12","1","小小邂逅的海岸 1-12","0","0","0","10","bgm_M41","102592","0","0","0","100110","0","0","bgm_M41","10125","bgm_M41","35","2023/12/18 16:00:00","0","90","0","10","10125112","bgm_M41","102591","610125112","10125103","-427","0","bgm_M41","102591","1","610125121","150"
"10","0","bgm_M41","102593","2023/12/28 15:59:59","0","0","13","1","小小邂逅的海岸 1-13","0","0","0","10","bgm_M41","102592","0","0","0","110391","0","0","bgm_M41","10125","bgm_M41","35","2023/12/18 16:00:00","0","90","0","10","10125113","bgm_M41","102591","610125113","10125103","-179","0","bgm_M41","102591","1","610125121","150"
"10","0","bgm_M41","102593","2023/12/28 15:59:59","0","0","14","1","小小邂逅的海岸 1-14","0","0","0","10","bgm_M41","102592","0","0","0","100110","0","0","bgm_M41","10125","bgm_M41","-122","2023/12/18 16:00:00","0","90","0","10","10125114","bgm_M41","102591","610125114","10125103","-5","0","bgm_M41","102591","1","610125121","150"
"10","0","bgm_M41","102593","2023/12/28 15:59:59","0","0","15","1","小小邂逅的海岸 1-15","0","0","0","10","bgm_M41","102592","0","0","0","100180","0","0","bgm_M41","10125","bgm_M41","0","2023/12/18 16:00:00","0","90","0","10","10125115","bgm_M41","102591","610125115","10125103","246","0","bgm_M41","102591","1","610125123","150"
"16","0","bgm_M41","103053","2023/12/28 15:59:59","2","0","16","1","小小邂逅的海岸 1-1","0","1","3","16","bgm_M41","103052","0","0","0","100110","0","28","bgm_M41","10125","bgm_M41","-7","2023/12/18 16:00:00","0","90","31228","16","10125201","bgm_M41","103051","610125116","10125201","-480","0","bgm_M41","103051","2","610125121","240"
"16","0","bgm_M41","103053","2023/12/28 15:59:59","2","0","17","1","小小邂逅的海岸 1-2","0","1","3","16","bgm_M41","103052","0","0","0","100180","0","28","bgm_M41","10125","bgm_M41","-164","2023/12/18 16:00:00","0","90","31036","16","10125202","bgm_M41","103051","610125117","10125201","-361","0","bgm_M41","103051","2","610125121","240"
"18","0","bgm_M41","103053","2023/12/28 15:59:59","2","0","18","1","小小邂逅的海岸 1-3","0","1","3","18","bgm_M41","103052","0","0","0","110391","0","29","bgm_M41","10125","bgm_M41","-213","2023/12/18 16:00:00","0","90","31228","18","10125203","bgm_M41","103051","610125118","10125201","-99","0","bgm_M41","103051","2","610125121","270"
"18","0","bgm_M41","103053","2023/12/28 15:59:59","2","0","19","1","小小邂逅的海岸 1-4","0","1","3","18","bgm_M41","103052","0","0","0","100110","0","29","bgm_M41","10125","bgm_M41","-48","2023/12/18 16:00:00","0","90","31036","18","10125204","bgm_M41","103051","610125119","10125201","113","0","bgm_M41","103051","2","610125121","270"
"20","0","bgm_M41","103053","2023/12/28 15:59:59","2","0","20","1","小小邂逅的海岸 1-5","0","1","3","20","bgm_M41","103052","0","0","0","100180","0","30","bgm_M41","10125","bgm_M41","-84","2023/12/18 16:00:00","0","90","31228","20","10125205","bgm_M41","103051","610125120","10125201","305","0","bgm_M41","103051","2","610125121","300"
"8","0","bgm_M41","100066","2024/01/19 15:59:59","0","0","1","1","安布羅斯魔法學園 1-1","0","0","0","8","bgm_M41","100065","0","0","0","100010","0","0","bgm_M41","10126","bgm_M41","-166","2024/01/01 16:00:00","0","90","0","8","10126101","bgm_M41","100064","610126101","10126101","-779","0","bgm_M41","100064","1","610126121","120"
"8","0","bgm_M41","100023","2024/01/19 15:59:59","0","0","2","1","安布羅斯魔法學園 1-2","0","0","0","8","bgm_M41","100022","0","0","0","100050","0","0","bgm_M41","10126","bgm_M41","-2","2024/01/01 16:00:00","0","90","0","8","10126102","bgm_M41","100021","610126102","10126101","-683","0","bgm_M41","100021","1","610126121","120"
"8","0","bgm_M41","100023","2024/01/19 15:59:59","0","0","3","1","安布羅斯魔法學園 1-3","0","0","0","8","bgm_M41","100022","0","0","0","100050","0","0","bgm_M41","10126","bgm_M41","-57","2024/01/01 16:00:00","0","90","0","8","10126103","bgm_M41","100021","610126103","10126101","-539","0","bgm_M41","100021","1","610126121","120"
"8","0","bgm_M41","100023","2024/01/19 15:59:59","0","0","4","1","安布羅斯魔法學園 1-4","0","0","0","8","bgm_M41","100022","0","0","0","100020","0","0","bgm_M41","10126","bgm_M41","63","2024/01/01 16:00:00","0","90","0","8","10126104","bgm_M41","100021","610126104","10126101","-429","0","bgm_M41","100021","1","610126121","120"
"8","0","bgm_M41","100023","2024/01/19 15:59:59","0","0","5","1","安布羅斯魔法學園 1-5","0","0","0","8","bgm_M41","100022","0","0","0","100020","0","0","bgm_M41","10126","bgm_M41","-133","2024/01/01 16:00:00","0","90","0","8","10126105","bgm_M41","100021","610126105","10126101","-335","0","bgm_M41","100021","1","610126121","120"
"9","0","bgm_M41","100023","2024/01/19 15:59:59","0","0","6","1","安布羅斯魔法學園 1-6","0","0","0","9","bgm_M41","100022","0","0","0","100040","0","0","bgm_M41","10126","bgm_M41","-3","2024/01/01 16:00:00","0","90","0","9","10126106","bgm_M41","100021","610126106","10126101","-218","0","bgm_M41","100021","1","610126121","135"
"9","0","bgm_M41","81012603","2024/01/19 15:59:59","0","0","7","1","安布羅斯魔法學園 1-7","0","0","0","9","bgm_M41","81012602","0","0","0","100770","0","0","bgm_M41","10126","bgm_M41","26","2024/01/01 16:00:00","0","90","0","9","10126107","bgm_M41","81012601","610126107","10126101","-63","0","bgm_M41","81012601","1","610126122","135"
"9","0","bgm_M41","81012603","2024/01/19 15:59:59","0","0","8","1","安布羅斯魔法學園 1-8","0","0","0","9","bgm_M41","81012602","0","0","0","100771","0","0","bgm_M41","10126","bgm_M41","9","2024/01/01 16:00:00","0","90","0","9","10126108","bgm_M41","81012601","610126108","10126101","94","0","bgm_M41","81012601","1","610126121","135"
"9","0","bgm_M41","81012603","2024/01/19 15:59:59","0","0","9","1","安布羅斯魔法學園 1-9","0","0","0","9","bgm_M41","81012602","0","0","0","100771","0","0","bgm_M41","10126","bgm_M41","-141","2024/01/01 16:00:00","0","90","0","9","10126109","bgm_M41","81012601","610126109","10126101","280","0","bgm_M41","81012601","1","610126121","135"
"9","0","bgm_M41","81012603","2024/01/19 15:59:59","0","0","10","1","安布羅斯魔法學園 1-10","0","0","0","9","bgm_M41","81012602","0","0","0","100770","0","0","bgm_M41","10126","bgm_M41","125","2024/01/01 16:00:00","0","90","0","9","10126110","bgm_M41","81012601","610126110","10126101","198","0","bgm_M41","81012601","1","610126121","135"
"10","0","bgm_M41","81012603","2024/01/19 15:59:59","0","0","11","1","安布羅斯魔法學園 1-11","0","0","0","10","bgm_M41","81012602","0","0","0","100771","0","0","bgm_M41","10126","bgm_M41","76","2024/01/01 16:00:00","0","90","0","10","10126111","bgm_M41","81012601","610126111","10126101","347","0","bgm_M41","81012601","1","610126121","150"
"10","0","bgm_M41","81012603","2024/01/19 15:59:59","0","0","12","1","安布羅斯魔法學園 1-12","0","0","0","10","bgm_M41","81012602","0","0","0","100770","0","0","bgm_M41","10126","bgm_M41","79","2024/01/01 16:00:00","0","90","0","10","10126112","bgm_M41","81012601","610126112","10126101","528","0","bgm_M41","81012601","1","610126121","150"
"10","0","bgm_M41","81012603","2024/01/19 15:59:59","0","0","13","1","安布羅斯魔法學園 1-13","0","0","0","10","bgm_M41","81012602","0","0","0","100770","0","0","bgm_M41","10126","bgm_M41","-80","2024/01/01 16:00:00","0","90","0","10","10126113","bgm_M41","81012601","610126113","10126101","439","0","bgm_M41","81012601","1","610126121","150"
"10","0","bgm_M41","81012603","2024/01/19 15:59:59","0","0","14","1","安布羅斯魔法學園 1-14","0","0","0","10","bgm_M41","81012602","0","0","0","100771","0","0","bgm_M41","10126","bgm_M41","-81","2024/01/01 16:00:00","0","90","0","10","10126114","bgm_M41","81012601","610126114","10126101","623","0","bgm_M41","81012601","1","610126121","150"
"10","0","bgm_M41","81012603","2024/01/19 15:59:59","0","0","15","1","安布羅斯魔法學園 1-15","0","0","0","10","bgm_M41","81012602","0","0","0","100770","0","0","bgm_M41","10126","bgm_M41","62","2024/01/01 16:00:00","0","90","0","10","10126115","bgm_M41","81012601","610126115","10126101","717","0","bgm_M41","81012601","1","610126123","150"
"16","0","bgm_M41","81012606","2024/01/19 15:59:59","2","0","16","1","安布羅斯魔法學園 1-1","0","1","3","16","bgm_M41","81012605","0","0","0","100770","0","28","bgm_M41","10126","bgm_M41","-23","2024/01/01 16:00:00","0","90","31011","16","10126201","bgm_M41","81012604","610126116","10126201","-497","0","bgm_M41","81012604","2","610126121","240"
"16","0","bgm_M41","81012606","2024/01/19 15:59:59","2","0","17","1","安布羅斯魔法學園 1-2","0","1","3","16","bgm_M41","81012605","0","0","0","100771","0","28","bgm_M41","10126","bgm_M41","-184","2024/01/01 16:00:00","0","90","31060","16","10126202","bgm_M41","81012604","610126117","10126201","-290","0","bgm_M41","81012604","2","610126121","240"
"18","0","bgm_M41","81012606","2024/01/19 15:59:59","2","0","18","1","安布羅斯魔法學園 1-3","0","1","3","18","bgm_M41","81012605","0","0","0","100770","0","29","bgm_M41","10126","bgm_M41","-175","2024/01/01 16:00:00","0","90","31011","18","10126203","bgm_M41","81012604","610126118","10126201","-63","0","bgm_M41","81012604","2","610126121","270"
"18","0","bgm_M41","81012606","2024/01/19 15:59:59","2","0","19","1","安布羅斯魔法學園 1-4","0","1","3","18","bgm_M41","81012605","0","0","0","100771","0","29","bgm_M41","10126","bgm_M41","43","2024/01/01 16:00:00","0","90","31060","18","10126204","bgm_M41","81012604","610126119","10126201","18","0","bgm_M41","81012604","2","610126121","270"
"20","0","bgm_M41","81012606","2024/01/19 15:59:59","2","0","20","1","安布羅斯魔法學園 1-5","0","1","3","20","bgm_M41","81012605","0","0","0","100770","0","30","bgm_M41","10126","bgm_M41","-29","2024/01/01 16:00:00","0","90","31011","20","10126205","bgm_M41","81012604","610126120","10126201","217","0","bgm_M41","81012604","2","610126121","300"
"8","0","bgm_M41","100067","2024/01/27 15:59:59","0","0","1","1","邁向邊境的旅程 1-1","0","0","0","8","bgm_M41","100066","0","0","0","100010","0","0","bgm_M41","10127","bgm_M41","-105","2024/01/17 16:00:00","0","90","0","8","10127101","bgm_M41","100065","610127101","10127101","-441","0","bgm_M41","100065","1","610127121","120"
"8","0","bgm_M41","100023","2024/01/27 15:59:59","0","0","2","1","邁向邊境的旅程 1-2","0","0","0","8","bgm_M41","100022","0","0","0","100020","0","0","bgm_M41","10127","bgm_M41","100","2024/01/17 16:00:00","0","90","0","8","10127102","bgm_M41","100021","610127102","10127101","-349","0","bgm_M41","100021","1","610127121","120"
"8","0","bgm_M41","100113","2024/01/27 15:59:59","0","0","3","1","邁向邊境的旅程 1-3","0","0","0","8","bgm_M41","100112","0","0","0","100050","0","0","bgm_M41","10127","bgm_M41","31","2024/01/17 16:00:00","0","90","0","8","10127103","bgm_M41","100111","610127103","10127101","-134","0","bgm_M41","100111","1","610127121","120"
"8","0","bgm_M41","100067","2024/01/27 15:59:59","0","0","4","1","邁向邊境的旅程 1-4","0","0","0","8","bgm_M41","100066","0","0","0","100010","0","0","bgm_M41","10127","bgm_M41","-104","2024/01/17 16:00:00","0","90","0","8","10127104","bgm_M41","100065","610127104","10127101","49","0","bgm_M41","100065","1","610127121","120"
"8","0","bgm_M41","100023","2024/01/27 15:59:59","0","0","5","1","邁向邊境的旅程 1-5","0","0","0","8","bgm_M41","100022","0","0","0","100020","0","0","bgm_M41","10127","bgm_M41","78","2024/01/17 16:00:00","0","90","0","8","10127105","bgm_M41","100021","610127105","10127101","219","0","bgm_M41","100021","1","610127121","120"
"9","0","bgm_M41","100113","2024/01/27 15:59:59","0","0","6","1","邁向邊境的旅程 1-6","0","0","0","9","bgm_M41","100112","0","0","0","100040","0","0","bgm_M41","10127","bgm_M41","-70","2024/01/17 16:00:00","0","90","0","9","10127106","bgm_M41","100111","610127106","10127101","406","0","bgm_M41","100111","1","610127121","135"
"9","0","bgm_M41","102093","2024/01/27 15:59:59","0","0","7","1","世界盡頭森林 1-7","0","0","0","9","bgm_M41","102092","0","0","0","100550","0","0","bgm_M41","10127","bgm_M41","-185","2024/01/17 16:00:00","0","90","0","9","10127107","bgm_M41","102091","610127107","10127102","-556","0","bgm_M41","102091","1","610127122","135"
"9","0","bgm_M41","102093","2024/01/27 15:59:59","0","0","8","1","世界盡頭森林 1-8","0","0","0","9","bgm_M41","102092","0","0","0","100020","0","0","bgm_M41","10127","bgm_M41","101","2024/01/17 16:00:00","0","90","0","9","10127108","bgm_M41","102091","610127108","10127102","-472","0","bgm_M41","102091","1","610127121","135"
"9","0","bgm_M41","102093","2024/01/27 15:59:59","0","0","9","1","世界盡頭森林 1-9","0","0","0","9","bgm_M41","102092","0","0","0","100560","0","0","bgm_M41","10127","bgm_M41","57","2024/01/17 16:00:00","0","90","0","9","10127109","bgm_M41","102091","610127109","10127102","-273","0","bgm_M41","102091","1","610127121","135"
"9","0","bgm_M41","102093","2024/01/27 15:59:59","0","0","10","1","世界盡頭森林 1-10","0","0","0","9","bgm_M41","102092","0","0","0","100560","0","0","bgm_M41","10127","bgm_M41","-150","2024/01/17 16:00:00","0","90","0","9","10127110","bgm_M41","102091","610127110","10127102","-366","0","bgm_M41","102091","1","610127121","135"
"10","0","bgm_M41","102093","2024/01/27 15:59:59","0","0","11","1","世界盡頭森林 1-11","0","0","0","10","bgm_M41","102092","0","0","0","100020","0","0","bgm_M41","10127","bgm_M41","-177","2024/01/17 16:00:00","0","90","0","10","10127111","bgm_M41","102091","610127111","10127102","-187","0","bgm_M41","102091","1","610127121","150"
"10","0","bgm_M41","102093","2024/01/27 15:59:59","0","0","12","1","世界盡頭森林 1-12","0","0","0","10","bgm_M41","102092","0","0","0","100550","0","0","bgm_M41","10127","bgm_M41","10","2024/01/17 16:00:00","0","90","0","10","10127112","bgm_M41","102091","610127112","10127102","-77","0","bgm_M41","102091","1","610127121","150"
"10","0","bgm_M41","102093","2024/01/27 15:59:59","0","0","13","1","世界盡頭森林 1-13","0","0","0","10","bgm_M41","102092","0","0","0","100560","0","0","bgm_M41","10127","bgm_M41","45","2024/01/17 16:00:00","0","90","0","10","10127113","bgm_M41","102091","610127113","10127102","99","0","bgm_M41","102091","1","610127121","150"
"10","0","bgm_M41","102093","2024/01/27 15:59:59","0","0","14","1","世界盡頭森林 1-14","0","0","0","10","bgm_M41","102092","0","0","0","100550","0","0","bgm_M41","10127","bgm_M41","-87","2024/01/17 16:00:00","0","90","0","10","10127114","bgm_M41","102091","610127114","10127102","219","0","bgm_M41","102091","1","610127121","150"
"10","0","bgm_M41","102093","2024/01/27 15:59:59","0","0","15","1","世界盡頭森林 1-15","0","0","0","10","bgm_M41","102092","0","0","0","100550","0","0","bgm_M41","10127","bgm_M41","53","2024/01/17 16:00:00","0","90","0","10","10127115","bgm_M41","102091","610127115","10127102","355","0","bgm_M41","102091","1","610127123","150"
"16","0","bgm_M41","102113","2024/01/27 15:59:59","2","0","16","1","世界盡頭森林 1-1","0","1","3","16","bgm_M41","102112","0","0","0","100550","0","28","bgm_M41","10127","bgm_M41","56","2024/01/17 16:00:00","0","90","31010","16","10127201","bgm_M41","102111","610127116","10127201","-520","0","bgm_M41","102111","2","610127121","240"
"16","0","bgm_M41","102113","2024/01/27 15:59:59","2","0","17","1","世界盡頭森林 1-2","0","1","3","16","bgm_M41","102112","0","0","0","100560","0","28","bgm_M41","10127","bgm_M41","-173","2024/01/17 16:00:00","0","90","31023","16","10127202","bgm_M41","102111","610127117","10127201","-414","0","bgm_M41","102111","2","610127121","240"
"18","0","bgm_M41","102113","2024/01/27 15:59:59","2","0","18","1","世界盡頭森林 1-3","0","1","3","18","bgm_M41","102112","0","0","0","100020","0","29","bgm_M41","10127","bgm_M41","-162","2024/01/17 16:00:00","0","90","31010","18","10127203","bgm_M41","102111","610127118","10127201","-104","0","bgm_M41","102111","2","610127121","270"
"18","0","bgm_M41","102113","2024/01/27 15:59:59","2","0","19","1","世界盡頭森林 1-4","0","1","3","18","bgm_M41","102112","0","0","0","100550","0","29","bgm_M41","10127","bgm_M41","27","2024/01/17 16:00:00","0","90","31023","18","10127204","bgm_M41","102111","610127119","10127201","62","0","bgm_M41","102111","2","610127121","270"
"20","0","bgm_M41","102113","2024/01/27 15:59:59","2","0","20","1","世界盡頭森林 1-5","0","1","3","20","bgm_M41","102112","0","0","0","100550","0","30","bgm_M41","10127","bgm_M41","-74","2024/01/17 16:00:00","0","90","31010","20","10127205","bgm_M41","102111","610127120","10127201","239","0","bgm_M41","102111","2","610127121","300"
"8","0","bgm_M41","100213","2024/02/19 15:59:59","0","0","1","1","沙漠之國　薩拉薩利亞周圍 1-1","0","0","0","8","bgm_M41","100212","0","0","0","100150","0","0","bgm_M41","10128","bgm_M41","-175","2024/02/01 16:00:00","0","90","0","8","10128101","bgm_M41","100211","610128101","10128101","-831","0","bgm_M41","100211","1","610128121","120"
"8","0","bgm_M41","101053","2024/02/19 15:59:59","0","0","2","1","沙漠之國　薩拉薩利亞周圍 1-2","0","0","0","8","bgm_M41","101052","0","0","0","100780","0","0","bgm_M41","10128","bgm_M41","-57","2024/02/01 16:00:00","0","90","0","8","10128102","bgm_M41","101051","610128102","10128101","-724","0","bgm_M41","101051","1","610128121","120"
"8","0","bgm_M41","100213","2024/02/19 15:59:59","0","0","3","1","沙漠之國　薩拉薩利亞周圍 1-3","0","0","0","8","bgm_M41","100212","0","0","0","100150","0","0","bgm_M41","10128","bgm_M41","-173","2024/02/01 16:00:00","0","90","0","8","10128103","bgm_M41","100211","610128103","10128101","-568","0","bgm_M41","100211","1","610128121","120"
"8","0","bgm_M41","100323","2024/02/19 15:59:59","0","0","4","1","沙漠之國　薩拉薩利亞周圍 1-4","0","0","0","8","bgm_M41","100322","0","0","0","100080","0","0","bgm_M41","10128","bgm_M41","40","2024/02/01 16:00:00","0","90","0","8","10128104","bgm_M41","100321","610128104","10128101","-492","0","bgm_M41","100321","1","610128121","120"
"8","0","bgm_M41","100323","2024/02/19 15:59:59","0","0","5","1","沙漠之國　薩拉薩利亞周圍 1-5","0","0","0","8","bgm_M41","100322","0","0","0","100080","0","0","bgm_M41","10128","bgm_M41","42","2024/02/01 16:00:00","0","90","0","8","10128105","bgm_M41","100321","610128105","10128101","-308","0","bgm_M41","100321","1","610128121","120"
"9","0","bgm_M41","100213","2024/02/19 15:59:59","0","0","6","1","沙漠之國　薩拉薩利亞周圍 1-6","0","0","0","9","bgm_M41","100212","0","0","0","100150","0","0","bgm_M41","10128","bgm_M41","-153","2024/02/01 16:00:00","0","90","0","9","10128106","bgm_M41","100211","610128106","10128101","-389","0","bgm_M41","100211","1","610128121","135"
"9","0","bgm_M41","100213","2024/02/19 15:59:59","0","0","7","1","沙漠之國　薩拉薩利亞周圍 1-7","0","0","0","9","bgm_M41","100212","0","0","0","100150","0","0","bgm_M41","10128","bgm_M41","-109","2024/02/01 16:00:00","0","90","0","9","10128107","bgm_M41","100211","610128107","10128101","-214","0","bgm_M41","100211","1","610128122","135"
"9","0","bgm_M41","101053","2024/02/19 15:59:59","0","0","8","1","沙漠之國　薩拉薩利亞周圍 1-8","0","0","0","9","bgm_M41","101052","0","0","0","100780","0","0","bgm_M41","10128","bgm_M41","64","2024/02/01 16:00:00","0","90","0","9","10128108","bgm_M41","101051","610128108","10128101","-124","0","bgm_M41","101051","1","610128121","135"
"9","0","bgm_M41","100213","2024/02/19 15:59:59","0","0","9","1","沙漠之國　薩拉薩利亞周圍 1-9","0","0","0","9","bgm_M41","100212","0","0","0","100150","0","0","bgm_M41","10128","bgm_M41","56","2024/02/01 16:00:00","0","90","0","9","10128109","bgm_M41","100211","610128109","10128101","79","0","bgm_M41","100211","1","610128121","135"
"9","0","bgm_M41","100213","2024/02/19 15:59:59","0","0","10","1","沙漠之國　薩拉薩利亞周圍 1-10","0","0","0","9","bgm_M41","100212","0","0","0","100150","0","0","bgm_M41","10128","bgm_M41","-99","2024/02/01 16:00:00","0","90","0","9","10128110","bgm_M41","100211","610128110","10128101","-15","0","bgm_M41","100211","1","610128121","135"
"10","0","bgm_M41","100213","2024/02/19 15:59:59","0","0","11","1","沙漠之國　薩拉薩利亞周圍 1-11","0","0","0","10","bgm_M41","100212","0","0","0","100150","0","0","bgm_M41","10128","bgm_M41","-85","2024/02/01 16:00:00","0","90","0","10","10128111","bgm_M41","100211","610128111","10128101","176","0","bgm_M41","100211","1","610128121","150"
