6fbeba51a2c49bfb6335d3fa33847cff3945768271c92318dca2cb2b846a8b59,d243709216e0a59514803281760c093e987735a534a691f44eba9de24886f680,ebf3f74bb8c3ac24985718f015d75385d336639cb3518d830f0994d7832a54c0,51b1e98b6f147624fe6da22bdb8974045862a025d710e16eef270bdfadf5a79b,9e6ea9eca0de681a54e0b6c86657c84fe4404ce615b8ea4c8ef19a7903490e97,c39eee9027ec489a26bbb71028634f9b1ad84f07d10e7ee6a68cf38274ae7f37,8a82b3892b7324224d3326373ceb51c923cdd20fcc5a03bd5380aca1dfcfb1b4,8e91a87a1a1d82c79d2681c3d0b8391069a46db22bf19ea3d9314c9a9473a50b,6e922c964a75880aa637db2487fabb30dabf570ec0410f6396c8063dd057e245,62dbfcfb0c47bc377038837d8ad801280bfd0a3fb5c8c9a0fd87e2d1751b6b92,9e2cad641468be5d97e6d3f1a4c916632e5a382ba13828dbd3fc4bc00efc6cba,84436b7fd0edeb40a5b7bee2030d2b48aab5ccbff69c900c6bdd5ac4945b4c89,565b5405fba1ecd9a5828f5a16a364d2b91cc57876bac4a7309b50092720578a,9cf1efbbae7b85276eb5880bc3d1faf2397199464dcb197db68e18fc484d96fd,bbde58fdd9e7230933d5cdeeec0b26779bbb34bd2a2dbe088067c9f906397921,49d937554070ab797516c6e4b6b181f73019a61ab1a6f6b214d3ba138bb57fca,dfdd1b461c0e2c06822571f1fd4c08b387300401000d0e8024c337d8f862615a,c64addefc6f3d7f41203637b8a7fe90e9e141c00fd4c2a5fe84c5ba3c6b08b59,95bf5d522fe764c60cc57742ca348c324c57224676c6d73400641783e2980254,6d78a6955c486145487325f883fa9d996527985c40a963c20832946f14e6e64f,38fde828cfb6a032bd3b7f7d87bba8772950b9d30a3332734dd8e0fbd7fa4c62,1c091a376d0b95b5db656cccf5dba73ad4fee8053efef32e48dde90c404feaf5,c5756ee5518f1ed203f4e586c0cd0fe0097114afb5cbc4de6f5267aaa2916037,c1b81928792396aa2b06d97f0120dba2aa298d98ef8128b9296e371e3a514143,8d915c8bc0bd17d5a842ca12994dc8c5cda7b9c6e15e3b9314af77721a9fc01c,2fe73a03f7a34ddce65c8cd87ea7207cc3f1c4c137f4956a915717d7ce5b7b5b,6980ea90dbdf1f2ab2108e37544c3a43878c368164562dd3ba453e4dffeba2fa,a493131c63ffbb31d28255e96089f3e1c8c4826ced512e4fb6c0338d0c2ae02b,cc80513c71a4d47855d43d40a8afc2879d77ec82b2bd1ac081d343e9c94bd0b0,f8e2842ce70ae1fec3b29de81a6badb9e7a118e2cf85af2c9064992e29924160,45cff0a665121b26125c4d5e24b81dc86d45855fe2d60cc89f2357a0a22652d0,c7ab439bd78f0ff47081cc41599d822aa99df8d413fcd2522977e7726b812a83,468ba187f2cc810f665b225620b26f7cad6edaaae596fdfb70024ec834eccef7,6f120b2864ae6eedb3012f227bccb86c0e45d0285e547e6ba558173c75fd2777,37000ca58a01df3a34bd80a0a57572c7b2c18f0c7849a9b3dcb9630024966d9e,aa4dd8febee4c917ec73644b7653f3d3de427a0a8739098a6280230bc4ffced5,4fe9340ae602eb97a3020b3713da1709dc572ae2032a27f44e35f04ab69895c4,ee1754c2af5036f24449e3b991db7fec000c6a8dce43771ab9b5fe8ce0777931,ff5563d02407d664bc16088dde8ba803c22e307682e3023659aff350798b8721,7da46c37f7b9e38bb99e75d3939310da64a3b744a3afdc5b5b956758b785ff1a
"71","71","0","71","71","71","0","10","71","0","30","203800","71","3750","71","0","71","0","1","10","38658","71","0","87","0","0","620380071","200000001","0","71","71","71","1","1","0","71","71","111","71","71"
"1","1","0","1","1","1","0","10","1","0","30","203801","1","40","1","0","1","0","1","10","411","1","0","2","0","0","620380101","200000001","0","1","1","1","1","1","0","1","1","4","1","1"
"2","2","0","2","2","2","0","10","2","0","30","203801","2","44","2","0","2","0","1","10","539","2","0","3","0","0","620380102","200000001","0","2","2","2","1","1","0","2","2","5","2","2"
"3","3","0","3","3","3","0","10","3","0","30","203801","3","48","3","0","3","0","1","10","899","3","0","4","0","0","620380103","200000001","0","3","3","3","1","1","0","3","3","6","3","3"
"4","4","0","4","4","4","0","10","4","0","30","203801","4","70","4","0","4","0","1","10","793","4","0","4","0","0","620380104","200000001","0","4","4","4","1","1","0","4","4","6","4","4"
"5","5","0","5","5","5","0","10","5","0","30","203801","5","104","5","0","5","0","1","10","881","5","0","4","0","0","620380105","200000001","0","5","5","5","1","1","0","5","5","8","5","5"
"6","6","0","6","6","6","0","10","6","0","30","203801","6","137","6","0","6","0","1","10","966","6","0","5","0","0","620380106","200000001","0","6","6","6","1","1","0","6","6","9","6","6"
"7","7","0","7","7","7","0","10","7","0","30","203801","7","170","7","0","7","0","1","10","1190","7","0","6","0","0","620380107","200000001","0","7","7","7","1","1","0","7","7","10","7","7"
"8","8","0","8","8","8","0","10","8","0","30","203801","8","202","8","0","8","0","1","10","1412","8","0","7","0","0","620380108","200000001","0","8","8","8","1","1","0","8","8","11","8","8"
"9","9","0","9","9","9","0","10","9","0","30","203801","9","218","9","0","9","0","1","10","1452","9","0","7","0","0","620380109","200000001","0","9","9","9","1","1","0","9","9","11","9","9"
"10","10","0","10","10","10","0","10","10","0","30","203801","10","232","10","0","10","0","1","10","1494","10","0","8","0","0","620380110","200000001","0","10","10","10","1","1","0","10","10","13","10","10"
"11","11","0","11","11","11","0","10","11","0","30","203801","11","248","11","0","11","0","1","10","1534","11","0","8","0","0","620380111","200000001","0","11","11","11","1","1","0","11","11","13","11","11"
"12","12","0","12","12","12","0","10","12","0","30","203801","12","262","12","0","12","0","1","10","1574","12","0","8","0","0","620380112","200000001","0","12","12","12","1","1","0","12","12","13","12","12"
"13","13","0","13","13","13","0","10","13","0","30","203801","13","289","13","0","13","0","1","10","1865","13","0","9","0","0","620380113","200000001","0","13","13","13","1","1","0","13","13","14","13","13"
"14","14","0","14","14","14","0","10","14","0","30","203801","14","316","14","0","14","0","1","10","2156","14","0","10","0","0","620380114","200000001","0","14","14","14","1","1","0","14","14","15","14","14"
"15","15","0","15","15","15","0","10","15","0","30","203801","15","344","15","0","15","0","1","10","2447","15","0","10","0","0","620380115","200000001","0","15","15","15","1","1","0","15","15","15","15","15"
"16","16","0","16","16","16","0","10","16","0","30","203801","16","371","16","0","16","0","1","10","2738","16","0","11","0","0","620380116","200000001","0","16","16","16","1","1","0","16","16","15","16","16"
"17","17","0","17","17","17","0","10","17","0","30","203801","17","396","17","0","17","0","1","10","3029","17","0","12","0","0","620380117","200000001","0","17","17","17","1","1","0","17","17","18","17","17"
"18","18","0","18","18","18","0","10","18","0","30","203801","18","423","18","0","18","0","1","10","3320","18","0","13","0","0","620380118","200000001","0","18","18","18","1","1","0","18","18","19","18","18"
"19","19","0","19","19","19","0","10","19","0","30","203801","19","450","19","0","19","0","1","10","3610","19","0","13","0","0","620380119","200000001","0","19","19","19","1","1","0","19","19","19","19","19"
"20","20","0","20","20","20","0","10","20","0","30","203801","20","478","20","0","20","0","1","10","3901","20","0","13","0","0","620380120","200000001","0","20","20","20","1","1","0","20","20","20","20","20"
"21","21","0","21","21","21","0","10","21","0","30","203801","21","492","21","0","21","0","1","10","4115","21","0","13","0","0","620380121","200000001","0","21","21","21","1","1","0","21","21","20","21","21"
"22","22","0","22","22","22","0","10","22","0","30","203801","22","508","22","0","22","0","1","10","4328","22","0","13","0","0","620380122","200000001","0","22","22","22","1","1","0","22","22","20","22","22"
"23","23","0","23","23","23","0","10","23","0","30","203801","23","522","23","0","23","0","1","10","4542","23","0","13","0","0","620380123","200000001","0","23","23","23","1","1","0","23","23","20","23","23"
"24","24","0","24","24","24","0","10","24","0","30","203801","24","604","24","0","24","0","1","10","4512","24","0","22","0","0","620380124","200000001","0","24","24","24","1","1","0","24","24","30","24","24"
"25","25","0","25","25","25","0","10","25","0","30","203801","25","636","25","0","25","0","1","10","4897","25","0","22","0","0","620380125","200000001","0","25","25","25","1","1","0","25","25","30","25","25"
"26","26","0","26","26","26","0","10","26","0","30","203801","26","666","26","0","26","0","1","10","5278","26","0","22","0","0","620380126","200000001","0","26","26","26","1","1","0","26","26","31","26","26"
"27","27","0","27","27","27","0","10","27","0","30","203801","27","697","27","0","27","0","1","10","5663","27","0","22","0","0","620380127","200000001","0","27","27","27","1","1","0","27","27","31","27","27"
"28","28","0","28","28","28","0","10","28","0","30","203801","28","727","28","0","28","0","1","10","6047","28","0","22","0","0","620380128","200000001","0","28","28","28","1","1","0","28","28","31","28","28"
"29","29","0","29","29","29","0","10","29","0","30","203801","29","758","29","0","29","0","1","10","6428","29","0","22","0","0","620380129","200000001","0","29","29","29","1","1","0","29","29","33","29","29"
"30","30","0","30","30","30","0","10","30","0","30","203801","30","788","30","0","30","0","1","10","6813","30","0","22","0","0","620380130","200000001","0","30","30","30","1","1","0","30","30","33","30","30"
"31","31","0","31","31","31","0","10","31","0","30","203801","31","852","31","0","31","0","1","10","8118","31","0","23","0","0","620380131","200000001","0","31","31","31","1","1","0","31","31","34","31","31"
"32","32","0","32","32","32","0","10","32","0","30","203801","32","917","32","0","32","0","1","10","9420","32","0","25","0","0","620380132","200000001","0","32","32","32","1","1","0","32","32","36","32","32"
"33","33","0","33","33","33","0","10","33","0","30","203801","33","979","33","0","33","0","1","10","10725","33","0","26","0","0","620380133","200000001","0","33","33","33","1","1","0","33","33","38","33","33"
"34","34","0","34","34","34","0","10","34","0","30","203801","34","1044","34","0","34","0","1","10","12030","34","0","27","0","0","620380134","200000001","0","34","34","34","1","1","0","34","34","39","34","34"
"35","35","0","35","35","35","0","10","35","0","30","203801","35","1108","35","0","35","0","1","10","13332","35","0","29","0","0","620380135","200000001","0","35","35","35","1","1","0","35","35","40","35","35"
"36","36","0","36","36","36","0","10","36","0","30","203801","36","1172","36","0","36","0","1","10","14637","36","0","30","0","0","620380136","200000001","0","36","36","36","1","1","0","36","36","43","36","36"
"37","37","0","37","37","37","0","10","37","0","30","203801","37","1236","37","0","37","0","1","10","15939","37","0","31","0","0","620380137","200000001","0","37","37","37","1","1","0","37","37","44","37","37"
"38","38","0","38","38","38","0","10","38","0","30","203801","38","1300","38","0","38","0","1","10","17244","38","0","32","0","0","620380138","200000001","0","38","38","38","1","1","0","38","38","45","38","38"
"39","39","0","39","39","39","0","10","39","0","30","203801","39","1363","39","0","39","0","1","10","18549","39","0","33","0","0","620380139","200000001","0","39","39","39","1","1","0","39","39","46","39","39"
"40","40","0","40","40","40","0","10","40","0","30","203801","40","1427","40","0","40","0","1","10","19851","40","0","35","0","0","620380140","200000001","0","40","40","40","1","1","0","40","40","49","40","40"
"41","41","0","41","41","41","0","10","41","0","30","203801","41","1460","41","0","41","0","1","10","20036","41","0","36","0","0","620380141","200000001","0","41","41","41","1","1","0","41","41","49","41","41"
"42","42","0","42","42","42","0","10","42","0","30","203801","42","1543","42","0","42","0","1","10","21027","42","0","36","0","0","620380142","200000001","0","42","42","42","1","1","0","42","42","50","42","42"
"43","43","0","43","43","43","0","10","43","0","30","203801","43","1574","43","0","43","0","1","10","21454","43","0","37","0","0","620380143","200000001","0","43","43","43","1","1","0","43","43","52","43","43"
"44","44","0","44","44","44","0","10","44","0","30","203801","44","1583","44","0","44","0","1","10","21880","44","0","38","0","0","620380144","200000001","0","44","44","44","1","1","0","44","44","53","44","44"
"45","45","0","45","45","45","0","10","45","0","30","203801","45","1667","45","0","45","0","1","10","21943","45","0","38","0","0","620380145","200000001","0","45","45","45","1","1","0","45","45","53","45","45"
"46","46","0","46","46","46","0","10","46","0","30","203801","46","1668","46","0","46","0","1","10","22552","46","0","40","0","0","620380146","200000001","0","46","46","46","1","1","0","46","46","56","46","46"
"47","47","0","47","47","47","0","10","47","0","30","203801","47","1696","47","0","47","0","1","10","23160","47","0","42","0","0","620380147","200000001","0","47","47","47","1","1","0","47","47","58","47","47"
"48","48","0","48","48","48","0","10","48","0","30","203801","48","1741","48","0","48","0","1","10","23160","48","0","42","0","0","620380148","200000001","0","48","48","48","1","1","0","48","48","59","48","48"
"49","49","0","49","49","49","0","10","49","0","30","203801","49","1785","49","0","49","0","1","10","23160","49","0","42","0","0","620380149","200000001","0","49","49","49","1","1","0","49","49","59","49","49"
"50","50","0","50","50","50","0","10","50","0","30","203801","50","1843","50","0","50","0","1","10","23660","50","0","50","0","0","620380150","200000001","0","50","50","50","1","1","0","50","50","65","50","50"
"51","51","0","51","51","51","0","10","51","0","30","203801","51","1900","51","0","51","0","1","10","24160","51","0","51","0","0","620380151","200000001","0","51","51","51","1","1","0","51","51","66","51","51"
"52","52","0","52","52","52","0","10","52","0","30","203801","52","1958","52","0","52","0","1","10","24660","52","0","51","0","0","620380152","200000001","0","52","52","52","1","1","0","52","52","66","52","52"
"53","53","0","53","53","53","0","10","53","0","30","203801","53","2016","53","0","53","0","1","10","25160","53","0","51","0","0","620380153","200000001","0","53","53","53","1","1","0","53","53","66","53","53"
"54","54","0","54","54","54","0","10","54","0","30","203801","54","2073","54","0","54","0","1","10","25660","54","0","51","0","0","620380154","200000001","0","54","54","54","1","1","0","54","54","66","54","54"
"55","55","0","55","55","55","0","10","55","0","30","203801","55","2131","55","0","55","0","1","10","26160","55","0","51","0","0","620380155","200000001","0","55","55","55","1","1","0","55","55","66","55","55"
"56","56","0","56","56","56","0","10","56","0","30","203801","56","2072","56","0","56","0","1","10","27160","56","0","51","0","0","620380156","200000001","0","56","56","56","1","1","0","56","56","67","56","56"
"57","57","0","57","57","57","0","10","57","0","30","203801","57","2099","57","0","57","0","1","10","27410","57","0","51","0","0","620380157","200000001","0","57","57","57","1","1","0","57","57","67","57","57"
"58","58","0","58","58","58","0","10","58","0","30","203801","58","2243","58","0","58","0","1","10","28660","58","0","51","0","0","620380158","200000001","0","58","58","58","1","1","0","58","58","67","58","58"
"59","59","0","59","59","59","0","10","59","0","30","203801","59","2154","59","0","59","0","1","10","27910","59","0","53","0","0","620380159","200000001","0","59","59","59","1","1","0","59","59","68","59","59"
"60","60","0","60","60","60","0","10","60","0","30","203801","60","2181","60","0","60","0","1","10","28160","60","0","54","0","0","620380160","200000001","0","60","60","60","1","1","0","60","60","69","60","60"
"61","61","0","61","61","61","0","10","61","0","30","203801","61","2208","61","0","61","0","1","10","28410","61","0","55","0","0","620380161","200000001","0","61","61","61","1","1","0","61","61","70","61","61"
"62","62","0","62","62","62","0","10","62","0","30","203801","62","2251","62","0","62","0","1","10","28433","62","0","56","0","0","620380162","200000001","0","62","62","62","1","1","0","62","62","70","62","62"
"63","63","0","63","63","63","0","10","63","0","30","203801","63","2294","63","0","63","0","1","10","28455","63","0","58","0","0","620380163","200000001","0","63","63","63","1","1","0","63","63","71","63","63"
"64","64","0","64","64","64","0","10","64","0","30","203801","64","2337","64","0","64","0","1","10","28478","64","0","59","0","0","620380164","200000001","0","64","64","64","1","1","0","64","64","71","64","64"
"65","65","0","65","65","65","0","10","65","0","30","203801","65","2380","65","0","65","0","1","10","28500","65","0","60","0","0","620380165","200000001","0","65","65","65","1","1","0","65","65","72","65","65"
"66","66","0","66","66","66","0","10","66","0","30","203801","66","2423","66","0","66","0","1","10","28523","66","0","62","0","0","620380166","200000001","0","66","66","66","1","1","0","66","66","72","66","66"
"67","67","0","67","67","67","0","10","67","0","30","203801","67","2466","67","0","67","0","1","10","28545","67","0","63","0","0","620380167","200000001","0","67","67","67","1","1","0","67","67","72","67","67"
"68","68","0","68","68","68","0","10","68","0","30","203801","68","2509","68","0","68","0","1","10","28568","68","0","65","0","0","620380168","200000001","0","68","68","68","1","1","0","68","68","73","68","68"
"69","69","0","69","69","69","0","10","69","0","30","203801","69","2552","69","0","69","0","1","10","28590","69","0","66","0","0","620380169","200000001","0","69","69","69","1","1","0","69","69","73","69","69"
"70","70","0","70","70","70","0","10","70","0","30","203801","70","2595","70","0","70","0","1","10","28613","70","0","67","0","0","620380170","200000001","0","70","70","70","1","1","0","70","70","74","70","70"
"71","71","0","71","71","71","0","10","71","0","30","203801","71","2638","71","0","71","0","1","10","28636","71","0","69","0","0","620380171","200000001","0","71","71","71","1","1","0","71","71","74","71","71"
"1","1","0","1","1","1","0","10","1","0","30","203900","1","71","1","0","1","0","1","10","331","1","0","4","0","0","620390001","200000006","0","1","1","1","1","1","0","1","1","4","1","1"
"2","2","0","2","2","2","0","10","2","0","30","203900","2","83","2","0","2","0","1","10","340","2","0","4","0","0","620390002","200000006","0","2","2","2","1","1","0","2","2","9","2","2"
"3","3","0","3","3","3","0","10","3","0","30","203900","3","96","3","0","3","0","1","10","349","3","0","5","0","0","620390003","200000006","0","3","3","3","1","1","0","3","3","5","3","3"
"4","4","0","4","4","4","0","10","4","0","30","203900","4","96","4","0","4","0","1","10","349","4","0","5","0","0","620390004","200000006","0","4","4","4","1","1","0","4","4","5","4","4"
"5","5","0","5","5","5","0","10","5","0","30","203900","5","105","5","0","5","0","1","10","351","5","0","5","0","0","620390005","200000006","0","5","5","5","1","1","0","5","5","5","5","5"
"6","6","0","6","6","6","0","10","6","0","30","203900","6","143","6","0","6","0","1","10","369","6","0","7","0","0","620390006","200000006","0","6","6","6","1","1","0","6","6","8","6","6"
"7","7","0","7","7","7","0","10","7","0","30","203900","7","163","7","0","7","0","1","10","415","7","0","9","0","0","620390007","200000006","0","7","7","7","1","1","0","7","7","9","7","7"
"8","8","0","8","8","8","0","10","8","0","30","203900","8","183","8","0","8","0","1","10","462","8","0","9","0","0","620390008","200000006","0","8","8","8","1","1","0","8","8","9","8","8"
"9","9","0","9","9","9","0","10","9","0","30","203900","9","203","9","0","9","0","1","10","508","9","0","10","0","0","620390009","200000006","0","9","9","9","1","1","0","9","9","9","9","9"
