16cfe77365678d5a3f47a52138a646b9b068fe38e25760c77a2527fae0c6cdc2,7260f54ada091c0ca91804015c8ce0798828d2f4ee0d5e276559a80086cef454,d738e20a4463038c2c269f9f48c4ffd937db23bfe40fe40ca9819bfb53c3b17c,b527c8678034c9c277c0b5054e773ee8261b3ede08a6be95c983ef247ab05544,d3fedc658e32d6cc59c869f1312dab41fd39402f3fb1f3098fa1f15988b889e3,4cfc417f6c09e85b0b88890e6bb23055c97aa1e1f8c49e59a6212c8df148a7e3,8971bb4a62ca259aba96b6fad4f75d0322c3e62f79c2fd31cb47b770806c6aeb,462bd0bb0a575928ecffa7a925f40f548f67df92cb0540ee29b5797c1c865a99,147a1ae608e4713cad86c9b811113ed33da8202d20e7ce5a4d06717bf9c2500d,b0c4bb0c53bcd9ead3d973f8411ab95906363c5ba886a4537251ad061e63eece,0515593d29232458fe263e33145af0304c31fd4e82627b2c986d387c7ce8b3b3,72bf8208449458ac6288e94db344dc87e2c7699c6c3350c4e7dd526ac96308c7
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70016","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70017","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","72001","0","0","13","由公會管理協會所發行，用於交換獎勵的票券。可透過討伐Boss的貢獻獲得。","0","討伐獎勵券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","72011","0","0","13","由公會管理協會所發行，用於交換獎勵的票券。可透過討伐Boss的貢獻獲得。","0","討伐獎勵券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","73001","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","討伐券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","73011","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","討伐券"
"99","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","79001","0","0","31","可於煉獄之叛亂得到的魔蜘蛛的金絲。使用魔蜘蛛的金絲即可挑戰Boss戰。","0","魔蜘蛛的金絲"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","80001","0","0","35","專精強化用素材。可以用來強化全部角色。","0","全部專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","80002","0","0","35","專精強化用素材。可以用來強化全部角色。","0","全部專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","80003","0","0","35","專精強化用素材。可以用來強化全部角色。","0","全部專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","80004","0","0","35","專精強化用素材。可以用來強化全部角色。","0","全部專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","80005","0","0","35","專精強化用素材。可以用來強化全部角色。","0","全部專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81101","0","0","34","攻擊者職階的專精強化用素材。可以用來強化攻擊力提升。","0","【攻擊者】攻擊力提升專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81102","0","0","34","攻擊者職階的專精強化用素材。可以用來強化攻擊力提升。","0","【攻擊者】攻擊力提升專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81103","0","0","34","攻擊者職階的專精強化用素材。可以用來強化攻擊力提升。","0","【攻擊者】攻擊力提升專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81104","0","0","34","攻擊者職階的專精強化用素材。可以用來強化攻擊力提升。","0","【攻擊者】攻擊力提升專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81105","0","0","34","攻擊者職階的專精強化用素材。可以用來強化攻擊力提升。","0","【攻擊者】攻擊力提升專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81201","0","0","34","攻擊者職階的專精強化用素材。可以用來強化暴擊提升。","0","【攻擊者】暴擊提升專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81202","0","0","34","攻擊者職階的專精強化用素材。可以用來強化暴擊提升。","0","【攻擊者】暴擊提升專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81203","0","0","34","攻擊者職階的專精強化用素材。可以用來強化暴擊提升。","0","【攻擊者】暴擊提升專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81204","0","0","34","攻擊者職階的專精強化用素材。可以用來強化暴擊提升。","0","【攻擊者】暴擊提升專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81205","0","0","34","攻擊者職階的專精強化用素材。可以用來強化暴擊提升。","0","【攻擊者】暴擊提升專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81301","0","0","34","攻擊者職階的專精強化用素材。可以用來強化造成傷害提升。","0","【攻擊者】造成傷害提升專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81302","0","0","34","攻擊者職階的專精強化用素材。可以用來強化造成傷害提升。","0","【攻擊者】造成傷害提升專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81303","0","0","34","攻擊者職階的專精強化用素材。可以用來強化造成傷害提升。","0","【攻擊者】造成傷害提升專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81304","0","0","34","攻擊者職階的專精強化用素材。可以用來強化造成傷害提升。","0","【攻擊者】造成傷害提升專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81305","0","0","34","攻擊者職階的專精強化用素材。可以用來強化造成傷害提升。","0","【攻擊者】造成傷害提升專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81401","0","0","34","攻擊者職階的專精強化用素材。可以用來強化普通攻擊強化。","0","【攻擊者】普通攻擊強化專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81402","0","0","34","攻擊者職階的專精強化用素材。可以用來強化普通攻擊強化。","0","【攻擊者】普通攻擊強化專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81403","0","0","34","攻擊者職階的專精強化用素材。可以用來強化普通攻擊強化。","0","【攻擊者】普通攻擊強化專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81404","0","0","34","攻擊者職階的專精強化用素材。可以用來強化普通攻擊強化。","0","【攻擊者】普通攻擊強化專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","81405","0","0","34","攻擊者職階的專精強化用素材。可以用來強化普通攻擊強化。","0","【攻擊者】普通攻擊強化專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82101","0","0","34","破防者職階的專精強化用素材。可以用來強化攻擊力提升。","0","【破防者】攻擊力提升專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82102","0","0","34","破防者職階的專精強化用素材。可以用來強化攻擊力提升。","0","【破防者】攻擊力提升專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82103","0","0","34","破防者職階的專精強化用素材。可以用來強化攻擊力提升。","0","【破防者】攻擊力提升專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82104","0","0","34","破防者職階的專精強化用素材。可以用來強化攻擊力提升。","0","【破防者】攻擊力提升專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82105","0","0","34","破防者職階的專精強化用素材。可以用來強化攻擊力提升。","0","【破防者】攻擊力提升專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82201","0","0","34","破防者職階的專精強化用素材。可以用來強化暴擊提升。","0","【破防者】暴擊提升專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82202","0","0","34","破防者職階的專精強化用素材。可以用來強化暴擊提升。","0","【破防者】暴擊提升專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82203","0","0","34","破防者職階的專精強化用素材。可以用來強化暴擊提升。","0","【破防者】暴擊提升專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82204","0","0","34","破防者職階的專精強化用素材。可以用來強化暴擊提升。","0","【破防者】暴擊提升專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82205","0","0","34","破防者職階的專精強化用素材。可以用來強化暴擊提升。","0","【破防者】暴擊提升專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82301","0","0","34","破防者職階的專精強化用素材。可以用來強化暴擊傷害提升。","0","【破防者】暴擊傷害提升專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82302","0","0","34","破防者職階的專精強化用素材。可以用來強化暴擊傷害提升。","0","【破防者】暴擊傷害提升專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82303","0","0","34","破防者職階的專精強化用素材。可以用來強化暴擊傷害提升。","0","【破防者】暴擊傷害提升專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82304","0","0","34","破防者職階的專精強化用素材。可以用來強化暴擊傷害提升。","0","【破防者】暴擊傷害提升專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82305","0","0","34","破防者職階的專精強化用素材。可以用來強化暴擊傷害提升。","0","【破防者】暴擊傷害提升專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82401","0","0","34","破防者職階的專精強化用素材。可以用來強化普通攻擊強化。","0","【破防者】普通攻擊強化專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82402","0","0","34","破防者職階的專精強化用素材。可以用來強化普通攻擊強化。","0","【破防者】普通攻擊強化專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82403","0","0","34","破防者職階的專精強化用素材。可以用來強化普通攻擊強化。","0","【破防者】普通攻擊強化專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82404","0","0","34","破防者職階的專精強化用素材。可以用來強化普通攻擊強化。","0","【破防者】普通攻擊強化專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","82405","0","0","34","破防者職階的專精強化用素材。可以用來強化普通攻擊強化。","0","【破防者】普通攻擊強化專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83101","0","0","34","增益者職階的專精強化用素材。可以用來強化ＨＰ提升。","0","【增益者】ＨＰ提升專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83102","0","0","34","增益者職階的專精強化用素材。可以用來強化ＨＰ提升。","0","【增益者】ＨＰ提升專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83103","0","0","34","增益者職階的專精強化用素材。可以用來強化ＨＰ提升。","0","【增益者】ＨＰ提升專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83104","0","0","34","增益者職階的專精強化用素材。可以用來強化ＨＰ提升。","0","【增益者】ＨＰ提升專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83105","0","0","34","增益者職階的專精強化用素材。可以用來強化ＨＰ提升。","0","【增益者】ＨＰ提升專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83201","0","0","34","增益者職階的專精強化用素材。可以用來強化物理防禦力提升。","0","【增益者】物理防禦力提升專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83202","0","0","34","增益者職階的專精強化用素材。可以用來強化物理防禦力提升。","0","【增益者】物理防禦力提升專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83203","0","0","34","增益者職階的專精強化用素材。可以用來強化物理防禦力提升。","0","【增益者】物理防禦力提升專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83204","0","0","34","增益者職階的專精強化用素材。可以用來強化物理防禦力提升。","0","【增益者】物理防禦力提升專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83205","0","0","34","增益者職階的專精強化用素材。可以用來強化物理防禦力提升。","0","【增益者】物理防禦力提升專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83301","0","0","34","增益者職階的專精強化用素材。可以用來強化魔法防禦力提升。","0","【增益者】魔法防禦力提升專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83302","0","0","34","增益者職階的專精強化用素材。可以用來強化魔法防禦力提升。","0","【增益者】魔法防禦力提升專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83303","0","0","34","增益者職階的專精強化用素材。可以用來強化魔法防禦力提升。","0","【增益者】魔法防禦力提升專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83304","0","0","34","增益者職階的專精強化用素材。可以用來強化魔法防禦力提升。","0","【增益者】魔法防禦力提升專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83305","0","0","34","增益者職階的專精強化用素材。可以用來強化魔法防禦力提升。","0","【增益者】魔法防禦力提升專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83401","0","0","34","增益者職階的專精強化用素材。可以用來強化增益強化。","0","【增益者】增益強化專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83402","0","0","34","增益者職階的專精強化用素材。可以用來強化增益強化。","0","【增益者】增益強化專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83403","0","0","34","增益者職階的專精強化用素材。可以用來強化增益強化。","0","【增益者】增益強化專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83404","0","0","34","增益者職階的專精強化用素材。可以用來強化增益強化。","0","【增益者】增益強化專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","83405","0","0","34","增益者職階的專精強化用素材。可以用來強化增益強化。","0","【增益者】增益強化專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","84101","0","0","34","減益者職階的專精強化用素材。可以用來強化ＨＰ提升。","0","【減益者】ＨＰ提升專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","84102","0","0","34","減益者職階的專精強化用素材。可以用來強化ＨＰ提升。","0","【減益者】ＨＰ提升專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","84103","0","0","34","減益者職階的專精強化用素材。可以用來強化ＨＰ提升。","0","【減益者】ＨＰ提升專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","84104","0","0","34","減益者職階的專精強化用素材。可以用來強化ＨＰ提升。","0","【減益者】ＨＰ提升專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","84105","0","0","34","減益者職階的專精強化用素材。可以用來強化ＨＰ提升。","0","【減益者】ＨＰ提升專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","84201","0","0","34","減益者職階的專精強化用素材。可以用來強化物理防禦力提升。","0","【減益者】物理防禦力提升專精Lv1"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","84202","0","0","34","減益者職階的專精強化用素材。可以用來強化物理防禦力提升。","0","【減益者】物理防禦力提升專精Lv2"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","84203","0","0","34","減益者職階的專精強化用素材。可以用來強化物理防禦力提升。","0","【減益者】物理防禦力提升專精Lv3"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","84204","0","0","34","減益者職階的專精強化用素材。可以用來強化物理防禦力提升。","0","【減益者】物理防禦力提升專精Lv4"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","84205","0","0","34","減益者職階的專精強化用素材。可以用來強化物理防禦力提升。","0","【減益者】物理防禦力提升專精Lv5"
"9999","0","2030/04/24 14:59:59","2015/12/17 15:00:00","0","84301","0","0","34","減益者職階的專精強化用素材。可以用來強化魔法防禦力提升。","0","【減益者】魔法防禦力提升專精Lv1"
