53fc16a865574eebd3463be80e8f1f45f8f680faa049adc71a14b98ca8cc3888,013346b0eab5f02789d972c51c6d0a9a258b869f791ff08d17ec74fca1c250d0,e770821e96be317d23fa9318d869737f8468fa6a6f6b61e5e9e9cc4132904271,41bd8fc1064e87984b9b3c52d821dc01f60d82b807e823ac0102c80f6874e692,5310f636ca0be867a90e5ecf1139073df63203a5a5aeb4314db6d66fe9144b86,7ed195e26814dca070f26ce063e58d1b7213053281c39d658f062316298eca0e,96678c8e825a8cc3052bbc55003295149db564deb019a3cc1d47c0bc79db6cb4,230c6459c39b131a8b20228fbdc18d172da36ead62faf1e493bcbf57abe816f5,4119c1c000462085a637737c6a70bba9ad90a0c2e1ce8ccd3afccf34b5335cab,1d04f217f67b944de0e563f27f07474f02bc8956e49040af9c48a46d8d106e90,db1263d2263686082b5faf9728b938ee438be6e3b00c34c7755fd7ef583b86fa
"34612","","","","","0","","34612013","","","91"
"34612","","","0","","0","","34612014","","","22"
"34613","0.2","","wac_idle_smile","","105411","","34613001","1","","3"
"34613","0.2","","wac_no_items","","111","","34613002","1","","3"
"34613","","0","200","","105411","","34613003","-340","","2"
"34613","","0","200","","111","","34613004","-340","","2"
"34613","","","0","","45","","34613005","","","32"
"34613","","","1","","57","","34613006","","","32"
"34613","","","0","","13","","34613007","","","32"
"34613","","","","","0","","34613008","","","91"
"34711","2","-108","101811","0","1","wac_default_bot_21","34711001","202","-325","1"
"34711","2","-108","111","0","1","wac_default_bot_27","34711002","201","-325","5"
"34711","1","0","45","","45","","34711003","0","1","31"
"34711","0","0","57","","57","","34711004","0","1","31"
"34711","0","0","13","","13","","34711005","0","1","31"
"34711","1","0","502","","502","","34711006","0","1","31"
"34711","0.2","","wac_paint_bot_21","","101811","","34711007","0","0","3"
"34711","0.2","","wac_paint_bot_27","","111","","34711008","0","0","3"
"34711","","","0","","0","","34711009","","","93"
"34711","","","1","","13","","34711010","","","32"
"34711","","","se_sys_login_birthday_calendar_brush","","se_common","","34711011","0","","23"
"34711","","","300","","101811","","34711012","","","13"
"34711","","","","","1","","34711013","","","131"
"34712","0.2","wac_talk_smile_loop","wac_talk_smile_in","","101811","","34712001","0","1","3"
"34712","0.2","","wac_no_items","","111","","34712002","1","","3"
"34712","","0","200","","101811","","34712003","-340","","2"
"34712","","0","200","","111","","34712004","-340","","2"
"34712","","","0","","45","","34712005","","","32"
"34712","","","1","","57","","34712006","","","32"
"34712","","","0","","13","","34712007","","","32"
"34712","","0","vo_wac_230127_000","","vo_wac_230127","","34712008","0","","21"
"34712","0","1","最近鈴奈和美咲\n似乎學了許多\n跟繪畫相關的東西。\n說是想要能夠畫出漂亮的圖。","0","101811","0.5","34712009","10","1","11"
"34712","","","","","0","","34712010","","","91"
"34712","","0","vo_wac_230127_001","","vo_wac_230127","","34712011","0","","21"
"34712","0","1","果然要學習的話，\n學生的自主性是很重要的♪\n如果對其他的科目也可以\n像這樣充滿興趣就好了……","0","101811","0.5","34712012","10","1","11"
"34712","","","","","0","","34712013","","","91"
"34712","","","0","","0","","34712014","","","22"
"34713","0.2","","wac_idle_smile","","101811","","34713001","1","","3"
"34713","0.2","","wac_no_items","","111","","34713002","1","","3"
"34713","","0","200","","101811","","34713003","-340","","2"
"34713","","0","200","","111","","34713004","-340","","2"
"34713","","","0","","45","","34713005","","","32"
"34713","","","1","","57","","34713006","","","32"
"34713","","","0","","13","","34713007","","","32"
"34713","","","","","0","","34713008","","","91"
"34811","2","-108","101611","0","1","wac_default_01","34811001","202","-213","1"
"34811","2","-108","111","0","1","wac_default_01","34811002","201","-213","5"
"34811","1","0","43","","43","","34811003","0","1","31"
"34811","0","0","57","","57","","34811004","0","1","31"
"34811","0","0","11","","11","","34811005","0","1","31"
"34811","1","0","502","","502","","34811006","0","1","31"
"34811","0.2","","wac_paint_01","","101611","","34811007","0","0","3"
"34811","0.2","","wac_paint_01","","111","","34811008","0","0","3"
"34811","","","0","","0","","34811009","","","93"
"34811","","","1","","11","","34811010","","","32"
"34811","","","se_10035700_brush","","se_10035700","","34811011","0","","23"
"34811","","","300","","101611","","34811012","","","13"
"34811","","","","","1","","34811013","","","131"
"34812","0.2","wac_talk_kyapi_loop","wac_talk_kyapi_in","","101611","","34812001","0","1","3"
"34812","0.2","","wac_no_items","","111","","34812002","1","","3"
"34812","","0","200","","101611","","34812003","-340","","2"
"34812","","0","200","","111","","34812004","-340","","2"
"34812","","","0","","43","","34812005","","","32"
"34812","","","1","","57","","34812006","","","32"
"34812","","","0","","11","","34812007","","","32"
"34812","","0","vo_wac_230128_000","","vo_wac_230128","","34812008","0","","21"
"34812","0","1","完成了～！\n這次的畫也\n充滿了情感呢，\n秀才覺得呢？","0","101611","0.5","34812009","10","1","11"
"34812","","","","","0","","34812010","","","91"
"34812","","0","vo_wac_230128_001","","vo_wac_230128","","34812011","0","","21"
"34812","0","1","對吧對吧？\n其實，我有偷偷和美咲\n私底下練習畫畫喔～♪\n下次秀才也一起來練習嘛～！","0","101611","0.5","34812012","10","1","11"
"34812","","","","","0","","34812013","","","91"
"34812","","","0","","0","","34812014","","","22"
"34813","0.2","","wac_idle_kyapi","","101611","","34813001","1","","3"
"34813","0.2","","wac_no_items","","111","","34813002","1","","3"
"34813","","0","200","","101611","","34813003","-340","","2"
"34813","","0","200","","111","","34813004","-340","","2"
"34813","","","0","","43","","34813005","","","32"
"34813","","","1","","57","","34813006","","","32"
"34813","","","0","","11","","34813007","","","32"
"34813","","","","","0","","34813008","","","91"
"34911","2","-108","100211","0","1","wac_default_01","34911001","202","-213","1"
"34911","2","-108","111","0","1","wac_default_03","34911002","201","-213","5"
"34911","1","0","43","","43","","34911003","0","1","31"
"34911","0","0","57","","57","","34911004","0","1","31"
"34911","0","0","11","","11","","34911005","0","1","31"
"34911","1","0","502","","502","","34911006","0","1","31"
"34911","0.2","","wac_paint_01","","100211","","34911007","0","0","3"
"34911","0.2","","wac_paint_03","","111","","34911008","0","0","3"
"34911","","","0","","0","","34911009","","","93"
"34911","","","1","","11","","34911010","","","32"
"34911","","","se_10035700_brush","","se_10035700","","34911011","0","","23"
"34911","","","300","","100211","","34911012","","","13"
"34911","","","","","1","","34911013","","","131"
"34912","0.2","wac_talk_smile_loop","wac_talk_smile_in","","100211","","34912001","0","1","3"
"34912","0.2","","wac_no_items","","111","","34912002","1","","3"
"34912","","0","200","","100211","","34912003","-340","","2"
"34912","","0","200","","111","","34912004","-340","","2"
"34912","","","0","","43","","34912005","","","32"
"34912","","","1","","57","","34912006","","","32"
"34912","","","0","","11","","34912007","","","32"
"34912","","0","vo_wac_230129_000","","vo_wac_230129","","34912008","0","","21"
"34912","0","1","話說回來，騎士先生\n也越畫越好了呢。\n並、並不是說你一開始\n畫得不好喔？","0","100211","0.5","34912009","10","1","11"
"34912","","","","","0","","34912010","","","91"
"34912","","0","vo_wac_230129_001","","vo_wac_230129","","34912011","0","","21"
"34912","0","1","該怎麼說……\n好像能從畫裡\n感覺到你的溫暖。或許是因為\n這是我們倆一起畫的緣故吧♪","0","100211","0.5","34912012","10","1","11"
"34912","","","","","0","","34912013","","","91"
"34912","","","0","","0","","34912014","","","22"
"34913","0.2","","wac_idle_smile","","100211","","34913001","1","","3"
"34913","0.2","","wac_no_items","","111","","34913002","1","","3"
"34913","","0","200","","100211","","34913003","-340","","2"
"34913","","0","200","","111","","34913004","-340","","2"
"34913","","","0","","43","","34913005","","","32"
"34913","","","1","","57","","34913006","","","32"
"34913","","","0","","11","","34913007","","","32"
"34913","","","","","0","","34913008","","","91"
"35011","2","-108","100311","0","1","wac_default_21","35011001","202","-100","1"
"35011","2","-108","111","0","1","wac_default_27","35011002","201","-100","5"
"35011","1","0","53","","53","","35011003","0","1","31"
"35011","0","0","57","","57","","35011004","0","1","31"
"35011","0","0","20","","20","","35011005","0","1","31"
"35011","1","0","502","","502","","35011006","0","1","31"
"35011","0.2","","wac_paint_21","","100311","","35011007","0","0","3"
"35011","0.2","","wac_paint_27","","111","","35011008","0","0","3"
"35011","","","0","","0","","35011009","","","93"
"35011","","","1","","20","","35011010","","","32"
"35011","","","se_sys_login_birthday_calendar_brush","","se_common","","35011011","0","","23"
"35011","","","300","","100311","","35011012","","","13"
"35011","","","","","1","","35011013","","","131"
"35012","0.2","wac_talk_smile_loop","wac_talk_smile_in","","100311","","35012001","0","1","3"
"35012","0.2","","wac_no_items","","111","","35012002","1","","3"
"35012","","0","200","","100311","","35012003","-340","","2"
"35012","","0","200","","111","","35012004","-340","","2"
"35012","","","0","","53","","35012005","","","32"
"35012","","","1","","57","","35012006","","","32"
"35012","","","0","","20","","35012007","","","32"
"35012","","0","vo_wac_230130_000","","vo_wac_230130","","35012008","0","","21"
"35012","0","1","畫圖的時候，應該要像\n在平靜的湖垂釣一樣，\n維持沉穩的心境才行。","0","100311","0.5","35012009","10","1","11"
"35012","","","","","0","","35012010","","","91"
"35012","","0","vo_wac_230130_001","","vo_wac_230130","","35012011","0","","21"
"35012","0","1","不能因為慌張而激動地動筆，\n或因畫得不順利而生氣。\n因為賞畫的人\n是看得出來的。","0","100311","0.5","35012012","10","1","11"
"35012","","","","","0","","35012013","","","91"
"35012","","","0","","0","","35012014","","","22"
"35013","0.2","","wac_idle_smile","","100311","","35013001","1","","3"
"35013","0.2","","wac_no_items","","111","","35013002","1","","3"
"35013","","0","200","","100311","","35013003","-340","","2"
"35013","","0","200","","111","","35013004","-340","","2"
"35013","","","0","","53","","35013005","","","32"
"35013","","","1","","57","","35013006","","","32"
"35013","","","0","","20","","35013007","","","32"
"35013","","","","","0","","35013008","","","91"
"35111","2","-108","100111","0","1","wac_default_01","35111001","202","-212.75","1"
"35111","2","-108","111","0","1","wac_default_03","35111002","201","-212.75","5"
"35111","1","0","43","","43","","35111003","0","1","31"
"35111","0","0","63","","63","","35111004","0","1","31"
"35111","0","0","11","","11","","35111005","0","1","31"
"35111","0","0","14","","14","","35111006","0","1","31"
"35111","0","0","18","","18","","35111007","0","1","31"
"35111","1","0","502","","502","","35111008","0","1","31"
"35111","0.2","","wac_paint_01","","100111","","35111009","0","0","3"
"35111","0.2","","wac_paint_03","","111","","35111010","0","0","3"
"35111","","","0","","0","","35111011","","","93"
"35111","","","1","","11","","35111012","","","32"
"35111","","","se_10035700_brush","","se_10035700","","35111013","0","","23"
"35111","","","300","","100111","","35111014","","","13"
"35111","","","","","1","","35111015","","","131"
"35112","0.2","wac_talk_smile_loop","wac_talk_smile_in","","100111","","35112001","0","1","3"
"35112","0.2","","wac_no_items","","111","","35112002","1","","3"
"35112","","0","420","","100111","","35112003","-350","","2"
"35112","","0","420","","111","","35112004","-350","","2"
"35112","","","0","","43","","35112005","","","32"
"35112","","","1","","63","","35112006","","","32"
"35112","","","0","","11","","35112007","","","32"
"35112","","","1","","14","","35112008","","","32"
"35112","","","1","","18","","35112009","","","32"
"35112","","","0","","1.8","","35112010","","","93"
"35112","","0","vo_wac_230131_000","","vo_wac_230131","","35112011","0","","21"
"35112","0","1","最後的加工，\n用指甲尖端沾一點顏料……\n慢慢地撫過去……\n嗯，這樣就OK了！","0","100111","0.5","35112012","10","1","11"
"35112","","","","","0","","35112013","","","91"
"35112","","0","vo_wac_230131_001","","vo_wac_230131","","35112014","0","","21"
"35112","0","1","在畫細節部分時，\n用指甲畫會比用筆畫輕鬆呢♪\n不過得小心不能太用力，\n才不會傷到畫。","0","100111","0.5","35112015","10","1","11"
"35112","","","","","0","","35112016","","","91"
"35112","","","0","","0","","35112017","","","22"
"35113","0.2","","wac_idle_smile","","100111","","35113001","1","","3"
"35113","0.2","","wac_no_items","","111","","35113002","1","","3"
"35113","","0","420","","100111","","35113003","-350","","2"
"35113","","0","420","","111","","35113004","-350","","2"
"35113","","","0","","43","","35113005","","","32"
"35113","","","1","","63","","35113006","","","32"
"35113","","","0","","11","","35113007","","","32"
"35113","","","0","","14","","35113008","","","32"
"35113","","","1","","18","","35113009","","","32"
"35113","","","","","0","","35113010","","","91"
"35211","2","-108","102011","0","1","wac_default_01","35211001","202","-213","1"
"35211","2","-108","111","0","1","wac_default_01","35211002","201","-213","5"
"35211","1","0","43","","43","","35211003","0","1","31"
"35211","0","0","57","","57","","35211004","0","1","31"
"35211","0","0","11","","11","","35211005","0","1","31"
"35211","1","0","502","","502","","35211006","0","1","31"
"35211","0.2","","wac_paint_01","","102011","","35211007","0","0","3"
"35211","0.2","","wac_paint_01","","111","","35211008","0","0","3"
"35211","","","0","","0","","35211009","","","93"
"35211","","","1","","11","","35211010","","","32"
"35211","","","se_10035700_brush","","se_10035700","","35211011","0","","23"
"35211","","","300","","102011","","35211012","","","13"
"35211","","","","","1","","35211013","","","131"
"35212","0.2","wac_talk_sad_loop_surprise","wac_talk_sad_in_surprise","","102011","","35212001","0","1","3"
"35212","0.2","","wac_no_items","","111","","35212002","1","","3"
"35212","","0","200","","102011","","35212003","-340","","2"
"35212","","0","200","","111","","35212004","-340","","2"
"35212","","","0","","43","","35212005","","","32"
"35212","","","1","","57","","35212006","","","32"
"35212","","","0","","11","","35212007","","","32"
"35212","","0","vo_wac_230201_000","","vo_wac_230201","","35212008","0","","21"
"35212","0","1","畫圖的時候會用到畫筆，\n但這白色一簇\n是怎麼做出來的呢……？\n咦，是動物的毛嗎？","0","102011","0.5","35212009","10","1","11"
"35212","","","","","0","","35212010","","","91"
"35212","","0","vo_wac_230201_001","","vo_wac_230201","","35212011","0","","21"
"35212","0","1","……這樣啊，原來是動物把不需要的毛\n貢獻出來了啊～\n動物也在幫忙\n美美我們的圖呢♪","0","102011","0.5","35212012","10","1","11"
