4d9620729ec5df76aa4be95c3e126ebdb325d7315311d461b746b6d9fe9bcb32,a7034998a644ca224cd5d54c58cbb597029e8f5b32d4fe276cab1051221b4072,b32ba7ecd9c5cbf59daf0a7e6e8c4d21c0e3aec5f91f707af12116113dfd8f84,e452d68251d252a689a234f2206775a7191a6f73ddb1becb051bb2b5a3a67382
"905215","9052","1009","12000"
"905216","9052","1009","12800"
"905301","9053","1003","600"
"905302","9053","1020","1450"
"905303","9053","1004","2200"
"905304","9053","1011","3050"
"905305","9053","1003","3850"
"905306","9053","1011","4600"
"905307","9053","1001","5450"
"905308","9053","1009","6200"
"905309","9053","1018","7050"
"905310","9053","1004","7850"
"905311","9053","1018","8650"
"905312","9053","1010","9400"
"905313","9053","6","10300"
"905314","9053","1009","11000"
"905315","9053","1018","11800"
"905316","9053","1018","12600"
"905401","9054","1004","650"
"905402","9054","1011","1400"
"905403","9054","1018","2300"
"905404","9054","1003","3000"
"905405","9054","1018","3800"
"905406","9054","1018","4650"
"905407","9054","1010","5400"
"905408","9054","1003","6250"
"905409","9054","6","7000"
"905410","9054","1020","7900"
"905411","9054","1004","8600"
"905412","9054","1011","9450"
"905413","9054","1009","10200"
"905414","9054","1001","11050"
"905415","9054","1018","11850"
"905416","9054","1009","12650"
"905501","9055","1008","800"
"905502","9055","1006","1600"
"905503","9055","1006","2400"
"905504","9055","1008","3200"
"905505","9055","6","4000"
"905506","9055","1014","4800"
"905507","9055","6","5600"
"905508","9055","1014","6400"
"905509","9055","1006","7200"
"905510","9055","6","8000"
"905511","9055","1006","8800"
"905512","9055","6","9600"
"905513","9055","1014","10400"
"905514","9055","1008","11200"
"905515","9055","1006","12000"
"905601","9056","6","1000"
"905602","9056","6","1800"
"905603","9056","1006","2500"
"905604","9056","1006","3300"
"905605","9056","1006","4150"
"905606","9056","1014","5000"
"905607","9056","6","5700"
"905608","9056","1006","6600"
"905609","9056","1014","7400"
"905610","9056","6","8150"
"905611","9056","1014","8950"
"905612","9056","1008","9750"
"905613","9056","1006","10500"
"905614","9056","1008","11300"
"905615","9056","1008","12200"
"905701","9057","1014","900"
"905702","9057","6","1700"
"905703","9057","1008","2600"
"905704","9057","6","3400"
"905705","9057","1006","4200"
"905706","9057","1008","4950"
"905707","9057","1014","5800"
"905708","9057","1014","6550"
"905709","9057","1006","7300"
"905710","9057","1006","8100"
"905711","9057","6","8900"
"905712","9057","1006","9800"
"905713","9057","1008","10550"
"905714","9057","1006","11400"
"905715","9057","6","12150"
"905801","9058","1001","800"
"905802","9058","1010","1600"
"905803","9058","1001","2400"
"905804","9058","1020","3200"
"905805","9058","1002","4000"
"905806","9058","1003","4800"
"905807","9058","1011","5600"
"905808","9058","1011","6400"
"905809","9058","1018","7200"
"905810","9058","1018","8000"
"905811","9058","1018","8800"
"905812","9058","1018","9600"
"905813","9058","1019","10400"
"905814","9058","1010","11200"
"905815","9058","1001","12000"
"905901","9059","1018","650"
"905902","9059","1018","1500"
"905903","9059","1020","2200"
"905904","9059","1019","3100"
"905905","9059","1002","3850"
"905906","9059","1001","4600"
"905907","9059","1011","5450"
"905908","9059","1018","6300"
"905909","9059","1001","7000"
"905910","9059","1001","7850"
"905911","9059","1010","8700"
"905912","9059","1003","9500"
"905913","9059","1010","10250"
"905914","9059","1018","11100"
"905915","9059","1011","11850"
"906001","9060","1001","700"
"906002","9060","1020","1400"
"906003","9060","1011","2250"
"906004","9060","1018","3050"
"906005","9060","1018","3900"
"906006","9060","1010","4650"
"906007","9060","1003","5400"
"906008","9060","1010","6250"
"906009","9060","1001","7100"
"906010","9060","1019","7800"
"906011","9060","1018","8650"
"906012","9060","1001","9400"
"906013","9060","1018","10300"
"906014","9060","1002","11050"
"906015","9060","1011","11800"
"906101","9061","3","1350"
"906102","9061","3","2150"
"906103","9061","1019","2400"
"906104","9061","1019","3200"
"906105","9061","1009","4000"
"906106","9061","1007","4800"
"906107","9061","1009","5600"
"906108","9061","1007","6400"
"906109","9061","1006","7200"
"906110","9061","1009","8000"
"906111","9061","1006","8800"
"906112","9061","1009","9600"
"906113","9061","6","10400"
"906114","9061","6","11200"
"906115","9061","6","12000"
"906201","9062","1009","1000"
"906202","9062","1006","1800"
"906203","9062","1019","2550"
"906204","9062","1009","3350"
"906205","9062","1009","4100"
"906206","9062","1007","4950"
"906207","9062","1007","5750"
"906208","9062","1019","6500"
"906209","9062","1009","7300"
"906210","9062","3","8650"
"906211","9062","6","8950"
"906212","9062","6","9800"
"906213","9062","6","10600"
"906214","9062","3","11900"
"906215","9062","1006","12150"
"906301","9063","1007","950"
"906302","9063","1009","1700"
"906303","9063","1019","2600"
"906304","9063","6","3300"
"906305","9063","1006","4200"
"906306","9063","1009","5000"
"906307","9063","3","6250"
"906308","9063","1009","6600"
"906309","9063","1009","7400"
"906310","9063","1019","8200"
"906311","9063","1007","8900"
"906312","9063","3","10300"
"906313","9063","6","10500"
"906314","9063","1006","11300"
"906315","9063","6","12100"
"906401","9064","1014","800"
"906402","9064","1015","1600"
"906403","9064","1019","2400"
"906404","9064","1007","3200"
"906405","9064","1016","4000"
"906406","9064","1017","4800"
"906407","9064","1018","5600"
"906408","9064","1006","6400"
"906409","9064","1019","7200"
"906410","9064","1018","8000"
"906411","9064","1018","8800"
"906412","9064","1019","9600"
"906413","9064","1007","10400"
"906414","9064","1006","11200"
"906415","9064","1007","12000"
"906501","9065","1019","600"
"906502","9065","1018","1450"
"906503","9065","1007","2250"
"906504","9065","1018","3050"
"906505","9065","1016","3800"
"906506","9065","1014","4600"
"906507","9065","1006","5400"
"906508","9065","1007","6200"
"906509","9065","1019","7050"
"906510","9065","1006","7900"
"906511","9065","1015","8700"
"906512","9065","1019","9500"
"906513","9065","1017","10200"
"906514","9065","1018","11100"
"906515","9065","1007","11800"
"906601","9066","1017","700"
"906602","9066","1006","1500"
"906603","9066","1019","2200"
"906604","9066","1014","3100"
"906605","9066","1018","3900"
"906606","9066","1018","4700"
"906607","9066","1016","5500"
"906608","9066","1018","6250"
"906609","9066","1007","7000"
"906610","9066","1006","7850"
"906611","9066","1007","8650"
"906612","9066","1015","9400"
"906613","9066","1019","10300"
"906614","9066","1007","11050"
"906615","9066","1019","11900"
"906701","9067","1009","800"
"906702","9067","1019","1600"
"906703","9067","1019","2400"
"906704","9067","1009","3200"
"906705","9067","1010","4000"
"906706","9067","1010","4800"
"906707","9067","1020","5600"
"906708","9067","1020","6400"
"906709","9067","1016","7200"
"906710","9067","1017","8000"
"906711","9067","1006","8800"
"906712","9067","1018","9600"
"906713","9067","1002","10400"
"906714","9067","1020","11200"
"906715","9067","1020","12000"
"906801","9068","1020","1000"
"906802","9068","1018","1800"
"906803","9068","1010","2600"
"906804","9068","1006","3400"
"906805","9068","1020","4200"
"906806","9068","1020","4950"
"906807","9068","1020","5700"
"906808","9068","1009","6550"
"906809","9068","1017","7400"
"906810","9068","1019","8100"
"906811","9068","1016","8950"
"906812","9068","1019","9800"
"906813","9068","1002","10500"
"906814","9068","1010","11350"
"906815","9068","1009","12100"
"906901","9069","1006","900"
"906902","9069","1020","1700"
"906903","9069","1020","2550"
"906904","9069","1016","3300"
"906905","9069","1017","4100"
"906906","9069","1009","5000"
"906907","9069","1002","5750"
"906908","9069","1019","6600"
"906909","9069","1010","7350"
"906910","9069","1018","8150"
"906911","9069","1020","8900"
"906912","9069","1020","9750"
"906913","9069","1010","10600"
"906914","9069","1019","11300"
"906915","9069","1009","12150"
"907001","9070","1011","800"
"907002","9070","1010","1600"
"907003","9070","1011","2400"
"907004","9070","1010","3200"
"907005","9070","1010","4000"
"907006","9070","1003","4800"
"907007","9070","1010","5600"
"907008","9070","1003","6400"
"907009","9070","1009","7200"
"907010","9070","1020","8000"
"907011","9070","1020","8800"
"907012","9070","1009","9600"
"907013","9070","1017","10400"
"907014","9070","1017","11200"
"907015","9070","1017","12000"
"907101","9071","1003","700"
"907102","9071","1017","1450"
"907103","9071","1009","2200"
"907104","9071","1011","3000"
"907105","9071","1017","3850"
"907106","9071","1009","4700"
"907107","9071","1003","5450"
"907108","9071","1010","6300"
"907109","9071","1010","7000"
"907110","9071","1011","7850"
"907111","9071","1020","8600"
"907112","9071","1010","9500"
"907113","9071","1017","10200"
"907114","9071","1010","11100"
"907115","9071","1020","11900"
"907201","9072","1003","650"
"907202","9072","1010","1500"
"907203","9072","1017","2300"
"907204","9072","1020","3050"
"907205","9072","1010","3900"
"907206","9072","1017","4650"
"907207","9072","1010","5400"
"907208","9072","1020","6250"
"907209","9072","1009","7100"
"907210","9072","1009","7800"
"907211","9072","1011","8700"
"907212","9072","1011","9400"
"907213","9072","1017","10300"
"907214","9072","1010","11000"
"907215","9072","1003","11850"
"907301","9073","1007","800"
"907302","9073","1007","1600"
"907303","9073","1019","2400"
"907304","9073","1019","3200"
"907305","9073","6","4000"
"907306","9073","3","5350"
"907307","9073","3","6150"
"907308","9073","6","6400"
"907309","9073","1011","7200"
"907310","9073","1011","8000"
"907311","9073","3","9350"
"907312","9073","6","9600"
"907313","9073","1009","10400"
"907314","9073","1009","11200"
"907315","9073","1009","12000"
"907401","9074","1007","950"
"907402","9074","3","2300"
"907403","9074","1011","2500"
"907404","9074","1009","3350"
"907405","9074","6","4100"
"907406","9074","1019","5000"
"907407","9074","6","5700"
"907408","9074","6","6500"
"907409","9074","1011","7350"
"907410","9074","3","8650"
"907411","9074","1007","8900"
"907412","9074","3","10350"
"907413","9074","1009","10600"
"907414","9074","1009","11300"
"907415","9074","1019","12150"
"907501","9075","1009","1000"
"907502","9075","1007","1800"
"907503","9075","1019","2550"
"907504","9075","6","3400"
"907505","9075","1009","4200"
"907506","9075","1011","4900"
"907507","9075","6","5750"
"907508","9075","3","7100"
"907509","9075","1009","7300"
"907510","9075","1007","8150"
"907511","9075","1011","9000"
"907512","9075","3","10300"
"907513","9075","6","10550"
"907514","9075","1019","11350"
"907515","9075","3","12650"
"907601","9076","1019","800"
"907602","9076","1007","1600"
"907603","9076","1007","2400"
"907604","9076","1019","3200"
"907605","9076","1002","4000"
"907606","9076","1018","4800"
"907607","9076","1002","5600"
"907608","9076","1018","6400"
"907609","9076","1003","7200"
"907610","9076","1009","8000"
"907611","9076","1003","8800"
"907612","9076","1009","9600"
"907613","9076","1020","10400"
"907614","9076","1020","11200"
"907615","9076","1020","12000"
"907701","9077","1018","700"
"907702","9077","1007","1400"
"907703","9077","1002","2200"
"907704","9077","1007","3050"
"907705","9077","1018","3850"
"907706","9077","1009","4700"
"907707","9077","1020","5500"
"907708","9077","1003","6250"
"907709","9077","1002","7000"
"907710","9077","1003","7900"
"907711","9077","1009","8600"
"907712","9077","1020","9500"
"907713","9077","1019","10200"
"907714","9077","1020","11000"
"907715","9077","1019","11800"
"907801","9078","1002","650"
"907802","9078","1003","1500"
"907803","9078","1002","2250"
"907804","9078","1009","3000"
"907805","9078","1020","3800"
"907806","9078","1007","4650"
"907807","9078","1019","5400"
"907808","9078","1018","6200"
"907809","9078","1009","7050"
"907810","9078","1020","7850"
"907811","9078","1019","8700"
"907812","9078","1020","9450"
"907813","9078","1003","10250"
"907814","9078","1007","11050"
"907815","9078","1018","11850"
"907901","9079","1015","800"
"907902","9079","1019","1600"
"907903","9079","1014","2400"
"907904","9079","1019","3200"
"907905","9079","1007","4000"
"907906","9079","1019","4800"
"907907","9079","1007","5600"
"907908","9079","1019","6400"
"907909","9079","1004","7200"
"907910","9079","1003","8000"
"907911","9079","1004","8800"
"907912","9079","1002","9600"
"907913","9079","1020","10400"
"907914","9079","1019","11200"
"907915","9079","1020","12000"
"908001","9080","1004","950"
"908002","9080","1020","1700"
"908003","9080","1019","2600"
"908004","9080","1007","3300"
"908005","9080","1007","4100"
"908006","9080","1019","4900"
"908007","9080","1019","5700"
"908008","9080","1003","6550"
"908009","9080","1019","7400"
"908010","9080","1002","8150"
"908011","9080","1014","8900"
"908012","9080","1020","9700"
"908013","9080","1015","10600"
"908014","9080","1004","11400"
"908015","9080","1019","12100"
"908101","9081","1014","900"
"908102","9081","1019","1750"
"908103","9081","1007","2550"
"908104","9081","1019","3400"
"908105","9081","1002","4200"
"908106","9081","1019","5000"
"908107","9081","1020","5800"
"908108","9081","1004","6600"
"908109","9081","1007","7350"
"908110","9081","1020","8100"
"908111","9081","1019","9000"
"908112","9081","1004","9750"
"908113","9081","1003","10500"
"908114","9081","1019","11300"
"908115","9081","1015","12150"
"908201","9082","1014","800"
"908202","9082","6","1600"
"908203","9082","1014","2400"
"908204","9082","6","3200"
"908205","9082","1006","4000"
"908206","9082","1008","4800"
"908207","9082","1008","5600"
"908208","9082","1006","6400"
"908209","9082","1020","7200"
"908210","9082","6","8000"
"908211","9082","6","8800"
"908212","9082","1020","9600"
"908213","9082","1014","10400"
"908214","9082","1014","11200"
"908215","9082","1006","12000"
"908301","9083","1006","600"
"908302","9083","1020","1450"
"908303","9083","1008","2250"
"908304","9083","1014","3100"
"908305","9083","1006","3900"
"908306","9083","1006","4650"
"908307","9083","6","5450"
"908308","9083","6","6200"
"908309","9083","1020","7100"
"908310","9083","1008","7900"
"908311","9083","1014","8600"
"908312","9083","6","9450"
"908313","9083","6","10200"
"908314","9083","1014","11100"
"908315","9083","1014","11850"
"908401","9084","6","650"
"908402","9084","6","1500"
"908403","9084","1020","2300"
"908404","9084","1008","3050"
"908405","9084","1006","3800"
"908406","9084","1014","4600"
"908407","9084","1014","5500"
"908408","9084","1020","6300"
"908409","9084","1014","7050"
"908410","9084","6","7850"
"908411","9084","1006","8700"
"908412","9084","1014","9400"
"908413","9084","1008","10300"
"908414","9084","1006","11000"
"908415","9084","6","11900"
"908501","9085","1004","800"
"908502","9085","1020","1600"
"908503","9085","1020","2400"
"908504","9085","1004","3200"
"908505","9085","1008","4000"
"908506","9085","1020","4800"
"908507","9085","1020","5600"
"908508","9085","1008","6400"
"908509","9085","1011","7200"
"908510","9085","1010","8000"
"908511","9085","1010","8800"
"908512","9085","1011","9600"
"908513","9085","1004","10400"
"908514","9085","1008","11200"
"908515","9085","1011","12000"
"908601","9086","1011","900"
"908602","9086","1010","1800"
"908603","9086","1010","2550"
"908604","9086","1020","3400"
