taq_no,genre,taq_type,difficulty,word,chunk,detail,detail_2,assist_detail,image_id,char_no_1,char_no_2,char_no_3,char_no_4,char_no_5,input_type_1,input_type_2,input_type_3,input_type_4,input_type_5
"6074","6","2","1","แดงตา","","สิ่งนี้เรียกว่าอะไร?","ปลาชนิดหนึ่งที่มีค่าและเป็นสัญลักษณ์แห่งความเป็นสิริมงคล มีชื่อเรียกตามลักษณะของดวงตาที่เป็นสีทอง","ปลากะพงแดงตาโต","0","แ","ด","ง","ต","า","7","7","7","7","7"
"6075","6","2","3","อดยักษ์","","สิ่งนี้เรียกว่าอะไร?","สัตว์ทะเลจำพวกครัสเตเชียนชนิดหนึ่ง อาศัยอยู่ในทะเลลึก มีรูปร่างคล้ายตัวเรือดทะเล ขนาดใหญ่ที่สุดอาจยาวถึง 50 เซนติเมตร","ไอโซพอดยักษ์","0","อ","ด","ยั","ก","ษ์","7","7","7","7","7"
"6076","6","2","2","สวนจุด","ปลาไหลสวนลายจุด","สิ่งนี้เรียกว่าอะไร?","ปลาไหลชนิดหนึ่งที่ได้รับความนิยมในพิพิธภัณฑ์สัตว์น้ำ มีลักษณะเด่นคือมักจะโผล่ส่วนหัวออกมาจากพื้นทรายและว่ายเป็นกลุ่มหันหน้าไปในทิศทางเดียวกัน","ปลาไหลสวนลายจุด","0","ส","ว","น","จุ","ด","7","7","7","7","7"
"6077","6","2","1","เลเซีย","","สิ่งนี้เรียกว่าอะไร?","ดอกไม้ขนาดใหญ่ที่สุดในโลกชนิดหนึ่ง พบได้ในเขตร้อน และมีกลิ่นเหม็นรุนแรง","ราฟเลเซีย","0","เ","ล","เ","ซี","ย","7","7","7","7","7"
"6078","6","2","3","garic","","สิ่งนี้เรียกว่าอะไร?","เห็ดชนิดหนึ่งที่มีหมวกสีแดงสดและมีจุดสีขาวกระจายอยู่ทั่วไป มีพิษ หากรับประทานเข้าไปจะทำให้เกิดอาการหลอนประสาท ปวดท้อง และอาการอื่นๆ","Fly Agaric","0","g","a","r","i","c","3","3","3","3","3"
"6079","6","2","3","นกเค้า","","สิ่งนี้เรียกว่าอะไร?","นกฮูกชนิดหนึ่ง เมื่อพวกเขารู้สึกว่าตกอยู่ในอันตราย พวกเขามีนิสัยชอบย่อตัวเพื่อเลียนแบบกิ่งไม้","นกเค้าหูยาวเล็ก","0","น","ก","เ","ค้","า","7","7","7","7","7"
"6080","6","2","3","ซลษ์ญี่ปุ่","ซาลาแมนเดอร์ยักษ์ญี่ปุ่น","สิ่งนี้เรียกว่าอะไร?","สัตว์ครึ่งบกครึ่งน้ำชนิดหนึ่ง ชื่อนี้มาจากการที่กลิ่นของเมือกที่ผลิตเพื่อป้องกันนั้นคล้ายคลึงกับเครื่องเทศบางชนิดที่ใช้ในอาหารญี่ปุ่น","ซาลาแมนเดอร์ยักษ์ญี่ปุ่น","0","ซ","ล","ษ์","ญี่","ปุ่","7","7","7","7","7"
"6081","6","2","3","ไชเท้า","","สิ่งนี้เรียกว่าอะไร?","เป็นพืชผักชนิดหนึ่ง ที่มีลักษณะเป็นหัวกลมๆ หรือยาวๆ มีสีขาว","หัวไชเท้า","0","ไ","ช","เ","ท้","า","7","7","7","7","7"
"6082","6","2","1","ต้นอ้อย","","สิ่งนี้เรียกว่าอะไร?","พืชในวงศ์หญ้าที่เป็นวัตถุดิบหลักในการผลิตน้ำตาล","ต้นอ้อย","0","ต้","น","อ้","อ","ย","7","7","7","7","7"
"6083","6","2","1","กฟีนิกซ์","","สิ่งนี้เรียกว่าอะไร?","นกในตำนานที่ว่ากันว่าสามารถฟื้นคืนชีพได้ใหม่เสมอ","นกฟีนิกซ์","0","ก","ฟี","นิ","ก","ซ์","7","7","7","7","7"
"6084","6","2","1","รับกลิ่น","","สิ่งนี้เรียกว่าอะไร?","[ประสาทสัมผัสทั้งห้า] ได้แก่ การมองเห็น การได้ยิน การสัมผัส การลิ้มรส และ?","การรับกลิ่น","0","รั","บ","ก","ลิ่","น","7","7","7","7","7"
"6085","6","2","2","กอริลล","","สิ่งนี้เรียกว่าอะไร?","ลิงไม่มีหางที่มีขนาดใหญ่ที่สุดในโลก ตัวผู้มีจุดเด่นคือการใช้สองแขนตีที่อก เพื่อแสดงความเป็นผู้นำหรือข่มขู่ศัตรู","กอริลลา","0","ก","อ","ริ","ล","ล","7","7","7","7","7"
"6086","6","2","3","กล้Ham","กล้ามเนื้อ Hamstrings","สิ่งนี้เรียกว่าอะไร?","กลุ่มกล้ามเนื้อมัดใหญ่บริเวณต้นขาด้านหลัง มักถือว่ามีความสำคัญในการฝึกกล้ามเนื้อ","กล้ามเนื้อ Hamstrings","0","ก","ล้","H","a","m","7","7","2","3","3"
"6087","6","2","1","Omniv","","สิ่งนี้เรียกว่าอะไร?","สิ่งมีชีวิตกินสัตว์ เรียก [Carnivore]\nสิ่งมีชีวิตกินพืช เรียก [Herbivore]\nแล้วสิ่งมีชีวิตที่กินทั้ง 2 อย่าง เรียกว่า?","Omnivore","0","O","m","n","i","v","2","3","3","3","3"
"6088","6","2","2","ฟันนํ้าน","","สิ่งนี้เรียกว่าอะไร?","","ฟันนํ้านม⇔ฟันแท้","0","ฟั","น","นํ้","า","น","7","7","7","7","7"
"6089","6","2","3","บคอร์น","","สิ่งนี้เรียกว่าอะไร?","สัตวที่มี 1 เขา = ยูนิคอร์น","สัตวที่มี 2 เขา = ไบคอร์น","0","บ","ค","อ","ร์","น","7","7","7","7","7"
