308c43a8a165f3137153a848be7b8941eeb8145e95b098dea6770a6042b3ff64,3a80388225faa2ff302df5cd0fd28df75c26a7ea227edda15aeb2edc46d407eb,28f86dd323e1b461cececc8e514767868a7ebde0bfebaa774525499c02fa957d,cbc13735882a5e988bd5b562a6f6d8c6e400d3441a556cc3601dde4c586293ef,b0eedee0c476f617cc94643ac0d9e79896d05a6753cb8ec2efda70916da828bd,2ddf799162362319ae8b4385b92b83f1c7f1f0cf38454c9fafc9e10e5fbb7212,39bfb38aa4af62aa079912ef1f83202899e55904c910832a55f91c0d7fb08149,515413750217f31fe4af9dc6bdf27103ed043fab58497b4e11300ac96db3fa47,d5d6d2e08723e3e039a7138d452e35f481dec1a6ae7133665043e9b46c1bb250,b02b6cc6bb1a87f77aa6e1958c68112ef26d326871ddbbfc01ccafdd6cbc9e35,d0cadd7e79837914ffe6a044a2e30c3abfca6bce578917ecc4d71be9d6f0f6a5,f8fb57033e5271448d5430be1a3be7affa72090955c056c4ce496b6b53b27375,cb0170948f23cf3f299b932a130315c9446ef4ca130919559c9bfc993f74e8b3,8e80a64a109a47ddbb8b865b466bd46c6909aa026b1724984824d92588631c1d,812910451d06d5dde38bd6ea51b1f45ab59197c8409a935107586ff13e8986d4,570cbfd965e4889137123b5f4bfdfa2c24d6ba02cd874dad972444d79d984588,aebc74b7146ddf6969ae5f6d2798570f0e03864eef0945cb3d2b47e0d8a65a8a,712492409d752c7b74e3b0363612acb224d50aa485f6c3239ef9162a2b2d4881,6549a082a973989ffcca553b01385f0f9c307e7fbf1959c3a0d7affc852f305e,398f5ab73999dbd144a42224c7ea824d1d2bdfd79feff8fa0cd7df5fc22b4991,a1498cec31331c2400d2a95fdfe34a0b77161e4109778e16b88deece5dabaee8
"","3000","11","0","0","0","フィールド内の敵に継続魔法ダメージ","1","4","36","0","0","0","400","9.5","99","0","1","3","400","311000204"
"","0","4","0","0","1","後から2番目のキャラをターゲット（挑発可）","1","4","7","0","0","0","9999","0","1","0","1","1","0","311000301"
"","6.8","3","0","0","0","小範囲内に物理中ダメージ","1","1","1","0","6.8","0.54","150","0","99","0","1","2","0","311000302"
"","80","3","0","0","0","範囲内にTP減少","1","2","16","0","0","0","150","0","99","0","1","2","0","311000303"
"","300","3","0","0","0","範囲内にTP上昇","2","1","16","0","0","0","9999","0","99","0","1","2","0","311000304"
"","100","7","0","0","0","覚醒トリガー80％","2","3","17","0","0","80","-1","0","1","0","1","3","0","311000401"
"","1.62","7","0","0","0","ヘイスト","2","2","8","0","0","90","-1","0","1","0","1","3","0","311000402"
"","2","7","90","0","0","物理攻撃バフ","2","10","10","1","15","0","-1","0","1","0","1","3","0","311000403"
"","180","7","0","0","0","行動パターン変更","2","1","22","31100002","0","0","-1","0","1","0","1","3","0","311000404"
"","0","3","0","0","0","","1","0","92","0","0","0","3000","0","99","0","1","3","0","311001101"
"","90","3","0.00135","0","0","","1","1","1","0","0.9","1.5","3000","0","99","0","1","3","0","311001102"
"","100","3","0","0","0","","1","10","49","0","0","0","3000","0","99","0","1","3","0","311001103"
"","1500","11","0","2","0","","2","3","7","0","0","0","2160","0","1","0","1","1","0","311001201"
"","0","11","0","0","0","","1","21","38","1","0.15","9.5","200","200","1","0","1","3","0","311001202"
"","0","4","0","0","0","","1","4","7","0","0","0","9999","0","1","0","1","1","0","311001301"
"","0.5","3","0","0","0","","1","0","92","0","0","0","150","0","99","0","1","2","0","311001302"
"","60","3","0.0006","0","0","","1","2","1","0","0.6","3.5","150","0","99","0","1","2","0","311001303"
"","80","3","0","0","0","","1","2","16","0","0","0","150","0","99","0","1","2","0","311001304"
"","5","3","5","0","0","","1","311001306","27","1","1","0","3000","0","99","0","1","3","0","311001305"
"","200","7","0","0","0","","2","1","16","0","0","0","0","0","0","0","1","3","0","311001306"
"","0.5","3","0","0","0","","1","0","92","0","0","0","3000","0","1","0","1","3","0","311001401"
"","60","3","0.0012","0","0","","1","1","1","0","0.6","3.5","3000","0","1","0","1","3","0","311001402"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","311001501"
"","100000","7","0","0","0","","2","3","73","0","0","90","0","850000","1","0","1","3","0","311001502"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","311001503"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","311001504"
"","0.5","7","0","0","0","","2","0","98","0","90","0","0","0","1","0","1","3","1","311001505"
"","0","3","0","0","0","","1","0","92","0","0","0","3000","0","99","0","1","3","0","311002101"
"","90","3","0.00135","0","0","","1","1","1","0","0.9","1.5","3000","0","99","0","1","3","0","311002102"
"","100","3","0","0","0","","1","10","49","0","0","0","3000","0","99","0","1","3","0","311002103"
"","0","3","0","0","0","","1","7","8","0","0","1.5","3000","0","99","0","1","3","0","311002104"
"","1500","11","0","2","0","","2","3","7","0","0","0","2160","0","1","0","1","1","0","311002201"
"","0","11","0","0","0","","1","21","38","1","0.15","9.5","200","200","1","0","1","3","0","311002202"
"","0","4","0","0","0","","1","4","7","0","0","0","9999","0","1","0","1","1","0","311002301"
"","0.5","3","0","0","0","","1","0","92","0","0","0","150","0","99","0","1","2","0","311002302"
"","60","3","0.0006","0","0","","1","2","1","0","0.6","3.5","150","0","99","0","1","2","0","311002303"
"","80","3","0","0","0","","1","2","16","0","0","0","150","0","99","0","1","2","0","311002304"
"","5","3","5","0","0","","1","311002306","27","1","1","0","3000","0","99","0","1","3","0","311002305"
"","200","7","0","0","0","","2","1","16","0","0","0","0","0","0","0","1","3","0","311002306"
"","0.5","3","0","0","0","","1","0","92","0","0","0","3000","0","1","0","1","3","0","311002401"
"","60","3","0.0012","0","0","","1","1","1","0","0.6","3.5","3000","0","1","0","1","3","0","311002402"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","311002501"
"","100000","7","0","0","0","","2","3","73","0","0","90","0","850000","1","0","1","3","0","311002502"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","311002503"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","311002504"
"","0.5","7","0","0","0","","2","0","98","0","90","0","0","0","1","0","1","3","1","311002505"
"","50","3","0","0","0","","1","1","46","2","0","0","-1","0","99","0","1","3","0","311100101"
"","100","1","0.04","0","0","","1","1","9","0","3","6","-1","0","99","0","1","1","0","311100102"
"","100","3","0","0","0","","1","3","3","0","0","1500","-1","0","99","0","1","3","2","311100103"
"","120","3","0","0","0","","1","1","1","0","12","0.07","-1","0","2","0","1","1","0","311100201"
"","2","1","10","0","0","","1","21","10","1","50","0","-1","0","2","0","1","1","0","311100202"
"","300","1","6","0","0","","1","2","16","0","0","0","-1","0","99","0","1","1","0","311100203"
"","100","3","0","0","0","","1","2","1","0","12","0.2","400","0","99","0","1","1","0","311100301"
"","2","1","10","0","0","","1","41","10","1","70","0","400","0","99","0","1","1","2","311100302"
"","0","1","0","0","0","","1","950","23","311100304","0","0","400","0","99","0","1","1","0","311100303"
"","0.5","1","0","0","0","","1","1","8","0","0","10","400","0","99","0","1","1","0","311100304"
"","100","7","0","0","0","","2","3","17","0","0","35","-1","0","1","0","1","1","0","311100401"
"","1.28","7","0","0","0","","2","2","8","0","0","90","-1","0","1","0","1","3","0","311100402"
"","2","7","90","0","0","","2","30","10","1","15","0","-1","0","1","0","1","3","0","311100403"
"","90","7","0","0","0","","2","1","22","31110302","0","0","-1","0","1","0","1","3","0","311100404"
"","35","3","0","0","0","","1","1","46","2","0","0","-1","0","99","0","1","3","0","311101101"
"","100","1","0.04","0","0","","1","1","9","0","3","6","-1","0","99","0","1","1","0","311101102"
"","100","3","0","0","0","","1","3","3","0","0","1500","-1","0","99","0","1","3","2","311101103"
"","100","3","0","0","0","","1","2","1","0","12","0.2","400","0","99","0","1","1","0","311101301"
"","2","1","10","0","0","","1","41","10","1","70","0","400","0","99","0","1","1","2","311101302"
"","0","1","0","0","0","","1","950","23","311101304","0","0","400","0","99","0","1","1","0","311101303"
"","0.25","1","0","0","0","","1","1","8","0","0","15","400","0","99","0","1","1","0","311101304"
"","100","7","0","0","0","","2","3","17","0","0","100","-1","0","1","0","1","1","0","311101401"
"","1.28","7","0","0","0","","2","2","8","0","0","90","-1","0","1","0","1","3","0","311101402"
"","2","7","90","0","0","","2","30","10","1","15","0","-1","0","1","0","1","3","0","311101403"
"","90","7","0","0","0","","2","1","22","31110302","0","0","-1","0","1","0","1","3","0","311101404"
"","10.5","3","0","0","0","前方小範囲内に物理大ダメージ","1","1","1","0","10.5","0.875","2160","0","3","0","1","2","0","311200101"
"","12","3","0","0","0","前方小範囲内に物理大ダメージ","1","1","1","0","12","1","2160","0","99","0","1","2","0","311200102"
"","4.5","3","0","0","0","目の前の敵に物理ダメージを与え、物理防御をダウン","1","1","1","0","4.5","0.38","2160","0","2","0","1","1","0","311200201"
"","1","7","8","0","0","目の前の敵に物理ダメージを与え、物理防御をダウン","1","10","10","1","40","40","-1","0","1","0","1","1","0","311200202"
"","9","3","0","0","0","","1","1","1","0","9","0.75","2160","0","1","0","1","2","0","311200301"
"","1","1","12","0","0","","2","21","10","1","1.6","1.6","-1","0","1","0","1","1","2","311200302"
"","9","3","0","0","1","","1","1","1","0","9","0.75","2160","0","1","0","1","2","0","311200401"
"","1","1","12","0","0","","2","21","10","1","1.6","1.6","-1","0","1","0","1","1","2","311200402"
"","0","3","0","0","0","","1","4","7","0","0","0","3000","0","1","0","1","2","0","311201101"
"","0.5","3","0","0","0","","1","0","92","0","0","0","200","0","99","0","1","2","0","311201102"
"","120","3","0.0024","0","0","","1","1","1","0","1.2","3.5","200","0","99","0","1","2","0","311201103"
"","6","3","0","0","0","","1","311201106","26","1","1","0","3000","0","99","0","1","3","0","311201104"
"","0.5","3","0","0","0","","1","0","92","0","0","0","3000","0","99","0","1","3","0","311201105"
"","100","3","0","0","0","","1","1","1","0","0","0","3000","0","99","0","1","3","0","311201106"
"","2","7","22","0","0","","2","10","10","1","100","0","-1","0","1","0","1","3","0","311201201"
"","2","7","22","0","0","","2","40","10","1","100","0","-1","0","1","0","1","3","0","311201202"
"","0","7","0","0","0","","2","1","16","0","0.1","0","-1","0","1","0","1","3","0","311201203"
"","0.5","3","0","0","0","","1","0","92","0","0","0","3000","0","1","0","1","1","0","311201301"
"","90","3","0.0018","0","0","","1","1","1","0","0.9","3.5","3000","0","1","0","1","1","0","311201302"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","311201401"
"","100000","7","0","0","0","","2","3","73","0","0","90","0","850000","1","0","1","3","0","311201402"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","311201403"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","311201404"
"","0.5","7","0","0","0","","2","0","98","0","90","0","0","0","1","0","1","3","1","311201405"
"","0","3","0","0","0","","1","4","7","0","0","0","3000","0","1","0","1","2","0","311202101"
"","120","3","0.0018","50","0","","1","1","1","0","1.2","3.5","200","0","99","0","1","2","0","311202102"
"","6","3","0","0","0","","1","311202104","26","1","1","0","3000","0","99","0","1","3","0","311202103"
"","100","3","0","50","0","","1","1","1","0","0","0","3000","0","99","0","1","3","0","311202104"
"","2","7","22","0","0","","2","10","10","1","100","0","-1","0","1","0","1","3","0","311202201"
"","2","7","22","0","0","","2","40","10","1","100","0","-1","0","1","0","1","3","0","311202202"
"","0","7","0","0","0","","2","1","16","0","0.1","0","-1","0","1","0","1","3","0","311202203"
"","0","3","0","0","0","","1","4","7","0","0","0","3000","0","1","0","1","2","0","311202301"
"","90","3","0.0018","50","0","","1","1","1","0","0.9","3","200","0","2","0","1","2","0","311202302"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","311202401"
"","100000","7","0","0","0","","2","3","73","0","0","90","0","850000","1","0","1","3","0","311202402"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","311202403"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","311202404"
"","0","3","0","0","0","","1","4","7","0","0","0","3000","0","1","0","1","2","0","311203101"
"","120","3","0.0018","50","0","","1","1","1","0","1.2","3.5","200","0","99","0","1","2","0","311203102"
"","6","3","0","0","0","","1","311203104","26","1","1","0","3000","0","99","0","1","3","0","311203103"
"","100","3","0","100","0","","1","1","1","0","0","0","3000","0","99","0","1","3","0","311203104"
"","2","7","22","0","0","","2","10","10","1","100","0","-1","0","1","0","1","3","0","311203201"
"","2","7","22","0","0","","2","20","10","1","100","0","-1","0","1","0","1","3","0","311203202"
"","2","7","22","0","0","","2","40","10","1","100","0","-1","0","1","0","1","3","0","311203203"
"","0","7","0","0","0","","2","1","16","0","0.1","0","-1","0","1","0","1","3","0","311203204"
"","0","3","0","0","0","","1","4","7","0","0","0","3000","0","1","0","1","2","0","311203301"
"","90","3","0.0018","50","0","","1","1","1","0","0.9","3","200","0","2","0","1","2","0","311203302"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","311203401"
"","100000","7","0","0","0","","2","3","73","0","0","90","0","850000","1","0","1","3","0","311203402"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","311203403"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","311203404"
"","0.5","7","0","0","0","","2","0","98","0","90","0","0","0","1","0","1","3","1","311203405"
"","20","3","0","0","0","","1","81","38","2","0","90","3000","3000","1","0","1","3","0","311203406"
"","0","3","0","0","0","","1","4","7","0","0","0","3000","0","1","0","1","2","0","311204101"
"","120","3","0.0018","50","0","","1","1","1","0","1.2","3.5","200","0","99","0","1","2","0","311204102"
"","6","3","0","0","0","","1","311204104","26","1","1","0","3000","0","99","0","1","3","0","311204103"
"","100","3","0","100","0","","1","1","1","0","0","0","3000","0","99","0","1","3","0","311204104"
"","2","7","22","0","0","","2","10","10","1","100","0","-1","0","1","0","1","3","0","311204201"
"","2","7","22","0","0","","2","20","10","1","100","0","-1","0","1","0","1","3","0","311204202"
"","2","7","22","0","0","","2","40","10","1","100","0","-1","0","1","0","1","3","0","311204203"
"","0","7","0","0","0","","2","1","16","0","0.1","0","-1","0","1","0","1","3","0","311204204"
"","0","3","0","0","0","","1","4","7","0","0","0","3000","0","1","0","1","2","0","311204301"
"","90","3","0.0018","50","0","","1","1","1","0","0.9","3","200","0","2","0","1","2","0","311204302"
"","263","7","0","0","0","","2","311300102","26","1","0","0.075","0","0","1","0","1","3","0","311300101"
"","1","3","0","0","0","","1","1","46","2","0.095","0","3000","0","99","0","1","3","0","311300102"
"","0","7","0","0","0","","2","950","28","311300104","0","0","0","0","1","0","1","3","0","311300103"
"","10","3","0","0","0","","1","1","46","2","0","0","3000","0","99","0","1","3","0","311300104"
"","99","7","-99","0","0","","2","1","35","0","63","99","0","0","1","0","1","3","0","311300105"
"","0","4","0","0","0","","1","4","7","0","0","0","3000","0","1","0","1","3","0","311300201"
"","25","3","0","0","0","","1","2","1","0","4","0.75","350","0","99","0","1","2","0","311300202"
"","6","1","0","0","0","","1","0","11","0","0","100","-1","0","0","0","1","2","0","311300203"
"","2","1","6","1","0","","1","10","10","1","0.6","0.28","-1","0","0","0","1","2","0","311300204"
"","2","1","6","1","0","","1","30","10","1","3.2","0.3","-1","0","0","0","1","2","0","311300205"
"","5","1","0","0","0","","1","311300207","26","4","1","0","-1","0","0","0","1","2","0","311300206"
"","99","7","0","0","0","","2","1","35","0","63","6","-1","0","1","0","1","3","0","311300207"
"","280","3","0","0","0","","1","3","3","0","0","200","350","0","99","0","1","2","0","311300301"
"","25","3","0","0","0","","1","2","1","0","4","1","350","0","99","0","1","2","0","311300302"
"","6","1","0","0","0","","1","0","11","0","0","100","-1","0","0","0","1","2","0","311300303"
"","2","1","6","1","0","","1","10","10","1","4","0.3","-1","0","0","0","1","2","0","311300304"
"","2","1","6","1","0","","1","30","10","1","1","0.55","-1","0","0","0","1","2","0","311300305"
"","5","1","0","0","0","","1","311300307","26","4","1","0","-1","0","0","0","1","2","0","311300306"
"","99","7","0","0","0","","2","1","35","0","63","6","-1","0","1","0","1","3","0","311300307"
"","100","7","0","0","0","","2","3","17","0","0","50","0","0","1","0","1","3","0","311300401"
"","0","3","0","0","0","","1","1","46","2","0.05","0","2160","0","99","0","1","1","0","311300501"
"","0","4","0","0","0","","1","4","7","0","0","0","3000","0","1","0","1","3","0","311300601"
"","25","3","0","0","0","","1","2","1","0","4","0.6","350","0","99","0","1","2","0","311300602"
"","3","1","0","0","0","","1","0","11","0","0","100","-1","0","0","0","1","2","0","311300603"
"","2","1","6","1","0","","1","10","10","1","0.6","0.28","-1","0","0","0","1","2","0","311300604"
"","2","1","6","1","0","","1","30","10","1","1","0.3","-1","0","0","0","1","2","0","311300605"
"","5","1","0","0","0","","1","311300607","26","4","1","0","-1","0","0","0","1","2","0","311300606"
"","99","7","0","0","0","","2","1","35","0","63","3","-1","0","1","0","1","3","0","311300607"
"","280","3","0","0","0","","1","3","3","0","0","200","350","0","99","0","1","2","0","311300701"
"","25","3","0","0","0","","1","2","1","0","4","1.2","350","0","99","0","1","2","0","311300702"
"","3","1","0","0","0","","1","0","11","0","0","100","-1","0","0","0","1","2","0","311300703"
