72def465eca3ce21e7cc3c3f379d0f215ac28737d77472c20eecf3499634ce60,1a82b28faec31698609748ffce406406e2813d1af233b7bc04a2666b94004013,76c4bccae692ec06d74064eadecd8a06da2d1208213cfce12f711a0a1253146c,45593d5f2079b6baa204be85b161d5a1e1e8b83fdead7fe17354d1e67cf0992a,a0eefcb4d2bc460e50beed6b1020710ee7427b36d9e172970dc88c8f53524902,4a86e792967c7d70c6805c7b666fb7b94b9de230d47cad7c298b7d221a4ca20d,97ca655fa836856bee364c8c1f103fbeece7ade9dad5fb98156c9c5991c1c77f,3e942a299f57b449d2affc67be54faa7c1bc1d5602fa9c4234e82a752e9715af,62ce9184568ba47c50156481878e0677bee036708fcedc461b146989a056a131,f5759fe7f6aa5e5aa08c1d01d0dd246cc086010c4f9379c15b03ba8c5cade0e5,af42f1a784b4fe66d1d6fa1e5e0fe29cdf7442a7f632a5151b5c88da3412b335,ea12297fb031c3708dd2f219f16514bdf6de76de0a8fae6c2c6b91ff1500e618,d07e2235aea999afa18001bad9c431c5926d2049976a3bde4ed2b99f75393f4d,a5bdc9879f4dd9e5cb5056013e5d52adec3de6db70cf60df682ae49a93ab5fcf,9c58756bc74aa5c0f97723b59c8187718ec392802fe102baac2a282afb47f4d7,ddb2f916983fff02f5d9e36d25a9f3da019190f5b81365f7ec8ff45abf2af0f9,2799c990a38b8839fbeee665b42b83765db6f99f0824e7ec99666200ac65dbe2,373c62fb5491d4af87ba070c6aafe883d4be9862c4bd66e1bbcae0a34f68be96,5570f185fad49c81bb9ac74fda347acf3e0713922ff3c15e357ffd7af06e8246,f38797676a8f6aaaaf5f24af889979fa1961bdc831e3cce70ee77680174439aa,390f41318b7853acd4cc264cf051790a9aeb8e3631619e5b047de273c03193af
"313200802","0","1","0","3","200","0","0","1","1","0","0","1","1","1","0","","50","","3000","0.5"
"313200901","3","26","0","7","285","0","0","313200903","1","0","0","1","2","1","0","","0.017","","0","0"
"313200902","0","7","0","3","0","0","2","4","1","0","0","1","1","1","0","","0","","3000","0"
"313200903","0","1","0","3","10","0","0","1","99","0","0","1","1","2","0","","50","","300","0.5"
"313201101","2","46","0","3","1","0","0","1","99","0","0","1","1","3","0","","0.1","","3000","0"
"313201102","313201103","23","0","3","0","0","0","950","99","0","0","1","1","3","0","","0","","3000","0"
"313201103","0","92","0","3","0","0","0","0","99","0","0","1","1","1","0","","0","","3000","0"
"313201104","0","9","0","1","362","0","0","2","0","0","0","1","1","3","0","","0.5","","-1","20"
"313201301","0","7","0","3","0","0","2","4","1","0","0","1","1","1","0","","0","","3000","0"
"313201302","1","46","0","3","0","0","0","1","99","0","0","1","1","2","0","","0.1","","300","0"
"313201303","313201304","23","0","1","0","0","0","500","99","0","0","1","1","3","0","","0","","300","0"
"313201304","1","46","0","1","5","0","0","1","99","0","0","1","1","2","0","","0.1","","300","0"
"313202101","2","46","0","3","1","0","0","1","99","0","0","1","1","3","0","","0.1","","3000","0"
"313202102","313202103","23","0","3","0","0","0","950","99","0","0","1","1","3","0","","0","","3000","0"
"313202103","0","92","0","3","0","0","0","0","99","0","0","1","1","1","0","","0","","3000","0"
"313202104","0","9","0","1","400","0","0","2","0","0","0","1","1","3","0","","2.5","","-1","20"
"313300101","1","26","0","7","285","0","0","313300102","1","0","0","1","2","3","0","","20","","0","0"
"313300102","1","46","0","3","40","0","0","1","99","0","0","1","1","3","0","","0","","3000","0"
"313300103","313300104","28","0","7","0","0","0","685","1","0","0","1","2","3","0","","1","","0","1"
"313300104","0","1","0","3","0","0","0","1","1","0","0","1","1","1","0","","0","","3000","4.375"
"313300105","1","10","1","3","2","20","0","11","1","0","0","1","1","1","0","","75","","3000","0"
"313300106","1","10","1","3","2","20","0","31","1","0","0","1","1","1","0","","75","","3000","0"
"313300201","1","46","0","3","0","0","0","1","1","0","0","1","1","3","0","","0.5","","3000","0"
"313300301","1","46","0","38","0","0","0","1","1","0","0","1","1","3","0","","0.5","","3000","0"
"313300302","1","46","0","38","0","0","1","1","1","0","0","1","1","3","0","","0.5","","3000","0"
"313300501","0","92","0","3","0","0","0","0","1","0","0","1","1","3","0","","0","","3000","0"
"313300502","1","46","0","3","0","0","0","1","1","0","0","1","1","3","0","","0.5","","3000","0"
"313300601","0","92","0","38","0","0","0","0","1","0","0","1","1","3","0","","0","","3000","0"
"313300602","1","46","0","38","0","0","0","1","1","0","0","1","1","3","0","","0.5","","3000","0"
"313300603","0","92","0","38","0","0","1","0","1","0","0","1","1","3","0","","0","","3000","0"
"313300604","1","46","0","38","0","0","1","1","1","0","0","1","1","3","0","","0.5","","3000","0"
"313300701","610068504","15","2","7","0","0","0","2","1","1","1500","1","2","1","1500","","0","","0","0"
"313300702","313300701","18","0","7","0","0","0","1","1","0","0","1","1","1","0","","0","","-1","10"
"313300801","0","17","0","7","100","0","0","3","0","0","0","1","0","0","0","","0","","0","40"
"313300802","0","35","0","7","1","1","0","0","1","0","0","1","2","3","0","","85","","0","90"
"313300803","31330302","14","1","7","90","0","0","1","1","0","0","1","2","3","0","","0","","0","0"
"313300804","31330301","14","0","7","0","0","0","3","1","0","0","1","2","3","0","","0","","0","0"
"313300901","0","17","0","7","100","0","0","3","0","0","0","1","0","0","0","","0","","0","15"
"313300902","0","35","0","7","1","1","0","0","1","0","0","1","2","3","0","","85","","0","90"
"313300903","31330602","14","1","7","90","0","0","1","1","0","0","1","2","3","0","","0","","0","0"
"313300904","31330601","14","0","7","0","0","0","3","1","0","0","1","2","3","0","","0","","0","0"
"313300905","1","10","1","7","2","99","0","21","1","0","0","1","2","3","0","","100","","0","0"
"313300906","1","10","1","7","2","99","0","41","1","0","0","1","2","3","0","","100","","0","0"
"313301101","1","26","0","7","285","0","0","313301102","1","0","0","1","2","3","0","","10","","0","0"
"313301102","1","46","0","3","40","0","0","1","99","0","0","1","1","3","0","","0","","3000","0"
"313301103","313301104","28","0","7","0","0","0","685","1","0","0","1","2","3","0","","1","","0","1"
"313301104","0","1","0","3","0","0","0","1","1","0","0","1","1","1","0","","0","","3000","4"
"313301105","1","10","1","3","2","20","0","11","1","0","0","1","1","1","0","","75","","3000","0"
"313301106","1","10","1","3","2","20","0","31","1","0","0","1","1","1","0","","75","","3000","0"
"313400101","0","1","50","38","100","0","0","1","1","0","0","1","1","3","99999","","2","","-1","0"
"313400102","313400103","23","0","1","1","0","0","502","1","0","0","1","1","3","0","","2","","-1","0"
"313400103","0","1","50","1","100","0","0","1","1","0","0","1","1","3","99999","","1","","-1","0"
"313400104","313400105","23","0","1","1","0","0","503","1","0","0","1","1","3","0","","2","","-1","0"
"313400105","0","1","50","1","100","0","0","1","1","0","0","1","1","3","99999","","0.6","","-1","0"
"313400106","1","10","0","3","2","18","0","91","99","0","0","1","1","3","0","","100","","-1","0"
"313400201","0","1","100","3","0.9","0","0","2","99","0","0","1","1","3","0","","0.9","","-1","1"
"313400202","313400204","23","313400203","3","1","0","0","502","99","0","0","1","1","3","0","","2","","-1","0"
"313400203","0","9","100","3","70","0","0","1","99","0","0","1","1","3","0","","0.09","","-1","16.5"
"313400204","0","9","100","3","70","0","0","4","99","0","0","1","1","3","0","","0.09","","-1","16.5"
"313400301","0","1","50","3","18","0.00023","0","1","1","0","0","1","1","3","0","","18","","-1","1"
"313400302","0","9","100","3","70","0","0","1","1","0","0","1","1","3","0","","0.09","","-1","8.5"
"313400501","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","20"
"313400502","2","10","0","7","1","20","0","21","1","0","0","1","2","1","0","","0","","0","1"
"313400503","2","10","0","7","1","20","0","41","1","0","0","1","2","1","0","","0","","0","1"
"313400601","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","15"
"313400602","2","10","0","7","1","15","0","21","1","0","0","1","2","1","0","","0","","0","1"
"313400603","2","10","0","7","1","15","0","41","1","0","0","1","2","1","0","","0","","0","1"
"313400701","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","10"
"313400702","2","10","0","7","1","10","0","21","1","0","0","1","2","1","0","","0","","0","1"
"313400703","2","10","0","7","1","10","0","41","1","0","0","1","2","1","0","","0","","0","1"
"313401101","0","1","80","38","100","0","0","1","1","0","0","1","1","3","99999","","2","","-1","0"
"313401102","313401103","23","0","1","1","0","0","502","1","0","0","1","1","3","0","","2","","-1","0"
"313401103","0","1","80","1","100","0","0","1","1","0","0","1","1","3","99999","","1","","-1","0"
"313401104","313401105","23","0","1","1","0","0","503","1","0","0","1","1","3","0","","2","","-1","0"
"313401105","0","1","80","1","100","0","0","1","1","0","0","1","1","3","99999","","0.6","","-1","0"
"313401106","1","10","0","3","2","18","0","91","99","0","0","1","1","3","0","","100","","-1","0"
"313401107","1","10","0","38","1","90","0","11","1","0","0","1","1","3","0","","0","","-1","6"
"313401108","1","10","0","38","1","90","0","31","1","0","0","1","1","3","0","","0","","-1","6"
"313401201","0","1","100","3","0.9","0","0","2","99","0","0","1","1","3","0","","0.9","","-1","1"
"313401202","313401204","23","313401203","3","1","0","0","502","99","0","0","1","1","3","0","","2","","-1","0"
"313401203","0","9","100","3","70","0","0","1","99","0","0","1","1","3","0","","0.09","","-1","16.5"
"313401204","0","9","100","3","70","0","0","4","99","0","0","1","1","3","0","","0.09","","-1","16.5"
"313401301","0","1","80","3","18","0.00023","0","1","1","0","0","1","1","3","0","","18","","-1","1"
"313401302","0","9","100","3","70","0","0","1","1","0","0","1","1","3","0","","0.09","","-1","8.5"
"313401501","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","20"
"313401502","2","10","0","7","1","20","0","21","1","0","0","1","2","1","0","","0","","0","1"
"313401503","2","10","0","7","1","20","0","41","1","0","0","1","2","1","0","","0","","0","1"
"313401601","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","15"
"313401602","2","10","0","7","1","15","0","21","1","0","0","1","2","1","0","","0","","0","1"
"313401603","2","10","0","7","1","15","0","41","1","0","0","1","2","1","0","","0","","0","1"
"313401701","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","10"
"313401702","2","10","0","7","1","10","0","21","1","0","0","1","2","1","0","","0","","0","1"
"313401703","2","10","0","7","1","10","0","41","1","0","0","1","2","1","0","","0","","0","1"
"313402101","0","1","50","38","100","0","0","1","1","0","0","1","1","3","99999","","10","","-1","0"
"313402102","313402103","23","0","38","1","0","0","502","1","0","0","1","1","3","0","","2","","-1","0"
"313402103","0","1","50","38","50","0","0","1","1","0","0","1","1","3","99999","","5","","-1","0"
"313402104","313402105","23","0","38","1","0","0","503","1","0","0","1","1","3","0","","2","","-1","0"
"313402105","0","1","50","38","50","0","0","1","1","0","0","1","1","3","99999","","5","","-1","0"
"313402106","1","10","1","3","2","18","0","91","99","0","0","1","1","3","0","","100","","-1","0"
"313402201","0","1","50","3","40","0.0004","0","2","99","0","0","1","1","3","0","","0.4","","-1","1.5"
"313402202","313402204","23","313402203","3","1","0","0","502","99","0","0","1","1","3","0","","2","","-1","0"
"313402203","0","9","100","3","70","0","0","1","99","0","0","1","1","3","0","","0.55","","-1","12.5"
"313402204","0","9","100","3","70","0","0","4","99","0","0","1","1","3","0","","0.55","","-1","12.5"
"313402301","0","1","50","3","60","0.0012","0","1","1","0","0","1","1","3","0","","0.6","","-1","3.5"
"313402302","0","9","100","3","70","0","0","1","1","0","0","1","1","3","0","","0.55","","-1","8.5"
"313402501","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","20"
"313402502","2","10","0","7","1","0","0","21","1","0","0","1","2","1","0","","1","","0","1"
"313402503","2","10","0","7","1","0","0","41","1","0","0","1","2","1","0","","1","","0","1"
"313402601","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","15"
"313402602","2","10","0","7","1","0","0","21","1","0","0","1","2","1","0","","1","","0","1"
"313402603","2","10","0","7","1","0","0","41","1","0","0","1","2","1","0","","1","","0","1"
"313402701","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","10"
"313402702","2","10","0","7","1","0","0","21","1","0","0","1","2","1","0","","1","","0","1"
"313402703","2","10","0","7","1","0","0","41","1","0","0","1","2","1","0","","1","","0","1"
"313500101","1","26","0","7","7","0","0","313500103","1","0","1","1","2","3","0","","0.004","","-1","0"
"313500102","1","26","0","3","4","0","0","313500103","99","0","0","1","1","1","0","","0","","600","0"
"313500103","1","46","0","3","10","0","0","1","99","0","0","1","1","1","0","","0","","600","0"
"313500201","1","10","0","7","1","12","0","10","1","0","0","1","2","3","0","","7000","","-1","0"
"313500301","1","26","0","7","7","0","0","313500302","1","0","1","1","2","3","0","","0.001","","-1","0"
"313500302","1","46","0","3","0","0","0","1","1","0","0","1","1","3","0","","0","","3000","0"
"313500401","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313500402","2","10","0","7","1","12","0","21","1","0","0","1","2","1","0","","100","","0","0"
"313500403","2","10","0","7","1","12","0","41","1","0","0","1","2","1","0","","100","","0","0"
"313500501","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313500502","2","10","0","7","1","12","0","21","1","0","0","1","2","1","0","","100","","0","0"
"313500503","2","10","0","7","1","12","0","41","1","0","0","1","2","1","0","","100","","0","0"
"313500601","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313500602","2","10","0","7","1","12","0","21","1","0","0","1","2","1","0","","100","","0","0"
"313500603","2","10","0","7","1","12","0","41","1","0","0","1","2","1","0","","100","","0","0"
"313500701","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313500702","2","10","0","7","1","12","0","21","1","0","0","1","2","1","0","","100","","0","0"
"313500703","2","10","0","7","1","12","0","41","1","0","0","1","2","1","0","","100","","0","0"
"313501101","1","26","0","7","7","0","0","313501103","1","0","1","1","2","3","0","","0.002","","-1","0"
"313501102","1","26","0","3","4","0","0","313501103","99","0","0","1","1","1","0","","0","","600","0"
"313501103","1","46","0","3","10","0","0","1","99","0","0","1","1","1","0","","0","","600","0"
"313501201","1","10","0","7","1","12","0","10","1","0","0","1","2","3","0","","7000","","-1","0"
"313501301","1","26","0","7","7","0","0","313501302","1","0","1","1","2","3","0","","0.001","","-1","0"
"313501302","1","46","0","3","0","0","0","1","1","0","0","1","1","3","0","","0","","3000","0"
"313501401","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313501402","2","10","0","7","1","12","0","21","1","0","0","1","2","1","0","","100","","0","0"
"313501403","2","10","0","7","1","12","0","41","1","0","0","1","2","1","0","","100","","0","0"
"313501501","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313501502","2","10","0","7","1","12","0","21","1","0","0","1","2","1","0","","100","","0","0"
"313501503","2","10","0","7","1","12","0","41","1","0","0","1","2","1","0","","100","","0","0"
"313501601","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313501602","2","10","0","7","1","12","0","21","1","0","0","1","2","1","0","","100","","0","0"
"313501603","2","10","0","7","1","12","0","41","1","0","0","1","2","1","0","","100","","0","0"
"313501701","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313501702","2","10","0","7","1","12","0","21","1","0","0","1","2","1","0","","100","","0","0"
"313501703","2","10","0","7","1","12","0","41","1","0","0","1","2","1","0","","100","","0","0"
"313502101","1","26","0","7","7","0","0","313502102","1","0","1","1","2","3","0","","0.001","","-1","0"
"313502102","1","46","50","3","30","0","0","1","99","0","0","1","1","1","0","","0","","600","0"
"313502103","1","10","0","7","2","90","0","10","1","0","0","1","2","3","0","","10","","-1","0"
"313502201","1","10","0","7","2","90","0","10","1","0","0","1","2","3","0","","10","","-1","0"
"313502301","0","1","50","3","54","0.002","0","1","1","0","0","1","1","3","0","","54","","3000","1"
"313502401","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313502402","2","10","0","7","2","12","0","11","1","0","0","1","2","1","0","","0","","0","0.1"
"313502501","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313502502","2","10","0","7","2","12","0","11","1","0","0","1","2","1","0","","0","","0","0.1"
"313502601","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313502602","2","10","0","7","2","12","0","11","1","0","0","1","2","1","0","","0","","0","0.1"
"313502701","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313502702","2","10","0","7","2","12","0","11","1","0","0","1","2","1","0","","0","","0","0.1"
"313600101","0","1","0","3","0","0","0","2","99","0","0","1","1","1","0","","0","","600","5"
"313600102","2","8","0","3","0","0","0","13","99","0","99","1","1","1","0","","0","","600","18"
"313600103","2","9","0","3","1000","0","0","0","99","0","1","1","1","1","99","","0","","600","18"
"313600201","0","9","0","3","2000","0","0","4","99","0","0","1","1","1","0","","0","","600","10"
"313600202","313600203","28","0","3","0","0","0","1513","99","0","0","1","1","1","0","","0","","600","0"
"313600203","0","1","0","3","0","0","0","2","99","0","0","1","1","1","0","","0","","600","10"
"313600301","1","26","0","7","7","0","0","313600302","1","0","0","1","2","3","0","","1.5","","-1","0"
"313600302","0","1","0","3","0","0","0","2","1","0","0","1","1","3","0","","0","","3000","0"
"313600401","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","18"
"313600402","2","10","0","7","1","0","0","21","1","0","0","1","2","1","0","","150","","0","0"
"313600403","2","10","0","7","1","0","0","41","1","0","0","1","2","1","0","","150","","0","0"
"313600501","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","18"
"313600502","2","10","0","7","1","0","0","21","1","0","0","1","2","1","0","","150","","0","0"
"313600503","2","10","0","7","1","0","0","41","1","0","0","1","2","1","0","","150","","0","0"
