5e5f7822a07c36c7ce9c38bc372a599a8110dd1d3ea63f9f073c055ac6952dd8,975c24cb107f789fa97567e6454dff6852055ddb05ba9e4a510aa5e42544aa9a,735fd80325f104f4c97c7760c09a036429f872a755588ca866a53a6be44b315f,95798764761366498b3844fd6417bf21f57b8b60c8cb17ccdfc9dea89ced78df,7a0f05e8c0a62549e34926572cd1e8282a71ecdcab8bfb5f8739ad6515d0e261,71f789e22e6a8b56fad0cd97dd485bdf8dfe077f2bfac6dedf965f8af024213f,a04af157e4b6f92fa181e18b4a5aef89fd3d65cf804a6fc0b78b53288ea0b60b,7a0d0bd4e330c09af26bf18ad33060994118a5e8512da7f9002a2ad99771d8aa,b43682f3d13a91ca1885dcabfc11ea56cdd19dbfe6704daeff7359243fa0d08e,5e1d115c0648500d3b0b67645951dda0de1238b739a27ca9bcd1a23948f206c9,318f2199c0972e25ed17919828f3d4f4eda08101b1276721523f28619672c64d,2bbf60fead5b75984c79a0e5f5bacaad3e8bfb3c23f263830e35a7f57c960e39,a5c5dcb3c9a52e6a8e9234a699263c27cbf9d3e7173e6fe4ae0a2888d5cdbe04,4cb79f7a794593f29c7cb6ff00b447e4d529e328e212535ab9c528c10144f21c,e74caaa4c4a96e09dfb4a503606847b32f1e4d3f0b86c6347c1c2c5ac3d408a0,7b243c7d6295c8f30682782da07334aca91e23160a1ebaac581b48d480ffce5a,dbc9ce4a9c426949109d9ed3a9398aadb3372e4927c8bd59e600b07cab64fdd5,be838ac9babede39f16da01356661ccae37b4d6af3c66dd231fd56dbd784c211,54e731407f57859c1a806ffe9c90e873af0ddc3ec92ebe95d82e95dfdd8f66a1,0f3d96b49fd3edf1db53728ffdd7881fd21b6eacf8848278564d2e1339ae0422,50f6b2f4b35c694ca5527a50769c226ce7919867386fd552aca46a5bdd799b4c,4918d061b47a05504de4c766e7b41d8f0469634d28afd923301ed5d65e8717f1,1ea9b773871a26ceb0ca8a37a34733d6843d68ebabe05fae6eb6d8152c26c39e,faa4122da50e2f1ff06770db16f703254db3d81db1d756fa7109e0c5a5dc3f36,178794f0c28f1ecfa9fd6d2c371188d070bd3a7616a7f97cef3dd4e60debcf4a,fdaa94cf9dc2fa1a305be0e67c477bc241a1ab245efd05aaea063fcc4ea2005e,e1cbebb016f00f056a67275d9c965f3df8d01fe8f93e601206c92f3929ac5f14,a15393448bf4680f9be2dbd33f702c731190cc0cdbe07291ddf64072c2dfed1d,a0b9302e3fb988f69e83e62306fa980731828e645eae1a7df882bce56207866a,62cea8a3dfe03d20125d5f0c4f7a31cda77c48d5959a67952beb8f68062ed13d,b624abfe43ad699fd7b551dda2955be848906315a277bf05779b6640d58887d5,735aca3e00feaecffe73c3827d905144d2b3a8446959c0a23c3647f8c1c696f9
"シオリ（レンジャー）のエピソード第3話","30","0","0","0","0","0","0","0","1123","0","0","0","0","0","0","0","1038","1254003","0","0","0","2","0","0","1254","0","0","0","0","0","1807"
"シオリ（レンジャー）のエピソード第4話","50","0","0","0","0","0","0","0","1123","0","0","0","0","0","0","0","1038","1254004","0","0","0","2","0","0","1254","0","0","0","0","0","1807"
"ジータ（ウォーロック）のエピソード第2話","400","0","0","0","0","0","0","0","1057","0","0","0","0","0","0","0","0","1255002","0","0","0","1","0","0","1255","0","0","0","0","0","0"
"ジータ（ウォーロック）のエピソード第3話","500","0","0","0","0","0","0","0","1057","0","0","0","0","0","0","0","0","1255003","0","0","0","1","0","0","1255","0","0","0","0","0","0"
"ジータ（ウォーロック）のエピソード第4話","600","0","0","0","0","0","0","0","1057","0","0","0","0","0","0","0","0","1255004","0","0","0","1","0","0","1255","0","0","0","0","0","0"
"ビカラのエピソード第2話","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1256002","0","0","0","2","0","0","1256","0","0","0","0","0","0"
"ビカラのエピソード第3話","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1256003","0","0","0","2","0","0","1256","0","0","0","0","0","0"
"ビカラのエピソード第4話","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1256004","0","0","0","2","0","0","1256","0","0","0","0","0","0"
"カリン（アルケミスト）のエピソード第2話","10","0","0","0","0","0","0","0","1185","0","0","0","0","0","0","0","0","1257002","0","0","0","4","0","0","1257","0","0","0","0","0","0"
"カリン（アルケミスト）のエピソード第3話","30","0","0","0","0","0","0","0","1185","0","0","0","0","0","0","0","0","1257003","0","0","0","4","0","0","1257","0","0","0","0","0","0"
"カリン（アルケミスト）のエピソード第4話","50","0","0","0","0","0","0","0","1185","0","0","0","0","0","0","0","0","1257004","0","0","0","4","0","0","1257","0","0","0","0","0","0"
"リリ（フォールン）のエピソード第2話","10","0","0","0","0","0","0","0","1316","0","0","0","0","0","0","0","0","1258002","0","0","0","2","0","0","1258","0","0","0","0","0","0"
"リリ（フォールン）のエピソード第3話","30","0","0","0","0","0","0","0","1316","0","0","0","0","0","0","0","0","1258003","0","0","0","2","0","0","1258","0","0","0","0","0","0"
"リリ（フォールン）のエピソード第4話","50","0","0","0","0","0","0","0","1316","0","0","0","0","0","0","0","0","1258004","0","0","0","2","0","0","1258","0","0","0","0","0","0"
"クリア（フォールン）のエピソード第2話","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1260002","0","0","0","2","0","0","1260","0","0","0","0","0","0"
"クリア（フォールン）のエピソード第3話","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1260003","0","0","0","2","0","0","1260","0","0","0","0","0","0"
"クリア（フォールン）のエピソード第4話","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1260004","0","0","0","2","0","0","1260","0","0","0","0","0","0"
"プレシア（フォールン）のエピソード第2話","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1261002","0","0","0","4","0","0","1261","0","0","0","0","0","0"
"プレシア（フォールン）のエピソード第3話","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1261003","0","0","0","4","0","0","1261","0","0","0","0","0","0"
"プレシア（フォールン）のエピソード第4話","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1261004","0","0","0","4","0","0","1261","0","0","0","0","0","0"
"イリヤ（儀装束）のエピソード第2話","10","0","0","0","0","0","0","0","1044","0","0","0","0","0","0","0","1117","1262002","0","0","0","4","0","0","1262","0","0","0","0","0","1209"
"イリヤ（儀装束）のエピソード第3話","30","0","0","0","0","0","0","0","1044","0","0","0","0","0","0","0","1117","1262003","0","0","0","4","0","0","1262","0","0","0","0","0","1209"
"イリヤ（儀装束）のエピソード第4話","50","0","0","0","0","0","0","0","1044","0","0","0","0","0","0","0","1117","1262004","0","0","0","4","0","0","1262","0","0","0","0","0","1209"
"ユキ（儀装束）のエピソード第2話","10","0","0","0","0","0","0","0","1008","0","0","0","0","0","0","0","1176","1263002","0","0","0","4","0","0","1263","0","0","0","0","0","0"
"ユキ（儀装束）のエピソード第3話","30","0","0","0","0","0","0","0","1008","0","0","0","0","0","0","0","1176","1263003","0","0","0","4","0","0","1263","0","0","0","0","0","0"
"ユキ（儀装束）のエピソード第4話","50","0","0","0","0","0","0","0","1008","0","0","0","0","0","0","0","1176","1263004","0","0","0","4","0","0","1263","0","0","0","0","0","0"
"クローチェのエピソード第2話","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1264002","0","0","0","2","0","0","1264","0","0","0","0","0","0"
"クローチェのエピソード第3話","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1264003","0","0","0","2","0","0","1264","0","0","0","0","0","0"
"クローチェのエピソード第4話","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1264004","0","0","0","2","0","0","1264","0","0","0","0","0","0"
"ライラエルのエピソード第2話","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1265002","0","0","0","4","0","0","1265","0","0","0","0","0","0"
"ライラエルのエピソード第3話","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1265003","0","0","0","4","0","0","1265","0","0","0","0","0","0"
"ライラエルのエピソード第4話","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1265004","0","0","0","4","0","0","1265","0","0","0","0","0","0"
"ネネカ（サマー）のエピソード第2話","10","0","0","0","0","0","0","0","1070","0","0","0","0","0","0","0","1150","1266002","0","0","0","4","0","0","1266","0","0","0","0","0","0"
"ネネカ（サマー）のエピソード第3話","30","0","0","0","0","0","0","0","1070","0","0","0","0","0","0","0","1150","1266003","0","0","0","4","0","0","1266","0","0","0","0","0","0"
"ネネカ（サマー）のエピソード第4話","50","0","0","0","0","0","0","0","1070","0","0","0","0","0","0","0","1150","1266004","0","0","0","4","0","0","1266","0","0","0","0","0","0"
"アキノ（サマー）のエピソード第2話","10","0","0","0","0","0","0","0","1032","0","0","0","0","0","0","0","1144","1267002","0","0","0","2","0","0","1267","0","0","0","0","0","1809"
"アキノ（サマー）のエピソード第3話","30","0","0","0","0","0","0","0","1032","0","0","0","0","0","0","0","1144","1267003","0","0","0","2","0","0","1267","0","0","0","0","0","1809"
"アキノ（サマー）のエピソード第4話","50","0","0","0","0","0","0","0","1032","0","0","0","0","0","0","0","1144","1267004","0","0","0","2","0","0","1267","0","0","0","0","0","1809"
"ユカリ（サマー）のエピソード第2話","10","0","0","0","0","0","0","0","1034","0","0","0","0","0","0","0","1146","1268002","0","0","0","2","0","0","1268","0","0","0","0","0","1222"
"ユカリ（サマー）のエピソード第3話","30","0","0","0","0","0","0","0","1034","0","0","0","0","0","0","0","1146","1268003","0","0","0","2","0","0","1268","0","0","0","0","0","1222"
"ユカリ（サマー）のエピソード第4話","50","0","0","0","0","0","0","0","1034","0","0","0","0","0","0","0","1146","1268004","0","0","0","2","0","0","1268","0","0","0","0","0","1222"
"ランファ（サマー）のエピソード第2話","10","0","0","0","0","0","0","0","1181","0","0","0","0","0","0","0","0","1269002","0","0","0","4","0","0","1269","0","0","0","0","0","0"
"ランファ（サマー）のエピソード第3話","30","0","0","0","0","0","0","0","1181","0","0","0","0","0","0","0","0","1269003","0","0","0","4","0","0","1269","0","0","0","0","0","0"
"ランファ（サマー）のエピソード第4話","50","0","0","0","0","0","0","0","1181","0","0","0","0","0","0","0","0","1269004","0","0","0","4","0","0","1269","0","0","0","0","0","0"
"クウカ（サマー）のエピソード第2話","10","0","0","0","0","0","0","0","1045","0","0","0","0","0","0","0","1095","1270002","0","0","0","2","0","0","1270","0","0","0","0","0","1191"
"クウカ（サマー）のエピソード第3話","30","0","0","0","0","0","0","0","1045","0","0","0","0","0","0","0","1095","1270003","0","0","0","2","0","0","1270","0","0","0","0","0","1191"
"クウカ（サマー）のエピソード第4話","50","0","0","0","0","0","0","0","1045","0","0","0","0","0","0","0","1095","1270004","0","0","0","2","0","0","1270","0","0","0","0","0","1191"
"シノブ（サマー）のエピソード第2話","10","0","0","0","0","0","0","0","1031","0","0","0","0","0","0","0","1081","1271002","0","0","0","2","0","0","1271","0","0","0","0","0","1220"
"シノブ（サマー）のエピソード第3話","30","0","0","0","0","0","0","0","1031","0","0","0","0","0","0","0","1081","1271003","0","0","0","2","0","0","1271","0","0","0","0","0","1220"
"シノブ（サマー）のエピソード第4話","50","0","0","0","0","0","0","0","1031","0","0","0","0","0","0","0","1081","1271004","0","0","0","2","0","0","1271","0","0","0","0","0","1220"
"キャル（編入生）のエピソード第2話","10","0","0","0","0","0","0","0","1060","0","0","0","0","1806","0","0","1211","1272002","0","1120","0","4","0","0","1272","0","0","0","0","0","1078"
"キャル（編入生）のエピソード第3話","30","0","0","0","0","0","0","0","1060","0","0","0","0","1806","0","0","1211","1272003","0","1120","0","4","0","0","1272","0","0","0","0","0","1078"
"キャル（編入生）のエピソード第4話","50","0","0","0","0","0","0","0","1060","0","0","0","0","1806","0","0","1211","1272004","0","1120","0","4","0","0","1272","0","0","0","0","0","1078"
"スズナ（編入生）のエピソード第2話","10","0","0","0","0","0","0","0","1016","0","0","0","0","0","0","0","1100","1273002","0","0","0","2","0","0","1273","0","0","0","0","0","1179"
"スズナ（編入生）のエピソード第3話","30","0","0","0","0","0","0","0","1016","0","0","0","0","0","0","0","1100","1273003","0","0","0","2","0","0","1273","0","0","0","0","0","1179"
"スズナ（編入生）のエピソード第4話","50","0","0","0","0","0","0","0","1016","0","0","0","0","0","0","0","1100","1273004","0","0","0","2","0","0","1273","0","0","0","0","0","1179"
"サレン（サラサリア）のエピソード第2話","10","0","0","0","0","0","0","0","1028","0","0","0","0","0","0","0","1145","1275002","0","1809","0","2","0","0","1275","0","0","0","0","0","1103"
"サレン（サラサリア）のエピソード第3話","30","0","0","0","0","0","0","0","1028","0","0","0","0","0","0","0","1145","1275003","0","1809","0","2","0","0","1275","0","0","0","0","0","1103"
"サレン（サラサリア）のエピソード第4話","50","0","0","0","0","0","0","0","1028","0","0","0","0","0","0","0","1145","1275004","0","1809","0","2","0","0","1275","0","0","0","0","0","1103"
"ルカ（サラサリア）のエピソード第2話","10","0","0","0","0","0","0","0","1056","0","0","0","0","0","0","0","1131","1276002","0","0","0","2","0","0","1276","0","0","0","0","0","1208"
"ルカ（サラサリア）のエピソード第3話","30","0","0","0","0","0","0","0","1056","0","0","0","0","0","0","0","1131","1276003","0","0","0","2","0","0","1276","0","0","0","0","0","1208"
"ルカ（サラサリア）のエピソード第4話","50","0","0","0","0","0","0","0","1056","0","0","0","0","0","0","0","1131","1276004","0","0","0","2","0","0","1276","0","0","0","0","0","1208"
"ペコリーヌ（クリスマス）のエピソード第2話","10","0","0","0","0","0","0","0","1058","0","0","0","0","1210","0","0","1075","1279002","10","1118","0","2","0","0","1279","0","4","0","0","0","1804"
"ペコリーヌ（クリスマス）のエピソード第3話","30","0","0","0","0","0","0","0","1058","0","0","0","0","1210","0","0","1075","1279003","30","1118","0","2","0","0","1279","0","4","0","0","0","1804"
"ペコリーヌ（クリスマス）のエピソード第4話","50","0","0","0","0","0","0","0","1058","0","0","0","0","1210","0","0","1075","1279004","50","1118","0","2","0","0","1279","0","4","0","0","0","1804"
"クレジッタ（クリスマス）のエピソード第2話","10","0","0","0","0","0","0","0","1180","0","0","0","0","0","0","0","0","1280002","0","0","0","2","0","0","1280","0","0","0","0","0","0"
"クレジッタ（クリスマス）のエピソード第3話","30","0","0","0","0","0","0","0","1180","0","0","0","0","0","0","0","0","1280003","0","0","0","2","0","0","1280","0","0","0","0","0","0"
"クレジッタ（クリスマス）のエピソード第4話","50","0","0","0","0","0","0","0","1180","0","0","0","0","0","0","0","0","1280004","0","0","0","2","0","0","1280","0","0","0","0","0","0"
"イノリ（ニューイヤー）のエピソード第2話","10","0","0","0","0","0","0","0","1066","0","0","0","0","0","0","0","1165","1283002","0","0","0","2","0","0","1283","0","0","0","0","0","1216"
"イノリ（ニューイヤー）のエピソード第3話","30","0","0","0","0","0","0","0","1066","0","0","0","0","0","0","0","1165","1283003","0","0","0","2","0","0","1283","0","0","0","0","0","1216"
"イノリ（ニューイヤー）のエピソード第4話","50","0","0","0","0","0","0","0","1066","0","0","0","0","0","0","0","1165","1283004","0","0","0","2","0","0","1283","0","0","0","0","0","1216"
"ハツネ（ニューイヤー）のエピソード第2話","10","0","0","0","0","0","0","0","1012","0","0","0","0","0","0","0","1134","1284002","0","0","0","4","0","0","1284","0","0","0","0","0","1807"
"ハツネ（ニューイヤー）のエピソード第3話","30","0","0","0","0","0","0","0","1012","0","0","0","0","0","0","0","1134","1284003","0","0","0","4","0","0","1284","0","0","0","0","0","1807"
"ハツネ（ニューイヤー）のエピソード第4話","50","0","0","0","0","0","0","0","1012","0","0","0","0","0","0","0","1134","1284004","0","0","0","4","0","0","1284","0","0","0","0","0","1807"
"カスミ（ニューイヤー）のエピソード第2話","10","0","0","0","0","0","0","0","1014","0","0","0","0","0","0","0","1122","1285002","0","0","0","4","0","0","1285","0","0","0","0","0","1157"
"カスミ（ニューイヤー）のエピソード第3話","30","0","0","0","0","0","0","0","1014","0","0","0","0","0","0","0","1122","1285003","0","0","0","4","0","0","1285","0","0","0","0","0","1157"
"カスミ（ニューイヤー）のエピソード第4話","50","0","0","0","0","0","0","0","1014","0","0","0","0","0","0","0","1122","1285004","0","0","0","4","0","0","1285","0","0","0","0","0","1157"
"ヒヨリ（アストラル）のエピソード第2話","10","0","0","0","0","0","0","0","1001","0","0","0","0","0","0","0","1087","1287002","0","1224","0","2","0","0","1287","0","0","0","0","0","1801"
"ヒヨリ（アストラル）のエピソード第3話","30","0","0","0","0","0","0","0","1001","0","0","0","0","0","0","0","1087","1287003","0","1224","0","2","0","0","1287","0","0","0","0","0","1801"
"ヒヨリ（アストラル）のエピソード第4話","50","0","0","0","0","0","0","0","1001","0","0","0","0","0","0","0","1087","1287004","0","1224","0","2","0","0","1287","0","0","0","0","0","1801"
"レイ（アストラル）のエピソード第2話","10","0","0","0","0","0","0","0","1003","0","0","0","0","1225","0","0","1089","1288002","0","1803","0","2","0","0","1288","0","0","0","0","0","1140"
"レイ（アストラル）のエピソード第3話","30","0","0","0","0","0","0","0","1003","0","0","0","0","1225","0","0","1089","1288003","0","1803","0","2","0","0","1288","0","0","0","0","0","1140"
"レイ（アストラル）のエピソード第4話","50","0","0","0","0","0","0","0","1003","0","0","0","0","1225","0","0","1089","1288004","0","1803","0","2","0","0","1288","0","0","0","0","0","1140"
"ユイ（アストラル）のエピソード第2話","10","0","0","0","0","0","0","0","1002","0","0","0","0","1226","0","0","1088","1289002","0","1156","0","4","0","0","1289","0","0","0","0","0","1802"
"ユイ（アストラル）のエピソード第3話","30","0","0","0","0","0","0","0","1002","0","0","0","0","1226","0","0","1088","1289003","0","1156","0","4","0","0","1289","0","0","0","0","0","1802"
"ユイ（アストラル）のエピソード第4話","50","0","0","0","0","0","0","0","1002","0","0","0","0","1226","0","0","1088","1289004","0","1156","0","4","0","0","1289","0","0","0","0","0","1802"
"エリスのエピソード第2話","400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1290002","0","0","0","1","0","0","1290","0","0","0","0","0","0"
"エリスのエピソード第3話","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1290003","0","0","0","1","0","0","1290","0","0","0","0","0","0"
"エリスのエピソード第4話","600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1290004","0","0","0","1","0","0","1290","0","0","0","0","0","0"
