39a867fd6a26a68e0c6d52298e1f86fb5704019eef34c41922c918e9596f2738,73cf363534c208fb8d07f901b52a15130eb6a4e630be35fdd8114b8e37d5703c,f7edbc222ffdfda44b328b02805cc2d1c40efb94810432512edc6ce6990d1776,574f17aa7f706c46fa94d3c6c54553f92303017beaf4a2f56e098846f31670e7,dd1932d5d01e3470e61113347bf9e5f1381418f9d428993b442efc7398b60f40,bfee307c5293f4e6199a277e7e544ebb229ce260f0153c92ea7973d1f3b7951d,ca507aeb19f20a0fb92bf75ba83ae0f6e98a3c7ef0a84dd5c1dd54acba4fed8a,b40de16dfbe06aae603fa9c11d8b046b95488cc709ffe263ee222112c97bc123,a3b4d1762176620288fddcb4daa03fcf052a48e651c236acdf84bc548f4d2c3e,fb5e50af42e96b3ac5ec09f135693083bd5c0bee7c53bf07cb9dd13488b7113c,8b4ab318b196449f33bac7a640bc54d4082d5a17cffac1051c2467266d7198da,7b05733e474cd13dd7606af237172304b7e7c99706c33b387adfb362b11e2434,64a8640a3445786908ca5812803f6cab663205b9cd08882065883abe020b920e,0094617f7d0ddb0480790ed39b6d35850cd3212a485c7b86492887d8ce630faa
"2584","1500","0","83","1","80","0","0","49","2025/01/24 5:00:00","0","2025/1/31  4:59:59","111","1"
"2585","1500","0","83","328","80","0","0","-1","2025/01/24 5:00:00","0","2025/1/31  4:59:59","111","1"
"2586","1500","0","84","1","80","0","0","-1","2025/01/24 5:00:00","0","2025/1/31  4:59:59","109","1"
"2587","1500","0","85","1","80","0","0","-1","2025/01/24 5:00:00","0","2025/1/31  4:59:59","112","1"
"2588","1500","0","351","1","80","0","0","-1","2025/01/24 5:00:00","0","2025/1/31  4:59:59","8004","1"
"2589","1500","0","352","1","80","0","0","-1","2025/01/24 5:00:00","0","2025/1/31  4:59:59","8005","1"
"2590","1500","0","641","1","80","0","0","-1","2025/01/24 5:00:00","0","2025/1/31  4:59:59","130","1"
"2591","2000","0","31","291","30","0","0","-1","2025/01/26 5:00:00","0","2025/1/31  4:59:59","101","1"
"2592","2000","0","41","291","40","0","0","-1","2025/01/26 5:00:00","0","2025/1/31  4:59:59","101","1"
"2593","2000","0","37","1","30","0","0","-1","2025/01/26 5:00:00","0","2025/1/31  4:59:59","109","1"
"2594","2000","0","38","1","30","0","0","-1","2025/01/26 5:00:00","0","2025/1/31  4:59:59","112","1"
"2595","2000","0","34","1","30","0","0","-1","2025/01/26 5:00:00","0","2025/2/04  4:59:59","103","1"
"2596","2000","0","44","1","40","0","0","-1","2025/01/26 5:00:00","0","2025/2/04  4:59:59","103","1"
"2597","1500","0","91","1","100","0","0","-1","2025/01/26 5:00:00","0","2025/1/31  4:59:59","101","1"
"2598","1500","0","92","1","100","0","0","-1","2025/01/26 5:00:00","0","2025/1/31  4:59:59","102","1"
"2599","1500","0","93","1","100","0","0","-1","2025/01/26 5:00:00","0","2025/1/31  4:59:59","111","1"
"2600","1500","0","94","1","100","0","0","-1","2025/01/26 5:00:00","0","2025/1/31  4:59:59","109","1"
"2601","1500","0","95","1","100","0","0","-1","2025/01/26 5:00:00","0","2025/1/31  4:59:59","112","1"
"2602","1500","0","100","1","100","0","0","-1","2025/01/26 5:00:00","0","2025/1/31  4:59:59","8004","1"
"2603","1500","0","101","1","100","0","0","-1","2025/01/26 5:00:00","0","2025/1/31  4:59:59","8005","1"
"2604","1500","0","651","1","100","0","0","-1","2025/01/26 5:00:00","0","2025/1/31  4:59:59","130","1"
"2605","2000","0","32","291","30","0","0","-1","2025/1/31  5:00:00","0","2025/02/04 4:59:59","102","1"
"2606","2000","0","42","291","40","0","0","-1","2025/1/31  5:00:00","0","2025/02/04 4:59:59","102","1"
"2607","1500","0","1051","1","80","0","0","-1","2025/01/31 12:00:00","0","2025/02/15 4:59:59","6114","1"
"2608","2000","0","31","291","30","0","0","-1","2025/02/04 5:00:00","0","2025/02/09 4:59:59","101","1"
"2609","2000","0","41","291","40","0","0","-1","2025/02/04 5:00:00","0","2025/02/09 4:59:59","101","1"
"2610","2000","0","39","291","30","0","0","-1","2025/02/09 5:00:00","0","2025/02/15 4:59:59","111","1"
"2611","2000","0","49","291","40","0","0","-1","2025/02/09 5:00:00","0","2025/02/15 4:59:59","111","1"
"2612","2000","0","37","1","30","0","0","-1","2025/02/09 5:00:00","0","2025/02/15 4:59:59","109","1"
"2613","2000","0","38","1","30","0","0","-1","2025/02/09 5:00:00","0","2025/02/15 4:59:59","112","1"
"2614","2000","0","45","1","40","0","0","-1","2025/02/15 5:00:00","0","2025/3/01 4:59:59","104","1"
"2615","5000","0","31","291","30","0","0","-1","2025/02/15 5:00:00","0","2025/2/21 4:59:59","101","1"
"2616","3000","0","41","291","40","0","0","-1","2025/02/15 5:00:00","0","2025/2/21 4:59:59","101","1"
"2617","5000","0","34","1","30","0","0","-1","2025/02/15 5:00:00","0","2025/2/21 4:59:59","103","1"
"2618","5000","0","44","1","40","0","0","-1","2025/02/15 5:00:00","0","2025/2/21 4:59:59","103","1"
"2619","2500","0","91","1","100","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","101","1"
"2620","2500","0","92","1","100","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","102","1"
"2621","2500","0","93","1","100","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","111","1"
"2622","2500","0","94","1","100","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","109","1"
"2623","2500","0","95","1","100","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","112","1"
"2624","2500","0","100","1","100","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","8004","1"
"2625","2500","0","101","1","100","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","8005","1"
"2626","2500","0","651","1","100","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","130","1"
"2627","2500","0","1041","1","100","0","0","-1","2025/02/15 5:00:00","0","2025/02/23 4:59:59","6114","1"
"2628","2500","0","1041","1","100","0","0","-1","2025/02/28 12:00:00","0","2025/03/01 4:59:59","6114","1"
"2629","2500","0","98","1","100","0","0","-1","2025/02/16 12:00:00","0","2025/02/23 20:59:59","7004","1"
"2630","2500","0","99","1","100","0","0","-1","2025/02/16 12:00:00","0","2025/02/23 20:59:59","7005","1"
"2631","5000","0","32","291","30","0","0","-1","2025/02/21 5:00:00","0","2025/02/26 4:59:59","102","1"
"2632","5000","0","42","291","40","0","0","-1","2025/02/21 5:00:00","0","2025/02/26 4:59:59","102","1"
"2633","2000","0","81","1","80","0","0","49","2025/02/15 5:00:00","0","2025/3/01  4:59:59","101","1"
"2634","2000","0","81","331","80","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","101","1"
"2635","2000","0","82","1","80","0","0","49","2025/02/15 5:00:00","0","2025/3/01  4:59:59","102","1"
"2636","2000","0","82","331","80","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","102","1"
"2637","2000","0","83","1","80","0","0","49","2025/02/15 5:00:00","0","2025/3/01  4:59:59","111","1"
"2638","2000","0","83","331","80","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","111","1"
"2639","2000","0","84","1","80","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","109","1"
"2640","2000","0","85","1","80","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","112","1"
"2641","2000","0","641","1","80","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","130","1"
"2642","2000","0","541","1","120","0","0","-1","2025/01/18 5:00:00","0","2025/01/23 4:59:59","122","1"
"2643","1500","0","251","1","80","0","0","-1","2025/01/16 12:00:00","0","2025/01/23 20:59:59","7004","1"
"2644","1500","0","252","1","80","0","0","-1","2025/01/16 12:00:00","0","2025/01/23 20:59:59","7005","1"
"2645","2000","0","351","1","80","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","8004","1"
"2646","2000","0","352","1","80","0","0","-1","2025/02/15 5:00:00","0","2025/3/01  4:59:59","8005","1"
"2647","5000","0","39","291","30","0","0","-1","2025/02/26 5:00:00","0","2025/3/01  4:59:59","111","1"
"2648","5000","0","49","291","40","0","0","-1","2025/02/26 5:00:00","0","2025/3/01  4:59:59","111","1"
"2649","5000","0","37","1","30","0","0","-1","2025/02/26 5:00:00","0","2025/3/01  4:59:59","109","1"
"2650","5000","0","38","1","30","0","0","-1","2025/02/26 5:00:00","0","2025/3/01  4:59:59","112","1"
"2651","2000","0","251","1","80","0","0","-1","2025/02/16 12:00:00","0","2025/02/23 20:59:59","7004","1"
"2652","2000","0","252","1","80","0","0","-1","2025/02/16 12:00:00","0","2025/02/23 20:59:59","7005","1"
"2653","2000","0","1051","1","80","0","0","-1","2025/02/15 5:00:00","0","2025/02/23 4:59:59","6114","1"
"2654","2000","0","251","1","80","0","0","-1","2025/03/10 12:00:00","0","2025/03/23 20:59:59","7004","1"
"2655","2000","0","252","1","80","0","0","-1","2025/03/10 12:00:00","0","2025/03/23 20:59:59","7005","1"
"2656","2000","0","251","1","80","0","0","-1","2025/04/16 12:00:00","0","2025/04/23 20:59:59","7004","1"
"2657","2000","0","252","1","80","0","0","-1","2025/04/16 12:00:00","0","2025/04/23 20:59:59","7005","1"
"2658","2000","0","251","1","80","0","0","-1","2025/05/16 12:00:00","0","2025/05/23 20:59:59","7004","1"
"2659","2000","0","252","1","80","0","0","-1","2025/05/16 12:00:00","0","2025/05/23 20:59:59","7005","1"
"2660","1500","0","251","1","80","0","0","-1","2025/06/17 12:00:00","0","2025/06/24 20:59:59","7004","1"
"2661","1500","0","252","1","80","0","0","-1","2025/06/17 12:00:00","0","2025/06/24 20:59:59","7005","1"
"2662","1500","0","251","1","80","0","0","-1","2025/07/16 12:00:00","0","2025/07/23 20:59:59","7004","1"
"2663","1500","0","252","1","80","0","0","-1","2025/07/16 12:00:00","0","2025/07/23 20:59:59","7005","1"
"2664","2000","0","251","1","80","0","0","-1","2025/08/16 12:00:00","0","2025/08/23 20:59:59","7004","1"
"2665","2000","0","252","1","80","0","0","-1","2025/08/16 12:00:00","0","2025/08/23 20:59:59","7005","1"
"2666","1500","0","251","1","80","0","0","-1","2025/09/17 12:00:00","0","2025/09/24 20:59:59","7004","1"
"2667","1500","0","252","1","80","0","0","-1","2025/09/17 12:00:00","0","2025/09/24 20:59:59","7005","1"
"2668","1500","0","251","1","80","0","0","-1","2025/10/10 12:00:00","0","2025/10/23 20:59:59","7004","1"
"2669","1500","0","252","1","80","0","0","-1","2025/10/10 12:00:00","0","2025/10/23 20:59:59","7005","1"
"2670","1500","0","251","1","80","0","0","-1","2025/11/15 12:00:00","0","2025/11/22 20:59:59","7004","1"
"2671","1500","0","252","1","80","0","0","-1","2025/11/15 12:00:00","0","2025/11/22 20:59:59","7005","1"
"2672","1500","0","251","1","80","0","0","-1","2025/12/10 12:00:00","0","2025/12/21 20:59:59","7004","1"
"2673","1500","0","252","1","80","0","0","-1","2025/12/10 12:00:00","0","2025/12/21 20:59:59","7005","1"
"2674","1500","0","251","1","80","0","0","-1","2026/01/16 12:00:00","0","2026/01/23 20:59:59","7004","1"
"2675","1500","0","252","1","80","0","0","-1","2026/01/16 12:00:00","0","2026/01/23 20:59:59","7005","1"
"2680","2000","0","1051","1","80","0","0","-1","2025/02/28 12:00:00","0","2025/03/01 4:59:59","6114","1"
"2681","1500","0","1051","1","80","0","0","-1","2025/03/01 5:00:00","0","2025/03/23 4:59:59","6114","1"
"2682","1500","0","1051","1","80","0","0","-1","2025/03/31 12:00:00","0","2025/04/23 4:59:59","6114","1"
"2683","1500","0","1051","1","80","0","0","-1","2025/04/30 12:00:00","0","2025/05/23 4:59:59","6114","1"
"2684","1500","0","1051","1","80","0","0","-1","2025/05/31 12:00:00","0","2025/06/23 4:59:59","6114","1"
"2685","1500","0","1051","1","80","0","0","-1","2025/06/30 12:00:00","0","2025/07/23 4:59:59","6114","1"
"2686","1500","0","1051","1","80","0","0","-1","2025/07/31 12:00:00","0","2025/08/15 4:59:59","6114","1"
"2687","2000","0","1051","1","80","0","0","-1","2025/08/15 5:00:00","0","2025/08/23 4:59:59","6114","1"
"2688","2000","0","1051","1","80","0","0","-1","2025/08/31 12:00:00","0","2025/09/01 4:59:59","6114","1"
"2689","1500","0","1051","1","80","0","0","-1","2025/09/01 5:00:00","0","2025/09/23 4:59:59","6114","1"
"2690","1500","0","1051","1","80","0","0","-1","2025/09/30 12:00:00","0","2025/10/23 4:59:59","6114","1"
"2691","1500","0","1051","1","80","0","0","-1","2025/10/31 12:00:00","0","2025/11/23 4:59:59","6114","1"
"2692","1500","0","1051","1","80","0","0","-1","2025/11/30 12:00:00","0","2025/12/23 4:59:59","6114","1"
"2693","1500","0","1051","1","80","0","0","-1","2025/12/31 12:00:00","0","2026/01/23 4:59:59","6114","1"
"2700","2000","0","32","291","30","0","0","-1","2025/03/01  5:00:00","0","2025/03/04 4:59:59","102","1"
"2701","2000","0","42","291","40","0","0","-1","2025/03/01  5:00:00","0","2025/03/04 4:59:59","102","1"
"2702","2000","0","31","291","30","0","0","-1","2025/03/04 5:00:00","0","2025/03/09 4:59:59","101","1"
"2703","2000","0","41","291","40","0","0","-1","2025/03/04 5:00:00","0","2025/03/09 4:59:59","101","1"
"2704","2000","0","39","291","30","0","0","-1","2025/03/09 5:00:00","0","2025/03/26 4:59:59","111","1"
"2705","2000","0","49","291","40","0","0","-1","2025/03/09 5:00:00","0","2025/03/26 4:59:59","111","1"
"2706","2000","0","37","1","30","0","0","-1","2025/03/09 5:00:00","0","2025/03/15 4:59:59","109","1"
"2707","2000","0","38","1","30","0","0","-1","2025/03/09 5:00:00","0","2025/03/15 4:59:59","112","1"
"2708","3000","0","31","291","30","0","0","-1","2025/03/15 5:00:00","0","2025/03/20 4:59:59","101","1"
"2709","2000","0","41","291","40","0","0","-1","2025/03/15 5:00:00","0","2025/03/20 4:59:59","101","1"
"2710","2000","0","45","1","40","0","0","-1","2025/03/15 5:00:00","0","2025/03/31 4:59:59","104","1"
"2711","2000","0","32","291","30","0","0","-1","2025/03/20 5:00:00","0","2025/03/26 4:59:59","102","1"
"2712","2000","0","42","291","40","0","0","-1","2025/03/20 5:00:00","0","2025/03/26 4:59:59","102","1"
"2713","1500","0","81","1","80","0","0","49","2025/03/24 5:00:00","0","2025/03/31 04:59:59","101","1"
"2714","1500","0","81","334","80","0","0","-1","2025/03/24 5:00:00","0","2025/03/31 04:59:59","101","1"
"2715","1500","0","82","1","80","0","0","49","2025/03/24 5:00:00","0","2025/03/31 04:59:59","102","1"
"2716","1500","0","82","334","80","0","0","-1","2025/03/24 5:00:00","0","2025/03/31 04:59:59","102","1"
"2717","1500","0","83","1","80","0","0","49","2025/03/24 5:00:00","0","2025/03/31 04:59:59","111","1"
"2718","1500","0","83","334","80","0","0","-1","2025/03/24 5:00:00","0","2025/03/31 04:59:59","111","1"
"2719","1500","0","84","1","80","0","0","-1","2025/03/24 5:00:00","0","2025/03/31 04:59:59","109","1"
"2720","1500","0","85","1","80","0","0","-1","2025/03/24 5:00:00","0","2025/03/31 04:59:59","112","1"
"2721","1500","0","351","1","80","0","0","-1","2025/03/24 5:00:00","0","2025/03/31 04:59:59","8004","1"
"2722","1500","0","352","1","80","0","0","-1","2025/03/24 5:00:00","0","2025/03/31 04:59:59","8005","1"
"2723","1500","0","641","1","80","0","0","-1","2025/03/24 5:00:00","0","2025/03/31 04:59:59","130","1"
"2724","2000","0","31","291","30","0","0","-1","2025/03/26 5:00:00","0","2025/03/31 04:59:59","101","1"
"2725","2000","0","41","291","40","0","0","-1","2025/03/26 5:00:00","0","2025/03/31 04:59:59","101","1"
"2726","2000","0","37","1","30","0","0","-1","2025/03/26 5:00:00","0","2025/03/31 04:59:59","109","1"
"2727","2000","0","38","1","30","0","0","-1","2025/03/26 5:00:00","0","2025/03/31 04:59:59","112","1"
"2728","2000","0","34","1","30","0","0","-1","2025/03/26 5:00:00","0","2025/04/03 4:59:59","103","1"
"2729","2000","0","44","1","40","0","0","-1","2025/03/26 5:00:00","0","2025/04/03 4:59:59","103","1"
"2730","1500","0","91","1","100","0","0","-1","2025/03/26 5:00:00","0","2025/03/31 04:59:59","101","1"
"2731","1500","0","92","1","100","0","0","-1","2025/03/26 5:00:00","0","2025/03/31 04:59:59","102","1"
"2732","1500","0","93","1","100","0","0","-1","2025/03/26 5:00:00","0","2025/03/31 04:59:59","111","1"
"2733","1500","0","94","1","100","0","0","-1","2025/03/26 5:00:00","0","2025/03/31 04:59:59","109","1"
"2734","1500","0","95","1","100","0","0","-1","2025/03/26 5:00:00","0","2025/03/31 04:59:59","112","1"
"2735","1500","0","100","1","100","0","0","-1","2025/03/26 5:00:00","0","2025/03/31 04:59:59","8004","1"
"2736","1500","0","101","1","100","0","0","-1","2025/03/26 5:00:00","0","2025/03/31 04:59:59","8005","1"
"2737","1500","0","651","1","100","0","0","-1","2025/03/26 5:00:00","0","2025/03/31 04:59:59","130","1"
"2738","2000","0","32","291","30","0","0","-1","2025/03/31  5:00:00","0","2025/04/03 4:59:59","102","1"
"2739","2000","0","42","291","40","0","0","-1","2025/03/31  5:00:00","0","2025/04/03 4:59:59","102","1"
"2740","2000","0","541","1","120","0","0","-1","2025/03/18 5:00:00","0","2025/03/23 4:59:59","122","1"
"2741","2000","0","31","291","30","0","0","-1","2025/04/03 5:00:00","0","2025/04/08 4:59:59","101","1"
"2742","2000","0","41","291","40","0","0","-1","2025/04/03 5:00:00","0","2025/04/08 4:59:59","101","1"
"2743","2000","0","39","291","30","0","0","-1","2025/04/08 5:00:00","0","2025/04/25 4:59:59","111","1"
"2744","2000","0","49","291","40","0","0","-1","2025/04/08 5:00:00","0","2025/04/25 4:59:59","111","1"
"2745","2000","0","37","1","30","0","0","-1","2025/04/08 5:00:00","0","2025/04/15 4:59:59","109","1"
"2746","2000","0","38","1","30","0","0","-1","2025/04/08 5:00:00","0","2025/04/15 4:59:59","112","1"
"2747","3000","0","31","291","30","0","0","-1","2025/04/15 5:00:00","0","2025/04/20 4:59:59","101","1"
"2748","2000","0","41","291","40","0","0","-1","2025/04/15 5:00:00","0","2025/04/20 4:59:59","101","1"
"2749","2000","0","45","1","40","0","0","-1","2025/04/15 5:00:00","0","2025/04/30 4:59:59","104","1"
"2750","2000","0","32","301","30","0","0","-1","2025/04/20 5:00:00","0","2025/04/25 4:59:59","102","1"
"2751","2000","0","42","301","40","0","0","-1","2025/04/20 5:00:00","0","2025/04/25 4:59:59","102","1"
"2752","1500","0","81","1","80","0","0","49","2025/04/23 5:00:00","0","2025/04/30 04:59:59","101","1"
"2753","1500","0","81","337","80","0","0","-1","2025/04/23 5:00:00","0","2025/04/30 04:59:59","101","1"
"2754","1500","0","82","1","80","0","0","49","2025/04/23 5:00:00","0","2025/04/30 04:59:59","102","1"
"2755","1500","0","82","337","80","0","0","-1","2025/04/23 5:00:00","0","2025/04/30 04:59:59","102","1"
"2756","1500","0","83","1","80","0","0","49","2025/04/23 5:00:00","0","2025/04/30 04:59:59","111","1"
"2757","1500","0","83","337","80","0","0","-1","2025/04/23 5:00:00","0","2025/04/30 04:59:59","111","1"
"2758","1500","0","84","1","80","0","0","-1","2025/04/23 5:00:00","0","2025/04/30 04:59:59","109","1"
"2759","1500","0","85","1","80","0","0","-1","2025/04/23 5:00:00","0","2025/04/30 04:59:59","112","1"
"2760","1500","0","351","1","80","0","0","-1","2025/04/23 5:00:00","0","2025/04/30 04:59:59","8004","1"
"2761","1500","0","352","1","80","0","0","-1","2025/04/23 5:00:00","0","2025/04/30 04:59:59","8005","1"
"2762","1500","0","641","1","80","0","0","-1","2025/04/23 5:00:00","0","2025/04/30 04:59:59","130","1"
"2763","2000","0","31","301","30","0","0","-1","2025/04/25 5:00:00","0","2025/04/30 04:59:59","101","1"
"2764","2000","0","41","301","40","0","0","-1","2025/04/25 5:00:00","0","2025/04/30 04:59:59","101","1"
"2765","2000","0","37","1","30","0","0","-1","2025/04/25 5:00:00","0","2025/04/30 04:59:59","109","1"
"2766","2000","0","38","1","30","0","0","-1","2025/04/25 5:00:00","0","2025/04/30 04:59:59","112","1"
"2767","2000","0","34","1","30","0","0","-1","2025/04/25 5:00:00","0","2025/05/05 4:59:59","103","1"
"2768","2000","0","44","1","40","0","0","-1","2025/04/25 5:00:00","0","2025/05/05 4:59:59","103","1"
"2769","1500","0","91","1","100","0","0","-1","2025/04/25 5:00:00","0","2025/04/30 04:59:59","101","1"
"2770","1500","0","92","1","100","0","0","-1","2025/04/25 5:00:00","0","2025/04/30 04:59:59","102","1"
"2771","1500","0","93","1","100","0","0","-1","2025/04/25 5:00:00","0","2025/04/30 04:59:59","111","1"
"2772","1500","0","94","1","100","0","0","-1","2025/04/25 5:00:00","0","2025/04/30 04:59:59","109","1"
"2773","1500","0","95","1","100","0","0","-1","2025/04/25 5:00:00","0","2025/04/30 04:59:59","112","1"
"2774","1500","0","100","1","100","0","0","-1","2025/04/25 5:00:00","0","2025/04/30 04:59:59","8004","1"
"2775","1500","0","101","1","100","0","0","-1","2025/04/25 5:00:00","0","2025/04/30 04:59:59","8005","1"
"2776","1500","0","651","1","100","0","0","-1","2025/04/25 5:00:00","0","2025/04/30 04:59:59","130","1"
"2777","4000","0","31","301","30","0","0","-1","2025/04/30 5:00:00","0","2025/05/23 4:59:59","101","1"
"2778","3000","0","41","301","40","0","0","-1","2025/04/30 5:00:00","0","2025/05/23 4:59:59","101","1"
"2779","3000","0","32","301","30","0","0","-1","2025/04/30 5:00:00","0","2025/05/15 4:59:59","102","1"
"2780","3000","0","42","301","40","0","0","-1","2025/04/30 5:00:00","0","2025/05/15 4:59:59","102","1"
"2781","3000","0","37","1","30","0","0","-1","2025/04/30 5:00:00","0","2025/05/15 4:59:59","109","1"
"2782","3000","0","38","1","30","0","0","-1","2025/04/30 5:00:00","0","2025/05/15 4:59:59","112","1"
"2783","3000","0","39","301","30","0","0","-1","2025/05/15 5:00:00","0","2025/05/23 4:59:59","111","1"
"2784","3000","0","49","301","40","0","0","-1","2025/05/15 5:00:00","0","2025/05/23 4:59:59","111","1"
"2785","2000","0","45","1","40","0","0","-1","2025/05/15 5:00:00","0","2025/05/31 4:59:59","104","1"
"2786","2000","0","32","301","30","0","0","-1","2025/05/21 5:00:00","0","2025/05/26 4:59:59","102","1"
"2787","2000","0","42","301","40","0","0","-1","2025/05/21 5:00:00","0","2025/05/26 4:59:59","102","1"
"2788","1500","0","81","1","80","0","0","49","2025/05/24 5:00:00","0","2025/05/31 04:59:59","101","1"
