ddd2dc90cb4e2aca39f2ae7ccae1e727ea8422d97a2bdc5b56c0fd7e347b88cc,1044319fd232c61d647419f84fd64c2b34e04f284f1073d69e29afde3898260d,07074b991a457cd446e2924250a6c4f51f60f4863701cde7caefd42da9af789d,3147dcef27b734becdabbd0fd6f33b14fed6f580ac5eccaa55710b930ffed6e5,0c16c4f4fcc926f95f9214fb5234779f0d59e7d48f6e01972cd0094edaadaeea,bbcf130b2a06e1e8af762aed03dadbf2946546f36d35e4a887468bbef12466eb,3cd816e3db14e32b7035392008b213e50f23c9c3ba81fc29b7b9eae121f6e628,118d4d21ce98f51442479489e4af46ebc37ede0c2a831b3b8f915145b840fd55,bb8e809e3af5d4736444eeb635034c4883fb0989282776a197785697d4de576f,324dcb6443504ed937e5ea45f4b919ed242522311d5e34a9800293f40bfe13aa,c40288f98c9261902a480acfaccbb6ffe4490d35efcb92e958030add270c6210,1a6d68f2b1203e68383a27001da7763e63693ef5f3a20477be8fccfa24d7e350
"20028010","1","0","113701","2030/01/01 14:59:59","5048001","2022/06/16 15:00:00","0","20028","3","1003","5048407"
"20028011","0","0","113801","2030/01/01 14:59:59","0","2022/06/16 15:00:00","0","20028","4","1003","5048408"
"20028012","0","0","113801","2030/01/01 14:59:59","0","2022/06/16 15:00:00","0","20028","5","1003","5048409"
"20028013","0","0","100601","2030/01/01 14:59:59","0","2022/06/16 15:00:00","0","20028","6","1003","5048430"
"20028014","1","0","113701","2030/01/01 14:59:59","5048001","2022/06/16 15:00:00","0","20028","6","1003","5048410"
"20028015","0","0","113801","2030/01/01 14:59:59","0","2022/06/16 15:00:00","0","20028","7","1003","5048411"
"20029001","0","0","114101","2030/01/01 14:59:59","0","2022/07/19 8:00:00","0","20029","114101","1004","5050401"
"20029002","0","1","100501","2030/01/01 14:59:59","0","2022/07/19 8:00:00","0","20029","2002903","1002","5050422"
"20029006","0","0","105401","2030/01/01 14:59:59","0","2022/07/19 8:00:00","0","20029","2","1003","5050426"
"20029007","0","0","100301","2030/01/01 14:59:59","0","2022/07/19 8:00:00","0","20029","3","1003","5050427"
"20029008","0","0","100501","2030/01/01 14:59:59","0","2022/07/19 8:00:00","0","20029","4","1003","5050428"
"20029009","0","0","105401","2030/01/01 14:59:59","0","2022/07/19 8:00:00","0","20029","5","1003","5050429"
"20029010","0","0","100301","2030/01/01 14:59:59","0","2022/07/19 8:00:00","0","20029","6","1003","5050430"
"20029011","0","0","105401","2030/01/01 14:59:59","0","2022/07/19 8:00:00","0","20029","7","1003","5050431"
"20029012","1","1","114101","2030/01/01 14:59:59","5050001","2022/07/19 8:00:00","0","20029","2002903","1002","5050402"
"20029016","1","0","113901","2030/01/01 14:59:59","5050001","2022/07/19 8:00:00","0","20029","2","1003","5050406"
"20029017","1","0","114001","2030/01/01 14:59:59","5050001","2022/07/19 8:00:00","0","20029","3","1003","5050407"
"20029018","1","0","114101","2030/01/01 14:59:59","5050001","2022/07/19 8:00:00","0","20029","4","1003","5050408"
"20029019","1","0","113901","2030/01/01 14:59:59","5050001","2022/07/19 8:00:00","0","20029","5","1003","5050409"
"20029020","1","0","114001","2030/01/01 14:59:59","5050001","2022/07/19 8:00:00","0","20029","6","1003","5050410"
"20029021","1","0","113901","2030/01/01 14:59:59","5050001","2022/07/19 8:00:00","0","20029","7","1003","5050411"
"20030001","0","1","114201","2030/01/01 14:59:59","0","2022/08/16 15:00:00","0","20030","2003003","1002","5052422"
"20030005","0","0","114201","2030/01/01 14:59:59","0","2022/08/16 15:00:00","0","20030","2","1003","5052406"
"20030006","0","0","103701","2030/01/01 14:59:59","0","2022/08/16 15:00:00","0","20030","3","1003","5052427"
"20030007","0","0","114201","2030/01/01 14:59:59","0","2022/08/16 15:00:00","0","20030","4","1003","5052408"
"20030008","0","0","103701","2030/01/01 14:59:59","0","2022/08/16 15:00:00","0","20030","5","1003","5052429"
"20030009","0","0","114201","2030/01/01 14:59:59","0","2022/08/16 15:00:00","0","20030","6","1003","5052410"
"20030010","0","0","114201","2030/01/01 14:59:59","0","2022/08/16 15:00:00","0","20030","7","1003","5052431"
"20030011","1","1","114201","2030/01/01 14:59:59","5052002","2022/08/16 15:00:00","0","20030","2003003","1002","5052402"
"20030013","1","0","114301","2030/01/01 14:59:59","5052002","2022/08/16 15:00:00","0","20030","3","1003","5052407"
"20030014","1","0","114301","2030/01/01 14:59:59","5052002","2022/08/16 15:00:00","0","20030","5","1003","5052409"
"20030015","1","0","114201","2030/01/01 14:59:59","5052002","2022/08/16 15:00:00","0","20030","7","1003","5052411"
"20031001","0","0","114601","2030/01/01 14:59:59","0","2022/09/17 15:00:00","0","20031","114601","1004","5054401"
"20031002","0","1","114501","2030/01/01 14:59:59","0","2022/09/17 15:00:00","0","20031","2003103","1002","5054402"
"20031006","0","0","114501","2030/01/01 14:59:59","0","2022/09/17 15:00:00","0","20031","2","1003","5054406"
"20031007","0","0","114401","2030/01/01 14:59:59","0","2022/09/17 15:00:00","0","20031","3","1003","5054407"
"20031008","0","0","114501","2030/01/01 14:59:59","0","2022/09/17 15:00:00","0","20031","4","1003","5054408"
"20031009","0","0","114401","2030/01/01 14:59:59","0","2022/09/17 15:00:00","0","20031","5","1003","5054409"
"20031010","0","0","114401","2030/01/01 14:59:59","0","2022/09/17 15:00:00","0","20031","6","1003","5054410"
"20031011","0","0","114401","2030/01/01 14:59:59","0","2022/09/17 15:00:00","0","20031","7","1003","5054411"
"20032001","0","0","114701","2030/01/01 14:59:59","0","2022/10/16 15:00:00","0","20032","114701","1004","5056401"
"20032002","0","1","105801","2030/01/01 14:59:59","0","2022/10/16 15:00:00","0","20032","2003203","1002","5056402"
"20032003","1","1","111801","2030/01/01 14:59:59","5056001","2022/10/16 15:00:00","0","20032","2003203","1002","5056422"
"20032010","0","0","105801","2030/01/01 14:59:59","0","2022/10/16 15:00:00","0","20032","2","1003","5056406"
"20032011","1","0","111801","2030/01/01 14:59:59","5056001","2022/10/16 15:00:00","0","20032","2","1003","5056426"
"20032012","0","0","106001","2030/01/01 14:59:59","0","2022/10/16 15:00:00","0","20032","3","1003","5056407"
"20032013","1","0","112001","2030/01/01 14:59:59","5056001","2022/10/16 15:00:00","0","20032","3","1003","5056427"
"20032014","0","0","105901","2030/01/01 14:59:59","0","2022/10/16 15:00:00","0","20032","4","1003","5056408"
"20032015","1","0","111901","2030/01/01 14:59:59","5056001","2022/10/16 15:00:00","0","20032","4","1003","5056428"
"20032016","0","0","106101","2030/01/01 14:59:59","0","2022/10/16 15:00:00","0","20032","5","1003","5056409"
"20032017","1","0","114701","2030/01/01 14:59:59","5056001","2022/10/16 15:00:00","0","20032","5","1003","5056429"
"20032018","0","0","107001","2030/01/01 14:59:59","0","2022/10/16 15:00:00","0","20032","6","1003","5056410"
"20032019","1","0","115001","2030/01/01 14:59:59","5056001","2022/10/16 15:00:00","0","20032","6","1003","5056430"
"20032020","0","0","105801","2030/01/01 14:59:59","0","2022/10/16 15:00:00","0","20032","7","1003","5056411"
"20032021","1","0","111801","2030/01/01 14:59:59","5056001","2022/10/16 15:00:00","0","20032","7","1003","5056431"
"20033001","0","0","115601","2030/01/01 14:59:59","0","2022/11/17 15:00:00","0","20033","115601","1004","5058401"
"20033002","0","1","106001","2030/01/01 14:59:59","0","2022/11/17 15:00:00","0","20033","2003303","1002","5058402"
"20033006","0","0","105901","2030/01/01 14:59:59","0","2022/11/17 15:00:00","0","20033","2","1003","5058406"
"20033007","0","0","106001","2030/01/01 14:59:59","0","2022/11/17 15:00:00","0","20033","3","1003","5058407"
"20033008","0","0","105801","2030/01/01 14:59:59","0","2022/11/17 15:00:00","0","20033","4","1003","5058408"
"20034001","0","1","191401","2030/01/01 14:59:59","0","2022/11/17 15:00:00","0","20034","2003403","1002","5059402"
"20034002","1","1","115501","2030/01/01 14:59:59","5059005","2022/11/17 15:00:00","0","20034","2003403","1002","5059422"
"20034007","0","0","191401","2030/01/01 14:59:59","0","2022/11/17 15:00:00","0","20034","2","1003","5059408"
"20034008","1","0","115501","2030/01/01 14:59:59","5059005","2022/11/17 15:00:00","0","20034","2","1003","5059428"
"20034009","0","0","105801","2030/01/01 14:59:59","0","2022/11/17 15:00:00","0","20034","3","1003","5059406"
"20034010","0","0","106001","2030/01/01 14:59:59","0","2022/11/17 15:00:00","0","20034","4","1003","5059407"
"20034011","0","0","191401","2030/01/01 14:59:59","0","2022/11/17 15:00:00","0","20034","5","1003","5059411"
"20034012","1","0","115501","2030/01/01 14:59:59","5059005","2022/11/17 15:00:00","0","20034","5","1003","5059431"
"20035001","0","0","115801","2030/01/01 14:59:59","0","2022/12/19 15:00:00","0","20035","115801","1004","5061401"
"20035002","0","1","105202","2030/01/01 14:59:59","0","2022/12/19 15:00:00","0","20035","2003503","1002","5061402"
"20035012","1","1","115801","2030/01/01 14:59:59","5061001","2022/12/19 15:00:00","0","20035","2003503","1002","5061422"
"20035016","1","0","115801","2030/01/01 14:59:59","5061001","2022/12/19 15:00:00","0","20035","2","1003","5061426"
"20035017","1","0","116001","2030/01/01 14:59:59","5061002","2022/12/19 15:00:00","0","20035","3","1003","5061427"
"20035018","1","0","115901","2030/01/01 14:59:59","5061003","2022/12/19 15:00:00","0","20035","4","1003","5061428"
"20035019","1","0","116001","2030/01/01 14:59:59","5061002","2022/12/19 15:00:00","0","20035","5","1003","5061429"
"20035020","1","0","115801","2030/01/01 14:59:59","5061001","2022/12/19 15:00:00","0","20035","6","1003","5061430"
"20035021","1","0","115801","2030/01/01 14:59:59","5061003","2022/12/19 15:00:00","0","20035","7","1003","5061431"
"20036001","0","1","110801","2030/01/01 14:59:59","0","2023/01/16 15:00:00","0","20036","2003603","1002","5064402"
"20036005","0","0","110801","2030/01/01 14:59:59","0","2023/01/16 15:00:00","0","20036","2","1003","5064406"
"20036006","0","0","110801","2030/01/01 14:59:59","0","2023/01/16 15:00:00","0","20036","3","1003","5064407"
"20036007","0","0","110901","2030/01/01 14:59:59","0","2023/01/16 15:00:00","0","20036","4","1003","5064408"
"20036008","0","0","111001","2030/01/01 14:59:59","0","2023/01/16 15:00:00","0","20036","5","1003","5064409"
"20036009","0","0","110801","2030/01/01 14:59:59","0","2023/01/16 15:00:00","0","20036","6","1003","5064410"
"20036010","0","0","110801","2030/01/01 14:59:59","0","2023/01/16 15:00:00","0","20036","7","1003","5064411"
"20036011","1","1","116201","2030/01/01 14:59:59","5064001","2023/01/16 15:00:00","0","20036","2003603","1002","5064422"
"20036015","1","0","116201","2030/01/01 14:59:59","5064001","2023/01/16 15:00:00","0","20036","2","1003","5064426"
"20036016","1","0","116201","2030/01/01 14:59:59","5064001","2023/01/16 15:00:00","0","20036","3","1003","5064427"
"20036017","1","0","116301","2030/01/01 14:59:59","5064001","2023/01/16 15:00:00","0","20036","4","1003","5064428"
"20036018","1","0","116401","2030/01/01 14:59:59","5064001","2023/01/16 15:00:00","0","20036","5","1003","5064429"
"20036019","1","0","116201","2030/01/01 14:59:59","5064001","2023/01/16 15:00:00","0","20036","6","1003","5064430"
"20036020","1","0","116201","2030/01/01 14:59:59","5064001","2023/01/16 15:00:00","0","20036","7","1003","5064431"
"20037001","0","1","106601","2030/01/01 14:59:59","0","2023/02/16 15:00:00","0","20037","2003703","1002","5066402"
"20037002","1","1","116501","2030/01/01 14:59:59","5066003","2023/02/16 15:00:00","0","20037","2003703","1002","5066422"
"20037003","1","1","116501","2030/01/01 14:59:59","5066005","2023/02/16 15:00:00","0","20037","2003703","1002","5066442"
"20037012","0","0","106601","2030/01/01 14:59:59","0","2023/02/16 15:00:00","0","20037","2","1003","5066406"
"20037013","1","0","116501","2030/01/01 14:59:59","5066003","2023/02/16 15:00:00","0","20037","2","1003","5066426"
"20037014","1","0","116501","2030/01/01 14:59:59","5066005","2023/02/16 15:00:00","0","20037","2","1003","5066446"
"20037015","0","0","116601","2030/01/01 14:59:59","0","2023/02/16 15:00:00","0","20037","3","1003","5066407"
"20037016","1","0","116601","2030/01/01 14:59:59","5066005","2023/02/16 15:00:00","0","20037","3","1003","5066427"
"20037017","0","0","106601","2030/01/01 14:59:59","0","2023/02/16 15:00:00","0","20037","4","1003","5066408"
"20037018","1","0","116501","2030/01/01 14:59:59","5066003","2023/02/16 15:00:00","0","20037","4","1003","5066428"
"20037019","1","0","116501","2030/01/01 14:59:59","5066005","2023/02/16 15:00:00","0","20037","4","1003","5066448"
"20037020","0","0","116601","2030/01/01 14:59:59","0","2023/02/16 15:00:00","0","20037","5","1003","5066409"
"20037021","1","0","116601","2030/01/01 14:59:59","5066005","2023/02/16 15:00:00","0","20037","5","1003","5066429"
"20037022","0","0","106601","2030/01/01 14:59:59","0","2023/02/16 15:00:00","0","20037","6","1003","5066410"
"20037023","1","0","116501","2030/01/01 14:59:59","5066003","2023/02/16 15:00:00","0","20037","6","1003","5066430"
"20037024","1","0","116501","2030/01/01 14:59:59","5066005","2023/02/16 15:00:00","0","20037","6","1003","5066450"
"20037025","0","0","106601","2030/01/01 14:59:59","0","2023/02/16 15:00:00","0","20037","7","1003","5066411"
"20037026","1","0","116501","2030/01/01 14:59:59","5066003","2023/02/16 15:00:00","0","20037","7","1003","5066431"
"20037027","1","0","116501","2030/01/01 14:59:59","5066005","2023/02/16 15:00:00","0","20037","7","1003","5066451"
"20038001","0","0","116801","2030/01/01 14:59:59","0","2023/03/16 15:00:00","0","20038","116801","1004","5068401"
"20038002","0","1","116701","2030/01/01 14:59:59","0","2023/03/16 15:00:00","0","20038","2003803","1002","5068402"
"20038006","0","0","116701","2030/01/01 14:59:59","0","2023/03/16 15:00:00","0","20038","2","1003","5068406"
"20038007","0","0","116701","2030/01/01 14:59:59","0","2023/03/16 15:00:00","0","20038","3","1003","5068407"
"20038008","0","0","116901","2030/01/01 14:59:59","0","2023/03/16 15:00:00","0","20038","4","1003","5068408"
"20038009","0","0","116901","2030/01/01 14:59:59","0","2023/03/16 15:00:00","0","20038","5","1003","5068409"
"20038010","0","0","116801","2030/01/01 14:59:59","0","2023/03/16 15:00:00","0","20038","6","1003","5068410"
"20038011","0","0","116701","2030/01/01 14:59:59","0","2023/03/16 15:00:00","0","20038","7","1003","5068411"
"20038012","1","1","116701","2030/01/01 14:59:59","5068001","2023/03/16 15:00:00","0","20038","2003803","1002","5068422"
"20038016","1","0","116701","2030/01/01 14:59:59","5068001","2023/03/16 15:00:00","0","20038","2","1003","5068426"
"20038017","1","0","116701","2030/01/01 14:59:59","5068001","2023/03/16 15:00:00","0","20038","3","1003","5068427"
"20038018","1","0","116901","2030/01/01 14:59:59","5068001","2023/03/16 15:00:00","0","20038","4","1003","5068428"
"20038019","1","0","116901","2030/01/01 14:59:59","5068001","2023/03/16 15:00:00","0","20038","5","1003","5068429"
"20038020","1","0","116801","2030/01/01 14:59:59","5068001","2023/03/16 15:00:00","0","20038","6","1003","5068430"
"20038021","1","0","116701","2030/01/01 14:59:59","5068001","2023/03/16 15:00:00","0","20038","7","1003","5068431"
"20039001","0","1","104901","2030/01/01 14:59:59","0","2023/04/17 15:00:00","0","20039","2003903","1002","5070402"
"20039002","1","1","117101","2030/01/01 14:59:59","5070001","2023/04/17 15:00:00","0","20039","2003903","1002","5070422"
"20039003","1","1","117101","2030/01/01 14:59:59","5070004","2023/04/17 15:00:00","0","20039","2003903","1002","5070442"
"20039004","1","1","117101","2030/01/01 14:59:59","5070005","2023/04/17 15:00:00","0","20039","2003903","1002","5070422"
"20039017","0","0","104901","2030/01/01 14:59:59","0","2023/04/17 15:00:00","0","20039","2","1003","5070406"
"20039018","1","0","117101","2030/01/01 14:59:59","5070001","2023/04/17 15:00:00","0","20039","2","1003","5070426"
"20039019","1","0","117101","2030/01/01 14:59:59","5070004","2023/04/17 15:00:00","0","20039","2","1003","5070446"
"20039020","1","0","117101","2030/01/01 14:59:59","5070005","2023/04/17 15:00:00","0","20039","2","1003","5070426"
"20039021","0","0","102701","2030/01/01 14:59:59","0","2023/04/17 15:00:00","0","20039","3","1003","5070407"
"20039022","1","0","117001","2030/01/01 14:59:59","5070001","2023/04/17 15:00:00","0","20039","3","1003","5070427"
"20039023","1","0","117001","2030/01/01 14:59:59","5070004","2023/04/17 15:00:00","0","20039","3","1003","5070447"
"20039024","1","0","117001","2030/01/01 14:59:59","5070005","2023/04/17 15:00:00","0","20039","3","1003","5070427"
"20039025","0","0","104901","2030/01/01 14:59:59","0","2023/04/17 15:00:00","0","20039","4","1003","5070408"
"20039026","1","0","117101","2030/01/01 14:59:59","5070001","2023/04/17 15:00:00","0","20039","4","1003","5070428"
"20039027","1","0","117101","2030/01/01 14:59:59","5070004","2023/04/17 15:00:00","0","20039","4","1003","5070448"
"20039028","1","0","117101","2030/01/01 14:59:59","5070005","2023/04/17 15:00:00","0","20039","4","1003","5070428"
"20039029","0","0","102701","2030/01/01 14:59:59","0","2023/04/17 15:00:00","0","20039","5","1003","5070409"
"20039030","1","0","117001","2030/01/01 14:59:59","5070001","2023/04/17 15:00:00","0","20039","5","1003","5070429"
"20039031","1","0","117001","2030/01/01 14:59:59","5070004","2023/04/17 15:00:00","0","20039","5","1003","5070449"
"20039032","1","0","117001","2030/01/01 14:59:59","5070005","2023/04/17 15:00:00","0","20039","5","1003","5070429"
"20039033","0","0","102701","2030/01/01 14:59:59","0","2023/04/17 15:00:00","0","20039","6","1003","5070410"
"20039034","1","0","117001","2030/01/01 14:59:59","5070001","2023/04/17 15:00:00","0","20039","6","1003","5070430"
"20039035","1","0","117001","2030/01/01 14:59:59","5070004","2023/04/17 15:00:00","0","20039","6","1003","5070450"
"20039036","1","0","117001","2030/01/01 14:59:59","5070005","2023/04/17 15:00:00","0","20039","6","1003","5070430"
"20039037","0","0","102701","2030/01/01 14:59:59","0","2023/04/17 15:00:00","0","20039","7","1003","5070411"
"20039038","1","0","117001","2030/01/01 14:59:59","5070001","2023/04/17 15:00:00","0","20039","7","1003","5070431"
"20039039","1","0","117001","2030/01/01 14:59:59","5070004","2023/04/17 15:00:00","0","20039","7","1003","5070451"
"20039040","1","0","117001","2030/01/01 14:59:59","5070005","2023/04/17 15:00:00","0","20039","7","1003","5070431"
"20040001","0","0","117401","2030/01/01 14:59:59","0","2023/05/16 15:00:00","0","20040","117401","1004","5072401"
"20040002","0","1","117201","2030/01/01 14:59:59","0","2023/05/16 15:00:00","0","20040","2004003","1002","5072402"
"20040006","0","0","117201","2030/01/01 14:59:59","0","2023/05/16 15:00:00","0","20040","2","1003","5072406"
"20040007","0","0","117301","2030/01/01 14:59:59","0","2023/05/16 15:00:00","0","20040","3","1003","5072407"
"20040008","0","0","117401","2030/01/01 14:59:59","0","2023/05/16 15:00:00","0","20040","4","1003","5072408"
"20040009","0","0","117301","2030/01/01 14:59:59","0","2023/05/16 15:00:00","0","20040","5","1003","5072409"
"20040010","0","0","117201","2030/01/01 14:59:59","0","2023/05/16 15:00:00","0","20040","6","1003","5072410"
"20040011","0","0","117201","2030/01/01 14:59:59","0","2023/05/16 15:00:00","0","20040","7","1003","5072411"
