b5968f3e4f7b4b6d287342d026c79c7a46c4097f85c043b1c090383ed89218d7,8f1dc7f5448a45269f58d7c5315cbf0fe96fb63884f8a9747579dd23a8f64920,f19e238f8e563fe433a913336cab2ca040915202006ce1fe7aaf0927a9cbefd6,97bd831064b6d03d0669f657d015bd919e666923add3dec5b1bf3baaf57cfdbe,e5fbe4b6df4b00a53e4d95bfaf248cbcafc8f483a1dbb97de0d2dd27e671a8c8,8979b2ea893e2dca7fe3b4910d947703817dbf3407a9e1ef85e2d015dbdf97e3,4244fbbacd3aaa7e420a7e615291283c0d12c7fb632b311c0e34e585ff15aaa6,415c7923ebe00a91b10cd5b2d917c8768fa4aed6912c96cddfacb411fee3613e,5f4601d0b74feb932347eb5f800cb5890fe570d9f11d7dbb21f2889538711006,4d32aa2cc5495cf3c90feb4a940798d439fa18848856e8885587e4010b412ce9,598a44217c41dffbb26323b6865d313bf9c9275ba04611f1d1ecf94feaf5fb30
"3","0.1","0.1","","0","1","1","45_yui_shy_loop","45_yui_shy_in","945","19450031"
"21","","","","","vo_fpc","","0","vo_fpc_30504","945","19450032"
"11","0","0","1","5","122611","0","1","…うん、やっちゃった…\nおっきなハートマーク…\nやっぱりこれは無しで！\nマコトちゃん食べてくれる！？","945","19450033"
"91","","","","","0","","","","945","19450034"
"3","0.1","","","1","110411","","","45_makoto_idle","945","19450035"
"21","","","","","vo_fpc","","0","vo_fpc_30505","945","19450036"
"11","0","0","0.5","9","110411","0","1","わかったよ。あたしがついてって\nかわりに食ってやるから…\n他のおかずは自信作なんだろ？\nほら、早く行くぞ！","945","19450037"
"91","","","","","0","","","","945","19450038"
"3","0.1","0.1","","0","110411","1","cmn_swm_dogscratch","45_makoto_dogscratch_in","945","19450039"
"93","","","","","0.5","","","0","945","19450040"
"32","","","","","1104111","","","0","945","19450041"
"32","","","","","117","","","1","945","19450042"
"2","","","","-125","110411","0","4.07239819004525","1050","945","19450043"
"33","","","","-125","117","0","4.07239819004525","1050","945","19450044"
"3","0.1","0.1","","0","122611","1","45_yui_idle_2","45_yui_notice","945","19450045"
"3","0.1","0.1","","0","1","1","45_yui_idle","45_yui_notice","945","19450046"
"21","","","","","vo_fpc","","0","vo_fpc_30506","945","19450047"
"11","0","0","1","12","122611","0","1","あ、マコトちゃん？\n待ってよー！","945","19450048"
"91","","","","","0","","","","945","19450049"
"3","0.1","","","1","122611","","","45_yui_cmn_swm_tread","945","19450050"
"3","0.1","","","1","1","","","cmn_swm_tread_pink","945","19450051"
"2","","","","-180","122611","0","4.75113122171946","850","945","19450052"
"2","","","","-180","1","0","4.75113122171946","850","945","19450053"
"33","","","","-180","1226113","0","4.75113122171946","850","945","19450054"
"93","","","","","3","","","0","945","19450055"
"32","","","","","111","","","1","945","19450056"
"3","0.1","0.1","","0","23","1","45_eriko_float_loop","45_eriko_float_in","945","19450057"
"93","","","","","2","","","0","945","19450058"
"21","","","","","vo_fpc","","0","vo_fpc_30507","945","19450059"
"11","0","0","3","3","23","0","1","あのおかたを狙う不埒な気配…\nこれは泥棒猫、いいえ雌犬の匂い？\n排除しなくては…","945","19450060"
"93","","","","","16.7666666666667","","","0","945","19450061"
"93","","","","","1.5","","","0","945","19450062"
"91","","","","","19450060","","","","945","19450063"
"3","0.1","","","0","23","","","45_eriko_float_end","945","19450064"
"93","","","","","3","","","0","945","19450065"
"91","","","","","0","","","","945","19450066"
"1","1.4875","0","cmn_walk","12","1","-15","-800","107911","946","19460001"
"1","1.4875","0","cmn_walk","12","1","-15","-1000","107811","946","19460002"
"1","1.75","0","cmn_swm_flutterKick","22","1","-180","-910","122411","946","19460003"
"31","1","","","-910","1","1","-180","122411","946","19460004"
"31","1","","","-910","1","1","-180","115","946","19460005"
"23","1","","","1","se_10053800","","","se_fpc_water_random","946","19460006"
"91","","","","","19460005","","","0","946","19460007"
"93","","","","","0.3","","","0","946","19460008"
"3","0.1","","","1","107811","","","cmn_walk","946","19460009"
"2","","","","-15","107911","","3.82352941176471","-150","946","19460010"
"2","","","","-15","107811","","3.82352941176471","-350","946","19460011"
"91","","","","","","","","","946","19460012"
"3","0.1","0.1","","","107911","1","46_tamaki_talk_loop","46_tamaki_talk","946","19460013"
"3","0.1","0.1","","","107811","1","46_kyaru_idle_jitome_loop","46_kyaru_idle_jitome","946","19460014"
"21","","","","","vo_fpc","","0","vo_fpc_30601","946","19460015"
"11","0","0","1","6","107811","0","1","みんなあれだけ泳いで\nよく飽きないわね～","946","19460016"
"91","","","","","0","","","","946","19460017"
"21","","","","","vo_fpc","","0","vo_fpc_30602","946","19460018"
"11","0","0","1","8","107911","0","1","うん？\nもしかして水場は苦手にゃ？","946","19460019"
"91","","","","","0","","","","946","19460020"
"3","0.1","0.1","","","107811","1","46_kyaru_talk_loop","46_kyaru_talk","946","19460021"
"21","","","","","vo_fpc","","0","vo_fpc_30603","946","19460022"
"11","0","0","1","6","107811","0","1","ん～、浮輪に乗ったりするのはいいけど\n泳ぐのはちょっと、って感じ。わかる？","946","19460023"
"91","","","","","0","","","","946","19460024"
"3","0.1","0.1","","","107911","1","46_tamaki_nod_loop","46_tamaki_nod","946","19460025"
"21","","","","","vo_fpc","","0","vo_fpc_30604","946","19460026"
"11","0","0","0.5","7","107911","0","1","わかるにゃ。あたし含めて猫の獣人族は\nそういう人多い気がするにゃ。","946","19460027"
"91","","","","","0","","","","946","19460028"
"2","","","","-180","122411","","8.64253393665158","1000","946","19460029"
"33","","","","-180","122411","","8.64253393665158","1000","946","19460030"
"93","","","","","3","","","0","946","19460031"
"3","0.1","0.1","","0","122411","1","46_hiyori_flutterKick_handWave_loop","46_hiyori_flutterKick_handWave","946","19460032"
"21","","","","","vo_fpc","","0","vo_fpc_30605","946","19460033"
"11","0","0","1","10","122411","0","1","あ、やっほー！","946","19460034"
"93","","","","","2","","","0","946","19460035"
"3","0.1","0.1","","","107911","1","46_tamaki_handwave_loop","46_tamaki_handwave","946","19460036"
"3","0.1","0.1","","","107811","1","46_kyaru_idle_smile_loop","46_kyaru_idle_smile","946","19460037"
"93","","","","","1.5","","","0","946","19460038"
"21","","","","","vo_fpc","","0","vo_fpc_30606","946","19460039"
"11","0","0","1","6","107911","0","1","やっほー\nまあ、当然例外もいるけどにゃ。","946","19460040"
"91","","","","","0","","","","946","19460041"
"3","0.1","0.1","","0","107911","1","46_tamaki_talk2_loop","46_tamaki_talk2","946","19460042"
"21","","","","","vo_fpc","","0","vo_fpc_30607","946","19460043"
"11","0","0","0.5","5","107811","0","1","そうね。\n…にしても元気ねえ。","946","19460044"
"91","","","","","0","","","","946","19460045"
"3","0.1","0.1","","0","107811","1","46_kyaru_idle_normal_loop","46_kyaru_idle_normal","946","19460046"
"93","","","","","0.5","","","0","946","19460047"
"32","","","","","115","","","0","946","19460048"
"32","","","","","122411","","","0","946","19460049"
"2","","","","-180","122411","","0","-910","946","19460050"
"33","","","","-180","115","","0","-910","946","19460051"
"2","","","","-180","122411","","4.80140774258421","1000","946","19460052"
"33","","","","-180","115","","4.80140774258421","1000","946","19460053"
"32","","","","","115","","","1","946","19460054"
"3","0.1","","","1","122411","","","46_hiyori_flutterKickFast","946","19460055"
"93","","","","","1.5","","","0","946","19460056"
"21","","","","","vo_fpc","","0","vo_fpc_30608","946","19460057"
"11","0","0","1","15","122411","0","1","わーい！","946","19460058"
"93","","","","","0.766666666666667","","","0","946","19460059"
"93","","","","","1.5","","","0","946","19460060"
"91","","","","","19460052","","","","946","19460061"
"3","0.1","0.1","","","107911","1","46_tamaki_talk3_loop","46_tamaki_talk3","946","19460062"
"21","","","","","vo_fpc","","0","vo_fpc_30609","946","19460063"
"11","0","0","0.5","10","107911","0","1","…あれ？　ここのプールって、\n結構な長さだったはずにゃ。","946","19460064"
"91","","","","","0","","","","946","19460065"
"3","0.1","0.1","","0","107811","1","46_kyaru_idle_normal2_loop","46_kyaru_idle_normal2","946","19460066"
"32","","","","","115","","","0","946","19460067"
"2","","","","-180","122411","","0","-910","946","19460068"
"33","","","","-180","115","","0","-910","946","19460069"
"2","","","","-180","122411","","2.1606334841629","1000","946","19460070"
"33","","","","-180","115","","2.1606334841629","1000","946","19460071"
"32","","","","","115","","","1","946","19460072"
"23","1","","","0","se_10053800","","","se_10053800_946_hiyori","946","19460073"
"93","","","","","0.5","","","0","946","19460074"
"21","","","","","vo_fpc","","0","vo_fpc_30610","946","19460075"
"11","0","0","1","20","122411","0","1","わー！","946","19460076"
"93","","","","","0.65","","","0","946","19460077"
"93","","","","","1.5","","","0","946","19460078"
"3","0.1","0.1","","0","107811","1","46_kyaru_surprise_loop","46_kyaru_surprise","946","19460079"
"3","0.1","0.1","","","107911","1","46_tamaki_talk4_loop","46_tamaki_talk4","946","19460080"
"21","","","","","vo_fpc","","0","vo_fpc_30611","946","19460081"
"11","0","0","0.5","10","107811","0","1","今さっき通ったばっかよね？\nどんだけ速く泳いでるのよ！？","946","19460082"
"91","","","","","0","","","","946","19460083"
"32","","","","","115","","","0","946","19460084"
"2","","","","-180","122411","","0","-910","946","19460085"
"33","","","","-180","115","","0","-910","946","19460086"
"2","","","","-180","122411","","2.1606334841629","1000","946","19460087"
"33","","","","-180","115","","2.1606334841629","1000","946","19460088"
"32","","","","","115","","","1","946","19460089"
"23","1","","","0","se_10053800","","","se_10053800_946_hiyori","946","19460090"
"93","","","","","0.5","","","0","946","19460091"
"21","","","","","vo_fpc","","0","vo_fpc_30612","946","19460092"
"11","0","0","1","20","122411","0","1","たーのしー！","946","19460093"
"93","","","","","0.8","","","0","946","19460094"
"93","","","","","1.5","","","0","946","19460095"
"3","0.1","","","1","107911","","","46_cmn_run","946","19460096"
"3","0.1","","","1","107811","","","46_cmn_run","946","19460097"
"2","","","","-15","107911","","2.8657616892911","800","946","19460098"
"2","","","","-15","107811","","3.46907993966818","800","946","19460099"
"91","","","","","0","","","","946","19460100"
"1","1.75","0","cmn_float_r","22","1","-180","-850","129411","947","19470001"
"5","1.75","0","empty","23","3","-180","320","31","947","19470002"
"1","1.75","0","cmn_float","12","1","-125","-1100","129511","947","19470003"
"5","1.75","0","empty","13","3","-125","70","32","947","19470004"
"5","1.75","0","47_yuni_float","22","26","-180","-900","26","947","19470005"
"31","1","","","-820","6","1","-180","61","947","19470006"
"31","0","","","320","4","1","-180","41","947","19470007"
"31","0","","","320","103","1","-180","1031","947","19470008"
"31","0","","","320","124","1","-180","1241","947","19470009"
"31","0","","","320","9","1","-180","91","947","19470010"
"31","1","","","850","10","1","-180","101","947","19470011"
"31","1","","","-1100","6","1","-125","62","947","19470012"
"31","0","","","70","4","1","-125","42","947","19470013"
"31","0","","","70","103","1","-125","1032","947","19470014"
"31","0","","","70","124","1","-125","1242","947","19470015"
"31","0","","","70","9","1","-125","92","947","19470016"
"31","1","","","850","10","1","-125","102","947","19470017"
"31","1","","","-900","102","1","-180","26","947","19470018"
"31","0","","","-975","1009","1","0","1009","947","19470019"
"31","0","","","-310","1010","1","0","1010","947","19470020"
"31","0","","","570","1011","1","30","1011","947","19470021"
"23","1","","","1","se_10053800","","","se_fpc_water_random","947","19470022"
"91","","","","","19470021","","","","947","19470023"
"3","0.1","","","1","129411","","","cmn_float_r","947","19470024"
"2","","","","-180","129411","12","6.88235294117647","320","947","19470025"
"33","","","","-180","61","12","6.88235294117647","350","947","19470026"
"2","","","","-125","129511","12","6.88235294117647","70","947","19470027"
"33","","","","-125","62","12","6.88235294117647","70","947","19470028"
"33","","","","0","1009","12","6.88235294117647","195","947","19470029"
"32","","","","","1009","","","1","947","19470030"
"91","","","","","19470025","","","","947","19470031"
"2","","","","-180","26","12","4.55882352941176","-280","947","19470032"
"33","","","","-180","26","12","4.55882352941176","-280","947","19470033"
"91","","","","","19470032","","","","947","19470034"
"32","","","","","1009","","","0","947","19470035"
"21","","","","","vo_fpc","","0","vo_fpc_30701","947","19470036"
"11","0","0","0.5","5","26","0","1","ゆくプールの水は絶えずして、\nしかも元の水にあらず…か。","947","19470037"
"91","","","","","0","","","","947","19470038"
"21","","","","","vo_fpc","","0","vo_fpc_30702","947","19470039"
"11","0","0","1","5","26","0","1","やあ諸君、無邪気に戯れているね。\nぼくは世の無常を儚んでいるよ。\n端的に換言すると、\nロゼッタ落としちゃった。","947","19470040"
"91","","","","","0","","","","947","19470041"
"3","0.1","0.1","","0","129511","1","47_cmn_surprise_loop","47_chieru_surprise_in","947","19470042"
"33","","","","-125","62","12","0.2","100","947","19470043"
"3","0.1","0.1","","0","129411","1","47_cmn_surprise_loop","47_kuroe_surprise_in","947","19470044"
"21","","","","","vo_fpc","","0","vo_fpc_30703","947","19470045"
"11","0","0","0.5","17","129411","0","1","ちょっ…\n何やってンのよ、探さんと…！","947","19470046"
"91","","","","","0","","","","947","19470047"
"3","0.1","0.1","","0","129411","1","cmn_swm_diving","47_cmn_diving_in","947","19470048"
"93","","","","","0.2","","","0","947","19470049"
"32","","","","","61","","","0","947","19470050"
"32","","","","","1031","","","1","947","19470051"
"32","","","","","91","","","1","947","19470052"
"2","","","","-180","129411","","1.59879336349925","850","947","19470053"
"33","","","","-180","91","","1.59879336349925","850","947","19470054"
"3","0.1","0.1","","0","129511","1","cmn_swm_diving","47_cmn_diving_in","947","19470055"
"93","","","","","0.2","","","0","947","19470056"
"32","","","","","62","","","0","947","19470057"
"32","","","","","1032","","","1","947","19470058"
"32","","","","","92","","","1","947","19470059"
"2","","","","-125","129511","","1.96078431372549","850","947","19470060"
"33","","","","-125","92","","1.96078431372549","850","947","19470061"
"91","","","","","19470060","","","","947","19470062"
"32","","","","","91","","","0","947","19470063"
"32","","","","","92","","","0","947","19470064"
"2","","","","-125","129511","12","2.94117647058824","70","947","19470065"
"33","","","","-125","102","12","2.94117647058824","70","947","19470066"
"3","0.1","","","1","129511","","","cmn_swm_diving_r","947","19470067"
"93","","","","","1","","","0","947","19470068"
"21","","","","","vo_fpc","","0","vo_fpc_30704","947","19470069"
"11","0","0","0.5","10","26","0","1","あった？","947","19470070"
"93","","","","","0.9","","","0","947","19470071"
"93","","","","","1","","","0","947","19470072"
