28ba37a92251669f40511945f127148d68d363411f20431a3381490b8ed42758,bb8f96b96d5f75c9e0e4ccd145f9f8430172baa41d8a430de573358d1b4e79c9,e9d27c918c9471bf0e00ba6eed03154103ae156bfd26a65a20a6c0cb2464d2a9,676a4a3dfe9b59a7366e508b25e1e30b01ef6736a85af2e3408cea342ea2aee3,dccfadf55132fa2bfc391f970f6d5be48a44932c5e38fcd05b62bb420152d5b0,33a79ec52ac937a16ea7622db79420e13a14595dab89b453cf9b7d02e8342f81,33ce4139336bef47f22f0c4c74a0bd08620499f1ba2ccd2961c1abdb4dec3e91,ac54288dcf2dffb873c60cbd72e875b93f2b49755c2b014d231e8a91b17f5c0a,56fafcdf6df95ba23093afc41f7edd772803069588ef98941d10f905352a1e51,c3d74fbb99715958d34b5fb8978ff24b86dc139866fea445e55b3c55c153f9f5,66d915d8ec031f8cdc9e5231af8baa4f05502697c81bb5561d97504e7c591df5
"","1","","","","","","0","1009814","93","1009814010"
"0","333","","1","0.4","1","0.8","1","1009814","6","1009814011"
"","122911","","1","","","0.2","lsv_walk","1009814","3","1009814012"
"","122911","","-220","0","2","","100","1009814","2","1009814013"
"0","122911","","1","1","1","0.4","1","1009814","6","1009814014"
"","122711","","1","","","0.2","lsv_walk","1009814","3","1009814015"
"","122711","","-250","0","2","","270","1009814","2","1009814016"
"0","122711","","1","1","1","0.4","1","1009814","6","1009814017"
"","2","","","","","","0","1009814","93","1009814018"
"","122911","","1","","","0.2","lsv_idle_normal","1009814","3","1009814019"
"","122711","","1","","","0.2","lsv_idle_normal","1009814","3","1009814020"
"","0.6","","","","","","0","1009814","93","1009814021"
"","122711","","1","","","0.2","lsv_idle_sad","1009814","3","1009814022"
"","122911","","1","","","0.2","lsv_idle_sad","1009814","3","1009814023"
"","vo_lsv","","0","","0","","vo_lsv_1421","1009814","21","1009814024"
"0","122711","0","10","1","1","0","…………","1009814","11","1009814025"
"0","122911","0","10","1","1","0","…………","1009814","11","1009814026"
"","0","","","","","","","1009814","91","1009814027"
"","122711","","1","","","0.2","lsv_idle_normal","1009814","3","1009814028"
"","122911","","1","","","0.2","lsv_idle_normal","1009814","3","1009814029"
"","122811","","1","","","0.2","lsv_walk","1009814","3","1009814030"
"","122811","","-235","0","2","","-200","1009814","2","1009814031"
"0","122811","","1","1","1","0.4","1","1009814","6","1009814032"
"","2","","","","","","0","1009814","93","1009814033"
"","122811","","1","","","0.2","lsv_idle_normal","1009814","3","1009814034"
"","0.6","","","","","","0","1009814","93","1009814035"
"","122811","","1","","","0.2","lsv_talk_bitter","1009814","3","1009814036"
"","vo_lsv","","0","","0","","vo_lsv_1422","1009814","21","1009814037"
"0","122811","0","10","1","1","0","あ…\nあはは、ごめんね？\n日記、あんまり書けなくて…","1009814","11","1009814038"
"","0","","","","","","","1009814","91","1009814039"
"","122811","","1","","","0.2","lsv_talk_bitter_sad","1009814","3","1009814040"
"","vo_lsv","","0","","0","","vo_lsv_1423","1009814","21","1009814041"
"0","122811","0","10","1","1","0","それに…\nほんとの気持ちも\n書いちゃった。","1009814","11","1009814042"
"","0","","","","","","","1009814","91","1009814043"
"","122811","","1","","","0.2","lsv_idle_sad2","1009814","3","1009814044"
"","122711","","1","","","0.2","lsv_talk_normal_suprise1","1009814","3","1009814045"
"","vo_lsv","","0","","0","","vo_lsv_1424","1009814","21","1009814046"
"0","122711","0","10","1","1","0","ううん、いいよ。\n…わかるから。","1009814","11","1009814047"
"","0","","","","","","","1009814","91","1009814048"
"","122711","","1","","","0.2","lsv_idle_normal_talkR","1009814","3","1009814049"
"","122911","","1","","","0.2","lsv_talk_normal_bitter","1009814","3","1009814050"
"","vo_lsv","","0","","0","","vo_lsv_1425","1009814","21","1009814051"
"0","122911","0","10","1","1","0","…ミミも、わかるよ。\nミソギちゃん。\n書いてくれてありがとう。","1009814","11","1009814052"
"","0","","","","","","","1009814","91","1009814053"
"","122911","","1","","","0.2","lsv_idle_sad_normal","1009814","3","1009814054"
"","122811","","1","","","0.2","lsv_idle_sad","1009814","3","1009814055"
"","vo_lsv","","0","","0","","vo_lsv_1426","1009814","21","1009814056"
"0","122811","0","10","1","1","0","……うん。","1009814","11","1009814057"
"","0","","","","","","","1009814","91","1009814058"
"","122811","","1","","","0.2","lsv_idle_normal_talkR","1009814","3","1009814059"
"","122911","","1","","","0.2","lsv_talk_wish_sad","1009814","3","1009814060"
"","vo_lsv","","0","","0","","vo_lsv_1427","1009814","21","1009814061"
"0","122911","0","10","1","1","0","…どうして、\nもうバイバイしないと\nいけなかったのかな。","1009814","11","1009814062"
"","0","","","","","","","1009814","91","1009814063"
"","122911","","1","","","0.2","lsv_idle_wish_sad","1009814","3","1009814064"
"","122711","","1","","","0.2","lsv_talk_normal_sad","1009814","3","1009814065"
"","vo_lsv","","0","","0","","vo_lsv_1428","1009814","21","1009814066"
"0","122711","0","10","1","1","0","ミミ…","1009814","11","1009814067"
"","0","","","","","","","1009814","91","1009814068"
"","122711","","1","","","0.2","lsv_idle_normal_talkR","1009814","3","1009814069"
"","122911","","1","","","0.2","lsv_talk_wish_surprise","1009814","3","1009814070"
"","vo_lsv","","0","","0","","vo_lsv_1429","1009814","21","1009814071"
"0","122911","0","10","1","1","0","わかってるよ？\n理由はちゃんと、\nわかってるの。でも…","1009814","11","1009814072"
"","0","","","","","","","1009814","91","1009814073"
"","122911","","1","","","0.2","lsv_talk_wish_sad","1009814","3","1009814074"
"","vo_lsv","","0","","0","","vo_lsv_1430","1009814","21","1009814075"
"0","122911","0","10","1","1","0","なんで、って…\nどうして、って…\n思っちゃう。","1009814","11","1009814076"
"","0","","","","","","","1009814","91","1009814077"
"","122911","","1","","","0.2","lsv_idle_normal","1009814","3","1009814078"
"","122811","","1","","","0.2","lsv_talk_anger_shy","1009814","3","1009814079"
"","vo_lsv","","0","","0","","vo_lsv_1431","1009814","21","1009814080"
"0","122811","0","10","1","1","0","…わかんないよね。\nあーもうっ！\nむずかしいな～っ！！","1009814","11","1009814081"
"","0","","","","","","","1009814","91","1009814082"
"","122811","","1","","","0.2","lsv_idle_normal_talkR","1009814","3","1009814083"
"","122711","","1","","","0.2","lsv_talk_joy3_blink2","1009814","3","1009814084"
"","vo_lsv","","0","","0","","vo_lsv_1432","1009814","21","1009814085"
"0","122711","0","10","1","1","0","…そうだね。\n本当に難しいよ。","1009814","11","1009814086"
"","0","","","","","","","1009814","91","1009814087"
"","122711","","1","","","0.2","lsv_talk_sad","1009814","3","1009814088"
"","vo_lsv","","0","","0","","vo_lsv_1433","1009814","21","1009814089"
"0","122711","0","10","1","1","0","きっと、どんなお勉強より…\nずっとずっと……\n難しいよ。","1009814","11","1009814090"
"","0","","","","","","","1009814","91","1009814091"
"","122711","","1","","","0.2","lsv_idle_wish_angerR","1009814","3","1009814092"
"","0","","1","","","0.2","0","1009814","22","1009814093"
"","0","","","","","","","1009814","91","1009814094"
"","bgm_M612","","0","","0","","bgm_M612","1009814","25","1009814095"
"","","","","","","","","1009814","102","1009814096"
"","0","","","","","","0.2","1009814","22","1009814097"
"","0.2","","","","","","","1009814","93","1009814098"
"0","122811","0","1","0","0","0","12","1009814","12","1009814099"
"","122811","","1","","","0.2","lsv_talk_anger","1009814","3","1009814100"
"","3","","","","","","0","1009814","93","1009814101"
"","122811","","1","","","0.2","lsv_idle_anger1","1009814","3","1009814102"
"0","122711","0","1","0","0","0","12","1009814","12","1009814103"
"","122711","","1","","","0.2","lsv_talk_thinking","1009814","3","1009814104"
"","3","","","","","","0","1009814","93","1009814105"
"","122711","","1","","","0.2","lsv_idle_wish_angerR","1009814","3","1009814106"
"0","122911","0","1","0","0","0","12","1009814","12","1009814107"
"","122911","","1","","","0.2","lsv_idle_bitter","1009814","3","1009814108"
"","3","","","","","","0","1009814","93","1009814109"
"","122911","","1","","","0.2","lsv_idle_normal","1009814","3","1009814110"
"","1009814099","","","","","","","1009814","101","1009814111"
"0","333","","1","0","1","1","1","1009814","6","1009814112"
"","122811","","","","","","1","1009814","4","1009814113"
"","122811","","1","","","0.2","lsv_run_sad","1009814","3","1009814114"
"","122811","","-235","0","0.8","","-750","1009814","2","1009814115"
"","122911","","","","","","0","1009814","4","1009814116"
"","122911","","1","","","0.2","lsv_run_sad","1009814","3","1009814117"
"","122911","","-220","0","0.8","","750","1009814","2","1009814118"
"","122711","","","","","","0","1009814","4","1009814119"
"","122711","","1","","","0.2","lsv_run_sad","1009814","3","1009814120"
"","122711","","-250","0","0.8","","850","1009814","2","1009814121"
"","0.6","","","","","","","1009814","93","1009814122"
"0","122811","","1","0","1","0.2","1","1009814","6","1009814123"
"0","122911","","1","0","1","0.2","1","1009814","6","1009814124"
"0","122711","","1","0","1","0.2","1","1009814","6","1009814125"
"","0","","","","","","","1009814","91","1009814126"
"0","1","lsv_idle_normal","102","-235","-650","1.95","122711","1009815","1","1009815001"
"1","1","lsv_idle_normal","100","-220","650","1.95","122911","1009815","1","1009815002"
"1","1","lsv_idle_normal","101","-250","750","1.95","122811","1009815","1","1009815003"
"0","1","lsv_white_loop","0","0","0","1","333","1009815","5","1009815004"
"0","333","","1","0","1","0","1","1009815","6","1009815005"
"0","122711","","1","0","1","0","1","1009815","6","1009815006"
"0","122911","","1","0","1","0","1","1009815","6","1009815007"
"0","122811","","1","0","1","0","1","1009815","6","1009815008"
"","1","","","","","","0","1009815","93","1009815009"
"0","333","","1","0.4","1","0.8","1","1009815","6","1009815010"
"","122711","","1","","","0.2","lsv_walk","1009815","3","1009815011"
"","122711","","-235","0","2","","-200","1009815","2","1009815012"
"0","122711","","1","1","1","0.4","1","1009815","6","1009815013"
"","122911","","1","","","0.2","lsv_walk","1009815","3","1009815014"
"","122911","","-220","0","2","","100","1009815","2","1009815015"
"0","122911","","1","1","1","0.4","1","1009815","6","1009815016"
"","122811","","1","","","0.2","lsv_walk","1009815","3","1009815017"
"","122811","","-250","0","2","","270","1009815","2","1009815018"
"0","122811","","1","1","1","0.4","1","1009815","6","1009815019"
"","2","","","","","","0","1009815","93","1009815020"
"","122711","","1","","","0.2","lsv_idle_normal","1009815","3","1009815021"
"","122911","","1","","","0.2","lsv_idle_normal","1009815","3","1009815022"
"","122811","","1","","","0.2","lsv_idle_normal","1009815","3","1009815023"
"","0.6","","","","","","0","1009815","93","1009815024"
"","122911","","1","","","0.2","lsv_talk_surprise","1009815","3","1009815025"
"","vo_lsv","","0","","0","","vo_lsv_1521","1009815","21","1009815026"
"0","122911","0","10","1","1","0","絵も日記も\nいっぱいになったね。","1009815","11","1009815027"
"","0","","","","","","","1009815","91","1009815028"
"","122911","","1","","","0.2","lsv_idle_surprise","1009815","3","1009815029"
"0.2","122811","","0","1","lsv_talk_cool_joy_loop","0","lsv_talk_cool_joy","1009815","3","1009815030"
"","vo_lsv","","0","","0","","vo_lsv_1522","1009815","21","1009815031"
"0","122811","0","10","1","1","0","それだけ、\nみゅ～ちゃんとの思い出が\nいっぱいだったってことだよ。","1009815","11","1009815032"
"","0","","","","","","","1009815","91","1009815033"
"","122811","","1","","","0.2","lsv_idle_cool","1009815","3","1009815034"
"","122911","","1","","","0.2","lsv_talk_wish_dere","1009815","3","1009815035"
"","vo_lsv","","0","","0","","vo_lsv_1523","1009815","21","1009815036"
"0","122911","0","10","1","1","0","…うん。\nいっぱいできたもんね。\nみゅ～ちゃんとの思い出…","1009815","11","1009815037"
"","0","","","","","","","1009815","91","1009815038"
"","122911","","1","","","0.2","lsv_idle_normal_joyR","1009815","3","1009815039"
"","122711","","1","","","0.2","lsv_talk_wish_joy","1009815","3","1009815040"
"","vo_lsv","","0","","0","","vo_lsv_1524","1009815","21","1009815041"
"0","122711","0","10","1","1","0","…忘れられないね。\nううん…\n忘れたくないね。","1009815","11","1009815042"
"","0","","","","","","","1009815","91","1009815043"
"","122711","","1","","","0.2","lsv_idle_wish_joy","1009815","3","1009815044"
"","122811","","1","","","0.2","lsv_talk_joy3_blink2","1009815","3","1009815045"
"","vo_lsv","","0","","0","","vo_lsv_1525","1009815","21","1009815046"
"0","122811","0","10","1","1","0","そうだね…\nミソギも同じ気持ち。","1009815","11","1009815047"
"","0","","","","","","","1009815","91","1009815048"
"","122811","","1","","","0.2","lsv_idle_sad_normal","1009815","3","1009815049"
"","122911","","1","","","0.2","lsv_talk_wish_dere","1009815","3","1009815050"
"","vo_lsv","","0","","0","","vo_lsv_1526","1009815","21","1009815051"
"0","122911","0","10","1","1","0","ミミもだよ。\nきっと、ずっと…","1009815","11","1009815052"
"","0","","","","","","","1009815","91","1009815053"
"","122911","","1","","","0.2","lsv_idle_normal","1009815","3","1009815054"
"","122711","","1","","","0.2","lsv_talk_joy1_normal","1009815","3","1009815055"
"","vo_lsv","","0","","0","","vo_lsv_1527","1009815","21","1009815056"
"0","122711","0","10","1","1","0","じゃあ…次にまた\nみゅ～ちゃんと会えたとき、\nこの日記の続きを書こうよ。","1009815","11","1009815057"
"","0","","","","","","","1009815","91","1009815058"
"","122711","","1","","","0.2","lsv_idle_normal","1009815","3","1009815059"
"0.2","122811","","0","1","lsv_exactly_loop","0","lsv_exactly_in","1009815","3","1009815060"
"","vo_lsv","","0","","0","","vo_lsv_1528","1009815","21","1009815061"
"0","122811","0","10","1","1","0","それいいね！\n賛成！","1009815","11","1009815062"
"","0","","","","","","","1009815","91","1009815063"
"","122811","","1","","","0.2","lsv_idle_joy","1009815","3","1009815064"
"0.2","122911","","0","1","lsv_idle_normal_joy","0.2","lsv_handsup_joy","1009815","3","1009815065"
"","vo_lsv","","0","","0","","vo_lsv_1529","1009815","21","1009815066"
"0","122911","0","10","1","1","0","ミミもさんせ～い♪","1009815","11","1009815067"
"","0","","","","","","","1009815","91","1009815068"
"","122711","","1","","","0.2","lsv_talk_wish_dere","1009815","3","1009815069"
"","vo_lsv","","0","","0","","vo_lsv_1530","1009815","21","1009815070"
"0","122711","0","10","1","1","0","この日記も大事にしようね。\n…楽しみなことが\nひとつ増えたみたい。ふふっ。","1009815","11","1009815071"
"","0","","","","","","","1009815","91","1009815072"
"","122711","","1","","","0.2","lsv_idle_wish_dere","1009815","3","1009815073"
"","122811","","1","","","0.2","lsv_talk_wish_joy","1009815","3","1009815074"
"","vo_lsv","","0","","0","","vo_lsv_1531","1009815","21","1009815075"
"0","122811","0","10","1","1","0","それじゃ、\nいつかそのときまで！","1009815","11","1009815076"
"","0","","","","","","","1009815","91","1009815077"
"","122811","","1","","","0.2","lsv_idle_normal","1009815","3","1009815078"
"0.2","122811","","0","1","lsv_idle_normal","0","lsv_smile","1009815","3","1009815079"
"0.2","122911","","0","1","lsv_idle_normal_joyR","0","lsv_smile_mimi","1009815","3","1009815080"
"0.2","122711","","0","1","lsv_idle_normal_joy","0","lsv_smile_kyouka","1009815","3","1009815081"
"","vo_lsv","","0","","0","","vo_lsv_1532","1009815","21","1009815082"
"0","122811","0","10","1","1","0","…またねっ！","1009815","11","1009815083"
"0","122911","0","10","1","1","0","…またねっ！","1009815","11","1009815084"
"0","122711","0","10","1","1","0","…またねっ！","1009815","11","1009815085"
"","0","","","","","","","1009815","91","1009815086"
"","0","","1","","","0.2","0","1009815","22","1009815087"
"","0","","","","","","","1009815","91","1009815088"
"","","","","","","","","1009815","102","1009815089"
"","0","","","","","","0.2","1009815","22","1009815090"
"","0.2","","","","","","","1009815","93","1009815091"
"0","122811","0","1","0","0","0","10","1009815","12","1009815092"
"","122811","","1","","","0.2","lsv_talk_normal","1009815","3","1009815093"
