09ec7e67ae22ba5d49f18fe74f186270fcda4a5b72d4617c035bd44b195700a0,b405c3126f44aa1b577e8e3098c1c2c842fb4414bb42e705e0c7daf061d1c5ab,990c0abf9ea21e3a6fe5cdb4c860db965106fcc9ba43a21ea763ae2fce6578ee,b7a06d0da18854a4c6508849b758bb6ba514b5319fb8d23fdf173ae7cbbf7044,bafa88523234068b8fec4509830e985687052491203c7726b5ce1a3ecc0418fc,3a445b0a93378e66a6b7b0c7f1cce0d1c1819fed7e00e8821c37ae09aedccd96,4950eebaef60026558f4798f8df377380cd835cf867a16ee64ddf3b9098e8ddb,e66717025cdc755a69aae87fb817db0d94a52558766d773e4d322ea56cec6c51,fe0b40374f07c499a21919c28260f868772e38bf53887096efc6dcb20f9f5379,ca680ce50f13236d4bdc1708dceaa15fffdf5142a33eda4a55aa494117c33d33,ea61fa7cbfb054cb3595c339a38a4b45930d031d628a6fdaaa3750f4afe99201,d1011ef0f00ea48aa5c96d4ce7fbff8cf764bceb751cba7caae95cb36ca08e39,2446929ceb29310f781dda0de70c9fbdad3683d099e652477d620aed50a46a9f,20b71ea5649a33fa0a8427724f0ac3a291c138732f368488e52f6977e1c5984e,a1595080253ed69fb5b14d445988ad872ff2f7d054f8b8bc523c90e3f054cf6c,64304b8ac8a804506d0d1f51f1be8f57019e27a174b14b5b5dbb98da8ec70770,0a6c8c9c688b7be984d09e0168758ea114784575140b82d9427298214e3eaa00,7e3ee7a705b5004d8f611b4f3d2582a4651e55a22c334fa79ba4b2dcfd4320eb,0cd552365cb91a654f1df9a5ebd5e778d99b8891a9b74a5cc37d1f744234c434,e291ffbfff9ebd5d897f8a3b9679e5165dcd421dd2563785ce27f0d748cf7d19,ecab7d741843185242d95c95636b14e6caf49fbafb9d297dd40e494332fb16f7
"0","3","0.5","","322203507","3000","0","0","8","3","0","0","1","10","1","0","1","0","0","99",""
"0","3","5","","322203508","3000","0","0","13","3","0","0","1","100","1","0","0","0","0","99",""
"0","3","2","","322203509","3000","10","0","10","3","0","0","1","0","1","0","1","40","0","99",""
"0","3","10000","","322203510","3000","0","100","9","3","0","0","1","9.5","1","0","3","0","0","99",""
"0","7","100","","322203601","0","0","0","17","1","0","0","2","18","1","0","9","0","0","1",""
"0","7","2","","322203602","0","0","0","10","1","0","2","2","1","1","0","11","0","0","1",""
"0","7","2","","322203603","0","0","0","10","1","0","2","2","1","1","0","31","0","0","1",""
"0","7","100","","322203701","0","0","0","17","1","0","0","2","18","1","0","9","0","0","1",""
"0","7","2","","322203702","0","0","0","10","1","0","2","2","1","1","0","11","0","0","1",""
"0","7","2","","322203703","0","0","0","10","1","0","2","2","1","1","0","31","0","0","1",""
"0","7","100","","322203801","0","0","0","17","1","0","0","2","18","1","0","9","0","0","1",""
"0","7","2","","322203802","0","0","0","10","1","0","2","2","1","1","0","11","0","0","1",""
"0","7","2","","322203803","0","0","0","10","1","0","2","2","1","1","0","31","0","0","1",""
"0","3","60","","322300101","3000","0","0","46","3","0","2","1","0","1","0","2","0","0","99",""
"0","3","0","","322300102","3000","0","0","23","3","0","322300103","1","0","1","0","950","0","0","99",""
"0","3","8","","322300103","3000","0","0","11","3","0","0","1","100","1","0","1","0","0","99",""
"0","3","1000","","322300201","3000","0","0","9","3","0","0","1","8","1","0","3","0","0","99",""
"0","3","0","","322300202","3000","0","0","23","3","0","322300203","1","0","1","0","950","0","0","99",""
"0","3","1000","","322300203","3000","0","0","9","3","0","0","1","16","1","0","3","0","0","99",""
"0","3","100","","322300301","3000","0.01","0","1","3","0","0","1","1","1","0","2","10","0","1",""
"0","3","100","","322300302","3000","0","0","16","3","0","0","1","0","1","0","2","0","0","1",""
"0","7","100","","322300303","3000","0","0","16","3","0","0","2","0","1","0","1","0","0","1",""
"0","3","2.08","","322400101","3000","0.00003","0","1","3","0","0","1","1","1","0","1","2.08","0","99",""
"0","3","100","","322400102","3000","0","100","9","3","0","0","1","24.5","1","0","4","0","0","99",""
"0","3","1","","322400103","3000","0","322400105","23","3","0","322400104","1","1","1","0","100","2","0","99",""
"0","3","0","","322400104","3000","0","0","1","3","9999999","0","1","1","1","0","2","0","0","99",""
"0","3","0","","322400105","3000","0","0","8","3","0","0","1","3","1","0","8","0","0","99",""
"0","3","0.1","","322400106","3000","0","0","83","3","0","0","1","90","1","0","1","0","0","99",""
"0","3","1","","322400107","3000","1","0","35","3","0","0","1","90","1","0","0","153","0","99",""
"0","3","3.24","","322400201","510","0.00006","0","1","2","0","0","1","1","1","0","1","3.24","0","99",""
"0","3","50","","322400202","510","0","100","9","2","0","0","1","18.5","1","0","1","0","0","99",""
"0","3","2","","322400203","510","18.5","0","10","2","0","1","1","0","1","0","91","100","0","99",""
"0","3","3","","322400204","510","0","0","23","2","0","322400205","1","0","1","0","100","4","0","99",""
"0","3","0.6","","322400205","510","0","0","59","2","0","0","1","0","1","0","1","18.5","0","99",""
"0","3","1.28","","322400301","3000","0.00001","0","1","3","0","0","1","1","1","0","2","1.28","0","99",""
"0","3","1","","322400302","3000","0","322400304","23","3","0","322400303","1","0","1","0","101","2","0","99",""
"0","3","0.7","","322400303","3000","0","0","8","3","0","0","1","30","1","0","1","0","0","99",""
"0","3","0","","322400304","3000","0","0","8","3","0","0","1","8","1","0","8","0","0","99",""
"0","3","0","","322400401","3000","0","0","7","3","0","0","1","0","1","0","4","0","0","1",""
"0","3","6.78","","322400402","150","0.00014","0","1","2","0","0","1","1","1","0","1","6.78","0","99",""
"0","3","2.08","","322403101","3000","0.00003","80","1","3","0","0","1","1","1","0","1","2.08","0","99",""
"0","3","0","","322403102","3000","0","100","9","3","0","0","1","24.5","1","0","4","0.12","0","99",""
"0","3","1","","322403103","3000","0","322403105","23","3","0","322403104","1","1","1","0","100","2","0","99",""
"0","3","0","","322403104","3000","0","80","1","3","9999999","0","1","1","1","0","2","0","0","99",""
"0","3","0","","322403105","3000","0","0","8","3","0","0","1","3","1","0","8","0","0","99",""
"0","3","0.2","","322403106","3000","0","0","83","3","0","0","1","90","1","0","1","0","0","99",""
"0","3","1","","322403107","3000","1","0","35","3","0","0","1","90","1","0","0","153","0","99",""
"0","3","3.24","","322403201","510","0.00006","80","1","2","0","0","1","1","1","0","1","3.24","0","99",""
"0","3","0","","322403202","510","0","100","9","2","0","0","1","18.5","1","0","1","0.06","0","99",""
"0","3","2","","322403203","510","18.5","0","10","2","0","1","1","0","1","0","91","100","0","99",""
"0","3","3","","322403204","510","0","0","23","2","0","322403205","1","0","1","0","100","4","0","99",""
"0","3","0.6","","322403205","510","0","0","59","2","0","0","1","0","1","0","1","18.5","0","99",""
"0","3","1.28","","322403301","3000","0.00001","80","1","3","0","0","1","1","1","0","2","1.28","0","99",""
"0","3","1","","322403302","3000","0","322403304","23","3","0","322403303","1","0","1","0","101","2","0","99",""
"0","3","0.2","","322403303","3000","0","0","8","3","0","0","1","30","1","0","1","0","0","99",""
"0","3","0","","322403304","3000","0","0","8","3","0","0","1","8","1","0","8","0","0","99",""
"0","3","0","","322403401","3000","0","0","7","3","0","0","1","0","1","0","4","0","0","1",""
"0","3","6.78","","322403402","150","0.00014","80","1","2","0","0","1","1","1","0","1","6.78","0","99",""
"0","7","0","","322403501","-1","0","1","15","1","350","610160601","2","1","1","0","2","1","1","1",""
"0","7","0","","322403502","-1","0","1","15","1","250","610160602","2","1","1","0","2","1","1","1",""
"0","7","0","","322403503","-1","0","1","15","1","150","610160603","2","1","1","0","2","1","1","1",""
"0","7","0","","322403504","-1","0","1","15","1","50","610160604","2","1","1","0","2","1","1","1",""
"0","3","350","","322403505","2160","0","0","3","2","0","0","1","1000","1","0","3","0","0","99",""
"0","7","0","","322403601","-1","0","1","15","1","350","610160701","2","1","1","0","2","1","1","1",""
"0","7","0","","322403602","-1","0","1","15","1","250","610160702","2","1","1","0","2","1","1","1",""
"0","7","0","","322403603","-1","0","1","15","1","150","610160703","2","1","1","0","2","1","1","1",""
"0","7","0","","322403604","-1","0","1","15","1","50","610160704","2","1","1","0","2","1","1","1",""
"0","3","350","","322403605","2160","0","0","3","2","0","0","1","1000","1","0","3","0","0","99",""
"0","3","0","","322404301","3000","0","0","93","6","0","1","1","0","1","0","0","0","0","1",""
"0","3","0","","322404302","3000","0","0","8","6","0","0","1","20","1","0","8","0","0","1",""
"0","3","0","","322404303","3000","0","0","93","6","0","1","1","0","1","1","0","0","0","1",""
"0","3","0","","322404304","3000","0","0","8","6","0","0","1","16","1","1","8","0","0","1",""
"0","3","0","","322404305","3000","0","0","93","6","0","1","1","0","1","2","0","0","0","1",""
"0","3","0","","322404306","3000","0","0","8","6","0","0","1","12","1","2","8","0","0","1",""
"0","3","0","","322404307","3000","0","0","93","6","0","1","1","0","1","3","0","0","0","1",""
"0","3","0","","322404308","3000","0","0","8","6","0","0","1","8","1","3","8","0","0","1",""
"0","3","0","","322404309","3000","0","0","93","6","0","1","1","0","1","4","0","0","0","1",""
"0","3","0","","322404310","3000","0","0","8","6","0","0","1","4","1","4","8","0","0","1",""
"0","3","3.5","","322500101","3000","0.00021","80","1","3","0","0","1","1","1","0","1","3.5","0","99",""
"0","3","3.5","","322500102","3000","0.00021","80","1","3","0","0","1","1","1","0","2","3.5","0","99",""
"0","3","7.5","","322500201","3000","0.00048","80","1","3","0","0","1","1","1","0","1","7.5","0","1",""
"0","3","7.5","","322500202","3000","0.00048","80","1","3","0","0","1","1","1","0","2","7.5","0","1",""
"0","3","1","","322500301","3000","30","0","10","3","0","1","1","0.01","1","0","21","0","0","99",""
"0","3","1","","322500302","3000","30","0","10","3","0","1","1","0.01","1","0","41","0","0","99",""
"0","3","1","","322500303","3000","0","0","23","3","0","322500304","1","0","1","0","970","2","0","99",""
"0","3","1","","322500304","3000","30","0","10","3","0","1","1","1","1","0","11","0","0","99",""
"0","3","1","","322500305","3000","30","0","10","3","0","1","1","1","1","0","31","0","0","99",""
"-100","7","0","","322500401","250","0","1","15","1","-100","610201401","2","0","2","0","2","1","1","1",""
"-350","7","0","","322500402","250","0","1","15","1","-350","610201402","2","0","2","0","2","1","1","1",""
"-600","7","0","","322500403","250","0","1","15","1","-600","610201403","2","0","2","0","2","1","1","1",""
"0","3","2","","322500501","3000","90","0","10","3","0","1","2","0","1","0","10","25","0","99",""
"0","3","2","","322500502","3000","90","0","10","3","0","1","2","0","1","0","30","25","0","99",""
"0","3","1","","322500503","3000","90","0","10","3","0","1","2","0.1","1","0","20","0","0","99",""
"0","3","1","","322500504","3000","90","0","10","3","0","1","2","0.1","1","0","40","0","0","99",""
"0","3","2","","322500601","3000","12","0","10","3","0","1","1","0","1","0","91","100","0","99",""
"0","3","0","","322500602","3000","0","100","9","3","0","0","1","12.5","1","0","2","1","0","99",""
"0","3","0","","322500701","3000","0","80","1","3","999999","0","1","0","1","0","1","0.1","0","99",""
"0","3","0","","322500702","3000","0","80","1","3","999999","0","1","0","1","0","2","0.1","0","99",""
"0","7","9","","322500703","3000","0","0","26","3","0","1","2","0","1","0","322500701","22","0","1",""
"0","7","10","","322500704","3000","0","0","26","3","0","1","2","0","1","0","322500702","22","0","1",""
"0","3","1.81","","322500801","3000","0.0001","80","1","3","0","0","1","1","1","0","1","1.81","0","99",""
"0","3","1.81","","322500802","3000","0.0001","80","1","3","0","0","1","1","1","0","2","1.81","0","99",""
"0","3","0.5","","322500803","3000","0","0","8","3","0","0","1","12","1","0","1","0","0","99",""
"0","3","3.5","","322502101","3000","0.00021","80","1","3","0","0","1","1","1","0","1","3.5","0","99",""
"0","3","3.5","","322502102","3000","0.00021","80","1","3","0","0","1","1","1","0","2","3.5","0","99",""
"0","3","1","","322502103","3000","0","322502105","28","3","0","0","2","0","1","0","701","2","0","99",""
"0","3","1","","322502104","3000","0","322502106","28","3","0","0","2","0","1","0","701","2","0","99",""
"0","3","0","","322502105","3000","0","80","1","3","999999","0","1","0","1","0","1","0","0","99",""
"0","3","0","","322502106","3000","0","80","1","3","999999","0","1","0","1","0","2","0","0","99",""
"0","18","4","","322502107","3000","0","0","26","3","0","1","2","0.3","1","0","322502105","0","0","99",""
"0","18","4","","322502108","3000","0","0","26","3","0","1","2","0.3","1","0","322502106","0","0","99",""
"-100","7","0","","322504401","250","0","1","15","1","-100","610201501","2","0","2","0","2","1","1","1",""
"-350","7","0","","322504402","250","0","1","15","1","-350","610201502","2","0","2","0","2","1","1","1",""
"-600","7","0","","322504403","250","0","1","15","1","-600","610201503","2","0","2","0","2","1","1","1",""
"0","3","2.1","","322600101","3000","0.00003","80","1","3","0","0","1","1","1","0","1","2.1","0","99",""
"0","3","2.1","","322600102","3000","0.00003","80","1","3","0","0","1","1","1","0","2","2.1","0","99",""
"1","3","1","","322600103","3000","18","0","10","3","0","1","1","1","1","0","11","0","0","99",""
"1","3","1","","322600104","3000","18","0","10","3","0","1","1","1","1","0","31","0","0","99",""
"0","3","99","","322600105","3000","1","0","35","3","0","0","1","18","1","0","1","187","0","99",""
"0","3","100","","322600201","3000","0","0","49","3","0","0","1","0","1","0","1","0","0","1",""
"0","3","100","","322600202","3000","0","0","49","3","0","0","1","0","1","0","10","0","0","1",""
"0","3","0","","322600203","3000","0","80","1","3","999999","0","1","0","1","0","1","0.5","0","1",""
"0","3","10.1","","322600204","3000","0.00022","80","1","3","0","0","1","1","1","0","1","10.1","0","1",""
"0","3","0","","322600301","3000","0","80","46","3","0","1","1","0","1","0","1","0.01","0","99",""
"0","3","2","","322600302","3000","18","0","10","3","0","1","1","0","1","0","91","100","0","99",""
"0","7","0","","322600401","0","0","0","21","1","0","0","2","0","1","0","2","1","0","1",""
"0","7","0","","322600501","0","0","0","21","1","0","0","2","0","1","0","8","1","0","1",""
"0","7","500","","322600601","0","0","0","16","1","0","0","2","0","1","0","4","0","0","1",""
"0","38","0","","322602101","3000","0","80","46","9","0","1","1","0","1","0","1","0.01","0","1",""
"0","38","0","","322602102","3000","0","80","46","9","0","2","1","0","1","0","1","0.01","0","1",""
"1","38","3","","322602103","3000","90","0","10","9","0","1","1","0.005","1","0","11","0","0","1",""
"1","38","3","","322602104","3000","90","0","10","9","0","1","1","0.005","1","0","31","0","0","1",""
"0","38","99","","322602105","3000","1","0","35","9","0","0","1","90","1","0","1","187","0","1",""
"0","3","0","敵全体に物理固定ダメージ","322700101","3000","0","100","1","6","99999","0","1","0.1","1","0","1","1","0","99",""
"-150","7","0","バズナイト召喚","322700201","250","0","1","15","1","-150","401803110","2","0","1","0","2","1","1","1",""
"-300","7","0","バズナイト召喚","322700202","250","0","1","15","1","-300","401803111","2","0","1","0","2","1","1","1",""
"0","34","1.5","自身以外の味方全体に行動速度アップ","322700301","3000","0","0","8","3","0","0","2","20","1","0","2","0","0","99",""
"0","7","200","自身にＴＰ回復","322700302","-1","0","0","16","3","0","0","2","0","1","0","4","0","0","1",""
"0","3","0","敵全体に物理固定ダメージ","322701101","3000","0","100","1","6","99999","0","1","0.2","1","0","1","1","0","99",""
"0","3","0.5","敵全体に重複可能の行動速度ダウン（必中）","322701102","3000","0","0","83","6","0","0","1","12","1","0","1","0","0","99",""
"0","3","1","","322701103","3000","1","0","35","6","0","0","1","12","1","0","0","153","0","99",""
"-150","7","0","バズナイト召喚","322701201","250","0","1","15","1","-150","401803410","2","0","1","0","2","1","1","1",""
"-300","7","0","バズナイト召喚","322701202","250","0","1","15","1","-300","401803411","2","0","1","0","2","1","1","1",""
"-450","7","0","バズナイト召喚","322701203","250","0","1","15","1","-450","401803412","2","0","1","0","2","1","1","1",""
"0","34","1.5","自身以外の味方全体に行動速度アップ","322701301","3000","0","0","8","3","0","0","2","20","1","0","2","0","0","99",""
"0","7","200","自身にＴＰ回復","322701302","-1","0","0","16","3","0","0","2","0","1","0","4","0","0","1",""
"0","3","0","","322702101","3000","0","100","1","3","99999","0","1","0.2","1","0","1","1","0","99",""
"-150","7","0","","322702201","250","0","1","15","1","-150","770421302","2","0","1","0","2","1","1","1",""
"-300","7","0","","322702202","250","0","1","15","1","-300","770421303","2","0","1","0","2","1","1","1",""
"-450","7","0","","322702203","250","0","1","15","1","-450","770421304","2","0","1","0","2","1","1","1",""
"0","34","1.5","","322702301","3000","0","0","8","3","0","0","2","20","1","0","2","0","0","99",""
"0","7","200","","322702302","-1","0","0","16","3","0","0","2","0","1","0","4","0","0","1",""
"0","3","30","","322800101","2160","0","100","46","1","0","2","1","0","1","0","1","0","0","99",""
"0","7","256","","322800102","0","0","0","26","1","0","1","2","0","1","0","322800101","1","0","1",""
"0","7","99","","322800103","2160","10","0","35","3","0","0","2","99","1","0","1","56","0","1",""
"0","11","960","","322800201","2160","0","2","7","1","0","0","2","0","1","0","3","0","0","1",""
"0","3","10","","322800202","2160","0","0","16","1","0","0","1","0","1","0","2","0","0","99",""
"0","7","256","","322800203","0","0","0","26","1","0","1","2","0","1","0","322800202","3","0","1",""
"0","11","1","","322800204","2160","0","0","38","1","0","2","1","20","1","0","81","0","350","99",""
"0","7","256","","322800205","0","0","0","27","1","0","1","2","0","1","0","322800204","1","0","1",""
"0","3","3","","322800206","2160","0.00016","100","1","1","0","0","1","1","1","0","2","3","0","99",""
"0","3","8","","322800601","3000","0.0006","50","1","1","0","0","1","1","1","0","1","8","0","1",""
"0","7","256","","322800602","0","0","0","26","1","0","3","2","0","1","0","322800601","0.05","0","1",""
"0","7","99","","322800603","0","2","0","35","3","0","0","2","99","1","0","1","56","0","1",""
"0","7","100","","322800701","0","1","0","17","0","0","0","0","0","1","0","5","0","0","1",""
"0","7","99","","322800702","0","-1","0","35","3","0","0","2","99","1","0","1","56","0","1",""
"300","7","0","","322800801","-1","0","1","15","1","350","750000202","2","1","1","0","2","1","1","1",""
"450","7","0","","322800802","-1","0","1","15","1","500","750000203","2","2","1","0","2","2","1","1",""
"600","7","0","","322800803","-1","0","1","15","1","650","750000204","2","3","1","0","2","3","1","1",""
"0","3","200","","322800804","2160","0","0","3","2","0","0","1","1000","1","0","3","0","0","99",""
