af95a321a4bbc52474560ef7d8d2503e27c688791f95c07f53d36f27c186a622,e338248983ac4a6e0531d1de7c0c8b85b195213a626d322f23d56aea01a7c7f6,b9411a77ec4e1363d32e0e421647ad935b506a9b1b5c39ba674eedf67fb4c7bd,c32053824de888df80f257f8a768b283521df2f63f7e921f48c1e51b8d96a515,55f4e69fc28c4e0e9243fd82f02fe60b71cdadf2ac7e34c38c7d051adc59bc04,e665918e8d7b1a17832e9bfcab035fec0cc14eb5ebc44ef227192f13c9589528,31fcac7a3d631293fa0e8ae43a843c3462c4f55738b89021b26d6940be433b14,43c3224e66fd6fee0a16c95847be084fbec89836b3296e9b967a31f2557eb313,b9366be5188ed8fbdd3a84001d99ed5649c8e2cd5ee96491d03ef559af8ea3c1,b14f5832fa53d403ea6c7882e350e635f484fe54fdd66506296b12400ab054cf,12693a33f5a8bd3e0b285ecd5220720203ae523c8802f3e349427636948657f3,88eb6836292526a7fad252f0b44f08356222a9544c3a36955d86f98812cb3aaf,a62ac56491a3622a262d86906d2029f88c664254756afad3e18e55c8085ed8b7,06616de07663ad97ed1a8c6710b777253bc46399d900fc8d26ca99966363b904,c13d280a1b37f5f10920e0a51a539c29e8ad5b132c576777281c50746401a681,b20fdd08a2e4c3bbaa91f5c4d6c9f77630d0ca114bcca78966a5ad45dd58c5cc,29a5bbd9fa22be1053a9eba2c1076a386881e99c6601021f417cc3780aaef811,84d877816bd772c0879d85a339364f153968bda2c76473ae6a5d4c8ee817578c,ee179e6db44cb65ed9e5de8c5643fb806693eb622741e74fdeed0059ae73726a,9ef295072ebce4a17df483c4cf35513d6880ab5e017c40802f543c38f865e16a,9bc424b0f18e272ce1828d8923286e0827458712d1f56e3ec7150f2acb588768,d9737498b56a928d6907c3364f9814cabf9b6e5766a7b0e25729d070e72904e5,17b095e2c880e6ecf42cc92640c9b35185d0135bf008be72976ae594f04e4f75,42ca211697580b1a6f4f170a8ad8b1592b22fde966f4f549765dec75a8a50808,c682246b97286cf0721d76082641ae1efe55f8b562e9f574114cc8c2626b2b5a,9352aafb1e4e30977490eb4219ea5b45862f4979b6ceff6f9c43c0a804bf78e1,046585a8c1506cfe3b39f15bcb71c5fdbe7acef8dd1994c7e40c23b88d5031ab,c7782c9d2f5bb581e43a1edf121470d9be31fe847957e532c6100d17b3bea18f,3d23d500e88809243e443aca9b90e12eaa51babba9dc473f7cf74823d4c9e723,c5f979390217045dadc12b315e63f0af1f79e322384908c744642443ad0fb21d,c1a818e85535582762efede4bbcf16a16b2ee021aca4b68469afa31c217b9dc8,8a664464bba1786671f5ceef46adcef11ee32949cc6fb448b8454eefc69121ce,eb083307e407503adb1f23418fdb231d631ebea39ae2287a836a2ac30035594c,9769b61b8c30c5e83b4b705e5260d017cf27ce40c7ded6bad77bb127a3b509e5,1347a5fdcc2aa66ed8eabaa8a9f91f142172dd4e810d8c9672fdf142103ba4a2,abea3f2fadded5929eae0c8ccf9e64d46c2d81f1a91e88bde606c7cee6628ac9,748f4a3a664666b0b71ab052c800e08f5ca572cf9f91634f5e37dd56b99436ef,e2ae1392da5d33c64f9c7d6dbf9b795141f504da82b918155c0953025bd2f2d8,333a8355565f50c87cf22c120ead40d183bc76253d8d47e6423167578dc6c0e5,f23ae120310742b7c8bd4905fdea0af5d057abfedaf5cf185598e7538ab16464
"633","4","4","0","4","4","5","4","4","0","4","0","10","4","4","10","0","4","0","200000006","4","0","30","0","670370004","0","4","4","4","4","52","4","1","1","4","4","0","1","0","203700"
"702","5","5","0","5","5","6","5","5","0","4","0","10","5","5","10","0","5","0","200000006","5","0","30","0","670370005","0","5","5","5","5","76","5","1","1","5","5","0","1","0","203700"
"771","6","6","0","6","6","7","6","6","0","5","0","10","6","6","10","0","6","0","200000006","6","0","30","0","670370006","0","6","6","6","6","101","6","1","1","6","6","0","1","0","203700"
"949","7","7","0","7","7","8","7","7","0","6","0","10","7","7","10","0","7","0","200000006","7","0","30","0","670370007","0","7","7","7","7","125","7","1","1","7","7","0","1","0","203700"
"1126","8","8","0","8","8","9","8","8","0","7","0","10","8","8","10","0","8","0","200000006","8","0","30","0","670370008","0","8","8","8","8","149","8","1","1","8","8","0","1","0","203700"
"1159","9","9","0","9","9","9","9","9","0","7","0","10","9","9","10","0","9","0","200000006","9","0","30","0","670370009","0","9","9","9","9","160","9","1","1","9","9","0","1","0","203700"
"1191","10","10","0","10","10","10","10","10","0","7","0","10","10","10","10","0","10","0","200000006","10","0","30","0","670370010","0","10","10","10","10","171","10","1","1","10","10","0","1","0","203700"
"1225","11","11","0","11","11","10","11","11","0","7","0","10","11","11","10","0","11","0","200000006","11","0","30","0","670370011","0","11","11","11","11","182","11","1","1","11","11","0","1","0","203700"
"1257","12","12","0","12","12","10","12","12","0","7","0","10","12","12","10","0","12","0","200000006","12","0","30","0","670370012","0","12","12","12","12","193","12","1","1","12","12","0","1","0","203700"
"1489","13","13","0","13","13","11","13","13","0","8","0","10","13","13","10","0","13","0","200000006","13","0","30","0","670370013","0","13","13","13","13","213","13","1","1","13","13","0","1","0","203700"
"1721","14","14","0","14","14","11","14","14","0","9","0","10","14","14","10","0","14","0","200000006","14","0","30","0","670370014","0","14","14","14","14","233","14","1","1","14","14","0","1","0","203700"
"1953","15","15","0","15","15","12","15","15","0","9","0","10","15","15","10","0","15","0","200000006","15","0","30","0","670370015","0","15","15","15","15","252","15","1","1","15","15","0","1","0","203700"
"2185","16","16","0","16","16","13","16","16","0","10","0","10","16","16","10","0","16","0","200000006","16","0","30","0","670370016","0","16","16","16","16","272","16","1","1","16","16","0","1","0","203700"
"2417","17","17","0","17","17","14","17","17","0","11","0","10","17","17","10","0","17","0","200000006","17","0","30","0","670370017","0","17","17","17","17","292","17","1","1","17","17","0","1","0","203700"
"2649","18","18","0","18","18","15","18","18","0","12","0","10","18","18","10","0","18","0","200000006","18","0","30","0","670370018","0","18","18","18","18","312","18","1","1","18","18","0","1","0","203700"
"2881","19","19","0","19","19","15","19","19","0","12","0","10","19","19","10","0","19","0","200000006","19","0","30","0","670370019","0","19","19","19","19","332","19","1","1","19","19","0","1","0","203700"
"3113","20","20","0","20","20","16","20","20","0","12","0","10","20","20","10","0","20","0","200000006","20","0","30","0","670370020","0","20","20","20","20","351","20","1","1","20","20","0","1","0","203700"
"3284","21","21","0","21","21","16","21","21","0","12","0","10","21","21","10","0","21","0","200000006","21","0","30","0","670370021","0","21","21","21","21","362","21","1","1","21","21","0","1","0","203700"
"3455","22","22","0","22","22","16","22","22","0","12","0","10","22","22","10","0","22","0","200000006","22","0","30","0","670370022","0","22","22","22","22","373","22","1","1","22","22","0","1","0","203700"
"3625","23","23","0","23","23","16","23","23","0","12","0","10","23","23","10","0","23","0","200000006","23","0","30","0","670370023","0","23","23","23","23","384","23","1","1","23","23","0","1","0","203700"
"3602","24","24","0","24","24","24","24","24","0","20","0","10","24","24","10","0","24","0","200000006","24","0","30","0","670370024","0","24","24","24","24","445","24","1","1","24","24","0","1","0","203700"
"3907","25","25","0","25","25","24","25","25","0","20","0","10","25","25","10","0","25","0","200000006","25","0","30","0","670370025","0","25","25","25","25","467","25","1","1","25","25","0","1","0","203700"
"4214","26","26","0","26","26","24","26","26","0","20","0","10","26","26","10","0","26","0","200000006","26","0","30","0","670370026","0","26","26","26","26","490","26","1","1","26","26","0","1","0","203700"
"4520","27","27","0","27","27","25","27","27","0","20","0","10","27","27","10","0","27","0","200000006","27","0","30","0","670370027","0","27","27","27","27","512","27","1","1","27","27","0","1","0","203700"
"4825","28","28","0","28","28","25","28","28","0","21","0","10","28","28","10","0","28","0","200000006","28","0","30","0","670370028","0","28","28","28","28","535","28","1","1","28","28","0","1","0","203700"
"5132","29","29","0","29","29","26","29","29","0","21","0","10","29","29","10","0","29","0","200000006","29","0","30","0","670370029","0","29","29","29","29","557","29","1","1","29","29","0","1","0","203700"
"5437","30","30","0","30","30","26","30","30","0","21","0","10","30","30","10","0","30","0","200000006","30","0","30","0","670370030","0","30","30","30","30","580","30","1","1","30","30","0","1","0","203700"
"5739","31","31","0","31","31","26","31","31","0","21","0","10","31","31","10","0","31","0","200000006","31","0","30","0","670370031","0","31","31","31","31","587","31","1","1","31","31","0","1","0","203700"
"6039","32","32","0","32","32","26","32","32","0","21","0","10","32","32","10","0","32","0","200000006","32","0","30","0","670370032","0","32","32","32","32","594","32","1","1","32","32","0","1","0","203700"
"6577","33","33","0","33","33","28","33","33","0","23","0","10","33","33","10","0","33","0","200000006","33","0","30","0","670370033","0","33","33","33","33","621","33","1","1","33","33","0","1","0","203700"
"7114","34","34","0","34","34","30","34","34","0","24","0","10","34","34","10","0","34","0","200000006","34","0","30","0","670370034","0","34","34","34","34","648","34","1","1","34","34","0","1","0","203700"
"7652","35","35","0","35","35","33","35","35","0","26","0","10","35","35","10","0","35","0","200000006","35","0","30","0","670370035","0","35","35","35","35","675","35","1","1","35","35","0","1","0","203700"
"8189","36","36","0","36","36","35","36","36","0","27","0","10","36","36","10","0","36","0","200000006","36","0","30","0","670370036","0","36","36","36","36","702","36","1","1","36","36","0","1","0","203700"
"7611","37","37","0","37","37","37","37","37","0","29","0","10","37","37","10","0","37","0","200000006","37","0","30","0","670370037","0","37","37","37","37","657","37","1","1","37","37","0","1","0","203700"
"9264","38","38","0","38","38","39","38","38","0","30","0","10","38","38","10","0","38","0","200000006","38","0","30","0","670370038","0","38","38","38","38","756","38","1","1","38","38","0","1","0","203700"
"11050","39","39","0","39","39","39","39","39","0","30","0","10","39","39","10","0","39","0","200000006","39","0","30","0","670370039","0","39","39","39","39","819","39","1","1","39","39","0","1","0","203700"
"11521","40","40","0","40","40","40","40","40","0","31","0","10","40","40","10","0","40","0","200000006","40","0","30","0","670370040","0","40","40","40","40","897","40","1","1","40","40","0","1","0","203700"
"13112","41","41","0","41","41","41","41","41","0","31","0","10","41","41","10","0","41","0","200000006","41","0","30","0","670370041","0","41","41","41","41","913","41","1","1","41","41","0","1","0","203700"
"14703","42","42","0","42","42","41","42","42","0","31","0","10","42","42","10","0","42","0","200000006","42","0","30","0","670370042","0","42","42","42","42","928","42","1","1","42","42","0","1","0","203700"
"13629","43","43","0","43","43","41","43","43","0","32","0","10","43","43","10","0","43","0","200000006","43","0","30","0","670370043","0","43","43","43","43","1068","43","1","1","43","43","0","1","0","203700"
"14145","44","44","0","44","44","41","44","44","0","32","0","10","44","44","10","0","44","0","200000006","44","0","30","0","670370044","0","44","44","44","44","1208","44","1","1","44","44","0","1","0","203700"
"14662","45","45","0","45","45","43","45","45","0","33","0","10","45","45","10","0","45","0","200000006","45","0","30","0","670370045","0","45","45","45","45","1348","45","1","1","45","45","0","1","0","203700"
"15259","46","46","0","46","46","45","46","46","0","35","0","10","46","46","10","0","46","0","200000006","46","0","30","0","670370046","0","46","46","46","46","1377","46","1","1","46","46","0","1","0","203700"
"15856","47","47","0","47","47","47","47","47","0","37","0","10","47","47","10","0","47","0","200000006","47","0","30","0","670370047","0","47","47","47","47","1406","47","1","1","47","47","0","1","0","203700"
"16454","48","48","0","48","48","50","48","48","0","38","0","10","48","48","10","0","48","0","200000006","48","0","30","0","670370048","0","48","48","48","48","1435","48","1","1","48","48","0","1","0","203700"
"17051","49","49","0","49","49","52","49","49","0","40","0","10","49","49","10","0","49","0","200000006","49","0","30","0","670370049","0","49","49","49","49","1464","49","1","1","49","49","0","1","0","203700"
"17648","50","50","0","50","50","54","50","50","0","42","0","10","50","50","10","0","50","0","200000006","50","0","30","0","670370050","0","50","50","50","50","1494","50","1","1","50","50","0","1","0","203700"
"18246","51","51","0","51","51","56","51","51","0","44","0","10","51","51","10","0","51","0","200000006","51","0","30","0","670370051","0","51","51","51","51","1523","51","1","1","51","51","0","1","0","203700"
"18843","52","52","0","52","52","58","52","52","0","46","0","10","52","52","10","0","52","0","200000006","52","0","30","0","670370052","0","52","52","52","52","1552","52","1","1","52","52","0","1","0","203700"
"19440","53","53","0","53","53","61","53","53","0","47","0","10","53","53","10","0","53","0","200000006","53","0","30","0","670370053","0","53","53","53","53","1582","53","1","1","53","53","0","1","0","203700"
"20038","54","54","0","54","54","63","54","54","0","49","0","10","54","54","10","0","54","0","200000006","54","0","30","0","670370054","0","54","54","54","54","1611","54","1","1","54","54","0","1","0","203700"
"20635","55","55","0","55","55","65","55","55","0","51","0","10","55","55","10","0","55","0","200000006","55","0","30","0","670370055","0","55","55","55","55","1640","55","1","1","55","55","0","1","0","203700"
"20935","56","56","0","56","56","66","56","56","0","52","0","10","56","56","10","0","56","0","200000006","56","0","30","0","670370056","0","56","56","56","56","1670","56","1","1","56","56","0","1","0","203700"
"21235","57","57","0","57","57","66","57","57","0","52","0","10","57","57","10","0","57","0","200000006","57","0","30","0","670370057","0","57","57","57","57","1700","57","1","1","57","57","0","1","0","203700"
"22248","58","58","0","58","58","68","58","58","0","54","0","10","58","58","10","0","58","0","200000006","58","0","30","0","670370058","0","58","58","58","58","1770","58","1","1","58","58","0","1","0","203700"
"23262","59","59","0","59","59","71","59","59","0","56","0","10","59","59","10","0","59","0","200000006","59","0","30","0","670370059","0","59","59","59","59","1840","59","1","1","59","59","0","1","0","203700"
"24275","60","60","0","60","60","73","60","60","0","58","0","10","60","60","10","0","60","0","200000006","60","0","30","0","670370060","0","60","60","60","60","1910","60","1","1","60","60","0","1","0","203700"
"25288","61","61","0","61","61","76","61","61","0","60","0","10","61","61","10","0","61","0","200000006","61","0","30","0","670370061","0","61","61","61","61","1981","61","1","1","61","61","0","1","0","203700"
"25739","62","62","0","62","62","77","62","62","0","61","0","10","62","62","10","0","62","0","200000006","62","0","30","0","670370062","0","62","62","62","62","2049","62","1","1","62","62","0","1","0","203700"
"26189","63","63","0","63","63","78","63","63","0","62","0","10","63","63","10","0","63","0","200000006","63","0","30","0","670370063","0","63","63","63","63","2117","63","1","1","63","63","0","1","0","203700"
"26640","64","64","0","64","64","78","64","64","0","64","0","10","64","64","10","0","64","0","200000006","64","0","30","0","670370064","0","64","64","64","64","2185","64","1","1","64","64","0","1","0","203700"
"27091","65","65","0","65","65","79","65","65","0","65","0","10","65","65","10","0","65","0","200000006","65","0","30","0","670370065","0","65","65","65","65","2253","65","1","1","65","65","0","1","0","203700"
"27541","66","66","0","66","66","80","66","66","0","66","0","10","66","66","10","0","66","0","200000006","66","0","30","0","670370066","0","66","66","66","66","2321","66","1","1","66","66","0","1","0","203700"
"27992","67","67","0","67","67","81","67","67","0","67","0","10","67","67","10","0","67","0","200000006","67","0","30","0","670370067","0","67","67","67","67","2389","67","1","1","67","67","0","1","0","203700"
"28443","68","68","0","68","68","81","68","68","0","68","0","10","68","68","10","0","68","0","200000006","68","0","30","0","670370068","0","68","68","68","68","2456","68","1","1","68","68","0","1","0","203700"
"28893","69","69","0","69","69","82","69","69","0","69","0","10","69","69","10","0","69","0","200000006","69","0","30","0","670370069","0","69","69","69","69","2524","69","1","1","69","69","0","1","0","203700"
"29344","70","70","0","70","70","83","70","70","0","71","0","10","70","70","10","0","70","0","200000006","70","0","30","0","670370070","0","70","70","70","70","2592","70","1","1","70","70","0","1","0","203700"
"29795","71","71","0","71","71","84","71","71","0","72","0","10","71","71","10","0","71","0","200000006","71","0","30","0","670370071","0","71","71","71","71","2660","71","1","1","71","71","0","1","0","203700"
"370","1","1","0","1","1","5","1","1","0","2","0","10","1","1","10","0","1","0","200000001","1","0","30","0","670380001","0","1","1","1","1","36","1","1","1","1","1","0","1","0","203800"
"485","2","2","0","2","2","6","2","2","0","3","0","10","2","2","10","0","2","0","200000001","2","0","30","0","670380002","0","2","2","2","2","39","2","1","1","2","2","0","1","0","203800"
"809","3","3","0","3","3","8","3","3","0","4","0","10","3","3","10","0","3","0","200000001","3","0","30","0","670380003","0","3","3","3","3","43","3","1","1","3","3","0","1","0","203800"
"713","4","4","0","4","4","8","4","4","0","4","0","10","4","4","10","0","4","0","200000001","4","0","30","0","670380004","0","4","4","4","4","62","4","1","1","4","4","0","1","0","203800"
"792","5","5","0","5","5","9","5","5","0","5","0","10","5","5","10","0","5","0","200000001","5","0","30","0","670380005","0","5","5","5","5","93","5","1","1","5","5","0","1","0","203800"
"869","6","6","0","6","6","11","6","6","0","6","0","10","6","6","10","0","6","0","200000001","6","0","30","0","670380006","0","6","6","6","6","122","6","1","1","6","6","0","1","0","203800"
"1071","7","7","0","7","7","12","7","7","0","7","0","10","7","7","10","0","7","0","200000001","7","0","30","0","670380007","0","7","7","7","7","151","7","1","1","7","7","0","1","0","203800"
"1270","8","8","0","8","8","14","8","8","0","8","0","10","8","8","10","0","8","0","200000001","8","0","30","0","670380008","0","8","8","8","8","181","8","1","1","8","8","0","1","0","203800"
"1306","9","9","0","9","9","14","9","9","0","8","0","10","9","9","10","0","9","0","200000001","9","0","30","0","670380009","0","9","9","9","9","195","9","1","1","9","9","0","1","0","203800"
"1344","10","10","0","10","10","15","10","10","0","9","0","10","10","10","10","0","10","0","200000001","10","0","30","0","670380010","0","10","10","10","10","208","10","1","1","10","10","0","1","0","203800"
"1380","11","11","0","11","11","15","11","11","0","9","0","10","11","11","10","0","11","0","200000001","11","0","30","0","670380011","0","11","11","11","11","222","11","1","1","11","11","0","1","0","203800"
"1416","12","12","0","12","12","15","12","12","0","9","0","10","12","12","10","0","12","0","200000001","12","0","30","0","670380012","0","12","12","12","12","234","12","1","1","12","12","0","1","0","203800"
