8dc541d17c84051701b3f7841243f1af67188af3d3cfbf8ec41fa25190edabe9,8ab2545fe3690b2f54141f99057a135ef0d19e26c6ea4d9579799b45022f569a,b240e596788f1d7d79d868d0845d8e7e6ba572dac5168587a9a0a43e8f3a99b9,a4f5eac57d192742459e20096ed59c12b3b5e95fe471fdd2f5ebd04ac319b07e,abf8eaaa907e8f261126e42d85727bdf994b28e5ca140aeed9df969882470718,fbdfd19544053eddbef764d41de4932d5afe28aa67521e570503d10517cd63cb,ef5c230d8fb4315b9b886b63397a00d67f1871456aae4101eaa7c4d666c108c0,77947b5329b51a0857d2b40f5ae15cbc85938537badf8e1c14a6d945330e43e3,bcd524e601353d048a394747d1d576bd2dd61ad6d719993ebbb0c4da411c0f67,9c7bbe5c673de609ed469efe3acf37536df1a91f5878fc861309cae8891f0a19,0b8f6f2655e1b436c2e74559cc7bc7f26506b03c4dc93d6ce7e64b4ad41b9c95
"","1","","","0.2","1009813","3","lsv_run","","102011","1009813168"
"","-250","0.8","","","1009813","2","850","0","102011","1009813169"
"","","","","","1009813","93","","","0.6","1009813170"
"0","1","1","","0.2","1009813","6","1","0","100411","1009813171"
"0","1","1","","0.2","1009813","6","1","0","103611","1009813172"
"0","1","1","","0.2","1009813","6","1","0","102011","1009813173"
"","","","","","1009813","91","","","0","1009813174"
"0","102","-650","lsv_idle_normal","1.95","1009814","1","122811","-235","1","1009814001"
"1","100","650","lsv_idle_normal","1.95","1009814","1","122911","-220","1","1009814002"
"1","101","750","lsv_idle_normal","1.95","1009814","1","122711","-250","1","1009814003"
"0","0","0","lsv_white_loop","1","1009814","5","333","0","1","1009814004"
"0","1","1","","0","1009814","6","1","0","333","1009814005"
"0","1","1","","0","1009814","6","1","0","122811","1009814006"
"0","1","1","","0","1009814","6","1","0","122911","1009814007"
"0","1","1","","0","1009814","6","1","0","122711","1009814008"
"","0","0","","","1009814","25","bgm_M610","","bgm_M610","1009814009"
"","","","","","1009814","93","0","","1","1009814010"
"0","1","1","","0.8","1009814","6","1","0.4","333","1009814011"
"","1","","","0.2","1009814","3","lsv_walk","","122911","1009814012"
"","-220","2","","","1009814","2","100","0","122911","1009814013"
"0","1","1","","0.4","1009814","6","1","1","122911","1009814014"
"","1","","","0.2","1009814","3","lsv_walk","","122711","1009814015"
"","-250","2","","","1009814","2","270","0","122711","1009814016"
"0","1","1","","0.4","1009814","6","1","1","122711","1009814017"
"","","","","","1009814","93","0","","2","1009814018"
"","1","","","0.2","1009814","3","lsv_idle_normal","","122911","1009814019"
"","1","","","0.2","1009814","3","lsv_idle_normal","","122711","1009814020"
"","","","","","1009814","93","0","","0.6","1009814021"
"","1","","","0.2","1009814","3","lsv_idle_sad","","122711","1009814022"
"","1","","","0.2","1009814","3","lsv_idle_sad","","122911","1009814023"
"","0","0","","","1009814","21","vo_lsv_1421","","vo_lsv","1009814024"
"0","10","1","0","0","1009814","11","…………","1","122711","1009814025"
"0","10","1","0","0","1009814","11","…………","1","122911","1009814026"
"","","","","","1009814","91","","","0","1009814027"
"","1","","","0.2","1009814","3","lsv_idle_normal","","122711","1009814028"
"","1","","","0.2","1009814","3","lsv_idle_normal","","122911","1009814029"
"","1","","","0.2","1009814","3","lsv_walk","","122811","1009814030"
"","-235","2","","","1009814","2","-200","0","122811","1009814031"
"0","1","1","","0.4","1009814","6","1","1","122811","1009814032"
"","","","","","1009814","93","0","","2","1009814033"
"","1","","","0.2","1009814","3","lsv_idle_normal","","122811","1009814034"
"","","","","","1009814","93","0","","0.6","1009814035"
"","1","","","0.2","1009814","3","lsv_talk_bitter","","122811","1009814036"
"","0","0","","","1009814","21","vo_lsv_1422","","vo_lsv","1009814037"
"0","10","1","0","0","1009814","11","あ…\nあはは、ごめんね？\n日記、あんまり書けなくて…","1","122811","1009814038"
"","","","","","1009814","91","","","0","1009814039"
"","1","","","0.2","1009814","3","lsv_talk_bitter_sad","","122811","1009814040"
"","0","0","","","1009814","21","vo_lsv_1423","","vo_lsv","1009814041"
"0","10","1","0","0","1009814","11","それに…\nほんとの気持ちも\n書いちゃった。","1","122811","1009814042"
"","","","","","1009814","91","","","0","1009814043"
"","1","","","0.2","1009814","3","lsv_idle_sad2","","122811","1009814044"
"","1","","","0.2","1009814","3","lsv_talk_normal_suprise1","","122711","1009814045"
"","0","0","","","1009814","21","vo_lsv_1424","","vo_lsv","1009814046"
"0","10","1","0","0","1009814","11","ううん、いいよ。\n…わかるから。","1","122711","1009814047"
"","","","","","1009814","91","","","0","1009814048"
"","1","","","0.2","1009814","3","lsv_idle_normal_talkR","","122711","1009814049"
"","1","","","0.2","1009814","3","lsv_talk_normal_bitter","","122911","1009814050"
"","0","0","","","1009814","21","vo_lsv_1425","","vo_lsv","1009814051"
"0","10","1","0","0","1009814","11","…ミミも、わかるよ。\nミソギちゃん。\n書いてくれてありがとう。","1","122911","1009814052"
"","","","","","1009814","91","","","0","1009814053"
"","1","","","0.2","1009814","3","lsv_idle_sad_normal","","122911","1009814054"
"","1","","","0.2","1009814","3","lsv_idle_sad","","122811","1009814055"
"","0","0","","","1009814","21","vo_lsv_1426","","vo_lsv","1009814056"
"0","10","1","0","0","1009814","11","……うん。","1","122811","1009814057"
"","","","","","1009814","91","","","0","1009814058"
"","1","","","0.2","1009814","3","lsv_idle_normal_talkR","","122811","1009814059"
"","1","","","0.2","1009814","3","lsv_talk_wish_sad","","122911","1009814060"
"","0","0","","","1009814","21","vo_lsv_1427","","vo_lsv","1009814061"
"0","10","1","0","0","1009814","11","…どうして、\nもうバイバイしないと\nいけなかったのかな。","1","122911","1009814062"
"","","","","","1009814","91","","","0","1009814063"
"","1","","","0.2","1009814","3","lsv_idle_wish_sad","","122911","1009814064"
"","1","","","0.2","1009814","3","lsv_talk_normal_sad","","122711","1009814065"
"","0","0","","","1009814","21","vo_lsv_1428","","vo_lsv","1009814066"
"0","10","1","0","0","1009814","11","ミミ…","1","122711","1009814067"
"","","","","","1009814","91","","","0","1009814068"
"","1","","","0.2","1009814","3","lsv_idle_normal_talkR","","122711","1009814069"
"","1","","","0.2","1009814","3","lsv_talk_wish_surprise","","122911","1009814070"
"","0","0","","","1009814","21","vo_lsv_1429","","vo_lsv","1009814071"
"0","10","1","0","0","1009814","11","わかってるよ？\n理由はちゃんと、\nわかってるの。でも…","1","122911","1009814072"
"","","","","","1009814","91","","","0","1009814073"
"","1","","","0.2","1009814","3","lsv_talk_wish_sad","","122911","1009814074"
"","0","0","","","1009814","21","vo_lsv_1430","","vo_lsv","1009814075"
"0","10","1","0","0","1009814","11","なんで、って…\nどうして、って…\n思っちゃう。","1","122911","1009814076"
"","","","","","1009814","91","","","0","1009814077"
"","1","","","0.2","1009814","3","lsv_idle_normal","","122911","1009814078"
"","1","","","0.2","1009814","3","lsv_talk_anger_shy","","122811","1009814079"
"","0","0","","","1009814","21","vo_lsv_1431","","vo_lsv","1009814080"
"0","10","1","0","0","1009814","11","…わかんないよね。\nあーもうっ！\nむずかしいな～っ！！","1","122811","1009814081"
"","","","","","1009814","91","","","0","1009814082"
"","1","","","0.2","1009814","3","lsv_idle_normal_talkR","","122811","1009814083"
"","1","","","0.2","1009814","3","lsv_talk_joy3_blink2","","122711","1009814084"
"","0","0","","","1009814","21","vo_lsv_1432","","vo_lsv","1009814085"
"0","10","1","0","0","1009814","11","…そうだね。\n本当に難しいよ。","1","122711","1009814086"
"","","","","","1009814","91","","","0","1009814087"
"","1","","","0.2","1009814","3","lsv_talk_sad","","122711","1009814088"
"","0","0","","","1009814","21","vo_lsv_1433","","vo_lsv","1009814089"
"0","10","1","0","0","1009814","11","きっと、どんなお勉強より…\nずっとずっと……\n難しいよ。","1","122711","1009814090"
"","","","","","1009814","91","","","0","1009814091"
"","1","","","0.2","1009814","3","lsv_idle_wish_angerR","","122711","1009814092"
"","1","","","0.2","1009814","22","0","","0","1009814093"
"","","","","","1009814","91","","","0","1009814094"
"","0","0","","","1009814","25","bgm_M612","","bgm_M612","1009814095"
"","","","","","1009814","102","","","","1009814096"
"","","","","","1009814","22","0.2","","0","1009814097"
"","","","","","1009814","93","","","0.2","1009814098"
"0","1","0","0","0","1009814","12","12","0","122811","1009814099"
"","1","","","0.2","1009814","3","lsv_talk_anger","","122811","1009814100"
"","","","","","1009814","93","0","","3","1009814101"
"","1","","","0.2","1009814","3","lsv_idle_anger1","","122811","1009814102"
"0","1","0","0","0","1009814","12","12","0","122711","1009814103"
"","1","","","0.2","1009814","3","lsv_talk_thinking","","122711","1009814104"
"","","","","","1009814","93","0","","3","1009814105"
"","1","","","0.2","1009814","3","lsv_idle_wish_angerR","","122711","1009814106"
"0","1","0","0","0","1009814","12","12","0","122911","1009814107"
"","1","","","0.2","1009814","3","lsv_idle_bitter","","122911","1009814108"
"","","","","","1009814","93","0","","3","1009814109"
"","1","","","0.2","1009814","3","lsv_idle_normal","","122911","1009814110"
"","","","","","1009814","101","","","1009814099","1009814111"
"0","1","1","","1","1009814","6","1","0","333","1009814112"
"","","","","","1009814","4","1","","122811","1009814113"
"","1","","","0.2","1009814","3","lsv_run_sad","","122811","1009814114"
"","-235","0.8","","","1009814","2","-750","0","122811","1009814115"
"","","","","","1009814","4","0","","122911","1009814116"
"","1","","","0.2","1009814","3","lsv_run_sad","","122911","1009814117"
"","-220","0.8","","","1009814","2","750","0","122911","1009814118"
"","","","","","1009814","4","0","","122711","1009814119"
"","1","","","0.2","1009814","3","lsv_run_sad","","122711","1009814120"
"","-250","0.8","","","1009814","2","850","0","122711","1009814121"
"","","","","","1009814","93","","","0.6","1009814122"
"0","1","1","","0.2","1009814","6","1","0","122811","1009814123"
"0","1","1","","0.2","1009814","6","1","0","122911","1009814124"
"0","1","1","","0.2","1009814","6","1","0","122711","1009814125"
"","","","","","1009814","91","","","0","1009814126"
"0","102","-650","lsv_idle_normal","1.95","1009815","1","122711","-235","1","1009815001"
"1","100","650","lsv_idle_normal","1.95","1009815","1","122911","-220","1","1009815002"
"1","101","750","lsv_idle_normal","1.95","1009815","1","122811","-250","1","1009815003"
"0","0","0","lsv_white_loop","1","1009815","5","333","0","1","1009815004"
"0","1","1","","0","1009815","6","1","0","333","1009815005"
"0","1","1","","0","1009815","6","1","0","122711","1009815006"
"0","1","1","","0","1009815","6","1","0","122911","1009815007"
"0","1","1","","0","1009815","6","1","0","122811","1009815008"
"","","","","","1009815","93","0","","1","1009815009"
"0","1","1","","0.8","1009815","6","1","0.4","333","1009815010"
"","1","","","0.2","1009815","3","lsv_walk","","122711","1009815011"
"","-235","2","","","1009815","2","-200","0","122711","1009815012"
"0","1","1","","0.4","1009815","6","1","1","122711","1009815013"
"","1","","","0.2","1009815","3","lsv_walk","","122911","1009815014"
"","-220","2","","","1009815","2","100","0","122911","1009815015"
"0","1","1","","0.4","1009815","6","1","1","122911","1009815016"
"","1","","","0.2","1009815","3","lsv_walk","","122811","1009815017"
"","-250","2","","","1009815","2","270","0","122811","1009815018"
"0","1","1","","0.4","1009815","6","1","1","122811","1009815019"
"","","","","","1009815","93","0","","2","1009815020"
"","1","","","0.2","1009815","3","lsv_idle_normal","","122711","1009815021"
"","1","","","0.2","1009815","3","lsv_idle_normal","","122911","1009815022"
"","1","","","0.2","1009815","3","lsv_idle_normal","","122811","1009815023"
"","","","","","1009815","93","0","","0.6","1009815024"
"","1","","","0.2","1009815","3","lsv_talk_surprise","","122911","1009815025"
"","0","0","","","1009815","21","vo_lsv_1521","","vo_lsv","1009815026"
"0","10","1","0","0","1009815","11","絵も日記も\nいっぱいになったね。","1","122911","1009815027"
"","","","","","1009815","91","","","0","1009815028"
"","1","","","0.2","1009815","3","lsv_idle_surprise","","122911","1009815029"
"0.2","0","lsv_talk_cool_joy_loop","","0","1009815","3","lsv_talk_cool_joy","1","122811","1009815030"
"","0","0","","","1009815","21","vo_lsv_1522","","vo_lsv","1009815031"
"0","10","1","0","0","1009815","11","それだけ、\nみゅ～ちゃんとの思い出が\nいっぱいだったってことだよ。","1","122811","1009815032"
"","","","","","1009815","91","","","0","1009815033"
"","1","","","0.2","1009815","3","lsv_idle_cool","","122811","1009815034"
"","1","","","0.2","1009815","3","lsv_talk_wish_dere","","122911","1009815035"
"","0","0","","","1009815","21","vo_lsv_1523","","vo_lsv","1009815036"
"0","10","1","0","0","1009815","11","…うん。\nいっぱいできたもんね。\nみゅ～ちゃんとの思い出…","1","122911","1009815037"
"","","","","","1009815","91","","","0","1009815038"
"","1","","","0.2","1009815","3","lsv_idle_normal_joyR","","122911","1009815039"
"","1","","","0.2","1009815","3","lsv_talk_wish_joy","","122711","1009815040"
"","0","0","","","1009815","21","vo_lsv_1524","","vo_lsv","1009815041"
"0","10","1","0","0","1009815","11","…忘れられないね。\nううん…\n忘れたくないね。","1","122711","1009815042"
"","","","","","1009815","91","","","0","1009815043"
"","1","","","0.2","1009815","3","lsv_idle_wish_joy","","122711","1009815044"
"","1","","","0.2","1009815","3","lsv_talk_joy3_blink2","","122811","1009815045"
"","0","0","","","1009815","21","vo_lsv_1525","","vo_lsv","1009815046"
"0","10","1","0","0","1009815","11","そうだね…\nミソギも同じ気持ち。","1","122811","1009815047"
"","","","","","1009815","91","","","0","1009815048"
"","1","","","0.2","1009815","3","lsv_idle_sad_normal","","122811","1009815049"
"","1","","","0.2","1009815","3","lsv_talk_wish_dere","","122911","1009815050"
"","0","0","","","1009815","21","vo_lsv_1526","","vo_lsv","1009815051"
"0","10","1","0","0","1009815","11","ミミもだよ。\nきっと、ずっと…","1","122911","1009815052"
"","","","","","1009815","91","","","0","1009815053"
"","1","","","0.2","1009815","3","lsv_idle_normal","","122911","1009815054"
"","1","","","0.2","1009815","3","lsv_talk_joy1_normal","","122711","1009815055"
"","0","0","","","1009815","21","vo_lsv_1527","","vo_lsv","1009815056"
"0","10","1","0","0","1009815","11","じゃあ…次にまた\nみゅ～ちゃんと会えたとき、\nこの日記の続きを書こうよ。","1","122711","1009815057"
"","","","","","1009815","91","","","0","1009815058"
"","1","","","0.2","1009815","3","lsv_idle_normal","","122711","1009815059"
"0.2","0","lsv_exactly_loop","","0","1009815","3","lsv_exactly_in","1","122811","1009815060"
"","0","0","","","1009815","21","vo_lsv_1528","","vo_lsv","1009815061"
"0","10","1","0","0","1009815","11","それいいね！\n賛成！","1","122811","1009815062"
"","","","","","1009815","91","","","0","1009815063"
"","1","","","0.2","1009815","3","lsv_idle_joy","","122811","1009815064"
"0.2","0","lsv_idle_normal_joy","","0.2","1009815","3","lsv_handsup_joy","1","122911","1009815065"
"","0","0","","","1009815","21","vo_lsv_1529","","vo_lsv","1009815066"
"0","10","1","0","0","1009815","11","ミミもさんせ～い♪","1","122911","1009815067"
"","","","","","1009815","91","","","0","1009815068"
"","1","","","0.2","1009815","3","lsv_talk_wish_dere","","122711","1009815069"
"","0","0","","","1009815","21","vo_lsv_1530","","vo_lsv","1009815070"
"0","10","1","0","0","1009815","11","この日記も大事にしようね。\n…楽しみなことが\nひとつ増えたみたい。ふふっ。","1","122711","1009815071"
"","","","","","1009815","91","","","0","1009815072"
"","1","","","0.2","1009815","3","lsv_idle_wish_dere","","122711","1009815073"
"","1","","","0.2","1009815","3","lsv_talk_wish_joy","","122811","1009815074"
"","0","0","","","1009815","21","vo_lsv_1531","","vo_lsv","1009815075"
"0","10","1","0","0","1009815","11","それじゃ、\nいつかそのときまで！","1","122811","1009815076"
"","","","","","1009815","91","","","0","1009815077"
"","1","","","0.2","1009815","3","lsv_idle_normal","","122811","1009815078"
