5cd5ea95c01f6a0c148873f690082c8bc571547f0a12a93a456aa3b577323cfa,b6f6b7cfbce9305439bb19e0c25e4560aadbaccbb16b46286d9d9665ddc19285,7a8df7f4e85e2a770bb78a21ac4eb4b9c35b7993e362ccc2049f84b38ab7776d,907487a7ba6487274c6f88f373ac2a015a3a235da640f7abc8fafb124cab3508,59b779335dab47859d08acf2c12730b0917819fe687b17883e9e48adc652f8d3,8355cd44d39aadb75b6f09e2ee1ee433a7cb7e079c4b4c528bbed391e94e48fa,c53053ae8427e2afc7eed13f4d8d5038d8e8b2c865a49cc4bb29dc491762ce74,43b4bf80c2125c8583c6c11cfa171513588f7972ce52e05b8c679888a52aa814,840b5064323bc994f950f8429737798d6ef9d53f3f3f84bbd84db0ad0ccc16bc,ff498c55c0375bc79cb5e8f265f5f4980657a3979a1c8bb52fb6a6172637684e,988afb0e153c73274d0d0baa5a22af062cb430ceb1ea31708a7b3bd50df3a915,4c49fee34fcc7059af2417df7bc5958d2d62c14973cf9138edfb078a2b7eedc1,77e21baabca79acec4b25855e44e7286af76e2c497df604e7537bafe47b99c2a,61cb41ee4fedf40793282ed489ffb719f631a904855caf5bbbef221bb9573d15,76b8fbb7969e20818da78fc292e508922ed4ff05f3d3add4bfa47633d8ae780b,f78e55fc452957f71698b7364e7f105b87aef27fa245bd0f5f3580c9eb9f51c7,603cb11f5c3a6a3962908e8754104119858780c663b52e5812f06f4971601631,74bf76a5d871f6d9e6f7335b821f249dc4d793d89d60122cbd76f8b7533ea5ef,83edb02e12f6730ef0e7ceadc9c37cdae4b4176cde2399a04a8be60b977e9cec
"1180","0","0","4","22","127801","30","24438","0","339","16","1705","414","229","5315","0","0","0","49"
"1180","0","0","4","22","127801","31","26933","0","339","16","1733","422","237","5775","0","0","0","49"
"1180","0","0","4","22","127801","32","29538","0","339","16","1761","430","245","6235","0","0","0","49"
"1180","0","0","4","22","127801","33","32284","0","339","16","1788","438","253","6735","0","0","0","49"
"1180","0","0","4","22","127801","34","35138","0","339","16","1814","446","261","7735","0","0","0","49"
"1180","0","0","4","22","127801","35","38177","0","339","16","1840","454","269","8235","0","0","0","49"
"1180","0","0","4","22","127801","36","41382","0","339","16","1866","462","277","8235","0","0","0","49"
"100","2","0","0","0","127901","2","11","0","0","0","0","1","2","65","1","0","0","0"
"200","4","0","0","0","127901","3","35","0","0","0","0","6","6","160","2","0","0","10"
"250","7","0","0","0","127901","4","89","0","0","0","0","16","12","450","4","0","0","20"
"250","7","0","0","0","127901","5","182","0","0","0","0","34","19","1050","4","0","0","20"
"250","7","0","0","0","127901","6","318","0","0","0","0","54","30","1875","4","0","0","20"
"250","33","0","0","0","127901","7","438","0","0","0","0","79","47","2740","4","0","0","25"
"250","77","0","5","0","127901","8","557","0","0","0","0","103","70","3610","4","0","0","25"
"250","77","0","6","5","127901","9","800","0","0","5","0","128","86","4415","4","0","0","30"
"350","77","0","7","10","127901","10","1077","0","0","10","10","152","105","5185","4","0","0","35"
"770","77","0","8","10","127901","11","1320","0","0","10","15","185","125","5985","4","0","0","54"
"990","77","0","8","10","127901","12","1605","0","10","14","30","214","146","6525","4","0","0","70"
"1210","77","0","8","13","127901","13","1817","0","20","16","30","252","184","7065","6","0","0","72"
"1330","77","0","8","13","127901","14","2118","0","20","18","48","292","221","7185","6","0","0","74"
"1430","77","0","8","13","127901","15","2446","0","20","20","58","334","256","7325","6","0","0","79"
"1530","77","0","8","13","127901","16","2794","0","20","20","58","377","296","7525","6","0","0","85"
"1530","77","0","8","13","127901","17","3144","0","35","20","58","425","338","7705","9","0","0","86"
"1530","77","0","8","13","127901","18","3489","0","50","20","58","482","383","8110","12","0","0","86"
"1625","77","0","8","13","127901","19","3855","0","50","20","58","547","437","8755","12","0","0","86"
"1720","77","0","8","13","127901","20","4312","0","50","20","70","609","494","9340","12","0","0","86"
"1720","77","0","8","13","127901","21","4754","0","50","20","70","687","560","9960","12","0","0","86"
"1720","77","0","8","13","127901","22","5278","0","50","20","70","766","629","11275","12","0","0","86"
"1720","77","0","8","13","127901","23","5843","0","50","20","70","851","707","13050","12","0","0","86"
"1720","77","0","8","13","127901","24","6483","0","50","20","70","942","792","14575","12","0","0","86"
"1720","77","0","8","13","127901","25","7348","0","50","20","80","1028","872","15870","12","0","0","86"
"1720","77","0","8","13","127901","26","8464","0","50","20","95","1103","941","17160","12","0","0","86"
"1720","77","0","8","13","127901","27","9699","0","50","20","105","1173","1008","18730","12","0","0","86"
"1720","77","0","8","13","127901","28","11021","0","50","20","115","1244","1078","20495","12","0","0","86"
"1720","77","0","8","13","127901","29","12426","0","50","20","125","1320","1154","22490","12","0","0","86"
"1720","77","0","8","13","127901","30","13573","0","50","20","130","1410","1244","26875","12","0","0","86"
"1720","77","0","8","13","127901","31","14447","0","50","20","130","1512","1346","33640","12","0","0","86"
"1720","77","0","8","13","127901","32","15358","0","50","20","130","1617","1451","40775","12","0","0","86"
"1720","77","0","8","13","127901","33","16325","0","50","20","130","1724","1558","48525","12","0","0","86"
"1720","77","0","8","13","127901","34","17348","0","50","20","130","1833","1667","57055","12","0","0","86"
"1720","77","0","8","13","127901","35","18409","0","50","20","130","1943","1777","66295","12","0","0","86"
"1720","77","0","8","13","127901","36","19508","0","50","20","130","2054","1888","76095","12","0","0","86"
"75","21","0","0","0","128001","2","0","0","0","0","0","2","1","15","1","0","0","0"
"100","75","0","0","0","128001","3","0","0","5","0","0","4","3","135","2","0","0","0"
"130","196","0","0","0","128001","4","0","0","30","0","0","7","5","195","4","0","0","0"
"380","355","0","0","0","128001","5","0","0","55","0","0","12","12","435","6","0","0","5"
"1075","569","0","3","0","128001","6","0","0","55","0","0","17","20","850","6","0","0","5"
"1520","867","0","6","0","128001","7","0","0","55","0","0","25","28","1155","6","0","0","5"
"1965","1166","0","6","4","128001","8","0","0","80","0","0","38","39","1585","6","0","0","5"
"2265","1544","0","6","9","128001","9","0","0","80","0","0","51","50","1885","7","25","0","5"
"2595","1960","5","6","18","128001","10","0","0","80","0","0","68","55","2085","7","55","0","15"
"2745","2401","10","6","20","128001","11","0","0","80","0","0","83","55","2385","12","96","0","35"
"2955","2863","35","8","20","128001","12","0","0","80","0","0","92","59","2875","12","145","0","35"
"2955","3394","48","8","24","128001","13","0","0","105","0","0","102","65","3065","12","207","0","35"
"3075","4007","48","10","24","128001","14","0","0","130","0","0","111","72","3125","12","277","0","35"
"3075","4666","51","10","24","128001","15","0","0","136","0","0","116","80","3235","12","376","0","35"
"3075","5353","59","10","24","128001","16","0","0","136","0","0","122","92","3235","12","453","0","35"
"3075","6095","62","10","24","128001","17","0","0","136","0","0","129","101","3285","12","547","0","35"
"3075","6838","66","10","24","128001","18","0","0","136","0","0","146","113","3335","12","664","0","35"
"3075","7738","66","10","24","128001","19","0","0","136","0","0","160","117","3430","12","816","0","35"
"3075","8647","66","10","24","128001","20","0","0","136","0","0","186","128","3875","12","920","0","35"
"3075","9682","66","10","24","128001","21","0","0","136","0","0","205","140","4065","17","1027","0","35"
"3075","10932","66","10","24","128001","22","0","0","136","0","0","228","146","4220","17","1164","0","35"
"3075","12334","66","10","24","128001","23","0","0","136","0","0","247","158","4310","17","1263","0","35"
"3075","13895","66","10","24","128001","24","0","0","136","0","0","258","158","4925","17","1356","0","35"
"3075","15610","66","10","24","128001","25","0","0","136","0","0","276","166","4925","17","1446","0","35"
"3075","17479","66","10","24","128001","26","0","0","136","0","0","291","172","5245","17","1506","0","35"
"3075","19501","66","10","24","128001","27","0","0","136","0","0","301","177","5565","17","1543","0","35"
"3075","21697","66","10","24","128001","28","0","0","136","0","0","309","183","5565","17","1572","0","35"
"3075","24032","66","10","24","128001","29","0","0","136","0","0","315","189","5885","17","1604","0","35"
"3075","26540","66","10","24","128001","30","0","0","136","0","0","322","196","5885","17","1637","0","35"
"3075","29150","66","10","24","128001","31","0","0","136","0","0","324","198","6410","17","1670","0","35"
"3075","31870","66","10","24","128001","32","0","0","136","0","0","326","200","6935","17","1703","0","35"
"3075","34694","66","10","24","128001","33","0","0","136","0","0","334","208","7305","17","1735","0","35"
"3075","37710","66","10","24","128001","34","0","0","136","0","0","342","216","7305","17","1766","0","35"
"3075","40832","66","10","24","128001","35","0","0","136","0","0","350","224","7675","17","1797","0","35"
"3075","44098","66","10","24","128001","36","0","0","136","0","0","359","233","7675","17","1828","0","35"
"75","19","0","0","0","128301","2","0","0","0","0","0","0","4","65","0","0","0","0"
"125","71","0","0","0","128301","3","0","0","0","0","0","1","9","250","0","0","0","0"
"155","182","0","0","0","128301","4","0","0","5","0","0","2","16","535","0","0","0","0"
"155","323","0","0","0","128301","5","0","0","25","0","0","7","27","960","0","0","0","10"
"245","552","0","0","0","128301","6","0","0","25","0","0","9","43","1575","0","0","0","10"
"715","833","0","0","0","128301","7","0","0","25","0","0","11","55","2245","0","0","0","10"
"715","1151","0","0","0","128301","8","0","0","25","0","0","19","75","2765","0","0","0","10"
"715","1496","0","4","5","128301","9","0","0","50","0","0","27","93","3250","0","10","0","10"
"715","1912","0","7","10","128301","10","0","0","75","0","0","37","105","3500","0","45","0","20"
"715","2255","1","9","13","128301","11","0","0","75","0","0","54","119","3850","5","65","0","50"
"715","2689","21","9","16","128301","12","0","0","75","0","0","62","132","4080","9","113","0","50"
"715","3121","31","9","19","128301","13","0","0","100","0","0","75","150","4370","11","158","0","50"
"815","3635","31","9","19","128301","14","0","0","125","0","0","90","167","4530","11","207","0","50"
"815","4197","31","11","19","128301","15","0","0","137","0","0","105","183","4610","11","259","0","50"
"815","4758","34","11","19","128301","16","0","0","149","0","0","128","198","4690","11","316","0","50"
"965","5300","37","11","19","128301","17","0","0","149","0","0","147","219","5170","11","394","0","50"
"1115","5935","37","11","19","128301","18","0","0","149","0","0","169","238","5590","11","461","0","50"
"1115","6640","37","11","19","128301","19","0","0","149","0","0","202","259","5805","11","539","0","50"
"1115","7405","37","11","19","128301","20","0","0","158","0","0","232","289","6000","11","620","0","50"
"1115","8243","37","11","19","128301","21","0","0","158","0","0","272","314","6190","11","715","0","50"
"1115","9265","37","11","19","128301","22","0","0","158","0","0","308","339","6535","11","807","0","50"
"1115","10490","37","11","19","128301","23","0","0","158","0","0","329","371","6865","11","913","0","50"
"1115","11848","37","11","19","128301","24","0","0","158","0","0","355","401","7025","11","986","0","50"
"1115","13445","37","11","19","128301","25","0","0","158","0","0","377","423","7095","11","1041","0","50"
"1115","15210","37","11","19","128301","26","0","0","158","0","0","399","442","7195","11","1074","0","50"
"1115","17094","37","11","19","128301","27","0","0","158","0","0","421","459","7295","11","1110","0","50"
"1115","19118","37","11","19","128301","28","0","0","158","0","0","439","477","7395","11","1149","0","50"
"1115","21202","37","11","19","128301","29","0","0","158","0","0","465","503","7755","11","1180","0","50"
"1115","23347","37","11","19","128301","30","0","0","158","0","0","497","535","8375","11","1203","0","50"
"1115","25693","37","11","19","128301","31","0","0","158","0","0","519","557","9055","11","1226","0","50"
"1115","28258","37","11","19","128301","32","0","0","158","0","0","532","570","9575","11","1249","0","50"
"1115","30944","37","11","19","128301","33","0","0","158","0","0","540","578","10300","11","1271","0","50"
"1115","33663","37","11","19","128301","34","0","0","158","0","0","557","595","11385","11","1292","0","50"
"1115","36519","37","11","19","128301","35","0","0","158","0","0","580","618","12315","11","1313","0","50"
"1115","39474","37","11","19","128301","36","0","0","158","0","0","604","642","13245","11","1334","0","50"
"50","0","0","0","0","128401","2","26","0","0","0","0","3","0","55","0","0","0","0"
"100","0","0","0","0","128401","3","94","0","0","0","0","7","0","150","0","0","0","0"
"100","0","0","0","0","128401","4","214","0","0","0","0","14","2","270","0","0","0","10"
"100","0","0","0","0","128401","5","405","0","0","0","0","29","2","450","0","0","0","10"
"100","0","0","0","0","128401","6","634","0","50","0","0","42","4","800","0","0","0","10"
"100","0","0","0","0","128401","7","894","0","85","0","0","56","8","1395","0","0","0","15"
"100","0","0","1","4","128401","8","1255","0","120","0","0","66","10","1560","0","0","0","45"
"100","0","0","2","9","128401","9","1633","0","155","0","16","75","15","1970","0","0","0","45"
"520","0","0","4","14","128401","10","2032","0","155","0","34","93","21","2320","0","0","0","45"
"740","0","0","5","14","128401","11","2544","0","171","5","79","98","21","2480","0","0","0","45"
"840","0","0","6","14","128401","12","3068","0","207","11","132","103","24","2580","0","0","0","45"
"840","0","0","6","16","128401","13","3601","0","227","17","194","110","29","2720","0","0","0","45"
"960","0","0","6","18","128401","14","4181","0","257","17","270","117","33","2860","0","0","0","45"
"1080","0","0","6","22","128401","15","4786","0","267","17","340","126","41","2890","0","0","0","45"
"1080","0","0","6","22","128401","16","5459","0","297","17","415","134","46","2920","0","0","0","45"
"1080","0","0","6","22","128401","17","6187","0","327","17","487","143","50","2920","0","0","0","45"
"1080","0","0","6","22","128401","18","6971","0","357","17","576","152","56","2920","0","0","0","45"
"1080","0","0","6","22","128401","19","7859","0","357","17","709","159","61","2920","0","0","0","45"
"1080","0","0","6","22","128401","20","8780","0","357","17","866","173","71","2920","0","0","0","45"
"1180","0","0","6","22","128401","21","9799","0","357","17","1068","181","77","2920","0","0","0","45"
"1280","0","0","6","22","128401","22","10996","0","357","17","1286","188","82","2920","0","0","0","45"
"1280","0","0","6","22","128401","23","12319","0","357","17","1470","204","88","2920","0","0","0","45"
"1280","0","0","6","22","128401","24","13794","0","357","17","1613","221","94","2920","0","0","0","45"
"1280","0","0","6","22","128401","25","15504","0","357","17","1722","229","100","2920","0","0","0","45"
"1280","0","0","6","22","128401","26","17344","0","357","17","1794","238","106","3380","0","0","0","45"
"1280","0","0","6","22","128401","27","19379","0","357","17","1839","246","112","3380","0","0","0","45"
"1280","0","0","6","22","128401","28","21577","0","357","17","1871","251","117","3380","0","0","0","45"
"1280","0","0","6","22","128401","29","23899","0","357","17","1904","255","121","3840","0","0","0","45"
"1280","0","0","6","22","128401","30","26420","0","357","17","1938","259","125","3840","0","0","0","45"
"1280","0","0","6","22","128401","31","28999","0","357","17","1972","263","129","4300","0","0","0","45"
"1280","0","0","6","22","128401","32","31741","0","357","17","2006","267","133","4300","0","0","0","45"
"1280","0","0","6","22","128401","33","34574","0","357","17","2039","271","137","4800","0","0","0","45"
"1280","0","0","6","22","128401","34","37556","0","357","17","2071","275","141","5300","0","0","0","45"
