eb6313ab5cd30dbb094200b8d42f8dbefdeff0357c2cc46bfdc10959c11774fc,cb315a27af780f11d4234d5a2a31674ca26fe3832f7450d683fb6652ad3e5b7c,3b18192645a14e2c8fe72562082a53db307751b79eab54dee201f9499ae15121,86f28b4b89b42a8bc62ee0be0e5d7a218c3f7a0ecad0fb06a7092571a9c9742e,90dd786c4e7f5f795a2654584b9ba8f3d358bf4eb3e2abe3434a456541119d4f,fcc599351562aae30424cff721e471ca374a7f2053c8da9265f1886816705706,e04f21617b6a66b2b0a9283a5da0e8deb11c159eb64b4cf56f04ea9e2353077f,316bab890a892f7464b4f9ac0b73c5d8113b10e3475df4a7936b6e3a0f16c67e,d52ea472e7bd8fd9fad8e9738c01fdb68f9e6cf9daea1488ac0e16e1ef9c35ef,11908b444a80f193109d50d98a54fce24bee769a3edac5071bed145793f7671e,730c019dc9c27c89a0ff794e14cb43e3dc1e691fdc86e72891893193dd701750,98a8e31504da4b3e74dbb49f0be323aac01a9f2e19a21fa4edca357be4ed68e9,955e17213feacbc28182bcbf8329bf3c3d37ea3b5e899d0494c7a5740b0f7d11,bd0caf6e8ffaeb40707681d4f9784ceb77705c591b9dc31a4042f152224e2738,e6d2840af79c068f59c16e70fba1e9a9229d30bd59d931a7d2b16743be0d497a,49cfb5d630705c5af18631cf07299cca4b3a9beda4b85e7119d64af6949bf4c8,f6990886d9635ff53e57957d3e360f076bb8d43b786cb0f7e0baa28672278d6a,bb2eb17732cb58d2649b7216255faa2937933a5fe56eb66494a7738beaab7580,05a63001229e34194bcb6e49b186e7b4ee0a29a5080f43605d9228a16f0a2417,a1651f42ac6507ab3f338908f620ac5f399abc3405abae6bcae5099847df1603
"6157","12464","5","12522","2","12531","5","12501","グリフォン","5","12457","5","鷲（ワシ）の翼と前脚と頭、そしてライオンの胴と後ろ脚を合わせ持つ、伝説の生き物","","0","6","これ、何と言う？","5","2","グリフォン"
"6160","12429","4","12367","1","12403","4","12429","ろくろくび","4","12367","4","首が長く伸びる妖怪。普通にしている分には、人間と変わらない姿をしている","","0","6","これ、何と言う？","4","2","ろくろくび"
"6161","12363","4","12414","2","12385","4","12356","かまいたち","4","12383","4","つむじ風に乗って現れ、人を切りつける妖怪。痛みは無く、血も出ず、傷だけが残ると言われる","","0","6","これ、何と言う？","4","2","かまいたち"
"6162","12501","5","12455","3","12523","5","12531","フェンリル","5","12522","5","神話に登場する巨大な狼。ラグナロクではオーディンを丸呑みにしたとされる","","0","6","これ、何と言う？","5","2","フェンリル"
"6164","12420","4","12400","2","12377","4","12356","やばいですね☆","4","12391","4","ペコリーヌの口癖の一つ。良い意味でも悪い意味でもヤバイことが起きたときに言うことが多い","","1255","2","これ、何と言う？","4","1","やばいです"
"6165","12354","4","12427","2","12414","4","12376","あるじさま","4","12373","4","","","6165","6","左のキャラは右のキャラを何と呼ぶ？","4","1","あるじさま"
"6166","12463","5","12477","2","12493","5","12513","クソメガネ","5","12460","5","","","6166","6","左のキャラは右のキャラを何と呼ぶ？","5","1","クソメガネ"
"6167","12501","5","12524","3","12531","5","12540","フレーメン反応","5","12513","5","猫などの動物が強い匂いを嗅いだときに、目や口を開いて独特な表情をする現象","","0","6","これ、何と言う？","5","2","フレーメン"
"6168","12513","5","12460","3","12531","5","12525","メガロドン","5","12489","5","太古の海に存在していた、史上最大のサメ","","0","6","これ、何と言う？","5","2","メガロドン"
"6169","12356","4","12392","3","12400","4","12365","いときりば","4","12426","4","「犬歯」の通称として、「八重歯」以外になじみ深いもの。糸が切れるほど尖っているのが由来","","0","6","これ、何と言う？","4","2","いときりば"
"6170","12459","5","12493","1","12531","5","12471","カーネーション","5","12519","5","「母の日」の贈り物としても親しまれる花。赤やピンクの鮮やかな花びらを持つ","カーネーション","0","6","これ、何と言う？","5","2","カネション"
"6171","12513","5","12452","2","12494","5","12520","ソメイヨシノ","5","12471","5","桜の木の種類として非常にポピュラーな一つ。一般に桜のイメージとして最も浸透している","","0","6","これ、何と言う？","5","2","メイヨシノ"
"6172","12487","5","12521","3","12531","5","12452","ダンデライオン","5","12458","5","「タンポポ」の英名。とある哺乳類の動物に由来している","","0","6","これ、何と言う？","5","2","デライオン"
"6173","12379","4","12356","3","12358","4","12426","せいりゅう","4","12421","4","「四聖獣」と呼ばれる生き物、朱雀・白虎・玄武、あとは何？（ひらがなで）","","0","6","これ、何と言う？","4","2","せいりゅう"
"6174","24231","6","25975","1","12375","6","12431","座敷わらし","4","12425","4","小さな子どもの姿で、座敷や土間に現れる妖怪。遭遇した者には幸運が舞い込むとされる","","0","6","これ、何と言う？","4","2","座敷わらし"
"6175","12510","5","12531","2","12531","5","12481","マンチカン","5","12459","5","猫の種類の一つ。「小さい」「子ども」という意味を持ち、小柄で脚が短いのが特徴","","0","6","これ、何と言う？","5","2","マンチカン"
"6176","12487","5","12517","2","12531","5","12521","デュラハン","5","12495","5","伝承に登場する、首の無い騎士","","0","6","これ、何と言う？","5","2","デュラハン"
"6177","12458","5","12483","2","12452","5","12489","オッドアイ","5","12450","5","両目でそれぞれ瞳の色が異なること。いろいろな動物に見られるが、特に猫に多い","","0","6","これ、何と言う？","5","2","オッドアイ"
"6178","29483","6","12376","1","12375","4","12419","猫じゃらし","4","12425","4","「エノコログサ」という草の通称。猫の目の前で振ると興味を示し、よくじゃれつくことから","","0","6","これ、何と言う？","4","2","猫じゃらし"
"6179","12489","5","12521","1","12521","5","12461","ドラキュラ","5","12517","5","非常によく知られた怪物。獲物の血を吸うのが特徴で、十字架やニンニクが弱点とされる","","0","6","これ、何と言う？","5","2","ドラキュラ"
"6180","12531","5","12467","1","12471","5","12525","フンコロガシ","5","12460","5","動物のフンをボール状にして、コロコロ転がすという変わった習性を持つ昆虫","","0","6","これ、何と言う？","5","2","ンコロガシ"
"6181","12521","5","12464","3","12523","5","12489","ラグドール","5","12540","5","「ぬいぐるみ」という意味を持つ、猫の種類。抱っこが好きで、毛並みがフサフサなことから","","0","6","これ、何と言う？","5","2","ラグドール"
"6182","12456","5","12461","3","12463","5","12478","エキゾチック・ショートヘア","5","12481","5","猫の種類の一つ。鼻が低く、ムスッとしたような愛嬌のある顔立ちが特徴的","エキゾチック・ショートヘア","0","6","これ、何と言う？","5","2","エキゾチク"
"6183","12435","4","12375","2","12392","4","12423","でんしょばと","4","12400","4","ハトの帰巣本能を使って遠くに手紙を届けること。通信技術が発達する前は、広く活用された","","0","6","これ、何と言う？","4","2","んしょばと"
"6184","12507","5","12507","2","12519","5","12465","ホーホケキョ","5","12461","5","「ウグイス」の鳴き声を文字に起こした表現。春の訪れの象徴としてもなじみ深い","ホーホケキョ","0","6","これ、何と言う？","5","2","ホホケキョ"
"6185","12507","5","12488","1","12473","5","12488","ホトトギス","5","12462","5","武将の性格を比喩した「鳴かぬなら～～」の俳句に使われている鳥の名前は？","","0","6","これ、何と言う？","5","2","ホトトギス"
"6186","12504","5","12499","2","12468","5","12452","ヘビイチゴ","5","12481","5","「ヘビがいそうな場所に生える」ことに由来する、イチゴに似た植物。食用には向かない","","0","6","これ、何と言う？","5","2","ヘビイチゴ"
"6187","26494","6","12412","2","12426","4","12387","松ぼっくり","4","12367","4","松かさとも呼ばれる、概略すると松の木の果実の部分。クリスマスツリーの飾りにもよく使われる","","0","6","これ、何と言う？","4","2","松ぼっくり"
"6188","12450","5","12478","1","12489","5","12540","アゾールド","5","12523","5","","","6188","6","このキャラの名前は？","5","1","アゾールド"
"6189","12474","5","12490","3","12416","5","12385","ズナちょむ","4","12423","4","","","6189","6","左のキャラは右のキャラを何と呼ぶ？","4","1","ズナちょむ"
"6190","12501","5","12457","2","12489","5","12540","スコティッシュフォールド","5","12523","5","猫の種類の一つ。垂れた耳が特徴的","","0","6","これ、何と言う？","5","2","フォールド"
"6191","12468","5","12540","1","12531","5","12523","ゴールデンレトリーバー","5","12487","5","非常にポピュラーな種の犬で、フサフサとした黄色系の体毛と、大きな体が特徴","","0","6","これ、何と言う？","5","2","ゴールデン"
"6192","12489","5","12483","2","12531","5","12464","ドッグラン","5","12521","5","家庭犬がリードをつけずに自由に走り回れるように設けられた、フェンスで囲われた広いスペース","","0","6","これ、何と言う？","5","2","ドッグラン"
"6193","12521","5","12502","1","12523","5","12521","ラブラドールレトリーバー","5","12489","5","レトリーバー種としてゴールデンレトリーバーに並び有名な犬。盲導犬・警察犬としても活躍する","ラブラドールレトリーバー","0","6","これ、何と言う？","5","2","ラブラドル"
"6194","12510","5","12540","1","12464","5","12461","マーキング","5","12531","5","動物が自分の体臭や尿などを残すことで、そこが自分のなわばりであるとアピールする習性","","0","6","これ、何と言う？","5","2","マーキング"
"6195","12383","4","12356","2","12385","4","12371","たいこ持ち","6","25345","4","しきりに偉い人のご機嫌をとるような人間を、ある楽器の名前を使ってなんと呼ぶ？","","0","6","これ、何と言う？","4","2","たいこ持ち"
"6196","12461","5","12522","1","12473","5","12462","キリギリス","5","12522","5","有名な童話の中で、「アリ」と対比して、なまけ者として描かれている昆虫","","0","6","これ、何と言う？","5","2","キリギリス"
"6197","12463","5","12523","1","12499","5","12510","クルマエビ","5","12456","5","エビの一種。身体にクッキリとシマシマがあり、丸まった姿が車のホイールに見える","","0","6","これ、何と言う？","5","2","クルマエビ"
"6198","12480","5","12452","3","12454","5","12471","アオダイショウ","5","12519","5","ヘビの一種で、身体は青緑色。由来は諸説あるが「ヘビの中でも特に大物の風格がある」ことなど","","0","6","これ、何と言う？","5","2","ダイショウ"
"6199","12375","4","12381","2","12358","4","12385","しそちょう","4","12423","4","太古の時代に存在した鳥で、その名の通り、鳥類の始まりとなった鳥とされている","","0","6","これ、何と言う？","4","2","しそちょう"
"6200","12450","5","12454","2","12521","5","12473","アウストラロピテクス","5","12488","5","「最古の人類」とされている種類の猿人","","0","6","これ、何と言う？","5","2","アウストラ"
"6201","12461","5","12517","1","12531","5","12454","キュウカンチョウ","5","12459","5","ペットとしても親しまれる手乗りサイズの鳥で、人の声をマネして鳴くのが上手い","","0","6","これ、何と言う？","5","2","キュウカン"
"6202","12458","5","12483","2","12452","5","12488","オットセイ","5","12475","5","姿が似ていることで「アシカ」と混同されがちな哺乳類。分類上も、「アシカ科」に含まれる","","0","6","これ、何と言う？","5","2","オットセイ"
"6203","12450","5","12472","1","12454","5","12450","アジアゾウ","5","12478","5","「象」の種類、1つは「アフリカゾウ」で、もう一つは？","","0","6","これ、何と言う？","5","2","アジアゾウ"
"6204","12505","5","12491","3","12511","5","12471","ベニシジミ","5","12472","5","ちょうちょの種類の一つ。色は紅色で、また羽のシルエットが「とある貝類」に似ている","","0","6","これ、何と言う？","5","2","ベニシジミ"
