1e143d824efe78b8daa906fc2d18f1435d4a913791dc862a9ffef2092db27645,80868a33e30a90f3372551f188750da412f93c4ceb3d3c93d5d77f54449290b3,bdae442eb4c33df8edcd75c5e7aa36570283af6d47e3b24d4ac103844516b8a3,a2674bdf90f2ba71794425ba26187473a1f15e127869e6e5733468fc9ead36bb,b3e843f3fab380139f814097912e8e84ce6b30b79073aad564adf2efa7797ea9,7531e4c58f0a88289b23d6e89e0a60e040526ef179c4a66132e3445a88f7eed8,a025527e4cd136dcf2f1e187676aa72727d8b665720678c9419273dc25030ee1,e41652a4b84fc339995b09b7c2ea0300b8e5fa2dd8f77ece9df530978ca87893,dc09534f0e6f7906f62325ff6e39f37a849547e3eae36ad48c3c4907d1ceeb92,c5a290f499ffae7e15aa3b51df5d2e53495f667cf8ddeb5914cc9b679764837b,1328721c65adfa0353fd62e46089388aeba186c4ad6a19a94652a61753b75da7,6075b2d0f5a5dd039dae5ca936ccce52514c9c52b856fc2790c229721c383c00,77868b72e2f4ee302bbff544631ec6dd6280cad22d89e9299dd5f1efe26d943e,bb7d154c56d6a35efde6869c6edc894e99e651452428b0e3690de45e184c9c9a,2908a6f1b51b0d2143073f7e159ba37795505a8b15f6b241f374233587395cec,ae3a21e870572465f3128ef1643b871ac884da64a90b7bf00509729996d80831,dfe303f6efc35d25de99c381abe280c7de3f584dd55942fcc5d300971248edd9,50e0010f4204729bf28953d6f694cb47c0f88c19dc9f624a5cdd342231aba377,e66304918526be89524e1e67128dcbb0d4bd51d06cb56be2c542d57715359e72,f31513c400cead7d59b2e6df1837db03948de894f59e3d78224a208e8bbab803,bd6ee0756cd70611982a1585a390859b7615739acad14ec9fa10ac6732e234b8,cad14c5ebce3c19a496037ccd03e525a05611aa61f3a473869c7f63df07cca39,3c0bd7e2a917a2d66c70c76ccaa5b4ed17d83dcdf574ffd14ae01243764ab019,97b4dac05db999badfa204b4a583ccf7699fc39212d79aa507b728e5156cc1f3,56be9f2e48a52cec395016e6fb8bb406755d5c795967aa8d00e75593c6e2bba8,c49957d902314ce688760db5d07a9f4a8ece13f718c25a1959837b7426d4fce7,e8389ac9561bc52a2b0a220f3c359175fd656946e53b30f8bd86e13ccd6adbac,94cb2d73a7b174e55a675e03cf1b7b4398da763d3db72c2d35ab023d887750c0,115ae59d111f51eddde0039ba6697716dc33bc40355b3ed242253e04dde89e85,03c99fe09d6fbf31e00ddae86ddd87239aef97c3f9c1683655b23c903b6296e2,81b94c442069698d65b5f8685dbd0d2aee4fc538d0ec5ac229ca6054cbb8e55f,4dfcf03f18b7cfc028727469460c42ed8f3f2bca1b2ad4acc9d8b1b94a187a5e,7d6af8ed97869ca74dac274669addffab40bcdb589a954f5ec7f5f3e894d6e8c,32dfc9b7f419be95f3b45423fbc0e096b41cf45dc2adf5274e887b3c47165218,466c59ce3ec290fa73b4c4d497eac0a8a97d48e29a40f8f62ae215c9759e3eb0,da1d72c5a23298cf8828d418115a160053c73ae02d449d206825230c6f0f9333,a274ed1f7af442dc7bf9933b3c56b93a77012a47d0fa21abc7e41841da4abaaa,de37e0a100109e82d69a9654cd4860032fed2239c9950dfa448f28ac6abf8e40,eab6ac345ddf359879687f00ce1c0e781b116e33f3aa6916e15d33b54685d551
"585","3.82","0","0","135501","4","0","0","40000","0.68","20","101.6","0","120","0","0","0","0","4.37","0","94.96","31355","0","0","0","0.75","0","0","0","0","0","0","0","16.48","0","0","0","0","0"
"658.1","4.3","0","0","135501","5","0","0","50000","0.81","20","121.9","0","150","0","0","0","0","4.91","0","106.9","31355","0","0","0","0.9","0","0","0","0","0","0","0","19.77","0","0","0","0","0"
"417.8","2.51","0","0","135601","1","0","0","10000","0.28","20","46.42","0","15","0","0","0","0","2.51","0","54.11","31356","0","0","0","0.28","0","0","0","0","0","0","0","6.01","0","0","0","0","0"
"501.4","3.01","0","0","135601","2","0","0","20000","0.42","20","69.63","0","30","0","0","0","0","3.01","0","64.93","31356","0","0","0","0.42","0","0","0","0","0","0","0","9.02","0","0","0","0","0"
"584.9","3.51","0","0","135601","3","0","0","30000","0.56","20","92.84","0","100","0","0","0","0","3.51","0","75.75","31356","0","0","0","0.56","0","0","0","0","0","0","0","12.02","0","0","0","0","0"
"668.5","4.02","0","0","135601","4","0","0","40000","0.7","20","116.1","0","120","0","0","0","0","4.02","0","86.58","31356","0","0","0","0.7","0","0","0","0","0","0","0","15.03","0","0","0","0","0"
"752","4.52","0","0","135601","5","0","0","50000","0.84","20","139.3","0","150","0","0","0","0","4.52","0","97.4","31356","0","0","0","0.84","0","0","0","0","0","0","0","18.03","0","0","0","0","0"
"363.1","2.16","0","5.52","137101","1","0","0","10000","0.24","0","40.34","0","15","0","0","0","0","2.28","49.67","0","31371","0","0","0","0.25","0","0","0","0","0","0","0","0","0","20","0","0","0"
"435.7","2.59","0","8.28","137101","2","0","0","20000","0.36","0","60.51","0","30","0","0","0","0","2.74","59.6","0","31371","0","0","0","0.38","0","0","0","0","0","0","0","0","0","20","0","0","0"
"508.3","3.02","0","11.04","137101","3","0","0","30000","0.48","0","80.68","0","100","0","0","0","0","3.19","69.54","0","31371","0","0","0","0.5","0","0","0","0","0","0","0","0","0","20","0","0","0"
"581","3.46","0","13.8","137101","4","0","0","40000","0.6","0","100.9","0","120","0","0","0","0","3.65","79.47","0","31371","0","0","0","0.63","0","0","0","0","0","0","0","0","0","20","0","0","0"
"653.6","3.89","0","16.56","137101","5","0","0","50000","0.72","0","121.1","0","150","0","0","0","0","4.1","89.41","0","31371","0","0","0","0.75","0","0","0","0","0","0","0","0","0","20","0","0","0"
"355.1","2.16","0","0","180101","1","0","0","10000","0.24","20","39.46","0","15","0","0","0","0","2.39","0","57.65","31801","0","0","0","0.27","0","0","0","0","0","0","0","6.41","0","0","0","0","0"
"426.1","2.59","0","0","180101","2","0","0","20000","0.36","20","59.19","0","30","0","0","0","0","2.87","0","69.18","31801","0","0","0","0.41","0","0","0","0","0","0","0","9.62","0","0","0","0","0"
"497.1","3.02","0","0","180101","3","0","0","30000","0.48","20","78.92","0","100","0","0","0","0","3.35","0","80.71","31801","0","0","0","0.54","0","0","0","0","0","0","0","12.82","0","0","0","0","0"
"568.2","3.46","0","0","180101","4","0","0","40000","0.6","20","98.65","0","120","0","0","0","0","3.82","0","92.24","31801","0","0","0","0.68","0","0","0","0","0","0","0","16.03","0","0","0","0","0"
"639.2","3.89","0","0","180101","5","0","0","50000","0.72","20","118.4","0","150","0","0","0","0","4.3","0","103.8","31801","0","0","0","0.81","0","0","0","0","0","0","0","19.23","0","0","0","0","0"
"314","2.28","0","6.08","180201","1","0","0","10000","0.25","0","34.89","0","15","0","0","0","0","2.28","54.68","0","31802","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"376.8","2.74","0","9.12","180201","2","0","0","20000","0.38","0","52.34","0","30","0","0","0","0","2.74","65.62","0","31802","0","0","0","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"439.6","3.19","0","12.16","180201","3","0","0","30000","0.5","0","69.78","0","100","0","0","0","0","3.19","76.55","0","31802","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"502.4","3.65","0","15.2","180201","4","0","0","40000","0.63","0","87.23","0","120","0","0","0","0","3.65","87.49","0","31802","0","0","0","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0"
"565.2","4.1","0","18.24","180201","5","0","0","50000","0.75","0","104.7","0","150","0","0","0","0","4.1","98.42","0","31802","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"396.9","2.85","0","0","180301","1","0","0","10000","0.32","20","44.1","0","15","0","0","0","0","2.96","0","47.05","31803","0","0","0","0.33","0","0","0","0","0","0","0","5.23","0","0","0","0","0"
"476.3","3.42","0","0","180301","2","0","0","20000","0.48","20","66.15","0","30","0","0","0","0","3.55","0","56.46","31803","0","0","0","0.5","0","0","0","0","0","0","0","7.85","0","0","0","0","0"
"555.7","3.99","0","0","180301","3","0","0","30000","0.64","20","88.2","0","100","0","0","0","0","4.14","0","65.87","31803","0","0","0","0.66","0","0","0","0","0","0","0","10.46","0","0","0","0","0"
"635","4.56","0","0","180301","4","0","0","40000","0.8","20","110.3","0","120","0","0","0","0","4.74","0","75.28","31803","0","0","0","0.83","0","0","0","0","0","0","0","13.08","0","0","0","0","0"
"714.4","5.13","0","0","180301","5","0","0","50000","0.96","20","132.3","0","150","0","0","0","0","5.33","0","84.69","31803","0","0","0","0.99","0","0","0","0","0","0","0","15.69","0","0","0","0","0"
"511.7","2.51","0","0","180401","1","0","0","10000","0.28","15","56.86","0","15","0","0","0","0","2.96","0","35.32","31804","0","0","0","0.33","0","0","0","0","0","0","0","3.92","0","0","0","0","0"
"614","3.01","0","0","180401","2","0","0","20000","0.42","15","85.29","0","30","0","0","0","0","3.55","0","42.38","31804","0","0","0","0.5","0","0","0","0","0","0","0","5.88","0","0","0","0","0"
"716.4","3.51","0","0","180401","3","0","0","30000","0.56","15","113.8","0","100","0","0","0","0","4.14","0","49.45","31804","0","0","0","0.66","0","0","0","0","0","0","0","7.84","0","0","0","0","0"
"818.7","4.02","0","0","180401","4","0","0","40000","0.7","15","142.2","0","120","0","0","0","0","4.74","0","56.51","31804","0","0","0","0.83","0","0","0","0","0","0","0","9.8","0","0","0","0","0"
"921.1","4.52","0","0","180401","5","0","0","50000","0.84","15","170.6","0","150","0","0","0","0","5.33","0","63.58","31804","0","0","0","0.99","0","0","0","0","0","0","0","11.76","0","0","0","0","0"
"386.4","2.73","0","0","180501","1","0","0","10000","0.3","5","42.94","0","15","0","0","0","0","2.85","0","49.44","31805","0","0","0","0.32","0","0","0","0","0","0","0","5.49","0","0","0","0","0"
"463.7","3.28","0","0","180501","2","0","0","20000","0.45","5","64.41","0","30","0","0","0","0","3.42","0","59.33","31805","0","0","0","0.48","0","0","0","0","0","0","0","8.24","0","0","0","0","0"
"541","3.82","0","0","180501","3","0","0","30000","0.6","5","85.88","0","100","0","0","0","0","3.99","0","69.22","31805","0","0","0","0.64","0","0","0","0","0","0","0","10.98","0","0","0","0","0"
"618.2","4.37","0","0","180501","4","0","0","40000","0.75","5","107.4","0","120","0","0","0","0","4.56","0","79.1","31805","0","0","0","0.8","0","0","0","0","0","0","0","13.73","0","0","0","0","0"
"695.5","4.91","0","0","180501","5","0","0","50000","0.9","5","128.9","0","150","0","0","0","0","5.13","0","88.99","31805","0","0","0","0.96","0","0","0","0","0","0","0","16.47","0","0","0","0","0"
"309.1","2.16","0","6.2","180601","1","0","0","10000","0.24","0","34.34","0","15","0","0","0","0","2.28","55.82","0","31806","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"370.9","2.59","0","9.3","180601","2","0","0","20000","0.36","0","51.51","0","30","0","0","0","0","2.74","66.98","0","31806","0","0","0","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"432.7","3.02","0","12.4","180601","3","0","0","30000","0.48","0","68.68","0","100","0","0","0","0","3.19","78.15","0","31806","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"494.6","3.46","0","15.5","180601","4","0","0","40000","0.6","0","85.85","0","120","0","0","0","0","3.65","89.31","0","31806","0","0","0","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0"
"556.4","3.89","0","18.6","180601","5","0","0","50000","0.72","0","103.1","0","150","0","0","0","0","4.1","100.5","0","31806","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333.6","2.62","0","0","180701","1","0","0","10000","0.29","20","37.06","0","15","0","0","0","0","2.05","0","51.95","31807","0","0","0","0.23","0","0","0","0","0","0","0","5.77","0","0","0","0","0"
"400.3","3.14","0","0","180701","2","0","0","20000","0.44","20","55.59","0","30","0","0","0","0","2.46","0","62.34","31807","0","0","0","0.35","0","0","0","0","0","0","0","8.66","0","0","0","0","0"
"467","3.67","0","0","180701","3","0","0","30000","0.58","20","74.12","0","100","0","0","0","0","2.87","0","72.73","31807","0","0","0","0.46","0","0","0","0","0","0","0","11.54","0","0","0","0","0"
"533.8","4.19","0","0","180701","4","0","0","40000","0.73","20","92.65","0","120","0","0","0","0","3.28","0","83.12","31807","0","0","0","0.58","0","0","0","0","0","0","0","14.43","0","0","0","0","0"
"600.5","4.72","0","0","180701","5","0","0","50000","0.87","20","111.2","0","150","0","0","0","0","3.69","0","93.51","31807","0","0","0","0.69","0","0","0","0","0","0","0","17.31","0","0","0","0","0"
"355.1","2.28","0","0","180801","1","0","0","10000","0.25","15","39.46","0","15","0","0","0","0","2.51","0","56.39","31808","0","0","0","0.28","0","0","0","0","0","0","0","6.27","0","0","0","0","0"
"426.1","2.74","0","0","180801","2","0","0","20000","0.38","15","59.19","0","30","0","0","0","0","3.01","0","67.67","31808","0","0","0","0.42","0","0","0","0","0","0","0","9.41","0","0","0","0","0"
"497.1","3.19","0","0","180801","3","0","0","30000","0.5","15","78.92","0","100","0","0","0","0","3.51","0","78.95","31808","0","0","0","0.56","0","0","0","0","0","0","0","12.54","0","0","0","0","0"
"568.2","3.65","0","0","180801","4","0","0","40000","0.63","15","98.65","0","120","0","0","0","0","4.02","0","90.22","31808","0","0","0","0.7","0","0","0","0","0","0","0","15.68","0","0","0","0","0"
"639.2","4.1","0","0","180801","5","0","0","50000","0.75","15","118.4","0","150","0","0","0","0","4.52","0","101.5","31808","0","0","0","0.84","0","0","0","0","0","0","0","18.81","0","0","0","0","0"
"372.9","2.16","0","0","180901","1","0","0","10000","0.24","20","41.43","0","15","0","0","0","0","2.28","0","48.65","31809","0","0","0","0.25","0","0","0","0","0","0","0","5.41","0","0","0","0","0"
"447.5","2.59","0","0","180901","2","0","0","20000","0.36","20","62.15","0","30","0","0","0","0","2.74","0","58.38","31809","0","0","0","0.38","0","0","0","0","0","0","0","8.12","0","0","0","0","0"
"522.1","3.02","0","0","180901","3","0","0","30000","0.48","20","82.86","0","100","0","0","0","0","3.19","0","68.11","31809","0","0","0","0.5","0","0","0","0","0","0","0","10.82","0","0","0","0","0"
"596.6","3.46","0","0","180901","4","0","0","40000","0.6","20","103.6","0","120","0","0","0","0","3.65","0","77.84","31809","0","0","0","0.63","0","0","0","0","0","0","0","13.53","0","0","0","0","0"
"671.2","3.89","0","0","180901","5","0","0","50000","0.72","20","124.3","0","150","0","0","0","0","4.1","0","87.57","31809","0","0","0","0.75","0","0","0","0","0","0","0","16.23","0","0","0","0","0"
"338.5","2.16","0","5.84","181001","1","0","0","10000","0.24","0","37.61","0","15","0","0","0","0","2.28","52.52","0","31810","0","0","0","0.25","0","0","0","0","0","0","0","0","0","20","0","0","0"
"406.2","2.59","0","8.76","181001","2","0","0","20000","0.36","0","56.42","0","30","0","0","0","0","2.74","63.02","0","31810","0","0","0","0.38","0","0","0","0","0","0","0","0","0","20","0","0","0"
"473.9","3.02","0","11.68","181001","3","0","0","30000","0.48","0","75.22","0","100","0","0","0","0","3.19","73.53","0","31810","0","0","0","0.5","0","0","0","0","0","0","0","0","0","20","0","0","0"
"541.6","3.46","0","14.6","181001","4","0","0","40000","0.6","0","94.03","0","120","0","0","0","0","3.65","84.03","0","31810","0","0","0","0.63","0","0","0","0","0","0","0","0","0","20","0","0","0"
"609.3","3.89","0","17.52","181001","5","0","0","50000","0.72","0","112.9","0","150","0","0","0","0","4.1","94.54","0","31810","0","0","0","0.75","0","0","0","0","0","0","0","0","0","20","0","0","0"
"421.9","2.39","0","0","181101","1","0","0","10000","0.27","20","46.87","0","15","0","0","0","0","3.87","0","35.32","31811","0","0","0","0.43","0","0","0","0","0","0","0","3.92","0","0","0","0","0"
"506.3","2.87","0","0","181101","2","0","0","20000","0.41","20","70.31","0","30","0","0","0","0","4.64","0","42.38","31811","0","0","0","0.65","0","0","0","0","0","0","0","5.88","0","0","0","0","0"
"590.7","3.35","0","0","181101","3","0","0","30000","0.54","20","93.74","0","100","0","0","0","0","5.42","0","49.45","31811","0","0","0","0.86","0","0","0","0","0","0","0","7.84","0","0","0","0","0"
"675","3.82","0","0","181101","4","0","0","40000","0.68","20","117.2","0","120","0","0","0","0","6.19","0","56.51","31811","0","0","0","1.08","0","0","0","0","0","0","0","9.8","0","0","0","0","0"
"759.4","4.3","0","0","181101","5","0","0","50000","0.81","20","140.7","0","150","0","0","0","0","6.97","0","63.58","31811","0","0","0","1.29","0","0","0","0","0","0","0","11.76","0","0","0","0","0"
"353.2","2.51","0","0","181201","1","0","0","10000","0.28","20","39.24","0","15","0","0","0","0","2.73","0","52.97","31812","0","0","0","0.3","0","0","0","0","0","0","0","5.89","0","0","0","0","0"
"423.8","3.01","0","0","181201","2","0","0","20000","0.42","40","58.86","0","30","0","0","0","0","3.28","0","63.56","31812","0","0","0","0.45","0","0","0","0","0","0","0","8.84","0","0","0","0","0"
"494.5","3.51","0","0","181201","3","0","0","30000","0.56","60","78.48","0","100","0","0","0","0","3.82","0","74.16","31812","0","0","0","0.6","0","0","0","0","0","0","0","11.78","0","0","0","0","0"
"565.1","4.02","0","0","181201","4","0","0","40000","0.7","80","98.1","0","120","0","0","0","0","4.37","0","84.75","31812","0","0","0","0.75","0","0","0","0","0","0","0","14.73","0","0","0","0","0"
"635.8","4.52","0","0","181201","5","0","0","50000","0.84","100","117.8","0","150","0","0","0","0","4.91","0","95.35","31812","0","0","0","0.9","0","0","0","0","0","0","0","17.67","0","0","0","0","0"
"69.72","3.99","0","0","403101","1","0","0","10000","0.44","0","7.75","0","15","0","0","0","0","5.35","0","78.38","31008","0","0","0","0.59","0","0","0","0","0","0","0","8.71","0","0","0","0","0"
"83.66","4.78","0","0","403101","2","0","0","20000","0.66","0","11.62","0","30","0","0","0","0","6.42","0","94.05","31008","0","0","0","0.88","0","0","0","0","0","0","0","13.06","0","0","0","0","0"
"97.6","5.58","0","0","403101","3","0","0","30000","0.88","0","15.5","0","100","0","0","0","0","7.49","0","109.8","31008","0","0","0","1.18","0","0","0","0","0","0","0","17.42","0","0","0","0","0"
"111.6","6.38","0","0","403101","4","0","0","40000","1.1","0","19.37","0","120","0","0","0","0","8.56","0","125.4","31008","0","0","0","1.47","0","0","0","0","0","0","0","21.77","0","0","0","0","0"
"125.5","7.18","0","0","403101","5","0","0","50000","1.32","0","23.25","0","150","0","0","0","0","9.63","0","141.1","31008","0","0","0","1.77","0","0","0","0","0","0","0","26.13","0","0","0","0","0"
"139.5","7.98","0","0","403101","6","0","0","0","1.54","0","27.13","0","0","0","0","0","0","10.7","0","156.8","31008","0","0","0","2.07","0","0","0","0","0","0","0","30.49","0","0","0","0","0"
"69.72","3.99","0","0","403102","1","0","0","10000","0.44","0","7.75","0","15","0","0","0","0","5.35","0","78.38","31008","0","0","0","0.59","0","0","0","0","0","0","0","8.71","0","0","0","0","0"
"83.66","4.78","0","0","403102","2","0","0","20000","0.66","0","11.62","0","30","0","0","0","0","6.42","0","94.05","31008","0","0","0","0.88","0","0","0","0","0","0","0","13.06","0","0","0","0","0"
"97.6","5.58","0","0","403102","3","0","0","30000","0.88","0","15.5","0","100","0","0","0","0","7.49","0","109.8","31008","0","0","0","1.18","0","0","0","0","0","0","0","17.42","0","0","0","0","0"
"111.6","6.38","0","0","403102","4","0","0","40000","1.1","0","19.37","0","120","0","0","0","0","8.56","0","125.4","31008","0","0","0","1.47","0","0","0","0","0","0","0","21.77","0","0","0","0","0"
"125.5","7.18","0","0","403102","5","0","0","50000","1.32","0","23.25","0","150","0","0","0","0","9.63","0","141.1","31008","0","0","0","1.77","0","0","0","0","0","0","0","26.13","0","0","0","0","0"
"35146.4","8.38","0","0","403102","6","0","0","0","1.76","1500","31","0","0","0","0","0","0","11.24","0","25164.6","31008","0","0","0","2.36","0","0","0","0","0","0","0","34.84","0","0","0","0","0"
"69.72","3.99","0","0","403103","1","0","0","10000","0.44","0","7.75","0","15","0","0","0","0","5.35","0","78.38","31008","0","0","0","0.59","0","0","0","0","0","0","0","8.71","0","0","0","0","0"
"83.66","4.78","0","0","403103","2","0","0","20000","0.66","0","11.62","0","30","0","0","0","0","6.42","0","94.05","31008","0","0","0","0.88","0","0","0","0","0","0","0","13.06","0","0","0","0","0"
"97.6","5.58","0","0","403103","3","0","0","30000","0.88","0","15.5","0","100","0","0","0","0","7.49","0","109.8","31008","0","0","0","1.18","0","0","0","0","0","0","0","17.42","0","0","0","0","0"
"111.6","6.38","0","0","403103","4","0","0","40000","1.1","0","19.37","0","120","0","0","0","0","8.56","0","125.4","31008","0","0","0","1.47","0","0","0","0","0","0","0","21.77","0","0","0","0","0"
"125.5","7.18","0","0","403103","5","0","0","50000","1.32","0","23.25","0","150","0","0","0","0","9.63","0","141.1","31008","0","0","0","1.77","0","0","0","0","0","0","0","26.13","0","0","0","0","0"
"139.5","7.98","0","0","403103","6","0","0","0","1.54","0","27.13","0","0","0","0","0","0","10.7","0","156.8","31008","0","0","0","2.07","0","0","0","0","0","0","0","30.49","0","0","0","0","0"
"174.1","0","0","8.71","404201","1","0","0","10000","0","0","19.34","0","15","0","0","0","0","0","78.38","0","31008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208.9","0","0","13.06","404201","2","0","0","20000","0","0","29.01","0","30","0","0","0","0","0","94.05","0","31008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243.8","0","0","17.42","404201","3","0","0","30000","0","0","38.68","0","100","0","0","0","0","0","109.8","0","31008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"278.6","0","0","21.77","404201","4","0","0","40000","0","0","48.35","0","120","0","0","0","0","0","125.4","0","31008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"313.4","0","0","26.13","404201","5","0","0","50000","0","0","58.02","0","150","0","0","0","0","0","141.1","0","31008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"731.1","30","0","69.68","404201","6","0","0","0","2.5","0","154.8","0","0","0","0","0","0","30","789.2","0","31008","0","0","0","2.5","0","0","0","5","0","0","0","0","0","10","0","0","0"
"174.1","0","0","8.71","404205","1","0","0","10000","0","0","19.34","0","15","0","0","0","0","0","78.38","0","31008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208.9","0","0","13.06","404205","2","0","0","20000","0","0","29.01","0","30","0","0","0","0","0","94.05","0","31008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243.8","0","0","17.42","404205","3","0","0","30000","0","0","38.68","0","100","0","0","0","0","0","109.8","0","31008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"278.6","0","0","21.77","404205","4","0","0","40000","0","0","48.35","0","120","0","0","0","0","0","125.4","0","31008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"313.4","0","0","26.13","404205","5","0","0","50000","0","0","58.02","0","150","0","0","0","0","0","141.1","0","31008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"731.1","30","0","69.68","404205","6","0","0","0","2.5","0","154.8","0","0","0","0","0","0","30","789.2","0","31008","0","0","0","2.5","0","0","0","5","0","0","0","0","0","10","0","0","0"
"323.8","2.16","0","6.01","407001","1","0","0","10000","0.24","0","35.97","0","15","0","0","0","0","2.28","54.11","0","34070","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"388.6","2.59","0","9.02","407001","2","0","0","20000","0.36","0","53.96","0","30","0","0","0","0","2.74","64.93","0","34070","0","0","0","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"453.3","3.02","0","12.02","407001","3","0","0","30000","0.48","0","71.94","0","100","0","0","0","0","3.19","75.75","0","34070","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
