f878eac09e7276af25ba183c49913a0ca2219a16b65bb02def9f354876e5ad27,280ec49ef9608ebde9ccba3655ffdd58480825f470824ac797b52329aa5c024b,cf92cc71c68c608dc50e74b0b478f303ade28ee285d186b5aa4708440f5f1bb5,035dc2f64e1bb67eea5c54fb025d3756d1d30d45f6c7d7aafc2b81fe7408240f,f8293b1180b02bfbaf361c6d10846b8ed0f6d590c0ddeb1c62401b55f39b2e53,915976bc15ee8396bc96546769a8801aad921fd9a5ec02445096276cab9d6349,2e1255fd49fa761dd896563f6d489dba72940db4188854adf5b9d384986cc278,c74773c7d4b5199a2103ad66b57a4d747bd2ddb6d199319657c92d35d3c054a8,911e47df448c1d7c6af1639406a0c9758112ad00daf75f9e34abba5eb9ba898d,13c0f800f2bf12bd3353cc993d8a4370c799133dcef6f6a09a061d027a1effc0,f25be7e26e822a9d88c0d4e997dc209d89f00c63e4b2c1b16e2bec759bbc26b9,d1fdd1669bbf55296de7265d6f5e9e83f3bb0916fe0a3099e9063d16040a368f,1bce225bac118c438a8d820d40801d30611e3b773521b684d3372a9989eca702,f1fb6f38ff556800e968dc824540bb6cbc31136fade0b5bd31ccbfc5884630b9,7f48d5fad09b8145181b3441d7b84f4d67d8be3f92f96456dee64d465f0f63c5,ffdaeff2dcde32ff4f5b58d9bd9f3d6f86cdeb8c63a936849536eaaa50c42700,6f8bb1a0fc210e63d2f69019a80542736e49adb934552e7fe74ca25243a87e5b,34a06e34a4b0c0c70fd9931d9c609ece27244e9e904c87250120070ddd635113,172b5641c2c68b4f4e88baf460f92f6a5844605bf97887a587c4444650fc8e78
"0","4571","237","20","0","4100","2","0","131","0","199","231","16","132901","0","0","110","16","1095"
"0","5125","272","20","0","4170","2","0","132","0","224","259","16","132901","0","0","129","17","1095"
"0","5678","312","20","0","4515","2","0","132","0","249","292","16","132901","0","0","152","18","1095"
"0","6281","361","20","0","5160","2","0","132","0","249","329","16","132901","0","0","178","19","1095"
"0","6872","408","20","0","5710","2","0","132","0","249","375","16","132901","0","0","218","20","1190"
"0","7454","444","20","0","6220","2","0","132","0","249","436","16","132901","0","0","267","21","1290"
"0","8173","474","20","0","7220","2","0","132","0","249","496","16","132901","0","0","317","22","1290"
"0","8939","474","20","0","8995","2","0","132","0","249","565","16","132901","0","0","371","23","1290"
"0","9820","489","20","0","10520","2","0","132","0","249","631","16","132901","0","0","430","24","1290"
"0","10981","501","20","0","11520","2","0","132","0","249","690","16","132901","0","0","484","25","1290"
"0","12417","513","20","0","12355","2","0","132","0","249","738","16","132901","0","0","527","26","1290"
"0","13966","525","20","0","13380","2","0","132","0","249","783","16","132901","0","0","568","27","1290"
"0","15621","537","20","0","14525","2","0","132","0","249","828","16","132901","0","0","611","28","1290"
"0","17406","555","20","0","15745","2","0","132","0","249","874","16","132901","0","0","657","29","1290"
"0","19279","573","20","0","17120","2","0","132","0","249","924","16","132901","0","0","707","30","1290"
"0","21243","591","20","0","18575","2","0","132","0","249","975","16","132901","0","0","758","31","1290"
"0","23297","609","20","0","20110","2","0","132","0","249","1027","16","132901","0","0","810","32","1290"
"0","25467","626","20","0","21720","2","0","132","0","249","1081","16","132901","0","0","864","33","1290"
"0","27772","643","20","0","23500","2","0","132","0","249","1136","16","132901","0","0","919","34","1290"
"0","30169","660","20","0","25520","2","0","132","0","249","1192","16","132901","0","0","975","35","1290"
"0","32648","677","20","0","27710","2","0","132","0","249","1249","16","132901","0","0","1032","36","1290"
"0","35207","694","20","0","30070","2","0","132","0","249","1307","16","132901","0","0","1090","37","1290"
"1","0","0","0","0","65","0","0","0","18","0","0","0","133001","0","0","3","2","50"
"1","0","0","0","0","250","0","0","0","58","0","1","0","133001","0","0","10","3","100"
"1","0","0","0","0","590","0","0","0","153","0","3","0","133001","0","0","19","4","125"
"4","0","0","0","0","1045","0","0","0","285","0","7","0","133001","0","0","32","5","125"
"4","0","0","0","0","1785","0","0","0","458","0","16","0","133001","0","0","50","6","125"
"8","0","0","0","0","2280","0","0","0","714","0","22","0","133001","0","0","68","7","125"
"8","0","0","0","0","3360","0","0","0","935","0","33","0","133001","0","0","93","8","125"
"13","10","0","5","0","4270","0","0","15","1189","0","44","0","133001","5","0","112","9","125"
"18","10","0","10","0","4640","0","0","40","1594","0","53","0","133001","45","0","122","10","125"
"18","10","0","10","0","5000","0","0","50","2085","0","62","0","133001","102","0","133","11","125"
"20","10","0","16","11","5370","2","0","50","2547","0","71","0","133001","124","0","146","12","125"
"20","10","0","19","21","5520","2","0","50","3057","25","83","0","133001","167","0","160","13","125"
"22","10","0","19","21","5580","4","0","50","3643","50","93","0","133001","226","0","172","14","125"
"22","10","0","19","21","5580","4","0","50","4280","62","106","0","133001","290","0","182","15","225"
"22","10","0","19","24","5730","6","0","50","4943","62","112","0","133001","356","0","198","16","225"
"22","10","0","19","27","6030","6","0","50","5677","62","119","0","133001","414","0","207","17","225"
"22","10","0","19","27","6430","6","0","50","6460","62","128","0","133001","521","0","215","18","225"
"22","10","0","19","27","6775","6","0","50","7365","62","132","0","133001","609","0","229","19","225"
"22","10","0","19","27","6970","6","0","50","8384","62","145","0","133001","700","0","238","20","225"
"22","10","0","19","27","7160","6","0","50","9455","71","159","0","133001","795","0","254","21","225"
"22","10","0","19","27","7250","6","0","50","10680","71","174","0","133001","897","0","278","22","225"
"22","10","0","19","27","7595","6","0","50","12047","71","195","0","133001","938","0","295","23","225"
"22","10","0","19","27","8450","6","0","50","13556","71","199","0","133001","992","0","311","24","225"
"22","10","0","19","27","8520","6","0","50","15256","71","212","0","133001","1025","0","331","25","225"
"22","10","0","19","27","8910","6","0","50","17125","71","221","0","133001","1049","0","345","26","225"
"22","10","0","19","27","9330","6","0","50","19124","71","228","0","133001","1067","0","357","27","225"
"22","10","0","19","27","9955","6","0","50","21295","71","230","0","133001","1085","0","361","28","225"
"22","10","0","19","27","10315","6","0","50","23509","71","247","0","133001","1107","0","380","29","225"
"22","10","0","19","27","10415","6","0","50","25936","71","261","0","133001","1139","0","394","30","225"
"22","10","0","19","27","10835","6","0","50","28493","71","270","0","133001","1162","0","403","31","225"
"22","10","0","19","27","11460","6","0","50","31187","71","274","0","133001","1185","0","407","32","225"
"22","10","0","19","27","11660","6","0","50","33962","71","289","0","133001","1215","0","422","33","225"
"22","10","0","19","27","11860","6","0","50","36885","71","304","0","133001","1244","0","437","34","225"
"22","10","0","19","27","12060","6","0","50","39956","71","319","0","133001","1273","0","452","35","225"
"22","10","0","19","27","12260","6","0","50","43129","71","335","0","133001","1302","0","468","36","225"
"22","10","0","19","27","12460","6","0","50","46413","71","351","0","133001","1331","0","484","37","225"
"0","0","0","0","0","115","0","0","0","12","0","0","0","133101","0","0","3","2","125"
"0","0","0","0","0","300","0","0","0","52","15","1","0","133101","0","0","7","3","225"
"2","0","0","0","0","755","0","0","0","109","30","5","0","133101","0","0","15","4","275"
"2","0","0","0","0","1420","0","0","0","202","60","14","0","133101","0","0","25","5","275"
"6","0","0","0","0","2425","0","0","0","311","75","24","0","133101","0","0","35","6","645"
"6","0","0","0","0","3310","0","0","0","453","100","43","0","133101","0","0","57","7","645"
"16","0","0","0","0","4630","0","0","0","563","100","59","0","133101","0","0","76","8","945"
"21","10","0","5","0","6000","0","0","15","643","100","86","0","133101","0","0","98","9","1495"
"26","20","0","10","5","6900","0","0","30","842","100","109","0","133101","10","0","120","10","1795"
"26","20","0","10","10","7870","1","0","40","1061","100","134","0","133101","40","0","147","11","2095"
"26","20","0","15","10","8630","2","0","50","1308","100","160","0","133101","80","0","176","12","2345"
"26","20","0","20","10","9090","2","0","52","1575","100","188","0","133101","116","0","215","13","2665"
"26","20","0","20","10","9480","2","0","54","1905","106","217","2","133101","152","0","250","14","2785"
"26","20","0","20","10","9710","2","0","54","2175","112","257","5","133101","192","0","294","15","2885"
"26","20","0","20","10","9930","2","0","54","2482","112","301","5","133101","226","0","339","16","3035"
"29","20","0","20","14","10215","2","0","54","2796","112","343","5","133101","270","0","387","17","3085"
"32","20","0","20","18","10560","2","0","54","3147","112","385","5","133101","342","0","440","18","3085"
"32","20","0","20","18","11205","2","0","54","3544","127","433","5","133101","399","0","497","19","3180"
"37","20","0","20","18","11835","2","0","54","3955","162","487","5","133101","426","0","558","20","3275"
"42","20","0","20","18","12420","2","0","54","4421","202","544","5","133101","478","0","623","21","3275"
"42","20","0","20","18","13465","2","0","54","4953","242","610","5","133101","559","0","695","22","3275"
"42","20","0","20","18","14550","2","0","54","5526","262","691","5","133101","635","0","780","23","3275"
"42","20","0","20","18","15380","2","0","54","6156","262","780","5","133101","700","0","878","24","3275"
"42","20","0","20","18","16690","2","0","54","6850","262","872","5","133101","750","0","983","25","3275"
"42","20","0","20","18","19400","2","0","54","7594","262","965","5","133101","775","0","1077","26","3275"
"42","20","0","20","18","23555","2","0","54","8383","262","1054","5","133101","785","0","1157","27","3275"
"42","20","0","20","18","28405","2","0","54","9229","262","1140","5","133101","795","0","1239","28","3275"
"42","20","0","20","18","33765","2","0","54","10131","262","1229","5","133101","805","0","1328","29","3275"
"42","20","0","20","18","39640","2","0","54","11070","262","1323","5","133101","815","0","1422","30","3275"
"42","20","0","20","18","45805","2","0","54","12046","262","1421","5","133101","825","0","1520","31","3275"
"42","20","0","20","18","52340","2","0","54","13059","262","1522","5","133101","835","0","1621","32","3275"
"42","20","0","20","18","59490","2","0","54","14129","262","1625","5","133101","845","0","1724","33","3275"
"42","20","0","20","18","67420","2","0","54","15256","262","1730","5","133101","855","0","1829","34","3275"
"42","20","0","20","18","76060","2","0","54","16421","262","1836","5","133101","865","0","1935","35","3275"
"42","20","0","20","18","85260","2","0","54","17623","262","1943","5","133101","875","0","2042","36","3275"
"42","20","0","20","18","94925","2","0","54","18862","262","2052","5","133101","885","0","2151","37","3275"
"0","0","0","0","0","95","0","0","0","19","0","0","0","133201","0","0","3","2","75"
"0","0","0","0","0","355","0","0","0","73","0","1","0","133201","0","0","5","3","125"
"0","0","0","0","0","820","0","0","0","168","5","3","0","133201","0","0","10","4","180"
"3","0","0","0","0","1465","0","0","0","312","5","7","0","133201","0","0","15","5","180"
"3","0","0","0","0","2450","0","0","0","489","5","12","0","133201","0","0","29","6","270"
"3","0","0","0","0","3340","2","0","0","739","5","18","0","133201","0","0","42","7","270"
"3","0","0","8","0","4500","4","0","0","998","5","25","0","133201","0","0","59","8","270"
"3","0","0","21","0","4950","6","0","0","1400","5","29","0","133201","25","0","69","9","670"
"3","0","0","34","0","5100","6","0","10","1890","5","35","0","133201","80","0","76","10","770"
"3","0","0","34","3","5460","6","0","20","2411","5","40","0","133201","149","0","80","11","870"
"5","0","0","34","26","5650","6","0","26","2877","5","49","0","133201","201","0","90","12","970"
"5","0","0","34","39","5720","8","0","32","3388","30","59","0","133201","262","0","101","13","1070"
"5","0","0","34","42","5800","10","0","38","4013","55","63","0","133201","341","0","106","14","1070"
"5","0","0","34","42","5980","12","0","38","4646","67","69","0","133201","433","0","116","15","1070"
"5","0","0","34","52","6160","12","0","38","5320","67","71","0","133201","541","0","126","16","1070"
"5","0","0","34","57","6310","12","0","38","6046","67","75","0","133201","654","0","136","17","1070"
"5","0","0","34","59","6360","12","0","38","6881","67","80","0","133201","812","0","139","18","1070"
"5","0","0","34","59","6455","12","0","38","7787","67","87","0","133201","973","0","148","19","1070"
"5","0","0","34","64","6650","12","0","38","8764","67","92","0","133201","1156","0","161","20","1070"
"5","0","0","34","69","6840","12","0","38","9862","67","97","0","133201","1369","0","167","21","1070"
"5","0","0","34","74","6930","12","0","38","11095","67","105","0","133201","1573","0","183","22","1070"
"5","0","0","34","74","7020","12","0","38","12493","67","114","0","133201","1740","0","199","23","1070"
"5","0","0","34","74","7150","12","0","38","14003","67","127","0","133201","1876","0","214","24","1070"
"5","0","0","34","74","7490","12","0","38","15673","67","140","0","133201","1979","0","227","25","1070"
"5","0","0","34","74","7940","12","0","38","17553","67","149","0","133201","2046","0","233","26","1070"
"5","0","0","34","74","8340","12","0","38","19508","67","162","0","133201","2088","0","246","27","1070"
"5","0","0","34","74","8490","12","0","38","21706","67","167","0","133201","2119","0","251","28","1070"
"5","0","0","34","74","8960","12","0","38","24032","67","172","0","133201","2152","0","256","29","1070"
"5","0","0","34","74","9110","12","0","38","26542","67","177","0","133201","2187","0","261","30","1070"
"5","0","0","34","74","9785","12","0","38","29153","67","177","0","133201","2222","0","261","31","1070"
"5","0","0","34","74","10470","12","0","38","31875","67","177","0","133201","2257","0","261","32","1070"
"5","0","0","34","74","11010","12","0","38","34700","67","183","0","133201","2291","0","267","33","1070"
"5","0","0","34","74","11190","12","0","38","37715","67","189","0","133201","2324","0","273","34","1070"
"5","0","0","34","74","11740","12","0","38","40836","67","195","0","133201","2357","0","279","35","1070"
"5","0","0","34","74","11920","12","0","38","44100","67","202","0","133201","2390","0","286","36","1070"
"5","0","0","34","74","12520","12","0","38","47428","67","209","0","133201","2423","0","293","37","1070"
"0","26","0","0","0","55","0","0","0","0","0","3","0","133501","0","0","0","2","50"
"0","94","0","0","0","150","0","0","0","0","0","7","0","133501","0","0","0","3","100"
"0","214","0","0","0","270","0","0","10","0","0","14","0","133501","0","0","2","4","100"
"0","405","0","0","0","450","0","0","10","0","0","29","0","133501","0","0","2","5","100"
"0","634","0","0","0","800","0","0","10","0","50","42","0","133501","0","0","4","6","100"
"0","894","0","0","0","1395","0","0","15","0","85","56","0","133501","0","0","8","7","100"
"0","1286","0","4","0","1560","1","0","30","0","120","63","0","133501","0","0","10","8","100"
"0","1710","16","9","0","1700","2","0","45","0","155","70","0","133501","0","0","10","9","100"
"0","2145","40","14","0","1970","4","0","45","0","170","82","0","133501","0","0","11","10","520"
"0","2657","85","14","0","2130","5","0","45","0","186","87","5","133501","0","0","11","11","740"
"0","3181","138","14","0","2230","6","0","45","0","222","92","11","133501","0","0","14","12","840"
"0","3714","200","16","0","2370","6","0","45","0","242","99","17","133501","0","0","19","13","840"
"0","4294","276","18","0","2510","6","0","45","0","272","106","17","133501","0","0","23","14","960"
"0","4899","346","22","0","2540","6","0","45","0","282","115","17","133501","0","0","31","15","1080"
"0","5572","421","22","0","2570","6","0","45","0","312","123","17","133501","0","0","36","16","1080"
"0","6300","493","22","0","2570","6","0","45","0","342","132","17","133501","0","0","40","17","1080"
"0","7084","582","22","0","2570","6","0","45","0","372","141","17","133501","0","0","46","18","1080"
"0","7972","715","22","0","2570","6","0","45","0","372","148","17","133501","0","0","51","19","1080"
"0","8893","872","22","0","2570","6","0","45","0","372","162","17","133501","0","0","61","20","1080"
"0","9912","1074","22","0","2570","6","0","45","0","372","170","17","133501","0","0","67","21","1180"
