a6c55c633996b5e0f3bf25e588eb6b0393a27ecf8b3a348d2a49fa4713895a40,5911da6497f7c25888a1fe0b551b8d9bdbb82972714c7396c5d1563073bfe78e,ace0fe2aa2fb97353416840c9d8a7bbea7a0cbdadf4bb8f2c2c420b67f8356e3,75c3d9f5f27f7e54951d5a2a32572a1f4f77f0fa7b0eb34f98cf30b753bbb931,6c34ab826c5373fcc4d36273e8b5641ceb33c578ca74589c4c654908aa10e708,1c2cdf959f231ec52bdc42b289e1e5ddb7ad8518c5966effb8d9a48a21e9ac9e,38f72405854b2263ac8d3eb1d15bea58de745e00e97855e285a6459e4fac1120,ff6aeddbca955ce5d9f322eef0617ebc5d35ca09aa6212c0a3aa92733a6b2984,c8473d1cf18d35e7b4000b3faebd44566421c1aa52c0a9f3418c5c0b768827ca,a2d65f1ef4d4aaf19b4a6a0691256a4c77e3900a7c7850cea22f5b877749544a,93718fc4972979a294a29de85f868a92754b5264744704338fbc70d51d7e00de,1b1ffd10dfa5d098c1d6f73d66da0d22f752c8f9c3e5d73a81b9c989d234c254,b744d7d62b3ffbdd204b2f00295ab8a3136e901a8f91a956a921a9d81e384ee7
"5","0","10100970","0","0","10","7","0","14","10100971","0","0","10100967"
"10003","0","10100971","0","0","10","6","0","7","10100974","0","0","10100970"
"10002","0","10100972","0","0","10","4","10100974","7","10100976","0","0","10100973"
"1","0","10100973","0","0","10","5","0","3","10100972","0","0","10100968"
"3","0","10100974","0","0","10","5","0","3","10100972","0","0","10100971"
"0","0","10100976","0","0","10","3","0","4","10100977","0","0","10100972"
"3","0","10100977","0","0","10","2","0","2","10100978","0","0","10100976"
"3","0","10100978","0","0","10","1","0","3","10100979","0","0","10100977"
"0","0","10100979","0","0","10","0","0","13","10100980","0","0","10100978"
"1","0","10100980","0","0","10","66","0","2","10100982","0","0","10100979"
"2","0","10100981","0","0","10","64","0","2","10100983","0","0","10100982"
"2","0","10100982","0","0","10","65","0","3","10100981","0","0","10100980"
"0","0","10100983","0","0","10","63","0","5","10100984","0","0","10100981"
"10002","0","10100984","0","10101002","10","62","0","7","10100985","0","0","10100983"
"0","0","10100985","0","0","10","61","0","12","10100986","0","0","10100984"
"0","0","10100986","0","0","10","60","0","6","10100987","0","0","10100985"
"10001","0","10100987","0","0","10","59","0","11","10100988","0","0","10100986"
"1","0","10100988","0","0","10","58","0","2","10100989","0","0","10100987"
"0","0","10100989","0","0","10","57","0","4","10100990","0","0","10100988"
"0","0","10100990","0","0","10","56","10100991","5","10101003","0","0","10100989"
"3","0","10100991","0","0","10","57","0","2","10100990","0","0","10100992"
"7","0","10100992","0","0","10","58","0","14","10100991","0","0","10100993"
"0","0","10100993","0","0","10","59","0","4","10100992","0","0","10100994"
"3","0","10100994","0","0","10","60","0","14","10100993","0","0","10100996"
"3","0","10100996","0","0","10","61","0","3","10100994","0","0","10100997"
"3","0","10100997","0","0","10","62","0","14","10100996","0","0","10100998"
"3","0","10100998","0","0","10","63","0","2","10100997","0","0","10100999"
"2","0","10100999","0","0","10","64","0","2","10100998","0","0","10101000"
"6","0","10101000","0","0","10","65","0","14","10100999","0","0","10101001"
"1","0","10101001","0","0","10","66","0","2","10101000","0","0","10101002"
"3","0","10101002","0","0","10","67","0","2","10101001","0","0","10100984"
"1","0","10101003","0","0","10","55","0","3","10101005","0","0","10100990"
"1","0","10101004","0","0","10","53","0","3","10101006","0","0","10101005"
"2","0","10101005","0","0","10","54","0","14","10101004","0","0","10101003"
"10001","0","10101006","0","10101013","10","52","0","11","10101007","0","0","10101004"
"1","0","10101007","0","0","10","51","0","2","10101008","0","0","10101006"
"1","0","10101008","0","0","10","50","0","3","10101009","0","0","10101007"
"0","0","10101009","0","0","10","49","0","4","10101011","0","0","10101008"
"0","0","10101010","0","0","10","46","0","4","10101023","0","0","10101012"
"2","0","10101011","0","0","10","48","0","2","10101012","0","0","10101009"
"0","0","10101012","0","0","10","47","0","6","10101010","0","0","10101011"
"3","0","10101013","0","0","10","53","0","3","10101014","0","0","10101006"
"3","0","10101014","0","0","10","52","0","2","10101015","0","0","10101013"
"0","0","10101015","0","0","10","51","0","4","10101016","0","0","10101014"
"10003","0","10101016","0","0","10","50","0","7","10101019","0","0","10101015"
"10003","0","10101017","0","0","10","47","0","7","10101020","0","0","10101018"
"3","0","10101018","0","0","10","48","0","2","10101017","0","0","10101019"
"4","0","10101019","0","0","10","49","0","14","10101018","0","0","10101016"
"0","0","10101020","0","0","10","46","0","12","10101021","0","0","10101017"
"3","0","10101021","0","0","10","45","0","2","10101022","0","0","10101020"
"0","0","10101022","0","0","10","44","10101023","12","10101024","0","0","10101021"
"10002","0","10101023","0","0","10","45","0","7","10101022","0","0","10101010"
"2","0","10101024","0","0","10","43","0","3","10101025","0","0","10101022"
"0","0","10101025","0","0","10","42","0","4","10101038","0","0","10101024"
"10101038","0","10101038","0","0","10","41","0","16","10101040","0","0","10101025"
"0","0","10101039","0","0","10","21","0","4","10100949","0","0","10100947"
"2","0","10101040","0","0","10","40","0","2","10101041","0","0","10101038"
"10001","0","10101041","0","0","10","39","0","7","10101042","0","0","10101040"
"10001","0","10101042","0","0","10","38","0","11","10101043","0","0","10101041"
"10002","0","10101043","0","0","10","37","0","7","10101044","0","0","10101042"
"3","0","10101044","0","0","10","36","0","14","10101045","0","0","10101043"
"0","0","10101045","0","0","10","35","0","4","10101046","0","0","10101044"
"10003","0","10101046","0","0","10","34","0","7","10101048","0","0","10101045"
"10001","0","10101047","0","0","10","32","0","7","10101049","0","0","10101048"
"0","0","10101048","0","0","10","33","0","6","10101047","0","0","10101046"
"4","0","10101049","0","0","10","31","0","14","10101052","0","0","10101047"
"0","0","10101051","0","0","10","29","0","12","10101053","0","0","10101052"
"0","0","10101052","0","0","10","30","0","4","10101051","0","0","10101049"
"10001","0","10101053","0","0","10","28","0","11","10101054","0","0","10101051"
"0","0","10101054","0","0","10","27","0","5","10101055","0","0","10101053"
"10001","0","10101055","0","0","10","26","0","7","10101056","0","0","10101054"
"2","0","10101056","0","0","10","25","0","3","10101057","0","0","10101055"
"1","0","10101057","0","0","10","24","0","2","10101058","0","0","10101056"
"5","0","10101058","0","0","10","23","0","14","10101059","0","0","10101057"
"0","0","10101059","0","0","10","22","0","4","10101060","0","0","10101058"
"10001","0","10101060","0","0","10","21","0","11","10101061","0","0","10101059"
"0","0","10101061","0","0","10","20","0","6","10101062","0","0","10101060"
"0","0","10101062","0","0","10","19","0","15","10101063","0","0","10101061"
"0","0","10101063","0","10101102","10","18","0","5","10101090","0","0","10101062"
"0","0","10101090","0","0","10","17","0","4","10101098","0","0","10101063"
"0","0","10101091","0","10101114","10","9","0","4","10101111","0","0","10101110"
"0","0","10101092","0","0","10","5","10101115","4","10101134","0","0","10101097"
"3","0","10101093","0","0","10","3","0","2","10101095","0","0","10101134"
"10003","0","10101094","0","0","10","1","0","7","10100357","0","0","10101095"
"10001","0","10101095","0","0","10","2","0","7","10101094","0","0","10101093"
"0","0","10101097","0","0","10","6","0","12","10101092","0","0","10101112"
"2","0","10101098","0","0","10","16","0","2","10101099","0","0","10101090"
"1","0","10101099","0","0","10","15","0","2","10101109","0","0","10101098"
"3","0","10101100","0","0","10","13","0","2","10101101","0","0","10101109"
"1","0","10101101","0","0","10","12","0","2","10101104","0","0","10101100"
"1","0","10101102","0","0","10","17","0","3","10101108","0","0","10101063"
"3","0","10101103","0","0","10","12","0","3","10101104","0","0","10101105"
"0","0","10101104","0","0","10","11","10101103","6","10101110","0","0","10101101"
"10001","0","10101105","0","0","10","13","0","7","10101103","0","0","10101106"
"2","0","10101106","0","0","10","14","0","2","10101105","0","0","10101107"
"10001","0","10101107","0","0","10","15","0","11","10101106","0","0","10101108"
"10002","0","10101108","0","0","10","16","0","7","10101107","0","0","10101102"
"10002","0","10101109","0","0","10","14","0","7","10101100","0","0","10101099"
"3","0","10101110","0","0","10","10","0","14","10101091","0","0","10101104"
"2","0","10101111","0","0","10","8","0","2","10101112","0","0","10101091"
"10003","0","10101112","0","0","10","7","0","7","10101097","0","0","10101111"
"3","0","10101113","0","0","10","7","0","3","10101115","0","0","10101114"
"0","0","10101114","0","0","10","8","0","6","10101113","0","0","10101091"
"10001","0","10101115","0","0","10","6","0","11","10101092","0","0","10101113"
"3","0","10101116","0","0","10","2","0","3","10100886","0","0","10101128"
"10101117","0","10101117","0","0","10","18","0","16","10101118","0","0","10100694"
"0","0","10101118","0","0","10","17","0","12","10101125","0","0","10101117"
"0","0","10101119","0","0","10","11","0","12","10101126","0","0","10101120"
"1","0","10101120","0","0","10","12","0","3","10101119","0","0","10101129"
"1","0","10101121","0","0","10","5","0","2","10101127","0","0","10101122"
"2","0","10101122","0","0","10","6","0","2","10101121","0","0","10101131"
"3","0","10101123","0","0","10","14","0","2","10101129","0","0","10101124"
"2","0","10101124","0","0","10","15","0","2","10101123","0","0","10101125"
"0","0","10101125","0","0","10","16","0","4","10101124","0","0","10101118"
"0","0","10101126","0","0","10","10","0","4","10101132","0","0","10101119"
"0","0","10101127","0","0","10","4","0","12","10101128","0","0","10101121"
"1","0","10101128","0","0","10","3","0","14","10101116","0","0","10101127"
"3","0","10101129","0","0","10","13","0","14","10101120","0","0","10101123"
"3","0","10101130","0","0","10","8","0","14","10101131","0","0","10101132"
"0","0","10101131","0","0","10","7","0","6","10101122","0","0","10101130"
"0","0","10101132","0","0","10","9","0","5","10101130","0","0","10101126"
"2","0","10101133","0","0","10","20","0","14","10100694","0","0","10100692"
"1","0","10101134","0","0","10","4","0","3","10101093","0","0","10101092"
"0","0","10110001","0","0","11","71","0","1","10110002","0","0","0"
"1","0","10110002","0","0","11","70","10110390","2","10110003","0","0","10110001"
"0","0","10110003","0","0","11","69","0","4","10110004","0","0","10110002"
"0","0","10110004","0","0","11","68","0","6","10110005","0","0","10110003"
"10001","0","10110005","0","0","11","67","0","7","10110006","0","0","10110004"
"2","0","10110006","0","0","11","66","0","2","10110595","0","0","10110005"
"0","0","10110063","0","0","11","11","0","4","10110064","0","0","10110834"
"2","0","10110064","0","0","11","10","0","3","10110515","0","0","10110063"
"10002","0","10110079","0","0","11","7","0","7","10110404","0","0","10110516"
"10003","0","10110083","0","0","11","3","0","7","10110084","0","0","10110406"
"0","0","10110084","0","0","11","2","0","12","10110085","0","0","10110083"
"0","0","10110085","0","0","11","1","0","6","10110086","0","0","10110084"
"0","0","10110086","0","0","11","0","0","13","10110087","0","0","10110085"
"2","0","10110087","0","0","11","74","0","2","10110088","0","0","10110086"
"0","0","10110088","0","0","11","73","0","4","10110089","0","0","10110087"
"10001","0","10110089","0","0","11","72","0","7","10110090","0","0","10110088"
"0","0","10110090","0","0","11","71","0","6","10110091","0","0","10110089"
"0","0","10110091","0","0","11","70","0","12","10110092","0","0","10110090"
"1","0","10110092","0","0","11","69","0","3","10110655","0","0","10110091"
"0","0","10110101","0","0","11","66","0","4","10110491","0","0","10110656"
"10002","0","10110127","0","0","11","46","0","7","10110128","0","0","10110837"
"0","0","10110128","0","10110561","11","45","0","6","10110838","10110567","0","10110127"
"2","0","10110146","0","0","11","42","0","3","10110659","0","0","10110564"
"10003","0","10110180","0","0","11","9","0","7","10110182","0","0","10110696"
"3","0","10110182","0","0","11","8","0","3","10110183","0","0","10110180"
"10001","0","10110183","0","0","11","7","0","11","10110697","0","0","10110182"
"0","0","10110186","0","0","11","4","0","6","10110187","0","0","10110840"
"3","0","10110187","0","0","11","3","0","14","10110188","0","0","10110186"
"10003","0","10110188","0","0","11","2","0","7","10110189","0","0","10110187"
"1","0","10110189","0","0","11","1","0","2","10110190","0","0","10110188"
"0","0","10110190","0","0","11","0","0","13","10110191","0","0","10110189"
"0","0","10110191","0","0","11","74","0","6","10110192","0","0","10110190"
"10001","0","10110192","0","0","11","73","0","7","10110698","0","0","10110191"
"10002","0","10110235","0","0","11","33","0","7","10110236","0","0","10110740"
"1","0","10110236","0","0","11","32","0","2","10110237","0","0","10110235"
"0","0","10110237","0","10110549","11","31","0","4","10110741","0","0","10110236"
"0","0","10110253","0","0","11","29","0","6","10110742","0","0","10110741"
"2","0","10110255","0","0","11","27","10110742","3","10110844","0","0","10110555"
"0","0","10110349","0","10110350","11","31","0","4","10110825","0","0","10110824"
"3","0","10110350","0","0","11","32","0","3","10110352","0","0","10110349"
"3","0","10110352","0","0","11","31","0","2","10110826","0","0","10110350"
"2","0","10110353","0","0","11","29","0","3","10110354","0","0","10110825"
"2","0","10110354","0","0","11","28","0","2","10110358","0","0","10110353"
"10003","0","10110356","0","0","11","29","0","7","10110357","0","0","10110826"
"3","0","10110357","0","0","11","28","0","3","10110358","0","0","10110356"
"0","0","10110358","0","0","11","27","10110357","6","10110359","0","0","10110354"
"0","0","10110359","0","0","11","26","0","5","10110360","0","0","10110358"
"0","0","10110360","0","0","11","25","0","4","10110361","0","0","10110359"
"3","0","10110361","0","0","11","24","0","2","10110848","0","0","10110360"
"1","0","10110363","0","0","11","22","0","2","10110364","0","0","10110848"
"3","0","10110364","0","0","11","21","0","14","10110365","0","0","10110363"
"0","0","10110365","0","0","11","20","0","4","10110366","0","0","10110364"
"0","0","10110366","0","0","11","19","0","5","10110367","0","0","10110365"
"2","0","10110367","0","0","11","18","0","3","10110849","0","0","10110366"
"1","0","10110369","0","0","11","16","0","2","10110370","0","0","10110849"
"0","0","10110370","0","0","11","15","0","4","10110827","0","0","10110369"
"3","0","10110382","0","0","11","4","0","3","10110383","0","0","10110828"
"0","0","10110383","0","0","11","3","0","6","10110829","0","0","10110382"
"1","0","10110385","0","0","11","1","0","2","10110386","0","0","10110829"
"0","0","10110386","0","0","11","0","0","13","10110387","0","0","10110385"
"0","0","10110387","0","0","11","74","0","6","10110388","0","0","10110386"
"0","0","10110388","0","0","11","73","0","4","10110389","0","0","10110387"
"2","0","10110389","0","0","11","72","0","3","10110390","0","0","10110388"
"0","0","10110390","0","0","11","71","0","12","10110002","0","0","10110389"
"1","10110654","10110404","0","0","11","6","10110582","2","10110405","0","0","10110079"
"3","0","10110405","0","0","11","5","0","3","10110406","0","0","10110404"
"10001","0","10110406","0","0","11","4","0","11","10110083","0","0","10110405"
"1","0","10110441","0","0","11","13","0","3","10110442","0","0","10110827"
"3","0","10110442","0","0","11","12","0","14","10110443","0","0","10110441"
"0","0","10110443","0","0","11","11","0","6","10110444","0","0","10110442"
"10001","0","10110444","0","0","11","10","0","7","10110445","0","0","10110443"
"10001","0","10110445","0","0","11","9","0","11","10110446","0","0","10110444"
"1","0","10110446","0","0","11","8","0","2","10110447","0","0","10110445"
"5","0","10110447","0","0","11","7","0","14","10110448","0","0","10110446"
"0","0","10110448","0","0","11","6","0","5","10110828","0","0","10110447"
"10001","0","10110473","0","0","11","38","0","11","10110737","0","0","10110843"
"5","0","10110491","0","0","11","65","0","14","10110492","0","0","10110101"
"10001","0","10110492","0","0","11","64","0","7","10110493","0","0","10110491"
