e20013123918d51900df2726b6b8f44829a8196201b350b27d13ba477ffbd0ac,cbd3ecdacf3e8608e5cc907fae0ecfda09c706547e03ecdf44e1935491b55f8f,c213c24b98526fe61d3f502d97b0a714edc17415a01ea3578f37f8cacaae2f3c,28e1f97bf363a9f0fb491970dcd96cd953264ec605b7475fcadede4e272d2277,8be3e72d1a57b7c73d35d3e356ecb3581488c4a5e6a91d907c7f2c41445531be,ed236b1a43bba180a82f0d7eb3610b55756952cea3ccee768302f259053f8527,1ced40f2d2564cc646e76faf292672a1357fbcce7b8ba69ae9fe3aace7b6687c,8c9b57c62ee8ac202452cf18eeb26a65b483a3f58112d6a3b2189c79f18b5bf4,d0c6e3b8589e263233fecd17791faaad470c9c3a1eeea78311d4b9ed630bcea4,b59de837ff2795248c13b38737d60f49b05ade1b3ed13f018888e8badb21891c,484fa687107180ec861f7e5d15a054a938eb2808f180f87c71191955da684fff,ba894f56f1d29560ff39c4ee3800324e2e7a020193d429a9f062b693ae473852,f99ec7dd622a9882c4261445c9055de3df95f471bb008d8afa4cc048d5abd76f,d6b5b2774e7222b2afdd25e4f7956d8b029a151cf58de96e295940c37df931a1,5ed586892e37274de3adb960aed460fa712f7c67306bd0cb7a2aeac33af14ec5,99e80cce0cc5647f93b26c39bb8e45454927fca76484aa42362e2429c5a6a732,9c4fcaeadead9a51bc74e4d944a082e0361810a0791c8bdc9903227094f61943,a7be5c9dc48bd30518c9dabae729e353a921270679fe5717cd814948c9700679,274dec9575e220b5bbb496367d3c3a2f1aa971e5ccf8499ba71773d4a3717b14,7a18bb6c01a0bdc3188c04a9b8c1eec54dcda822a08b6f2cc345c0f8cbffe498,26c7baf55224f5e19ad90e0177f8ccda721281b10fa4060de0b1bfe9d65a41fa,ac548d3ae7e9c609b356f144994e9a3bd48963f8ec0b2a0a19d959df333ab144,b6af98746d749360f88f0008682279023333db09f28e800bfa5594f1e9f692a7,d1d852f0a9a14b708fddb44bc85b3a122e231fdfb3271dbe961b9299b6c617e3,a98d7b7340d9452d63f4ce3ee83af8ae125094b500a3ba15d7c05bbd05f36645,f86be41a6f253aeb0e76f09b2062c2b0da46575b5ff169abef8cb71cb9d0c542,66d46e95cb3b84a7b333a25aacaeaaa845a43b8353515d42b883481e25c4397c,855405033089e12a841c5592a22346280ea92114fae83c38956efb2c1d3b9b60,4ed765dfb75a94e4fb5660594f5b9b6e26ba904c2e1980254b0878881ead78ee,e58d0b53b368e398c83251a59b9d91057405e295ddc701802076facd4170537c,f85aa855b1abe5e0fa10046a4866187bdc099129eebd14375f6be36bff0ec05d,8abb35a8eb8cf13c6a5191426bcd3b13942ebff9fc79c3e5ea3eb9f05cf262ca,f76b0ebe6225a1c5169714c48f2e38090ea4bcad76cf32b2f8f861ec8df97b6b,cc421b0ce27179728e29f654f604dd55d7c55bf2d8fe25c35884ce9b30bbfb02,af1a1162fb1dddd94cfcd3ea0f6c467fdfd585e28371ec8a84eda1b442d4f8fd,07ef1359add5170994538f04f667bbdb7013aabe8479bcc047ec26484610e988,7294ec5b7f39add7c3224f6cff8f4c19ac1c010ca5e7dc5f41c904483ddaba29,abf10052288929694da1614d5a19bc63a5e43e5bc00880338f4280aa25d9f7ef,ceb156b33ef097297740a9e49f8b2013da27993debff53d9a30818cf117b364a
"0","39.46","2.39","0","355.1","0","0","0","0","6.41","0","180101","10000","57.65","20","0.24","0","15","0","0","0","0","1","0","0","0","0","0","0","31801","0","2.16","0","0","0","0","0","0","0.27"
"0","59.19","2.87","0","426.1","0","0","0","0","9.62","0","180101","20000","69.18","20","0.36","0","30","0","0","0","0","2","0","0","0","0","0","0","31801","0","2.59","0","0","0","0","0","0","0.41"
"0","78.92","3.35","0","497.1","0","0","0","0","12.82","0","180101","30000","80.71","20","0.48","0","100","0","0","0","0","3","0","0","0","0","0","0","31801","0","3.02","0","0","0","0","0","0","0.54"
"0","98.65","3.82","0","568.2","0","0","0","0","16.03","0","180101","40000","92.24","20","0.6","0","120","0","0","0","0","4","0","0","0","0","0","0","31801","0","3.46","0","0","0","0","0","0","0.68"
"0","118.4","4.3","0","639.2","0","0","0","0","19.23","0","180101","50000","103.8","20","0.72","0","150","0","0","0","0","5","0","0","0","0","0","0","31801","0","3.89","0","0","0","0","0","0","0.81"
"0","34.89","2.28","0","314","0","0","0","0","0","0","180201","10000","0","0","0.25","0","15","54.68","0","0","0","1","0","0","0","0","0","0","31802","0","2.28","0","6.08","0","0","0","0","0.25"
"0","52.34","2.74","0","376.8","0","0","0","0","0","0","180201","20000","0","0","0.38","0","30","65.62","0","0","0","2","0","0","0","0","0","0","31802","0","2.74","0","9.12","0","0","0","0","0.38"
"0","69.78","3.19","0","439.6","0","0","0","0","0","0","180201","30000","0","0","0.5","0","100","76.55","0","0","0","3","0","0","0","0","0","0","31802","0","3.19","0","12.16","0","0","0","0","0.5"
"0","87.23","3.65","0","502.4","0","0","0","0","0","0","180201","40000","0","0","0.63","0","120","87.49","0","0","0","4","0","0","0","0","0","0","31802","0","3.65","0","15.2","0","0","0","0","0.63"
"0","104.7","4.1","0","565.2","0","0","0","0","0","0","180201","50000","0","0","0.75","0","150","98.42","0","0","0","5","0","0","0","0","0","0","31802","0","4.1","0","18.24","0","0","0","0","0.75"
"0","44.1","2.96","0","396.9","0","0","0","0","5.23","0","180301","10000","47.05","20","0.32","0","15","0","0","0","0","1","0","0","0","0","0","0","31803","0","2.85","0","0","0","0","0","0","0.33"
"0","66.15","3.55","0","476.3","0","0","0","0","7.85","0","180301","20000","56.46","20","0.48","0","30","0","0","0","0","2","0","0","0","0","0","0","31803","0","3.42","0","0","0","0","0","0","0.5"
"0","88.2","4.14","0","555.7","0","0","0","0","10.46","0","180301","30000","65.87","20","0.64","0","100","0","0","0","0","3","0","0","0","0","0","0","31803","0","3.99","0","0","0","0","0","0","0.66"
"0","110.3","4.74","0","635","0","0","0","0","13.08","0","180301","40000","75.28","20","0.8","0","120","0","0","0","0","4","0","0","0","0","0","0","31803","0","4.56","0","0","0","0","0","0","0.83"
"0","132.3","5.33","0","714.4","0","0","0","0","15.69","0","180301","50000","84.69","20","0.96","0","150","0","0","0","0","5","0","0","0","0","0","0","31803","0","5.13","0","0","0","0","0","0","0.99"
"0","56.86","2.96","0","511.7","0","0","0","0","3.92","0","180401","10000","35.32","15","0.28","0","15","0","0","0","0","1","0","0","0","0","0","0","31804","0","2.51","0","0","0","0","0","0","0.33"
"0","85.29","3.55","0","614","0","0","0","0","5.88","0","180401","20000","42.38","15","0.42","0","30","0","0","0","0","2","0","0","0","0","0","0","31804","0","3.01","0","0","0","0","0","0","0.5"
"0","113.8","4.14","0","716.4","0","0","0","0","7.84","0","180401","30000","49.45","15","0.56","0","100","0","0","0","0","3","0","0","0","0","0","0","31804","0","3.51","0","0","0","0","0","0","0.66"
"0","142.2","4.74","0","818.7","0","0","0","0","9.8","0","180401","40000","56.51","15","0.7","0","120","0","0","0","0","4","0","0","0","0","0","0","31804","0","4.02","0","0","0","0","0","0","0.83"
"0","170.6","5.33","0","921.1","0","0","0","0","11.76","0","180401","50000","63.58","15","0.84","0","150","0","0","0","0","5","0","0","0","0","0","0","31804","0","4.52","0","0","0","0","0","0","0.99"
"0","42.94","2.85","0","386.4","0","0","0","0","5.49","0","180501","10000","49.44","5","0.3","0","15","0","0","0","0","1","0","0","0","0","0","0","31805","0","2.73","0","0","0","0","0","0","0.32"
"0","64.41","3.42","0","463.7","0","0","0","0","8.24","0","180501","20000","59.33","5","0.45","0","30","0","0","0","0","2","0","0","0","0","0","0","31805","0","3.28","0","0","0","0","0","0","0.48"
"0","85.88","3.99","0","541","0","0","0","0","10.98","0","180501","30000","69.22","5","0.6","0","100","0","0","0","0","3","0","0","0","0","0","0","31805","0","3.82","0","0","0","0","0","0","0.64"
"0","107.4","4.56","0","618.2","0","0","0","0","13.73","0","180501","40000","79.1","5","0.75","0","120","0","0","0","0","4","0","0","0","0","0","0","31805","0","4.37","0","0","0","0","0","0","0.8"
"0","128.9","5.13","0","695.5","0","0","0","0","16.47","0","180501","50000","88.99","5","0.9","0","150","0","0","0","0","5","0","0","0","0","0","0","31805","0","4.91","0","0","0","0","0","0","0.96"
"0","34.34","2.28","0","309.1","0","0","0","0","0","0","180601","10000","0","0","0.24","0","15","55.82","0","0","0","1","0","0","0","0","0","0","31806","0","2.16","0","6.2","0","0","0","0","0.25"
"0","51.51","2.74","0","370.9","0","0","0","0","0","0","180601","20000","0","0","0.36","0","30","66.98","0","0","0","2","0","0","0","0","0","0","31806","0","2.59","0","9.3","0","0","0","0","0.38"
"0","68.68","3.19","0","432.7","0","0","0","0","0","0","180601","30000","0","0","0.48","0","100","78.15","0","0","0","3","0","0","0","0","0","0","31806","0","3.02","0","12.4","0","0","0","0","0.5"
"0","85.85","3.65","0","494.6","0","0","0","0","0","0","180601","40000","0","0","0.6","0","120","89.31","0","0","0","4","0","0","0","0","0","0","31806","0","3.46","0","15.5","0","0","0","0","0.63"
"0","103.1","4.1","0","556.4","0","0","0","0","0","0","180601","50000","0","0","0.72","0","150","100.5","0","0","0","5","0","0","0","0","0","0","31806","0","3.89","0","18.6","0","0","0","0","0.75"
"0","37.06","2.05","0","333.6","0","0","0","0","5.77","0","180701","10000","51.95","20","0.29","0","15","0","0","0","0","1","0","0","0","0","0","0","31807","0","2.62","0","0","0","0","0","0","0.23"
"0","55.59","2.46","0","400.3","0","0","0","0","8.66","0","180701","20000","62.34","20","0.44","0","30","0","0","0","0","2","0","0","0","0","0","0","31807","0","3.14","0","0","0","0","0","0","0.35"
"0","74.12","2.87","0","467","0","0","0","0","11.54","0","180701","30000","72.73","20","0.58","0","100","0","0","0","0","3","0","0","0","0","0","0","31807","0","3.67","0","0","0","0","0","0","0.46"
"0","92.65","3.28","0","533.8","0","0","0","0","14.43","0","180701","40000","83.12","20","0.73","0","120","0","0","0","0","4","0","0","0","0","0","0","31807","0","4.19","0","0","0","0","0","0","0.58"
"0","111.2","3.69","0","600.5","0","0","0","0","17.31","0","180701","50000","93.51","20","0.87","0","150","0","0","0","0","5","0","0","0","0","0","0","31807","0","4.72","0","0","0","0","0","0","0.69"
"0","39.46","2.51","0","355.1","0","0","0","0","6.27","0","180801","10000","56.39","15","0.25","0","15","0","0","0","0","1","0","0","0","0","0","0","31808","0","2.28","0","0","0","0","0","0","0.28"
"0","59.19","3.01","0","426.1","0","0","0","0","9.41","0","180801","20000","67.67","15","0.38","0","30","0","0","0","0","2","0","0","0","0","0","0","31808","0","2.74","0","0","0","0","0","0","0.42"
"0","78.92","3.51","0","497.1","0","0","0","0","12.54","0","180801","30000","78.95","15","0.5","0","100","0","0","0","0","3","0","0","0","0","0","0","31808","0","3.19","0","0","0","0","0","0","0.56"
"0","98.65","4.02","0","568.2","0","0","0","0","15.68","0","180801","40000","90.22","15","0.63","0","120","0","0","0","0","4","0","0","0","0","0","0","31808","0","3.65","0","0","0","0","0","0","0.7"
"0","118.4","4.52","0","639.2","0","0","0","0","18.81","0","180801","50000","101.5","15","0.75","0","150","0","0","0","0","5","0","0","0","0","0","0","31808","0","4.1","0","0","0","0","0","0","0.84"
"0","41.43","2.28","0","372.9","0","0","0","0","5.41","0","180901","10000","48.65","20","0.24","0","15","0","0","0","0","1","0","0","0","0","0","0","31809","0","2.16","0","0","0","0","0","0","0.25"
"0","62.15","2.74","0","447.5","0","0","0","0","8.12","0","180901","20000","58.38","20","0.36","0","30","0","0","0","0","2","0","0","0","0","0","0","31809","0","2.59","0","0","0","0","0","0","0.38"
"0","82.86","3.19","0","522.1","0","0","0","0","10.82","0","180901","30000","68.11","20","0.48","0","100","0","0","0","0","3","0","0","0","0","0","0","31809","0","3.02","0","0","0","0","0","0","0.5"
"0","103.6","3.65","0","596.6","0","0","0","0","13.53","0","180901","40000","77.84","20","0.6","0","120","0","0","0","0","4","0","0","0","0","0","0","31809","0","3.46","0","0","0","0","0","0","0.63"
"0","124.3","4.1","0","671.2","0","0","0","0","16.23","0","180901","50000","87.57","20","0.72","0","150","0","0","0","0","5","0","0","0","0","0","0","31809","0","3.89","0","0","0","0","0","0","0.75"
"0","37.61","2.28","0","338.5","0","0","0","0","0","0","181001","10000","0","0","0.24","0","15","52.52","0","0","0","1","0","0","0","20","0","0","31810","0","2.16","0","5.84","0","0","0","0","0.25"
"0","56.42","2.74","0","406.2","0","0","0","0","0","0","181001","20000","0","0","0.36","0","30","63.02","0","0","0","2","0","0","0","20","0","0","31810","0","2.59","0","8.76","0","0","0","0","0.38"
"0","75.22","3.19","0","473.9","0","0","0","0","0","0","181001","30000","0","0","0.48","0","100","73.53","0","0","0","3","0","0","0","20","0","0","31810","0","3.02","0","11.68","0","0","0","0","0.5"
"0","94.03","3.65","0","541.6","0","0","0","0","0","0","181001","40000","0","0","0.6","0","120","84.03","0","0","0","4","0","0","0","20","0","0","31810","0","3.46","0","14.6","0","0","0","0","0.63"
"0","112.9","4.1","0","609.3","0","0","0","0","0","0","181001","50000","0","0","0.72","0","150","94.54","0","0","0","5","0","0","0","20","0","0","31810","0","3.89","0","17.52","0","0","0","0","0.75"
"0","46.87","3.87","0","421.9","0","0","0","0","3.92","0","181101","10000","35.32","20","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31811","0","2.39","0","0","0","0","0","0","0.43"
"0","70.31","4.64","0","506.3","0","0","0","0","5.88","0","181101","20000","42.38","20","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31811","0","2.87","0","0","0","0","0","0","0.65"
"0","93.74","5.42","0","590.7","0","0","0","0","7.84","0","181101","30000","49.45","20","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31811","0","3.35","0","0","0","0","0","0","0.86"
"0","117.2","6.19","0","675","0","0","0","0","9.8","0","181101","40000","56.51","20","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31811","0","3.82","0","0","0","0","0","0","1.08"
"0","140.7","6.97","0","759.4","0","0","0","0","11.76","0","181101","50000","63.58","20","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31811","0","4.3","0","0","0","0","0","0","1.29"
"0","39.24","2.73","0","353.2","0","0","0","0","5.89","0","181201","10000","52.97","20","0.28","0","15","0","0","0","0","1","0","0","0","0","0","0","31812","0","2.51","0","0","0","0","0","0","0.3"
"0","58.86","3.28","0","423.8","0","0","0","0","8.84","0","181201","20000","63.56","40","0.42","0","30","0","0","0","0","2","0","0","0","0","0","0","31812","0","3.01","0","0","0","0","0","0","0.45"
"0","78.48","3.82","0","494.5","0","0","0","0","11.78","0","181201","30000","74.16","60","0.56","0","100","0","0","0","0","3","0","0","0","0","0","0","31812","0","3.51","0","0","0","0","0","0","0.6"
"0","98.1","4.37","0","565.1","0","0","0","0","14.73","0","181201","40000","84.75","80","0.7","0","120","0","0","0","0","4","0","0","0","0","0","0","31812","0","4.02","0","0","0","0","0","0","0.75"
"0","117.8","4.91","0","635.8","0","0","0","0","17.67","0","181201","50000","95.35","100","0.84","0","150","0","0","0","0","5","0","0","0","0","0","0","31812","0","4.52","0","0","0","0","0","0","0.9"
"0","7.75","5.35","0","69.72","0","0","0","0","8.71","0","403101","10000","78.38","0","0.44","0","15","0","0","0","0","1","0","0","0","0","0","0","31008","0","3.99","0","0","0","0","0","0","0.59"
"0","11.62","6.42","0","83.66","0","0","0","0","13.06","0","403101","20000","94.05","0","0.66","0","30","0","0","0","0","2","0","0","0","0","0","0","31008","0","4.78","0","0","0","0","0","0","0.88"
"0","15.5","7.49","0","97.6","0","0","0","0","17.42","0","403101","30000","109.8","0","0.88","0","100","0","0","0","0","3","0","0","0","0","0","0","31008","0","5.58","0","0","0","0","0","0","1.18"
"0","19.37","8.56","0","111.6","0","0","0","0","21.77","0","403101","40000","125.4","0","1.1","0","120","0","0","0","0","4","0","0","0","0","0","0","31008","0","6.38","0","0","0","0","0","0","1.47"
"0","23.25","9.63","0","125.5","0","0","0","0","26.13","0","403101","50000","141.1","0","1.32","0","150","0","0","0","0","5","0","0","0","0","0","0","31008","0","7.18","0","0","0","0","0","0","1.77"
"0","27.13","10.7","0","139.5","0","0","0","0","30.49","0","403101","0","156.8","0","1.54","0","0","0","0","0","0","6","0","0","0","0","0","0","31008","0","7.98","0","0","0","0","0","0","2.07"
"0","7.75","5.35","0","69.72","0","0","0","0","8.71","0","403102","10000","78.38","0","0.44","0","15","0","0","0","0","1","0","0","0","0","0","0","31008","0","3.99","0","0","0","0","0","0","0.59"
"0","11.62","6.42","0","83.66","0","0","0","0","13.06","0","403102","20000","94.05","0","0.66","0","30","0","0","0","0","2","0","0","0","0","0","0","31008","0","4.78","0","0","0","0","0","0","0.88"
"0","15.5","7.49","0","97.6","0","0","0","0","17.42","0","403102","30000","109.8","0","0.88","0","100","0","0","0","0","3","0","0","0","0","0","0","31008","0","5.58","0","0","0","0","0","0","1.18"
"0","19.37","8.56","0","111.6","0","0","0","0","21.77","0","403102","40000","125.4","0","1.1","0","120","0","0","0","0","4","0","0","0","0","0","0","31008","0","6.38","0","0","0","0","0","0","1.47"
"0","23.25","9.63","0","125.5","0","0","0","0","26.13","0","403102","50000","141.1","0","1.32","0","150","0","0","0","0","5","0","0","0","0","0","0","31008","0","7.18","0","0","0","0","0","0","1.77"
"0","31","11.24","0","35146.4","0","0","0","0","34.84","0","403102","0","25164.6","1500","1.76","0","0","0","0","0","0","6","0","0","0","0","0","0","31008","0","8.38","0","0","0","0","0","0","2.36"
"0","7.75","5.35","0","69.72","0","0","0","0","8.71","0","403103","10000","78.38","0","0.44","0","15","0","0","0","0","1","0","0","0","0","0","0","31008","0","3.99","0","0","0","0","0","0","0.59"
"0","11.62","6.42","0","83.66","0","0","0","0","13.06","0","403103","20000","94.05","0","0.66","0","30","0","0","0","0","2","0","0","0","0","0","0","31008","0","4.78","0","0","0","0","0","0","0.88"
"0","15.5","7.49","0","97.6","0","0","0","0","17.42","0","403103","30000","109.8","0","0.88","0","100","0","0","0","0","3","0","0","0","0","0","0","31008","0","5.58","0","0","0","0","0","0","1.18"
"0","19.37","8.56","0","111.6","0","0","0","0","21.77","0","403103","40000","125.4","0","1.1","0","120","0","0","0","0","4","0","0","0","0","0","0","31008","0","6.38","0","0","0","0","0","0","1.47"
"0","23.25","9.63","0","125.5","0","0","0","0","26.13","0","403103","50000","141.1","0","1.32","0","150","0","0","0","0","5","0","0","0","0","0","0","31008","0","7.18","0","0","0","0","0","0","1.77"
"0","27.13","10.7","0","139.5","0","0","0","0","30.49","0","403103","0","156.8","0","1.54","0","0","0","0","0","0","6","0","0","0","0","0","0","31008","0","7.98","0","0","0","0","0","0","2.07"
"0","19.34","0","0","174.1","0","0","0","0","0","0","404201","10000","0","0","0","0","15","78.38","0","0","0","1","0","0","0","0","0","0","31008","0","0","0","8.71","0","0","0","0","0"
"0","29.01","0","0","208.9","0","0","0","0","0","0","404201","20000","0","0","0","0","30","94.05","0","0","0","2","0","0","0","0","0","0","31008","0","0","0","13.06","0","0","0","0","0"
"0","38.68","0","0","243.8","0","0","0","0","0","0","404201","30000","0","0","0","0","100","109.8","0","0","0","3","0","0","0","0","0","0","31008","0","0","0","17.42","0","0","0","0","0"
"0","48.35","0","0","278.6","0","0","0","0","0","0","404201","40000","0","0","0","0","120","125.4","0","0","0","4","0","0","0","0","0","0","31008","0","0","0","21.77","0","0","0","0","0"
"0","58.02","0","0","313.4","0","0","0","0","0","0","404201","50000","0","0","0","0","150","141.1","0","0","0","5","0","0","0","0","0","0","31008","0","0","0","26.13","0","0","0","0","0"
"0","154.8","30","0","731.1","0","0","0","0","0","0","404201","0","0","0","2.5","0","0","789.2","0","0","0","6","5","0","0","10","0","0","31008","0","30","0","69.68","0","0","0","0","2.5"
"0","19.34","0","0","174.1","0","0","0","0","0","0","404205","10000","0","0","0","0","15","78.38","0","0","0","1","0","0","0","0","0","0","31008","0","0","0","8.71","0","0","0","0","0"
"0","29.01","0","0","208.9","0","0","0","0","0","0","404205","20000","0","0","0","0","30","94.05","0","0","0","2","0","0","0","0","0","0","31008","0","0","0","13.06","0","0","0","0","0"
"0","38.68","0","0","243.8","0","0","0","0","0","0","404205","30000","0","0","0","0","100","109.8","0","0","0","3","0","0","0","0","0","0","31008","0","0","0","17.42","0","0","0","0","0"
"0","48.35","0","0","278.6","0","0","0","0","0","0","404205","40000","0","0","0","0","120","125.4","0","0","0","4","0","0","0","0","0","0","31008","0","0","0","21.77","0","0","0","0","0"
"0","58.02","0","0","313.4","0","0","0","0","0","0","404205","50000","0","0","0","0","150","141.1","0","0","0","5","0","0","0","0","0","0","31008","0","0","0","26.13","0","0","0","0","0"
"0","154.8","30","0","731.1","0","0","0","0","0","0","404205","0","0","0","2.5","0","0","789.2","0","0","0","6","5","0","0","10","0","0","31008","0","30","0","69.68","0","0","0","0","2.5"
"0","35.97","2.28","0","323.8","0","0","0","0","0","0","407001","10000","0","0","0.24","0","15","54.11","0","0","0","1","0","0","0","0","0","0","34070","0","2.16","0","6.01","0","0","0","0","0.25"
"0","53.96","2.74","0","388.6","0","0","0","0","0","0","407001","20000","0","0","0.36","0","30","64.93","0","0","0","2","0","0","0","0","0","0","34070","0","2.59","0","9.02","0","0","0","0","0.38"
"0","71.94","3.19","0","453.3","0","0","0","0","0","0","407001","30000","0","0","0.48","0","100","75.75","0","0","0","3","0","0","0","0","0","0","34070","0","3.02","0","12.02","0","0","0","0","0.5"
"0","89.93","3.65","0","518.1","0","0","0","0","0","0","407001","40000","0","0","0.6","0","120","86.58","0","0","0","4","0","0","0","0","0","0","34070","0","3.46","0","15.03","0","0","0","0","0.63"
"0","108","4.1","0","582.8","0","0","0","0","0","0","407001","50000","0","0","0.72","0","150","97.4","0","0","0","5","0","0","0","0","0","0","34070","0","3.89","0","18.03","0","0","0","0","0.75"
"0","19.34","5.7","0","174.1","0","0","0","0","5.44","0","407701","10000","48.99","0","0.35","0","15","0","0","0","0","1","0","0","0","0","0","0","31008","0","3.19","0","0","0","0","0","0","0.63"
"0","29.01","6.84","0","208.9","0","0","0","0","8.16","0","407701","20000","58.78","0","0.52","0","30","0","0","0","0","2","0","0","0","0","0","0","31008","0","3.82","0","0","0","0","0","0","0.94"
"0","38.68","7.98","0","243.8","0","0","0","0","10.88","0","407701","30000","68.58","0","0.7","0","100","0","0","0","0","3","0","0","0","0","0","0","31008","0","4.46","0","0","0","0","0","0","1.26"
"0","48.35","9.12","0","278.6","0","0","0","0","13.6","0","407701","40000","78.38","0","0.87","0","120","0","0","0","0","4","0","0","0","0","0","0","31008","0","5.1","0","0","0","0","0","0","1.57"
"0","58.02","10.26","0","313.4","0","0","0","0","16.32","0","407701","50000","88.18","0","1.05","0","150","0","0","0","0","5","0","0","0","0","0","0","31008","0","5.74","0","0","0","0","0","0","1.89"
"0","19.34","3.19","0","174.1","0","0","0","0","0","0","408401","10000","0","0","0.35","0","15","156.8","0","0","0","1","0","0","0","0","0","0","31008","0","3.19","0","17.42","0","0","0","0","0.35"
"0","29","3.82","0","208.9","0","0","0","0","0","0","408401","20000","0","0","0.52","0","30","188.1","0","0","0","2","0","0","0","0","0","0","31008","0","3.82","0","26.12","0","0","0","0","0.52"
"0","38.68","4.46","0","243.7","0","0","0","0","0","0","408401","30000","0","0","0.7","0","100","219.5","0","0","0","3","0","0","0","0","0","0","31008","0","4.46","0","34.84","0","0","0","0","0.7"
"0","48.34","5.1","0","278.6","0","0","0","0","0","0","408401","40000","0","0","0.87","0","120","250.8","0","0","0","4","0","0","0","0","0","0","31008","0","5.1","0","43.54","0","0","0","0","0.87"
"0","58.02","5.74","0","313.4","0","0","0","0","0","0","408401","50000","0","0","1.05","0","150","282.2","0","0","0","5","0","0","0","0","0","0","31008","0","5.74","0","52.26","0","0","0","0","1.05"
