21ee11d2b08f312fca3c948a9967ae8db8832f64d68150bbab49ce2cb807c9e3,47a6dc4701bf93c5c6f39f6e4e503da029f2bfab362f765d09711999b06ab169,259b749438990a290ff8eba7048fe84c5718fa167dfecbb5d4e5f857a2a94b8d,babcaa3163c34b17fa6f607796b3e4702879a0e5307bdf41d9b9ecdb54155932,857e8ee1c806dd91ab2a69583ab4547593aeed2e3fd3786e3cffe08685b02fd5,649cf31ffa54b458f3182c6bb4916966bfb02e7933018d54876476f99355c629,b400c37eb7e9cdd2f1bff3fa92d86b6e11c87380153b80f6f863f454eb8f95bf,f5a859b828d5183cf3bf2ad2f404237470e3682fd191e294a11ce34cae2b4f5d,4c063902401c69b9540cd0f24450124b95f8b8e8e4e4ad056a66b8ec6bbd7d7d,1647cb030d696c91be547715223123fdaa2bc10151393e3e8735d90311fb6f8c,ecc6812758b34d3210cd7757be48e766bfebdacb131ff5b6f4f922e40eec6876,0b614ab7d7d52b3324accb0212bd1bdc27d5588fd9a0fa9ccda5d7a45341bdde
"20061001","2006103","0","2025/02/16 15:00:00","1002","104601","2030/01/01 14:59:59","0","20061","1","0","5114402"
"20061002","2006103","5114003","2025/02/16 15:00:00","1002","125101","2030/01/01 14:59:59","0","20061","1","1","5114422"
"20061003","2","0","2025/02/16 15:00:00","1003","104601","2030/01/01 14:59:59","0","20061","0","0","5114406"
"20061004","2","5114003","2025/02/16 15:00:00","1003","125101","2030/01/01 14:59:59","0","20061","0","1","5114426"
"20061005","3","5114003","2025/02/16 15:00:00","1003","125201","2030/01/01 14:59:59","0","20061","0","1","5114407"
"20061006","4","5114003","2025/02/16 15:00:00","1003","125101","2030/01/01 14:59:59","0","20061","0","1","5114408"
"20061007","5","5114004","2025/02/16 15:00:00","1003","125201","2030/01/01 14:59:59","0","20061","0","1","5114409"
"20061008","6","5114006","2025/02/16 15:00:00","1003","125201","2030/01/01 14:59:59","0","20061","0","1","5114410"
"20061009","7","0","2025/02/16 15:00:00","1003","105301","2030/01/01 14:59:59","0","20061","0","0","5114411"
"20061010","7","5114003","2025/02/16 15:00:00","1003","125201","2030/01/01 14:59:59","0","20061","0","1","5114431"
"20062001","2006203","0","2025/03/17 15:00:00","1002","103801","2030/01/01 14:59:59","0","20062","1","0","5116402"
"20062002","2","0","2025/03/17 15:00:00","1003","103801","2030/01/01 14:59:59","0","20062","0","0","5116406"
"20062003","2006203","5116001","2025/03/17 15:00:00","1002","125402","2030/01/01 14:59:59","0","20062","1","1","5116422"
"20062004","2","5116001","2025/03/17 15:00:00","1003","125402","2030/01/01 14:59:59","0","20062","0","1","5116426"
"20062005","3","5116001","2025/03/17 15:00:00","1003","125302","2030/01/01 14:59:59","0","20062","0","1","5116427"
"20062006","4","5116001","2025/03/17 15:00:00","1003","125302","2030/01/01 14:59:59","0","20062","0","1","5116428"
"20062007","5","5116001","2025/03/17 15:00:00","1003","125402","2030/01/01 14:59:59","0","20062","0","1","5116429"
"20062008","2006203","5116004","2025/03/17 15:00:00","1002","125402","2030/01/01 14:59:59","0","20062","1","1","5116442"
"20062009","2","5116004","2025/03/17 15:00:00","1003","125402","2030/01/01 14:59:59","0","20062","0","1","5116446"
"20062010","3","5116004","2025/03/17 15:00:00","1003","125302","2030/01/01 14:59:59","0","20062","0","1","5116447"
"20062011","4","5116004","2025/03/17 15:00:00","1003","125302","2030/01/01 14:59:59","0","20062","0","1","5116448"
"20062012","5","5116004","2025/03/17 15:00:00","1003","125402","2030/01/01 14:59:59","0","20062","0","1","5116449"
"20062013","6","5116006","2025/03/17 15:00:00","1003","125402","2030/01/01 14:59:59","0","20062","0","1","5116450"
"20062014","7","5116006","2025/03/17 15:00:00","1003","125402","2030/01/01 14:59:59","0","20062","0","1","5116451"
"20063001","125701","0","2025/04/16 15:00:00","1004","125701","2030/01/01 14:59:59","0","20063","0","0","5118401"
"20063002","2006303","0","2025/04/16 15:00:00","1002","125501","2030/01/01 14:59:59","0","20063","1","0","5118402"
"20063003","2","0","2025/04/16 15:00:00","1003","105701","2030/01/01 14:59:59","0","20063","0","0","5118406"
"20063004","2","5118002","2025/04/16 15:00:00","1003","105701","2030/01/01 14:59:59","0","20063","0","1","5118426"
"20063005","2","5118003","2025/04/16 15:00:00","1003","105701","2030/01/01 14:59:59","0","20063","0","1","5118446"
"20063006","2","5118004","2025/04/16 15:00:00","1003","125501","2030/01/01 14:59:59","0","20063","0","1","5118466"
"20063007","2","5118007","2025/04/16 15:00:00","1003","125501","2030/01/01 14:59:59","0","20063","0","1","5118486"
"20063008","3","5118002","2025/04/16 15:00:00","1003","125701","2030/01/01 14:59:59","0","20063","0","1","5118407"
"20063009","3","5118003","2025/04/16 15:00:00","1003","125701","2030/01/01 14:59:59","0","20063","0","1","5118427"
"20063010","3","5118007","2025/04/16 15:00:00","1003","125701","2030/01/01 14:59:59","0","20063","0","1","5118447"
"20063011","4","5118004","2025/04/16 15:00:00","1003","125501","2030/01/01 14:59:59","0","20063","0","1","5118408"
"20063012","4","5118007","2025/04/16 15:00:00","1003","125501","2030/01/01 14:59:59","0","20063","0","1","5118428"
"20063013","5","5118004","2025/04/16 15:00:00","1003","125601","2030/01/01 14:59:59","0","20063","0","1","5118409"
"20063014","5","5118007","2025/04/16 15:00:00","1003","125601","2030/01/01 14:59:59","0","20063","0","1","5118429"
"20063015","6","5118004","2025/04/16 15:00:00","1003","125601","2030/01/01 14:59:59","0","20063","0","1","5118410"
"20063016","6","5118007","2025/04/16 15:00:00","1003","125601","2030/01/01 14:59:59","0","20063","0","1","5118430"
"20063017","7","5118007","2025/04/16 15:00:00","1003","125501","2030/01/01 14:59:59","0","20063","0","1","5118411"
"20064002","2006403","0","2025/05/16 15:00:00","1002","126201","2030/01/01 14:59:59","0","20064","1","0","5120422"
"20064004","2","0","2025/05/16 15:00:00","1003","126201","2030/01/01 14:59:59","0","20064","0","0","5120406"
"20064005","3","5120001","2025/05/16 15:00:00","1003","126301","2030/01/01 14:59:59","0","20064","0","1","5120407"
"20064006","4","5120001","2025/05/16 15:00:00","1003","126201","2030/01/01 14:59:59","0","20064","0","1","5120408"
"20064007","5","5120001","2025/05/16 15:00:00","1003","126301","2030/01/01 14:59:59","0","20064","0","1","5120409"
"20064008","6","5120001","2025/05/16 15:00:00","1003","126201","2030/01/01 14:59:59","0","20064","0","1","5120410"
"20064010","7","0","2025/05/16 15:00:00","1003","126201","2030/01/01 14:59:59","0","20064","0","0","5120411"
"20065001","126701","0","2025/06/17 15:00:00","1004","126701","2030/01/01 14:59:59","0","20065","0","0","5122401"
"20065002","2006503","0","2025/06/17 15:00:00","1002","126801","2030/01/01 14:59:59","0","20065","1","0","5122402"
"20065003","2","0","2025/06/17 15:00:00","1003","126601","2030/01/01 14:59:59","0","20065","0","0","5122406"
"20065004","2","5122002","2025/06/17 15:00:00","1003","126601","2030/01/01 14:59:59","0","20065","0","1","5122426"
"20065005","3","5122002","2025/06/17 15:00:00","1003","126701","2030/01/01 14:59:59","0","20065","0","1","5122407"
"20065006","4","5122002","2025/06/17 15:00:00","1003","126801","2030/01/01 14:59:59","0","20065","0","1","5122408"
"20065007","5","5122003","2025/06/17 15:00:00","1003","126801","2030/01/01 14:59:59","0","20065","0","1","5122409"
"20065008","6","5122004","2025/06/17 15:00:00","1003","126601","2030/01/01 14:59:59","0","20065","0","1","5122410"
"20065009","7","0","2025/06/17 15:00:00","1003","126801","2030/01/01 14:59:59","0","20065","0","0","5122411"
"20065010","7","5122002","2025/06/17 15:00:00","1003","126801","2030/01/01 14:59:59","0","20065","0","1","5122431"
"20066001","2006603","0","2025/07/16 15:00:00","1002","127001","2030/01/01 14:59:59","0","20066","1","0","5124402"
"20066002","2006603","5124003","2025/07/16 15:00:00","1002","127001","2030/01/01 14:59:59","0","20066","1","1","5124422"
"20066003","2","0","2025/07/16 15:00:00","1003","127101","2030/01/01 14:59:59","0","20066","0","0","5124406"
"20066004","2","5124003","2025/07/16 15:00:00","1003","127101","2030/01/01 14:59:59","0","20066","0","1","5124426"
"20066005","3","0","2025/07/16 15:00:00","1003","127001","2030/01/01 14:59:59","0","20066","0","0","5124407"
"20066006","3","5124003","2025/07/16 15:00:00","1003","127001","2030/01/01 14:59:59","0","20066","0","1","5124427"
"20066007","4","0","2025/07/16 15:00:00","1003","126901","2030/01/01 14:59:59","0","20066","0","0","5124408"
"20066008","4","5124003","2025/07/16 15:00:00","1003","126901","2030/01/01 14:59:59","0","20066","0","1","5124428"
"20066009","5","5124006","2025/07/16 15:00:00","1003","127101","2030/01/01 14:59:59","0","20066","0","1","5124429"
"20066010","6","5124006","2025/07/16 15:00:00","1003","126901","2030/01/01 14:59:59","0","20066","0","1","5124430"
"20066011","8","5124003","2025/07/16 15:00:00","1003","126901","2030/01/01 14:59:59","0","20066","0","1","5124431"
"20066012","127001","0","2025/07/16 15:00:00","1004","127001","2030/01/01 14:59:59","0","20066","0","0","5124401"
"20066013","127001","5124003","2025/07/16 15:00:00","1004","127001","2030/01/01 14:59:59","0","20066","0","1","5124421"
"20067001","128801","0","2025/08/16 15:00:00","1004","128802","2030/01/01 14:59:59","0","20067","0","0","5136401"
"20067002","2006703","0","2025/08/16 15:00:00","1002","128901","2030/01/01 14:59:59","0","20067","1","0","5136402"
"20067003","2","0","2025/08/16 15:00:00","1003","100202","2030/01/01 14:59:59","0","20067","0","0","5136406"
"20067004","3","5136001","2025/08/16 15:00:00","1003","100301","2030/01/01 14:59:59","0","20067","0","1","5136407"
"20067005","128801","5136002","2025/08/16 15:00:00","1004","128802","2030/01/01 14:59:59","0","20067","0","1","5136421"
"20067006","2006703","5136002","2025/08/16 15:00:00","1002","128901","2030/01/01 14:59:59","0","20067","1","1","5136422"
"20067007","2","5136002","2025/08/16 15:00:00","1003","100202","2030/01/01 14:59:59","0","20067","0","1","5136426"
"20067008","3","5136002","2025/08/16 15:00:00","1003","100301","2030/01/01 14:59:59","0","20067","0","1","5136427"
"20067009","4","5136002","2025/08/16 15:00:00","1003","100101","2030/01/01 14:59:59","0","20067","0","1","5136408"
"20067010","128801","5136004","2025/08/16 15:00:00","1004","128802","2030/01/01 14:59:59","0","20067","0","1","5136441"
"20067011","2006703","5136004","2025/08/16 15:00:00","1002","128901","2030/01/01 14:59:59","0","20067","1","1","5136442"
"20067012","2","5136004","2025/08/16 15:00:00","1003","100202","2030/01/01 14:59:59","0","20067","0","1","5136446"
"20067013","3","5136004","2025/08/16 15:00:00","1003","100301","2030/01/01 14:59:59","0","20067","0","1","5136447"
"20067014","4","5136004","2025/08/16 15:00:00","1003","100101","2030/01/01 14:59:59","0","20067","0","1","5136428"
"20067015","2","5136005","2025/08/16 15:00:00","1003","128901","2030/01/01 14:59:59","0","20067","0","1","5136466"
"20067016","3","5136005","2025/08/16 15:00:00","1003","128802","2030/01/01 14:59:59","0","20067","0","1","5136467"
"20067017","4","5136005","2025/08/16 15:00:00","1003","128701","2030/01/01 14:59:59","0","20067","0","1","5136448"
"20068001","2006803","0","2025/08/16 15:00:00","1002","128901","2030/01/01 14:59:59","0","20068","1","0","5137402"
"20068002","2","0","2025/08/16 15:00:00","1003","128802","2030/01/01 14:59:59","0","20068","0","0","5137406"
"20068003","3","0","2025/08/16 15:00:00","1003","128701","2030/01/01 14:59:59","0","20068","0","0","5137407"
"20068004","4","0","2025/08/16 15:00:00","1003","128901","2030/01/01 14:59:59","0","20068","0","0","5137408"
"20068005","2006803","5137002","2025/08/16 15:00:00","1002","128901","2030/01/01 14:59:59","0","20068","1","1","5137422"
"20068006","2","5137002","2025/08/16 15:00:00","1003","128802","2030/01/01 14:59:59","0","20068","0","1","5137426"
"20068007","3","5137002","2025/08/16 15:00:00","1003","128701","2030/01/01 14:59:59","0","20068","0","1","5137427"
"20068008","4","5137002","2025/08/16 15:00:00","1003","128901","2030/01/01 14:59:59","0","20068","0","1","5137428"
"20068009","2006803","5137005","2025/08/16 15:00:00","1002","128901","2030/01/01 14:59:59","0","20068","1","1","5137442"
"20068010","2","5137005","2025/08/16 15:00:00","1003","128802","2030/01/01 14:59:59","0","20068","0","1","5137446"
"20068011","3","5137005","2025/08/16 15:00:00","1003","128701","2030/01/01 14:59:59","0","20068","0","1","5137447"
"20068012","4","5137005","2025/08/16 15:00:00","1003","128901","2030/01/01 14:59:59","0","20068","0","1","5137448"
"20068013","5","5137005","2025/08/16 15:00:00","1003","128901","2030/01/01 14:59:59","0","20068","0","1","5137411"
"20069001","2006903","0","2025/09/17 15:00:00","1002","127202","2030/01/01 14:59:59","0","20069","1","0","5126402"
"20069002","2","0","2025/09/17 15:00:00","1003","127202","2030/01/01 14:59:59","0","20069","0","0","5126406"
"20069003","3","5126001","2025/09/17 15:00:00","1003","127302","2030/01/01 14:59:59","0","20069","0","1","5126407"
"20069004","4","5126001","2025/09/17 15:00:00","1003","127202","2030/01/01 14:59:59","0","20069","0","1","5126408"
"20069005","4","5126003","2025/09/17 15:00:00","1003","127203","2030/01/01 14:59:59","0","20069","0","1","5126428"
"20069006","5","5126001","2025/09/17 15:00:00","1003","127302","2030/01/01 14:59:59","0","20069","0","1","5126409"
"20069007","6","5126001","2025/09/17 15:00:00","1003","127202","2030/01/01 14:59:59","0","20069","0","1","5126410"
"20069008","7","0","2025/09/17 15:00:00","1003","127202","2030/01/01 14:59:59","0","20069","0","0","5126411"
"20070001","2007003","0","2025/10/16 15:00:00","1002","105601","2030/01/01 14:59:59","0","20070","1","0","5128402"
"20070002","2","0","2025/10/16 15:00:00","1003","102801","2030/01/01 14:59:59","0","20070","0","0","5128406"
"20070003","2007003","5128001","2025/10/16 15:00:00","1002","127601","2030/01/01 14:59:59","0","20070","1","1","5128422"
"20070004","2","5128001","2025/10/16 15:00:00","1003","127501","2030/01/01 14:59:59","0","20070","0","1","5128426"
"20070005","3","5128001","2025/10/16 15:00:00","1003","127601","2030/01/01 14:59:59","0","20070","0","1","5128427"
"20070006","4","5128001","2025/10/16 15:00:00","1003","127501","2030/01/01 14:59:59","0","20070","0","1","5128428"
"20070007","5","5128001","2025/10/16 15:00:00","1003","127601","2030/01/01 14:59:59","0","20070","0","1","5128429"
"20070008","6","5128001","2025/10/16 15:00:00","1003","127501","2030/01/01 14:59:59","0","20070","0","1","5128430"
"20070009","7","5128001","2025/10/16 15:00:00","1003","127601","2030/01/01 14:59:59","0","20070","0","1","5128431"
"20071001","2007103","0","2025/11/15 15:00:00","1002","125802","2030/01/01 14:59:59","0","20071","1","0","5130402"
"20071002","2007103","5130001","2025/11/15 15:00:00","1002","125802","2030/01/01 14:59:59","0","20071","1","1","5130422"
"20071003","2007103","5130006","2025/11/15 15:00:00","1002","125801","2030/01/01 14:59:59","0","20071","1","1","5130432"
"20071004","2007103","5130007","2025/11/15 15:00:00","1002","125802","2030/01/01 14:59:59","0","20071","1","1","5130442"
"20071005","2","0","2025/11/15 15:00:00","1003","126002","2030/01/01 14:59:59","0","20071","0","0","5130406"
"20071006","2","5130001","2025/11/15 15:00:00","1003","126002","2030/01/01 14:59:59","0","20071","0","1","5130426"
"20071007","2","5130006","2025/11/15 15:00:00","1003","126001","2030/01/01 14:59:59","0","20071","0","1","5130436"
"20071008","2","5130007","2025/11/15 15:00:00","1003","126002","2030/01/01 14:59:59","0","20071","0","1","5130446"
"20071009","3","5130001","2025/11/15 15:00:00","1003","126102","2030/01/01 14:59:59","0","20071","0","1","5130407"
"20071010","3","5130006","2025/11/15 15:00:00","1003","126101","2030/01/01 14:59:59","0","20071","0","1","5130427"
"20071011","3","5130007","2025/11/15 15:00:00","1003","126102","2030/01/01 14:59:59","0","20071","0","1","5130437"
"20071012","4","5130002","2025/11/15 15:00:00","1003","125802","2030/01/01 14:59:59","0","20071","0","1","5130408"
"20071013","4","5130006","2025/11/15 15:00:00","1003","125801","2030/01/01 14:59:59","0","20071","0","1","5130428"
"20071014","4","5130007","2025/11/15 15:00:00","1003","125802","2030/01/01 14:59:59","0","20071","0","1","5130438"
"20071015","5","5130003","2025/11/15 15:00:00","1003","125802","2030/01/01 14:59:59","0","20071","0","1","5130409"
"20071016","5","5130006","2025/11/15 15:00:00","1003","125801","2030/01/01 14:59:59","0","20071","0","1","5130429"
"20071017","5","5130007","2025/11/15 15:00:00","1003","125802","2030/01/01 14:59:59","0","20071","0","1","5130439"
"20071018","6","5130004","2025/11/15 15:00:00","1003","126002","2030/01/01 14:59:59","0","20071","0","1","5130410"
"20071019","6","5130006","2025/11/15 15:00:00","1003","126001","2030/01/01 14:59:59","0","20071","0","1","5130430"
"20071020","6","5130007","2025/11/15 15:00:00","1003","126002","2030/01/01 14:59:59","0","20071","0","1","5130440"
"20071021","7","0","2025/11/15 15:00:00","1003","125802","2030/01/01 14:59:59","0","20071","0","0","5130411"
"20071022","7","5130001","2025/11/15 15:00:00","1003","125802","2030/01/01 14:59:59","0","20071","0","1","5130431"
"20071023","7","5130006","2025/11/15 15:00:00","1003","125801","2030/01/01 14:59:59","0","20071","0","1","5130441"
"20071024","7","5130007","2025/11/15 15:00:00","1003","125802","2030/01/01 14:59:59","0","20071","0","1","5130451"
"20072001","2007203","0","2025/12/16 15:00:00","1002","128001","2030/01/01 14:59:59","0","20072","1","0","5132402"
"20072002","2","0","2025/12/16 15:00:00","1003","127901","2030/01/01 14:59:59","0","20072","0","0","5132406"
"20072003","3","5132001","2025/12/16 15:00:00","1003","128001","2030/01/01 14:59:59","0","20072","0","1","5132407"
"20072004","4","5132001","2025/12/16 15:00:00","1003","127901","2030/01/01 14:59:59","0","20072","0","1","5132408"
"20072005","5","0","2025/12/16 15:00:00","1003","128001","2030/01/01 14:59:59","0","20072","0","0","5132409"
"20072006","6","5132001","2025/12/16 15:00:00","1003","127901","2030/01/01 14:59:59","0","20072","0","1","5132410"
"20072007","7","0","2025/12/16 15:00:00","1003","127901","2030/01/01 14:59:59","0","20072","0","0","5132411"
"20073001","128301","0","2026/01/16 15:00:00","1004","128301","2030/01/01 14:59:59","0","20073","0","0","5134401"
"20073002","2007303","0","2026/01/16 15:00:00","1002","128401","2030/01/01 14:59:59","0","20073","1","0","5134402"
"20073003","2","0","2026/01/16 15:00:00","1003","128401","2030/01/01 14:59:59","0","20073","0","0","5134406"
"20073004","2007303","5134001","2026/01/16 15:00:00","1002","128401","2030/01/01 14:59:59","0","20073","1","1","5134422"
"20073005","3","5134001","2026/01/16 15:00:00","1003","128501","2030/01/01 14:59:59","0","20073","0","1","5134407"
"20073006","4","5134001","2026/01/16 15:00:00","1003","128301","2030/01/01 14:59:59","0","20073","0","1","5134408"
"20073007","5","5134003","2026/01/16 15:00:00","1003","128401","2030/01/01 14:59:59","0","20073","0","1","5134409"
