ff35ec30a7e50a4668a43e435e6582d52f9673e84a287e67eec98305ac54b98a,f7f87db83d72f6879788afab50d888c879201a47c59d172d3ade6ba3b695e98e,0dac6e201ec63f855406227ac610fd63639b477c1100d6bc9281bd95299ec845,bd6320ec92bb05871b8f745c6e9322b80b0736223b277857da38acb338c4ae64,066d365a27488a51b6d14358497acd9aef38dce17606875811c61e43d2470d69,f2fe0e1658dc0bd0b9326800335188f158d14097149ddd03ecd9407e522a2aa0,c50d7e2f68a80a1761d8391fc1207be267ec937213dd9bb57a16beec2ac6e62d,139cf14f0e4b56deff38adaa7307ea224fc6d1425cf55aa8952b941d7aabda09,3dc4721a6d4b4e4c2c2d69099f3a51f30f09a4cac1da8151f0e9709dc1354c28,95f9df115b9771c1dabe4a396198f0e9d40944ba04eccc49d30c89ad3a98d6e3,ea782b42c5af91c95ecbb00f39401fd7e36c0dde26a521a1ec0f2fa1c5af1d27
"31","320","","1241","1","947","0","124","-180","","19470009"
"31","320","","91","1","947","0","9","-180","","19470010"
"31","850","","101","1","947","1","10","-180","","19470011"
"31","-1100","","62","1","947","1","6","-125","","19470012"
"31","70","","42","1","947","0","4","-125","","19470013"
"31","70","","1032","1","947","0","103","-125","","19470014"
"31","70","","1242","1","947","0","124","-125","","19470015"
"31","70","","92","1","947","0","9","-125","","19470016"
"31","850","","102","1","947","1","10","-125","","19470017"
"31","-900","","26","1","947","1","102","-180","","19470018"
"31","-975","","1009","1","947","0","1009","0","","19470019"
"31","-310","","1010","1","947","0","1010","0","","19470020"
"31","570","","1011","1","947","0","1011","30","","19470021"
"23","1","","se_fpc_water_random","","947","1","se_10053800","","","19470022"
"91","","","","","947","","19470021","","","19470023"
"3","1","","cmn_float_r","","947","0.1","129411","","","19470024"
"2","-180","","320","12","947","","129411","6.88235294117647","","19470025"
"33","-180","","350","12","947","","61","6.88235294117647","","19470026"
"2","-125","","70","12","947","","129511","6.88235294117647","","19470027"
"33","-125","","70","12","947","","62","6.88235294117647","","19470028"
"33","0","","195","12","947","","1009","6.88235294117647","","19470029"
"32","","","1","","947","","1009","","","19470030"
"91","","","","","947","","19470025","","","19470031"
"2","-180","","-280","12","947","","26","4.55882352941176","","19470032"
"33","-180","","-280","12","947","","26","4.55882352941176","","19470033"
"91","","","","","947","","19470032","","","19470034"
"32","","","0","","947","","1009","","","19470035"
"21","","","vo_fpc_30701","","947","","vo_fpc","0","","19470036"
"11","5","0.5","ゆくプールの水は絶えずして、\nしかも元の水にあらず…か。","0","947","0","26","1","0","19470037"
"91","","","","","947","","0","","","19470038"
"21","","","vo_fpc_30702","","947","","vo_fpc","0","","19470039"
"11","5","1","やあ諸君、無邪気に戯れているね。\nぼくは世の無常を儚んでいるよ。\n端的に換言すると、\nロゼッタ落としちゃった。","0","947","0","26","1","0","19470040"
"91","","","","","947","","0","","","19470041"
"3","0","","47_chieru_surprise_in","1","947","0.1","129511","47_cmn_surprise_loop","0.1","19470042"
"33","-125","","100","12","947","","62","0.2","","19470043"
"3","0","","47_kuroe_surprise_in","1","947","0.1","129411","47_cmn_surprise_loop","0.1","19470044"
"21","","","vo_fpc_30703","","947","","vo_fpc","0","","19470045"
"11","17","0.5","ちょっ…\n何やってンのよ、探さんと…！","0","947","0","129411","1","0","19470046"
"91","","","","","947","","0","","","19470047"
"3","0","","47_cmn_diving_in","1","947","0.1","129411","cmn_swm_diving","0.1","19470048"
"93","","","0","","947","","0.2","","","19470049"
"32","","","0","","947","","61","","","19470050"
"32","","","1","","947","","1031","","","19470051"
"32","","","1","","947","","91","","","19470052"
"2","-180","","850","","947","","129411","1.59879336349925","","19470053"
"33","-180","","850","","947","","91","1.59879336349925","","19470054"
"3","0","","47_cmn_diving_in","1","947","0.1","129511","cmn_swm_diving","0.1","19470055"
"93","","","0","","947","","0.2","","","19470056"
"32","","","0","","947","","62","","","19470057"
"32","","","1","","947","","1032","","","19470058"
"32","","","1","","947","","92","","","19470059"
"2","-125","","850","","947","","129511","1.96078431372549","","19470060"
"33","-125","","850","","947","","92","1.96078431372549","","19470061"
"91","","","","","947","","19470060","","","19470062"
"32","","","0","","947","","91","","","19470063"
"32","","","0","","947","","92","","","19470064"
"2","-125","","70","12","947","","129511","2.94117647058824","","19470065"
"33","-125","","70","12","947","","102","2.94117647058824","","19470066"
"3","1","","cmn_swm_diving_r","","947","0.1","129511","","","19470067"
"93","","","0","","947","","1","","","19470068"
"21","","","vo_fpc_30704","","947","","vo_fpc","0","","19470069"
"11","10","0.5","あった？","0","947","0","26","1","0","19470070"
"93","","","0","","947","","0.9","","","19470071"
"93","","","0","","947","","1","","","19470072"
"91","","","","","947","","19470065","","","19470073"
"3","0","","47_yuni_surprise_in","1","947","0.1","26","47_yuni_surprise_loop","0.1","19470074"
"3","0","","47_cmn_item_in","1","947","0.1","129511","47_cmn_item_loop","0.1","19470075"
"3","0","","47_cmn_item_in_book","1","947","0.1","32","47_cmn_item_loop_book","0.1","19470076"
"93","","","0","","947","","0.2","","","19470077"
"32","","","1","","947","","42","","","19470078"
"32","","","1","","947","","1242","","","19470079"
"32","","","0","","947","","102","","","19470080"
"21","","","vo_fpc_30705","","947","","vo_fpc","0","","19470081"
"11","10","1","ユニ先輩の本がありました。","0","947","0","129511","1","0","19470082"
"93","","","0","","947","","1.8","","","19470083"
"2","-180","","320","12","947","","129411","1.99849170437406","","19470084"
"33","-180","","320","12","947","","101","1.99849170437406","","19470085"
"3","1","","cmn_swm_diving_r","","947","0.1","129411","","","19470086"
"93","","","0","","947","","1.5","","","19470087"
"91","","","","","947","","19470084","","","19470088"
"3","0","","47_cmn_item_in","1","947","0.1","129411","47_cmn_item_loop","0.1","19470089"
"3","0","","47_cmn_item_in_weapon","1","947","0.1","31","47_cmn_item_loop_weapon","0.1","19470090"
"93","","","0","","947","","0.2","","","19470091"
"32","","","1","","947","","41","","","19470092"
"32","","","1","","947","","1241","","","19470093"
"32","","","0","","947","","101","","","19470094"
"21","","","vo_fpc_30706","","947","","vo_fpc","0","","19470095"
"11","10","1","ユニ先輩の斧だか槍だかがありました。","0","947","0","129411","1","70","19470096"
"91","","","","","947","","0","","","19470097"
"32","","","1","","947","","1011","","","19470098"
"21","","","vo_fpc_30707","","947","","vo_fpc","0","","19470099"
"11","8","1","ぽーん！\nドクター・ユニに警告！\nプールはゴミ箱じゃありません！","0","947","730","26","1","140","19470100"
"93","","","0","","947","","5.25","","","19470101"
"93","","","0","","947","","1.5","","","19470102"
"3","1","","47_yuni_float","","947","0.3","26","","","19470103"
"32","","","1","","947","","1010","","","19470104"
"93","","","0","","947","","1.5","","","19470105"
"3","0","","47_cmn_float_in","1","947","0.1","129511","cmn_float","0.1","19470106"
"3","0","","47_cmn_float_in_book","0","947","0.1","32","empty","0.1","19470107"
"3","0","","47_cmn_float_in","1","947","0.1","129411","cmn_float","0.1","19470108"
"3","0","","47_cmn_float_in_weapon","0","947","0.1","31","empty","0.1","19470109"
"93","","","0","","947","","1.1","","","19470110"
"2","-180","","1000","","947","","129411","3.07692307692308","","19470111"
"33","-180","","1000","","947","","41","3.07692307692308","","19470112"
"2","-180","","1000","","947","","26","5.79185520361991","","19470113"
"33","-180","","1000","","947","","26","5.79185520361991","","19470114"
"2","-125","","1000","","947","","129511","4.20814479638009","","19470115"
"33","-125","","1000","","947","","42","4.20814479638009","","19470116"
"91","","","","","947","","19470113","","","19470117"
"23","","","se_fpc_water_random","","951","","se_10053800","","","19510001"
"5","22","cmn_float_monster_01","1","-180","951","1.75","1","-850","0","19510002"
"2","-180","","850","","951","","1","15","","19510003"
"23","","","se_fpc_water_random","","952","","se_10053800","","","19520001"
"5","22","cmn_float_monster_02","1","-180","952","1.75","1","-850","0","19520002"
"2","-180","","850","","952","","1","15","","19520003"
"23","","","se_fpc_water_random","","953","","se_10053800","","","19530001"
"5","22","cmn_float_monster_03","1","-180","953","1.75","1","-850","0","19530002"
"2","-180","","850","","953","","1","15","","19530003"
"23","","","se_fpc_water_random","","954","","se_10053800","","","19540001"
"5","22","cmn_float_monster_04","1","-180","954","1.75","1","-850","0","19540002"
"2","-180","","850","","954","","1","15","","19540003"
"23","","","se_fpc_water_random","","955","","se_10053800","","","19550001"
"5","22","cmn_float_monster_05","1","-180","955","1.75","1","-850","0","19550002"
"2","-180","","850","","955","","1","15","","19550003"
"23","","","se_fpc_water_random","","956","","se_10053800","","","19560001"
"5","22","cmn_float_monster_06","1","-180","956","1.75","1","-850","0","19560002"
"2","-180","","850","","956","","1","15","","19560003"
"23","","","se_fpc_water_random","","957","","se_10053800","","","19570001"
"5","22","cmn_float_monster_07","1","-180","957","1.75","1","-850","0","19570002"
"2","-180","","850","","957","","1","15","","19570003"
"23","","","se_fpc_water_random","","958","","se_10053800","","","19580001"
"5","22","cmn_float_monster_08","1","-180","958","1.75","1","-850","0","19580002"
"2","-180","","850","","958","","1","15","","19580003"
"23","","","se_fpc_water_random","","959","","se_10053800","","","19590001"
"5","22","cmn_float_monster_09","1","-180","959","1.75","1","-850","0","19590002"
"2","-180","","850","","959","","1","15","","19590003"
"23","","","se_fpc_water_random","","960","","se_10053800","","","19600001"
"5","22","cmn_float_monster_10","1","-180","960","1.75","1","-850","0","19600002"
"2","-180","","850","","960","","1","15","","19600003"
"23","","","se_fpc_water_random","","961","","se_10053800","","","19610001"
"5","22","cmn_float_monster_11","1","-180","961","1.75","1","-850","0","19610002"
"2","-180","","850","","961","","1","15","","19610003"
"23","","","se_fpc_water_random","","962","","se_10053800","","","19620001"
"5","22","cmn_float_monster_12","1","-180","962","1.75","1","-850","0","19620002"
"2","-180","","850","","962","","1","15","","19620003"
"23","","","se_fpc_water_random","","963","","se_10053800","","","19630001"
"5","22","cmn_float_monster_13","1","-180","963","1.75","1","-850","0","19630002"
"2","-180","","850","","963","","1","15","","19630003"
"23","","","se_fpc_water_random","","964","","se_10053800","","","19640001"
"5","22","cmn_float_monster_14","1","-180","964","1.75","1","-850","0","19640002"
"2","-180","","850","","964","","1","15","","19640003"
"23","","","se_fpc_water_random","","965","","se_10053800","","","19650001"
"5","22","cmn_float_monster_15","1","-180","965","1.75","1","-850","0","19650002"
"2","-180","","850","","965","","1","15","","19650003"
"23","","","se_fpc_water_random","","966","","se_10053800","","","19660001"
"5","22","cmn_float_monster_16","1","-180","966","1.75","1","-850","0","19660002"
"2","-180","","850","","966","","1","15","","19660003"
"23","","","se_fpc_water_random","","970","","se_10053800","","","19700001"
"5","22","cmn_float_item_01_Ball","1","-180","970","1.75","1","-850","0","19700002"
"2","-180","","850","","970","","1","15","","19700003"
"23","","","se_fpc_water_random","","971","","se_10053800","","","19710001"
"5","22","cmn_float_item_02_Ring","1","-180","971","1.75","1","-850","0","19710002"
"2","-180","","850","","971","","1","15","","19710003"
"23","","","se_fpc_water_random","","972","","se_10053800","","","19720001"
"5","22","cmn_float_item_03_Fish","1","-180","972","1.75","1","-850","0","19720002"
"2","-180","","850","","972","","1","15","","19720003"
"23","","","se_fpc_water_random","","973","","se_10053800","","","19730001"
"5","22","cmn_float_item_04_Shell","1","-180","973","1.75","1","-850","0","19730002"
"2","-180","","850","","973","","1","15","","19730003"
"23","","","se_fpc_water_random","","974","","se_10053800","","","19740001"
"5","22","cmn_float_item_05_Fruit","1","-180","974","1.75","1","-850","0","19740002"
"2","-180","","850","","974","","1","15","","19740003"
"23","","","se_fpc_water_random","","975","","se_10053800","","","19750001"
"5","22","cmn_float_item_06_Dolphin","1","-180","975","1.75","1","-850","0","19750002"
"2","-180","","850","","975","","1","15","","19750003"
"23","","","se_fpc_water_random","","976","","se_10053800","","","19760001"
"5","22","cmn_float_item_07_balloon","1","-180","976","1.75","1","-850","0","19760002"
"2","-180","","850","","976","","1","15","","19760003"
"23","","","se_fpc_water_random","","977","","se_10053800","","","19770001"
"5","22","cmn_float_item_08_Petigryphon","1","-180","977","1.75","1","-850","0","19770002"
"2","-180","","850","","977","","1","15","","19770003"
"23","","","se_fpc_water_random","","978","","se_10053800","","","19780001"
"5","22","cmn_float_item_09_Ball","1","-180","978","1.75","1","-850","0","19780002"
"2","-180","","850","","978","","1","15","","19780003"
"23","","","se_fpc_water_random","","979","","se_10053800","","","19790001"
"5","22","cmn_float_item_10_Board","1","-180","979","1.75","1","-850","0","19790002"
"2","-180","","850","","979","","1","15","","19790003"
"23","","","se_fpc_water_random","","980","","se_10053800","","","19800001"
"5","50","cmn_float_item_11_Sushi","1","-180","980","1.75","1","-850","0","19800002"
"5","50","cmn_float_item_11_Sushi","2","-180","980","1.75","1","-925","0","19800003"
"5","50","cmn_float_item_11_Sushi","3","-180","980","1.75","1","-1000","0","19800004"
"2","-180","","850","","980","","1","15","","19800005"
"2","-180","","775","","980","","2","15","","19800006"
"2","-180","","700","","980","","3","15","","19800007"
"23","","","se_fpc_water_random","","981","","se_10053800","","","19810001"
"5","50","cmn_float_item_11_Sushi","1","-180","981","1.75","1","-850","0","19810002"
"5","50","cmn_float_item_11_Sushi","2","-180","981","1.75","1","-925","0","19810003"
"5","50","rolling","3","-180","981","1.75","8","-1000","0","19810004"
"2","-180","","850","","981","","1","15","","19810005"
"2","-180","","775","","981","","2","15","","19810006"
"2","-180","","700","","981","","3","15","","19810007"
"23","","","se_fpc_water_random","","982","","se_10053800","","","19820001"
"5","22","48_monster_swim","1","-180","982","1","101","-850","1","19820002"
"31","-810","","1","1","982","1","6","-180","","19820003"
"2","-180","","850","","982","","1","10","","19820004"
"33","-180","","890","","982","","1","10","","19820005"
"23","","","se_fpc_water_random","","983","","se_10053800","","","19830001"
"5","22","48_monster_swim","1","-180","983","1","102","-850","1","19830002"
"31","-840","","1","1","983","1","6","-180","","19830003"
"2","-180","","850","","983","","1","10","","19830004"
"33","-180","","860","","983","","1","10","","19830005"
"23","","","se_fpc_water_random","","984","","se_10053800","","","19840001"
"5","22","48_monster_swim","1","-180","984","1","103","-850","1","19840002"
"31","-850","","1","1","984","1","6","-180","","19840003"
