671df5fc18eee33670777d86e6bbb19c713453b85be9ac49a1385a555150108b,7af08f84359a12adca1c54d015c3393b48f42b0c0c557654ad5d6b4fc5d08f62,31c99fb0c26f9810a146e1d69f1ea7797529c70660a8d504d3b2ca6b5ee75b8f,8fb3415a887f077516de50c78298a604c855163bd97e9d7581e78e322973f765,65bf7cd6e1488fb9673cf6132d77dba74b2ce311e65286fd48d5b7bff0f91056,ef77af6083df7a557ec4116755b4388d70ac797149a35bf87c0ba5a841720c32,916987fd21334d884aa951a7ca157b450ea3c892fcd6aa28617c0209215645c0,2511882626dee04b510f02fc60e2b862f5b6b7dca095b817fb78eec9740062de,310c361c7747cdedfef80f21727edc5fc5e05b4d2f0827dcab8d98e8f082d4fe,75b0bf60a57e516afdf60046b1b50083acbe6ddac75eeba102fda8adcfb684eb,b61ac96867e3abbf1a73a8e14802635cc2720bd1850eb2259eba0f0498d3b002,aa4ffdf61d5d55ae700cf580c81f405baa1309284ee2788fb5ca357351c62e2b,cdfbf9d23070466273769e4997e0bd0b1a47d7f583d09b71f0c51b5e2775aef5,6e23d975b0e8b4ffab2285112bcde09dadb132a66fe66d9860a13ef0329ad0f6
"2221","49","111","0","-1","261","2024/05/21 5:00:00","0","0","1","2024/05/26 4:59:59","40","2000","0"
"2222","32","102","0","-1","261","2024/05/21 5:00:00","0","0","1","2024/05/26 4:59:59","30","2000","0"
"2223","42","102","0","-1","261","2024/05/21 5:00:00","0","0","1","2024/05/26 4:59:59","40","2000","0"
"2224","81","101","0","49","1","2024/05/24 5:00:00","0","0","1","2024/06/01 4:59:59","80","1500","0"
"2225","81","101","0","-1","304","2024/05/24 5:00:00","0","0","1","2024/06/01 4:59:59","80","1500","0"
"2226","82","102","0","49","1","2024/05/24 5:00:00","0","0","1","2024/06/01 4:59:59","80","1500","0"
"2227","82","102","0","-1","304","2024/05/24 5:00:00","0","0","1","2024/06/01 4:59:59","80","1500","0"
"2228","83","111","0","49","1","2024/05/24 5:00:00","0","0","1","2024/06/01 4:59:59","80","1500","0"
"2229","83","111","0","-1","304","2024/05/24 5:00:00","0","0","1","2024/06/01 4:59:59","80","1500","0"
"2230","84","109","0","-1","1","2024/05/24 5:00:00","0","0","1","2024/06/01 4:59:59","80","1500","0"
"2231","85","112","0","-1","1","2024/05/24 5:00:00","0","0","1","2024/06/01 4:59:59","80","1500","0"
"2232","351","8004","0","-1","1","2024/05/24 5:00:00","0","0","1","2024/06/01 4:59:59","80","1500","0"
"2233","352","8005","0","-1","1","2024/05/24 5:00:00","0","0","1","2024/06/01 4:59:59","80","1500","0"
"2234","641","130","0","-1","1","2024/05/24 5:00:00","0","0","1","2024/06/01 4:59:59","80","1500","0"
"2235","31","101","0","-1","261","2024/05/26 5:00:00","0","0","1","2024/06/01 4:59:59","30","2000","0"
"2236","41","101","0","-1","261","2024/05/26 5:00:00","0","0","1","2024/06/01 4:59:59","40","2000","0"
"2237","37","109","0","-1","1","2024/05/26 5:00:00","0","0","1","2024/06/01 4:59:59","30","2000","0"
"2238","38","112","0","-1","1","2024/05/26 5:00:00","0","0","1","2024/06/01 4:59:59","30","2000","0"
"2239","34","103","0","-1","1","2024/05/26 5:00:00","0","0","1","2024/06/06 4:59:59","30","2000","0"
"2240","44","103","0","-1","1","2024/05/26 5:00:00","0","0","1","2024/06/06 4:59:59","40","2000","0"
"2241","91","101","0","-1","1","2024/05/26 5:00:00","0","0","1","2024/06/01 4:59:59","100","1500","0"
"2242","92","102","0","-1","1","2024/05/26 5:00:00","0","0","1","2024/06/01 4:59:59","100","1500","0"
"2243","93","111","0","-1","1","2024/05/26 5:00:00","0","0","1","2024/06/01 4:59:59","100","1500","0"
"2244","94","109","0","-1","1","2024/05/26 5:00:00","0","0","1","2024/06/01 4:59:59","100","1500","0"
"2245","95","112","0","-1","1","2024/05/26 5:00:00","0","0","1","2024/06/01 4:59:59","100","1500","0"
"2246","100","8004","0","-1","1","2024/05/26 5:00:00","0","0","1","2024/06/01 4:59:59","100","1500","0"
"2247","101","8005","0","-1","1","2024/05/26 5:00:00","0","0","1","2024/06/01 4:59:59","100","1500","0"
"2248","651","130","0","-1","1","2024/05/26 5:00:00","0","0","1","2024/06/01 4:59:59","100","1500","0"
"2249","151","6004","0","-1","1","2024/07/31 12:00:00","0","0","1","2024/08/14 20:59:59","80","1500","0"
"2250","152","6005","0","-1","1","2024/07/31 12:00:00","0","0","1","2024/08/14 20:59:59","80","1500","0"
"2251","96","6004","0","-1","1","2024/05/31 12:00:00","0","0","1","2024/06/01 4:59:59","100","1500","0"
"2252","97","6005","0","-1","1","2024/05/31 12:00:00","0","0","1","2024/06/01 4:59:59","100","1500","0"
"2255","32","102","0","-1","261","2024/06/01 5:00:00","0","0","1","2024/06/06 4:59:59","30","2000","0"
"2256","42","102","0","-1","261","2024/06/01 5:00:00","0","0","1","2024/06/06 4:59:59","40","2000","0"
"2257","31","101","0","-1","261","2024/06/06 5:00:00","0","0","1","2024/06/10 4:59:59","30","2000","0"
"2258","41","101","0","-1","261","2024/06/06 5:00:00","0","0","1","2024/06/10 4:59:59","40","2000","0"
"2259","39","111","0","-1","261","2024/06/10 5:00:00","0","0","1","2024/06/25 4:59:59","30","2000","0"
"2260","49","111","0","-1","261","2024/06/10 5:00:00","0","0","1","2024/06/25 4:59:59","40","2000","0"
"2261","37","109","0","-1","1","2024/06/10 5:00:00","0","0","1","2024/06/15 4:59:59","30","2000","0"
"2262","38","112","0","-1","1","2024/06/10 5:00:00","0","0","1","2024/06/15 4:59:59","30","2000","0"
"2263","31","101","0","-1","271","2024/06/15 5:00:00","0","0","1","2024/06/20 4:59:59","30","3000","0"
"2264","41","101","0","-1","271","2024/06/15 5:00:00","0","0","1","2024/06/20 4:59:59","40","2000","0"
"2265","45","104","0","-1","1","2024/06/15 5:00:00","0","0","1","2024/07/01 4:59:59","40","2000","0"
"2266","32","102","0","-1","271","2024/06/20 5:00:00","0","0","1","2024/06/25 4:59:59","30","2000","0"
"2267","42","102","0","-1","271","2024/06/20 5:00:00","0","0","1","2024/06/25 4:59:59","40","2000","0"
"2268","81","101","0","49","1","2024/06/23 5:00:00","0","0","1","2024/07/01 4:59:59","80","1500","0"
"2269","81","101","0","-1","307","2024/06/23 5:00:00","0","0","1","2024/07/01 4:59:59","80","1500","0"
"2270","82","102","0","49","1","2024/06/23 5:00:00","0","0","1","2024/07/01 4:59:59","80","1500","0"
"2271","82","102","0","-1","307","2024/06/23 5:00:00","0","0","1","2024/07/01 4:59:59","80","1500","0"
"2272","83","111","0","49","1","2024/06/23 5:00:00","0","0","1","2024/07/01 4:59:59","80","1500","0"
"2273","83","111","0","-1","307","2024/06/23 5:00:00","0","0","1","2024/07/01 4:59:59","80","1500","0"
"2274","84","109","0","-1","1","2024/06/23 5:00:00","0","0","1","2024/07/01 4:59:59","80","1500","0"
"2275","85","112","0","-1","1","2024/06/23 5:00:00","0","0","1","2024/07/01 4:59:59","80","1500","0"
"2276","351","8004","0","-1","1","2024/06/23 5:00:00","0","0","1","2024/07/01 4:59:59","80","1500","0"
"2277","352","8005","0","-1","1","2024/06/23 5:00:00","0","0","1","2024/07/01 4:59:59","80","1500","0"
"2278","641","130","0","-1","1","2024/06/23 5:00:00","0","0","1","2024/07/01 4:59:59","80","1500","0"
"2279","31","101","0","-1","271","2024/06/25 5:00:00","0","0","1","2024/07/01 4:59:59","30","2000","0"
"2280","41","101","0","-1","271","2024/06/25 5:00:00","0","0","1","2024/07/01 4:59:59","40","2000","0"
"2281","37","109","0","-1","1","2024/06/25 5:00:00","0","0","1","2024/07/01 4:59:59","30","2000","0"
"2282","38","112","0","-1","1","2024/06/25 5:00:00","0","0","1","2024/07/01 4:59:59","30","2000","0"
"2283","34","103","0","-1","1","2024/06/25 5:00:00","0","0","1","2024/07/06 4:59:59","30","2000","0"
"2284","44","103","0","-1","1","2024/06/25 5:00:00","0","0","1","2024/07/06 4:59:59","40","2000","0"
"2285","91","101","0","-1","1","2024/06/25 5:00:00","0","0","1","2024/07/01 4:59:59","100","1500","0"
"2286","92","102","0","-1","1","2024/06/25 5:00:00","0","0","1","2024/07/01 4:59:59","100","1500","0"
"2287","93","111","0","-1","1","2024/06/25 5:00:00","0","0","1","2024/07/01 4:59:59","100","1500","0"
"2288","94","109","0","-1","1","2024/06/25 5:00:00","0","0","1","2024/07/01 4:59:59","100","1500","0"
"2289","95","112","0","-1","1","2024/06/25 5:00:00","0","0","1","2024/07/01 4:59:59","100","1500","0"
"2290","100","8004","0","-1","1","2024/06/25 5:00:00","0","0","1","2024/07/01 4:59:59","100","1500","0"
"2291","101","8005","0","-1","1","2024/06/25 5:00:00","0","0","1","2024/07/01 4:59:59","100","1500","0"
"2292","651","130","0","-1","1","2024/06/25 5:00:00","0","0","1","2024/07/01 4:59:59","100","1500","0"
"2293","96","6004","0","-1","1","2024/06/30 12:00:00","0","0","1","2024/07/01 4:59:59","100","1500","0"
"2294","97","6005","0","-1","1","2024/06/30 12:00:00","0","0","1","2024/07/01 4:59:59","100","1500","0"
"2295","251","7004","0","-1","1","2024/06/17 15:00:00","0","0","1","2024/06/24 20:59:59","80","1500","0"
"2296","252","7005","0","-1","1","2024/06/17 15:00:00","0","0","1","2024/06/24 20:59:59","80","1500","0"
"2297","541","122","0","-1","1","2024/06/18 5:00:00","0","0","1","2024/06/23 4:59:59","120","2000","0"
"2300","32","102","0","-1","271","2024/07/01 5:00:00","0","0","1","2024/07/06 4:59:59","30","2000","0"
"2301","42","102","0","-1","271","2024/07/01 5:00:00","0","0","1","2024/07/06 4:59:59","40","2000","0"
"2302","31","101","0","-1","271","2024/07/06 5:00:00","0","0","1","2024/07/10 4:59:59","30","2000","0"
"2303","41","101","0","-1","271","2024/07/06 5:00:00","0","0","1","2024/07/10 4:59:59","40","2000","0"
"2304","39","111","0","-1","271","2024/07/10 5:00:00","0","0","1","2024/07/26 4:59:59","30","2000","0"
"2305","49","111","0","-1","271","2024/07/10 5:00:00","0","0","1","2024/07/26 4:59:59","40","2000","0"
"2306","37","109","0","-1","1","2024/07/10 5:00:00","0","0","1","2024/07/15 4:59:59","30","2000","0"
"2307","38","112","0","-1","1","2024/07/10 5:00:00","0","0","1","2024/07/15 4:59:59","30","2000","0"
"2308","31","101","0","-1","271","2024/07/15 5:00:00","0","0","1","2024/07/20 4:59:59","30","3000","0"
"2309","41","101","0","-1","271","2024/07/15 5:00:00","0","0","1","2024/07/20 4:59:59","40","2000","0"
"2310","45","104","0","-1","1","2024/07/15 5:00:00","0","0","1","2024/07/31 4:59:59","40","2000","0"
"2311","32","102","0","-1","271","2024/07/20 5:00:00","0","0","1","2024/07/26 4:59:59","30","2000","0"
"2312","42","102","0","-1","271","2024/07/20 5:00:00","0","0","1","2024/07/26 4:59:59","40","2000","0"
"2313","81","101","0","49","1","2024/07/24 5:00:00","0","0","1","2024/07/31 4:59:59","80","1500","0"
"2314","81","101","0","-1","310","2024/07/24 5:00:00","0","0","1","2024/07/31 4:59:59","80","1500","0"
"2315","82","102","0","49","1","2024/07/24 5:00:00","0","0","1","2024/07/31 4:59:59","80","1500","0"
"2316","82","102","0","-1","310","2024/07/24 5:00:00","0","0","1","2024/07/31 4:59:59","80","1500","0"
"2317","83","111","0","49","1","2024/07/24 5:00:00","0","0","1","2024/07/31 4:59:59","80","1500","0"
"2318","83","111","0","-1","310","2024/07/24 5:00:00","0","0","1","2024/07/31 4:59:59","80","1500","0"
"2319","84","109","0","-1","1","2024/07/24 5:00:00","0","0","1","2024/07/31 4:59:59","80","1500","0"
"2320","85","112","0","-1","1","2024/07/24 5:00:00","0","0","1","2024/07/31 4:59:59","80","1500","0"
"2321","351","8004","0","-1","1","2024/07/24 5:00:00","0","0","1","2024/07/31 4:59:59","80","1500","0"
"2322","352","8005","0","-1","1","2024/07/24 5:00:00","0","0","1","2024/07/31 4:59:59","80","1500","0"
"2323","641","130","0","-1","1","2024/07/24 5:00:00","0","0","1","2024/07/31 4:59:59","80","1500","0"
"2324","31","101","0","-1","271","2024/07/26 5:00:00","0","0","1","2024/07/31 4:59:59","30","2000","0"
"2325","41","101","0","-1","271","2024/07/26 5:00:00","0","0","1","2024/07/31 4:59:59","40","2000","0"
"2326","37","109","0","-1","1","2024/07/26 5:00:00","0","0","1","2024/07/31 4:59:59","30","2000","0"
"2327","38","112","0","-1","1","2024/07/26 5:00:00","0","0","1","2024/07/31 4:59:59","30","2000","0"
"2328","34","103","0","-1","1","2024/07/26 5:00:00","0","0","1","2024/08/06 4:59:59","30","2000","0"
"2329","44","103","0","-1","1","2024/07/26 5:00:00","0","0","1","2024/08/06 4:59:59","40","2000","0"
"2330","91","101","0","-1","1","2024/07/26 5:00:00","0","0","1","2024/07/31 4:59:59","100","1500","0"
"2331","92","102","0","-1","1","2024/07/26 5:00:00","0","0","1","2024/07/31 4:59:59","100","1500","0"
"2332","93","111","0","-1","1","2024/07/26 5:00:00","0","0","1","2024/07/31 4:59:59","100","1500","0"
"2333","94","109","0","-1","1","2024/07/26 5:00:00","0","0","1","2024/07/31 4:59:59","100","1500","0"
"2334","95","112","0","-1","1","2024/07/26 5:00:00","0","0","1","2024/07/31 4:59:59","100","1500","0"
"2335","100","8004","0","-1","1","2024/07/26 5:00:00","0","0","1","2024/07/31 4:59:59","100","1500","0"
"2336","101","8005","0","-1","1","2024/07/26 5:00:00","0","0","1","2024/07/31 4:59:59","100","1500","0"
"2337","651","130","0","-1","1","2024/07/26 5:00:00","0","0","1","2024/07/31 4:59:59","100","1500","0"
"2338","32","102","0","-1","271","2024/07/31 5:00:00","0","0","1","2024/08/04 4:59:59","30","2000","0"
"2339","42","102","0","-1","271","2024/07/31 5:00:00","0","0","1","2024/08/04 4:59:59","40","2000","0"
"2340","251","7004","0","-1","1","2024/07/16 12:00:00","0","0","1","2024/07/23 20:59:59","80","1500","0"
"2341","252","7005","0","-1","1","2024/07/16 12:00:00","0","0","1","2024/07/23 20:59:59","80","1500","0"
"2344","31","101","0","-1","271","2024/08/04 5:00:00","0","0","1","2024/08/10 4:59:59","30","2000","0"
"2345","41","101","0","-1","271","2024/08/04 5:00:00","0","0","1","2024/08/10 4:59:59","40","2000","0"
"2346","39","111","0","-1","271","2024/08/10 5:00:00","0","0","1","2024/08/15 4:59:59","30","2000","0"
"2347","49","111","0","-1","271","2024/08/10 5:00:00","0","0","1","2024/08/15 4:59:59","40","2000","0"
"2348","37","109","0","-1","1","2024/08/10 5:00:00","0","0","1","2024/08/15 4:59:59","30","2000","0"
"2349","38","112","0","-1","1","2024/08/10 5:00:00","0","0","1","2024/08/15 4:59:59","30","2000","0"
"2350","31","101","0","-1","271","2024/08/15 5:00:00","0","0","1","2024/08/22 4:59:59","30","4000","0"
"2351","41","101","0","-1","271","2024/08/15 5:00:00","0","0","1","2024/08/22 4:59:59","40","2000","0"
"2352","34","103","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/08/22 4:59:59","30","4000","0"
"2353","44","103","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/08/22 4:59:59","40","4000","0"
"2354","91","101","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","100","2500","0"
"2355","92","102","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","100","2500","0"
"2356","93","111","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","100","2500","0"
"2357","94","109","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","100","2500","0"
"2358","95","112","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","100","2500","0"
"2359","100","8004","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","100","2500","0"
"2360","101","8005","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","100","2500","0"
"2361","651","130","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","100","2500","0"
"2362","98","7004","0","-1","1","2024/08/17 12:00:00","0","0","1","2024/08/24 20:59:59","100","2500","0"
"2363","99","7005","0","-1","1","2024/08/17 12:00:00","0","0","1","2024/08/24 20:59:59","100","2500","0"
"2364","96","6004","0","-1","1","2024/08/31 12:00:00","0","0","1","2024/09/01 4:59:59","100","2500","0"
"2365","97","6005","0","-1","1","2024/08/31 12:00:00","0","0","1","2024/09/01 4:59:59","100","2500","0"
"2366","81","101","0","49","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","80","2000","0"
"2367","81","101","0","-1","313","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","80","2000","0"
"2368","82","102","0","49","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","80","2000","0"
"2369","82","102","0","-1","313","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","80","2000","0"
"2370","83","111","0","49","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","80","2000","0"
"2371","83","111","0","-1","313","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","80","2000","0"
"2372","84","109","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","80","2000","0"
"2373","85","112","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","80","2000","0"
"2374","351","8004","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","80","2000","0"
"2375","352","8005","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","80","2000","0"
"2376","641","130","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","80","2000","0"
"2377","251","7004","0","-1","1","2024/08/17 12:00:00","0","0","1","2024/08/24 20:59:59","80","2000","0"
"2378","252","7005","0","-1","1","2024/08/17 12:00:00","0","0","1","2024/08/24 20:59:59","80","2000","0"
"2379","151","6004","0","-1","1","2024/08/31 12:00:00","0","0","1","2024/09/01 4:59:59","80","2000","0"
"2380","152","6005","0","-1","1","2024/08/31 12:00:00","0","0","1","2024/09/01 4:59:59","80","2000","0"
"2381","45","104","0","-1","1","2024/08/15 5:00:00","0","0","1","2024/09/01 4:59:59","40","2000","0"
"2382","39","111","0","-1","271","2024/08/22 5:00:00","0","0","1","2024/08/28 4:59:59","30","4000","0"
"2383","49","111","0","-1","271","2024/08/22 5:00:00","0","0","1","2024/08/28 4:59:59","40","4000","0"
"2384","37","109","0","-1","1","2024/08/22 5:00:00","0","0","1","2024/09/01 4:59:59","30","4000","0"
"2385","38","112","0","-1","1","2024/08/22 5:00:00","0","0","1","2024/09/01 4:59:59","30","4000","0"
"2386","32","102","0","-1","271","2024/08/28 5:00:00","0","0","1","2024/09/01 4:59:59","30","4000","0"
"2387","42","102","0","-1","271","2024/08/28 5:00:00","0","0","1","2024/09/01 4:59:59","40","4000","0"
"2390","151","6004","0","-1","1","2024/09/01 5:00:00","0","0","1","2024/09/24 20:59:59","80","1500","0"
"2391","152","6005","0","-1","1","2024/09/01 5:00:00","0","0","1","2024/09/24 20:59:59","80","1500","0"
"2403","32","102","0","-1","271","2024/09/01 5:00:00","0","0","1","2024/09/04 4:59:59","30","2000","0"
"2404","42","102","0","-1","271","2024/09/01 5:00:00","0","0","1","2024/09/04 4:59:59","40","2000","0"
"2405","31","101","0","-1","271","2024/09/04 5:00:00","0","0","1","2024/09/10 4:59:59","30","2000","0"
"2406","41","101","0","-1","271","2024/09/04 5:00:00","0","0","1","2024/09/10 4:59:59","40","2000","0"
"2407","39","111","0","-1","271","2024/09/10 5:00:00","0","0","1","2024/09/25 4:59:59","30","2000","0"
"2408","49","111","0","-1","271","2024/09/10 5:00:00","0","0","1","2024/09/25 4:59:59","40","2000","0"
"2409","37","109","0","-1","1","2024/09/10 5:00:00","0","0","1","2024/09/15 4:59:59","30","2000","0"
"2410","38","112","0","-1","1","2024/09/10 5:00:00","0","0","1","2024/09/15 4:59:59","30","2000","0"
"2411","31","101","0","-1","271","2024/09/15 5:00:00","0","0","1","2024/09/20 4:59:59","30","3000","0"
"2412","41","101","0","-1","271","2024/09/15 5:00:00","0","0","1","2024/09/20 4:59:59","40","2000","0"
"2413","45","104","0","-1","1","2024/09/15 5:00:00","0","0","1","2024/9/30 4:59:59","40","2000","0"
"5001","81","101","0","100","50","2022/12/16 5:00:00","0","0","3","2023/12/16 4:59:59","82","3000","0"
"5002","81","101","0","200","101","2022/12/16 5:00:00","0","0","3","2023/12/16 4:59:59","82","5000","0"
"5003","82","102","0","100","50","2022/12/16 5:00:00","0","0","3","2023/12/16 4:59:59","82","3000","0"
"5004","82","102","0","200","101","2022/12/16 5:00:00","0","0","3","2023/12/16 4:59:59","82","5000","0"
"5005","83","111","0","100","50","2022/12/16 5:00:00","0","0","3","2023/12/16 4:59:59","82","3000","0"
"5006","83","111","0","200","101","2022/12/16 5:00:00","0","0","3","2023/12/16 4:59:59","82","5000","0"
"5007","31","101","0","200","1","2022/12/16 5:00:00","0","0","3","2023/02/15 4:59:59","32","3000","0"
"5008","32","102","0","200","1","2022/12/16 5:00:00","0","0","3","2023/02/22 4:59:59","32","3000","0"
"5009","39","111","0","200","1","2022/12/16 5:00:00","0","0","3","2023/02/22 4:59:59","32","3000","0"
"5010","41","101","0","200","1","2022/12/16 5:00:00","0","0","3","2023/02/15 4:59:59","42","3000","0"
"5011","42","102","0","200","1","2022/12/16 5:00:00","0","0","3","2023/02/22 4:59:59","42","3000","0"
"5012","49","111","0","200","1","2022/12/16 5:00:00","0","0","3","2023/02/22 4:59:59","42","3000","0"
"5013","31","101","0","200","1","2023/02/15 5:00:00","0","0","3","2023/02/22 4:59:59","32","5000","0"
"5014","32","102","0","200","1","2023/02/22 05:00:00","0","0","3","2023/3/1 04:59:59","32","5000","0"
"5015","39","111","0","200","1","2023/02/22 05:00:00","0","0","3","2023/3/1 04:59:59","32","5000","0"
"5016","41","101","0","200","1","2023/02/15 5:00:00","0","0","3","2023/02/22 4:59:59","42","3000","0"
"5017","42","102","0","200","1","2023/02/22 05:00:00","0","0","3","2023/3/1 04:59:59","42","5000","0"
"5018","49","111","0","200","1","2023/02/22 05:00:00","0","0","3","2023/3/1 04:59:59","42","5000","0"
"5019","31","101","0","200","1","2023/02/22 05:00:00","0","0","3","2023/04/30 4:59:59","32","3000","0"
"5020","32","102","0","200","1","2023/3/1 05:00:00","0","0","3","2023/05/09 4:59:59","32","3000","0"
"5021","39","111","0","200","1","2023/3/1 05:00:00","0","0","3","2023/05/09 4:59:59","32","3000","0"
"5022","41","101","0","200","1","2023/02/22 05:00:00","0","0","3","2023/04/30 4:59:59","42","3000","0"
"5023","42","102","0","200","1","2023/3/1 05:00:00","0","0","3","2023/05/09 4:59:59","42","3000","0"
