60398ddfe081503289631d1bf85164587553480e5d221493655bf93fe6ba645f,55e70181ad7159fdab4e24856c9b747502d58fdc4e4cc64524b22fb7a1aa22e3,38232df3f7fd95c6305b7d007d9dce1780f6afb2a6d8a236f43a5d368c9683f1,3895d331b4e081545b4b3a2475ee028eb353e803c215fd2acd50fcd66b7c3ea7,2f057673ce3febe9e0de23f116279ad50158f4f2cbc9e633da971cebfc55f49e,42fd036b9df28205b78703b6cae39e387343281bbd4861865ef9ed8d02a231ee,dcc358207f9f44ef53ded661a9a856468adb48e43c46291a92aeabeea663d552,60af063725ae196fb44f3ffd1a16cde03957f0b27dbb0acc1f8b31078a57fd1e,e22303df1b532ba58ab79e34388a658dde28e532ce4d3d6c8af6e9f1ae46ebf2,907d869bdb6bf69467d98eeff114245615b94529d546fe98b02bcc76fda42252,fa179dd99843473c4704757fa6a5cef754d96144152c4bb1e73c7967a957f5fe,0a161bc1b5fac1189c146d543bee11e8c0ddddc8196cdb9ed237f391c0e3f85c,ba339da5f0845f83d5fbe8ee89df3f865a7064de29c20a58fde95b56bce30158,8c65854f34665d796f472c17c07849186ab84976fe192f0431277fa07afe8295,807c0281b1c4c9ba36893bfedc9bf9c6e39d8ddec670cc4f6ae4b5107d1e677f,8a43be5111401c73f62c1b6b211e546a79ad7f23b8948db3e464701d130147e7,d31c73e185a71f71550f0c989713521213bef6eaebb360b2c65e862a698da7ad,45a8ac25525d7addcc9c99600524a1e630ebee2c6a05853e089f8b6ad9d7facd,0a0eb4ef51e96ad9e31e3bda33dcf7f51491785153036de33686839ee816612a,a70c9d99b650fb2ad0a225a25c8436c9b617936f85a992581ad1e6acbde47fa4,52037f9c95b69e8b84ff775df10538f1c51de9d0a205df7b57c42b65672ac9a2,a5a224e61464aa4e25bf29753fb17636290625a1891c9515b5fafeb0154e1b61,c3e3a79d2d4bc60f0630415b6f7c4413e25c0b57a10608594f3477d933b41ee9,ecc86125dc319c00446dd04c76b5cbaaebd29d835220cc3a1c6f92b3879cc880,79b6886809b6e0f1efb8309d65c57fcf0a078d800b2dcee2d407cc8f20b7c9ea,212ce2b5cf1067d5f8b0f89668ef4255dbd5df5bdc068d75c982d6d167d11dae,b503da34f71cff2cdc4ae6f4c95e389d053f3629426ffb676d514882d9e01951,bd8931e9132f440a3533d54f3611e480f259cae5cfdcd4d776eb2ed175fc247c,3b2ab4d37063cb3f9e11d065413fbe906b9e3d88eabd187201235a2caa19f997,77adf7bb1c9b432f837032cbc3206a6ffd03bb3302248769d7e4b0ef52686fd0,fadbff904699caf4c1e7a77d9a3297056e5019e4ee7fb2a0a9ad4d5c5059e0ee,ab51b440066884467200de23348ab473c66910560a0bfb289b19090314689e26,423dfdd89d0a82aa1ef45b3f99b8b874f2ef8505ec0949a0c87d99f32c81cdcd,dc9f53341db5ea2701fe43ba4fe81f41687ecfa4d1f76ef3fae33ee34f888ac1,aa5db613653909f2ec880ef7920c6d7f55641d1283ed830ae11d78b1d5734812,036f9085dcfa3392225908002d0f528040cc16a014c09c85b5db1d2abb6d0265,a2a42fb6736572656a22340815c84ba581c9a659cbe7442a750767c8ee9642d4,489dca6730535afc74622642cf93e4734af709486bbe8b500e1d3581606eaf0f,8d68243fb4da3191a5749422d15521ff01acb839ba59386f24174ae65a803ffa,38c8a09ab1f8f0035b5b34fa742fd0ce3ef7adc2d391d17c2036018f8f117666,a4655504611eb537b6cb0c9d114637a13c13b8255a742bf4722848fe31236a2b,ccda6426c324e5061f1e52305249de54141a7394d9c9993e1f5d254d710f1b82,17c772478c813d0e4a138d4431b190153f16caa282f180501ff3216de128bf88,460f538ef0acb0955b0f40586e91cf73484007d34dfa695c7b6761be827a4a60
"915","3040","0","0","0","0","0","304","1","0","40528","3040","0","0","0","0","0","0","0","0","0","0","3040","0","13408494","0","3040","0","253500","0","0","0","0","0","0","42","0","850101304","1373","200000001","アルトハーピィ","0","3040","3040"
"1748","304","0","0","5","0","0","304","32","0","45252","304","0","59","0","0","40","0","0","0","0","0","304","0","11170159","4","304","0","610301","0","0","0","724","0","0","42","1","850101305","1733","200000001","サレン（サマー）のシャドウ","20","304","304"
"2448","3050","0","0","0","0","0","305","1","0","10763","3050","0","0","0","0","0","0","0","0","0","0","3050","0","14376792","0","3050","0","250700","0","0","0","0","0","0","42","0","850101401","918","200000001","ゴーレム","0","3050","3050"
"1224","3050","0","0","0","0","0","305","1","0","12572","3050","0","0","0","0","0","0","0","0","0","0","3050","0","14069790","0","3050","0","251800","0","0","0","0","0","0","42","0","850101402","1836","200000001","スタンプ","0","3050","3050"
"488","305","0","0","5","0","0","305","32","0","66792","305","0","30","0","0","3","0","0","0","0","0","305","0","10427896","1","305","0","611502","0","0","0","2062","0","0","44","1","850101403","416","200000001","クリスティーナ（クリスマス）のシャドウ","27","305","305"
"2804","305","0","0","5","0","0","305","32","0","34672","305","0","114","0","0","28","0","0","0","0","0","305","0","11154680","4","305","0","611602","0","0","0","652","0","0","42","1","850101404","1918","200000001","ノゾミ（クリスマス）のシャドウ","20","305","305"
"765","3050","0","0","0","0","0","305","1","0","15619","3050","0","0","0","0","0","0","0","0","0","0","3050","0","12871606","0","3050","0","255000","0","0","0","0","0","0","42","0","850101405","1148","200000001","ツチノコブラ","0","3050","3050"
"1224","3050","0","0","0","0","0","305","1","0","12423","3050","0","0","0","0","0","0","0","0","0","0","3050","0","14076422","0","3050","0","252000","0","0","0","0","0","0","42","0","850101501","1836","200000001","トレント","0","3050","3050"
"1530","3050","0","0","0","0","0","305","1","0","12722","3050","0","0","0","0","0","0","0","0","0","0","3050","0","14096922","0","3050","0","251200","0","0","0","0","0","0","42","0","850101502","1377","200000001","ゴブリンガード","0","3050","3050"
"2544","305","0","0","6","0","0","305","32","0","28176","305","0","141","0","0","21","0","0","0","0","0","305","0","12639773","5","305","0","605802","0","0","0","493","0","0","42","1","850101503","2358","200000001","ペコリーヌのシャドウ","26","305","305"
"518","305","2394","0","6","0","0","305","32","0","0","305","0","45","0","0","0","0","0","0","63934","0","305","0","10290033","18","305","0","607801","0","0","0","0","0","0","42","1","850101504","609","200000001","キャル（サマー）のシャドウ","34","305","305"
"306","3050","0","0","0","0","0","305","1","0","0","3050","0","0","0","0","0","0","0","0","26036","0","3050","0","12056020","0","3050","0","259600","0","0","0","0","0","0","42","0","850101505","459","200000001","ワイズワンド","0","3050","3050"
"918","3050","0","0","0","0","0","305","1","0","11219","3050","0","0","0","0","0","0","0","0","0","0","3050","0","15191581","0","3050","0","252900","0","0","0","0","0","0","42","0","850101601","2295","200000001","ハイオーク","0","3050","3050"
"428","305","2108","0","5","0","0","305","32","0","0","305","0","45","0","0","0","0","0","0","73397","0","305","0","10403725","18","305","0","609201","0","0","0","0","0","0","42","1","850101602","532","200000001","アンのシャドウ","26","305","305"
"1457","305","572","0","6","0","0","305","32","0","0","305","0","2060","0","0","3","0","0","0","50313","0","305","0","11658054","21","305","0","601501","0","0","0","0","0","0","42","1","850101603","1787","200000001","ミサトのシャドウ","29","305","305"
"459","3050","0","0","0","0","0","305","1","0","0","3050","0","0","0","0","0","0","0","0","24658","0","3050","0","14138727","0","3050","0","257300","0","0","0","0","0","0","42","0","850101604","689","200000001","プチデビル","0","3050","3050"
"374","305","2103","0","5","0","0","305","32","0","0","305","0","60","0","0","0","0","0","0","68214","0","305","0","10265529","18","305","0","611401","0","0","0","0","0","0","42","1","850101605","501","200000001","ルナのシャドウ","24","305","305"
"2707","306","132","0","5","0","0","306","32","0","0","306","0","86","0","0","12","0","0","0","31889","0","306","0","12484251","20","306","0","619101","0","0","0","0","0","0","42","1","850101701","2170","200000001","クウカ（ノワール）のシャドウ","15","306","306"
"482","306","2255","0","6","0","0","306","32","0","0","306","0","60","0","0","0","0","0","0","76669","0","306","0","10763761","17","306","0","604401","0","0","0","0","0","0","42","1","850101702","645","200000001","イリヤのシャドウ","24","306","306"
"461","3060","0","0","0","0","0","306","1","0","0","3060","0","0","0","0","0","0","0","0","49042","0","3060","0","13853276","0","3060","0","256300","0","0","0","0","0","0","42","0","850101703","691","200000001","インプ","0","3060","3060"
"921","3060","0","0","0","0","0","306","1","0","0","3060","0","918","0","0","0","0","0","0","1709","0","3060","0","13852556","0","3060","0","256900","0","0","0","0","0","0","42","0","850101704","1382","200000001","ケイブスネイル","0","3060","3060"
"307","3060","0","0","0","0","0","306","1","0","0","3060","0","0","0","0","0","0","0","0","53971","0","3060","0","13856844","0","3060","0","258200","0","0","0","0","0","0","42","0","850101705","461","200000001","コドモオオトカゲ","0","3060","3060"
"614","3060","0","0","0","0","0","306","1","0","10916","3060","0","0","0","0","0","0","0","0","0","0","3060","0","15599372","0","3060","0","250800","0","0","0","0","0","0","42","0","850101801","3684","200000001","ブルーゴーレム","0","3060","3060"
"1228","3060","0","0","0","0","0","306","1","0","12896","3060","0","0","0","0","0","0","0","0","0","0","3060","0","14675500","0","3060","0","250100","0","0","0","0","0","0","42","0","850101802","1842","200000001","スパイククラブ","0","3060","3060"
"529","306","0","0","5","0","0","306","32","0","61407","306","0","25","0","0","20","0","0","0","0","0","306","0","10925580","0","306","0","615501","0","0","0","2811","0","0","80","1","850101803","492","200000001","コッコロ（儀装束）のシャドウ","22","306","306"
"1165","306","876","0","5","0","0","306","32","0","0","306","0","158","0","0","3","0","0","0","55220","0","306","0","11091655","28","306","0","619001","0","0","0","0","0","0","42","1","850101804","1388","200000001","イオ（ノワール）のシャドウ","18","306","306"
"461","3060","0","0","0","0","0","306","1","0","51832","3060","0","0","0","0","0","0","0","0","0","0","3060","0","14115521","0","3060","0","256100","0","0","0","0","0","0","42","0","850101805","691","200000001","タビガラス","0","3060","3060"
"1228","3060","0","0","0","0","0","306","1","0","13330","3060","0","0","0","0","0","0","0","0","0","0","3060","0","14523450","0","3060","0","251000","0","0","0","0","0","0","42","0","850101901","2763","200000001","動く剣士","0","3060","3060"
"628","306","0","0","6","0","0","306","32","0","67028","306","0","25","0","0","17","0","0","0","0","0","306","0","11790591","0","306","0","606101","0","0","0","2267","0","0","80","1","850101902","587","200000001","ムイミのシャドウ","35","306","306"
"695","306","0","0","5","0","0","306","32","0","62688","306","0","30","0","0","20","0","0","0","0","0","306","0","10785905","15","306","0","616301","0","0","0","2127","0","0","60","1","850101903","490","200000001","チエル（聖学祭）のシャドウ","39","306","306"
"461","3060","0","0","0","0","0","306","1","0","52138","3060","0","0","0","0","0","0","0","0","0","0","3060","0","14259607","0","3060","0","256800","0","0","0","0","0","0","42","0","850101904","691","200000001","ケイブエイプ","0","3060","3060"
"614","3060","0","0","0","0","0","306","1","0","27826","3060","0","918","0","0","0","0","0","0","0","0","3060","0","14779943","0","3060","0","258300","0","0","0","0","0","0","42","0","850101905","921","200000001","ホオズキムシ","0","3060","3060"
"1400","5000","0","0","1","0","0","313","1","0","0","0","0","0","0","0","0","0","0","0","6000","0","5000","0","152000000","0","0","0","304808","0","0","0","0","0","0","60","0","850102001","1400","300000008","レイスロード","130","0","5000"
"0","0","0","0","1","0","0","313","1","0","0","100","0","0","0","0","0","150","0","0","0","0","175","0","1000000000","0","0","0","217300","0","5000","0","0","0","0","100","0","850102002","0","300000008","バーストエネミー","0","175","0"
"0","0","0","0","1","0","0","313","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217301","0","0","0","0","0","0","100","0","850102003","0","300000008","バーストエネミー","0","0","100"
"0","0","0","0","1","0","0","313","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217302","0","3000","0","0","0","0","100","0","850102004","0","300000008","バーストエネミー","0","0","0"
"2464","3070","0","0","0","0","0","307","1","0","12341","3070","0","0","0","0","0","0","0","0","0","0","3070","0","14547418","0","3070","0","250700","0","0","0","0","0","0","42","0","850102101","924","200000001","ゴーレム","0","3070","3070"
"1848","3070","0","0","0","0","0","307","1","0","15048","3070","0","0","0","0","0","0","0","0","0","0","3070","0","13665857","0","3070","0","250900","0","0","0","0","0","0","42","0","850102102","1848","200000001","動く戦士像","0","3070","3070"
"2592","307","0","0","6","0","0","307","32","0","34097","307","0","141","0","0","21","0","0","0","0","0","307","0","12629571","5","307","0","605802","0","0","0","499","0","0","42","1","850102103","2403","200000001","ペコリーヌのシャドウ","26","307","307"
"412","307","2129","0","5","0","0","307","32","0","0","307","0","45","0","0","0","0","0","0","68288","0","307","0","9903656","17","307","0","681001","0","0","0","0","0","0","42","0","850102104","568","200000001","アン＆グレアのシャドウ","24","307","307"
"308","3070","0","0","0","0","0","307","1","0","0","3070","0","0","0","0","0","0","0","0","25826","0","3070","0","12283412","0","3070","0","259300","0","0","0","0","0","0","42","0","850102105","462","200000001","ファイヤーメイジ","0","3070","3070"
"2156","3070","0","0","0","0","0","307","1","0","15392","3070","0","0","0","0","0","0","0","0","0","0","3070","0","13970723","0","3070","0","254100","0","0","0","0","0","0","42","0","850102201","1386","200000001","ハーミットナイト","0","3070","3070"
"629","307","0","0","6","0","0","307","32","0","80667","307","0","36","0","0","10","0","0","0","0","0","307","0","10967512","0","307","0","603701","0","0","0","2608","0","0","81","1","850102202","571","200000001","トモのシャドウ","35","307","307"
"924","3070","0","0","0","0","0","307","1","0","41277","3070","0","0","0","0","0","0","0","0","0","0","3070","0","13312702","0","3070","0","253600","0","0","0","0","0","0","42","0","850102203","1386","200000001","エンゼルダーツ","0","3070","3070"
"529","307","0","0","5","0","0","307","32","0","72111","307","0","30","0","0","3","0","0","0","0","0","307","0","9397546","0","307","0","612301","0","0","0","2196","0","0","65","1","850102204","729","200000001","シオリ（マジカル）のシャドウ","33","307","307"
"924","3070","0","0","0","0","0","307","1","0","2491","3070","0","921","0","0","0","0","0","0","0","0","3070","0","13312702","0","3070","0","257600","0","0","0","0","0","0","42","0","850102205","1386","200000001","バルーンバード","0","3070","3070"
"1232","3070","0","0","0","0","0","307","1","0","15224","3070","0","0","0","0","0","0","0","0","0","0","3070","0","15444162","0","3070","0","251000","0","0","0","0","0","0","42","0","850102301","2772","200000001","動く剣士","0","3070","3070"
"669","307","0","0","6","0","0","307","32","0","81736","307","0","30","0","0","3","0","0","0","0","0","307","0","12450514","0","307","0","607101","0","0","0","1873","0","0","44","1","850102302","481","200000001","クリスティーナのシャドウ","29","307","307"
"815","307","0","0","5","0","0","307","32","0","67373","307","0","720","0","0","14","0","0","0","0","0","307","0","11576977","1","307","0","614201","0","0","0","1743","0","0","42","1","850102303","811","200000001","モニカ（マジカル）のシャドウ","23","307","307"
"582","307","0","0","6","0","0","307","32","0","77723","307","0","40","0","0","15","0","0","0","0","0","307","0","11289496","0","307","0","606301","0","0","0","1987","0","0","75","1","850102304","859","200000001","アリサのシャドウ","35","307","307"
"462","3070","0","0","0","0","0","307","1","0","28837","3070","0","0","0","0","0","0","0","0","0","0","3070","0","15325227","0","3070","0","255800","0","0","0","0","0","0","42","0","850102305","693","200000001","コボルト","0","3070","3070"
"1545","3080","0","0","0","0","0","308","1","0","12005","3080","0","0","0","0","0","0","0","0","0","0","3080","0","14111251","0","3080","0","251100","0","0","0","0","0","0","42","0","850102401","2318","200000001","タートルタイラント","0","3080","3080"
"1236","3080","0","0","0","0","0","308","1","0","14207","3080","0","0","0","0","0","0","0","0","0","0","3080","0","14575407","0","3080","0","252000","0","0","0","0","0","0","42","0","850102402","1854","200000001","トレント","0","3080","3080"
"927","3080","0","0","0","0","0","308","1","0","14712","3080","0","0","0","0","0","0","0","0","0","0","3080","0","14828434","0","3080","0","251300","0","0","0","0","0","0","42","0","850102403","2318","200000001","ジャングルガード","0","3080","3080"
"420","308","2429","0","5","0","0","308","32","0","0","308","0","123","0","0","0","0","0","0","81658","0","308","0","9988991","17","308","0","680601","0","0","0","0","0","0","42","1","850102404","558","200000001","キャル（プリンセス）のシャドウ","26","308","308"
"501","308","2464","0","6","0","0","308","32","0","0","308","0","60","0","0","0","0","0","0","69252","0","308","0","10571747","17","308","0","603602","0","0","0","0","0","0","42","1","850102405","609","200000001","キョウカのシャドウ","29","308","308"
"1236","3080","0","0","0","0","0","308","1","0","12419","3080","0","0","0","0","0","0","0","0","0","0","3080","0","14668157","0","3080","0","251900","0","0","0","0","0","0","42","0","850102501","1854","200000001","ネジレアカシア","0","3080","3080"
"2163","3080","0","0","0","0","0","308","1","0","13637","3080","0","0","0","0","0","0","0","0","0","0","3080","0","14288534","0","3080","0","254100","0","0","0","0","0","0","42","0","850102502","1391","200000001","ハーミットナイト","0","3080","3080"
"3435","308","0","0","6","0","0","308","32","0","31260","308","0","44","0","0","113","0","0","0","0","0","308","0","12721662","4","308","0","600701","0","0","0","285","0","0","42","1","850102503","2038","200000001","ミヤコのシャドウ","18","308","308"
"445","308","2108","0","5","0","0","308","32","0","0","308","0","50","0","0","0","0","0","0","63949","0","308","0","10122222","17","308","0","609401","0","0","0","0","0","0","42","1","850102504","571","200000001","グレアのシャドウ","27","308","308"
"464","3080","0","0","0","0","0","308","1","0","0","3080","0","0","0","0","0","0","0","0","48792","0","3080","0","13979481","0","3080","0","256300","0","0","0","0","0","0","42","0","850102505","696","200000001","インプ","0","3080","3080"
"1545","3080","0","0","0","0","0","308","1","0","11195","3080","0","0","0","0","0","0","0","0","0","0","3080","0","16321413","0","3080","0","252800","0","0","0","0","0","0","42","0","850102601","1391","200000001","オーク","0","3080","3080"
"597","308","0","0","6","0","0","308","32","0","79660","308","0","30","0","0","5","0","0","0","0","0","308","0","12454739","0","308","0","606401","0","0","0","2453","0","0","54","1","850102602","503","200000001","シェフィのシャドウ","31","308","308"
"927","3080","0","0","0","0","0","308","1","0","41920","3080","0","0","0","0","0","0","0","0","0","0","3080","0","15010192","0","3080","0","254400","0","0","0","0","0","0","42","0","850102603","1391","200000001","ウーピーオーク","0","3080","3080"
"709","308","0","0","6","0","0","308","32","0","70629","308","0","38","0","0","5","0","0","0","0","0","308","0","12369047","0","308","0","603003","0","0","0","2726","0","0","89","1","850102604","631","200000001","ニノンのシャドウ","46","308","308"
"1536","308","529","0","6","0","0","308","32","0","0","308","0","2760","0","0","3","0","0","0","49713","0","308","0","12553059","21","308","0","604201","0","0","0","0","0","0","42","1","850102605","1936","200000001","チカのシャドウ","19","308","308"
"1240","3090","0","0","0","0","0","309","1","0","12717","3090","0","0","0","0","0","0","0","0","0","0","3090","0","14868120","0","3090","0","251800","0","0","0","0","0","0","42","0","850102701","1860","200000001","スタンプ","0","3090","3090"
