d4638c59d3d6083440b7af418a2e18b1a5f0c60cef7dd3aa13dc1a10b37132ee,481478f3e31948d6f2e8f3f25e8af95b13e0e8efcdc651f876bfba66f53e4057,338fecdc4b8e68d89e2431bc6191941c4515696b03456dd5a38aec036f1d9fe1,09a041c89230e438ae9953b2c0a0eb8ab3c1998996018f3245571adc2a129a43,63cf5a06dc100f55840cf540b917d736bc8e2e8f39e942eaab55a41fd975d3cb,ee087a1cc5439e62a97921e84957b6269dc021b565b074d1137010d5d0d77506,beeb9126e2ee0f773175674aba9a82731bb5ddcaa286e20f13182e698c4274d3,a296aaef3724785261f39a70505315c28ab4827aef73806f0931b68f94f98aba,bb95be496a1519bfff22bb5b974d7267cd66b8d118732d1d17e8e3bc7aab7d38,47bc91d1353515c88563cd57d44ea3d66fc50af702739e92d447956389e21697,42fe8553844eb60a3c17ff5ae8dcb6aae95a71aabf3679a23491674510beadc9,2a40ce941a7bf52845af125730ab2245172a6c4ddc3b6f1a96a7bc812420a0ec
"61501","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61502","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"61511","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61512","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"61521","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61522","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"61531","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61532","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"61541","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61542","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"61551","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61552","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"61561","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61562","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"61571","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61572","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"61581","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61582","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"61591","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61592","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"61601","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61602","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"61621","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61622","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"61631","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット（前編専用）","0","9999"
"61632","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証（前編専用）","0","9999"
"61641","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット（後編専用）","0","9999"
"61642","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証（後編専用）","0","9999"
"61651","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61652","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"61661","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61662","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"61671","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","ボスチケット","0","9999"
"61672","0","2030/04/24 14:59:59","0","13","1","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","2015/12/17 15:00:00","討伐証","0","9999"
"62001","0","2030/04/24 14:59:59","0","13","1","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","2015/12/17 15:00:00","イベント報酬券","0","9999"
"62011","0","2030/04/24 14:59:59","0","13","1","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","2015/12/17 15:00:00","イベント報酬券","0","9999"
"62021","0","2030/04/24 14:59:59","0","13","1","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","2015/12/17 15:00:00","イベント報酬券","0","9999"
"62031","0","2030/04/24 14:59:59","0","13","1","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","2015/12/17 15:00:00","イベント報酬券","0","9999"
"62041","0","2030/04/24 14:59:59","0","13","1","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","2015/12/17 15:00:00","イベント報酬券","0","9999"
"62051","0","2030/04/24 14:59:59","0","13","1","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","2015/12/17 15:00:00","イベント報酬券","0","9999"
"62061","0","2030/04/24 14:59:59","0","13","1","0","ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","2015/12/17 15:00:00","イベント報酬券","0","9999"
"70001","0","2030/04/24 14:59:59","0","32","1","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","討伐依頼証","0","9999"
"70002","0","2030/04/24 14:59:59","0","32","1","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","討伐依頼証","0","9999"
"70003","0","2030/04/24 14:59:59","0","32","1","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","討伐依頼証","0","9999"
"70004","0","2030/04/24 14:59:59","0","32","1","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","討伐依頼証","0","9999"
"70005","0","2030/04/24 14:59:59","0","32","1","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","討伐依頼証","0","9999"
"70006","0","2030/04/24 14:59:59","0","32","1","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","討伐依頼証","0","9999"
"70007","0","2030/04/24 14:59:59","0","32","1","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","討伐依頼証","0","9999"
"70008","0","2030/04/24 14:59:59","0","32","1","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","討伐依頼証","0","9999"
"70009","0","2030/04/24 14:59:59","0","32","1","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","討伐依頼証","0","9999"
"70010","0","2030/04/24 14:59:59","0","32","1","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","討伐依頼証","0","9999"
"70011","0","2030/04/24 14:59:59","0","32","1","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","討伐依頼証","0","9999"
"70012","0","2030/04/24 14:59:59","0","32","1","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","討伐依頼証","0","9999"
"70013","0","2030/04/24 14:59:59","0","32","1","0","深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","討伐依頼証","0","9999"
"79001","0","2030/04/24 14:59:59","0","31","1","0","煉獄のリベリオンで入手できる魔蜘の金糸。消費してボスバトルに挑戦できる。","2015/12/17 15:00:00","魔蜘の金糸","0","99"
"80001","0","2030/04/24 14:59:59","0","35","0","0","マスタリー強化用素材。全てのロールの強化に使用できる。","2015/12/17 15:00:00","オールマスタリーLv1","0","9999"
"80002","0","2030/04/24 14:59:59","0","35","0","0","マスタリー強化用素材。全てのロールの強化に使用できる。","2015/12/17 15:00:00","オールマスタリーLv2","0","9999"
"80003","0","2030/04/24 14:59:59","0","35","0","0","マスタリー強化用素材。全てのロールの強化に使用できる。","2015/12/17 15:00:00","オールマスタリーLv3","0","9999"
"80004","0","2030/04/24 14:59:59","0","35","0","0","マスタリー強化用素材。全てのロールの強化に使用できる。","2015/12/17 15:00:00","オールマスタリーLv4","0","9999"
