ad4ad5979dc66ba8ab07c21fc4e1e03ab3c7440d51d4f40877b3dd4ec62a9acc,a5d9bf8503890beb94c2ce424fcbdb463bf706c4e05b573950da55ba6bb51090,9235a2094944b4ce51dbd28ab1d58f22c09473b106518b7ac9deb0f9b7a9f547,da55d3c8b64dd6dafd73bfc81a9dc4e9b8f5d42afa61f688d5f187b61e8cbdb5,50ae0621f77be18c9a754041d7bee4018a6ff8597ad819cc91469f0ae8181431,a9490d2ab382191c3129287165cf2e0a8edaabeba9994fc2fd71fefb7afacd01,53bbc7fdd0779b4d6062fd671b53e6c58da9e5d4b803e485c2c9e47aa271d971,0535845c7f43c58624593431ebda11f0b3eae3b05e9b4457c65ce0c95369557a,10a633b689931367202d641905bea1fa188280bdd3dd7c0cccdcc29dbea71793,f6217b4ec29591aff6b98e839c3f0ecf441e17af4f0aaae13c25b545f5553f34,87d73d49e199a8c6d1214751071af3cfa82d9d18e4710c5b0de6ecb89843f562
"0","0","11","10","20","ふふっ、あの二人、\nやっぱり仲よさそうね♪","1","1021602","4","1021602324","1"
"","","91","","","","","1021602","0","1021602325",""
"","","22","","","0","","1021602","0","1021602326",""
"","","3","1","0.2","shefy_skate_laugh_idle","","1021602","4","1021602327",""
"","","22","","","0","","1021602","0","1021602328",""
"","","93","","","0","","1021602","0.3","1021602329",""
"","","37","","","fadeout","","1021602","1","1021602330",""
"","","93","","","0","","1021602","1","1021602331",""
"0","idle_normal","5","50","1.75","1","-194","1021603","1","1021603001","203"
"0","idle_normal","5","51","1.75","2","-241","1021603","2","1021603002","54"
"1","idle_normal","5","52","1.75","3","-200","1021603","3","1021603003","363"
"1","idle_normal","5","53","1.75","4","-246","1021603","4","1021603004","520"
"0","idle_normal","5","50","1.75","5","-203","1021603","5","1021603005","-366"
"0","idle_normal","5","51","1.75","6","-218","1021603","6","1021603006","-226"
"0","idle_normal","5","52","1.75","7","-263","1021603","7","1021603007","-510"
"0","empty","5","55","1.75","11","-263","1021603","11","1021603008","-510"
"","","31","0","1","1","1","1021603","1","1021603009","0"
"","","31","0","1","2","1","1021603","2","1021603010","50"
"","","31","180","0","7","0.85","1021603","7","1021603011","-30"
"","","37","","","panzer_3","","1021603","2","1021603012",""
"","","141","","","","","1021603","1","1021603013",""
"","","91","","","","","1021603","0","1021603014",""
"","","25","","","bgm_M71","","1021603","bgm_M71","1021603015",""
"","","93","","","0","","1021603","1","1021603016",""
"0","","3","0","0.2","angerJump_in_Anger2","1","1021603","3","1021603017","anger_talk_Anger2"
"","","21","0","","vo_adv_5216063_000","","1021603","vo_adv_5216063","1021603018","0"
"0","0","11","10","0","ちょっとーっ！\nこれ、ぜんぜん違うじゃない！！","1","1021603","3","1021603019","1"
"","","91","","","","","1021603","0","1021603020",""
"","","3","1","0.2","anger_idle_sad","","1021603","3","1021603021",""
"","","3","1","0.2","surprise_talk","","1021603","2","1021603022",""
"","","21","0","","vo_adv_5216063_001","","1021603","vo_adv_5216063","1021603023","0"
"0","0","11","10","0","違う……とは、ふむ、\nこのキュートな装甲のことで\nございますか？","1","1021603","2","1021603024","1"
"","","91","","","","","1021603","0","1021603025",""
"","","3","1","0.2","idle_normal","","1021603","2","1021603026",""
"","","3","1","0.2","anger_talk_shy","","1021603","3","1021603027",""
"","","21","0","","vo_adv_5216063_002","","1021603","vo_adv_5216063","1021603028","0"
"0","0","11","10","0","あたしが乗った『ティーガーＩ』は、\nもっとこう、重厚感っていうか……\nでっかくて、どっしりしててさ……","1","1021603","3","1021603029","1"
"","","91","","","","","1021603","0","1021603030",""
"","","3","1","0.2","anger_idle_sad","","1021603","3","1021603031",""
"0","","3","0","0.2","gutsB_in_joy","1","1021603","1","1021603032","gutsB_talk_joy"
"","","21","0","","vo_adv_5216063_003","","1021603","vo_adv_5216063","1021603033","0"
"0","0","11","10","0","おにぎりみたいな形にしたら、\nおいしそうかな～って♪","1","1021603","1","1021603034","1"
"","","91","","","","","1021603","0","1021603035",""
"","","3","1","0.2","gutsB_idle_joy1_room","","1021603","1","1021603036",""
"","","3","1","0.2","anger_quake_Ex0012","","1021603","3","1021603037",""
"","","21","0","","vo_adv_5216063_004","","1021603","vo_adv_5216063","1021603038","0"
"0","0","11","10","0","戦車においしさは求めてないんだけど！\n……ったく、案の定、\n犯人はアホリーヌね……！","1","1021603","3","1021603039","1"
"","","91","","","","","1021603","0","1021603040",""
"","","3","1","0.2","idle_normal","","1021603","3","1021603041",""
"","","3","1","0.2","cool_talk","","1021603","6","1021603042",""
"","","21","0","","vo_adv_5216063_005","","1021603","vo_adv_5216063","1021603043","0"
"0","0","11","10","0","みほ、彼女はどうやら\n豆戦車を求めていたわけでは\nなかったらしいな。","1","1021603","6","1021603044","1"
"","","91","","","","","1021603","0","1021603045",""
"","","3","1","0.2","cool_idle","","1021603","6","1021603046",""
"","","3","1","0.2","see_talk","","1021603","5","1021603047",""
"","","21","0","","vo_adv_5216063_006","","1021603","vo_adv_5216063","1021603048","0"
"0","0","11","10","0","ペコさんの相談に乗ってて、\nかわいいのが作りたいんだって\n勘違いしちゃってたかも……","1","1021603","5","1021603049","1"
"","","91","","","","","1021603","0","1021603050",""
"","","3","1","0.2","see_idle_Ex0012","","1021603","5","1021603051",""
"","","3","1","0.4","thinkB_loop_sad","","1021603","7","1021603052",""
"","","21","0","","vo_adv_5216063_007","","1021603","vo_adv_5216063","1021603053","0"
"3","0","11","10","0","どうするの？\n重戦車と豆戦車じゃ、感覚も違うし。\nキャルたちじゃ、\n操縦は難しいかもね……","1","1021603","7","1021603054","1"
"","","91","","","","","1021603","0","1021603055",""
"","","3","1","0.2","thinkB_loop_Normal","","1021603","7","1021603056",""
"0","","3","0","0.2","doya_in","1","1021603","3","1021603057","doya_talk"
"","","21","0","","vo_adv_5216063_008","","1021603","vo_adv_5216063","1021603058","0"
"0","0","11","10","0","何言ってんのよ、\nその、たんけって？　ってやつだって\nばっちり乗りこなしてやるわ♪","1","1021603","3","1021603059","1"
"","","91","","","","","1021603","0","1021603060",""
"","","3","1","0.2","doya_idle","","1021603","3","1021603061",""
"","","4","","","1","","1021603","1","1021603062",""
"","","4","","","1","","1021603","2","1021603063",""
"0","","3","1","0.2","idle_normal","","1021603","1","1021603064",""
"0","","3","1","0.2","idle_normal","","1021603","2","1021603065",""
"0","","3","1","0.2","idle_normal","","1021603","5","1021603066",""
"0","","3","1","0.2","idle_normal","","1021603","7","1021603067",""
"","","3","1","0.2","cool_talk","","1021603","6","1021603068",""
"","","21","0","","vo_adv_5216063_009","","1021603","vo_adv_5216063","1021603069","0"
"0","0","11","10","0","豆戦車がベースとはいえ、\n砲身は本格的なものを採用している。\n魔物を圧倒できる火力を\n十分に備えているぞ。","1","1021603","6","1021603070","1"
"","","91","","","","","1021603","0","1021603071",""
"","","4","","","1","","1021603","6","1021603072",""
"0","","3","0","0.2","armcrossed_in_Talk2","1","1021603","6","1021603073","armcrossed_talk_Talk2"
"","","21","0","","vo_adv_5216063_010","","1021603","vo_adv_5216063","1021603074","0"
"0","0","11","10","0","さて、装甲が整ったなら、\nあと一つ、大事なものがある。\n……そうだな？　みほ。エリカ。","1","1021603","6","1021603075","1"
"","","91","","","","","1021603","0","1021603076",""
"","","3","1","0.2","armcrossed_idle_normal","","1021603","6","1021603077",""
"0","","3","0","0.2","surprise_in_shy","1","1021603","3","1021603078","surprise_talk_shy"
"","","21","0","","vo_adv_5216063_011","","1021603","vo_adv_5216063","1021603079","0"
"0","0","11","10","0","……な、なに？","1","1021603","3","1021603080","1"
"","","91","","","","","1021603","0","1021603081",""
"","","3","1","0.2","idle_normal","","1021603","3","1021603082",""
"","","26","","","","","1021603","3","1021603083",""
"0","","3","0","0.2","pointingB_in_normal2","1","1021603","7","1021603084","pointingB_loop_normal2"
"","","21","0","","vo_adv_5216063_012","","1021603","vo_adv_5216063","1021603085","0"
"3","0","11","10","0","それは──エンブレムよ！","1","1021603","7","1021603086","1"
"","","91","","","","","1021603","0","1021603087",""
"","","3","1","0.2","cool_idle","","1021603","7","1021603088",""
"","","4","","","0","","1021603","6","1021603089",""
"","","25","","","bgm_MC345_02","","1021603","bgm_MC345","1021603090",""
"","","3","1","0.3","sad_talk_Surprise1","","1021603","2","1021603091",""
"","","21","0","","vo_adv_5216063_013","","1021603","vo_adv_5216063","1021603092","0"
"0","0","11","10","0","エンブレム……\nあのティーガーさまにも装着されていた\n『黒森峰』の雄々しき校章で\nございますね。","1","1021603","2","1021603093","1"
"","","91","","","","","1021603","0","1021603094",""
"","","3","1","0.2","sad_idle_Joy","","1021603","2","1021603095",""
"0","","3","0","0.2","gutsB_in","1","1021603","5","1021603096","gutsB_talk"
"","","21","0","","vo_adv_5216063_014","","1021603","vo_adv_5216063","1021603097","0"
"0","0","11","10","0","うん。\n大洗でみんなが乗った戦車にも、\n『大洗女子学園』の校章が\n塗装されてたでしょ？","1","1021603","5","1021603098","1"
"","","91","","","","","1021603","0","1021603099",""
"","","21","0","","vo_adv_5216063_015","","1021603","vo_adv_5216063","1021603100","0"
"0","0","11","10","0","『黒森峰』とは\nまた雰囲気も違う、\n親しみやすいデザインで……","1","1021603","5","1021603101","1"
"","","91","","","","","1021603","0","1021603102",""
"","","3","1","0.2","wish_talk_Ex0007","","1021603","5","1021603103",""
"","","21","0","","vo_adv_5216063_016","","1021603","vo_adv_5216063","1021603104","0"
"0","0","11","10","0","エンブレムは、\nそれぞれのチームの象徴で、\n団結の証、\nみたいなものかな！","1","1021603","5","1021603105","1"
"","","91","","","","","1021603","0","1021603106",""
"","","3","1","0.4","joy_idle_Normal","","1021603","5","1021603107",""
"","","4","","","0","","1021603","1","1021603108",""
"","","4","","","0","","1021603","2","1021603109",""
"0","","3","1","0.2","idle_normal","","1021603","5","1021603110",""
"0","","3","1","0.2","idle_normal","","1021603","2","1021603111",""
"","","3","1","0.2","joy_talk","","1021603","4","1021603112",""
"","","21","0","","vo_adv_5216063_017","","1021603","vo_adv_5216063","1021603113","0"
"0","0","11","10","0","ねえ、私たちも\nぜひ付けましょうよ。\n私たちだけのエンブレム！","1","1021603","4","1021603114","1"
"","","91","","","","","1021603","0","1021603115",""
"","","3","1","0.2","idle_normal_Ex0011","","1021603","4","1021603116",""
"","","3","1","0.2","surprise_talk_Nomal2","","1021603","2","1021603117",""
"","","21","0","","vo_adv_5216063_018","","1021603","vo_adv_5216063","1021603118","0"
"0","0","11","10","0","妙案でございます。\nわたくしたち【美食殿】の絆の証、\nこの車体の上に\nぜひとも輝かせましょう！","1","1021603","2","1021603119","1"
"","","91","","","","","1021603","0","1021603120",""
"","","3","1","0.2","surprise_idle_joy","","1021603","2","1021603121",""
"0","","3","0","0.2","eieio_in","1","1021603","1","1021603122","eieio_loop"
"","","21","0","","vo_adv_5216063_019","","1021603","vo_adv_5216063","1021603123","0"
"0","0","11","10","0","さんせーい☆\nわくわくしてきましたねっ☆","1","1021603","1","1021603124","1"
"","","91","","","","","1021603","0","1021603125",""
"","","3","1","0.2","idle_normal","","1021603","1","1021603126",""
"","","3","1","0.2","joy_talk_Surprise1","","1021603","3","1021603127",""
"","","21","0","","vo_adv_5216063_020","","1021603","vo_adv_5216063","1021603128","0"
"0","0","11","10","0","ね、\nデザインはどうするのよ？","1","1021603","3","1021603129","1"
"","","91","","","","","1021603","0","1021603130",""
"","","3","1","0.2","idle_normal","","1021603","3","1021603131",""
"","","3","1","0.2","surprise_talk","","1021603","2","1021603132",""
"","","21","0","","vo_adv_5216063_021","","1021603","vo_adv_5216063","1021603133","0"
"0","0","11","10","0","ふむ。\nわたくしたちの\n大切な戦車です。","1","1021603","2","1021603134","1"
"","","91","","","","","1021603","0","1021603135",""
"","","3","1","0.3","guid_talk","","1021603","2","1021603136",""
"","","21","0","","vo_adv_5216063_022","","1021603","vo_adv_5216063","1021603137","0"
"0","0","11","10","0","どんなモチーフにするか、\n一人ずつ案を出し合って\n良いものを決めるのは\nいかがでしょうか。","1","1021603","2","1021603138","1"
"","","91","","","","","1021603","0","1021603139",""
"","","3","1","0.2","idle_normal_joy","","1021603","2","1021603140",""
"","","3","1","0.2","surprise_talk_joy","","1021603","4","1021603141",""
"","","21","0","","vo_adv_5216063_023","","1021603","vo_adv_5216063","1021603142","0"
"0","0","11","10","0","いいわね、それ！\nそれじゃあ私は……","1","1021603","4","1021603143","1"
"","","91","","","","","1021603","0","1021603144",""
"","","3","1","0.2","joy_talk","","1021603","4","1021603145",""
"","","21","0","","vo_adv_5216063_024","","1021603","vo_adv_5216063","1021603146","0"
"0","0","11","10","0","フォークとナイフ、\nなんてどうかしら。\n【美食殿】らしいと思うの。","1","1021603","4","1021603147","1"
"","","91","","","","","1021603","0","1021603148",""
"","","3","1","0.2","idle_normal_Ex0011","","1021603","4","1021603149",""
"","","4","","","0","","1021603","1","1021603150",""
"","","3","1","0.2","anger_talk_joy","","1021603","1","1021603151",""
"","","21","0","","vo_adv_5216063_025","","1021603","vo_adv_5216063","1021603152","0"
"0","0","11","10","0","わたしはワイルドボアの\n骨付き肉がいいです☆\nおいしいんですよ♪","1","1021603","1","1021603153","1"
"","","91","","","","","1021603","0","1021603154",""
"","","3","1","0.2","anger_idle_joy1_room","","1021603","1","1021603155",""
"0","","3","0","0.2","angry_in","1","1021603","3","1021603156","angry_talk"
"","","21","0","","vo_adv_5216063_026","","1021603","vo_adv_5216063","1021603157","0"
"0","0","11","10","0","自信満々に\n魔物料理を入れるなーっ！","1","1021603","3","1021603158","1"
"","","91","","","","","1021603","0","1021603159",""
"","","3","1","0.2","angry_loop","","1021603","3","1021603160",""
"0","","3","0","0.2","watchB_in_Ex0004","1","1021603","1","1021603161","watchB_loop_Ex0004"
"","","21","0","","vo_adv_5216063_027","","1021603","vo_adv_5216063","1021603162","0"
"0","0","11","10","0","じゃあじゃあっ、\nキャルちゃんのほっぺはどうですか？\nとってもおいしそうですし♪","1","1021603","1","1021603163","1"
"","","91","","","","","1021603","0","1021603164",""
"","","3","1","0.2","watchB_loop_Ex0010","","1021603","1","1021603165",""
"0","","3","0","0.2","panic_in_Ex0002","1","1021603","3","1021603166","panic_loop_Ex0002"
"","","21","0","","vo_adv_5216063_028","","1021603","vo_adv_5216063","1021603167","0"
"0","0","11","10","0","あたしを食材のほうに含めるな！\nふしゃー！","1","1021603","3","1021603168","1"
"","","91","","","","","1021603","0","1021603169",""
"0","","3","0","0.2","doya_idle_angry","1","1021603","3","1021603170","doya_idle_talk"
"0","","3","1","0.2","idle_normal_talk","","1021603","1","1021603171",""
"0","","3","1","0.2","sad_idle_talk","","1021603","2","1021603172",""
"0","","3","1","0.2","idle_normal_talk","","1021603","4","1021603173",""
"0","","3","1","0.2","cool_idle_sad","","1021603","7","1021603174",""
"","","32","","","1","","1021603","7","1021603175",""
"0","","3","0","0.2","wish_in_Ex0007","1","1021603","5","1021603176","wish_talk_Ex0007"
"","","21","0","","vo_adv_5216063_029","","1021603","vo_adv_5216063","1021603177","0"
"0","0","11","10","0","ふふっ……♪　楽しそうだなあ……\nわたしたちにも３人で冒険した\n記念のエンブレムとか、\nあったらいいのにね。","1","1021603","5","1021603178","1"
"","","91","","","","","1021603","0","1021603179",""
