1c2e037cb0844c79cc4b698a93b4a5aca52ed9c5f9b1e206c7ec0be699fab1e2,b385296d6c865ae410c71c3c9ba9a7fbd678112dc55a448781a8dbe92a23f5e5,b13cc210272fbc04b7ac3fb84e20a551501b18db5e8faac52b3332729d2361dc,4b07056cb66e8c6ba4a2969c71d17d0cb92f781ee2432fa41f9a20ad55b1093f,e21d1016557b4a6960b36c03da6a477fc0200d6125b141c36d341e8f75042433,4b2dde91786077bc9b73883688eb357288cb8a139f8c35a5ddb1d77ff17a0312,b818b7cd543f52b7fdddb30d76e934f9d6f2328684dc4315f41b81768cfceca9,bc84424a08a978f0a23447ad822337baad7fc4259603374e575d2ce0da74df5a,e84d6a712fe44d44b3463393b07960aa891c8af1c5a1d4a9143d3c42396abb32,acb5a8aecfb4236f3f3d52daca4cae9826ad032678b1ac7de733843e51785a4c,06e10546ed54759e7568b851f62220ac336602a09952b21e6776dcf3791d43cf,0c6cd07dce5888bdf0a0e7d99d555c5751fa5d7b80ea9bb549c86a35ae089f4b,396b7584d4d1b0c295b101f46956f03ddc29f0e6a16f70c1eeabf42363531bdc,fcf9abcddbccf2ba1de06c6ab0c73a8b18faebb0b2ef241b3253003d0daccccf,ea37694b12b0f6ce677960ddb679cae679913ab7b9e29e8de5d286aa78e02783,0cdd8a1dd292da40ecfde6bb2130ad6d9e741d5ac8c49cf22cc336b6e44544de,9f4d5ab5663b41be53bf4af293020f00f282c8d965fb9fb58ad71a026d9d0808,114412000af38fed73c707a5520def68a2fc73c7c84f2bffc6b598eaa52876aa,91c6dea09321b1b0e9c9cacbd87fff21b614c956fb3432ab46e66dc25b212168,45446fb2e972f07750d7e5ce12e6d58d3877eec79e662ff2b41a11f84054b9b1,bcee2121afc8443b23c7940545e62815a69f17a55231e2d80dcd4eb5ba124a1b,5a4505c82d2e92a47bc6642152a92890b1f2e3808ac6b327e303435d2bbe36b9,93b53317d96fb6f39c6c30ec189d8c0a77d59d0a198b82aef4f2fb956ce16584,2d1c5cf36a30c1d96fdb3069ed6a192840376479d085b08cd2226030df2388d9,d72484b4d314316b58dbbba6aab7aaeda7e5d355ce80c4b784695aa1bb6f74b8,56fb5add99d785d7d4b2177c1ec963ef3ca4dd6bb0ea97cf66d630b3b230da34,1880d05a437e22674b5f33a593c9634f7d3d1be9e4ae91a5a88c2a3fdd45f361,0ae280770b8d0e9470c95ccb0556f1479cbe79d384e8b9004f05b19621420cb6,8a08012d17c40e74e22c09acfefea314af91ec66561b537178b4eef5e9f7d48a,35e96893825555c2a78ac45eecccce5b57799ace3e1788411cb104cf302f4b47,adfdc27dfa7d2ee83018830c5f89fbe3b0dff60788f1a7ad8dc1c4e8f99696e4,21629c8b1da1500494524d74fc408ec86f2a3ac9f9aeb7800b2692ff99995491,952fe73d8fac699be35d235db862bf9244b4970ba7cae2698756f08ccc92d8fc,d28b0255ca3866e69c703ddb23fb36c9da9df43a0a21c08348d70a1cff0a4879,adfeaef73eb9c104789e8792965d4ce1f61271a27819d78c72f9d6260ae7194e,ac4cb91dc729eae74a5f2001f75fb7d86f73b711b707531e551a8cf66dafa1d6,8688d72d83fa6ffa2a090a486ca28bd0279234494fefdd4f9fd2230205e2f2b1,95832537a93d3989239852944e22086b5facfd5479ef38e97ffa3ab939eeda4f,2dcbafa237bbf6e6f2b789c9e2e952e510d54ab017d720fc848947a31a7cc345,bb3e728013e59c718873b244b4de9e2839f5564212f599be42a751f8f599889d,3959f0ab4517cc3133fecb3f1467263cfd240696207cd3c13d24cfdf14cf740b
"620380049","61001005","1","0","53003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","53003","0","0","1","61001007","30","1","0","0","18","620340050","0","0","620320050","800","0","600110531","0","600003278"
"620380050","61001005","1","0","54003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","54003","0","0","1","61001007","30","1","0","0","18","620340051","0","0","620320051","809","0","600110541","0","600003279"
"620380051","61001005","1","0","55003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","55003","0","0","1","61001007","30","1","0","0","18","620340052","0","0","620320052","816","0","600110551","0","600003280"
"620380052","61001005","1","0","56003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","56003","0","0","1","61001007","30","1","0","0","18","620340053","0","0","620320053","824","0","600110561","0","600003281"
"620380053","61001005","1","0","57003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","57003","0","0","1","61001007","30","1","0","0","18","620340054","0","0","620320054","827","0","600110571","0","600003282"
"620380054","61001005","1","0","58003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","58003","0","0","1","61001007","30","1","0","0","18","620340055","0","0","620320055","834","0","600110581","0","600003283"
"620380055","61001005","1","0","59003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","59003","0","0","1","61001007","30","1","0","0","18","620340056","0","0","620320056","849","0","600110591","0","600003284"
"620380056","61001005","1","0","60003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","60003","0","0","1","61001007","30","1","0","0","18","620340057","0","0","620320057","855","0","600110601","0","600003285"
"620380057","61001005","1","0","61003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","61003","0","0","1","61001007","30","1","0","0","18","620340058","0","0","620320058","865","0","600110611","0","600003286"
"620380058","61001005","1","0","62003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","62003","0","0","1","61001007","30","1","0","0","18","620340059","0","0","620320059","874","0","600110621","0","600003287"
"620380059","61001005","1","0","63003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","63003","0","0","1","61001007","30","1","0","0","18","620340060","0","0","620320060","888","0","600110631","0","600003288"
"620380060","61001005","1","0","64003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","64003","0","0","1","61001007","30","1","0","0","18","620340061","0","0","620320061","899","0","600110641","0","600003289"
"620380061","61001005","1","0","65003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","65003","0","0","1","61001007","30","1","0","0","18","620340062","0","0","620320062","907","0","600110651","0","600003290"
"620380062","61001005","1","0","66003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","66003","0","0","1","61001007","30","1","0","0","18","620340063","0","0","620320063","918","0","600110661","0","600003291"
"620380063","61001005","1","0","67003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","67003","0","0","1","61001007","30","1","0","0","18","620340064","0","0","620320064","926","0","600110671","0","600003292"
"620380064","61001005","1","0","68003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","68003","0","0","1","61001007","30","1","0","0","18","620340065","0","0","620320065","938","0","600110681","0","600003293"
"620380065","61001005","1","0","69003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","69003","0","0","1","61001007","30","1","0","0","18","620340066","0","0","620320066","954","0","600110691","0","600003294"
"620030001","61001005","1","0","3003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","3003","0","0","1","61001007","30","1","0","0","18","620020001","0","0","620280001","323","0","600110031","0","600003299"
"620030001","61001005","1","0","4003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","4003","0","0","1","61001007","30","1","0","0","18","620020001","0","0","620280001","323","0","600110041","0","600003300"
"620030002","61001005","1","0","5003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","5003","0","0","1","61001007","30","1","0","0","18","620020002","0","0","620280002","336","0","600110051","0","600003301"
"620030003","61001005","1","0","6003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","6003","0","0","1","61001007","30","1","0","0","18","620020003","0","0","620280003","342","0","600110061","0","600003302"
"620030004","61001005","1","0","7003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","7003","0","0","1","61001007","30","1","0","0","18","620020004","0","0","620280004","352","0","600110071","0","600003303"
"620030005","61001005","1","0","8003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","8003","0","0","1","61001007","30","1","0","0","18","620020005","0","0","620280005","360","0","600110081","0","600003304"
"620030006","61001005","1","0","9003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","9003","0","0","1","61001007","30","1","0","0","18","620020006","0","0","620280006","373","0","600110091","0","600003305"
"620030007","61001005","1","0","10003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","10003","0","0","1","61001007","30","1","0","0","18","620020007","0","0","620280007","386","0","600110101","0","600003306"
"620030008","61001005","1","0","11003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","11003","0","0","1","61001007","30","1","0","0","18","620020008","0","0","620280008","392","0","600110111","0","600003307"
"620030009","61001005","1","0","12003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","12003","0","0","1","61001007","30","1","0","0","18","620020009","0","0","620280009","402","0","600110121","0","600003308"
"620030010","61001005","1","0","13003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","13003","0","0","1","61001007","30","1","0","0","18","620020010","0","0","620280010","408","0","600110131","0","600003309"
"620030011","61001005","1","0","14003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","14003","0","0","1","61001007","30","1","0","0","18","620020011","0","0","620280011","420","0","600110141","0","600003310"
"620030012","61001005","1","0","15003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","15003","0","0","1","61001007","30","1","0","0","18","620020012","0","0","620280012","427","0","600110151","0","600003311"
"620030013","61001005","1","0","16003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","16003","0","0","1","61001007","30","1","0","0","18","620020013","0","0","620280013","439","0","600110161","0","600003312"
"620030014","61001005","1","0","17003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","17003","0","0","1","61001007","30","1","0","0","18","620020014","0","0","620280014","445","0","600110171","0","600003313"
"620030015","61001005","1","0","18003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","18003","0","0","1","61001007","30","1","0","0","18","620020015","0","0","620280015","458","0","600110181","0","600003314"
"620030016","61001005","1","0","19003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","19003","0","0","1","61001007","30","1","0","0","18","620020016","0","0","620280016","465","0","600110191","0","600003315"
"620030017","61001005","1","0","20003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","20003","0","0","1","61001007","30","1","0","0","18","620020017","0","0","620280017","469","0","600110201","0","600003316"
"620030018","61001005","1","0","21003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","21003","0","0","1","61001007","30","1","0","0","18","620020018","0","0","620280018","477","0","600110211","0","600003317"
"620030019","61001005","1","0","22003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","22003","0","0","1","61001007","30","1","0","0","18","620020019","0","0","620280019","483","0","600110221","0","600003318"
"620030020","61001005","1","0","23003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","23003","0","0","1","61001007","30","1","0","0","18","620020020","0","0","620280020","488","0","600110231","0","600003319"
"620030021","61001005","1","0","24003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","24003","0","0","1","61001007","30","1","0","0","18","620020021","0","0","620280021","496","0","600110241","0","600003320"
"620030022","61001005","1","0","25003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","25003","0","0","1","61001007","30","1","0","0","18","620020022","0","0","620280022","502","0","600110251","0","600003321"
"620030023","61001005","1","0","26003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","26003","0","0","1","61001007","30","1","0","0","18","620020023","0","0","620280023","507","0","600110261","0","600003322"
"620030024","61001005","1","0","27003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","27003","0","0","1","61001007","30","1","0","0","18","620020024","0","0","620280024","515","0","600110271","0","600003323"
"620030025","61001005","1","0","28003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","28003","0","0","1","61001007","30","1","0","0","18","620020025","0","0","620280025","522","0","600110281","0","600003324"
"620030026","61001005","1","0","29003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","29003","0","0","1","61001007","30","1","0","0","18","620020026","0","0","620280026","528","0","600110291","0","600003325"
"620030027","61001005","1","0","30003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","30003","0","0","1","61001007","30","1","0","0","18","620020027","0","0","620280027","534","0","600110301","0","600003326"
"620030028","61001005","1","0","31003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","31003","0","0","1","61001007","30","1","0","0","18","620020028","0","0","620280028","542","0","600110311","0","600003327"
"620030029","61001005","1","0","32003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","32003","0","0","1","61001007","30","1","0","0","18","620020029","0","0","620280029","553","0","600110321","0","600003328"
"620030030","61001005","1","0","33003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","33003","0","0","1","61001007","30","1","0","0","18","620020030","0","0","620280030","569","0","600110331","0","600003329"
"620030031","61001005","1","0","34003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","34003","0","0","1","61001007","30","1","0","0","18","620020031","0","0","620280031","576","0","600110341","0","600003330"
"620030032","61001005","1","0","35003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","35003","0","0","1","61001007","30","1","0","0","18","620020032","0","0","620280032","580","0","600110351","0","600003331"
"620030033","61001005","1","0","36003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","36003","0","0","1","61001007","30","1","0","0","18","620020033","0","0","620280033","595","0","600110361","0","600003332"
"620030034","61001005","1","0","37003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","37003","0","0","1","61001007","30","1","0","0","18","620020034","0","0","620280034","603","0","600110371","0","600003333"
"620030035","61001005","1","0","38003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","38003","0","0","1","61001007","30","1","0","0","18","620020035","0","0","620280035","615","0","600110381","0","600003334"
"620030036","61001005","1","0","39003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","39003","0","0","1","61001007","30","1","0","0","18","620020036","0","0","620280036","625","0","600110391","0","600003335"
"620030037","61001005","1","0","40003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","40003","0","0","1","61001007","30","1","0","0","18","620020037","0","0","620280037","643","0","600110401","0","600003336"
"620030038","61001005","1","0","41003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","41003","0","0","1","61001007","30","1","0","0","18","620020038","0","0","620280038","647","0","600110411","0","600003337"
"620030039","61001005","1","0","42003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","42003","0","0","1","61001007","30","1","0","0","18","620020039","0","0","620280039","654","0","600110421","0","600003338"
"620030040","61001005","1","0","43003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","43003","0","0","1","61001007","30","1","0","0","18","620020040","0","0","620280040","673","0","600110431","0","600003339"
"620030041","61001005","1","0","44003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","44003","0","0","1","61001007","30","1","0","0","18","620020041","0","0","620280041","689","0","600110441","0","600003340"
"620030042","61001005","1","0","45003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","45003","0","0","1","61001007","30","1","0","0","18","620020042","0","0","620280042","706","0","600110451","0","600003341"
"620030043","61001005","1","0","46003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","46003","0","0","1","61001007","30","1","0","0","18","620020043","0","0","620280043","717","0","600110461","0","600003342"
"620030044","61001005","1","0","47003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","47003","0","0","1","61001007","30","1","0","0","18","620020044","0","0","620280044","722","0","600110471","0","600003343"
"620030045","61001005","1","0","48003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","48003","0","0","1","61001007","30","1","0","0","18","620020045","0","0","620280045","733","0","600110481","0","600003344"
"620030046","61001005","1","0","49003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","49003","0","0","1","61001007","30","1","0","0","18","620020046","0","0","620280046","748","0","600110491","0","600003345"
"620030047","61001005","1","0","50003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","50003","0","0","1","61001007","30","1","0","0","18","620020047","0","0","620280047","768","0","600110501","0","600003346"
"620030048","61001005","1","0","51003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","51003","0","0","1","61001007","30","1","0","0","18","620020048","0","0","620280048","777","0","600110511","0","600003347"
"620030049","61001005","1","0","52003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","52003","0","0","1","61001007","30","1","0","0","18","620020049","0","0","620280049","786","0","600110521","0","600003348"
"620030050","61001005","1","0","53003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","53003","0","0","1","61001007","30","1","0","0","18","620020050","0","0","620280050","800","0","600110531","0","600003349"
"620030051","61001005","1","0","54003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","54003","0","0","1","61001007","30","1","0","0","18","620020051","0","0","620280051","809","0","600110541","0","600003350"
"620030052","61001005","1","0","55003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","55003","0","0","1","61001007","30","1","0","0","18","620020052","0","0","620280052","816","0","600110551","0","600003351"
"620030053","61001005","1","0","56003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","56003","0","0","1","61001007","30","1","0","0","18","620020053","0","0","620280053","824","0","600110561","0","600003352"
