c8074a0cf48adee33099d889916c2663926e47c7988035dbd8f66252312f1bc5,e3c681b5ab8685e1a2ec3e70c8570af8b0e3d2f1ad1639af243974d55048dc6b,adfc48e13d9845e9b0e42c3bbc873f50a06e681df78e279738de034ff3c8ad49,583574232f638ef5cea075d033d130f60b4d04a268f4d868064bb2091984924b,4f74495ba9d4b76a967016c80fcc929d70056c1f544d0fcd696d9fd4a1d5f969,077d31026310980d5c7eeaf218066792e61d7bcf1e57e500db0320cd4d37dd8a,05c95fc8176ebf778e33324a7506a1b30e5ecd80ea3d1cbb94b02b30323d395c,9899778adc46291ab766ad0b0479880dff7fcfb20bd22bf86a31161992c2b773,0a9b4d82fd50190efcc6bb69e83eb8ef5f08a066b507720d05c88844fe327e65,4b23b7c09987a0afaf3a3a31a3ae1ba3ef26b894da79df7c976620e785aeb110,91eb4c801006d2a1c2094ae8b630e299463af91ca73424150faa93687262a1e4,be6bd597563bf6c20f7a87025d76106c137d10c081c22c1f9da6cc79ac8f14c5
"60681","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60682","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60691","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60692","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60701","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60702","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60711","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60712","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60713","1","カルミナメダル","0","0","0","2030/04/24 14:59:59","0","カルミナサマーライブのグッズを獲得するのに必要なメダル。","16","9999","2015/12/17 15:00:00"
"60721","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60722","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60731","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60732","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60741","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60742","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60751","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60752","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60761","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60762","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60771","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60772","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60781","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60782","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60791","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60792","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60793","1","エリザベスパークの新鮮牛乳＆卵","0","0","0","2030/04/24 14:59:59","0","ミニゲームで使用するアイテム。","16","9999","2015/12/17 15:00:00"
"60801","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60802","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60811","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60812","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60821","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60822","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60831","1","ボスチケット（前編専用）","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60832","1","討伐証（前編専用）","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60841","1","ボスチケット（後編専用）","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60842","1","討伐証（後編専用）","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60851","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60852","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60871","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60872","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60881","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60882","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60891","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60892","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60901","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60902","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60911","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60912","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60921","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60922","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60931","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60932","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60941","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60942","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60951","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60952","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60961","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60962","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60971","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
"60972","1","討伐証","0","0","0","2030/04/24 14:59:59","0","イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","13","9999","2015/12/17 15:00:00"
"60981","1","ボスチケット","0","0","0","2030/04/24 14:59:59","0","イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","13","9999","2015/12/17 15:00:00"
