0e06697ede36037c2a43581e76ed458025a35f390787239b2950a1f528fd44e0,a5f89a893cc280fae4145b7e0d32925f508a50f6d7e1aaab47c8db7db1e90255,548ecf1b83d788fcca7090878ce5c413111da31e3e08d2ec0beb7662a14b75db,3ea31aec89f4387024e977c705f86edef72c0b74f3dcae3ca039c6db7a27bcf0,8c6043c0ef79dedcb1a9bcb003908cfbc32b0ebc86194f68fea4dec2fa9fb40c,245ebadf2c92bf279c624bc48682c36f89004041517bad5453e3065218aa0621,18ff0ab06eb7f60acfc3a9808c222d6b16b04dedf8acf97b8e33341ce627a7f2,5404b95bfbe1b92e209936bb125f30ffba21a77e4a4e682eb5e5066dff7bf9a8,3ab9a7f36c0b1101dc33e7d9e9294ca3839180a60ea5b6a8d6518411f3133eb8,7f3b4620eabd5a6fa65049b8124726342544eea8e313f28dc1f55aac969c1526,0c66e231c818b51542e5d095684740e88308d38d4026a5dc906eab6c6e69f500,6e793b291f5cb42de97f2775856547584b997b61789222e30ff4397190b4385d,6ee8494d99d384719dea2da0dcd81943653ab8e41896e7a3437d2b36d802ff09,a3f5681b491afd33e38a8f781a0c8c000fd55552f868cc187c54dfdc7eb624c3,5e98c00d5503fbc69ce7642ec2fd862d35e9b4911d047e46aaaee6189a38963e,31588a0b7a9cd296ad3a7ff231c3e5f0f1548b536ee753dd8aa2e8e6a1c4282f,035d5ed2ba35e00f7ffcafe74a17ba11fb7645c7bd6cfb217ca75d1e20d63460,bfc6b9e6d1ecf3fbdf9544ec825d538a507251be2b79175cf36380bb0c4213bf,9f159a91c27cadeac940e768af52ad99cdd46d714fbc02eeacc13324a90f256f,415d54a2db5cc72fca5377314df8d9efbf8a3091ca727800df62646ac4d0b894
"5146004","514600402","0","1","0","130912","0","0","0","0","0","0","0","5146004","0","0","0","100011","5146","1"
"5146005","514600501","0","1","0","131011","0","0","0","0","0","0","0","0","0","0","0","130912","5146","1"
"5146005","514600502","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5146","1"
"5146005","514600503","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5146","1"
"5146005","514600504","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5146","1"
"5146006","514600601","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5146","1"
"5148000","514800001","0","1","0","131611","0","0","0","0","0","0","0","5148000","0","0","0","131214","5148","1"
"5148000","514800002","0","1","0","131611","0","0","0","0","0","0","0","5148000","0","0","0","131214","5148","1"
"5148003","514800301","0","1","131611","131214","0","0","0","0","0","0","0","0","0","191618","0","131112","5148","1"
"5148003","514800302","0","1","131611","131214","0","0","0","0","0","0","0","5148003","0","191618","0","131111","5148","1"
"5148003","514800303","0","1","131611","131214","0","0","0","0","0","0","0","5148003","0","191618","0","131111","5148","1"
"5148061","514806101","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5148062","514806201","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5148064","514806401","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5148065","514806501","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5148067","514806701","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5148068","514806801","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5148070","514807001","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5148071","514807101","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5148073","514807301","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5148074","514807401","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5148076","514807601","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5148077","514807701","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5148079","514807901","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5148080","514808001","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5148603","514860301","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5148","1"
"5150002","515000201","0","1","190912","131813","0","0","0","0","0","0","0","0","0","0","0","131711","5150","1"
"5150004","515000401","0","1","0","131813","0","0","0","0","0","0","0","0","0","0","0","131711","5150","1"
"5150007","515000701","0","1","190912","131813","0","0","0","0","0","0","0","0","0","0","0","131711","5150","1"
"5152001","515200101","107811","1","107511","2713","0","0","132112","0","0","0","0","5152001","109812","107611","131911","2612","5152","1"
"5152001","515200102","107811","1","107511","2713","0","0","132112","0","0","0","0","5152001","109812","107611","131911","2612","5152","1"
"5152004","515200401","0","1","132011","126911","0","0","0","0","0","0","0","5152004","0","0","0","113511","5152","1"
"5152004","515200402","0","1","132011","126911","0","0","0","0","0","0","0","5152004","0","0","0","113511","5152","1"
"5152004","515200403","0","1","132011","126911","0","0","0","0","0","0","0","5152004","0","0","0","113511","5152","1"
"5152004","515200404","0","1","132011","126911","0","0","0","0","0","0","0","5152004","0","0","0","113511","5152","1"
"5152007","515200701","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5152","1"
"5152007","515200702","107812","0","107512","2713","0","0","132112","1","0","0","0","0","109812","107612","131911","2612","5152","1"
"5152007","515200703","122711","0","110311","109812","0","0","132112","1","0","0","0","0","126611","113511","126911","107612","5152","1"
"5154001","515400101","0","1","132412","132312","0","0","0","0","0","0","0","0","0","132512","0","132212","5154","1"
"5154003","515400301","0","1","132412","132312","0","0","0","0","0","0","0","5154003","0","132512","0","132214","5154","1"
"5154003","515400302","0","1","132412","132312","0","0","0","0","0","0","0","5154003","0","132512","0","132214","5154","1"
"5154003","515400303","0","1","132412","132312","0","0","0","0","0","0","0","5154003","0","132512","0","132214","5154","1"
"5154004","515400401","0","1","0","0","0","0","0","0","0","0","0","5154004","0","0","0","132512","5154","1"
"5154004","515400402","0","1","0","0","0","0","0","0","0","0","0","5154004","0","0","0","132512","5154","1"
"5154004","515400403","0","1","0","132512","0","0","0","0","0","0","0","5154004","0","0","0","132412","5154","1"
"5154006","515400601","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","132411","5154","1"
"5156000","515600001","0","1","130212","130112","0","0","0","0","0","0","0","5156000","0","0","0","130012","5156","1"
"5156000","515600002","0","0","0","0","0","0","0","1","0","0","0","5156000","0","0","0","0","5156","1"
"5156000","515600003","0","1","130212","130112","0","0","0","0","0","0","0","5156000","0","0","0","130012","5156","1"
"5156005","515600501","0","1","0","130112","0","0","0","0","0","0","0","0","0","0","0","100011","5156","1"
"5156005","515600502","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5156","1"
"5156005","515600503","130212","1","130012","100011","0","0","0","0","0","0","0","0","0","130112","0","18711","5156","1"
"5156006","515600601","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5156","1"
"5156006","515600602","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5156","1"
"5156006","515600603","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5156","1"
"5156006","515600604","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5156","1"
"5156006","515600605","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5156","1"
"5156006","515600606","0","1","0","130011","0","0","0","0","0","0","0","0","0","0","0","18712","5156","1"
"5158000","515800001","0","1","132912","132811","0","0","0","0","0","0","0","0","0","0","0","52412","5158","1"
"5158004","515800401","0","1","132811","100011","0","0","0","0","0","0","0","5158004","0","132912","0","2512","5158","1"
"5158004","515800402","0","1","132811","100011","0","0","0","0","0","0","0","5158004","0","132912","0","2512","5158","1"
"5158005","515800501","0","1","0","0","0","0","0","0","0","0","0","5158005","0","0","0","0","5158","1"
"5158005","515800502","0","1","132812","51411","0","0","0","0","0","0","0","5158005","0","132912","0","311","5158","1"
"5158611","515861101","0","1","0","0","0","0","0","0","0","0","0","5158611","0","0","0","0","5158","1"
"5158611","515861102","0","1","0","0","0","0","0","0","0","0","0","5158611","0","0","0","0","5158","1"
"5160002","516000201","0","1","50811","100011","0","0","0","0","0","0","0","0","0","52111","0","133512","5160","1"
"5160005","516000501","0","1","0","0","0","0","0","0","0","0","0","5160005","0","0","0","133611","5160","1"
"5160005","516000502","0","1","0","0","0","0","0","0","0","0","0","5160005","0","0","0","133611","5160","1"
"5160006","516000601","0","1","133611","133211","0","0","0","0","0","0","0","0","0","134911","0","133511","5160","1"
"5201001","520100101","0","1","0","106931","0","0","0","0","0","0","0","0","0","0","0","106831","5201","1"
"5201002","520100201","0","1","0","107231","0","0","0","0","0","0","0","5201002","0","0","0","107131","5201","1"
"5201002","520100202","0","1","0","107231","0","0","0","0","0","0","0","5201002","0","0","0","107131","5201","1"
"5201003","520100301","0","1","0","107331","0","0","0","0","0","0","0","0","0","0","0","107031","5201","1"
"5201004","520100401","0","0","106931","106831","-880","1","0","1","0","0","1","5201004","0","0","0","52731","5201","1"
"5201004","520100402","0","1","106931","106831","-880","1","0","0","0","0","1","5201004","0","0","0","52731","5201","1"
"5201009","520100901","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5201","1"
"5201009","520100902","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5201","1"
"5201009","520100903","133811","1","107311","107211","0","0","0","0","0","0","0","0","133911","133711","134011","100011","5201","1"
"5201010","520101001","0","1","0","134011","0","0","0","0","0","0","0","0","0","0","0","52711","5201","1"
"5201011","520101101","0","1","0","0","0","0","0","0","0","0","0","5201011","0","0","0","0","5201","1"
"5201011","520101102","0","1","0","0","0","0","0","0","0","0","0","5201011","0","0","0","0","5201","1"
"5201011","520101103","0","1","0","0","0","0","0","0","0","0","0","5201011","0","0","0","3731","5201","1"
"5201052","520105201","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5201","1"
"5202001","520200101","134411","1","106412","105411","0","0","0","0","0","0","0","5202001","0","134311","0","6511","5202","1"
"5202001","520200102","134411","1","106412","105411","0","0","0","0","0","0","0","5202001","0","134311","0","6511","5202","1"
"5202003","520200301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5202","1"
"5202003","520200302","0","1","0","134411","0","0","0","0","0","0","0","5202003","0","0","0","134311","5202","1"
"5202003","520200303","0","1","0","134411","0","0","0","0","0","0","0","5202003","0","0","0","134311","5202","1"
"5202003","520200304","0","1","0","134411","0","0","0","0","0","0","0","5202003","0","0","0","134311","5202","1"
"5202004","520200401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5202","1"
"5202004","520200402","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5202","1"
"5202004","520200403","134411","1","106412","105913","0","0","0","0","0","0","0","5202004","0","134311","0","105411","5202","1"
"5202004","520200404","134411","1","106412","105913","0","0","0","0","0","0","0","5202004","0","134311","0","105411","5202","1"
"5203000","520300001","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5203","1"
"5203001","520300101","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5203","1"
"5203001","520300102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5203","1"
"5203001","520300103","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5203","1"
"5203002","520300201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5203","1"
"5203002","520300202","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5203","1"
"5203002","520300203","134612","1","126411","9212","0","0","0","0","0","0","0","5203002","0","127812","0","53011","5203","1"
"5203002","520300204","0","1","134612","126411","0","0","0","0","0","0","0","5203002","0","0","0","53011","5203","1"
"5203004","520300401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5203","1"
"5203004","520300402","0","1","0","0","0","0","0","0","0","0","0","5203004","0","0","0","0","5203","1"
"5203004","520300403","0","1","0","0","0","0","0","0","0","0","0","5203004","0","0","0","0","5203","1"
"5203004","520300404","0","1","126411","9212","0","0","0","0","0","0","0","0","0","134612","0","53011","5203","1"
"5203005","520300501","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5203","1"
"5203005","520300502","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5203","1"
"5203005","520300503","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5203","1"
"5203005","520300504","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5203","1"
"5203005","520300505","134612","1","126411","53012","0","0","0","0","0","0","0","5203005","0","134511","0","53011","5203","1"
"5203005","520300506","0","1","134612","126411","0","0","0","0","0","0","0","5203005","0","0","0","53012","5203","1"
"5203007","520300701","0","1","0","134612","0","0","0","0","0","0","0","0","0","0","0","134511","5203","1"
"5203062","520306201","0","0","0","0","0","0","0","1","0","0","0","5203062","0","0","0","0","5203","1"
"5203062","520306202","0","0","0","0","0","0","0","1","0","0","0","5203062","0","0","0","0","5203","1"
"5203064","520306401","0","0","0","0","0","0","0","1","0","0","0","5203064","0","0","0","0","5203","1"
"5203064","520306402","0","0","0","0","0","0","0","1","0","0","0","5203064","0","0","0","0","5203","1"
"5203066","520306601","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5203","1"
"5203068","520306801","0","0","0","0","0","0","0","1","0","0","0","5203068","0","0","0","0","5203","1"
"5203068","520306802","0","0","0","0","0","0","0","1","0","0","0","5203068","0","0","0","0","5203","1"
"5203069","520306901","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5203","1"
"5203072","520307201","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5203","1"
"5204000","520400001","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5204","1"
"5204000","520400002","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5204","1"
"5204005","520400501","102711","1","100911","100011","0","0","132312","0","132512","132412","0","5204005","105111","101311","105611","53111","5204","1"
"5204005","520400502","102711","1","100911","100011","0","0","132312","0","132512","132412","0","5204005","105111","101311","105611","53111","5204","1"
"5204006","520400601","132711","1","102711","101311","0","0","0","0","0","0","0","5204006","0","132611","0","100911","5204","1"
"5204006","520400602","132711","1","102711","101311","0","0","0","0","0","0","0","5204006","0","132611","0","100911","5204","1"
"5204007","520400701","0","1","132412","132312","0","0","0","0","0","0","0","0","0","132512","0","117511","5204","1"
"5205000","520500001","0","0","0","0","0","0","0","1","0","0","0","5205010","0","0","0","0","5205","1"
"5205000","520500002","0","0","0","0","0","0","0","0","0","0","0","5205010","0","0","0","0","5205","1"
"5205000","520500003","0","1","0","0","0","0","0","0","0","0","0","5205000","0","0","0","0","5205","1"
"5205000","520500004","0","1","0","134912","0","0","0","0","0","0","0","5205000","0","0","0","51611","5205","1"
"5205000","520500005","0","1","0","0","0","0","0","0","0","0","0","5205000","0","0","0","134912","5205","1"
"5205001","520500101","0","1","136011","134911","0","0","0","0","0","0","0","0","0","0","0","134812","5205","1"
"5205004","520500401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5205","1"
"5206003","520600301","135211","1","135011","100011","0","0","0","0","0","0","0","0","0","135111","0","9512","5206","1"
"5206004","520600401","0","1","0","135211","0","0","0","0","0","0","0","5206004","0","0","0","135011","5206","1"
"5206004","520600402","0","1","0","135211","0","0","0","0","0","0","0","5206004","0","0","0","135011","5206","1"
"5206007","520600701","0","1","0","0","0","0","0","0","0","0","0","5206007","0","0","0","135011","5206","1"
"5206007","520600702","0","1","0","0","0","0","0","0","0","0","0","5206007","0","0","0","135011","5206","1"
"5206007","520600703","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5206","1"
"5207002","520700201","0","1","0","135411","0","0","0","0","0","0","0","5207002","0","0","0","135311","5207","1"
"5207002","520700202","0","1","0","135411","0","0","0","0","0","0","0","5207002","0","0","0","135311","5207","1"
"5207003","520700301","0","1","137111","131611","0","0","0","0","0","0","0","5207003","0","0","0","107812","5207","1"
"5207003","520700302","0","1","137111","131611","0","0","0","0","0","0","0","5207003","0","0","0","107812","5207","1"
"5207005","520700501","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5207","1"
"5208001","520800101","0","1","0","135712","0","0","0","0","0","0","0","5208001","0","0","0","135511","5208","1"
"5208001","520800102","0","1","0","135712","0","0","0","0","0","0","0","5208001","0","0","0","135511","5208","1"
