5976b70d4acd742cc6aefe25d0b12d1ec18d3c91a003f843f143aa93779322a7,9c1786adff56cd72a6f7ba60faa5bbdce2504b2c1f734fa0a0790f029614cf6f,b3ee54354c453eb930c617f69d2505db254ed3cf0c66f48baaf99d120e3565a0,54469ac725d468c4ff22964f8498f3f18c9e0af187c006ff753baeeec499bd2a,e0fd01dbf725ec817742c5ad66a094dd07d7d8ca26f26b1cac08882aaa119159,1410a49752252b69e2f237b3f87d132b8498ecaad8326581e9de4e8b6281d309,ed4cd90e09c9ec0f96fc13389560bacdf1d0223a582167e1e8841927ffc3ac02,94d282e5add1191c24054a04a08fe2ce9f01834a52321cca1a6387b5c7e57505,3059d93a13f86e9e6a4c725af663c8333ec5fda28ee408785c3d40d52510bb57,6f1febd313c092992569a2021d4399ae9146c32c95bc908087e67874407b5aba,47e4d32a0a9ef1525c72f0d967f403106c1a3ac026f4c779ebc6ab73f4eb39fd,65e773e1f675ad9afce7ec0d57ff412f5ee02d0883f44490704582fe957bf285,55de24a099fe022a41f48264ab139a034b39bffcc9c0c5dfb8454a08757760e1,7e4f639f1786a8bda3bcc4678301cbae47d607f4dc228006dea9e3b8b827f036,1140b2d067e7eca377698e055e66c27b04f05f5efcb18421573d8c5f62942589,6a6f096bcc3012289a3b5d18ff73682f9896f8229988329bc17f40a6c83b06df,ac6ce1128e796c5f21079b46b44f89268390a9d7b25b83b76c2ba8d07cecdb92,421f547679489c54671c8e0f60d77da23b822767ef1eadc67165d4bebd145c8d,6b0c22caad1d79960809e3b90b6c426274077c7a135d0f7b7dc82703e81b43e0,dcb2eda3e2203c6c50a9745cdb5970a66e040ff464b42e3c89efcd5a8bfd4991,613fefe9ab6c15772a2b03f0f9b954c0565333c793df71f45e1a4b5f3df1910b,03df36b5a2a390e51fb447999af119b0ec5d89784f249754f25dc2c33d5a4fdf,b3a58ba168a4c76c652c97f0e951d89506826a3d74df3ea6ef428356e9a6f02d,e1e2d71cbd9a8309d3212edebf2e6389e3533ad7a598f6ee82a65376f485b6fa
"1","1004","0","0","0","0","0","4","0","0","0","0","0","0","1007","0","0","0","32250101","0","0","1006","1005","322501"
"1","1003","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32250201","0","0","1001","1001","322502"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32250301","0","0","1002","1001","322503"
"1","1004","0","0","0","0","0","4","0","0","0","0","0","0","1007","0","0","0","32250401","0","0","1006","1005","322504"
"1","1003","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32250501","0","0","1001","1001","322505"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32250601","0","0","1002","1001","322506"
"1","1001","1001","0","0","0","0","11","0","1001","1002","0","0","1004","1003","1001","0","1002","32260001","1001","0","1002","1001","322600"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32260101","0","0","1001","1001","322601"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1001","0","0","32260201","1005","0","1002","1001","322602"
"1","1001","1001","0","0","0","0","11","0","1001","1002","0","0","1004","1003","1001","0","1002","32260301","1001","0","1002","1001","322603"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32260401","0","0","1001","1001","322604"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1001","0","0","32260501","1005","0","1002","1001","322605"
"1","1001","1001","0","0","0","0","11","0","1001","1002","0","0","1004","1003","1001","0","1002","32260601","1001","0","1002","1001","322606"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32270001","0","0","1002","1002","322700"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32270101","0","0","1002","1002","322701"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32270201","0","0","1002","1002","322702"
"5","1005","0","0","0","0","0","9","0","1005","1005","0","0","1007","1005","1005","0","0","32280001","1001","0","1007","1001","322800"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","32290001","0","0","1005","1002","322900"
"1","1005","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32290101","0","0","1001","1005","322901"
"1","1004","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32290201","0","0","0","1002","322902"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","32290301","0","0","1005","1002","322903"
"1","1005","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32290401","0","0","1001","1005","322904"
"1","1004","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32290501","0","0","0","1002","322905"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","32290601","0","0","1005","1002","322906"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","32290701","0","0","1005","1002","322907"
"2","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32300001","0","0","1001","1003","323000"
"2","1004","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32300002","0","0","1004","1005","323000"
"2","1003","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32300101","0","0","0","1003","323001"
"1","1006","0","0","0","0","0","5","0","0","0","0","0","0","1003","1003","0","0","32300201","0","0","1001","1003","323002"
"2","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32300301","0","0","1001","1003","323003"
"2","1004","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32300302","0","0","1004","1005","323003"
"2","1003","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32300401","0","0","0","1003","323004"
"1","1006","0","0","0","0","0","5","0","0","0","0","0","0","1003","1003","0","0","32300501","0","0","1001","1003","323005"
"2","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32300601","0","0","1001","1003","323006"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1003","0","0","0","32310001","0","0","1003","1001","323100"
"1","1003","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32310101","0","0","0","1003","323101"
"2","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32310201","0","0","1003","1003","323102"
"1","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32310301","0","0","1003","1001","323103"
"1","1003","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32310401","0","0","0","1003","323104"
"2","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32310501","0","0","1003","1003","323105"
"1","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32310601","0","0","1003","1001","323106"
"1","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32310701","0","0","1003","1001","323107"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1001","1002","0","0","32320001","1001","0","1002","1002","323200"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1001","1002","0","0","32320101","1001","0","1002","1002","323201"
"1","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32330001","0","0","1003","1001","323300"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","32330002","0","0","1004","1004","323300"
"2","1003","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32330101","0","0","0","1003","323301"
"1","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32330201","0","0","1003","1001","323302"
"1","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32330301","0","0","1003","1001","323303"
"2","1003","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32330401","0","0","0","1003","323304"
"1","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32330501","0","0","1003","1001","323305"
"1","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32330601","0","0","1003","1001","323306"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1002","1003","0","0","32340001","0","0","1003","1003","323400"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32340101","0","0","1001","1002","323401"
"2","1004","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32340201","0","0","1003","1001","323402"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1002","1003","0","0","32340301","0","0","1003","1003","323403"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32340401","0","0","1001","1002","323404"
"2","1004","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32340501","0","0","1003","1001","323405"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1002","1003","0","0","32340601","0","0","1003","1003","323406"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1001","1002","0","0","32350001","0","0","1002","1002","323500"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32350101","0","0","1002","1002","323501"
"2","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32350201","0","0","1002","1002","323502"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1001","1002","0","0","32350301","0","0","1002","1002","323503"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32350401","0","0","1002","1002","323504"
"2","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32350501","0","0","1002","1002","323505"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1001","1002","0","0","32350601","0","0","1002","1002","323506"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32360001","0","0","1001","1002","323600"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32360101","0","0","1001","1002","323601"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32360201","0","0","1001","1002","323602"
"2","1002","0","0","0","0","0","5","0","0","0","0","0","0","1003","1003","0","0","32370001","0","0","1003","1001","323700"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32380001","0","0","1002","1002","323800"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32380101","0","0","1002","1002","323801"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1001","0","0","32380201","0","0","1001","1002","323802"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32380301","0","0","1002","1002","323803"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32380401","0","0","1002","1002","323804"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1001","0","0","32380501","0","0","1001","1002","323805"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32380601","0","0","1002","1002","323806"
"2","1004","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32390001","0","0","1001","1004","323900"
"1","1004","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32390101","0","0","1004","1004","323901"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1004","0","0","32390201","0","0","1004","1004","323902"
"2","1004","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32390301","0","0","1001","1004","323903"
"1","1004","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32390401","0","0","1004","1004","323904"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1004","0","0","32390501","0","0","1004","1004","323905"
"2","1004","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32390601","0","0","1001","1004","323906"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32400001","0","0","1001","1001","324000"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32400002","0","0","1001","1003","324000"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32400101","0","0","1001","1001","324001"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32400201","0","0","1001","1002","324002"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32400301","0","0","1001","1001","324003"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32400401","0","0","1001","1001","324004"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32400501","0","0","1001","1002","324005"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32400601","0","0","1001","1001","324006"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32440001","0","0","1001","1002","324400"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1003","1004","0","0","32440201","0","0","1001","1001","324402"
"1","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32440301","0","0","0","1001","324403"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32440401","0","0","1001","1001","324404"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1003","1004","0","0","32440501","0","0","1001","1001","324405"
"1","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32440601","0","0","0","1001","324406"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32440701","0","0","1001","1001","324407"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1003","1004","0","0","32440801","0","0","1001","1001","324408"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1002","0","0","32450001","1003","0","1003","1002","324500"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32450101","0","0","1002","1002","324501"
"2","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32450201","0","0","1001","1001","324502"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1002","0","0","32450301","1003","0","1003","1002","324503"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32450401","0","0","1002","1002","324504"
"2","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32450501","0","0","1001","1001","324505"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1002","0","0","32450601","1003","0","1003","1002","324506"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32460001","0","0","1002","1001","324600"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32460101","0","0","1001","1001","324601"
"2","1004","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32460201","0","0","1001","1001","324602"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32460301","0","0","1002","1001","324603"
"1","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32460401","0","0","1001","1001","324604"
"2","1005","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32460501","0","0","1001","1001","324605"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32460601","0","0","1002","1001","324606"
"2","1004","0","0","0","0","0","5","0","0","0","0","0","0","1001","1001","0","0","32470001","0","0","1001","1002","324700"
"2","1004","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32470101","0","0","1001","1001","324701"
"3","1004","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32470201","0","0","1001","1003","324702"
"2","1004","0","0","0","0","0","5","0","0","0","0","0","0","1001","1001","0","0","32470301","0","0","1001","1002","324703"
"2","1004","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32470401","0","0","1001","1001","324704"
"3","1004","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32470501","0","0","1001","1003","324705"
"2","1004","0","0","0","0","0","5","0","0","0","0","0","0","1001","1001","0","0","32470601","0","0","1001","1002","324706"
"1","1006","0","0","0","0","0","4","0","0","0","0","0","0","1006","0","0","0","32500001","0","0","1001","1006","325000"
"1","1004","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32500002","0","0","0","1004","325000"
"1","1006","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32500101","0","0","0","1006","325001"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1003","1006","0","0","32500201","1003","0","1006","1003","325002"
"3","1006","0","0","0","0","0","5","0","0","0","0","0","0","1006","1001","0","0","32500301","0","0","1001","1006","325003"
"1","1006","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32500401","0","0","0","1006","325004"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1003","1006","0","0","32500501","1003","0","1006","1003","325005"
"3","1006","0","0","0","0","0","5","0","0","0","0","0","0","1006","1001","0","0","32500601","0","0","1001","1006","325006"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32510001","0","0","1002","1001","325100"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32510101","0","0","1002","1002","325101"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32510201","0","0","1002","1002","325102"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","32510301","0","0","1002","1001","325103"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32510401","0","0","1002","1002","325104"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32510501","0","0","1002","1002","325105"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","32510601","0","0","1002","1001","325106"
"1","1003","0","0","0","0","0","6","0","0","0","0","0","0","1003","1003","0","0","32530001","1003","0","1002","1003","325300"
"3","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","39010001","1","1","1","1","390100"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","40310101","0","0","0","1","403101"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","40310201","0","0","0","1","403102"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","40310301","0","0","0","1","403103"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","40420101","0","0","0","1","404201"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","40420501","0","0","0","1","404205"
"3","1002","1001","1001","0","0","0","13","0","1","1001","0","0","1","1001","1","0","1002","40700101","1002","1","1","1001","407001"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","40770101","0","0","0","1","407701"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","40770201","0","0","0","1","407702"
"2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","40840101","0","0","0","1","408401"
"2","1001","0","0","0","0","0","7","0","0","1001","0","0","0","1001","1","0","0","40840201","1001","0","1001","1","408402"
