4ef1b3a0b92bd294e2dfedc0fd7888e833f331758c98e2f8614ca0f3ca5d72d2,a27b644709c05047c43e6483bc97f0daa982ee6c104f3413073b6a68d36f5dff,eed499aecf8084d21493d2428457a6f912188d062a7866f0f16c4e5195c21e62,c37f73cf054229fb7d2ec4328b434d5c3560bf7b3b88868a0e491f0a016853b6,cd4b191ba1fdf934db01b68f3d157c04ac040a12dabd81abc67346293aadb872,ec3ce700cca1b151ee669ff0bed30f852a9836ea0332d0c12be7dce70cd995d3,21040413017a3e6c151e30cc1e27b4659e39f16c9e26569cfafc18ba75f043f7,20f81933ff407c26003869bcf9453c687a525ef5f35e3a4821e1bf1293cf6475,5ec91dd1043f54075d789810e096519f629decae883f32877bc84a42b42d5c23,19da2dcf5ac2ca1caba1cc785455c82d67f7d986bb82733964ce2b1404fcaf16,a995040453a08e855b53bcdfae43d7f48e0bfae637f6ef4bbbf7a112fd8cdf98,ffbb0a9077d9f5880e8f9ce0900bd5b760164d073f5e60f6f4c2488f303a9477,ce1988e6438ea33ab4d9215dc132728a4b54ff9d7ce2550ef51b9fdf5bff08a7,1b153965b393aff9ff145a6d667d931badafb287b1535e0f44de44224466444c,425125f7c623ec5b9ffed08d3171afa5b1aa1ed154205ad4a7e2379875321d19,b25a6beeb13515ef3d371a091f2c477b0d537dfc7e9d082ecb7606dedbe95f9a,8216e4e60547afdbae4963e33bcc62e521a065b7bfb6c0577005a87877ae1963,9ec0720896ca740dcc5c86e87d1485e2f0718da0fa9c6a30b6c20b9159c35606,4397fc4d064cdfb4a1a4aa8b2e4c9d03cdf93eaac861f0350b5da5ab232e2a38,ab8a46f0729da0a264429474be3162c0461d8bf0b6841f5dc5456c9200db30f8,dab1d6e64ec4422ffc464d9dfb9d9783266222478772259cd1b57c5f83abcfdc
"5000","0","2","3000","1","0","100","0","99999","99","0","","1","","3","0","3","0","320102602","1","0"
"9","0","320102601","3000","26","22","0","0","0","1","0","","2","","3","0","7","0","320102603","1","1"
"10","0","320102602","3000","26","22","0","0","0","1","0","","2","","3","0","7","0","320102604","1","1"
"15","0","1","3000","46","0","100","0","0","99","0","","1","","3","0","3","0","320103101","1","1"
"15","0","1","3000","46","0","100","0","0","99","0","","1","","3","0","3","0","320103102","1","2"
"7","0","320103101","0","26","0.003","0","0","0","1","0","","2","","3","0","7","0","320103103","1","1"
"8","0","320103102","0","26","0.003","0","0","0","1","0","","2","","3","0","7","0","320103104","1","1"
"1","0","701","3000","28","2","320103106","0","0","99","0","","2","","3","0","3","0","320103105","1","0"
"1","0","1","3000","8","0","0","0","0","99","0","","1","","3","0","3","18","320103106","1","0"
"4","0","320103106","3000","26","-0.15","0","0","0","99","0","","2","","3","0","18","0","320103107","1","1"
"100","0","7","0","17","0","0","0","0","1","0","","2","","3","0","7","90","320103501","1","0"
"90","0","1","3000","105","0","0","0","0","1","0","","3","","6","0","7","0","320103502","1","149"
"0.25","0","1","3000","83","0","0","0","0","99","0","","3","","6","0","3","90","320103503","1","0"
"0","0","2","250","15","0","1","1","-2000","1","0","","2","","1","0","7","0","320103504","2","501011011"
"1","0","0","3000","35","153","0","0","0","99","0","","3","","6","1","3","90","320103505","1","0"
"5000000","0","1","3000","1","10","100","0","0","99","0","","1","","3","0","3","10","320103601","1","0"
"5000000","0","2","3000","1","10","100","0","0","99","0","","1","","3","0","3","10","320103602","1","0"
"0.85","0","1","3000","8","0","0","0","0","99","0","","1","","3","0","3","90","320103603","1","0"
"1.5","0","2","3000","8","0","0","0","0","99","0","","2","","3","0","3","90","320103604","1","0"
"4","0","320103601","3000","26","-1000000","0","0","0","99","0","","1","","9","0","3","0","320103605","1","1"
"4","0","320103602","3000","26","-1000000","0","0","0","99","0","","1","","9","0","3","0","320103606","1","1"
"200","0","2","3000","1","2","0","0","0","1","0","","1","","3","0.003","3","3.5","320200101","1","0"
"40","0","2","3000","1","0.4","0","0","0","99","0","","1","","3","0.0006","3","1.5","320200102","1","0"
"0","0","8","3000","8","0","0","0","0","99","0","","1","","3","0","3","2","320200103","1","0"
"40","0","2","3000","1","0.4","0","0","0","99","0","","1","","3","0.0006","3","1.5","320200201","1","0"
"0","0","8","3000","8","0","0","0","0","99","0","","1","","3","0","3","2","320200202","1","0"
"200","0","2","3000","1","2","0","0","0","1","0","","1","","3","0.002","3","3.5","320200301","1","0"
"100","0","3","0","17","0","0","0","0","1","0","","0","","0","0","7","50","320200401","1","0"
"120","0","1","3000","22","0","0","0","0","1","0","","2","","3","0","7","0","320200402","1","32020202"
"2","0","30","3000","10","30","1","0","0","1","0","","2","","3","90","7","0","320200403","1","1"
"40","0","2","3000","1","0.4","0","0","0","1","0","","1","","3","0.0008","3","3.5","320200501","1","0"
"0.5","0","0","3000","92","0","0","0","0","1","0","","1","","3","0","3","0","320203101","1","0"
"200","0","2","3000","1","2","0","0","0","1","0","","1","","3","0.003","3","3.5","320203102","1","0"
"0.5","0","0","3000","92","0","0","0","0","99","0","","1","","3","0","3","0","320203103","1","0"
"40","0","2","3000","1","0.4","0","0","0","99","0","","1","","3","0.0006","3","1.5","320203104","1","0"
"0","0","8","3000","8","0","0","0","0","99","0","","1","","3","0","3","2","320203105","1","0"
"0.5","0","0","3000","92","0","0","0","0","99","0","","1","","3","0","3","0","320203201","1","0"
"40","0","2","3000","1","0.4","0","0","0","99","0","","1","","3","0.0006","3","1.5","320203202","1","0"
"0","0","8","3000","8","0","0","0","0","99","0","","1","","3","0","3","2","320203203","1","0"
"0.5","0","0","3000","92","0","0","0","0","1","0","","1","","3","0","3","0","320203301","1","0"
"200","0","2","3000","1","2","0","0","0","1","0","","1","","3","0.002","3","3.5","320203302","1","0"
"100","0","3","0","17","0","0","0","0","1","0","","0","","0","0","7","35","320203401","1","0"
"120","0","1","3000","22","0","0","0","0","1","0","","2","","3","0","7","0","320203402","1","32020502"
"2","0","30","3000","10","30","1","0","0","1","0","","2","","3","90","7","0","320203403","1","1"
"0.5","0","0","3000","92","0","0","0","0","1","0","","1","","3","0","3","0","320203501","1","0"
"40","0","2","3000","1","0.4","0","0","0","1","0","","1","","3","0.0008","3","3.5","320203502","1","0"
"100","0","7","0","17","0","0","0","0","1","0","","2","","3","0","7","90","320203601","1","0"
"1","0","1020","0","10","0","0","0","1","1","0","","2","","3","90","7","1","320203602","1","0"
"1","0","1040","0","10","0","0","0","1","1","0","","2","","3","90","7","1","320203603","1","0"
"0.5","0","0","0","98","90","0","0","1","1","0","","2","","3","0","7","0","320203604","1","0"
"1","0","0","3000","92","0","0","0","0","1","0","","1","","3","0","3","0","320203701","1","0"
"200","0","1","3000","46","0","0","0","0","1","0","","1","","3","0","3","0","320203702","1","1"
"0","0","0","0","92","0","0","0","0","1","0","","2","","2","0","7","0","320203703","1","0"
"6","0","320203705","0","26","0","0","0","0","1","0","","2","","2","0","7","0.001","320203704","1","1"
"500000","0","1","0","1","0","0","0","999999","1","0","","2","","3","0","7","0","320203705","1","0"
"2","0","21","0","10","100","0","0","1","1","0","","2","","2","8","7","0","320203706","1","1"
"2","0","41","0","10","100","0","0","1","1","0","","2","","2","8","7","0","320203707","1","1"
"3","0","1","0","21","0","0","0","0","1","0","","2","","3","0","7","0","320203708","1","0"
"0","0","2","-1","15","1","1","1","-800","1","0","","2","","1","0","7","1","320203801","1","610132601"
"0","0","2","-1","15","1","1","1","-850","1","0","","2","","1","0","7","1","320203802","1","610132602"
"0","0","2","-1","15","1","1","1","-1000","1","0","","2","","1","0","7","1","320203803","1","610132603"
"0","0","2","-1","15","1","1","1","-1150","1","0","","2","","1","0","7","1","320203804","1","610132604"
"450","0","3","2160","3","0","0","0","0","99","0","","1","","2","0","3","1000","320203805","1","0"
"0","0","2","-1","15","1","1","1","-800","1","0","","2","","1","0","7","1","320203901","1","610132701"
"0","0","2","-1","15","1","1","1","-850","1","0","","2","","1","0","7","1","320203902","1","610132702"
"0","0","2","-1","15","1","1","1","-1000","1","0","","2","","1","0","7","1","320203903","1","610132703"
"0","0","2","-1","15","1","1","1","-1150","1","0","","2","","1","0","7","1","320203904","1","610132704"
"450","0","3","2160","3","0","0","0","0","99","0","","1","","2","0","3","1000","320203905","1","0"
"99","0","2","3000","46","0","0","0","0","99","0","","1","","3","0","3","0","320300101","1","1"
"0","0","7","3000","8","0","0","0","0","99","0","","1","","3","0","3","3","320300102","1","0"
"100","0","10","3000","49","0","0","0","0","99","0","","1","","3","0","3","0","320300103","1","0"
"35","0","2","3000","46","0","0","0","0","99","0","","1","","3","0","3","0","320300201","1","1"
"1","0","920","3000","23","2","320300204","0","0","99","0","","1","","3","0","3","0","320300202","1","320300203"
"0","0","7","3000","8","0","0","0","0","99","0","","1","","3","0","3","4","320300203","1","0"
"0","0","7","3000","8","0","0","0","0","99","0","","1","","3","0","3","1.5","320300204","1","0"
"60","0","2","600","46","0","0","0","0","99","0","","1","","1","0","3","0","320300301","1","1"
"1000","0","3","600","3","0","0","0","0","99","0","","1","","1","0","3","1000","320300302","1","1"
"1","0","930","600","23","2","0","0","0","99","0","","1","","1","0","3","0","320300303","1","320300304"
"100","0","1","600","49","0","0","0","0","99","0","","1","","1","0","3","0","320300304","1","0"
"2380","0","2","3000","7","0","0","0","0","1","0","","1","","2","0","3","0","320300401","1","0"
"50","0","2","350","46","0","0","0","0","99","0","","1","","2","0","3","0","320300402","1","1"
"300","0","2","350","16","0","0","0","0","99","0","","1","","2","0","3","0","320300403","1","0"
"1","0","930","350","23","2","0","0","0","99","0","","1","","2","0","3","0","320300404","1","320300405"
"1","0","11","350","10","0","0","0","0","99","0","","1","","2","90","3","5","320300405","1","1"
"1","0","31","350","10","0","0","0","0","99","0","","1","","2","90","3","5","320300406","1","1"
"0","0","0","3000","92","0","0","0","0","99","0","","1","","3","0","3","0","320303101","1","0"
"99","0","2","3000","46","0","0","0","0","99","0","","1","","3","0","3","0","320303102","1","1"
"0","0","7","3000","8","0","0","0","0","99","0","","1","","3","0","3","3","320303103","1","0"
"100","0","10","3000","49","0","0","0","0","99","0","","1","","3","0","3","0","320303104","1","0"
"0","0","2","3000","1","1","0","0","999999","99","0","","1","","3","0","3","0","320303105","1","0"
"0.5","0","0","3000","92","0","0","0","0","99","0","","1","","3","0","3","0","320303201","1","0"
"35","0","2","3000","46","0","0","0","0","99","0","","1","","3","0","3","0","320303202","1","1"
"1","0","920","3000","23","2","320303205","0","0","99","0","","1","","3","0","3","0","320303203","1","320303204"
"0","0","7","3000","8","0","0","0","0","99","0","","1","","3","0","3","4","320303204","1","0"
"0","0","7","3000","8","0","0","0","0","99","0","","1","","3","0","3","1.5","320303205","1","0"
"0.5","0","0","600","92","0","0","0","0","99","0","","1","","1","0","3","0","320303301","1","0"
"60","0","2","600","46","0","0","0","0","99","0","","1","","1","0","3","0","320303302","1","1"
"1000","0","3","600","3","0","0","0","0","99","0","","1","","1","0","3","1000","320303303","1","1"
"1","0","930","600","23","2","0","0","0","99","0","","1","","1","0","3","0","320303304","1","320303305"
"100","0","1","600","49","0","0","0","0","99","0","","1","","1","0","3","0","320303305","1","0"
"2580","0","2","3000","7","0","0","0","0","1","0","","1","","2","0","3","0","320304401","1","0"
"50","0","2","350","46","0","100","0","0","99","0","","1","","2","0","3","0","320304402","1","1"
"300","0","2","350","16","0","0","0","0","99","0","","1","","2","0","3","0","320304403","1","0"
"1","0","930","350","23","2","0","0","0","99","0","","1","","2","0","3","0","320304404","1","320304405"
"1","0","11","350","10","0","0","0","0","99","0","","1","","2","90","3","5","320304405","1","1"
"1","0","31","350","10","0","0","0","0","99","0","","1","","2","90","3","5","320304406","1","1"
"0","0","2","250","15","0","1","1","1000","1","0","","2","","1","0","7","0","320304501","2","610134601"
"0","0","2","-1","15","9","1","1","800","1","-500","","2","","1","0","7","9","320304601","2","610134602"
"0","0","2","-1","15","7","1","1","650","1","-500","","2","","1","0","7","7","320304602","2","610134603"
"0","0","2","-1","15","5","1","1","350","1","-500","","2","","1","0","7","5","320304603","2","610134604"
"0","0","2","-1","15","3","1","1","500","1","-500","","2","","1","0","7","3","320304604","2","610134605"
"450","0","3","2160","3","0","0","0","0","99","0","","1","","2","0","3","1000","320304605","2","0"
"100","0","7","0","17","0","0","0","0","1","0","","2","","3","0","7","90","320304701","1","0"
"1","0","1020","0","10","0","0","0","1","1","0","","2","","3","90","7","0.1","320304702","1","0"
"1","0","1040","0","10","0","0","0","1","1","0","","2","","3","90","7","0.1","320304703","1","0"
"0.5","0","0","0","98","90","0","0","1","1","0","","2","","3","0","7","0","320304704","1","0"
"0.8","0","1","3000","59","90","0","0","0","99","0","","1","","3","0","3","0","320304705","1","0"
"2","0","91","3000","10","100","0","0","0","99","0","","1","","3","90","3","0","320304706","1","0"
"0","0","2","250","15","0","1","1","1000","1","0","","2","","1","0","7","0","320304801","2","610134701"
"0","0","2","-1","15","9","1","1","800","1","-500","","2","","1","0","7","9","320304901","2","610134702"
"0","0","2","-1","15","7","1","1","650","1","-500","","2","","1","0","7","7","320304902","2","610134703"
"0","0","2","-1","15","5","1","1","350","1","-500","","2","","1","0","7","5","320304903","2","610134704"
"0","0","2","-1","15","3","1","1","500","1","-500","","2","","1","0","7","3","320304904","2","610134705"
"450","0","3","2160","3","0","0","0","0","99","0","","1","","2","0","3","1000","320304905","2","0"
"200","0","2","3000","1","2","0","0","0","99","0","","1","","3","0.003","3","1.5","320400101","1","0"
"1","0","11","3000","10","0","0","0","0","99","0","","1","","3","12","3","8","320400201","1","1"
"1","0","31","3000","10","0","0","0","0","99","0","","1","","3","12","3","8","320400202","1","1"
"50","0","2","0","48","0","0","10.5","0","1","0","","2","","3","0","7","0","320400203","1","2"
"60","0","2","3000","1","0.6","0","0","0","1","0","","1","","3","0.0012","3","3.5","320400301","1","0"
"100","0","7","0","17","0","0","0","0","1","0","","0","","0","0","7","15","320400401","1","0"
"2","0","30","0","10","0","0","0","2","1","0","","2","","3","120","7","1","320400402","1","1"
"1000","0","2","0","16","0","0","0","0","1","0","","2","","3","0","7","0","320400403","1","0"
"0.5","0","0","3000","92","0","0","0","0","99","0","","1","","3","0","3","0","320403101","1","0"
"200","0","2","3000","1","2","0","0","0","99","0","","1","","3","0.003","3","1.5","320403102","1","0"
"1","0","11","3000","10","0","0","0","0","99","0","","1","","3","12","3","8","320403201","1","1"
"1","0","31","3000","10","0","0","0","0","99","0","","1","","3","12","3","8","320403202","1","1"
"50","0","2","0","48","0","0","10.5","0","1","0","","2","","3","0","7","0","320403203","1","2"
"0.5","0","0","3000","92","0","0","0","0","1","0","","1","","3","0","3","0","320403301","1","0"
"60","0","2","3000","1","0.6","0","0","0","1","0","","1","","3","0.0012","3","3.5","320403302","1","0"
"100","0","7","0","17","0","0","0","0","1","0","","0","","0","0","7","30","320403401","1","0"
"2","0","30","0","10","0","0","0","2","1","0","","2","","3","120","7","1","320403402","1","1"
"1000","0","2","0","16","0","0","0","0","1","0","","2","","3","0","7","0","320403403","1","0"
"0","0","2","-1","15","1","1","1","500","1","500","","2","","1","0","7","2","320403501","1","610136604"
"1000","0","3","2160","3","0","0","0","0","99","0","","1","","2","0","3","800","320403502","2","0"
"100","0","2","3000","49","0","0","0","0","1","0","","2","","3","0","7","1","320403503","1","0"
"0","0","2","-1","15","1","1","1","500","1","500","","2","","1","0","7","2","320403601","1","610136704"
"1000","0","3","2160","3","0","0","0","0","99","0","","1","","2","0","3","800","320403602","2","0"
"100","0","2","3000","49","0","0","0","0","1","0","","2","","3","0","7","1","320403603","1","0"
"20","0","1","3000","46","0.01","0","0","0","99","0","","1","","3","0","3","0","320500101","1","1"
"200","0","2","3000","16","0","0","0","0","99","0","","1","","3","0","3","0","320500102","1","0"
"600","0","3","3000","3","0","0","0","0","99","0","","1","","3","0","3","1500","320500103","1","0"
"0","0","4","3000","7","0","0","0","0","1","0","","1","","3","0","29","0","320500201","1","0"
"40","0","1","200","1","0.4","0","0","0","99","0","","1","","2","0.0004","1","1.5","320500202","1","0"
"1","0","11","200","10","0","0","0","0","99","0","","1","","2","18","1","1","320500203","1","1"
"1","0","31","200","10","0","0","0","0","99","0","","1","","2","18","1","1","320500204","1","1"
"40","0","1","3000","1","0.4","0","0","0","1","0","","1","","2","0.0004","31","1.5","320500301","1","0"
"1","0","21","3000","10","0","0","0","0","1","0","","1","","2","18","31","1","320500302","1","1"
"60","0","1","3000","1","0.6","0","0","0","1","0","","1","","2","0.0012","29","3.5","320500401","1","0"
"60","0","1","3000","1","0.6","0","0","0","1","0","","1","","2","0.0012","31","3.5","320500501","1","0"
"0","0","950","3000","23","0","0","0","0","0","0","","1","","2","0","1","0","320500502","1","320500503"
"600","0","3","3000","3","0","0","0","0","0","0","","1","","2","0","1","1500","320500503","1","0"
"0","0","950","3000","23","0","0","0","0","0","0","","1","","2","0","1","0","320500504","1","320500505"
"0","0","7","3000","8","0","0","0","0","0","0","","1","","2","0","1","4","320500505","1","0"
"7","0","320503203","3000","26","0.002","0","0","0","1","1","","2","","3","0","7","0","320503201","1","1"
"0.5","0","0","375","92","0","0","0","0","99","0","","1","","1","0","3","0","320503202","1","0"
"10","0","1","375","46","0","0","0","0","0","0","","1","","1","0","1","0","320503203","1","1"
"1","0","11","375","10","0","0","0","0","99","0","","1","","1","18","3","1","320503204","1","1"
"1","0","31","375","10","0","0","0","0","99","0","","1","","1","18","3","1","320503205","1","1"
"7","0","320503403","3000","26","0.002","0","0","0","1","1","","2","","3","0","7","0","320503401","1","1"
"0.5","0","0","3000","92","0","0","0","0","1","0","","1","","1","0","3","0","320503402","1","0"
"5","0","1","3000","46","0","0","0","0","0","0","","1","","1","0","1","0","320503403","1","1"
"100","0","7","0","17","0","0","0","0","1","0","","2","","3","0","7","90","320503601","1","0"
"1","0","1020","0","10","0","0","0","1","1","0","","2","","3","90","7","1","320503602","1","0"
"1","0","1040","0","10","0","0","0","1","1","0","","2","","3","90","7","1","320503603","1","0"
"0.5","0","0","3000","92","0","0","0","0","3","0","","1","","3","0","4","0","320504301","1","0"
